disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/logical_core_count,disk/time/disk_write_time_sys_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,01_general/lr,02_timing/step_time_s,memory/available_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,02_timing/loss_calc_time_s,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,memory/total_memory_sys_MB,memory/used_memory_sys_percent,02_timing/dataload_time_s,_runtime,01_general/step,03_hivemind/num_peers,03_hivemind/global_epoch,01_general/minibatch_loss,disk/counter/disk_read_sys_count,process/memory/data_resident_set_proc_MB,_step,_timestamp,01_general/dataset_iteration_count,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,02_timing/backward_time_s,process/voluntary_proc_ctx_switches
,,,,,,,,0.0007617210000034902,,,,0.0026484839999625365,0.0001,0.023547767999957614,,,,,,0.00724686399996699,0.00013955500003248744,,3360.0,,,,,,,0.004747758000007707,53,104.0,0.0,0.0,7.0250244140625,,,158,1682807851.0,0.0,,,,0.008003385999984403,
,,,,,,,,0.0007692039999938061,,,,0.002659493000010116,0.0001,0.022051181000051656,,,,,,0.007359966000024087,0.00014851700001372592,,3392.0,,,,,,,0.0032887229999687406,53,105.0,0.0,0.0,7.173583984375,,,159,1682807851.0,0.0,,,,0.00782527800004118,
,,,,,,,,0.0008286359999942761,,,,0.0026711239999599456,0.0001,0.022441948999926353,,,,,,0.007231431999969118,0.00013589899998578403,,3424.0,,,,,,,0.0035299589999908676,53,106.0,0.0,0.0,7.052001953125,,,160,1682807851.0,0.0,,,,0.008044899000026362,
,,,,,,,,0.0007169859999862638,,,,0.0027495510000221657,0.0001,0.021831262000034712,,,,,,0.007041198000024451,0.00015170799997576978,,3456.0,,,,,,,0.0034576410000113356,53,107.0,0.0,0.0,7.032470703125,,,161,1682807851.0,0.0,,,,0.007714178000014726,
,,,,,,,,0.0008429150000210939,,,,0.002575917000001482,0.0001,0.0222578250000538,,,,,,0.007025591000001441,0.00014482400001725182,,3488.0,,,,,,,0.003554505000010977,53,108.0,0.0,0.0,7.0506591796875,,,162,1682807851.0,0.0,,,,0.008114073000001554,
,,,,,,,,0.0007201770000051511,,,,0.0027745350000145663,0.0001,0.019163876000050095,,,,,,0.007187160000000858,0.00014381700003696096,,3520.0,,,,,,,0.0005262249999873347,53,109.0,0.0,0.0,7.124755859375,,,163,1682807851.0,0.0,,,,0.007811962000005224,
,,,,,,,,0.0016045630000007804,,,,0.002648899000007532,0.0001,0.023256940999999642,,,,,,0.007129909000013868,0.00014048799999955008,,3552.0,,,,,,,0.0035129419999861966,53,110.0,0.0,0.0,7.041748046875,,,164,1682807851.0,0.0,,,,0.008220139999991716,
,,,,,,,,0.005970840999964366,,,,0.0026743610000039553,0.0001,0.02738522799995735,,,,,,0.007142057999999452,0.00013182600002892286,,3584.0,,,,,,,0.00353135199998178,53,111.0,2.0,0.0,7.02392578125,,,165,1682807851.0,0.0,,,,0.007934789999978875,
,,,,,,,,0.0007381890000033309,,,,0.0028241649999927176,0.0001,0.022461604999989504,,,,,,0.007361521000007087,0.00014023800002860298,,3616.0,,,,,,,0.003354632999958085,53,112.0,2.0,0.0,6.9588623046875,,,166,1682807851.0,0.0,,,,0.00804285899999968,
,,,,,,,,0.0007392189999677612,,,,0.0025235330000441536,0.0001,0.054869386000007125,,,,,,0.007011783999985255,0.0001340559999789548,,3648.0,,,,,,,0.036730116999990514,53,113.0,2.0,0.0,7.01806640625,,,167,1682807851.0,0.0,,,,0.007730677000040487,
,,,,,,,,0.0007512130000009165,,,,0.0026218940000148905,0.0001,0.0187093569999206,,,,,,0.0069679389999919294,0.00013459999996712213,,3680.0,,,,,,,0.0005614109999783068,53,114.0,2.0,0.0,7.195068359375,,,168,1682807851.0,0.0,,,,0.007672299999967436,
,,,,,,,,0.0007875759999933507,,,,0.0027642839999657554,0.0001,0.022027296999908685,,,,,,0.00704272600000877,0.00015977599997540892,,3712.0,,,,,,,0.0032852499999762586,53,115.0,2.0,0.0,7.24951171875,,,169,1682807851.0,0.0,,,,0.007987684999989142,
,,,,,,,,0.0007797370000162118,,,,0.0026618289999760236,0.0001,0.021581904999948165,,,,,,0.007077953999953479,0.00015718899999228597,,3744.0,,,,,,,0.0032277500000077453,53,116.0,2.0,0.0,7.117431640625,,,170,1682807851.0,0.0,,,,0.007677446000002419,
,,,,,,,,0.0008380819999729283,,,,0.0028035880000061297,0.0001,0.02209754999995539,,,,,,0.007221979999997075,0.00017311799996377886,,3776.0,,,,,,,0.0032821380000314093,53,117.0,2.0,0.0,6.827392578125,,,171,1682807851.0,0.0,,,,0.0077786439999840695,
,,,,,,,,0.0007893690000173592,,,,0.0027686799999742107,0.0001,0.022216365000019778,,,,,,0.007164165000006051,0.00014254100000243852,,3808.0,,,,,,,0.003559853000012936,53,118.0,2.0,0.0,6.97314453125,,,172,1682807851.0,0.0,,,,0.007791757000006783,
,,,,,,,,0.0007720210000456973,,,,0.0027343029999542523,0.0001,0.019122186999879887,,,,,,0.007136184999978923,0.00014186299995344598,,3840.0,,,,,,,0.0006569639999725041,53,119.0,2.0,0.0,6.995361328125,,,173,1682807851.0,0.0,,,,0.007680850999975064,
,,,,,,,,0.00134646399999383,,,,0.002680594000025849,0.0001,0.02236637700002575,,,,,,0.007242788000041855,0.0001383119999900373,,3872.0,,,,,,,0.0032753639999896222,53,120.0,2.0,0.0,6.947998046875,,,174,1682807851.0,0.0,,,,0.007682854999984556,
,,,,,,,,0.0008780509999724018,,,,0.0026213909999910356,0.0001,0.025342173000012735,,,,,,0.007010507000018151,0.00013249600004883177,,3904.0,,,,,,,0.0033630130000119607,53,121.0,2.0,0.0,6.837646484375,,,175,1682807851.0,0.0,,,,0.011336714999970354,
,,,,,,,,0.0008958789999837791,,,,0.0026963869999576673,0.0001,0.022172379999972236,,,,,,0.007200063000027512,0.0001509749999968335,,3936.0,,,,,,,0.003338033000034102,53,122.0,2.0,0.0,7.083984375,,,176,1682807851.0,0.0,,,,0.007891042999972342,
545.0,143994.0,972.939264,0.0,1622.0,1087.6901441309594,,0.3569999999999709,,5076.901888,0.9399999999999977,323431.0,,,,204011.810816,0.0,0.228852416640835,4.995810262128027,1.0666666666666667,,,5772.169216,,2.5,1.9,4056.653824,2.719744,,3.3,,53,,,,,64.0,0.0,177,1682807851.0,,19644.309504,0.009999999999999787,136457.0,,1906.0
,,,,,,,,0.0008082350000222505,,,,0.0030857950000040546,0.0001,0.024015829999996186,,,,,,0.008244236999985333,0.0001384959999768398,,3968.0,,,,,,,0.003724632000000838,53,123.0,2.0,0.0,7.0616455078125,,,178,1682807851.0,0.0,,,,0.00801443500000687,
,,,,,,,,0.0007319950000237441,,,,0.0026793430000111584,0.0001,0.019096072000081676,,,,,,0.007112779000010505,0.00015896100001100422,,4000.0,,,,,,,0.0006546480000224619,53,124.0,2.0,0.0,7.1044921875,,,179,1682807851.0,0.0,,,,0.007758346000002803,
,,,,,,,,0.0007440809999934572,,,,0.002617685000018355,0.0001,0.02140369399995734,,,,,,0.007106155999963448,0.00013475499997639417,,4032.0,,,,,,,0.0032111770000256,53,125.0,2.0,0.0,7.0355224609375,,,180,1682807851.0,0.0,,,,0.007589839999980086,
,,,,,,,,0.0007772660000000542,,,,0.0026758500000028107,0.0001,0.018398373999957585,,,,,,0.006830260999947768,0.00012177500002508168,,4064.0,,,,,,,0.000612138999997569,53,126.0,2.0,0.0,7.0546875,,,181,1682807851.0,0.0,,,,0.007381082999984301,
,,,,,,,,0.0007007880000173827,,,,0.0025138710000192077,0.0001,0.02041612499999701,,,,,,0.006624707000014496,0.0001223090000053162,,4096.0,,,,,,,0.003095370999972147,53,127.0,2.0,0.0,7.0504150390625,,,182,1682807851.0,0.0,,,,0.00735907899996846,
,,,,,,,,0.0007350410000412921,,,,0.0023252199999888035,0.0001,0.04240637099991318,,,,,,0.007000095999956102,0.00012932599997839134,,4128.0,,,,,,,0.02475161899997147,53,128.0,2.0,0.0,6.9713134765625,,,183,1682807851.0,0.0,,,,0.00746506899997712,
,,,,,,,,0.000682888999961051,,,,0.0025571259999992435,0.0001,0.017759925999939696,,,,,,0.00656990400000268,0.00010991400000648355,,4160.0,,,,,,,0.0004923999999846274,54,129.0,2.0,0.0,7.1080322265625,,,184,1682807852.0,0.0,,,,0.007347692999985611,
,,,,,,,,0.0007169989999624704,,,,0.00229042300003357,0.0001,0.0723145640000098,,,,,,0.006984148000015011,0.0001265679999846725,,4192.0,,,,,,,0.054579294999996364,54,130.0,2.0,0.0,6.951904296875,,,185,1682807852.0,0.0,,,,0.007617131000017707,
,,,,,,,,0.0007002340000212826,,,,0.0025097529999698054,0.0001,0.01784056900004316,,,,,,0.006618547000016406,0.00011585200002173224,,4224.0,,,,,,,0.0005571450000161349,54,131.0,2.0,0.0,6.919921875,,,186,1682807852.0,0.0,,,,0.0073390379999977995,
,,,,,,,,0.0006755699999985154,,,,0.0024356530000204657,0.0001,0.01758485200002724,,,,,,0.006492616000002727,0.00011716400001660077,,4256.0,,,,,,,0.0005613849999690501,54,132.0,2.0,0.0,7.0758056640625,,,187,1682807852.0,0.0,,,,0.0073024640000198815,
,,,,,,,,0.0007477220000282614,,,,0.0025066700000024866,0.0001,0.22101368100010177,,,,,,0.007114354999998795,0.00013913800000864285,,4288.0,,,,,,,0.20281390600001714,54,133.0,2.0,0.0,7.0384521484375,,,188,1682807852.0,0.0,,,,0.007691890000046442,
,,,,,,,,0.0007739740000261008,,,,0.0026708340000141106,0.0001,0.018915233000086573,,,,,,0.007016566000004332,0.0001332539999907567,,4320.0,,,,,,,0.0005883840000251439,54,134.0,2.0,0.0,7.0206298828125,,,189,1682807852.0,0.0,,,,0.007732221000026129,
,,,,,,,,0.0007598729999926945,,,,0.0026816050000206815,0.0001,0.01845373600002631,,,,,,0.006873205000033522,0.00012650799999391893,,4352.0,,,,,,,0.0005434920000197963,54,135.0,2.0,0.0,7.0914306640625,,,190,1682807852.0,0.0,,,,0.007469052999965697,
,,,,,,,,0.0007541240000250582,,,,0.002507066000021041,0.0001,0.21471164800004772,,,,,,0.007124688000033075,0.00013447599997107318,,4384.0,,,,,,,0.19641278000000284,54,136.0,2.0,0.0,6.98828125,,,191,1682807852.0,0.0,,,,0.0077785139999946296,
,,,,,,,,0.0007758909999893149,,,,0.002625260000002072,0.0001,0.04883237200004942,,,,,,0.007078226000032828,0.00013211499998533327,,4416.0,,,,,,,0.03049212000001944,54,137.0,2.0,0.0,6.8297119140625,,,192,1682807852.0,0.0,,,,0.007728760000020429,
,,,,,,,,0.0007780009999578397,,,,0.0026797699999860924,0.0001,0.019059943999934603,,,,,,0.007089427999972031,0.00012602499998592975,,4448.0,,,,,,,0.0006327430000396816,54,138.0,2.0,0.0,7.1219482421875,,,193,1682807852.0,0.0,,,,0.007753976999993029,
,,,,,,,,0.0007912269999792443,,,,0.002693986999986464,0.0001,0.021962339999959113,,,,,,0.007101293000005171,0.00013847299999270035,,4480.0,,,,,,,0.0034347929999967164,54,139.0,2.0,0.0,7.211181640625,,,194,1682807852.0,0.0,,,,0.007802566999998817,
,,,,,,,,0.000734291000014764,,,,0.0027007749999938824,0.0001,0.02155667499999936,,,,,,0.007133845999987898,0.00013607199997522912,,4512.0,,,,,,,0.0031804420000298705,54,140.0,2.0,0.0,7.022216796875,,,195,1682807852.0,0.0,,,,0.007671248999997715,
578.0,168331.0,977.321984,0.0,1803.0,565.6658882165106,,0.37199999999995725,0.0008308960000249499,5086.068736,1.0319999999999965,346651.0,0.0025844950000077915,,,203982.856192,0.0,0.2898736678613094,5.037240749750411,1.0666666666666667,0.006802747999984149,0.0001522759999943446,5772.193792,,2.5,1.9,4061.32736,2.719744,,3.4,,54,,,,,64.0,0.0,196,1682807852.0,,19644.309504,0.009999999999999787,161043.0,0.008084240999949088,2109.0
,,,,,,,,,,,,,0.0001,0.05496600699996179,,,,,,,,,4544.0,,,,,,,0.03651135100000147,54,141.0,2.0,0.0,7.076171875,,,197,1682807852.0,0.0,,,,,
,,,,,,,,0.0007787769999936245,,,,0.0025371899999981906,0.0001,0.01998983200002158,,,,,,0.006809701000008772,0.00013361399999212153,,4576.0,,,,,,,0.002032127000006767,54,142.0,2.0,0.0,7.052978515625,,,198,1682807852.0,0.0,,,,0.007698423000022103,
,,,,,,,,0.0007929799999715215,,,,0.002462699000034263,0.0001,0.018389323000008062,,,,,,0.006798653999965154,0.00013526300000421543,,4608.0,,,,,,,0.0005941090000192162,54,143.0,2.0,0.0,6.878173828125,,,199,1682807852.0,0.0,,,,0.007605618000013692,
,,,,,,,,0.0007533810000381891,,,,0.0025099960000147803,0.0001,0.021203296999999566,,,,,,0.006899651999958678,0.00016346600000360922,,4640.0,,,,,,,0.003214261999971768,54,144.0,2.0,0.0,7.0660400390625,,,200,1682807852.0,0.0,,,,0.007662540000012541,
,,,,,,,,0.0009127750000175183,,,,0.0028653129999725024,0.0001,0.02179908699997668,,,,,,0.0069889869999997245,0.00015824700000166558,,4672.0,,,,,,,0.0030589840000061486,54,145.0,2.0,0.0,6.9674072265625,,,201,1682807852.0,0.0,,,,0.00781478099997912,
,,,,,,,,0.0007860240000354679,,,,0.0024526820000119187,0.0001,0.04589375700010123,,,,,,0.006921307000027355,0.0001651790000209985,,4704.0,,,,,,,0.027763026000002355,54,146.0,2.0,0.0,7.0364990234375,,,202,1682807852.0,0.0,,,,0.007805539000003137,
,,,,,,,,0.000776926000014555,,,,0.002564361999986886,0.0001,0.018934075000004214,,,,,,0.006836395999982869,0.00013235000000122454,,4736.0,,,,,,,0.0005376010000190945,54,147.0,2.0,0.0,7.17529296875,,,203,1682807852.0,0.0,,,,0.008086439999999584,
,,,,,,,,0.0007916760000057366,,,,0.0024725590000116426,0.0001,0.01850840200006587,,,,,,0.006826850000038576,0.00013388700000405152,,4768.0,,,,,,,0.0006049429999848144,55,148.0,2.0,0.0,7.042236328125,,,204,1682807853.0,0.0,,,,0.00767848700002105,
,,,,,,,,0.0008470519999832504,,,,0.0027174939999667913,0.0001,0.021859925999933694,,,,,,0.007059163999997509,0.00013544699999101795,,4800.0,,,,,,,0.0032184020000158853,55,149.0,2.0,0.0,7.04150390625,,,205,1682807853.0,0.0,,,,0.00788236699997924,
,,,,,,,,0.000792109000030905,,,,0.002617706000023645,0.0001,0.021519385000033253,,,,,,0.0070384890000241285,0.00014164499998514657,,4832.0,,,,,,,0.0032327829999871938,55,150.0,2.0,0.0,6.9764404296875,,,206,1682807853.0,0.0,,,,0.007696652999982234,
,,,,,,,,0.0007763280000290251,,,,0.002490348999970138,0.0001,0.021855675000097108,,,,,,0.007048669000027985,0.00013719200001105492,,4864.0,,,,,,,0.003646666000008736,55,151.0,2.0,0.0,7.1121826171875,,,207,1682807853.0,0.0,,,,0.007756471000050169,
,,,,,,,,0.0007914980000123251,,,,0.002464347000000089,0.0001,0.018630369999982577,,,,,,0.006826595000006819,0.00013717799998858027,,4896.0,,,,,,,0.0006366129999832992,55,152.0,2.0,0.0,7.1568603515625,,,208,1682807853.0,0.0,,,,0.0077741389999914645,
,,,,,,,,0.0007910169999831851,,,,0.002551981000010528,0.0001,0.01883966899998768,,,,,,0.006773032000012336,0.00013042899996662527,,4928.0,,,,,,,0.000603194000007079,55,153.0,2.0,0.0,7.0106201171875,,,209,1682807853.0,0.0,,,,0.007990016000007927,
,,,,,,,,0.0008733110000207489,,,,0.002600052999980562,0.0001,0.021801966000055018,,,,,,0.006992800000034549,0.0001309319999904801,,4960.0,,,,,,,0.0032857930000318447,55,154.0,2.0,0.0,6.9312744140625,,,210,1682807853.0,0.0,,,,0.007919076999996832,
,,,,,,,,0.0008217110000146022,,,,0.0025504960000262145,0.0001,0.02152793999999858,,,,,,0.006893719000004239,0.00013449099998297243,,4992.0,,,,,,,0.0032859469999948487,55,155.0,2.0,0.0,7.0611572265625,,,211,1682807853.0,0.0,,,,0.007841575999975703,
,,,,,,,,0.000748851000025752,,,,0.002538254999990386,0.0001,0.02223440000005894,,,,,,0.006951506999996582,0.00013248800001974814,,5024.0,,,,,,,0.00400618899999472,55,156.0,2.0,0.0,7.0968017578125,,,212,1682807853.0,0.0,,,,0.007857110000031753,
,,,,,,,,0.0008055349999835926,,,,0.0025169550000327945,0.0001,0.018926458000009916,,,,,,0.0069118140000341555,0.00014069299999164286,,5056.0,,,,,,,0.0006438839999987067,55,157.0,2.0,0.0,7.073974609375,,,213,1682807853.0,0.0,,,,0.007907576999969024,
,,,,,,,,0.0007804059999898527,,,,0.002594915999964087,0.0001,0.018743942000014613,,,,,,0.006845457999986593,0.00013136600000507315,,5088.0,,,,,,,0.0006293320000168023,55,158.0,2.0,0.0,7.1129150390625,,,214,1682807853.0,0.0,,,,0.007762464000052205,
,,,,,,,,0.0007766990000277474,,,,0.002657189999979437,0.0001,0.0214853100000596,,,,,,0.007063924000021871,0.00015265199999703327,,5120.0,,,,,,,0.003119531000038478,55,159.0,2.0,0.0,7.124755859375,,,215,1682807853.0,0.0,,,,0.007715313999995033,
,,,,,,,,0.0007696239999859245,,,,0.002656633000015063,0.0001,0.02143698999998378,,,,,,0.006880453999997371,0.00013955399998621942,,5152.0,,,,,,,0.0032141780000074505,55,160.0,2.0,0.0,7.0450439453125,,,216,1682807853.0,0.0,,,,0.007776546999991751,
,,,,,,,,0.0007920749999925647,,,,0.0025794950000204153,0.0001,0.047346594000089226,,,,,,0.0068860780000363775,0.0001391890000377316,,5184.0,,,,,,,0.029010052999979052,55,161.0,2.0,0.0,7.0869140625,,,217,1682807853.0,0.0,,,,0.007939704000023085,
,,,,,,,,0.0007539150000184236,,,,0.00261102199999641,0.0001,0.01883070800005271,,,,,,0.0068090770000139855,0.00014603099998566904,,5216.0,,,,,,,0.000566465000019889,55,162.0,2.0,0.0,7.0811767578125,,,218,1682807853.0,0.0,,,,0.007944198000018332,
,,,,,,,,0.0007657500000277651,,,,0.002578115999995134,0.0001,0.018567098000062288,,,,,,0.006759581000039816,0.0001447859999643697,,5248.0,,,,,,,0.0005942690000324546,55,163.0,2.0,0.0,7.0479736328125,,,219,1682807853.0,0.0,,,,0.007724596000002748,
,,,,,,,,0.0008602309999901081,,,,0.0025936010000009446,0.0001,0.021392392000052496,,,,,,0.006733928000016931,0.00012605099999518643,,5280.0,,,,,,,0.0032683830000337366,55,164.0,2.0,0.0,7.0848388671875,,,220,1682807853.0,0.0,,,,0.007810198000015589,
,,,,,,,,0.0008658989999617006,,,,0.002627201999985118,0.0001,0.022214652999991813,,,,,,0.007324365000044963,0.00014757899998585344,,5312.0,,,,,,,0.003324473000020589,55,165.0,2.0,0.0,6.90771484375,,,221,1682807853.0,0.0,,,,0.007925134999993588,
,,,,,,,,0.0007792480000148316,,,,0.0025234710000177074,0.0001,0.022151676000021325,,,,,,0.006949906999977884,0.00014315099997475045,,5344.0,,,,,,,0.0038236579999875175,55,166.0,2.0,0.0,6.8780517578125,,,222,1682807853.0,0.0,,,,0.007932241000048634,
,,,,,,,,0.0007577380000043377,,,,0.002372521000040706,0.0001,0.12858142000010275,,,,,,0.00681661100003339,0.00013084599999046986,,5376.0,,,,,,,0.110847012000022,55,167.0,2.0,0.0,7.071044921875,,,223,1682807853.0,0.0,,,,0.007656692000011844,
,,,,,,,,0.0007336890000146923,,,,0.0024932570000260057,0.0001,0.018072879000044395,,,,,,0.00658579200000986,0.00012556600000834806,,5408.0,,,,,,,0.0005586139999991246,55,168.0,2.0,0.0,6.921875,,,224,1682807853.0,0.0,,,,0.007575960999986364,
,,,,,,,,0.0007624880000207668,,,,0.00245921499998758,0.0001,0.020706215999950928,,,,,,0.006664598999975624,0.00011991799999577779,,5440.0,,,,,,,0.003210073999980523,55,169.0,2.0,0.0,7.014892578125,,,225,1682807853.0,0.0,,,,0.007489921999990656,
,,,,,,,,0.0007880229999841504,,,,0.0024889379999990524,0.0001,0.02077394700000923,,,,,,0.006663338999999269,0.00013035300003139128,,5472.0,,,,,,,0.0030204210000306375,55,170.0,2.0,0.0,6.964599609375,,,226,1682807853.0,0.0,,,,0.007682872999964729,
,,,,,,,,0.000737827999955698,,,,0.002605286999994405,0.0001,0.02154391099992381,,,,,,0.0069427199999836375,0.0001305050000155461,,5504.0,,,,,,,0.003322058999970068,55,171.0,2.0,0.0,7.1209716796875,,,227,1682807853.0,0.0,,,,0.007805512000004455,
,,,,,,,,0.0007899429999724816,,,,0.002508621000004041,0.0001,0.02122685399990587,,,,,,0.0066674330000182636,0.00013717599995288765,,5536.0,,,,,,,0.0034948469999562803,55,172.0,2.0,0.0,6.938720703125,,,228,1682807853.0,0.0,,,,0.007628834000001916,
,,,,,,,,0.0007761159999972733,,,,0.0025648619999856237,0.0001,0.02156491700003471,,,,,,0.009920098000009148,0.00013642800001889555,,5568.0,,,,,,,0.0005908510000267597,55,173.0,2.0,0.0,7.1077880859375,,,229,1682807853.0,0.0,,,,0.007576561999997011,
615.0,206411.0,977.235968,0.0,2189.0,1077.3025526920255,,0.38599999999996726,,5136.26112,1.1800000000000068,379136.0,0.0026911539999900924,,,203950.374912,0.0,0.2043459794558166,5.199008724198151,1.0666666666666667,0.006882366000013462,0.00014019000002463144,5772.193792,,2.5,1.9,4061.24544,2.719744,,3.4,,55,,,,,64.0,0.0,230,1682807853.0,,19605.757952,0.009999999999999787,191344.0,,2493.0
,,,,,,,,0.0007573420000426268,,,,,0.0001,0.022921184000097128,,,,,,,,,5600.0,,,,,,,0.003201885000009952,55,174.0,2.0,0.0,7.062744140625,,,231,1682807853.0,0.0,,,,0.009248247000016363,
,,,,,,,,0.0008602999999993699,,,,0.002522225999996408,0.0001,0.021391805000064323,,,,,,0.007020383999986279,0.00015125600003784712,,5632.0,,,,,,,0.0030809890000114137,55,175.0,2.0,0.0,7.1259765625,,,232,1682807853.0,0.0,,,,0.007756650000033005,
,,,,,,,,0.0007858999999825755,,,,0.0025725469999997586,0.0001,0.01901675799996383,,,,,,0.0068943630000148914,0.00014783699998588418,,5664.0,,,,,,,0.0009696039999766981,55,176.0,2.0,0.0,7.064453125,,,233,1682807853.0,0.0,,,,0.007646507000004021,
,,,,,,,,0.0008116040000345492,,,,0.002538176999962616,0.0001,0.021591454999963844,,,,,,0.0067058099999712795,0.00012891299996908856,,5696.0,,,,,,,0.003730430000018714,55,177.0,2.0,0.0,6.9913330078125,,,234,1682807853.0,0.0,,,,0.007676521000007597,
,,,,,,,,0.0007902499999659085,,,,0.002475719000017307,0.0001,0.01875194199993757,,,,,,0.006927581000013561,0.00013263399995366854,,5728.0,,,,,,,0.0006359480000242002,55,178.0,2.0,0.0,7.1387939453125,,,235,1682807853.0,0.0,,,,0.007789809999962927,
,,,,,,,,0.000764382999989266,,,,0.0024990139999658822,0.0001,0.021221996999940984,,,,,,0.006800193999993098,0.00013057099999969068,,5760.0,,,,,,,0.003105085000015606,55,179.0,2.0,0.0,7.1680908203125,,,236,1682807853.0,0.0,,,,0.007922749999977441,
,,,,,,,,0.0008320239999761725,,,,0.0023442789999990055,0.0001,0.20819946699998582,,,,,,0.007034647000011773,0.0001528429999666514,,5792.0,,,,,,,0.18995431100000815,56,180.0,2.0,0.0,7.0643310546875,,,237,1682807854.0,0.0,,,,0.007881363000024066,
,,,,,,,,0.0008005890000504223,,,,0.0025618490000169913,0.0001,0.01814781900009166,,,,,,0.006570440000018607,0.00013927100002320003,,5824.0,,,,,,,0.0005228439999882539,56,181.0,2.0,0.0,7.0567626953125,,,238,1682807854.0,0.0,,,,0.007552825999994184,
,,,,,,,,0.000875946999997268,,,,0.0026455409999925905,0.0001,0.021137924999948154,,,,,,0.0067054839999514115,0.00012903100002858992,,5856.0,,,,,,,0.0032055340000169963,56,182.0,2.0,0.0,6.9228515625,,,239,1682807854.0,0.0,,,,0.007576387999961298,
,,,,,,,,0.0008594779999953062,,,,0.002557738000007248,0.0001,0.021403695999993033,,,,,,0.0068205320000060965,0.0001298710000128267,,5888.0,,,,,,,0.0033737789999577217,56,183.0,2.0,0.0,7.09130859375,,,240,1682807854.0,0.0,,,,0.007662298000013834,
,,,,,,,,0.0008765870000502218,,,,0.0026069139999549407,0.0001,0.02204212700013386,,,,,,0.006885056000044187,0.00015721400001211805,,5920.0,,,,,,,0.0036667020000322736,56,184.0,2.0,0.0,6.8955078125,,,241,1682807854.0,0.0,,,,0.007849654000040118,
,,,,,,,,0.0007972000000222579,,,,0.002612366999983351,0.0001,0.024001985999916542,,,,,,0.009043717999986711,0.00018159399996875436,,5952.0,,,,,,,0.0035651389999884486,56,185.0,2.0,0.0,6.9622802734375,,,242,1682807854.0,0.0,,,,0.007801967999967019,
,,,,,,,,0.0007694309999806137,,,,0.0025346680000097876,0.0001,0.01921660900001143,,,,,,0.007192949000000226,0.00013628800002152275,,5984.0,,,,,,,0.0006503760000100556,56,186.0,2.0,0.0,6.9056396484375,,,243,1682807854.0,0.0,,,,0.007932896999989225,
,,,,,,,,0.0007539800000131436,,,,0.002524446999984775,0.0001,0.02135547999995424,,,,,,0.006767764000016996,0.0001342319999935171,,6016.0,,,,,,,0.003189120999991246,56,187.0,2.0,0.0,7.041015625,,,244,1682807854.0,0.0,,,,0.007985935999954563,
,,,,,,,,0.0008556579999776659,,,,0.0025497000000314074,0.0001,0.021561937000001308,,,,,,0.006998441999996885,0.00013713599997799975,,6048.0,,,,,,,0.0033308939999869835,56,188.0,2.0,0.0,7.069580078125,,,245,1682807854.0,0.0,,,,0.007690107000030366,
,,,,,,,,0.0007829529999980878,,,,0.0024953780000487313,0.0001,0.020993002000068373,,,,,,0.006772550999983196,0.00013450799997372087,,6080.0,,,,,,,0.0032415840000226126,56,189.0,2.0,0.0,6.976806640625,,,246,1682807854.0,0.0,,,,0.007566028000042024,
,,,,,,,,0.0007893220000028123,,,,0.002570775999970465,0.0001,0.022163018000071588,,,,,,0.0067227810000076715,0.00013161100002889725,,6112.0,,,,,,,0.003919895000024098,56,190.0,2.0,0.0,7.15234375,,,247,1682807854.0,0.0,,,,0.008028633000037644,
,,,,,,,,0.0007427170000369188,,,,0.002532201000008172,0.0001,0.018604386000049544,,,,,,0.006987574999982371,0.00012844399998357403,,6144.0,,,,,,,0.0006618689999982053,56,191.0,2.0,0.0,7.0155029296875,,,248,1682807854.0,0.0,,,,0.007551580000040303,
,,,,,,,,0.0007590820000018539,,,,0.0025153670000008788,0.0001,0.020952574999967055,,,,,,0.006716116999996302,0.00013255599998274192,,6176.0,,,,,,,0.0032426579999764726,56,192.0,2.0,0.0,7.015625,,,249,1682807854.0,0.0,,,,0.007586795000008806,
,,,,,,,,0.0008755759999985457,,,,0.002542002999973647,0.0001,0.0214600299999006,,,,,,0.006836115999988124,0.0001306089999957294,,6208.0,,,,,,,0.0030556989999581674,56,193.0,2.0,0.0,6.9793701171875,,,250,1682807854.0,0.0,,,,0.008020026999986385,
,,,,,,,,0.0007741910000049756,,,,0.002651068000034229,0.0001,0.018465547000005245,,,,,,0.006764997999994193,0.00012831599997298326,,6240.0,,,,,,,0.0005813829999965492,56,194.0,2.0,0.0,7.0721435546875,,,251,1682807854.0,0.0,,,,0.007565591000002314,
