_timestamp,02_timing/step_time_s,memory/total_memory_sys_MB,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_five_min_percent,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,_runtime,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_step,01_general/lr,01_general/step,02_timing/loss_calc_time_s,cpu/interrupts/interrupts_count,process/memory/shared_memory_proc_MB,memory/used_memory_sys_MB,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,01_general/step_based_sps,memory/available_memory_sys_MB,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB,02_timing/dataload_time_s,disk/time/disk_read_time_sys_s,01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits
1680785091.0,,,38.0,103421.0,11.25,,1.799999999999983,0.005430192999938299,1945.0,0.0,2.654208,22875.50464,155,12.8,785.0,,,,,0.7989999999999782,14.625,0.0,8.125,323,,,0.0007512229999520059,193146.0,812.249088,3481.12896,325.0,0.05308634771340004,19.99361380464044,0.024790130000042154,,27505.033216,3320.598528,3275.65312,,0.013999999999999346,,126028.0,0.0,0.018296286306220856
1680785092.0,0.3945929619999333,,,,,7.159423828125,,,,,,,156,,,5408.0,,0.35925931400004174,4.4590000243260874e-06,,,,,324,0.0001,168.0,,,,,,,,,81.09622593827562,,,,0.0043576429999347965,,0.0,,,
1680785092.0,,,38.0,103958.0,11.25,,1.8119999999999834,0.005450722000091446,1956.0,0.0,2.654208,22875.50464,156,12.9,787.0,,,,,0.8009999999994761,14.625,0.0,8.125,325,,,0.0008532399999694462,194646.0,812.249088,3486.609408,327.0,0.008167891472904249,67.81340845109376,0.02569432500001767,,27498.213376,3320.598528,3275.65312,,0.013999999999999346,,127174.0,0.0,0.030932698366682512
1680785093.0,0.39420884800017575,,,,,7.197998046875,,,,,,,157,,,5440.0,,0.35764754199999516,2.7290000161883654e-06,,,,,326,0.0001,169.0,,,,,,,,,81.1752454627445,,,,0.004560290000085843,,0.0,,,
1680785093.0,,,38.0,104489.0,11.25,,1.8239999999999839,0.005526396999925964,1968.0,0.0,2.654208,22875.50464,157,12.9,789.0,,,0.3592886310000267,4.9349999926562305e-06,0.8029999999998836,14.625,0.0,8.125,327,,,0.000790006999977777,195658.0,812.249088,3485.159424,328.0,0.00817089241825365,27.332624579238672,0.025680936999947335,,27499.66336,3320.598528,3275.65312,,0.013999999999999346,,127802.0,0.0,0.02357110957046283
1680785093.0,0.39630274599994664,,,,,7.0008544921875,,,,,,,157,,,5472.0,,,,,,,,328,0.0001,170.0,,,,,,,,,80.74634940834932,,,,0.005011839000076179,,0.0,,,
1680785094.0,,,38.0,104991.0,11.25,,1.8319999999999936,0.005473522999977831,1977.0,0.0,2.654208,22875.50464,158,12.9,791.0,,,0.3580273659999875,3.3889999713210273e-06,0.8049999999993815,14.625,0.0,8.125,329,,,0.0007640450000963028,196693.0,812.249088,3485.184,330.0,0.008171042033992352,25.300929467032304,0.02509922700005518,,27499.634688,3320.598528,3275.65312,,0.013999999999999346,,128457.0,0.0,0.019884996830963585
1680785094.0,0.3939910560001181,,,,,7.1580810546875,,,,,,,158,,,5504.0,,,,,,,,330,0.0001,171.0,,,,,,,,,81.22011784955446,,,,0.00462350600002992,,0.0,,,
1680785095.0,,,38.0,105591.0,11.375,,1.8520000000000039,0.005413974000020971,1990.0,0.0,2.654208,22875.50464,159,12.9,831.0,,,0.35513398299997334,4.416000024320965e-06,0.8679999999994834,14.499999999999998,0.0,8.125,331,,,0.0008413199999495191,197838.0,812.249088,3484.463104,332.0,0.2655493305484172,27.51138142028461,0.026802364999980455,,27500.363776,3320.598528,3275.65312,,0.013999999999999346,,129189.0,0.0,0.2474843159935003
1680785095.0,0.3931152939999265,,,,,7.5389404296875,,,,,,,159,,,5536.0,,,,,,,,332,0.0001,172.0,,,,,,,,,81.40105584395295,,,,0.0049192359999779,,0.0,,,
1680785096.0,0.3952043290000802,,,,,7.1353759765625,,0.0055196640000758634,,,,,160,,,5568.0,,0.35762826099994527,5.158000021765474e-06,,,,,333,0.0001,173.0,0.0008808850000150414,,,,,,,0.026426249999985885,80.97077296942642,,,,0.004744111000036355,,0.0,,,
1680785096.0,,,38.0,106220.0,11.375,,1.8640000000000043,0.005427908999990905,2009.0,0.0,2.654208,22875.50464,160,12.8,834.0,,,,,0.8699999999998909,14.499999999999998,0.0,8.125,334,,,0.0007905829999117486,198911.0,812.249088,3484.573696,335.0,0.012255644989546502,23.361142375603396,0.02557896999996956,,27519.389696,3320.598528,3275.65312,,0.013999999999999346,,129857.0,0.0,0.028181600323584684
1680785097.0,0.39467410499992184,,,,,7.0355224609375,,,,,,,161,,,5600.0,,0.3576640410000209,2.322000000276603e-06,,,,,335,0.0001,174.0,,,,,,,,,81.07955296435355,,,,0.005210280000028433,,0.0,,,
1680785097.0,,,38.0,107017.0,11.375,,1.8719999999999857,0.005521391999991465,2019.0,0.0,2.654208,22875.50464,161,12.8,836.0,,,,,0.8719999999993888,14.499999999999998,0.0,8.125,336,,,0.0008045820000006643,200415.0,812.249088,3483.779072,337.0,0.008171073124418601,51.316158577459376,0.026795299000013983,,27520.315392,3320.598528,3275.65312,,0.013999999999999346,,130838.0,0.0,0.04727093476932447
1680785098.0,0.395846008000035,,,,,7.1826171875,,,,,,,162,,,5632.0,,0.35761641499993857,2.543000050536648e-06,,,,,337,0.0001,175.0,,,,,,,,,80.8395167648051,,,,0.0051057770000397795,,0.0,,,
1680785098.0,,,38.0,107577.0,11.375,,1.8799999999999955,0.005444910999926833,2028.0,0.0,2.654208,22875.50464,162,12.9,838.0,,,,,0.8739999999997963,14.499999999999998,0.0,8.125,338,,,0.0007522600000129387,201626.0,812.249088,3486.765056,340.0,0.008170727260379646,38.90083248123195,0.02610780899999554,,27498.049536,3320.598528,3275.65312,,0.013999999999999346,,131695.0,0.0,0.026730406560990818
1680785099.0,0.39629626099986126,,,,,7.27490234375,,,,,,,163,,,5664.0,,0.3590946059999851,2.068999947368866e-06,,,,,339,0.0001,176.0,,,,,,,,,80.7476707432554,,,,0.004894605999993473,,0.0,,,
1680785099.0,,,38.0,108207.0,11.375,,1.8880000000000052,0.005345213000055082,2040.0,0.0,2.654208,22875.50464,163,12.9,840.0,,,0.35933939899996403,1.948000090123969e-06,0.875,14.499999999999998,0.0,8.125,340,,,0.0006972539999878791,202626.0,812.249088,3485.339648,341.0,0.008170525193945094,19.366602247728384,0.025064384000074824,,27499.487232,3320.598528,3275.65312,,0.013999999999999346,,132270.0,0.0,0.012511116701470898
1680785100.0,0.39478324600020187,,,,,7.2227783203125,,,,,,,164,,,5696.0,,,,,,,,341,0.0001,177.0,,,,,,,,,81.05713787049524,,,,0.0043350480000299285,,0.0,,,
1680785100.0,,,38.0,109014.0,11.375,,1.9000000000000057,0.005745812999975897,2050.0,0.0,2.654208,22875.50464,164,12.9,844.0,,,0.35351660800006357,2.0890000769213657e-06,0.8779999999997017,14.249999999999998,0.0,8.125,342,,,0.0009033950000230107,204042.0,812.249088,3488.989184,341.0,0.057192955544123486,43.836565270571754,0.028411410000103388,,27495.837696,3320.598528,3275.65312,,0.013999999999999346,,133246.0,0.0,0.043086210928330856
1680785100.0,0.39348307200020827,,,,,7.30419921875,,,,,,,164,,,5728.0,,,,,,,,343,0.0001,178.0,,,,,,,,,81.32497247552003,,,,0.004903756999965481,,0.0,,,
1680785101.0,,,38.0,109628.0,11.375,,1.907999999999987,0.005377882000061618,2059.0,0.0,2.654208,22875.50464,165,12.9,846.0,,,0.36069505700004356,1.4663999991171295e-05,0.8799999999991996,14.249999999999998,0.0,8.125,344,,,0.0006994799999802126,205125.0,812.249088,3487.981568,342.0,0.008170231823186835,29.4981193458476,0.025827629999980672,,27496.845312,3320.598528,3275.65312,,0.013999999999999346,,133918.0,0.0,0.029505387979823296
1680785101.0,0.3973618390000411,,,,,7.4197998046875,,,,,,,165,,,5760.0,,,,,,,,345,0.0001,179.0,,,,,,,,,80.53113525075238,,,,0.004747125999983837,,0.0,,,
1680785102.0,,,38.0,110136.0,11.375,,1.9199999999999875,0.005554973000016616,2067.0,0.0,2.654208,22875.50464,166,12.9,848.0,,,0.3563250769999513,2.7609999051492196e-06,0.8819999999996071,14.249999999999998,0.0,8.125,346,,,0.0007061470000735426,206136.0,812.249088,3487.367168,346.0,0.00817036587937983,28.80896541059884,0.028710345000035886,,27497.459712,3320.598528,3275.65312,,0.013999999999999346,,134586.0,0.0,0.025021745502099922
1680785102.0,0.396016900999939,,,,,6.990966796875,,,,,,,166,,,5792.0,,,,,,,,347,0.0001,180.0,,,,,,,,,80.8046321235288,,,,0.004717597999956524,,0.0,,,
1680785103.0,0.3945414700001493,,,,,7.28759765625,,0.005252490999964721,,,,,167,,,5824.0,,0.35899317500002326,2.3830000372981885e-06,,,,,348,0.0001,181.0,0.0007360939999898619,,,,,,,0.025163950000091972,81.1068098874065,,,,0.004393377000042165,,0.0,,,
1680785103.0,,,38.0,111051.0,11.375,,1.931999999999988,0.005619599999931779,2085.0,0.0,2.654208,22875.50464,167,12.8,851.0,,,,,0.8840000000000146,14.249999999999998,0.0,8.125,349,,,0.000723107999988315,207555.0,812.249088,3486.027776,348.0,0.012256568882238379,35.41731077733988,0.027280248000010943,,27518.066688,3320.598528,3275.65312,,0.013999999999999346,,135499.0,0.0,0.06686852034454305
1680785104.0,0.3933113279999816,,,,,7.062255859375,,,,,,,168,,,5856.0,,0.3550067769999714,3.1900000294626807e-06,,,,,350,0.0001,182.0,,,,,,,,,81.36048397772439,,,,0.004678405000049679,,0.0,,,
1680785104.0,,,38.0,111661.0,11.375,,1.9439999999999884,0.005415320999986761,2095.0,0.0,2.654208,22875.50464,168,12.9,853.0,,,,,0.8859999999995125,14.249999999999998,0.0,8.125,351,,,0.0007125239999368205,208916.0,812.249088,3487.576064,353.0,0.00817101871995659,47.71164755355882,0.024884184000029563,,27497.238528,3320.598528,3275.65312,,0.013999999999999346,,136499.0,0.0,0.03831760926537598
1680785105.0,0.3931911270000228,,,,,7.247314453125,,,,,,,169,,,5888.0,,0.3577473870000176,2.3410000267176656e-06,,,,,352,0.0001,183.0,,,,,,,,,81.38535638928126,,,,0.004429370000025301,,0.0,,,
1680785105.0,,,38.0,112319.0,11.625,,1.960000000000008,0.005485963999944943,2104.0,0.0,2.654208,22875.50464,169,12.9,857.0,,,,,0.8889999999992142,15.125,0.0,8.25,353,,,0.0007284939999863127,210014.0,812.249088,3488.346112,355.0,0.04493756798348618,27.96022341908671,0.027449810000007346,,27496.460288,3320.598528,3275.65312,,0.013999999999999346,,137180.0,0.0,0.23879466169015776
1680785106.0,0.3935174899999083,,,,,7.0439453125,,,,,,,170,,,5920.0,,0.35488896900005784,3.1789999184184126e-06,,,,,354,0.0001,184.0,,,,,,,,,81.31785959502703,,,,0.0049610739999934594,,0.0,,,
1680785106.0,,,38.0,112926.0,11.625,,1.9720000000000084,0.005512415999987752,2117.0,0.0,2.654208,22875.50464,170,12.9,859.0,,,0.3594636749999154,2.111999947373988e-06,0.8909999999996217,15.125,0.0,8.25,355,,,0.0007337320000715408,211083.0,812.249088,3489.05472,357.0,0.008171539512834298,28.006084351864526,0.026093151000054604,,27495.759872,3320.598528,3275.65312,,0.013999999999999346,,137854.0,0.0,0.020939569998717766
1680785107.0,0.3961156899999878,,,,,7.0986328125,,,,,,,171,,,5952.0,,,,,,,,356,0.0001,185.0,,,,,,,,,80.7844799078799,,,,0.004310604000011153,,0.0,,,
1680785107.0,,,38.0,113539.0,11.625,,1.9799999999999898,0.0053941329999815935,2125.0,0.0,2.654208,22875.50464,171,12.9,861.0,,,0.3580906089999871,1.920999920912436e-06,0.8929999999991196,15.125,0.0,8.25,357,,,0.0007626039999877321,212224.0,812.249088,3486.568448,359.0,0.008169738395852218,35.33614503520171,0.025715917999946214,,27498.242048,3320.598528,3275.65312,,0.013999999999999346,,138587.0,0.0,0.026727171506126624
1680785107.0,0.39489336499980254,,,,,7.05810546875,,,,,,,171,,,5984.0,,,,,,,,358,0.0001,186.0,,,,,,,,,81.03453447493604,,,,0.0049281799999789655,,0.0,,,
1680785108.0,,,38.0,114057.0,11.625,,1.9919999999999902,0.005374133000032089,2135.0,0.0,2.654208,22875.50464,172,12.9,863.0,,,0.360037946000034,1.8880000425269827e-06,0.8949999999995271,15.125,0.0,8.25,359,,,0.0008286400000088179,213267.0,812.249088,3487.371264,360.0,0.008169557741462425,27.738456826181967,0.026007048999986182,,27497.447424,3320.598528,3275.65312,,0.013999999999999346,,139263.0,0.0,0.02620002698352821
1680785108.0,0.39661174900004426,,,,,7.170654296875,,,,,,,172,,,6016.0,,,,,,,,360,0.0001,187.0,,,,,,,,,80.68343936023042,,,,0.004362092999940614,,0.0,,,
1680785109.0,0.3935159380002915,,,,,7.27001953125,,0.00548507000007703,,,,,173,,,6048.0,,0.3565750290000551,2.4840001060510986e-06,,,,,361,0.0001,188.0,0.0007602780000297571,,,,,,,0.02614174500001809,81.31818030703573,,,,0.004551332000005459,,0.0,,,
1680785109.0,,,38.0,114762.0,11.625,,2.0120000000000005,0.005555384999979651,2153.0,0.0,2.654208,22875.50464,173,12.8,869.0,,,,,0.8999999999996362,15.125,0.0,8.25,362,,,,214436.0,812.249088,3486.285824,361.0,0.10204660954727736,30.421066936781358,,,27517.661184,3320.598528,3275.65312,,0.013999999999999346,,140013.0,0.0,0.02657995282962577
1680785110.0,0.39542498200000864,,,,,7.08447265625,,,,,,,174,,,6080.0,,0.3536864049999622,2.2460000081991893e-06,,,,,363,0.0001,189.0,0.0007364230000348471,,,,,,,0.030217429000003904,80.92559007816887,,,,0.005227094000019861,,0.0,,,
1680785110.0,,,38.0,115707.0,11.625,,2.0200000000000102,0.00554786400005014,2177.0,0.0,2.654208,22875.50464,174,12.8,871.0,,,,,0.9019999999991342,14.875,0.0,8.25,364,,,0.0007540179999523389,215988.0,812.249088,3484.860416,362.0,0.008166419966702795,47.12204557661568,0.027984539999920344,,27519.090688,3320.598528,3275.65312,,0.013999999999999346,,141018.0,0.0,0.04724401552487445
1680785111.0,0.39463182999986657,,,,,7.0372314453125,,,,,,,175,,,6112.0,,0.35556731500003025,2.2819999685452785e-06,,,,,365,0.0001,190.0,,,,,,,,,81.08823862487428,,,,0.004775810999944952,,0.0,,,
1680785111.0,,,38.0,116361.0,11.625,,2.0279999999999916,0.005461519999926168,2188.0,0.0,2.654208,22875.50464,175,12.9,873.0,,,,,0.9029999999993379,14.875,0.0,8.25,366,,,0.0007765029999973194,217313.0,812.249088,3486.363648,362.0,0.008168009915032257,41.78602317075255,0.02710239600003206,,27498.31168,3320.598528,3275.65312,,0.013999999999999346,,141935.0,0.0,0.026195063044162626
1680785112.0,0.39458595099995364,,,,,7.294677734375,,,,,,,176,,,6144.0,,0.3560167539999384,2.638000069055124e-06,,,,,367,0.0001,191.0,,,,,,,,,81.0976668553609,,,,0.005226139999990664,,0.0,,,
1680785112.0,,,38.0,116928.0,11.625,,2.039999999999992,0.005576463000011245,2200.0,0.0,2.654208,22875.50464,176,12.9,875.0,,,0.35747305600000345,2.275000042573083e-06,0.9049999999997453,14.875,0.0,8.25,368,,,0.0007498749999967913,218348.0,812.249088,3484.291072,364.0,0.008171071184888714,27.458517653143787,0.027184263999970426,,27500.531712,3320.598528,3275.65312,,0.013999999999999346,,142603.0,0.0,0.013038603822495857
1680785113.0,0.39577893900002437,,,,,7.4058837890625,,,,,,,177,,,6176.0,,,,,,,,369,0.0001,192.0,,,,,,,,,80.85321589079814,,,,0.0047930059999998775,,0.0,,,
1680785113.0,,,38.0,117876.0,11.625,,2.0519999999999925,0.005764362000036272,2210.0,0.0,2.654208,22875.50464,177,12.9,877.0,,,0.3572259080000322,2.524000024095585e-06,0.9059999999999491,14.875,0.0,8.25,370,,,0.0008306339999535339,219960.0,812.249088,3486.171136,365.0,0.008171121703683275,50.556533388166706,0.026610228999970786,,27498.655744,3320.598528,3275.65312,,0.013999999999999346,,143632.0,0.0,0.036738129233603506
1680785114.0,0.3951023749999649,,,,,7.348876953125,,,,,,,178,,,6208.0,,,,,,,,371,0.0001,193.0,,,,,,,,,80.99166703314006,,,,0.004668717999948058,,0.0,,,
1680785114.0,,,38.0,118508.0,11.625,,2.063999999999993,0.005400464999979704,2218.0,0.0,2.654208,22875.50464,178,12.8,881.0,,,0.35696387400003005,2.3009999949863413e-06,0.9099999999998545,14.875,0.0,8.25,372,,,0.0007560500000636239,221223.0,812.249088,3480.141824,367.0,0.049031149431104676,40.869075077887466,0.026905350999982147,,27504.68096,3320.598528,3275.65312,,0.013999999999999346,,144481.0,0.0,0.027787510143312915
1680785114.0,0.3946694920000482,,,,,7.254638671875,,,,,,,178,,,6240.0,,,,,,,,373,0.0001,194.0,,,,,,,,,81.080500643298,,,,0.004641450999997687,,0.0,,,
1680785115.0,,,38.0,119060.0,11.625,,2.0759999999999934,0.005288202999963687,2228.0,0.0,2.654208,22875.50464,179,12.8,883.0,,,0.3622988949999808,2.1600000081889448e-06,0.9109999999991487,14.75,0.0,8.25,374,,,0.0008155300000680654,222265.0,812.249088,3481.817088,369.0,0.008171166400745668,25.87268974097431,0.024311561999979858,,27503.0016,3320.598528,3275.65312,,0.013999999999999346,,145163.0,0.0,0.2359663687526184
1680785115.0,0.39714076399991427,,,,,7.293701171875,,,,,,,179,,,6272.0,,,,,,,,375,0.0001,195.0,,,,,,,,,80.57596424427211,,,,0.004424413999913668,,0.0,,,
1680785116.0,0.3953020600001764,,,,,7.1451416015625,,0.0055211840000310985,,,,,180,,,6304.0,,0.35781006199999865,2.7590000399868586e-06,,,,,376,0.0001,196.0,0.0007873770000514924,,,,,,,0.026595001000032426,80.95075446858465,,,,0.00458567700002277,,0.0,,,
1680785116.0,,,38.0,120081.0,11.625,,2.0960000000000036,0.005476443000020481,2246.0,0.0,2.654208,22875.50464,180,12.7,886.0,,,,,0.9139999999997599,14.75,0.0,8.25,377,,,0.0008110779999697115,223901.0,812.249088,3460.56704,370.0,0.012253646119709596,47.31995946177852,0.02629493300003105,,27543.523328,3320.598528,3275.65312,,0.013999999999999346,,146179.0,0.0,0.03468675346421308
1680785117.0,0.39262486099994476,,,,,7.09326171875,,,,,,,181,,,6336.0,,0.3557379489999448,1.9780000002356246e-06,,,,,378,0.0001,197.0,,,,,,,,,81.50273499875114,,,,0.004302479999978459,,0.0,,,
1680785117.0,,,38.0,120796.0,11.625,,2.108000000000004,0.00556347100007315,2257.0,0.0,2.654208,22875.50464,181,12.8,894.0,,,,,0.9219999999995707,14.75,0.0,8.25,379,,,0.000776366999957645,225318.0,812.249088,3479.502848,372.0,0.032693777872988404,46.6530472393093,0.02780422700004692,,27510.398976,3320.598528,3275.65312,,0.013999999999999346,,147128.0,0.0,0.04307022104911949
1680785118.0,0.3969828010000356,,,,,7.148193359375,,,,,,,182,,,6368.0,,0.3581441449999829,2.2890000082043116e-06,,,,,380,0.0001,198.0,,,,,,,,,80.6080261396441,,,,0.00469230199996673,,0.0,,,
1680785118.0,,,38.0,121395.0,11.625,,2.1200000000000045,0.005552641000008407,2268.0,0.0,2.654208,22875.50464,182,12.8,896.0,,,,,0.9229999999997744,14.75,0.0,8.25,381,,,0.0007929610000019238,226553.0,812.249088,3481.829376,374.0,0.00817117223036002,36.28360352456328,0.027552115000048616,,27502.845952,3320.598528,3275.65312,,0.013999999999999346,,148017.0,0.0,0.04149423397649952
1680785119.0,0.3955476410001211,,,,,7.0291748046875,,,,,,,183,,,6400.0,,0.356829681000022,1.9980000161012867e-06,,,,,382,0.0001,199.0,,,,,,,,,80.9004951188426,,,,0.004818245000024035,,0.0,,,
1680785119.0,,,38.0,121979.0,11.625,,2.1359999999999957,0.005659353000055489,2278.0,0.0,2.654208,22875.50464,183,12.8,900.0,,,0.35407687299993995,2.140999981747882e-06,0.9269999999996799,14.75,0.0,8.25,383,,,0.0008106760000146096,227606.0,812.249088,3480.272896,377.0,0.0490270566933878,25.690895877317832,0.028874726000026385,,27504.545792,3320.598528,3275.65312,,0.013999999999999346,,148683.0,0.0,0.025151901480930283
1680785120.0,0.39425171300001693,,,,,7.29736328125,,,,,,,184,,,6432.0,,,,,,,,384,0.0001,200.0,,,,,,,,,81.16641968781661,,,,0.004827943999998752,,0.0,,,
1680785120.0,,,38.0,122576.0,11.625,,2.147999999999996,0.0055890500000259635,2288.0,0.0,2.654208,22875.50464,184,12.8,902.0,,,0.3614354720000392,2.6720000505520147e-06,0.9279999999998836,14.499999999999998,0.0,8.25,385,,,0.0007954739999149751,228759.0,812.249088,3478.450176,378.0,0.00817078749365433,33.793307844886286,0.027967071000034593,,27506.413568,3320.598528,3275.65312,,0.013999999999999346,,149406.0,0.0,0.028837134763603705
1680785120.0,0.4007824090001577,,,,,7.0230712890625,,,,,,,184,,,6464.0,,,,,,,,386,0.0001,201.0,,,,,,,,,79.84382368435588,,,,0.004992670000092403,,0.0,,,
1680785121.0,,,38.0,123177.0,11.625,,2.156000000000006,0.00542397600008826,2299.0,0.0,2.654208,22875.50464,185,12.8,904.0,,,0.3590043259999902,2.150999989680713e-06,0.9299999999993815,14.499999999999998,0.0,8.25,387,,,0.0008382050000363961,229883.0,812.249088,3479.32672,378.0,0.008170705887495642,27.10711469848057,0.026207204999991518,,27505.496064,3320.598528,3275.65312,,0.013999999999999346,,150126.0,0.0,0.026203709112100636
1680785121.0,0.39620704600008594,,,,,7.1239013671875,,,,,,,185,,,6496.0,,,,,,,,388,0.0001,202.0,,,,,,,,,80.76585291214901,,,,0.004731182999989869,,0.0,,,
1680785122.0,,,38.0,123695.0,11.625,,2.1639999999999873,0.005615883000018584,2311.0,0.0,2.654208,22875.50464,186,12.8,906.0,,,0.35761224300006234,2.243999915663153e-06,0.9309999999995853,14.499999999999998,0.0,8.25,389,,,0.0008748300000434028,230962.0,812.249088,3478.872064,380.0,0.008170680625148374,32.06708087527377,0.02700391700000182,,27505.954816,3320.598528,3275.65312,,0.013999999999999346,,150827.0,0.0,0.026203628106586083
1680785122.0,0.3959191770001098,,,,,7.1888427734375,,,,,,,186,,,6528.0,,,,,,,,390,0.0001,203.0,,,,,,,,,80.8245769817589,,,,0.004810060000068006,,0.0,,,
1680785123.0,0.3929324110000607,,,,,7.3226318359375,,0.005360707000022558,,,,,187,,,6560.0,,0.3564700700000003,2.504000008229923e-06,,,,,391,0.0001,204.0,0.0008275239999875339,,,,,,,0.02578517400002056,81.43894243428817,,,,0.004486432000021523,,0.0,,,
1680785123.0,,,38.0,124733.0,11.625,,2.1839999999999975,0.005410682999922756,2331.0,0.0,2.654208,22875.50464,187,12.8,912.0,,,,,0.9349999999994907,14.499999999999998,0.0,8.25,392,,,0.0007993830000714297,232529.0,812.249088,3477.721088,382.0,0.09801805293961252,41.81653704577571,0.02660703999993075,,27526.381568,3320.598528,3275.65312,,0.013999999999999346,,151796.0,0.0,0.0408089484735754
1680785124.0,0.3982865779998974,,,,,7.2591552734375,,,,,,,188,,,6592.0,,0.3602374099999679,1.8700000055105193e-06,,,,,393,0.0001,205.0,,,,,,,,,80.34415862240841,,,,0.005230191999999079,,0.0,,,
1680785124.0,,,38.0,125383.0,11.625,,2.1920000000000073,0.005525114999954894,2344.0,0.0,2.654208,22875.50464,188,12.8,914.0,,,,,0.9369999999998981,14.499999999999998,0.0,8.25,394,,,0.0008357580001074894,233966.0,812.249088,3478.97856,384.0,0.00816913043100402,48.335005622204555,0.02771172999996452,,27505.709056,3320.598528,3275.65312,,0.013999999999999346,,152818.0,0.0,0.04773835594950512
1680785125.0,0.3947703780000893,,,,,7.131591796875,,,,,,,189,,,6624.0,,0.35580145900007665,2.6999999818144715e-06,,,,,395,0.0001,206.0,,,,,,,,,81.0597800222811,,,,0.004893616000003931,,0.0,,,
1680785125.0,,,38.0,125932.0,11.875,,2.1999999999999886,0.00540733699995144,2354.0,0.0,2.654208,22875.50464,189,12.8,916.0,,,,,0.9389999999993961,15.375,0.0,8.375,396,,,0.0007709089999252683,235078.0,812.249088,3476.799488,384.0,0.00817011720564711,30.694292581168316,0.026973390999955882,,27508.0192,3320.598528,3275.65312,,0.013999999999999346,,153568.0,0.0,0.25196513800612386
1680785126.0,0.39584887499984234,,,,,7.3397216796875,,,,,,,190,,,6656.0,,0.3576378889999887,2.1010000637033954e-06,,,,,397,0.0001,207.0,,,,,,,,,80.83893127146754,,,,0.005057247999957326,,0.0,,,
1680785126.0,,,38.0,126472.0,11.875,,2.216000000000008,0.00551344399991649,2367.0,0.0,2.654208,22875.50464,190,12.8,922.0,,,0.357553512000095,2.687999995032442e-06,0.9439999999995052,15.375,0.0,8.375,398,,,0.0008301939999455499,236141.0,812.249088,3478.183936,385.0,0.0817055822226349,31.410929137331735,0.02644446399995104,,27506.630656,3320.598528,3275.65312,,0.013999999999999346,,154256.0,0.0,0.027783089579819304
1680785127.0,0.3953620529998716,,,,,7.0758056640625,,,,,,,191,,,6688.0,,,,,,,,399,0.0001,208.0,,,,,,,,,80.93847084512785,,,,0.005017750999968484,,0.0,,,
1680785127.0,,,38.0,126991.0,11.875,,2.2280000000000086,0.005441229999973984,2378.0,0.0,2.654208,22875.50464,191,12.8,924.0,,,0.36046982000004846,2.1360000346248853e-06,0.9459999999999127,15.375,0.0,8.375,400,,,0.0008562550000306146,237160.0,812.249088,3478.016,387.0,0.00816978695561935,25.927441219538533,0.02702078300001176,,27506.798592,3320.598528,3275.65312,,0.013999999999999346,,154927.0,0.0,0.023567920580322383
1680785127.0,0.39902572300013617,,,,,7.106689453125,,,,,,,191,,,6720.0,,,,,,,,401,0.0001,209.0,,,,,,,,,80.19533116663028,,,,0.005235499000036725,,0.0,,,
1680785128.0,,,38.0,127589.0,11.875,,2.23599999999999,0.005425515999945674,2387.0,0.0,2.654208,22875.50464,192,12.8,928.0,,,0.35928881500001353,2.1299999843904516e-06,0.9489999999996144,15.375,0.0,8.375,402,,,0.0007649389999642153,238288.0,812.249088,3477.716992,388.0,0.053110535483239685,33.3784554751319,0.026185585999996874,,27507.0976,3320.598528,3275.65312,,0.013999999999999346,,155639.0,0.0,0.026204176461291584
1680785128.0,0.39659219199984364,,,,,7.2999267578125,,,,,,,192,,,6752.0,,,,,,,,403,0.0001,210.0,,,,,,,,,80.6874180720447,,,,0.004925205999938953,,0.0,,,
1680785129.0,0.3959232649999649,,,,,7.5234375,,0.005490050000048541,,,,,193,,,6784.0,,0.3583320849999154,2.0809999341508956e-06,,,,,404,0.0001,211.0,0.000710170000047583,,,,,,,0.02617557400003534,80.8237424491911,,,,0.005213304999983848,,0.0,,,
1680785129.0,,,38.0,128218.0,11.875,,2.2479999999999905,0.0053602240000145684,2407.0,0.0,2.654208,22875.50464,193,12.8,931.0,,,,,0.9509999999991123,15.375,0.0,8.375,405,,,,239453.0,812.249088,3477.266432,389.0,0.012251566355717001,27.180833774133244,,,27526.815744,3320.598528,3275.65312,,0.013999999999999346,,156391.0,0.0,0.02606648362297528
