02_timing/opt_step_time_s,memory/available_memory_sys_MB,02_timing/dataload_cuda_move_time_s,_timestamp,01_general/lr,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,_step,_runtime,01_general/minibatch_loss,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,03_hivemind/num_peers,03_hivemind/global_epoch,disk/time/disk_busy_time_sys_s,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,process/memory/virtual_memory_size_proc_MB,01_general/step,cpu/logical_core_count,02_timing/backward_time_s,process/memory/resident_set_size_proc_MB
0.03950053000016851,,0.003045440999812854,1681395458.0,0.0001,,,,,,,,,97,33,7.3779296875,,,,0.016736432999550743,0.0,,,,0.0026158969999414694,0.00037887899998167995,,,,,0.20437099099945044,,,,,,9.0,0.0,,2048.0,,,63.0,,0.14209381099999518,
0.03959489999988364,199405.764608,0.0030917039998712426,1681395458.0,,5.5,1055474.0,0.10800000000000409,0.0,1.8000000000000003,0.016347662803004516,0.7666666666666667,2.719744,98,33,,6897.37728,1539.0,0.0,0.016619478999928106,,2451.94752,1098.0,0.8333333333333334,,0.00038839199987705797,0.0,0.0,109.08066606834198,2.5833058886122378,,8224.714752,,0.0,166232.0,245.0,,,0.480000000000004,,151808.0,32263.303168,,,0.14233125700002347,6711.939072
,,,1681395458.0,0.0001,,,,,,,,,99,33,7.120361328125,,,,,0.0,,,,0.0028421010001693503,,,,,,0.20486783299975286,,,,,,9.0,0.0,,2080.0,,,64.0,,,
0.04051111700027832,,0.0030572390000997984,1681395459.0,0.0001,,,,,,,,,100,34,6.9432373046875,,,,0.016679375999956392,0.0,,,,0.002665475000412698,0.0003838899997390399,,,,,0.20626420000053258,,,,,,9.0,0.0,,2112.0,,,65.0,,0.14296710300004634,
0.03990709500021694,,0.0030490829999507696,1681395459.0,0.0001,,,,,,,,,101,34,7.20166015625,,,,0.01712552999970285,0.0,,,,0.002484248999735428,0.0003868730000249343,,,,,0.2049600410000494,,,,,,9.0,0.0,,2144.0,,,66.0,,0.14200721100041847,
,199405.576192,0.0030374089997167175,1681395459.0,,5.5,1060569.0,0.10899999999998045,0.0,1.8000000000000003,0.016344486154555863,0.7666666666666667,2.719744,102,34,,6897.37728,1598.0,0.0,0.01679082999999082,,2451.910656,1100.0,0.8333333333333334,,0.0004002040000159468,0.0,0.0,92.0162807162617,2.5749907939380163,,8225.435648,,0.0,172921.0,249.0,,,0.4960000000000093,,157698.0,32263.303168,,,0.14140723499986052,6711.902208
0.03998296100007792,,,1681395459.0,0.0001,,,,,,,,,103,34,7.35791015625,,,,,0.0,,,,0.00286129100004473,,,,,,0.20447992999970666,,,,,,9.0,0.0,,2176.0,,,67.0,,,
0.03962332900027832,,0.0030422099998759222,1681395460.0,0.0001,,,,,,,,,104,35,7.0814208984375,,,,0.016841358999954537,0.0,,,,0.0027796730000773096,0.0003886579997924855,,,,,0.20497817699970255,,,,,,9.0,0.0,,2208.0,,,68.0,,0.14230294799972398,
0.039881825000065874,,0.0030711270001120283,1681395460.0,0.0001,,,,,,,,,105,35,7.12548828125,,,,0.01637241799971889,0.0,,,,0.002499104999969859,0.0003499630001897458,,,,,0.204186461000063,,,,,,9.0,0.0,,2240.0,,,69.0,,0.1420120230000066,
,199386.345472,0.003003699000146298,1681395460.0,,5.5,1066499.0,0.1099999999999568,0.0,1.8000000000000003,0.016345699115795576,0.7666666666666667,2.719744,106,35,,6897.37728,1661.0,0.0,0.01702976300020964,,2451.94752,1101.0,0.8333333333333334,,0.00040177500022764434,0.0,0.0,143.20389581111507,2.9940563935395645,,8263.499776,,0.0,181001.0,253.0,,,0.5120000000000005,,164784.0,32263.303168,,,0.1413050529999964,6711.955456
0.039869390000148996,,,1681395460.0,0.0001,,,,,,,,,107,35,7.156494140625,,,,,0.0,,,,0.0028140059998804645,,,,,,0.20442368600060945,,,,,,9.0,0.0,,2272.0,,,70.0,,,
0.039649315000133356,,0.0030412770001930767,1681395461.0,0.0001,,,,,,,,,108,36,7.1090087890625,,,,0.01699682299977212,0.0,,,,0.002701086999877589,0.0004093279999324295,,,,,0.205076654000095,,,,,,9.0,0.0,,2304.0,,,71.0,,0.14227882400018643,
0.039790111999991495,,0.0031673939997745038,1681395461.0,0.0001,,,,,,,,,109,36,7.4315185546875,,,,0.016700335000223276,0.0,,,,0.003106865000063408,0.0003922529999726976,,,,,0.20543456299992613,,,,,,9.0,0.0,,2336.0,,,72.0,,0.14227760399990075,
,199372.414976,0.0030233049997150374,1681395461.0,,5.5,1071367.0,0.1139999999999759,0.0,1.8000000000000003,0.08991430576861247,0.7666666666666667,2.719744,110,36,,6897.37728,1709.0,0.0,0.016477784000016982,,2451.94752,1101.0,0.8333333333333334,,0.0003913239997928031,0.0,0.0,108.09360700389873,2.991382858075113,,8258.101248,,0.0,187297.0,262.0,,,0.5360000000000014,,169861.0,32263.303168,,,,6711.955456
0.0399295299998812,,,1681395461.0,0.0001,,,,,,,,,111,36,6.9896240234375,,,,,0.0,,,,0.0024424829998679343,,,,,,0.20515510899940637,,,,,,9.0,0.0,,2368.0,,,73.0,,0.1428906830001324,
0.039736366999932216,,0.0030523739997079247,1681395462.0,0.0001,,,,,,,,,112,37,7.1597900390625,,,,0.016695665000042936,0.0,,,,0.002845075999630353,0.0003909550000571471,,,,,0.20453706399894145,,,,,,9.0,0.0,,2400.0,,,74.0,,0.14181662699957087,
0.03968295399999988,,0.0030885930000295048,1681395462.0,0.0001,,,,,,,,,113,37,7.17236328125,,,,0.016614883999864105,0.0,,,,0.002808019999974931,0.00037890899966441793,,,,,0.20558860899973297,,,,,,9.0,0.0,,2432.0,,,75.0,,0.14301524900020013,
,199366.725632,0.003019901999778085,1681395462.0,,5.5,1076649.0,0.1150000000000091,0.0,2.2,0.01634644564743738,0.8666666666666666,2.719744,114,37,,6897.422336,1746.0,0.0,0.0167783239999153,,2451.910656,1102.0,0.8666666666666666,,0.0003874290000567271,0.0,0.0,85.6715700126987,2.622127919562837,,8263.790592,,0.0,193018.0,266.0,,,0.5520000000000067,,175533.0,32263.303168,,,,6711.918592
0.0399618010001177,,,1681395462.0,0.0001,,,,,,,,,115,37,7.1785888671875,,,,,0.0,,,,0.0028751029999511957,,,,,,0.20671670099955008,,,,,,9.0,0.0,,2464.0,,,76.0,,0.14369414199973107,
0.03980383799989795,,0.003002968000146211,1681395463.0,0.0001,,,,,,,,,116,38,7.2646484375,,,,0.016858484000294993,0.0,,,,0.0028038390000801883,0.0003822579997176945,,,,,0.20735714500005997,,,,,,9.0,0.0,,2496.0,,,77.0,,0.14450575799992293,
0.03987163599958876,,0.0030702389999532897,1681395463.0,0.0001,,,,,,,,,117,38,7.039306640625,,,,0.016868189999968308,0.0,,,,0.002857483999832766,0.0003851659998872492,,,,,0.20681647999936104,,,,,,9.0,0.0,,2528.0,,,78.0,,0.14376376500013066,
,199385.878528,0.0030584840001210978,1681395463.0,,5.5,1081721.0,0.11599999999998545,0.0,2.2,0.016346931714551063,0.8666666666666666,2.719744,118,38,,6897.422336,1785.0,0.0,0.016627136999886716,,2451.94752,1104.0,0.8666666666666666,,0.0003913279997505015,0.0,0.0,86.93571265571062,2.6765466651808203,,8264.220672,,0.0,199591.0,270.0,,,0.5720000000000027,,180788.0,32263.303168,,,,6711.959552
0.03982639600008042,,,1681395463.0,0.0001,,,,,,,,,119,38,7.37451171875,,,,,0.0,,,,0.0028652569999394473,,,,,,0.20550811499970223,,,,,,9.0,0.0,,2560.0,,,79.0,,0.14273951299992405,
0.04004358600013802,,0.003043027000330767,1681395464.0,0.0001,,,,,,,,,120,39,7.2037353515625,,,,0.01680676099977063,0.0,,,,0.002694784000141226,0.0004064739996465505,,,,,0.20701457599989226,,,,,,9.0,0.0,,2592.0,,,80.0,,0.14401994399986506,
0.03975073699984932,,0.0030032639997443766,1681395464.0,0.0001,,,,,,,,,121,39,7.29150390625,,,,0.017596653000055085,0.0,,,,0.0031245120003404736,0.00039913699993121554,,,,,0.2051278080002703,,,,,,9.0,0.0,,2624.0,,,81.0,,0.14125350500034983,
,199373.76256,0.0029784029998154438,1681395464.0,,5.5,1087304.0,0.117999999999995,0.0,2.2,0.08582353513174133,0.8666666666666666,2.719744,122,39,,6897.422336,1819.0,0.0,0.01725381100004597,,2451.910656,1190.0,0.8666666666666666,,0.0004019660000267322,0.0,0.0,117.03601111958909,2.6588772944256616,,8276.33664,,0.0,205640.0,277.0,,,0.5880000000000081,,186855.0,32263.303168,,,,6711.922688
0.03987405999987459,,,1681395464.0,0.0001,,,,,,,,,123,39,7.1817626953125,,,,,0.0,,,,0.0028285590001360106,,,,,,0.20547585999975126,,,,,,9.0,0.0,,2656.0,,,82.0,,0.14213906099985252,
0.03983714700007113,,0.003064691999952629,1681395465.0,0.0001,,,,,,,,,124,40,7.285888671875,,,,0.016989444000046205,0.0,,,,0.0026687340000535187,0.0004112649999115092,,,,,0.2055557690000569,,,,,,9.0,0.0,,2688.0,,,83.0,,0.1425844870000219,
0.039949023999724886,,0.0030124040004011476,1681395465.0,0.0001,,,,,,,,,125,40,7.5330810546875,,,,0.01696479600013845,0.0,,,,0.002828281999882165,0.0003928380001525511,,,,,0.20660714600035135,,,,,,9.0,0.0,,2720.0,,,84.0,,0.14345980200005215,
,199371.251712,0.0032283780001307605,1681395465.0,,5.5,1093044.0,0.12000000000000455,0.0,2.2,0.01634703670727579,0.8666666666666666,2.719744,126,40,,6897.422336,1853.0,0.0,0.01725651700007802,,2451.943424,1269.0,0.8666666666666666,,0.00039118800032156287,0.0,0.0,110.85798815149816,2.501240290997109,,8278.478848,,0.0,211788.0,281.0,,,0.6039999999999992,,192540.0,32263.303168,,,,6711.955456
0.04015659200013033,,,1681395465.0,0.0001,,,,,,,,,127,40,7.150634765625,,,,,0.0,,,,0.0024344979997295013,,,,,,0.2063383400004568,,,,,,9.0,0.0,,2752.0,,,85.0,,0.14287116700006663,
0.03999612400002661,,0.003050638999866351,1681395466.0,0.0001,,,,,,,,,128,41,7.184814453125,,,,0.01731574899986299,0.0,,,,0.002685851000023831,0.000382375000299362,,,,,0.2063756350003132,,,,,,9.0,0.0,,2784.0,,,86.0,,0.14294489700023405,
0.04009736099988004,,0.0030381739998119883,1681395466.0,0.0001,,,,,,,,,129,41,7.4537353515625,,,,0.01684717299986005,0.0,,,,0.002791092999814282,0.00037954699973852257,,,,,0.2084458999988783,,,,,,9.0,0.0,,2816.0,,,87.0,,0.14529255199977342,
,199368.441856,0.0030342840000230353,1681395466.0,,5.5,1097897.0,0.1209999999999809,0.0,2.2,0.016347915580902074,0.8666666666666666,2.719744,130,41,,6897.422336,1894.0,0.0,0.017039761999967595,,2451.90656,1336.0,0.8666666666666666,,0.00039631099980397266,0.0,0.0,98.74594413091374,2.601809080920771,,8281.305088,,0.0,216669.0,285.0,,,0.6200000000000045,,197518.0,32263.303168,,,,6711.918592
0.04008178099957149,,,1681395466.0,0.0001,,,,,,,,,131,41,6.98779296875,,,,,0.0,,,,0.0026810990002559265,,,,,,0.20657136099953277,,,,,,9.0,0.0,,2848.0,,,88.0,,0.14333812399991075,
0.03987839500041446,,0.002986131999932695,1681395467.0,0.0001,,,,,,,,,132,42,7.1689453125,,,,0.016903168999760965,0.0,,,,0.002783255999929679,0.00040915099998528603,,,,,0.20501716299986583,,,,,,9.0,0.0,,2880.0,,,89.0,,0.14205705999984275,
0.03993830400031584,,0.00299198399989109,1681395467.0,0.0001,,,,,,,,,133,42,7.18994140625,,,,0.016613034999863885,0.0,,,,0.0027520519997779047,0.00038002700011929846,,,,,0.2056310709999707,,,,,,9.0,0.0,,2912.0,,,90.0,,0.14295566900000267,
,199368.327168,0.0030862680000609544,1681395467.0,,5.5,1102515.0,0.12199999999995725,0.0,2.566666666666667,0.01634397691695486,0.9666666666666666,2.719744,134,42,,6897.422336,1932.0,0.0,,,2451.943424,1347.0,0.9000000000000001,,,0.0,0.0,94.69995501286232,2.346589677703078,,8280.973312,,0.0,222377.0,289.0,,,0.6360000000000099,,202411.0,32263.303168,,,,6711.955456
0.04010743300023023,,,1681395467.0,0.0001,,,,,,,,,135,42,7.324462890625,,,,0.017871199999717646,0.0,,,,0.0026324220002607035,0.00039254500006791204,,,,,0.2059671680003703,,,,,,9.0,0.0,,2944.0,,,91.0,,0.14187730000003285,
0.04020795100041141,,0.0030485770002997015,1681395468.0,0.0001,,,,,,,,,136,43,7.3983154296875,,,,0.016845942000145442,0.0,,,,0.0027564940000956994,0.0003915339998457057,,,,,0.20696902300096554,,,,,,9.0,0.0,,2976.0,,,92.0,,0.14371852500016757,
0.03975261200002933,199347.716096,0.002985054999953718,1681395468.0,,5.6,1107599.0,0.12199999999995725,0.0,2.566666666666667,0.012261455899329043,0.9666666666666666,2.719744,137,43,,6897.446912,2016.0,0.0,0.016865656999925704,,2451.943424,1468.0,0.9000000000000001,,0.00037965899991831975,0.0,0.0,60.91895217303508,3.15595186695682,,8282.841088,,0.0,229822.0,292.0,,,0.652000000000001,,207301.0,32263.303168,,,0.1432946630002334,6712.201216
,,,1681395468.0,0.0001,,,,,,,,,138,43,7.1414794921875,,,,,0.0,,,,0.002642212000409927,,,,,,0.2059198580004704,,,,,,9.0,0.0,,3008.0,,,93.0,,,
0.04005421500005468,,0.0030024669999875186,1681395469.0,0.0001,,,,,,,,,139,44,7.110595703125,,,,0.01813897400006681,0.0,,,,0.0026474740002413455,0.0004073220002283051,,,,,0.20735809900043023,,,,,,9.0,0.0,,3040.0,,,94.0,,0.14310764699985157,
0.03998546200000419,,0.003022131999841804,1681395469.0,0.0001,,,,,,,,,140,44,7.0732421875,,,,0.017022915999859833,0.0,,,,0.002818083999954979,0.0005622269995910756,,,,,0.20652166999889232,,,,,,9.0,0.0,,3072.0,,,95.0,,0.14311084899964044,
0.03986251700007415,199336.07936,0.0030490499998450105,1681395469.0,,5.6,1112986.0,0.125,0.0,2.566666666666667,0.05721958303019195,0.9666666666666666,2.719744,141,44,,6897.446912,2060.0,0.0,0.016624308999780624,,2451.90656,1610.0,0.9000000000000001,,0.0003801709999606828,0.0,0.0,128.61348972927362,2.4770140365503823,,8294.506496,,0.0,236830.0,298.0,,,0.6760000000000019,,213612.0,32263.303168,,,0.14328696899974602,6712.164352
,,,1681395469.0,0.0001,,,,,,,,,142,44,7.263671875,,,,,0.0,,,,0.002788064000014856,,,,,,0.20599107999942134,,,,,,9.0,0.0,,3104.0,,,96.0,,,
0.03990122100003646,,0.003034703000139416,1681395470.0,0.0001,,,,,,,,,143,45,7.201904296875,,,,0.016646017000311986,0.0,,,,0.002762751999853208,0.0003954169997086865,,,,,0.2059673290000319,,,,,,9.0,0.0,,3136.0,,,97.0,,0.14322721899998214,
0.039996636000068975,,0.003062168000269594,1681395470.0,0.0001,,,,,,,,,144,45,7.2333984375,,,,0.016944442999829334,0.0,,,,0.002542603999700077,0.0003911439998773858,,,,,0.20627947999946628,,,,,,9.0,0.0,,3168.0,,,98.0,,0.1433424849997209,
,199323.7504,0.003080289000081393,1681395470.0,,5.6,1118591.0,0.12700000000000955,0.0,2.566666666666667,0.016348646764624195,0.9666666666666666,2.719744,145,45,,6897.47968,2107.0,0.0,0.016711559000214038,,2451.939328,1749.0,0.9000000000000001,,0.00040570300006947946,0.0,0.0,92.70892897278723,3.093686038480751,,8306.888704,,0.0,243278.0,302.0,,,0.695999999999998,,219453.0,32263.303168,,,0.14421612000023742,6712.19712
,199322.243072,,1681395471.0,,5.6,1121375.0,0.12700000000000955,0.0,2.566666666666667,0.0040851071673828525,0.9666666666666666,2.719744,146,46,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,4.451570007030703,0.5582155331350805,,8308.154368,,0.0,245055.0,303.0,,,0.7000000000000028,,220570.0,32263.303168,,,,6714.363904
,199321.481216,,1681395472.0,,5.6,1122417.0,0.12700000000000955,0.0,2.6333333333333333,0.00408725795996221,1.0,2.719744,147,47,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,0.20144114698880636,0.31475877722509715,,8308.912128,,0.0,246146.0,304.0,,,0.7040000000000077,,221237.0,32263.303168,,,,6714.363904
,199174.893568,,1681395473.0,,5.6,1145424.0,0.1279999999999859,0.0,2.6333333333333333,0.004086872919203853,1.0,2.719744,148,48,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,290.36484981218297,225.62117571203814,,8455.53664,,0.0,284350.0,305.0,,,0.7079999999999984,,229574.0,32263.303168,,,,6714.363904
,199166.640128,,1681395474.0,,5.6,1154162.0,0.12999999999999545,0.0,2.6333333333333333,0.08575044639597298,1.0,2.719744,149,49,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,37.7114544541991,35.32472572090949,,8463.781888,,0.0,297487.0,309.0,,,0.7120000000000033,,234850.0,32263.303168,,,,6714.363904
,199102.11584,,1681395475.0,,5.7,1173955.0,0.12999999999999545,0.0,2.6333333333333333,0.004086729036417262,1.0,2.719744,150,50,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,194.35404159859172,175.6278509504426,,8528.310272,,0.0,329976.0,310.0,,,0.7199999999999989,,244462.0,32263.303168,,,,6714.363904
,198995.488768,,1681395476.0,,5.7,1212223.0,0.1309999999999718,0.0,2.6333333333333333,0.004084934277153763,1.0,2.719744,151,51,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,374.9368570876882,410.24039890329345,,8634.937344,,0.0,393316.0,311.0,,,0.7240000000000038,,262003.0,32263.303168,,,,6714.363904
,198935.113728,,1681395477.0,,5.8,1248090.0,0.1309999999999718,0.0,2.4,0.004084878906942416,0.9666666666666666,2.719744,152,52,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,284.69780572433103,415.20991826892447,,8695.312384,,0.0,452968.0,312.0,,,0.7280000000000086,,278961.0,32263.303168,,,,6714.363904
,198842.966016,,1681395478.0,,5.8,1295997.0,0.1309999999999718,0.0,2.4,0.004083977777490967,0.9666666666666666,2.719744,153,53,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,558.9852607929507,457.54886460985813,,8787.456,,0.0,534344.0,313.0,,,0.7319999999999993,,299571.0,32263.303168,,,,6714.363904
,198792.17152,,1681395479.0,,5.8,1334845.0,0.132000000000005,0.0,2.4,0.03269487448766817,0.9666666666666666,2.719744,154,54,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,406.965028109237,404.1829305616546,,8838.250496,,0.0,593934.0,316.0,,,0.7360000000000042,,316845.0,32263.303168,,,,6714.363904
,198716.125184,,1681395480.0,,5.9,1369867.0,0.13299999999998136,0.0,2.4,0.004084811890636194,0.9666666666666666,2.719744,155,55,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,414.5582166793612,418.7687482328621,,8914.296832,,0.0,648237.0,317.0,,,0.7400000000000091,,331156.0,32263.303168,,,,6714.363904
,198630.699008,,1681395481.0,,5.9,1412402.0,0.13299999999998136,0.0,2.4,0.004086646412872453,0.9666666666666666,2.719744,156,56,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,375.3425889912598,469.69056361477215,,8999.727104,,0.0,713225.0,318.0,,,0.7439999999999998,,347452.0,32263.303168,,,,6714.363904
,198579.359744,,1681395482.0,,5.9,1445209.0,0.13299999999998136,0.0,2.2333333333333334,0.004084113692117429,0.9666666666666666,2.719744,157,57,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,351.4273025551919,398.8281562673589,,9051.066368,,0.0,768106.0,319.0,,,0.7480000000000047,,363147.0,32263.303168,,,,6714.363904
,198547.943424,,1681395483.0,,5.9,1473406.0,0.1339999999999577,0.0,2.2333333333333334,0.004083526387591917,0.9666666666666666,2.719744,158,58,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,450.1099097915277,178.02004063079883,,9082.482688,,0.0,815687.0,320.0,,,0.7520000000000095,,373852.0,32263.303168,,,,6714.363904
,198514.87232,,1681395484.0,,6.0,1497404.0,0.1349999999999909,0.0,2.2333333333333334,0.03675018257146659,0.9666666666666666,2.719744,159,59,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,244.4526999706608,240.27357894810643,,9115.549696,,0.0,851598.0,323.0,,,0.7600000000000051,,384030.0,32263.303168,,,,6714.363904
,198503.399424,,1681395485.0,,6.0,1508665.0,0.1349999999999909,0.0,2.2333333333333334,0.0040866376639241,0.9666666666666666,2.719744,160,60,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,139.7961959300824,139.6011148538333,,9127.022592,,0.0,870341.0,324.0,,,0.76400000000001,,389069.0,32263.303168,,,,6714.363904
,198489.505792,,1681395486.0,,6.0,1523954.0,0.13599999999996726,0.0,2.2333333333333334,0.0040836147090028176,0.9666666666666666,2.719744,161,61,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,123.0604790740346,139.72987408677324,,9140.916224,,0.0,897095.0,325.0,,,0.7680000000000007,,394947.0,32263.303168,,,,6714.363904
,198460.043264,,1681395487.0,,6.0,1557129.0,0.13599999999996726,0.0,2.033333333333333,0.07351925480823417,0.9333333333333335,2.719744,162,62,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,387.5760249825576,284.705667551343,,9170.382848,,0.0,956707.0,327.0,,,0.7800000000000011,,404806.0,32263.303168,,,,6714.363904
,198451.085312,,1681395488.0,,6.0,1565718.0,0.13700000000000045,0.0,2.033333333333333,0.004086643489292836,0.9333333333333335,2.719744,163,63,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,69.65232865217585,66.42918015899743,,9179.3408,,0.0,969748.0,328.0,,,0.784000000000006,,410311.0,32263.303168,,,,6714.363904
,198423.404544,,1681395489.0,,6.0,1620199.0,0.1379999999999768,0.0,2.033333333333333,0.04904142509678805,0.9333333333333335,2.719744,164,64,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,304.8181270999994,264.14946373178196,,9207.013376,,0.0,1026910.0,331.0,,,0.7920000000000016,,428114.0,32263.303168,,,,6714.363904
,198422.499328,,1681395490.0,,6.0,1652050.0,0.1379999999999768,0.0,2.033333333333333,0.004085379177833809,0.9333333333333335,2.719744,165,65,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,145.9919503635421,321.6453653374241,,9207.926784,,0.0,1085132.0,332.0,,,0.7960000000000065,,438134.0,32263.303168,,,,6714.363904
,198420.123648,,1681395491.0,,6.0,1665472.0,0.1409999999999627,0.0,2.033333333333333,0.04495259722390709,0.9333333333333335,2.719744,166,66,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9000000000000001,,,0.0,0.0,180.4794578798335,92.39928938410982,,9210.298368,,0.0,1106543.0,336.0,,,0.8080000000000069,,445109.0,32263.303168,,,,6714.363904
,198412.94336,,1681395492.0,,6.0,1713207.0,0.14400000000000546,0.0,2.933333333333333,0.07764465643508589,1.1666666666666665,2.719744,167,67,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9666666666666666,,,0.0,0.0,344.4408907081383,436.12535799945755,,9217.47456,,0.0,1191142.0,347.0,,,0.8160000000000025,,461317.0,32263.303168,,,,6714.363904
,198404.562944,,1681395493.0,,6.0,1721791.0,0.14400000000000546,0.0,2.933333333333333,0.00408493913362493,1.1666666666666665,2.719744,168,68,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9666666666666666,,,0.0,0.0,37.662428695998905,94.3198083870354,,9225.863168,,0.0,1205789.0,348.0,,,0.8200000000000074,,465242.0,32263.303168,,,,6714.363904
,198408.441856,,1681395494.0,,6.0,1723336.0,0.14400000000000546,0.0,2.933333333333333,0.004084898332369779,1.1666666666666665,2.719744,169,69,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9666666666666666,,,0.0,0.0,11.302921672440458,32.628005779464324,,9221.984256,,0.0,1206982.0,349.0,,,0.8239999999999981,,467601.0,32263.303168,,,,6714.363904
,198343.417856,,1681395495.0,,6.0,1813539.0,0.1449999999999818,0.0,2.933333333333333,0.004086660022422127,1.1666666666666665,2.719744,170,70,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9666666666666666,,,0.0,0.0,34.52051204291033,116.45434187258961,,9286.959104,,0.0,1331470.0,350.0,,,0.8320000000000078,,505314.0,32263.303168,,,,6714.363904
,198323.965952,,1681395496.0,,6.0,1828607.0,0.14599999999995816,0.0,2.933333333333333,0.06536513414160208,1.1666666666666665,2.719744,171,71,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,0.9666666666666666,,,0.0,0.0,6.558942783836311,14.577645723568667,,9306.443776,,0.0,1349338.0,354.0,,,0.8359999999999985,,519019.0,32263.303168,,,,6714.363904
,198331.858944,,1681395497.0,,6.0,1832314.0,0.14599999999995816,0.0,3.2333333333333334,0.004083397298724215,1.2333333333333334,2.719744,172,72,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,1.0,,,0.0,0.0,13.873669298955871,1.5451830574686811,,9298.550784,,0.0,1353700.0,355.0,,,0.8400000000000034,,521917.0,32263.303168,,,,6714.363904
,198336.049152,,1681395498.0,,6.0,1834932.0,0.14699999999999136,0.0,3.2333333333333334,0.004085103281885349,1.2333333333333334,2.719744,173,73,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,1.0,,,0.0,0.0,17.659031820623472,30.373086008398737,,9294.360576,,0.0,1357468.0,356.0,,,0.847999999999999,,524049.0,32263.303168,,,,6714.363904
,198334.734336,,1681395499.0,,6.0,1835751.0,0.14699999999999136,0.0,3.2333333333333334,0.004083308979464497,1.2333333333333334,2.719744,174,74,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,1.0,,,0.0,0.0,17.561235248880273,4.920538844243618,,9295.671296,,0.0,1358531.0,357.0,,,0.8520000000000039,,524774.0,32263.303168,,,,6714.363904
,198332.239872,,1681395500.0,,6.0,1838594.0,0.14699999999999136,0.0,3.2333333333333334,0.00408635090631638,1.2333333333333334,2.719744,175,75,,6897.47968,2108.0,0.0,,,2454.106112,1756.0,1.0,,,0.0,0.0,13.785663944710299,1.9061230761373253,,9298.16576,,0.0,1363887.0,358.0,,,0.8560000000000088,,525654.0,32263.303168,,,,6714.363904
