02_timing/forward_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,02_timing/step_time_s,disk/time/disk_read_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/dirty_pages_proc_count,01_general/step,_runtime,process/memory/resident_set_size_proc_MB,cpu/interrupts/interrupts_count,_timestamp,01_general/step_based_sps,process/memory/shared_memory_proc_MB,02_timing/opt_step_time_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/ctx_switches_count,disk/time/disk_busy_time_sys_s,_step,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/logical_core_count,01_general/minibatch_loss,01_general/lr,01_general/dataset_iteration_count,bandwidth/net_sent_sys_bandwidth_Mbits
,0.0017719310001211852,,,,,,,,,,,0.2699319610001112,,,,96.0,67,,,1696165060.0,11.113911775711378,,2.432999963275506e-06,,,,0.06846254200013391,,,291.0,,,,,,,164,,,,1.9541335105895996,0.0001,0.0,
0.1958484019999105,0.00246029400000225,,,,,,,0.0018641369999841118,,,,0.26235084099971573,,,,97.0,68,,,1696165061.0,11.435069118010759,,2.3079999209585367e-06,,,,0.06100426299985884,,0.0011714370000390772,294.0,,,,,,,165,,,,1.7970010042190552,0.0001,0.0,
,,4974.55104,,0.012248922519526702,14.000000000000002,0.0,0.0015789626663724754,,4166.0,18539.0,203.0,,0.007999999999999119,0.0,0.0,,68,3697.287168,139564.0,1696165061.0,,967.24992,,2.654208,19.5,29865.30816,,79957.0,0.0012492959999690356,,251.47800000000007,12.0,3603.664896,18.375,75254.0,6.792000000000002,166,26095.050752,17.3,,,,,0.004354109176898421
0.1960393969998222,0.002241935000029116,,,,,,,0.001761683000040648,,,,0.26873810400002185,,,,98.0,69,,,1696165062.0,11.163284831390177,,2.8560000373545336e-06,,,,0.06744293700012349,,,297.0,,,,,,,167,,,,2.1070380210876465,0.0001,0.0,
0.1932411380000758,0.0022238849999212107,,,,,,,0.0018867300000238174,,,,0.2662146469999698,,,,99.0,69,,,1696165062.0,11.269101958917913,,2.4109999685606454e-06,,,,0.0676855169999726,,0.001174966000007771,300.0,,,,,,,168,,,,1.8887171745300293,0.0001,0.0,
,,4973.862912,,0.06126789555845352,14.000000000000002,0.0,0.02030296799672258,,4171.0,18568.0,207.0,,0.007999999999999119,0.0,0.0,,69,3697.287168,140848.0,1696165062.0,,967.24992,,2.654208,19.5,29865.30816,,80544.0,0.0011413769998398493,,251.48299999999972,12.0,3603.664896,18.375,75885.0,6.811999999999998,169,26095.542272,17.3,,,,,0.2771893618608716
0.19462949500007198,0.0021939569999176456,,,,,,,0.0018345199998748285,,,,0.26276640599962775,,,,100.0,70,,,1696165063.0,11.41698455929808,,2.7749999844672857e-06,,,,0.06296428199993898,,,303.0,,,,,,,170,,,,1.9643290042877197,0.0001,0.0,
0.1937409930001195,0.0022438539999711793,,,,,,,0.001911517000053209,,,,0.2538088550006705,,,,101.0,70,,,1696165063.0,11.819918576095679,,2.955000127258245e-06,,,,0.054774256000200694,,0.0011352800001986907,306.0,,,,,,,171,,,,2.435749053955078,0.0001,0.0,
,,4974.043136,,0.012253651944556845,14.000000000000002,0.0,0.034160245849935184,,4174.0,18587.0,209.0,,0.007999999999999119,0.0,0.0,,70,3697.287168,142214.0,1696165063.0,,967.24992,,2.654208,19.5,29865.30816,,81173.0,0.0011207170000488986,,251.48499999999967,12.0,3603.664896,18.375,76424.0,6.823999999999998,172,26095.366144,17.3,,,,,0.009836427635284114
0.1953725260000283,0.002213096999867048,,,,,,,0.0019082359999629261,,,,0.25685452400011854,,,,102.0,71,,,1696165064.0,11.679763133152427,,2.702000074350508e-06,,,,0.05623724600013702,,,309.0,,,,,,,173,,,,2.533179998397827,0.0001,0.0,
0.1988506079999297,0.002278968999917197,,,,,,,0.0016552390000015293,,,,0.27431160299965995,,,,103.0,71,,,1696165064.0,10.936467751251918,,2.593999852251727e-06,,,,0.07030491199998323,,0.0012192809999760357,312.0,,,,,,,174,,,,2.017181158065796,0.0001,0.0,
,,4979.146752,,0.012240939714030114,14.000000000000002,0.0,0.0015779336326192577,,4177.0,18612.0,213.0,,0.007999999999999119,0.0,0.0,,71,3697.287168,143528.0,1696165064.0,,967.24992,,2.654208,19.5,29865.30816,,81708.0,0.0011419029999615304,,251.48799999999983,12.0,3603.664896,18.375,76983.0,6.840000000000003,175,26090.258432,17.3,,,,,0.004478781327022416
0.19963014199993268,0.0016940129999056808,,,,,,,0.0016218709999975545,,,,0.2627024209996307,,,,104.0,72,,,1696165065.0,11.41976533213684,,4.2159999793511815e-06,,,,0.05861027599985391,,,315.0,,,,,,,176,,,,2.553497314453125,0.0001,0.0,
0.19806075899987263,,4983.611392,,0.008169687888719572,14.000000000000002,0.0,0.001579685749319694,0.0016388200001529185,4179.0,18631.0,214.0,,0.007999999999999119,0.0,0.0,,72,3697.31584,145001.0,1696165065.0,,967.24992,5.700999963664799e-06,2.654208,19.5,29865.30816,0.07246478899992326,82328.0,0.0011883269999088952,,251.48999999999978,12.0,3603.664896,18.375,77617.0,6.847999999999999,177,26083.106816,17.3,,,,,0.0027764173686517105
,0.0017992119999235001,,,,,,,,,,,0.27515760799974487,,,,105.0,72,,,1696165065.0,10.902842272138017,,,,,,,,,318.0,,,,,,,178,,,,2.029100179672241,0.0001,0.0,
0.19696968800008108,0.0019221390000438987,,,,,,,0.0016137430000071618,,,,0.27499130599994714,,,,106.0,73,,,1696165066.0,10.909435805947176,,4.43599992649979e-06,,,,0.07326426999998148,,0.0012170299999070266,321.0,,,,,,,179,,,,1.7955361604690552,0.0001,0.0,
0.19892857599984382,,4988.776448,,0.012252649840320822,14.000000000000002,0.0,0.0010529620893752725,0.0016410280002219224,4182.0,18652.0,217.0,,0.007999999999999119,0.0,0.0,,73,3697.319936,146522.0,1696165066.0,,967.24992,3.750999894691631e-06,2.654208,19.625,29865.30816,0.07031070500011083,82907.0,0.001153554999973494,,251.49199999999973,12.0,3603.664896,18.875,78159.0,6.859999999999999,180,26077.94176,17.4,,,,,0.004419250007556418
,0.0017906410000705364,,,,,,,,,,,0.2738282560001153,,,,107.0,73,,,1696165066.0,10.955772219499279,,,,,,,,,324.0,,,,,,,181,,,,1.8585928678512573,0.0001,0.0,
0.1976205729999947,0.0019737679999707325,,,,,,,0.0016407420000632555,,,,0.2600047169999016,,,,108.0,74,,,1696165067.0,11.538252207944119,,3.898999921148061e-06,,,,0.05760631199996169,,0.0011594229999900563,327.0,,,,,,,182,,,,2.014787435531616,0.0001,0.0,
0.19488946100000248,,5013.499904,,0.044930356235323606,14.000000000000002,0.0,0.0015795828414501376,0.001737811999873884,4187.0,18673.0,219.0,,0.007999999999999119,0.0,0.0,,74,3697.319936,147853.0,1696165067.0,,967.24992,3.876000164382276e-06,2.654208,19.625,29865.30816,0.06254375799994705,83514.0,0.0011555490000318969,,251.4960000000001,12.0,3603.664896,18.875,78672.0,6.876000000000005,183,26056.093696,17.4,,,,,0.004483462394126167
,0.002059005000091929,,,,,,,,,,,0.2623894610001116,,,,109.0,74,,,1696165067.0,11.433386038316241,,,,,,,,,330.0,,,,,,,184,,,,1.7670516967773438,0.0001,0.0,
0.19458995499985576,0.0019128910000745236,,,,,,,0.00200943400000142,,,,0.2605889970000135,,,,110.0,75,,,1696165068.0,11.512381698908971,,4.262000175003777e-06,,,,0.06085708999989947,,0.0012153650000072957,333.0,,,,,,,185,,,,1.9352132081985474,0.0001,0.0,
0.19862851500010947,,5009.580032,,0.012253683991292235,14.000000000000002,0.0,0.07413638368026275,0.001616708000028666,4190.0,18690.0,221.0,,0.007999999999999119,0.0,0.0,,75,3697.33632,149419.0,1696165068.0,,967.24992,,2.654208,19.625,29865.30816,,84201.0,0.0012491429999954562,,251.4989999999998,12.0,3603.664896,18.875,79482.0,6.896000000000001,186,26060.017664,17.4,,,,,0.06307137085675776
,0.0019219929999962915,,,,,,,,,,,0.27246478100005334,,,,111.0,75,,,1696165068.0,11.010597365974476,,2.9150000955269206e-06,,,,0.06904550699982792,,,336.0,,,,,,,187,,,,1.4960874319076538,0.0001,0.0,
0.1942770970001675,0.0019854409999879863,,,,,,,0.0015217420000226412,,,,0.2692118930003744,,,,112.0,76,,,1696165069.0,11.143638442436226,,3.3799999528127955e-06,,,,0.07017845800010036,,0.0012457750001431123,339.0,,,,,,,188,,,,2.1807639598846436,0.0001,0.0,
,,5010.182144,,0.09801579276096266,14.000000000000002,0.0,0.0015793560335383035,,4197.0,18715.0,225.0,,0.007999999999999119,0.0,0.0,,76,3697.340416,150764.0,1696165069.0,,967.24992,,2.654208,19.625,29865.30816,,84809.0,0.0011230650000015885,,251.5050000000001,12.0,3603.664896,18.875,80000.0,6.915999999999997,189,26059.227136,17.4,,,,,0.004419006281748426
0.1919893060000959,0.0017959940000764618,,,,,,,0.0017205060000833328,,,,0.25557664500024657,,,,113.0,77,,,1696165070.0,11.738161755731262,,2.3150000743044075e-06,,,,0.05894545899991499,,,342.0,,,,,,,190,,,,2.2725133895874023,0.0001,0.0,
0.19724945999996635,0.001802223000140657,,,,,,,0.001616972999954669,,,,0.2626177900001494,,,,114.0,77,,,1696165070.0,11.423445456601753,,2.635000100781326e-06,,,,0.060837948999960645,,0.0011085500000262982,345.0,,,,,,,191,,,,1.9080688953399658,0.0001,0.0,
,,5024.149504,,0.07759769903213704,14.000000000000002,0.0,0.05485602140512333,,4213.0,18753.0,231.0,,0.007999999999999119,0.0,0.0,,77,3697.340416,152152.0,1696165070.0,,967.24992,,2.654208,19.625,29865.30816,,85426.0,0.001135931999897366,,251.5239999999999,12.0,3603.664896,18.875,80759.0,6.932000000000002,192,26045.259776,17.5,,,,,0.020675702702650726
0.19808226500003911,0.0019029949999094242,,,,,,,0.001587693999908879,,,,0.2686580039999171,,,,115.0,78,,,1696165071.0,11.166613148815493,,3.1760000638314523e-06,,,,0.06594594200009851,,,348.0,,,,,,,193,,,,1.7307065725326538,0.0001,0.0,
0.1990405680001004,0.0018405649998385343,,,,,,,0.00150629800009483,,,,0.26466616500010787,,,,116.0,78,,,1696165071.0,11.33503407962547,,2.7189998945686966e-06,,,,0.0610173750001195,,0.0012586400000600406,351.0,,,,,,,194,,,,2.4569625854492188,0.0001,0.0,
,,5012.496384,,0.012253949111623462,14.124999999999998,0.0,0.001579610625509062,,4216.0,18771.0,234.0,,0.007999999999999119,0.0,0.0,,78,3697.340416,153497.0,1696165071.0,,967.24992,,2.654208,19.625,29865.30816,,86009.0,0.001198041999941779,,251.52700000000004,12.0,3603.664896,19.375,81244.0,6.944000000000003,195,26056.818688,17.4,,,,,0.0044835412765444616
0.19776552099983746,0.0020469999999477295,,,,,,,0.0015206739999484853,,,,0.26596509399951174,,,,117.0,79,,,1696165072.0,11.279675670543096,,2.4429998575214995e-06,,,,0.06343141399997876,,,354.0,,,,,,,196,,,,1.7753949165344238,0.0001,0.0,
0.19369208100010837,0.0017426980000436743,,,,,,,0.0015305870001611765,,,,0.2665995880001901,,,,118.0,79,,,1696165072.0,11.25283059326356,,3.2840000585565576e-06,,,,0.06848079299993515,,0.0011501449998831959,357.0,,,,,,,197,,,,2.097327709197998,0.0001,0.0,
,,5014.110208,,0.012259589277219804,14.124999999999998,0.0,0.020951446519497877,,4219.0,18799.0,237.0,,0.007999999999999119,0.0,0.0,,79,3697.340416,154891.0,1696165072.0,,967.24992,,2.654208,19.625,29865.30816,,86557.0,0.001105705000099988,,251.529,12.0,3603.664896,19.375,81794.0,6.960000000000008,198,26055.299072,17.4,,,,,0.27141102433288133
0.19646153700000468,0.0017297859999416687,,,,,,,0.0015514369999891642,,,,0.2613457830000243,,,,119.0,80,,,1696165073.0,11.479044986158131,,2.6160000743402634e-06,,,,0.06049470199991447,,,360.0,,,,,,,199,,,,2.1158010959625244,0.0001,0.0,
0.19457461000001786,,5014.75328,,0.008168425460482501,14.124999999999998,0.0,0.0015794416466332795,0.0015522270000474236,4221.0,18824.0,240.0,,0.007999999999999119,0.0,0.0,,80,3697.3568,156238.0,1696165073.0,,967.24992,3.1990000479709124e-06,2.654208,19.625,29865.30816,0.07187822900004903,87155.0,0.0011226269998587668,,251.53099999999995,12.0,3603.664896,19.375,82304.0,6.9680000000000035,200,26051.956736,17.4,,,,,0.0027759883396890907
,0.001807620000136012,,,,,,,,,,,0.27093851200015706,,,,120.0,80,,,1696165073.0,11.072623001628727,,,,,,,,,363.0,,,,,,,201,,,,1.857191801071167,0.0001,0.0,
0.19376117199999499,0.0017791519999263983,,,,,,,0.001545960999919771,,,,0.2675758259997565,,,,121.0,81,,,1696165074.0,11.211775162389783,,2.460999894537963e-06,,,,0.06930499200007034,,0.001182087999950454,366.0,,,,,,,202,,,,1.6463897228240967,0.0001,0.0,
0.19718173299997943,,5016.51456,,0.04084642905660581,14.124999999999998,0.0,0.001579607996559047,0.0015872449998823868,4226.0,18843.0,242.0,,0.007999999999999119,0.0,0.0,,81,3697.373184,157584.0,1696165074.0,,967.24992,2.1329999526642496e-06,2.654208,19.625,29865.30816,0.06667863300003773,87759.0,0.0011788419999447797,,251.5340000000001,12.0,3603.664896,19.375,82868.0,6.9879999999999995,203,26050.203648,17.5,,,,,0.004419711269191276
,0.0017968160000236821,,,,,,,,,,,0.2684254019998207,,,,122.0,81,,,1696165074.0,11.176289492907248,,,,,,,,,369.0,,,,,,,204,,,,1.7884193658828735,0.0001,0.0,
0.19387512699995568,0.0022299629999906756,,,,,,,0.001654390999874522,,,,0.2617107090002264,,,,123.0,82,,,1696165075.0,11.463038755503906,,2.874000074370997e-06,,,,0.06270544200015138,,0.0012429120001797855,372.0,,,,,,,205,,,,2.199766159057617,0.0001,0.0,
0.20122875699985343,,5032.861696,,0.012265009890512346,14.124999999999998,0.0,0.0015810364290357564,0.0019289829999706853,4229.0,18865.0,246.0,,0.007999999999999119,0.0,0.0,,82,3697.373184,158980.0,1696165075.0,,967.24992,3.8890000269020675e-06,2.654208,19.625,29865.30816,0.0686875860001237,88386.0,0.0012620479999441159,,251.5369999999998,12.0,3603.664896,19.375,83470.0,7.004000000000005,206,26036.740096,17.5,,,,,0.004487588254236902
,0.0019019019998722797,,,,,,,,,,,0.2750131649997911,,,,124.0,82,,,1696165075.0,10.908568686165546,,,,,,,,,375.0,,,,,,,207,,,,1.6295925378799438,0.0001,0.0,
0.19440904299995054,0.0022214559999156336,,,,,,,0.0015034459997878002,,,,0.25835733699977936,,,,125.0,83,,,1696165076.0,11.6118242850698,,2.9410000479401788e-06,,,,0.05905248599992774,,0.0011679650001497066,378.0,,,,,,,208,,,,1.9771599769592285,0.0001,0.0,
0.20325899199997366,,5035.450368,,0.012253943284679698,14.000000000000002,0.0,0.0015796098816353854,0.00153262599997106,4232.0,18884.0,248.0,,0.007999999999999119,0.0,0.0,,83,3697.373184,160311.0,1696165076.0,,967.24992,2.832000063790474e-06,2.654208,19.5,29865.30816,0.06571566899992831,88909.0,0.0012392999999519816,,251.53899999999976,12.0,3603.664896,18.875,83964.0,7.02000000000001,209,26033.954816,17.5,,,,,0.004419716523295236
,0.0018246409999846946,,,,,,,,,,,0.2735740599998735,,,,126.0,83,,,1696165076.0,10.965951961971056,,,,,,,,,381.0,,,,,,,210,,,,2.212092876434326,0.0001,0.0,
0.19208973300010257,0.002133478000132527,,,,,,,0.0016116150000016205,,,,0.25755836300004376,,,,127.0,84,,,1696165077.0,11.647845424454303,,3.3540000003995374e-06,,,,0.06056635999993887,,0.0011538229998677707,384.0,,,,,,,211,,,,1.8359096050262451,0.0001,0.0,
0.19881442099995184,,5029.486592,,0.01225308969910141,14.000000000000002,0.0,0.0010529998895831287,0.0016269299999294162,4235.0,18901.0,251.0,,0.007999999999999119,0.0,0.0,,84,3697.373184,161662.0,1696165077.0,,967.24992,,2.654208,19.5,29865.30816,,89510.0,0.0011835729999347677,,251.5409999999997,12.0,3603.664896,18.875,84454.0,7.036000000000001,212,26040.119296,17.5,,,,,0.004419408653884277
,0.0017807140000059007,,,,,,,,,,,0.25984764899976653,,,,128.0,84,,,1696165077.0,11.545226641641447,,3.6100000215810724e-06,,,,0.05643840099992303,,,387.0,,,,,,,213,,,,2.518104314804077,0.0001,0.0,
0.19175746399992022,0.0017771689999790397,,,,,,,0.001506228000152987,,,,0.27252871199993933,,,,129.0,85,,,1696165078.0,11.008014450971565,,3.0440000955422875e-06,,,,0.07620916599989869,,0.0012756409998928575,390.0,,,,,,,214,,,,1.8162903785705566,0.0001,0.0,
,,5023.195136,,0.012253646117895691,14.000000000000002,0.0,0.002106095428468937,,4238.0,18917.0,253.0,,0.007999999999999119,0.0,0.0,,85,3697.373184,163048.0,1696165078.0,,967.24992,,2.654208,19.5,29865.30816,,90086.0,0.0012095140000383253,,251.54399999999987,12.0,3603.664896,18.875,84988.0,7.048000000000002,215,26046.210048,17.5,,,,,0.004483430415558128
0.19447608599989508,0.00191672899995865,,,,,,,0.0015860389999033941,,,,0.2627613129996007,,,,130.0,86,,,1696165079.0,11.41720585025604,,2.6619998152455082e-06,,,,0.06357028299999001,,,393.0,,,,,,,216,,,,2.4291839599609375,0.0001,0.0,
0.19758822800008602,0.0018779749998429907,,,,,,,0.0015742489999865938,,,,0.2764474799996606,,,,131.0,86,,,1696165079.0,10.851970869850879,,2.764999862847617e-06,,,,0.0741775939998206,,0.00122666900006152,396.0,,,,,,,217,,,,1.9126501083374023,0.0001,0.0,
,,5019.209728,,0.036759408919496264,14.000000000000002,0.0,0.0010530039023175035,,4243.0,18934.0,256.0,,0.007999999999999119,0.0,0.0,,86,3697.373184,164336.0,1696165079.0,,967.24992,,2.654208,19.5,29865.30816,,90667.0,0.0012444159999631665,,251.54700000000003,12.0,3603.664896,18.875,85503.0,7.064000000000007,218,26050.387968,17.5,,,,,0.004483243883002737
0.19695813600014844,0.0018097499998930289,,,,,,,0.0019513370000368013,,,,0.2749545459998899,,,,132.0,87,,,1696165080.0,10.910894341063928,,2.947999973912374e-06,,,,0.07298795899987454,,,399.0,,,,,,,219,,,,2.066049814224243,0.0001,0.0,
0.19616380299999037,0.002155308000055811,,,,,,,0.0020832379998410033,,,,0.2698521519996575,,,,133.0,87,,,1696165080.0,11.11719872444748,,2.8739998469973216e-06,,,,0.06826482499991471,,0.0011821040000086214,402.0,,,,,,,220,,,,1.5957159996032715,0.0001,0.0,
,,5016.162304,,0.0857358558075857,14.000000000000002,0.0,0.001578841092510845,,4249.0,18957.0,259.0,,0.007999999999999119,0.0,0.0,,87,3697.373184,165631.0,1696165080.0,,967.24992,,2.654208,19.5,29865.30816,,91191.0,0.0012280770001780184,,251.55199999999968,12.0,3603.664896,18.875,86069.0,7.079999999999998,221,26053.24288,17.4,,,,,0.004417565487154461
0.2005965380001271,0.0022428530000979663,,,,,,,0.0018929600000774371,,,,0.2677927860006548,,,,134.0,88,,,1696165081.0,11.202691621396644,,3.0250000691012247e-06,,,,0.06182933300010518,,,405.0,,,,,,,222,,,,2.2767889499664307,0.0001,0.0,
0.19450542000004134,,5017.489408,,0.012252681881814853,14.124999999999998,0.0,0.0015794472789218146,0.0017270770001687197,4252.0,18982.0,261.0,,0.007999999999999119,0.0,0.0,,88,3697.373184,166967.0,1696165081.0,,967.24992,4.3739999000536045e-06,2.654208,19.625,29865.30816,0.054798731999881056,91748.0,0.0012194690000342234,,251.5540000000001,12.0,3603.664896,19.375,86610.0,7.091999999999999,223,26049.2288,17.5,,,,,0.003781101049501727
,0.0017517720000341797,,,,,,,,,,,0.2540068440000596,,,,135.0,88,,,1696165081.0,11.810705383982867,,,,,,,,,408.0,,,,,,,224,,,,2.61220645904541,0.0001,0.0,
0.20081685600007404,0.0020130650000282913,,,,,,,0.0016820089999782795,,,,0.2737275539998336,,,,136.0,89,,,1696165082.0,10.959802753367764,,3.859999878841336e-06,,,,0.0679774449999968,,0.0012343189998773596,411.0,,,,,,,225,,,,1.7194561958312988,0.0001,0.0,
0.19757181799991486,,5039.407104,,0.012256997362745605,14.124999999999998,0.0,0.023005809496938277,0.0017136139999820443,4255.0,19003.0,264.0,,0.007999999999999119,0.0,0.0,,89,3697.373184,168939.0,1696165082.0,,967.24992,4.019000016342034e-06,2.654208,19.625,29865.30816,0.06141212700003962,93365.0,0.0012305449999985285,,251.5569999999998,12.0,3603.664896,19.375,87524.0,7.103999999999999,226,26027.507712,17.5,,,,,0.27518395446469485
,0.0019285159999071766,,,,,,,,,,,0.26386063899985857,,,,137.0,89,,,1696165082.0,11.369638197539604,,,,,,,,,414.0,,,,,,,227,,,,2.34535551071167,0.0001,0.0,
0.20023937200016917,0.0020419820000370237,,,,,,,0.0016727639999771782,,,,0.26416542100037077,,,,138.0,90,,,1696165083.0,11.356520428144112,,3.884000079779071e-06,,,,0.05904698500012273,,0.001160433999984889,417.0,,,,,,,228,,,,2.474897623062134,0.0001,0.0,
0.19967813299990667,,5047.476224,,0.10211053736441995,14.124999999999998,0.0,0.0015795223799408794,0.0015592759998526162,4272.0,19024.0,269.0,,0.007999999999999119,0.0,0.0,,90,3697.373184,171469.0,1696165083.0,,967.24992,2.5930000902008032e-06,2.654208,19.625,29865.30816,0.06885396500001661,94955.0,0.0012254799999027455,,251.57600000000002,12.0,3603.664896,19.375,89120.0,7.1200000000000045,229,26022.129664,17.5,,,,,0.0044194716953225065
,0.0019103729998732888,,,,,,,,,,,0.27322981999964213,,,,139.0,90,,,1696165083.0,10.979767874545791,,,,,,,,,420.0,,,,,,,230,,,,1.669121265411377,0.0001,0.0,
0.19670049199999085,0.0018927660000827018,,,,,,,0.0015932510000311595,,,,0.2677175880003233,,,,140.0,91,,,1696165084.0,11.205838295526467,,3.347000074427342e-06,,,,0.06641912500003855,,0.0011086070001056214,423.0,,,,,,,231,,,,1.7269949913024902,0.0001,0.0,
0.19884334499988654,,5035.323392,,0.28590005662420187,14.124999999999998,0.0,0.1379723041118195,0.001539740999987771,4291.0,19047.0,272.0,,0.007999999999999119,0.0,0.0,,91,3697.373184,173804.0,1696165084.0,,967.24992,2.5750000531843398e-06,2.654208,19.625,29865.30816,0.05989996300013445,96670.0,0.0011769039999762754,,251.58899999999994,12.0,3603.664896,19.375,90294.0,7.159999999999997,232,26034.253824,17.5,,,,,0.05678115521903435
,0.0017750439999417722,,,,,,,,,,,0.26323757199998,,,,141.0,91,,,1696165084.0,11.396549425703668,,,,,,,,,426.0,,,,,,,233,,,,2.287933349609375,0.0001,0.0,
0.19568862999994963,0.0018029660000138392,,,,,,,0.0015741649999654328,,,,0.2587189619998753,,,,142.0,92,,,1696165085.0,11.595593832049488,,2.586999926279532e-06,,,,0.05856212799994864,,0.001088486000071498,429.0,,,,,,,234,,,,2.4329800605773926,0.0001,0.0,
0.19901901799994448,,5028.835328,,0.012248744946005464,14.124999999999998,0.0,0.05587692437454563,0.001492543000040314,4294.0,19066.0,276.0,,0.007999999999999119,0.0,0.0,,92,3697.373184,175362.0,1696165085.0,,967.24992,,2.654208,19.625,29865.30816,,97338.0,0.001662222999812002,,251.5920000000001,12.0,3603.664896,19.375,90990.0,7.171999999999997,235,26040.737792,17.5,,,,,0.0218659235952088
,0.0019954729998516996,,,,,,,,,,,0.2645623179996619,,,,143.0,93,,,1696165086.0,11.339483350020519,,2.7749999844672857e-06,,,,0.06039028600002894,,,432.0,,,,,,,236,,,,2.155524730682373,0.0001,0.0,
0.19599957600007656,0.0018538090000674856,,,,,,,0.001528349999944112,,,,0.2554338190002454,,,,144.0,93,,,1696165086.0,11.744725157153594,,3.094000021519605e-06,,,,0.0548673119999421,,0.0011816780001936422,435.0,,,,,,,237,,,,3.1578752994537354,0.0001,0.0,
,,5024.698368,,0.012244915268906637,14.124999999999998,0.0,0.0010522973996483288,,4297.0,19083.0,281.0,,0.007999999999999119,0.0,0.0,,93,3697.373184,176842.0,1696165086.0,,967.24992,,2.654208,19.5,29865.30816,,97936.0,0.0011196970001492446,,251.5949999999998,12.0,3603.664896,18.75,91565.0,7.188000000000002,238,26044.874752,17.5,,,,,0.004416460324869566
0.200025167999911,0.0020304009999563277,,,,,,,0.0015932989999782876,,,,0.2768990620002114,,,,145.0,94,,,1696165087.0,10.834272887488906,,2.907000180130126e-06,,,,0.07212759000003643,,,438.0,,,,,,,239,,,,1.729475975036621,0.0001,0.0,
0.19723446199986938,0.0018958210000619147,,,,,,,0.001535639999929117,,,,0.26488301099993805,,,,146.0,94,,,1696165087.0,11.3257546743936,,2.7910000426345505e-06,,,,0.06305790200008232,,0.0011563949999526812,441.0,,,,,,,240,,,,2.045255661010742,0.0001,0.0,
,,5018.112,,0.01224562224205985,14.124999999999998,0.0,0.0015785372469980408,,4300.0,19098.0,285.0,,0.007999999999999119,0.0,0.0,,94,3697.373184,178222.0,1696165087.0,,967.24992,,2.654208,19.5,29865.30816,,98489.0,0.0011216380000860227,,251.59699999999975,12.0,3603.664896,18.75,92076.0,7.204000000000008,241,26051.264512,17.4,,,,,0.004416715313258982
0.20155686499992953,0.0018806999999014806,,,,,,,0.0015026000000943895,,,,0.278442774000041,,,,147.0,95,,,1696165088.0,10.774206695698119,,2.3380000584438676e-06,,,,0.07237863299997116,,,444.0,,,,,,,242,,,,1.654585599899292,0.0001,0.0,
0.19093965000001845,0.0022222359998522734,,,,,,,0.001527642999917589,,,,0.2625624719996722,,,,148.0,95,,,1696165088.0,11.425852206341755,,2.933999894594308e-06,,,,0.06671459699987281,,0.0011554120001164847,447.0,,,,,,,243,,,,1.8404412269592285,0.0001,0.0,
,,5015.609344,,0.012246905470842853,14.124999999999998,0.0,0.0015787026561909288,,4303.0,19117.0,288.0,,0.007999999999999119,0.0,0.0,,95,3697.373184,179512.0,1696165088.0,,967.24992,,2.654208,19.5,29865.30816,,98997.0,0.001125469000044177,,251.5989999999997,12.0,3603.664896,18.75,92591.0,7.219999999999999,244,26053.767168,17.4,,,,,0.00448096411113091
0.2015680990000419,0.0017311619999418326,,,,,,,0.001599376000058328,,,,0.26713201800021125,,,,149.0,96,,,1696165089.0,11.230402190117202,,2.9140001061023213e-06,,,,0.061104998000018895,,,450.0,,,,,,,245,,,,2.0381100177764893,0.0001,0.0,
0.19960378100017806,,5014.519808,,0.05716518434354897,14.124999999999998,0.0,0.0021054141574874184,0.0015991559998838056,4307.0,19133.0,289.0,,0.007999999999999119,0.0,0.0,,96,3697.373184,180815.0,1696165089.0,,967.24992,2.5039998945430852e-06,2.654208,19.5,29865.30816,0.055742098999871814,99574.0,0.0012938719999056048,,251.60300000000007,12.0,3603.664896,18.75,93040.0,7.236000000000004,246,26051.969024,17.4,,,,,0.004800982278920036
,0.0017932870000549883,,,,,,,,,,,0.2600346989997888,,,,150.0,96,,,1696165089.0,11.536921847504807,,,,,,,,,453.0,,,,,,,247,,,,2.6661393642425537,0.0001,0.0,
0.2003881729999648,0.0017345579999528127,,,,,,,0.0014804509999066795,,,,0.2860958240000855,,,,151.0,97,,,1696165090.0,10.485997167155798,,2.5130000267381547e-06,,,,0.08118846500019572,,0.001301664000038727,456.0,,,,,,,248,,,,1.756235957145691,0.0001,0.0,
