01_general/step,01_general/minibatch_loss,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,bandwidth/net_sent_sys_bandwidth_Mbits,_step,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/data_resident_set_proc_MB,02_timing/step_time_s,01_general/step_based_sps,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,_timestamp,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,_runtime,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent
761.0,12.747395515441895,,24384.0,,859,,,,,0.0685425909996411,466.86300493320357,,,,1680630533.0,,,,,,0.048867065999729675,,,,0.0001,,,,,,,,98,0.0008654670000396436,1.6800004232209176e-06,,,,,0.018125538999811397,0.0005316869992384454,0.0,0.00015115200039872434,
,,9181.0,,0.1402302840295662,860,204860.747776,0.0,732794.0,0.0,,,2.9,543128.0,5233.508352,1680630533.0,0.0,0.4630000000000223,3339.894784,27782.57408,,,3.843999999999994,1213.0,651.264,,520762.0,8132.0,2.719744,5.733333333333333,0.0,0.04495798711073354,5.9,98,,,4451.508224,,0.0,61.39905594968553,0.019065014999796404,0.0005539530011446914,,0.00016187999972316902,6.666666666666667
762.0,12.749162673950195,,24416.0,,861,,,,,0.06886801600012404,464.6569170795099,,,,1680630533.0,,,,,,0.048222286999589414,,,,0.0001,,,,,,,,98,0.000862994998897193,1.8860009731724858e-06,,,,,,,0.0,,
763.0,12.758776664733887,,24448.0,,862,,,,,0.06882758199935779,464.9298881413353,,,,1680630533.0,,,,,,0.04827312700035691,,,,0.0001,,,,,,,,98,0.0009496550010226201,1.7779984773369506e-06,,,,,0.01872464299958665,0.000727975999325281,0.0,0.00015040300058899447,
764.0,12.82020378112793,,24480.0,,863,,,,,0.06833990199811524,468.2476717757444,,,,1680630533.0,,,,,,0.048260008999932325,,,,0.0001,,,,,,,,98,0.0010331569992558798,1.6239991964539513e-06,,,,,0.018266238999785855,0.0006067809990781825,0.0,0.00017209200086654164,
765.0,12.556066513061523,,24512.0,,864,,,,,0.06903693600179395,463.51999166313624,,,,1680630533.0,,,,,,0.04927934700026526,,,,0.0001,,,,,,,,98,0.0009030540004459908,1.6680005501257256e-06,,,,,0.01813480599957984,0.0005743040001107147,0.0,0.00014375700084201526,
766.0,12.65478515625,,24544.0,,865,,,,,0.06853085100010503,466.94298309459134,,,,1680630533.0,,,,,,0.04812149499957741,,,,0.0001,,,,,,,,98,0.0008830149999994319,1.6020003386074677e-06,,,,,0.018817186000887887,0.0005556539999815868,0.0,0.0001518989993201103,
767.0,12.7158203125,,24576.0,,866,,,,,0.06887882299815828,464.5840130115991,,,,1680630533.0,,,,,,0.04888237299928733,,,,0.0001,,,,,,,,98,0.0009854750005615642,1.5449986676685512e-06,,,,,0.018283118999534054,0.0005802939995191991,0.0,0.000146017000588472,
768.0,12.475800514221191,,24608.0,,867,,,,,0.06869997900503222,465.79344656940907,,,,1680630534.0,,,,,,0.048638239000865724,,,,0.0001,,,,,,,,99,0.0010197530009463662,1.796001015463844e-06,,,,,0.01831346800099709,0.0005734590013162233,0.0,0.00015326399989135098,
769.0,12.806818008422852,,24640.0,,868,,,,,0.0683887160030281,467.9134493266859,,,,1680630534.0,,,,,,0.048094651001520106,,,,0.0001,,,,,,,,99,0.0009569260000716895,1.8500013538869098e-06,,,,,0.018577938000817085,0.0006057190003048163,0.0,0.00015163199896051083,
770.0,12.609821319580078,,24672.0,,869,,,,,0.06927116099723207,461.9527020960231,,,,1680630534.0,,,,,,0.04954854899915517,,,,0.0001,,,,,,,,99,0.0009065199992619455,1.562999386806041e-06,,,,,0.018115853001290816,0.0005329189989424776,0.0,0.00016575699919485487,
,,9289.0,,0.8965118057156501,870,204856.29952,0.0,740046.0,0.0,,,2.9,549620.0,5233.508352,1680630534.0,0.0,0.46699999999998454,3339.894784,27782.57408,,,3.8840000000000146,1223.0,651.264,,527474.0,8253.0,2.719744,5.733333333333333,0.0,0.040872093369894946,5.9,99,,,4456.357888,,0.0,62.952140173488026,0.018292024000402307,0.0006136349984444678,,0.00016101099936349783,6.666666666666667
771.0,12.576099395751953,,24704.0,,871,,,,,0.06877781499679259,465.2663071877509,,,,1680630534.0,,,,,,0.04883758500000113,,,,0.0001,,,,,,,,99,0.0008718459994270233,1.7139991541625932e-06,,,,,,,0.0,,
772.0,12.70807933807373,,24736.0,,872,,,,,0.06872457499957818,465.6267426927909,,,,1680630534.0,,,,,,0.04835861100036709,,,,0.0001,,,,,,,,99,0.0009527990005153697,1.7210004443768412e-06,,,,,0.018593562999740243,0.0006284829996729968,0.0,0.00018939799883810338,
773.0,12.833669662475586,,24768.0,,873,,,,,0.06904323699745873,463.47769009117894,,,,1680630534.0,,,,,,0.048315242000171565,,,,0.0001,,,,,,,,99,0.0010754979994089808,1.853000867413357e-06,,,,,0.018870998999773292,0.000623004998487886,0.0,0.000156639998749597,
774.0,12.896204948425293,,24800.0,,874,,,,,0.07472684600179491,428.22628964203,,,,1680630534.0,,,,,,0.04466332700030762,,,,0.0001,,,,,,,,99,0.0008315740014950279,2.458000381011516e-06,,,,,0.028109877999668242,0.0009277879998990102,0.0,0.00019182100004400127,
775.0,12.712838172912598,,24832.0,,875,,,,,0.08153507799943327,392.46911617871297,,,,1680630534.0,,,,,,0.04439297800126951,,,,0.0001,,,,,,,,99,0.0008663709995744284,2.2879994503455237e-06,,,,,0.035135124999214895,0.0009288359997299267,0.0,0.00020948000019416213,
776.0,12.641992568969727,,24864.0,,876,,,,,0.08203503300137527,390.07724906337927,,,,1680630534.0,,,,,,0.044286063999606995,,,,0.0001,,,,,,,,99,0.0007762349996482953,2.6080015231855214e-06,,,,,0.03584497300107614,0.000910292999833473,0.0,0.00021485999968717806,
777.0,12.73559284210205,,24896.0,,877,,,,,0.07513887499953853,425.878082420006,,,,1680630535.0,,,,,,0.04421888700017007,,,,0.0001,,,,,,,,100,0.0007940800005599158,1.6809990484034643e-06,,,,,0.029093361999912304,0.0008223519998864504,0.0,0.0002085129999613855,
778.0,12.733073234558105,,24928.0,,878,,,,,0.06916361799994775,462.6709956096307,,,,1680630535.0,,,,,,0.04904535400055465,,,,0.0001,,,,,,,,100,0.000733142000171938,1.6809990484034643e-06,,,,,0.01859166800022649,0.0006384949992934708,0.0,0.00015327800065279007,
779.0,12.69445514678955,,24960.0,,879,,,,,0.06854173400097352,466.8688422668953,,,,1680630535.0,,,,,,0.04940095100027975,,,,0.0001,,,,,,,,100,0.0006894510006532073,1.6859994502738118e-06,,,,,0.017799507000745507,0.0005070589995739283,0.0,0.00014308000027085654,
,,9385.0,,0.11173084396067137,880,204851.695616,0.0,746084.0,0.0,,,2.9,555226.0,5233.508352,1680630535.0,0.0,0.47199999999998,3339.894784,27782.57408,,,3.9279999999999973,1236.0,651.264,,533385.0,8299.0,2.719744,5.766666666666667,0.0,0.11443690640403015,5.9,100,,,4460.560384,,0.0,60.26006739799165,0.01810716199906892,0.0005565109986491734,,0.00015443799929926172,6.666666666666667
780.0,12.647770881652832,,24992.0,,881,,,,,0.06894645699685498,464.1282727763617,,,,1680630535.0,,,,,,0.04915496200010239,,,,0.0001,,,,,,,,100,0.0009716429995023645,1.7410002328688279e-06,,,,,,,0.0,,
781.0,12.644176483154297,,25024.0,,882,,,,,0.06880064599863545,465.1119118944707,,,,1680630535.0,,,,,,0.048194285000136006,,,,0.0001,,,,,,,,100,0.0009626369992474793,1.8310001905774698e-06,,,,,0.018764344000373967,0.0007105759996193228,0.0,0.00016697299906809349,
782.0,12.654948234558105,,25056.0,,883,,,,,0.0681896419973782,469.2794838434605,,,,1680630535.0,,,,,,0.04884430499987502,,,,0.0001,,,,,,,,100,0.0009144239993474912,1.61500065587461e-06,,,,,0.01773787699858076,0.0005431549998320406,0.0,0.0001482659990870161,
783.0,12.42165756225586,,25088.0,,884,,,,,0.06944965800175851,460.7654079331786,,,,1680630535.0,,,,,,0.05023127700042096,,,,0.0001,,,,,,,,100,0.000910024000404519,1.526999767520465e-06,,,,,0.017653111999607063,0.0005105489999550628,0.0,0.00014316900160338264,
784.0,12.618514060974121,,25120.0,,885,,,,,0.06877481300216459,465.2866158864415,,,,1680630535.0,,,,,,0.049512974999743165,,,,0.0001,,,,,,,,100,0.0009393590007675812,1.6350004443665966e-06,,,,,0.01765637900098227,0.0005056580012023915,0.0,0.00015880699902481865,
785.0,12.688733100891113,,25152.0,,886,,,,,0.0685164389997226,467.0412016031592,,,,1680630535.0,,,,,,0.04924719299924618,,,,0.0001,,,,,,,,100,0.0007803579992469167,1.6949998098425567e-06,,,,,0.01780683800097904,0.0005095559990877518,0.0,0.00017079900135286152,
786.0,12.520312309265137,,25184.0,,887,,,,,0.06896283499918354,464.0180468273796,,,,1680630536.0,,,,,,0.049164569998538354,,,,0.0001,,,,,,,,101,0.0009250430011888966,1.7689999367576092e-06,,,,,0.018067513999994844,0.0006246020002436126,0.0,0.00017933699928107671,
787.0,12.594630241394043,,25216.0,,888,,,,,0.06848783800160163,467.23624126157495,,,,1680630536.0,,,,,,0.049223514999539475,,,,0.0001,,,,,,,,101,0.0008662530017318204,1.5280002116924152e-06,,,,,0.01774413699968136,0.0005026560011174297,0.0,0.0001497489993198542,
788.0,12.495565414428711,,25248.0,,889,,,,,0.06906268199963961,463.3471952358726,,,,1680630536.0,,,,,,0.05004267599906598,,,,0.0001,,,,,,,,101,0.0009092090003832709,1.6640005924273282e-06,,,,,0.017459893999330234,0.0005045510006311815,0.0,0.0001446879996365169,
,,9504.0,,0.14243890263453887,890,204852.65408,0.0,752430.0,0.0,,,2.9,561803.0,5233.508352,1680630536.0,0.0,0.4770000000000323,3339.89888,27782.57408,,0.04933866200008197,3.975999999999999,1253.0,651.264,,540641.0,8302.0,2.719744,5.766666666666667,0.0,0.12261735944122931,5.9,101,,1.6070007404778153e-06,4459.671552,,0.0,57.958463722793475,0.018078716999298194,0.0005640870003844611,,0.00017168700105685275,6.666666666666667
789.0,12.575552940368652,,25280.0,,891,,,,,0.06885451200105308,464.74804729587777,,,,1680630536.0,,,,,,,,,,0.0001,,,,,,,,101,0.0006997519994911272,,,,,,,,0.0,,
790.0,12.843957901000977,,25312.0,,892,,,,,0.06841142599841987,467.7581198313147,,,,1680630536.0,,,,,,0.04845906199989258,,,,0.0001,,,,,,,,101,0.0007147409996832721,1.7160000425064936e-06,,,,,0.018427064000206883,0.0006472839995694812,0.0,0.00016155899902514648,
791.0,12.57854175567627,,25344.0,,893,,,,,0.06918063199736935,462.5572082258056,,,,1680630536.0,,,,,,0.04979820100015786,,,,0.0001,,,,,,,,101,0.0006588539999938803,1.6959984350251034e-06,,,,,0.01804732399978093,0.0005230520000623073,0.0,0.00015150499893934466,
792.0,12.5703125,,25376.0,,894,,,,,0.06829240600200137,468.57332862254424,,,,1680630536.0,,,,,,0.04921915700106183,,,,0.0001,,,,,,,,101,0.0006541620005009463,1.5040004655020311e-06,,,,,0.01776028399945062,0.0005087420013296651,0.0,0.00014855699919280596,
793.0,12.627314567565918,,25408.0,,895,,,,,0.06875206499898923,465.4405653193174,,,,1680630536.0,,,,,,0.049728226998922764,,,,0.0001,,,,,,,,101,0.0008585750001657289,2.0240004232618958e-06,,,,,0.017489849999037688,0.0005132540009071818,0.0,0.0001601349995326018,
794.0,12.760174751281738,,25440.0,,896,,,,,0.06871982499797014,465.6589274047951,,,,1680630536.0,,,,,,0.0495833289987786,,,,0.0001,,,,,,,,101,0.0007976020006026374,1.5459991118405014e-06,,,,,0.01767943899903912,0.0005183590001252014,0.0,0.00013955000031273812,
795.0,12.793323516845703,,25472.0,,897,,,,,0.06825651400322386,468.81972317672995,,,,1680630537.0,,,,,,0.04807454600086203,,,,0.0001,,,,,,,,102,0.0007660139999643434,1.6650010365992785e-06,,,,,0.018594576000396046,0.0006592930003535002,0.0,0.00016042000061133876,
796.0,12.6904296875,,25504.0,,898,,,,,0.06948972800091724,460.4997158655969,,,,1680630537.0,,,,,,0.0501884200002678,,,,0.0001,,,,,,,,102,0.0009968980011763051,1.6379999578930438e-06,,,,,0.017652716998782125,0.0005014500002289424,0.0,0.00014860500050417613,
797.0,12.667274475097656,,25536.0,,899,,,,,0.06856277500082797,466.7255664551729,,,,1680630537.0,,,,,,0.04944202400110953,,,,0.0001,,,,,,,,102,0.0007197879986051703,1.742000677040778e-06,,,,,0.017763994001143146,0.000495133999720565,0.0,0.00014009299957251642,
798.0,12.853004455566406,,25568.0,,900,,,,,0.06881393100047717,465.02211884651825,,,,1680630537.0,,,,,,0.04926177999914216,,,,0.0001,,,,,,,,102,0.0009245150013157399,2.0909992599627003e-06,,,,,0.017892657000629697,0.0005799350001325365,0.0,0.00015295299999706913,
,,9631.0,,0.16167368935627044,901,204853.280768,0.0,759412.0,0.0,,,2.9,568851.0,5233.508352,1680630537.0,0.0,0.48099999999999454,3339.89888,27782.57408,,,4.024000000000001,1264.0,651.264,,548469.0,8303.0,2.719744,5.766666666666667,0.0,0.04491423166326672,5.9,102,,,4459.020288,,0.0,64.49163707670367,,,,0.00015646499923605006,6.666666666666667
799.0,12.638177871704102,,25600.0,,902,,,,,0.06938388399794349,461.2022008013917,,,,1680630537.0,,,,,,0.04772011199929693,,,,0.0001,,,,,,,,102,0.0010427699999127071,2.0990009943488985e-06,,,,,0.019852192999678664,0.0006102449988247827,0.0,,
800.0,12.720000267028809,,25632.0,,903,,,,,0.06805202199939231,470.2284966681189,,,,1680630537.0,,,,,,0.04884605200095393,,,,0.0001,,,,,,,,102,0.0006865960003779037,1.8339997041039169e-06,,,,,0.017826782999691204,0.0005426079987955745,0.0,0.00014814899986959063,
801.0,12.634902954101562,,25664.0,,904,,,,,0.069375458999275,461.2582094820362,,,,1680630537.0,,,,,,0.049944128999413806,,,,0.0001,,,,,,,,102,0.0009064719997695647,1.643998984945938e-06,,,,,0.017826446000981377,0.000551242999790702,0.0,0.00014552500033460092,
802.0,12.614109992980957,,25696.0,,905,,,,,0.06872815000315313,465.60252238030404,,,,1680630537.0,,,,,,0.04948147300092387,,,,0.0001,,,,,,,,102,0.0008844440017128363,1.5730001905467361e-06,,,,,0.017676465000477037,0.0005375519995141076,0.0,0.0001466430003347341,
803.0,12.649739265441895,,25728.0,,906,,,,,0.06850209199728852,467.13901819621276,,,,1680630537.0,,,,,,0.04893863299912482,,,,0.0001,,,,,,,,102,0.0007508019989472814,1.7709990061121061e-06,,,,,0.018100639999829582,0.0005576530002144864,0.0,0.00015259300016623456,
804.0,12.69444465637207,,25760.0,,907,,,,,0.070311251000021,455.11919564609144,,,,1680630537.0,,,,,,0.047685421001006034,,,,0.0001,,,,,,,,102,0.0009881139994831756,1.514999894425273e-06,,,,,0.02082412799973099,0.0006471599990618415,0.0,0.00016491300084453542,
805.0,12.757233619689941,,25792.0,,908,,,,,0.06817301500268513,469.39393833087206,,,,1680630538.0,,,,,,0.048663732000932214,,,,0.0001,,,,,,,,103,0.0007215570003609173,1.6289995983242989e-06,,,,,0.01811535799970443,0.0005229180005699163,0.0,0.00014782100151933264,
806.0,12.693120956420898,,25824.0,,909,,,,,0.06930080799793359,461.7550779632205,,,,1680630538.0,,,,,,0.04827624299832678,,,,0.0001,,,,,,,,103,0.0009779869997146307,1.6350004443665966e-06,,,,,0.01932099299847323,0.0005735020004067337,0.0,0.0001504480005678488,
807.0,12.86833667755127,,25856.0,,910,,,,,0.06902967200039711,463.5687679323742,,,,1680630538.0,,,,,,0.04812893300004362,,,,0.0001,,,,,,,,103,0.001023024000460282,1.8120008462574333e-06,,,,,0.01901260600061505,0.0006935519995749928,0.0,0.0001697449988569133,
,,9757.0,,0.13498800294297164,911,204856.659968,0.0,766549.0,0.0,,,2.9,575573.0,5233.508352,1680630538.0,0.0,0.48500000000001364,3339.89888,27782.57408,,,4.064000000000021,1274.0,651.264,,555391.0,8327.0,2.719744,5.766666666666667,0.0,0.04084984780664514,5.9,103,,,4455.624704,,0.0,62.02028143493881,0.017682750998574193,0.0005681390011886833,,0.00014605899923481047,6.666666666666667
808.0,12.681891441345215,,25888.0,,912,,,,,0.06853112800126837,466.94109572233725,,,,1680630538.0,,,,,,0.049271486001089215,,,,0.0001,,,,,,,,103,0.0008611970006313641,1.4960005501052365e-06,,,,,,,0.0,,
809.0,12.616950988769531,,25920.0,,913,,,,,0.06901414099957037,463.67308984109803,,,,1680630538.0,,,,,,0.04968840900073701,,,,0.0001,,,,,,,,103,0.0008710519996384392,1.8289993022335693e-06,,,,,0.01771502299925487,0.0005444640009955037,0.0,0.00019336399964231532,
810.0,12.661882400512695,,25952.0,,914,,,,,0.06834893300037947,468.18580181525783,,,,1680630538.0,,,,,,0.048862494999411865,,,,0.0001,,,,,,,,103,0.0008966950008471031,1.925000105984509e-06,,,,,0.017880613999295747,0.0005603919998975471,0.0,0.00014681200082122814,
811.0,12.697237014770508,,25984.0,,915,,,,,0.06958733400279016,459.8538003872506,,,,1680630538.0,,,,,,0.049884531001225696,,,,0.0001,,,,,,,,103,0.0011069909996876959,1.6560006770305336e-06,,,,,0.01785946500058344,0.0005409929999586893,0.0,0.000193698000657605,
812.0,12.745589256286621,,26016.0,,916,,,,,0.0686424250015989,466.1839962567555,,,,1680630538.0,,,,,,0.048265997000271454,,,,0.0001,,,,,,,,103,0.0009496479997324059,1.9300005078548566e-06,,,,,0.0185795479992521,0.0006875090002722573,0.0,0.0001577930015628226,
813.0,12.743958473205566,,26048.0,,917,,,,,0.06843274700077018,467.6123844573981,,,,1680630538.0,,,,,,0.04859165999914694,,,,0.0001,,,,,,,,103,0.0009759690001374111,1.5759997040731832e-06,,,,,0.0181335190009122,0.0005799160007882165,0.0,0.00015010700008133426,
814.0,12.731956481933594,,26080.0,,918,,,,,0.06913088799774414,462.89004708060764,,,,1680630539.0,,,,,,0.04955262700059393,,,,0.0001,,,,,,,,104,0.000853309000376612,1.529999281046912e-06,,,,,0.01805099899866036,0.0005019959990022471,0.0,0.00017042699982994236,
815.0,12.645148277282715,,26112.0,,919,,,,,0.06962383100108127,459.6127437960579,,,,1680630539.0,,,,,,0.04827895300149976,,,,0.0001,,,,,,,,104,0.0008915399994293693,1.7999991541728377e-06,,,,,0.019713235000381246,0.0005882240002392791,0.0,0.00015007900037744548,
816.0,12.709821701049805,,26144.0,,920,,,,,0.0689533950007899,464.08157277293486,,,,1680630539.0,,,,,,0.04879975599942554,,,,0.0001,,,,,,,,104,0.0006133700007922016,2.6050001906696707e-06,,,,,0.01869616300064081,0.0006819049995101523,0.0,0.0001595960002305219,
,,9858.0,,0.14067092804407266,921,204853.61664,0.0,773400.0,0.0,,,2.9,582358.0,5233.508352,1680630539.0,0.0,0.49099999999998545,3339.89888,27782.57408,,,4.103999999999985,1287.0,651.264,,562587.0,8373.0,2.719744,5.766666666666667,0.0,0.1266221839680773,5.9,104,,,4458.360832,,0.0,61.72062417387835,0.029199094999057706,0.0008834500004013535,,0.00019806099953711964,6.666666666666667
817.0,12.70972728729248,,26176.0,,922,,,,,0.07736960199872556,413.599129029087,,,,1680630539.0,,,,,,0.04600894299983338,,,,0.0001,,,,,,,,104,0.001077660999726504,2.392000169493258e-06,,,,,,,0.0,,
818.0,12.715681076049805,,26208.0,,923,,,,,0.07577464099995268,422.30487109823434,,,,1680630539.0,,,,,,0.04413774999920861,,,,0.0001,,,,,,,,104,0.0006895310016261647,2.7520000003278255e-06,,,,,0.029885727999499068,0.0008777929997449974,0.0,0.0001810869998735143,
819.0,12.693589210510254,,26240.0,,924,,,,,0.07799875899945619,410.2629376478042,,,,1680630539.0,,,,,,0.04427402699911909,,,,0.0001,,,,,,,,104,0.0009264860000257613,2.7490004868013784e-06,,,,,0.03174029299952963,0.0008496020000166027,0.0,0.00020560200027830433,
820.0,12.70673942565918,,26272.0,,925,,,,,0.07473243800268392,428.19424677207456,,,,1680630539.0,,,,,,0.045254531998580205,,,,0.0001,,,,,,,,104,0.0006950450006115716,1.9300005078548566e-06,,,,,0.02778350100015814,0.0008200330012186896,0.0,0.00017739700160745997,
821.0,12.634608268737793,,26304.0,,926,,,,,0.06877217499823018,465.3044636268011,,,,1680630539.0,,,,,,0.048696903000745806,,,,0.0001,,,,,,,,104,0.0007786700007272884,1.529999281046912e-06,,,,,0.01854031800030498,0.0006072259984648554,0.0,0.00014752799870620947,
822.0,12.90384578704834,,26336.0,,927,,,,,0.06835062199934328,468.1742325667126,,,,1680630539.0,,,,,,0.04842353700041713,,,,0.0001,,,,,,,,104,0.0007713750001130393,1.5519999578827992e-06,,,,,0.01840250999885029,0.0005588200001511723,0.0,0.00019282799985376187,
823.0,12.751008033752441,,26368.0,,928,,,,,0.06906953300131136,463.30123586317643,,,,1680630540.0,,,,,,0.049365237000529305,,,,0.0001,,,,,,,,105,0.000898910999239888,1.7830006981967017e-06,,,,,0.018121522000001278,0.000538090000191005,0.0,0.00014399000065168366,
824.0,12.78555679321289,,26400.0,,929,,,,,0.06822617300167622,469.0282129588861,,,,1680630540.0,,,,,,0.04779111099924194,,,,0.0001,,,,,,,,105,0.0005996590007271152,1.8589998944662511e-06,,,,,0.01889083300011407,0.0007688860005146125,0.0,0.00017382500118401367,
825.0,12.689480781555176,,26432.0,,930,,,,,0.07673182600228756,417.03686289240665,,,,1680630540.0,,,,,,0.044483395000497694,,,,0.0001,,,,,,,,105,0.001132282000980922,2.2509993868879974e-06,,,,,0.030046452000533463,0.0008766020000621211,0.0,0.00019084400082647335,
,,9950.0,,0.13601344690866923,931,204856.107008,0.0,779990.0,0.0,,,2.9,588602.0,5233.508352,1680630540.0,0.0,0.49500000000000455,3339.89888,27782.57408,,,4.147999999999968,1297.0,651.264,,569009.0,8409.0,2.719744,5.733333333333333,0.0,0.04084152531504344,5.866666666666666,105,,,4456.157184,,0.0,63.66905034505728,0.028579182999237673,0.0007827779991202988,,0.00021062899941171054,6.4
826.0,12.675603866577148,,26464.0,,932,,,,,0.07546779599761066,424.02192321892016,,,,1680630540.0,,,,,,0.045135735999792814,,,,0.0001,,,,,,,,105,0.0007571930000267457,2.277000021422282e-06,,,,,,,0.0,,
827.0,12.743206977844238,,26496.0,,933,,,,,0.07728712800053472,414.0404854968683,,,,1680630540.0,,,,,,0.04472412500035716,,,,0.0001,,,,,,,,105,0.0008162689991877414,2.7290006983093917e-06,,,,,0.030733469999177032,0.0008289960005640751,0.0,0.0001815390005504014,
828.0,12.689687728881836,,26528.0,,934,,,,,0.07689135600048758,416.1716175196219,,,,1680630540.0,,,,,,0.044294676999925287,,,,0.0001,,,,,,,,105,0.0007316929986700416,2.3910015443107113e-06,,,,,0.03085048499997356,0.0008162510002875933,0.0,0.00019585900008678436,
829.0,12.660017967224121,,26560.0,,935,,,,,0.0694587119978678,460.7053468106682,,,,1680630540.0,,,,,,0.04916421599955356,,,,0.0001,,,,,,,,105,0.0007031149998510955,1.9199997041141614e-06,,,,,0.018726532000073348,0.0006694559997413307,0.0,0.000193472998944344,
830.0,12.5387544631958,,26592.0,,936,,,,,0.06856431499909377,466.71508350113254,,,,1680630540.0,,,,,,0.04899833999843395,,,,0.0001,,,,,,,,105,0.0007661720010219142,1.6760004655225202e-06,,,,,0.018098417998771765,0.0005312489993229974,0.0,0.00016846000107761938,
