02_timing/step_time_s,02_timing/forward_time_s,01_general/step_based_sps,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,_timestamp,01_general/lr,01_general/minibatch_loss,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,memory/total_memory_sys_MB,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,01_general/locally_processed_samples,_step,02_timing/backward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/voluntary_proc_ctx_switches,01_general/step,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,cpu/logical_core_count,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/involuntary_proc_ctx_switches,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB
0.17025947499860195,,187.94842401729926,,,,,,,1680627246.0,0.0001,7.268310546875,,,0.002798884000185353,,0.0,,,,,13344.0,565,,,,,416.0,,,,,,,,148,,,,,,,,,
0.16920567699798994,0.01666452900008153,189.1189501897158,,,,,,,1680627246.0,0.0001,7.165771484375,,,0.0029453399993144558,,0.0,,,,,13376.0,566,0.14661144399997283,,,,417.0,1.5489995348616503e-06,0.00045590799982164754,,0.002526906999264611,,,,148,,,,,,,,,
0.17174276399964583,0.016774130999692716,186.32517175550984,,,,,,,1680627246.0,0.0001,7.076904296875,,,0.003085692999775347,,0.0,,,,,13408.0,567,0.14893682399997488,,,,418.0,1.8150003597838804e-06,0.0004338369999459246,,0.0025104639998971834,,,,148,,,,,,,,,
,0.01722814099957759,,2.576000000000022,379053.0,0.0,5.666666666666666,0.0,3834.609664,1680627247.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4405.071872,0.0,,568,,0.0,508262.0,3119.0,,,0.00043513000036909943,0.6999999999999886,0.002442158000121708,0.0,0.01634804781735853,84.46536604982842,149,,204829.401088,3.0,2197.0,1138.0,5527.3472,512776.0,0.42033161806567154,2.719744
0.17152844699921843,,186.55797659117036,,,,,,,1680627247.0,0.0001,7.03564453125,,,0.002653845999702753,,0.0,,,,,13440.0,569,0.14876729699972202,,,,419.0,1.8749997252598405e-06,,,,,,,149,,,,,,,,,
0.1705462770005397,0.016816305000247667,187.63235740349074,,,,,,,1680627247.0,0.0001,6.9625244140625,,,0.002856221000001824,,0.0,,,,,13472.0,570,0.14786209800058714,,,,420.0,1.5810001059435308e-06,0.0004472519995033508,,0.0025628200000937795,,,,149,,,,,,,,,
0.1718092200007959,0.017309531000137213,186.2531009677581,,,,,,,1680627247.0,0.0001,7.07568359375,,,0.003188902000147209,,0.0,,,,,13504.0,571,0.14805785299995478,,,,421.0,2.0489997041295283e-06,0.0005041230006099795,,0.0027467620002425974,,,,149,,,,,,,,,
,0.017019144999721902,,2.6000000000000227,381833.0,0.0,5.466666666666666,0.0,3834.61376,1680627248.0,,,4.6,27130.486784,,,,868.22912,4.966666666666667,4395.323392,0.0,,572,,0.0,512564.0,3140.0,,,0.0004417390000526211,0.70799999999997,0.00263440399976389,0.0,0.14712571023257887,108.57673073989191,150,,204839.202816,3.0,2212.0,1157.0,5527.3472,516986.0,0.09414065898950147,2.719744
0.173201672999312,,184.75572115361214,,,,,,,1680627248.0,0.0001,7.1343994140625,,,0.003700487000060093,,0.0,,,,,13536.0,573,0.1494043379998402,,,,422.0,1.5599998732795939e-06,,,,,,,150,,,,,,,,,
0.17076947600071435,0.016887071000383003,187.38711829194898,,,,,,,1680627248.0,0.0001,7.214111328125,,,0.0029276089999257238,,0.0,,,,,13568.0,574,0.1480406700002277,,,,423.0,1.743999746395275e-06,0.00043738299973483663,,0.002474999000696698,,,,150,,,,,,,,,
0.1712893569992957,0.0169263449997743,186.8183789149934,,,,,,,1680627248.0,0.0001,7.25390625,,,0.002997135000441631,,0.0,,,,,13600.0,575,0.148426660000041,,,,424.0,1.601999429112766e-06,0.00042953599950124044,,0.0025080790001084097,,,,150,,,,,,,,,
,0.017058770000403456,,2.6240000000000236,384227.0,0.0,5.466666666666666,0.0,3834.609664,1680627249.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4395.728896,0.0,,576,,0.0,516132.0,3152.0,,,0.00044781799988413695,0.7099999999999795,0.0025968529998863232,0.0,0.016347196135991983,91.52210036562694,151,,204838.301696,3.0,2226.0,1161.0,5527.3472,520327.0,0.07444040586470288,2.719744
0.17119928900046943,,186.91666412184838,,,,,,,1680627249.0,0.0001,7.130126953125,,,0.0027528760001587216,,0.0,,,,,13632.0,577,0.14834139100003085,,,,425.0,1.5810001059435308e-06,,,,,,,151,,,,,,,,,
0.17173632299909514,0.01701545600008103,186.33215991336093,,,,,,,1680627249.0,0.0001,7.1839599609375,,,0.002901097000176378,,0.0,,,,,13664.0,578,0.14861260399993625,,,,426.0,2.0949992176610976e-06,0.00044345999958750326,,0.002761611000096309,,,,151,,,,,,,,,
0.17174513800000568,0.016989799999464594,186.32259621811792,,,,,,,1680627250.0,0.0001,7.070556640625,,,0.0031814089998079,,0.0,,,,,13696.0,579,0.1485137770005167,,,,427.0,1.7230004232260399e-06,0.00045520900039264234,,0.0026032199994006078,,,,152,,,,,,,,,
,0.017154656999991857,,2.6440000000000055,386808.0,0.0,5.466666666666666,0.0,3834.61376,1680627250.0,,,4.6,27130.486784,,,,868.22912,4.966666666666667,4398.91968,0.0,,580,,0.0,519373.0,3171.0,,,0.0004495330003919662,0.7109999999999559,0.002528336999603198,0.0,0.016348094486997426,89.57731626970322,152,,204835.217408,3.0,2239.0,1165.0,5527.3472,524241.0,0.08547626745224636,2.719744
0.17187687200021173,,186.17979037901375,,,,,,,1680627250.0,0.0001,7.21875,,,0.002890527999625192,,0.0,,,,,13728.0,581,0.1488518460000705,,,,428.0,1.97100052901078e-06,,,,,,,152,,,,,,,,,
0.17158260000087466,0.017081975999644783,186.49909722685678,,,,,,,1680627250.0,0.0001,7.098876953125,,,0.0028808320003008703,,0.0,,,,,13760.0,582,0.14856257700012065,,,,429.0,1.5109999367268756e-06,0.00046069600011833245,,0.002595008000753296,,,,152,,,,,,,,,
0.17160063900155365,0.016907383000216214,186.47949207059932,,,,,,,1680627251.0,0.0001,7.3148193359375,,,0.0030136250006762566,,0.0,,,,,13792.0,583,0.14861447000021144,,,,430.0,2.0350007616798393e-06,0.00045423699975799536,,0.002608888999930059,,,,153,,,,,,,,,
,0.017608910999115324,,2.6639999999999873,389506.0,0.0,5.466666666666666,0.0,3834.609664,1680627251.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4400.3328,0.0,,584,,0.0,522410.0,3187.0,,,0.0004537699996944866,0.7139999999999986,0.0027580389996728627,0.0,0.06947669092867366,101.79011309895995,153,,204833.857536,3.0,2253.0,1172.0,5527.3472,528023.0,0.08392439435162034,2.719744
0.17224225399877469,,185.78484231997825,,,,,,,1680627251.0,0.0001,7.1278076171875,,,0.002925904000221635,,0.0,,,,,13824.0,585,0.14849314999992203,,,,431.0,2.4800001483527012e-06,,,,,,,153,,,,,,,,,
0.17142999099996814,0.01713311399998929,186.66512092394584,,,,,,,1680627251.0,0.0001,7.2677001953125,,,0.003191468000295572,,0.0,,,,,13856.0,586,0.1479838559998825,,,,432.0,1.7279999156016856e-06,0.0004543029999695136,,0.0026655219999156543,,,,153,,,,,,,,,
,0.016852020999976958,,2.680000000000007,392024.0,0.0,5.466666666666666,0.0,3834.609664,1680627252.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4398.026752,0.0,,587,0.14846781300002476,0.0,525673.0,3203.0,,1.9020008039660752e-06,0.0004524710002442589,0.7139999999999986,0.0025014250004460337,0.0,0.012261129199110767,92.78815471535107,154,,204816.44544,3.0,2262.0,1175.0,5527.3472,531940.0,0.06683752265642692,2.719744
0.17136911300167412,,186.73143275058783,,,,,,,1680627252.0,0.0001,7.2049560546875,,,0.0030934810001781443,,0.0,,,,,13888.0,588,,,,,433.0,,,,,,,,154,,,,,,,,,
0.17214042999967205,0.017066424000404368,185.89473722158684,,,,,,,1680627252.0,0.0001,6.9998779296875,,,0.002774806999696011,,0.0,,,,,13920.0,589,0.14931621300002007,,,,434.0,1.6679996406310238e-06,0.0004505639999479172,,0.0025307539999630535,,,,154,,,,,,,,,
0.17262945299899002,0.01690606099964498,185.36813645691862,,,,,,,1680627252.0,0.0001,7.2088623046875,,,0.002917662000072596,,0.0,,,,,13952.0,590,0.14979929799937963,,,,435.0,1.9959998098784126e-06,0.000438188999396516,,0.002566247000686417,,,,154,,,,,,,,,
,0.01703338100014662,,2.6999999999999886,394327.0,0.0,5.566666666666666,0.0,3834.61376,1680627253.0,,,4.6,27130.486784,,,,868.22912,5.0,4400.218112,0.0,,591,0.1478701199994248,0.0,529585.0,3218.0,,1.658999281062279e-06,0.00045501299973693676,0.7169999999999845,0.0027095949999420554,0.0,0.08582525012183585,97.1208093113206,155,,204814.307328,3.0,2276.0,1185.0,5527.3472,535088.0,0.07602303591422398,2.719744
0.17087310499846353,,187.2734740805918,,,,,,,1680627253.0,0.0001,7.303466796875,,,0.002803336999932071,,0.0,,,,,13984.0,592,,,,,436.0,,,,,,,,155,,,,,,,,,
0.17246602800059918,0.017153802999928303,185.54378720827748,,,,,,,1680627253.0,0.0001,7.3399658203125,,,0.0031883760002529016,,0.0,,,,,14016.0,593,0.148991916000341,,,,437.0,1.7969996406463906e-06,0.00046148000001267064,,0.0026686560004236526,,,,155,,,,,,,,,
0.1735751469987008,0.016956942999968305,184.35819040521693,,,,,,,1680627253.0,0.0001,7.2996826171875,,,0.003095113999734167,,0.0,,,,,14048.0,594,0.15056152199940698,,,,438.0,1.6829999367473647e-06,0.00043936699967161985,,0.002520517999982985,,,,155,,,,,,,,,
,0.017178406000311952,,2.7200000000000273,396517.0,0.0,5.566666666666666,0.0,3834.609664,1680627254.0,,,4.6,27130.486784,,,,868.225024,5.0,4401.823744,0.0,,595,0.14775052400000277,0.0,533193.0,3237.0,,1.8330001694266684e-06,0.00044123899988335324,0.7189999999999941,0.0024972720002551796,0.0,0.01634679561487814,93.30888223207037,156,,204813.746176,3.0,2288.0,1189.0,5527.3472,538045.0,0.07781489766951197,2.719744
0.1705767180010298,,187.5988726656519,,,,,,,1680627254.0,0.0001,7.2412109375,,,0.002707444000407122,,0.0,,,,,14080.0,596,,,,,439.0,,,,,,,,156,,,,,,,,,
0.1706105370012665,0.017172243999993952,187.5616861798076,,,,,,,1680627254.0,0.0001,7.1273193359375,,,0.0029171670003051986,,0.0,,,,,14112.0,597,0.14748662100009824,,,,440.0,1.633000465517398e-06,0.0004480560000956757,,0.00258481600030791,,,,156,,,,,,,,,
0.17309016199942562,0.017054625000128,184.8747475324807,,,,,,,1680627254.0,0.0001,7.2108154296875,,,0.003112834999228653,,0.0,,,,,14144.0,598,0.1497849600000336,,,,441.0,2.0649995349231176e-06,0.00043958400055998936,,0.002696092999940447,,,,156,,,,,,,,,
,0.016961816000730323,,2.740000000000009,398895.0,0.0,5.566666666666666,0.0,3834.61376,1680627255.0,,,4.6,27130.486784,,,,868.22912,5.0,4402.62656,0.0,,599,0.14921365299960598,0.0,536798.0,3251.0,,2.0409997887327336e-06,0.0004319520003264188,0.72199999999998,0.0026547249999566702,0.0,0.07356490261442554,85.14787054170776,157,,204812.447744,3.0,2300.0,1196.0,5527.3472,541367.0,0.07075513202545816,2.719744
0.1724254460004886,,185.58745673715308,,,,,,,1680627255.0,0.0001,7.0865478515625,,,0.003161259000080463,,0.0,,,,,14176.0,600,,,,,442.0,,,,,,,,157,,,,,,,,,
0.16934125700026925,0.016993868999634287,188.96753553653568,,,,,,,1680627255.0,0.0001,7.4622802734375,,,0.002820493999934115,,0.0,,,,,14208.0,601,0.14657829099996889,,,,443.0,1.8780001482809894e-06,0.00044270800026424695,,0.002504017000319436,,,,157,,,,,,,,,
0.17111424199993053,0.01715641000009782,187.00956522375847,,,,,,,1680627255.0,0.0001,7.3538818359375,,,0.0029977209997014143,,0.0,,,,,14240.0,602,0.14797609000015655,,,,444.0,1.9239996618125588e-06,0.0004405290001159301,,0.002541568000197003,,,,157,,,,,,,,,
,0.016870385999936843,,2.7560000000000286,401670.0,0.0,5.566666666666666,0.0,3834.609664,1680627256.0,,,4.6,27130.486784,,,,868.225024,5.0,4402.384896,0.0,,603,0.1511069709995354,0.0,540340.0,3270.0,,1.961000634764787e-06,0.0004480110001168214,0.7229999999999563,0.0026406810002299608,0.0,0.016348277271721973,91.15234244434478,158,,204812.689408,3.0,2309.0,1200.0,5527.3472,545583.0,0.06991921907546463,2.719744
0.17405193000013242,,183.85317531368744,,,,,,,1680627256.0,0.0001,7.25,,,0.002983919999678619,,0.0,,,,,14272.0,604,,,,,445.0,,,,,,,,158,,,,,,,,,
0.17065362199900846,0.017028248999849893,187.51433239539404,,,,,,,1680627256.0,0.0001,7.60107421875,,,0.0029350209997573984,,0.0,,,,,14304.0,605,0.147560680999959,,,,446.0,1.9239996618125588e-06,0.00042945499990310054,,0.002698291999877256,,,,158,,,,,,,,,
0.17105730299954303,0.01716834699982428,187.071814174958,,,,,,,1680627256.0,0.0001,7.3651123046875,,,0.003161008999995829,,0.0,,,,,14336.0,606,0.1476798809999309,,,,447.0,1.8749997252598405e-06,0.0004358850001153769,,0.002610305999951379,,,,158,,,,,,,,,
,0.017136974000095506,,2.7719999999999914,403957.0,0.0,5.566666666666666,0.0,3834.61376,1680627257.0,,,4.6,27130.486784,,,,868.22912,5.0,4400.627712,0.0,,607,0.14851194499988196,0.0,544252.0,3288.0,,1.7450001905672252e-06,0.0004446030006874935,0.7239999999999895,0.002577752999968652,0.0,0.01634839784614534,82.0995146306614,159,,204814.446592,3.0,2315.0,1204.0,5527.3472,548738.0,0.4210271227925093,2.719744
0.17180524400100694,,186.2574113268187,,,,,,,1680627257.0,0.0001,6.9349365234375,,,0.0031322240001827595,,0.0,,,,,14368.0,608,,,,,448.0,,,,,,,,159,,,,,,,,,
0.17152391699892178,0.016924767999626056,186.56290364568315,,,,,,,1680627257.0,0.0001,7.2646484375,,,0.0030962479995650938,,0.0,,,,,14400.0,609,0.1485216789997139,,,,449.0,1.9979997887276113e-06,0.00044520600022224244,,0.0025340180000057444,,,,159,,,,,,,,,
0.17153924200101756,0.01710119300059887,186.54623645713778,,,,,,,1680627257.0,0.0001,7.32568359375,,,0.002549804999944172,,0.0,,,,,14432.0,610,0.14886030700017727,,,,450.0,2.032999873335939e-06,0.0004391090005810838,,0.002586794999842823,,,,159,,,,,,,,,
,0.01770423200014193,,2.788000000000011,406476.0,0.0,5.4,0.0,3834.609664,1680627258.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4405.571584,0.0,,611,,0.0,547701.0,3311.0,,,0.0004625250003300607,0.7249999999999659,0.0027262319999863394,0.0,0.016347919477225494,92.91293735765231,160,,204829.405184,3.0,2323.0,1208.0,5527.3472,552392.0,0.05569308309389475,2.719744
0.1711648780010364,,186.95424186150058,,,,,,,1680627258.0,0.0001,7.3616943359375,,,0.0029564269998445525,,0.0,,,,,14464.0,612,0.14731394400041609,,,,451.0,1.5180003174464218e-06,,,,,,,160,,,,,,,,,
0.17115968499911105,0.016867628999534645,186.9599140718575,,,,,,,1680627258.0,0.0001,7.13671875,,,0.003241640999476658,,0.0,,,,,14496.0,613,0.1479996910002228,,,,452.0,1.8000000636675395e-06,0.0004362519994174363,,0.0026126720003958326,,,,160,,,,,,,,,
0.17242471800091153,0.016851393000251846,185.58824031152443,,,,,,,1680627258.0,0.0001,7.0484619140625,,,0.0031169430003501475,,0.0,,,,,14528.0,614,0.1494639950005876,,,,453.0,1.8470000213710591e-06,0.0004347399999460322,,0.0025557999997545267,,,,160,,,,,,,,,
,0.016821453000375186,,2.812000000000012,409195.0,0.0,5.4,0.0,3834.61376,1680627259.0,,,4.6,27130.486784,,,,868.22912,4.966666666666667,4390.764544,0.0,,615,,0.0,551819.0,3330.0,,,0.0004286739995222888,0.7280000000000086,0.002493661999324104,0.0,0.06130363341581216,103.25790044427556,161,,204844.281856,3.0,2334.0,1217.0,5527.3472,556287.0,0.07707654743306082,2.719744
0.1711031249988082,,187.0217157063782,,,,,,,1680627259.0,0.0001,7.1346435546875,,,0.003138957999908598,,0.0,,,,,14560.0,616,0.14821808800024883,,,,454.0,2.2899994291947223e-06,,,,,,,161,,,,,,,,,
0.17159948099833855,0.016785130000243953,186.48075048845766,,,,,,,1680627259.0,0.0001,6.9857177734375,,,0.0028813339995394927,,0.0,,,,,14592.0,617,0.14893971599940414,,,,455.0,1.9029994291486219e-06,0.00044229299965081736,,0.0025491050000709947,,,,161,,,,,,,,,
0.1726005239997903,0.016797213000245392,185.39920539313587,,,,,,,1680627260.0,0.0001,7.177978515625,,,0.0029672259997823858,,0.0,,,,,14624.0,618,0.1496562330003144,,,,456.0,1.9290000636829063e-06,0.00043714399998862064,,0.002740778999395843,,,,162,,,,,,,,,
,0.016703700999642024,,2.8319999999999936,411378.0,0.0,5.4,0.0,3834.609664,1680627260.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4393.279488,0.0,,619,,0.0,555079.0,3354.0,,,0.00045991200022399426,0.7299999999999613,0.0025723749995449907,0.0,0.057215200104645134,86.7763336106765,162,,204842.258432,3.0,2340.0,1223.0,5527.3472,559374.0,0.06186872433121357,2.719744
0.17192065899871523,,186.13237167872384,,,,,,,1680627260.0,0.0001,7.312744140625,,,0.0034206009995614295,,0.0,,,,,14656.0,620,0.14876225999978487,,,,457.0,1.8099999579135329e-06,,,,,,,162,,,,,,,,,
0.17102992900163372,0.01684643800035701,187.1017557382856,,,,,,,1680627260.0,0.0001,7.3045654296875,,,0.002917987000728317,,0.0,,,,,14688.0,621,0.14834991800034913,,,,458.0,1.799000528990291e-06,0.00044363799952407135,,0.0024701490001461934,,,,162,,,,,,,,,
0.17122118099996442,0.017150460999800998,186.8927653291134,,,,,,,1680627261.0,0.0001,7.4200439453125,,,0.0028408269999999902,,0.0,,,,,14720.0,622,0.14822719099993265,,,,459.0,1.8060000002151355e-06,0.00045097299971530447,,0.002549923000515264,,,,163,,,,,,,,,
,0.01685829000052763,,2.8519999999999754,413324.0,0.0,5.4,0.0,3834.61376,1680627261.0,,,4.6,27130.486784,,,,868.22912,4.966666666666667,4400.214016,0.0,,623,,0.0,558118.0,3370.0,,,0.0004354189995865454,0.7309999999999945,0.0025480060003246763,0.0,0.01634798559158783,81.94655275461461,163,,204834.824192,3.0,2349.0,1227.0,5527.3472,561965.0,0.0464736191898618,2.719744
0.17176250200100185,,186.30376029229797,,,,,,,1680627261.0,0.0001,7.208251953125,,,0.002760119000413397,,0.0,,,,,14752.0,624,0.14915832000042428,,,,460.0,2.3479997253161855e-06,,,,,,,163,,,,,,,,,
0.1705225639998389,0.01689138300025661,187.65844970540223,,,,,,,1680627261.0,0.0001,7.476806640625,,,0.0028778169998986414,,0.0,,,,,14784.0,625,0.1475782879997496,,,,461.0,1.8840000848285854e-06,0.0004350749995865044,,0.0027381170002627186,,,,163,,,,,,,,,
0.17186017299900413,0.01695930200003204,186.1978807631331,,,,,,,1680627262.0,0.0001,7.269287109375,,,0.0029489039998225053,,0.0,,,,,14816.0,626,0.1488773580003908,,,,462.0,2.1059995560790412e-06,0.00044215499929123325,,0.0026303479999114643,,,,164,,,,,,,,,
,,,2.867999999999995,415722.0,0.0,5.4,0.0,3834.609664,1680627262.0,,,4.6,27130.486784,,,,868.225024,4.966666666666667,4404.744192,0.0,,627,,0.0,561763.0,3391.0,,,,0.7319999999999709,0.00261574600062886,0.0,0.01634482047320611,98.57719251611215,164,,204830.294016,3.0,2361.0,1231.0,5527.3472,565412.0,0.06358358630360751,2.719744
0.1727662790008253,0.01845504399989295,185.22133014074544,,,,,,,1680627262.0,0.0001,7.1483154296875,,,0.0030829419993096963,,0.0,,,,,14848.0,628,0.14816188100030558,,,,463.0,1.7430002117180265e-06,0.0004489230004764977,,,,,,164,,,,,,,,,
0.16963991900047404,0.017078388000300038,188.63484602294923,,,,,,,1680627262.0,0.0001,7.4913330078125,,,0.00282533199970203,,0.0,,,,,14880.0,629,0.14672242800043023,,,,464.0,1.6860003597685136e-06,0.0004558459995678277,,0.0025562390001141466,,,,164,,,,,,,,,
,0.016935049000494473,,2.8799999999999955,417759.0,0.0,5.5,0.0,3834.609664,1680627263.0,,,4.633333333333333,27130.486784,,,,868.225024,5.0,4399.476736,0.0,,630,0.14840162400014378,0.0,565096.0,3424.0,,1.714000063657295e-06,0.00042950200077029876,0.7330000000000041,0.0025711130001582205,0.0,0.012259533875952956,84.67625724106719,165,,204816.236544,3.0,2370.0,1234.0,5527.3472,568047.0,0.05915863609948728,2.719744
0.17101578200163203,,187.11723342407439,,,,,,,1680627263.0,0.0001,7.1767578125,,,0.0026767800000015995,,0.0,,,,,14912.0,631,,,,,465.0,,,,,,,,165,,,,,,,,,
0.17368763200101967,0.01722763199995825,184.23879484874396,,,,,,,1680627263.0,0.0001,6.906494140625,,,0.00292554600036965,,0.0,,,,,14944.0,632,0.15027502599969011,,,,466.0,2.0470006347750314e-06,0.0004482300000745454,,0.0028091510002923314,,,,165,,,,,,,,,
0.17181423899910442,0.01742400999955862,186.24766018471146,,,,,,,1680627263.0,0.0001,7.247314453125,,,0.003080843999669014,,0.0,,,,,14976.0,633,0.14811793999979272,,,,467.0,1.8649998310138471e-06,0.0004514440006460063,,0.0027381359996070387,,,,165,,,,,,,,,
,0.01709944300000643,,2.9039999999999964,419740.0,0.0,5.5,0.0,3834.61376,1680627264.0,,,4.633333333333333,27130.486784,,,,868.22912,5.0,4402.405376,0.0,,634,0.14745815600053902,0.0,568668.0,3438.0,,2.4769997253315523e-06,0.0004415200000948971,0.7379999999999995,0.0026073500002894434,0.0,0.12669173450201748,89.87776012440595,166,,204812.804096,3.0,2386.0,1247.0,5527.3472,570710.0,0.06728103768410185,2.719744
0.1706348630004868,,187.53494706359456,,,,,,,1680627264.0,0.0001,7.380859375,,,0.0030259169998316793,,0.0,,,,,15008.0,635,,,,,468.0,,,,,,,,166,,,,,,,,,
0.17519168600028934,0.01715801200043643,182.6570696964875,,,,,,,1680627264.0,0.0001,7.2239990234375,,,0.0027445469995655003,,0.0,,,,,15040.0,636,0.15233193700078118,,,,469.0,1.9649996829684824e-06,0.0004417019999891636,,0.0025135229998340947,,,,166,,,,,,,,,
0.173769913999422,0.017174779000015405,184.15155571813452,,,,,,,1680627264.0,0.0001,7.2176513671875,,,0.0028037350002705352,,0.0,,,,,15072.0,637,0.1507705639996857,,,,470.0,2.1489995560841635e-06,0.00044931299999007024,,0.002569373999904201,,,,166,,,,,,,,,
,0.01698814300016238,,2.920000000000016,421927.0,0.0,5.5,0.0,3834.609664,1680627265.0,,,4.633333333333333,27130.486784,,,,868.225024,5.0,4398.452736,0.0,,638,0.1475965769996037,0.0,572273.0,3456.0,,1.9799999790848233e-06,0.0004197329999442445,0.7399999999999523,0.0027307149994157953,0.0,0.016347962249785988,90.42570393393308,167,,204817.260544,3.0,2399.0,1251.0,5527.3472,573734.0,0.09958048297268478,2.719744
0.17062178199921618,,187.5493247406536,,,,,,,1680627265.0,0.0001,7.23486328125,,,0.002884634000110964,,0.0,,,,,15104.0,639,,,,,471.0,,,,,,,,167,,,,,,,,,
0.17169425699921703,0.01703457699932187,186.37781227677246,,,,,,,1680627265.0,0.0001,7.0447998046875,,,0.0029647110004589194,,0.0,,,,,15136.0,640,0.14863205300025584,,,,472.0,1.725999936752487e-06,0.00043967099918518215,,0.00262151900005847,,,,167,,,,,,,,,
0.1726207149995389,0.01700539600005868,185.37751972632876,,,,,,,1680627265.0,0.0001,7.1318359375,,,0.002981950000503275,,0.0,,,,,15168.0,641,0.14959790899956715,,,,473.0,1.8079999790643342e-06,0.00044419899950298714,,0.002589452999927744,,,,167,,,,,,,,,
,0.017232197999874188,,2.9359999999999786,424092.0,0.0,5.5,0.0,3834.61376,1680627266.0,,,4.633333333333333,27130.486784,,,,868.22912,5.0,4400.820224,0.0,,642,0.14763464099996781,0.0,575967.0,3473.0,,2.322000000276603e-06,0.00046136299988575047,0.7409999999999854,0.0025300580000475748,0.0,0.016348448407097895,91.99492238286338,168,,204814.893056,3.0,2413.0,1255.0,5527.3472,576873.0,0.08783299697166022,2.719744
0.17071663599926978,,187.44511812039732,,,,,,,1680627266.0,0.0001,7.439697265625,,,0.002856053999494179,,0.0,,,,,15200.0,643,,,,,474.0,,,,,,,,168,,,,,,,,,
0.1704612730000008,0.017724268000165466,187.7259241164992,,,,,,,1680627266.0,0.0001,7.3360595703125,,,0.0029114600001776125,,0.0,,,,,15232.0,644,0.14670373399985692,,,,475.0,1.8240007193526253e-06,0.0005110839992994443,,0.0026089029997820035,,,,168,,,,,,,,,
0.17143954600032885,0.016981972999928985,186.65471734239554,,,,,,,1680627266.0,0.0001,7.3555908203125,,,0.0028481240005930886,,0.0,,,,,15264.0,645,0.14848828300000605,,,,476.0,1.7909997040987946e-06,0.00044079700001020683,,0.002678578000086418,,,,168,,,,,,,,,
,0.017203931999574706,,2.9560000000000173,426152.0,0.0,5.5,0.0,3834.609664,1680627267.0,,,4.633333333333333,27130.486784,,,,868.225024,5.0,4398.276608,0.0,,646,0.14853294800013828,0.0,579460.0,3489.0,,1.7989996194955893e-06,0.00042928099992423085,0.7419999999999618,0.002673971000149322,0.0,0.016347942811645255,82.39195545636001,169,,204817.932288,3.0,2425.0,1259.0,5527.3472,579701.0,0.4036297500758763,2.719744
0.17189885699917795,,186.15597892051736,,,,,,,1680627267.0,0.0001,7.3575439453125,,,0.00305692599977192,,0.0,,,,,15296.0,647,,,,,477.0,,,,,,,,169,,,,,,,,,
0.17301678899912076,0.017369399999552115,184.95314925861106,,,,,,,1680627267.0,0.0001,7.244140625,,,0.003005294000104186,,0.0,,,,,15328.0,648,0.1495996630001173,,,,478.0,1.9780000002356246e-06,0.00046543299959012074,,0.0025750209997568163,,,,169,,,,,,,,,
0.17252054399978078,0.017402102000232844,185.48515590143666,,,,,,,1680627267.0,0.0001,7.0926513671875,,,0.002950170999611146,,0.0,,,,,15360.0,649,0.1491127299996151,,,,479.0,2.0500001483014785e-06,0.0004402309996294207,,0.00261326000054396,,,,169,,,,,,,,,
,0.017174425999655796,,2.97199999999998,428912.0,0.0,5.333333333333334,0.0,3834.61376,1680627268.0,,,4.6,27130.486784,,,,868.22912,4.966666666666667,4389.634048,0.0,,650,,0.0,583648.0,3502.0,,,0.0004401460000735824,0.742999999999995,0.0026298830007362994,0.0,0.01634648841954464,109.69631920961432,170,,204826.574848,3.0,2440.0,1263.0,5527.3472,583965.0,0.09467075156415505,2.719744
0.17207379900082742,,185.9667200109072,,,,,,,1680627268.0,0.0001,7.354736328125,,,0.0031928369999150163,,0.0,,,,,15392.0,651,0.1486346740002773,,,,480.0,1.8330001694266684e-06,,,,,,,170,,,,,,,,,
0.1731738469989068,0.017000302000269585,184.78540815809217,,,,,,,1680627268.0,0.0001,7.256103515625,,,0.0028742610002154834,,0.0,,,,,15424.0,652,0.1500925529999222,,,,481.0,1.932999111886602e-06,0.00045850599963159766,,0.0027462919997560675,,,,170,,,,,,,,,
