_runtime,03_hivemind/num_peers,02_timing/forward_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/global_epoch,02_timing/dataload_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,01_general/lr,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,01_general/step,cpu/logical_core_count,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/step_time_s,01_general/minibatch_loss,memory/used_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/text_resident_set_proc_MB,02_timing/opt_step_time_s,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,_step,02_timing/loss_calc_time_s,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,02_timing/dataload_cuda_move_time_s,cpu/interrupts/soft_interrupts_count,02_timing/backward_time_s,cpu/interrupts/interrupts_count,01_general/dataset_iteration_count,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB
181,9.0,0.026056787930428982,,,,2.0,0.0037114713340997696,,,7384.0,,0.0001,,,,230.0,,,,,,1681395601.0,0.20328005310148,7.162841796875,,,,0.04528254782781005,,,,,,411,0.0008601509034633636,,,0.003944096155464649,,0.1234249989502132,,0.0,,,
182,9.0,0.026682462077587843,,,,2.0,0.0034146038815379143,,,7416.0,,0.0001,,,,231.0,,,,,,1681395602.0,0.20685519091784954,7.106201171875,,,,0.04536523995921016,,,,,,412,0.0008022990077733994,,,0.004148771986365318,,0.1264418140053749,,0.0,,,
182,,,0.0,3.4687500000000004,1.515625,,,8.0,4488207.0,,0.0,,9633.046528,5907.0,3.0625,,,2390.13888,0.0,91.20161218698462,2.1720704289508306,1681395602.0,,,9612.24704,0.8900000000003274,2.854912,,234985.238528,0.0,789.0,2009.0,0.03666989268123077,413,,,2.091999999999871,,1025207.0,,5504743.0,,0.0,6256.013312,41519.198208
182,9.0,0.02588736265897751,,,,2.0,0.003835034091025591,,,7448.0,,0.0001,,,,232.0,,,,,,1681395602.0,0.20767592079937458,7.3544921875,,,,0.04529889812693,,,,,,414,0.0008601411245763302,,,0.004193612840026617,,0.12760087195783854,,0.0,,,
182,9.0,0.025747650302946568,,,,2.0,0.004302175249904394,,,7480.0,,0.0001,,,,233.0,,,,,,1681395602.0,0.20783728500828147,7.460693359375,,,,0.045559654943645,,,,,,415,0.0008219596929848194,,,0.003832524176687002,,0.12757332064211369,,0.0,,,
183,,0.02660649223253131,0.0,3.328125,1.515625,,,8.0,4492205.0,,0.0,,9633.046528,5947.0,3.03125,,,2403.180544,0.0,80.50371951689851,2.3376138419081354,1681395603.0,,,9612.353536,0.8969999999999345,2.854912,0.04540026979520917,234985.648128,0.0,793.0,2010.0,0.01630674879742522,416,0.0006999368779361248,,2.1119999999998527,0.0051015340723097324,1028251.0,0.1266278880648315,5509040.0,,0.0,6269.054976,41499.926528
183,9.0,,,,,2.0,0.0047277361154556274,,,7512.0,,0.0001,,,,234.0,,,,,,1681395603.0,0.20916385715827346,7.1817626953125,,,,,,,,,,417,,,,,,,,0.0,,,
183,9.0,0.027004499919712543,,,,2.0,0.0036416491493582726,,,7544.0,,0.0001,,,,235.0,,,,,,1681395603.0,0.2072326303459704,7.2335205078125,,,,0.04539427114650607,,,,,,418,0.001029915176331997,,,0.004063379019498825,,0.12609891593456268,,0.0,,,
183,9.0,0.025841321796178818,,,,2.0,0.0036446391604840755,,,7576.0,,0.0001,,,,236.0,,,,,,1681395603.0,0.20225963788107038,7.21923828125,,,,0.04544723080471158,,,,,,419,0.0007908102124929428,,,0.004124270752072334,,0.12241136515513062,,0.0,,,
184,,0.02593628503382206,0.0,3.328125,1.515625,,,8.0,4496485.0,,0.0,,9633.046528,5979.0,3.03125,,,2403.180544,0.0,81.75088008025723,2.232840283555058,1681395604.0,,,9608.269824,0.899000000000342,2.854912,,234989.215744,0.0,797.0,2010.0,0.01631322117037348,420,0.0008834023028612137,,2.1359999999999673,0.003971487749367952,1031219.0,,5513333.0,,0.0,6269.054976,41499.926528
184,9.0,,,,,2.0,0.003984217066317797,,,7608.0,,0.0001,,,,237.0,,,,,,1681395604.0,0.20752651896327734,7.1661376953125,,,,0.04525845777243376,,,,,,421,,,,,,0.12749266903847456,,0.0,,,
184,9.0,0.026050778105854988,,,,2.0,0.0034725149162113667,,,7640.0,,0.0001,,,,238.0,,,,,,1681395604.0,0.21724244533106685,7.1524658203125,,,,0.05581232579424977,,,,,,422,0.0008780709467828274,,,0.0038576843217015266,,0.12717107124626637,,0.0,,,
185,9.0,0.027191696222871542,,,,2.0,0.004012258257716894,,,7672.0,,0.0001,,,,239.0,,,,,,1681395605.0,0.20919404877349734,7.1011962890625,,,,0.04547652183100581,,,,,,423,0.0008263196796178818,,,0.004886799957603216,,0.126800452824682,,0.0,,,
185,,0.02847298700362444,0.0,3.328125,1.515625,,,8.0,4502245.0,,0.0,,9633.046528,6053.0,3.03125,,,2403.172352,0.0,86.47453824203411,3.5159081056003747,1681395605.0,,,9612.566528,0.9009999999998399,2.854912,,235004.530688,0.0,801.0,2013.0,0.016298205548841416,424,0.0008362401276826859,,2.155999999999949,0.00478266691789031,1035015.0,,5519126.0,,0.0,6269.046784,41499.922432
185,9.0,,,,,2.0,0.004669024609029293,,,7704.0,,0.0001,,,,240.0,,,,,,1681395605.0,0.20949355466291308,7.08544921875,,,,0.04596616420894861,,,,,,425,,,,,,0.12476647179573774,,0.0,,,
185,9.0,0.031048119068145752,,,,2.0,0.005438022781163454,,,7736.0,,0.0001,,,,241.0,,,,,,1681395605.0,0.20954586751759052,7.217041015625,,,,0.04584100190550089,,,,,,426,0.0008587511256337166,,,0.0043848478235304356,,0.12197512481361628,,0.0,,,
186,,0.027418191079050303,0.0,3.328125,1.515625,,,8.0,4507188.0,,0.0,,9633.046528,6118.0,3.03125,,,2403.172352,0.0,89.02405499745194,2.5371031105169752,1681395606.0,,,9612.189696,0.9050000000006548,2.854912,0.045453782659024,234985.295872,0.0,807.0,2013.0,0.0815374007133205,427,0.0008848318830132484,,2.175999999999931,0.004669304937124252,1038498.0,0.12593424087390304,5524278.0,,0.0,6269.046784,41499.926528
186,9.0,,,,,2.0,0.004225973039865494,,,7768.0,,0.0001,,,,242.0,,,,,,1681395606.0,0.20858632447198033,7.2506103515625,,,,,,,,,,428,,,,,,,,0.0,,,
186,9.0,0.026808406226336956,,,,2.0,0.004214123357087374,,,7800.0,,0.0001,,,,243.0,,,,,,1681395606.0,0.2087301374413073,7.3494873046875,,,,0.045705228112638,,,,,,429,0.0008125696331262589,,,0.004921770188957453,,0.12626803992316127,,0.0,,,
186,9.0,0.026804056018590927,,,,2.0,0.004779627081006765,,,7832.0,,0.0001,,,,244.0,,,,,,1681395606.0,0.21037184866145253,7.451416015625,,,,0.04594480525702238,,,,,,430,0.000818219967186451,,,0.00488436920568347,,0.12714077113196254,,0.0,,,
187,,0.026781156193464994,0.0,3.328125,1.515625,,,8.0,4511709.0,,0.0,,9633.046528,6159.0,3.03125,,,2403.172352,0.0,80.37408344627853,2.4343909736494074,1681395607.0,,,9610.67008,0.9070000000001528,2.854912,,234986.815488,0.0,811.0,2016.0,0.01629968228343414,431,0.0008442397229373455,,2.1920000000000073,0.004303646273910999,1041512.0,0.12688652519136667,5528791.0,,0.0,6269.046784,41499.926528
187,9.0,,,,,2.0,0.004906030837446451,,,7864.0,,0.0001,,,,245.0,,,,,,1681395607.0,0.20976302539929748,7.3223876953125,,,,0.04604142718017101,,,,,,432,,,,,,,,0.0,,,
187,9.0,0.026999230030924082,,,,2.0,0.0038588852621614933,,,7896.0,,0.0001,,,,246.0,,,,,,1681395607.0,0.2081411425024271,7.3468017578125,,,,0.045866322703659534,,,,,,433,0.0008373497985303402,,,0.004642502870410681,,0.12593685183674097,,0.0,,,
188,9.0,0.02662835130468011,,,,2.0,0.004190852865576744,,,7928.0,,0.0001,,,,247.0,,,,,,1681395608.0,0.21003886917605996,7.1639404296875,,,,0.0460041961632669,,,,,,434,0.0008728909306228161,,,0.005197606980800629,,0.12714497093111277,,0.0,,,
188,,0.026934378780424595,0.0,3.3125,1.53125,,,8.0,4515957.0,,0.0,,9633.046528,6223.0,3.03125,,,2403.172352,0.0,82.02246423384466,2.4314443432485997,1681395608.0,,,9610.215424,0.9090000000005602,2.854912,,235006.365696,0.0,815.0,2017.0,0.016307623351460583,435,0.0008558109402656555,,2.2079999999998563,0.00505390390753746,1044550.0,,5533271.0,,0.0,6269.046784,41499.926528
188,9.0,,,,,2.0,0.005025982856750488,,,7960.0,,0.0001,,,,248.0,,,,,,1681395608.0,0.21041091810911894,7.22216796875,,,,0.04599833581596613,,,,,,436,,,,,,0.1265425058081746,,0.0,,,
188,9.0,0.02661223104223609,,,,2.0,0.0050055524334311485,,,7992.0,,0.0001,,,,249.0,,,,,,1681395608.0,0.21037574671208858,7.0074462890625,,,,0.045854132156819105,,,,,,437,0.0008291699923574924,,,0.004587272182106972,,0.12748738890513778,,0.0,,,
189,,0.026420866139233112,0.0,3.3125,1.53125,,,8.0,4519825.0,,0.0,,9633.046528,6261.0,3.03125,,,2403.172352,0.0,62.37645408368759,2.337114869480226,1681395609.0,,,9608.76544,0.9099999999998545,2.854912,0.045689008198678493,234990.268416,0.0,818.0,2017.0,0.012233367969142197,438,0.0008521811105310917,,2.2200000000000273,0.004500479903072119,1047159.0,0.1270695198327303,5537178.0,,0.0,6269.046784,41499.926528
189,9.0,,,,,2.0,0.004140211269259453,,,8024.0,,0.0001,,,,250.0,,,,,,1681395609.0,0.20867226645350456,6.8607177734375,,,,,,,,,,439,,,,,,,,0.0,,,
189,9.0,0.026907507795840502,,,,2.0,0.003952805884182453,,,8056.0,,0.0001,,,,251.0,,,,,,1681395609.0,0.20842614863067865,7.195068359375,,,,0.04599596560001373,,,,,,440,0.0008724713698029518,,,0.003829753026366234,,0.12686764495447278,,0.0,,,
189,9.0,0.02656998997554183,,,,2.0,0.004632602911442518,,,8088.0,,0.0001,,,,252.0,,,,,,1681395609.0,0.2101575629785657,7.2540283203125,,,,0.04583305073902011,,,,,,441,0.0008098999969661236,,,0.005104586016386747,,0.12720743333920836,,0.0,,,
190,,0.026490547694265842,0.0,3.3125,1.53125,,,8.0,4524240.0,,0.0,,9633.046528,6311.0,3.03125,,,2403.172352,0.0,108.03458514832148,2.440848176389542,1681395610.0,,,9610.50624,0.9140000000006694,2.854912,,234986.979328,0.0,825.0,2017.0,0.02855520038858629,442,0.000841211061924696,,2.240000000000009,0.004604762885719538,1050774.0,0.12685246393084526,5542282.0,,0.0,6269.046784,41499.926528
190,9.0,,,,,2.0,0.004979041870683432,,,8120.0,,0.0001,,,,253.0,,,,,,1681395610.0,0.209604159463197,7.26806640625,,,,0.045836132019758224,,,,,,443,,,,,,,,0.0,,,
190,9.0,0.026512037962675095,,,,2.0,0.003899026196449995,,,8152.0,,0.0001,,,,254.0,,,,,,1681395610.0,0.20914941653609276,7.1146240234375,,,,0.045785299967974424,,,,,,444,0.0008251797407865524,,,0.004600632004439831,,0.12752724066376686,,0.0,,,
191,9.0,0.026654893066734076,,,,2.0,0.004042759072035551,,,8184.0,,0.0001,,,,255.0,,,,,,1681395611.0,0.21007622219622135,7.1552734375,,,,0.04597336519509554,,,,,,445,0.0008235201239585876,,,0.004859039094299078,,0.12772264564409852,,0.0,,,
191,,0.026111599057912827,0.0,3.3125,1.53125,,,8.0,4528383.0,,0.0,,9633.046528,6358.0,3.03125,,,2403.172352,0.0,82.95588491701649,2.8088073461883445,1681395611.0,,,9609.465856,0.9170000000003711,2.854912,,235007.115264,0.0,831.0,2017.0,0.040776722223086745,446,0.0007439278997480869,,2.259999999999991,0.004668043926358223,1053651.0,,5546581.0,,0.0,6269.046784,41499.926528
191,9.0,,,,,2.0,0.0049856421537697315,,,8216.0,,0.0001,,,,256.0,,,,,,1681395611.0,0.21010514115914702,7.300537109375,,,,0.045824430882930756,,,,,,447,,,,,,0.1277714972384274,,0.0,,,
191,9.0,0.026372734922915697,,,,2.0,0.004766496829688549,,,8248.0,,0.0001,,,,257.0,,,,,,1681395611.0,0.21065279422327876,6.89697265625,,,,0.045957275200635195,,,,,,448,0.00085477065294981,,,0.004865707829594612,,0.1278358087874949,,0.0,,,
192,,0.026502308901399374,0.0,3.3125,1.53125,,,8.0,4532640.0,,0.0,,9633.046528,6397.0,3.03125,,,2403.172352,0.0,102.86677204825702,2.392266445309041,1681395612.0,,,9612.378112,0.918999999999869,2.854912,0.04616810008883476,234985.734144,0.0,834.0,2019.0,0.012236045819762106,449,0.0008119498379528522,,2.2719999999999345,0.004833598155528307,1056684.0,0.12706437008455396,5551062.0,,0.0,6269.05088,41499.926528
192,9.0,,,,,2.0,0.0039667668752372265,,,8280.0,,0.0001,,,,258.0,,,,,,1681395612.0,0.20934709394350648,7.103759765625,,,,,,,,,,450,,,,,,,,0.0,,,
192,9.0,0.026663862634450197,,,,2.0,0.004147520754486322,,,8312.0,,0.0001,,,,259.0,,,,,,1681395612.0,0.21036081807687879,7.0032958984375,,,,0.045784091111272573,,,,,,451,0.0007296279072761536,,,0.005184446927160025,,0.12785126874223351,,0.0,,,
192,9.0,0.026533988770097494,,,,2.0,0.004710604902356863,,,8344.0,,0.0001,,,,260.0,,,,,,1681395612.0,0.21032638708129525,7.2515869140625,,,,0.04593734396621585,,,,,,452,0.000800049863755703,,,0.005151307210326195,,0.12719309236854315,,0.0,,,
193,,0.026169090066105127,0.0,3.1718749999999996,1.53125,,,8.0,4536966.0,,0.0,,9633.046528,6433.0,3.015625,,,2403.172352,0.0,86.77290757605678,2.3309541142991095,1681395613.0,,,9610.903552,0.9200000000000728,2.854912,0.045820861123502254,234987.020288,0.0,838.0,2019.0,0.01630332881836976,453,0.0007579289376735687,,2.288000000000011,0.004789726808667183,1059723.0,0.12811094522476196,5555501.0,,0.0,6269.05088,41499.926528
193,9.0,,,,,2.0,0.005023613106459379,,,8376.0,,0.0001,,,,261.0,,,,,,1681395613.0,0.21067216526716948,7.085693359375,,,,,,,,,,454,,,,,,,,0.0,,,
193,9.0,0.026476318016648293,,,,2.0,0.006074849050492048,,,8408.0,,0.0001,,,,262.0,,,,,,1681395613.0,0.2107873996719718,7.312255859375,,,,0.04581401217728853,,,,,,455,0.0006133248098194599,,,0.004251194652169943,,0.12755770096555352,,0.0,,,
194,9.0,0.027959603816270828,,,,2.0,0.0042117927223443985,,,8440.0,,0.0001,,,,263.0,,,,,,1681395614.0,0.2100954200141132,7.24761962890625,,,,0.04575610999017954,,,,,,456,0.000733816996216774,,,0.004961691796779633,,0.12647240469232202,,0.0,,,
194,,0.026460866909474134,0.0,3.1718749999999996,1.53125,,,8.0,4541418.0,,0.0,,9633.046528,6460.0,3.015625,,,2403.172352,0.0,73.18160886017371,2.3661025267568916,1681395614.0,,,9609.576448,0.9270000000005894,2.854912,,235007.623168,0.0,846.0,2069.0,0.08561618061067254,457,0.0007086680270731449,,2.311999999999898,0.00470752501860261,1062629.0,,5559876.0,,0.0,6269.05088,41499.926528
194,9.0,,,,,2.0,0.005214796867221594,,,8472.0,,0.0001,,,,264.0,,,,,,1681395614.0,0.21034851716831326,7.1949462890625,,,,0.04587692301720381,,,,,,458,,,,,,0.12737973732873797,,0.0,,,
194,9.0,0.027411510702222586,,,,2.0,0.005755131132900715,,,8504.0,,0.0001,,,,265.0,,,,,,1681395614.0,0.2102410737425089,7.4244384765625,,,,0.04562302632257342,,,,,,459,0.000851260032504797,,,0.004256014712154865,,0.1263441308401525,,0.0,,,
195,,0.026976691093295813,0.0,3.1718749999999996,1.53125,,,8.0,4546822.0,,0.0,,9633.046528,6493.0,3.015625,,,2403.172352,0.0,92.30695921981213,3.2825101222153896,1681395615.0,,,9612.685312,0.9290000000000873,2.854912,0.04567688796669245,234985.394176,0.0,850.0,2265.0,0.1223236340220486,460,0.0008486309088766575,,2.3279999999999745,0.004672893788665533,1066426.0,0.1269337059929967,5565610.0,,0.0,6269.05088,41499.926528
195,9.0,,,,,2.0,0.004198423121124506,,,8536.0,,0.0001,,,,266.0,,,,,,1681395615.0,0.20930723287165165,7.1614990234375,,,,,,,,,,461,,,,,,,,0.0,,,
195,9.0,0.026874277275055647,,,,2.0,0.004734535701572895,,,8568.0,,0.0001,,,,267.0,,,,,,1681395615.0,0.2051313202828169,7.3995361328125,,,,0.04572139913216233,,,,,,462,0.0006822170689702034,,,0.005174635909497738,,0.12194425519555807,,0.0,,,
195,9.0,0.026879648212343454,,,,2.0,0.004788627382367849,,,8600.0,,0.0001,,,,268.0,,,,,,1681395615.0,0.21068226546049118,7.0723876953125,,,,0.04573052888736129,,,,,,463,0.0008548297919332981,,,0.004915430210530758,,0.12751320097595453,,0.0,,,
196,,0.02585921296849847,0.0,3.1718749999999996,1.53125,,,8.0,4551752.0,,0.0,,9633.046528,6533.0,3.015625,,,2403.172352,0.0,78.3671369908636,2.3736370394084396,1681395616.0,,,9611.431936,0.930000000000291,2.854912,0.04600067576393485,234986.647552,0.0,854.0,2383.0,0.016307855549706263,464,0.0006165751256048679,,2.344000000000051,0.003417033702135086,1069950.0,0.12831282010301948,5570836.0,,0.0,6269.05088,41499.926528
196,9.0,,,,,2.0,0.004465899895876646,,,8632.0,,0.0001,,,,269.0,,,,,,1681395616.0,0.2086722175590694,7.2999267578125,,,,,,,,,,465,,,,,,,,0.0,,,
196,9.0,0.025879072956740856,,,,2.0,0.009009141009300947,,,8664.0,,0.0001,,,,270.0,,,,,,1681395616.0,0.2151381536386907,7.099609375,,,,0.046404034830629826,,,,,,466,0.000778289046138525,,,0.004851027857512236,,0.12821658793836832,,0.0,,,
197,9.0,0.026373565196990967,,,,2.0,0.0060999090783298016,,,8696.0,,0.0001,,,,271.0,,,,,,1681395617.0,0.2116049495525658,7.3472900390625,,,,0.04469915386289358,,,,,,467,0.0007248180918395519,,,0.005256519187241793,,0.12845098413527012,,0.0,,,
197,,0.026604211423546076,0.0,3.1718749999999996,1.53125,,,8.0,4555994.0,,0.0,,9633.046528,6576.0,3.015625,,,2403.172352,0.0,78.10163301745196,2.1956631793019814,1681395617.0,,,9610.543104,0.9320000000006985,2.854912,,235007.148032,0.0,858.0,2439.0,0.016317524733903983,468,0.0007303478196263313,,2.3599999999999,0.004967760760337114,1072928.0,,5575228.0,,0.0,6269.05088,41499.930624
197,9.0,,,,,2.0,0.005042543169111013,,,8728.0,,0.0001,,,,272.0,,,,,,1681395617.0,0.21116415737196803,7.1219482421875,,,,0.04591994406655431,,,,,,469,,,,,,0.1278993501327932,,0.0,,,
197,9.0,0.032319901045411825,,,,2.0,0.00535664102062583,,,8760.0,,0.0001,,,,273.0,,,,,,1681395617.0,0.21108195604756474,7.0,,,,0.04604850709438324,,,,,,470,0.0011725290678441525,,,0.004690804984420538,,0.12149357283487916,,0.0,,,
198,,0.027247407007962465,0.0,3.15625,1.53125,,,8.0,4560065.0,,0.0,,9633.046528,6606.0,3.015625,,,2403.168256,0.0,83.32546770130368,2.3796442749009814,1681395618.0,,,9614.594048,0.9340000000001965,2.854912,0.04559403611347079,234983.48544,0.0,861.0,2699.0,0.012238320773217725,471,0.0013896836899220943,,2.3719999999998436,0.004283224232494831,1076003.0,0.1269025458022952,5579627.0,,0.0,6269.046784,41499.926528
198,9.0,,,,,2.0,0.0053681121207773685,,,8792.0,,0.0001,,,,274.0,,,,,,1681395618.0,0.21078500896692276,7.1124267578125,,,,,,,,,,472,,,,,,,,0.0,,,
198,9.0,0.028022286016494036,,,,2.0,0.0035282569006085396,,,8824.0,,0.0001,,,,275.0,,,,,,1681395618.0,0.20751730957999825,7.1763916015625,,,,0.045297228731215,,,,,,473,0.0012928112410008907,,,0.004129640758037567,,0.12524708593264222,,0.0,,,
198,9.0,0.02703642100095749,,,,2.0,0.004558921325951815,,,8856.0,,0.0001,,,,276.0,,,,,,1681395618.0,0.2100873407907784,7.4083251953125,,,,0.045586795546114445,,,,,,474,0.0012774523347616196,,,0.004367116838693619,,0.1272606337442994,,0.0,,,
199,,0.02652390906587243,0.0,3.15625,1.53125,,,8.0,4564485.0,,0.0,,9633.046528,6647.0,3.015625,,,2403.168256,0.0,76.89101251172389,2.431189556041893,1681395619.0,,,9612.582912,0.9380000000001019,2.854912,0.04518882557749748,234985.496576,0.0,867.0,2736.0,0.048939059397202236,475,0.001253040973097086,,2.3999999999998636,0.004002328030765057,1078858.0,0.12790291011333466,5583962.0,,0.0,6269.046784,41499.926528
199,9.0,,,,,2.0,0.0038785962387919426,,,8888.0,,0.0001,,,,277.0,,,,,,1681395619.0,0.20874960999935865,7.1951904296875,,,,,,,,,,476,,,,,,,,0.0,,,
199,9.0,0.026409685611724854,,,,2.0,0.005584977101534605,,,8920.0,,0.0001,,,,278.0,,,,,,1681395619.0,0.21016886224970222,7.2222900390625,,,,0.0452089156024158,,,,,,477,0.0008507808670401573,,,0.0038148630410432816,,0.12829964002594352,,0.0,,,
200,9.0,0.026933439075946808,,,,2.0,0.0031540878117084503,,,8952.0,,0.0001,,,,279.0,,,,,,1681395620.0,0.20881604216992855,7.2347412109375,,,,0.0456961989402771,,,,,,478,0.001107477117329836,,,0.004001598339527845,,0.1279232408851385,,0.0,,,
200,,0.026828426867723465,0.0,3.15625,1.53125,,,8.0,4569410.0,,0.0,,9633.046528,6684.0,3.015625,,,2403.168256,0.0,69.1261377482378,2.5384667295576815,1681395620.0,,,9610.153984,0.941000000000713,2.854912,,235007.266816,0.0,872.0,2769.0,0.04078728406384769,479,0.0008378801867365837,,2.4279999999998836,0.0035863080993294716,1082109.0,,5589024.0,,0.0,6269.046784,41499.926528
200,9.0,,,,,2.0,0.003978036809712648,,,8984.0,,0.0001,,,,280.0,,,,,,1681395620.0,0.209557909052819,7.317138671875,,,,0.04550124332308769,,,,,,480,,,,,,0.12882601376622915,,0.0,,,
200,9.0,0.025801680982112885,,,,2.0,0.0040243882685899734,,,9016.0,,0.0001,,,,281.0,,,,,,1681395620.0,0.20938490377739072,7.1285400390625,,,,0.04538783058524132,,,,,,481,0.0007188580930233002,,,0.004087809938937426,,0.12936433590948582,,0.0,,,
201,,0.025997166987508535,0.0,3.15625,1.53125,,,8.0,4573607.0,,0.0,,9633.046528,6742.0,3.015625,,,2403.168256,0.0,98.1910082189649,2.7558042456342062,1681395621.0,,,9615.761408,0.9420000000000073,2.854912,0.045946415048092604,234982.37952,0.0,875.0,2770.0,0.012235026261593125,482,0.0007991190068423748,,2.4400000000000546,0.004069069400429726,1085155.0,0.12871525110676885,5593586.0,,0.0,6269.046784,41499.926528
201,9.0,,,,,2.0,0.0034520039334893227,,,9048.0,,0.0001,,,,282.0,,,,,,1681395621.0,0.2089790254831314,7.121337890625,,,,,,,,,,483,,,,,,,,0.0,,,
201,9.0,0.026238481979817152,,,,2.0,0.0038138139061629772,,,9080.0,,0.0001,,,,283.0,,,,,,1681395621.0,0.2091037379577756,6.86865234375,,,,0.04571024887263775,,,,,,484,0.0008230097591876984,,,0.004130760673433542,,0.12838742276653647,,0.0,,,
201,9.0,0.02628359291702509,,,,2.0,0.005377481691539288,,,9112.0,,0.0001,,,,284.0,,,,,,1681395621.0,0.21215573186054826,7.378662109375,,,,0.04659285116940737,,,,,,485,0.0009015821851789951,,,0.0044097877107560635,,0.12859043618664145,,0.0,,,
202,,0.026507499162107706,0.0,3.15625,1.53125,,,8.0,4578346.0,,0.0,,9633.046528,6796.0,3.015625,,,2403.168256,0.0,78.07508924110573,2.899060890181393,1681395622.0,,,9614.966784,0.9440000000004147,2.854912,0.04612756986171007,234983.350272,0.0,879.0,2792.0,0.016314247466759496,486,0.0008829520083963871,,2.4559999999999036,0.0040215482003986835,1087724.0,0.12855870695784688,5597795.0,,0.0,6269.046784,41499.926528
202,9.0,,,,,2.0,0.003559187985956669,,,9144.0,,0.0001,,,,285.0,,,,,,1681395622.0,0.2096574641764164,7.1646728515625,,,,,,,,,,487,,,,,,,,0.0,,,
202,9.0,0.030249391216784716,,,,2.0,0.0031804372556507587,,,9176.0,,0.0001,,,,286.0,,,,,,1681395622.0,0.20888400357216597,7.4202880859375,,,,0.04538410110399127,,,,,,488,0.0010895971208810806,,,0.004856179002672434,,0.12412429787218571,,0.0,,,
203,9.0,0.027318289037793875,,,,2.0,0.0036941301077604294,,,9208.0,,0.0001,,,,287.0,,,,,,1681395623.0,0.20953346882015467,7.2318115234375,,,,0.04580422071740031,,,,,,489,0.001270280685275793,,,0.004296325147151947,,0.1271502231247723,,0.0,,,
203,,0.030311322305351496,0.0,3.15625,1.546875,,,8.0,4583519.0,,0.0,,9633.046528,6846.0,3.015625,,,2403.16416,0.0,84.3794661759141,2.3848750113600015,1681395623.0,,,9555.030016,0.9490000000005239,2.854912,,235062.407168,0.0,886.0,2830.0,0.08968341528183527,490,0.0011222069151699543,,2.4759999999998854,0.004713074769824743,1090659.0,,5603949.0,,0.0,6269.042688,41499.926528
203,9.0,,,,,2.0,0.004631644114851952,,,9240.0,,0.0001,,,,288.0,,,,,,1681395623.0,0.21005372190847993,6.94482421875,,,,0.045629636850208044,,,,,,491,,,,,,0.12364583695307374,,0.0,,,
203,9.0,0.025775901041924953,,,,2.0,0.004837628919631243,,,9272.0,,0.0001,,,,289.0,,,,,,1681395623.0,0.2102150358259678,7.2642822265625,,,,0.045515744015574455,,,,,,492,0.0009825839661061764,,,0.0038319039158523083,,0.12927127396687865,,0.0,,,
204,9.0,0.028380943927913904,,,,2.0,0.004202233161777258,,,9304.0,,0.0001,,,,290.0,,,,,,1681395624.0,0.209216991905123,7.0634765625,,,,0.04577565100044012,,,,,,493,0.0009174630977213383,,,0.0032304497435688972,,0.12671025097370148,,0.0,,,
204,,,0.0,3.15625,1.546875,,,8.0,4589483.0,,0.0,,9633.046528,6908.0,3.015625,,,2398.511104,0.0,134.75467058047488,3.2536709086992586,1681395624.0,,,9590.90688,0.9500000000007276,2.854912,,235007.434752,0.0,889.0,2833.0,0.012220599303798877,494,,,2.491999999999962,,1094776.0,,5610414.0,,0.0,6264.389632,41519.198208
205,,0.027689948212355375,0.0,3.15625,1.546875,,,8.0,4619552.0,,0.0,,9633.046528,7038.0,3.015625,,,2403.16416,0.0,33.049309976293294,1.980015233598225,1681395625.0,,,9591.271424,0.9520000000002256,2.854912,,235006.877696,0.0,892.0,2838.0,0.01631661812403541,495,0.0008808220736682415,,2.5039999999999054,0.004086661152541637,1097142.0,0.12752514192834496,5627011.0,,0.0,6269.042688,41499.926528
206,,,0.0,3.15625,1.546875,,,8.0,4620161.0,,0.0,,9633.046528,7038.0,3.015625,,,2403.16416,0.0,1.1640585570452664,0.1025495528470382,1681395626.0,,,9591.177216,0.9520000000002256,2.854912,,235006.967808,0.0,893.0,2838.0,0.004080305474378313,496,,,2.508000000000038,,1097662.0,,5627699.0,,0.0,6269.042688,41499.926528
207,,,0.0,3.15625,1.546875,,,8.0,4669346.0,,0.0,,9633.046528,7038.0,3.015625,,,2403.16416,0.0,108.57935657750362,96.37003058150655,1681395627.0,,,9620.19328,0.9530000000004293,2.854912,,234977.943552,0.0,894.0,2838.0,0.004081088651903766,497,,,2.515999999999849,,1104273.0,,5655310.0,,0.0,6269.042688,41499.926528
