02_timing/loss_calc_time_s,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,process/memory/shared_memory_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,disk/time/disk_write_time_sys_s,_runtime,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/minibatch_loss,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,memory/available_memory_sys_MB,01_general/step,02_timing/backward_time_s,02_timing/dataload_time_s,cpu/load/avg_sys_load_five_min_percent,process/involuntary_proc_ctx_switches,_step,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,process/memory/virtual_memory_size_proc_MB,process/memory/dirty_pages_proc_count,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,03_hivemind/global_epoch,process/memory/resident_set_size_proc_MB,01_general/lr,01_general/locally_processed_samples,disk/time/disk_busy_time_sys_s,_timestamp,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/dataload_cuda_move_time_s,cpu/logical_core_count,03_hivemind/num_peers
0.0005410960000062914,,3.405999999999999,1289.371648,0.008167872054676032,2.654208,,5598.195712,1045.0,4598.0,3936.059392,11.625,31.98799999999983,66,12.543634027374475,,,472735.0,0.0,25102.905344,,0.020536645999982284,,8.0,180.0,71,7780.0,174209.0,31118.884864,0.0,20.5,536608.0,,5.625,0.0,0.2325558300000239,,4239.798272,,,5.519999999999996,1696169653.0,12.68231237068729,0.008827323999980763,,
,0.37134312599994246,,,,,0.6405396999999766,,,,,,,67,,2.7002458572387695,,,,,5.0,,0.006735678000040934,,,72,,,,,,,0.0,,,,4.0,,0.0001,120.0,,1696169654.0,,,,8.0
0.0004673000000821048,0.03149765099999513,,,,,0.2255223230000638,,,,,,,67,,2.4401867389678955,,,,,6.0,0.017204275999915808,0.006778713000016978,,,73,,,,,,,0.0,,,0.1637987520000479,4.0,,0.0001,140.0,,1696169654.0,,0.0057756310000058875,,8.0
0.0004084619999957795,,3.405999999999999,1289.363456,0.05717038854128152,2.654208,,5714.358272,1050.0,4598.0,3936.059392,11.625,31.99200000000019,67,4.328942139321076,,,481119.0,0.0,25025.10592,,0.03496639599995888,,8.0,183.0,74,7831.0,177597.0,31118.876672,0.0,20.7,545326.0,,5.625,0.0,0.16552093099994636,,4240.05632,,,5.536000000000001,1696169654.0,3.0274304884828234,0.005546681000055287,,
,,3.405999999999999,1289.363456,0.00408437294327228,2.654208,,5846.929408,1051.0,4598.0,3936.059392,11.625,31.992999999999938,68,1.132847103945254,,,485131.0,0.0,24892.612608,,,,8.0,184.0,75,7832.0,179254.0,31118.876672,0.0,21.1,549121.0,,5.625,0.0,,,4240.05632,,,5.540000000000006,1696169655.0,0.4639033979232394,,,
,,3.405999999999999,1289.363456,0.0040885458156870395,2.654208,,5635.096576,1052.0,4598.0,3936.059392,11.625,31.994000000000142,69,1.3549696371425894,,,489112.0,0.0,25066.02496,,,,8.0,184.0,76,7832.0,181004.0,31118.876672,0.0,20.6,553369.0,,5.625,0.0,,,4240.05632,,,5.543999999999997,1696169656.0,0.49241423682898444,,,
,,3.405999999999999,1289.363456,0.004085734775861107,2.654208,,5709.643776,1053.0,4598.0,3936.059392,11.75,31.99499999999989,70,0.3194533877429599,,,490660.0,0.0,24991.481856,,,,8.125,184.0,77,7832.0,181661.0,31118.876672,0.0,20.8,555143.0,,5.75,0.0,,,4240.05632,,,5.552000000000007,1696169657.0,0.11479159129361753,,,
,,3.405999999999999,1289.363456,0.004084864341621225,2.654208,,5578.350592,1054.0,4598.0,3936.059392,11.75,31.996000000000095,71,0.16731987296951473,,,491287.0,0.0,25103.540224,,,,8.125,184.0,78,7832.0,181939.0,31118.876672,0.0,20.5,555816.0,,5.75,0.0,,,4240.05632,,,5.555999999999997,1696169658.0,0.02714998701445065,,,
,,3.405999999999999,1289.363456,0.10622478427186798,2.654208,,5578.371072,1069.0,4598.0,3936.059392,11.75,32.01099999999997,72,0.06812206906032518,,,491646.0,0.0,25103.507456,,,,8.125,184.0,79,7832.0,182137.0,31118.876672,0.0,20.5,556298.0,,5.75,0.0,,,4240.05632,,,5.572000000000003,1696169659.0,0.007381154257876254,,,
,,3.405999999999999,1289.363456,0.07763435195106483,2.654208,,5578.317824,1073.0,4598.0,3936.059392,11.75,32.014000000000124,73,0.06741132513673352,,,491896.0,0.0,25103.552512,,,,8.125,184.0,80,7832.0,182274.0,31118.876672,0.0,20.5,556681.0,,5.75,0.0,,,4240.05632,,,5.579999999999998,1696169660.0,0.006663721614467976,,,
,,3.405999999999999,1289.363456,0.0040856589848967334,2.654208,,5578.313728,1074.0,4598.0,3936.059392,11.75,32.01499999999987,74,0.0,,,492142.0,0.0,25103.556608,,,,8.125,184.0,81,7832.0,182415.0,31118.876672,0.0,20.5,557074.0,,5.75,0.0,,,4240.05632,,,5.584000000000003,1696169661.0,0.0,,,
,,3.405999999999999,1289.363456,0.004085683277799177,2.654208,,5578.248192,1075.0,4598.0,3936.059392,10.75,32.01499999999987,75,0.0712361222962864,,,492457.0,0.0,25103.642624,,,,8.0,184.0,82,7832.0,182569.0,31118.876672,0.0,20.5,557551.0,,5.625,0.0,,,4240.05632,,,5.587999999999994,1696169662.0,0.009296525426747103,,,
,,3.405999999999999,1289.363456,0.004085248996728772,2.654208,,5578.244096,1076.0,4598.0,3936.059392,10.75,32.016000000000076,76,0.06739862943502818,,,492737.0,0.0,25103.642624,,,,8.0,184.0,83,7832.0,182715.0,31118.876672,0.0,20.5,557987.0,,5.625,0.0,,,4240.05632,,,5.596000000000004,1696169663.0,0.00560923836903014,,,
,,3.405999999999999,1289.363456,0.04085923288730126,2.654208,,5578.211328,1085.0,4598.0,3936.059392,10.75,32.02399999999989,77,0.11541935258677036,,,493194.0,0.0,25103.675392,,,,8.0,184.0,84,7832.0,182990.0,31118.876672,0.0,20.5,558588.0,,5.625,0.0,,,4240.05632,,,5.608000000000004,1696169664.0,0.11605777809901838,,,
,,3.405999999999999,1289.363456,0.032681074952162846,2.654208,,5578.203136,1088.0,4598.0,3936.059392,10.75,32.02599999999984,78,0.0,,,493399.0,0.0,25103.675392,,,,8.0,184.0,85,7832.0,183113.0,31118.876672,0.0,20.5,558913.0,,5.625,0.0,,,4240.05632,,,5.616,1696169665.0,0.0,,,
,,3.405999999999999,1289.363456,0.004085432607660498,2.654208,,5578.203136,1089.0,4598.0,3936.059392,10.75,32.027000000000044,79,0.23551880631026578,,,493651.0,0.0,25103.675392,,,,8.0,184.0,86,7832.0,183253.0,31118.876672,0.0,20.5,559289.0,,5.625,0.0,,,4240.05632,,,5.6200000000000045,1696169666.0,0.021009656356857365,,,
,,3.405999999999999,1289.363456,0.004085542391694722,2.654208,,5578.166272,1090.0,4598.0,3936.059392,9.875,32.02800000000025,80,0.07109003355225352,,,493933.0,0.0,25103.70816,,,,7.75,184.0,87,7832.0,183422.0,31118.876672,0.0,20.5,559692.0,,5.625,0.0,,,4240.05632,,,5.623999999999995,1696169667.0,0.010971915604641246,,,
,,3.405999999999999,1289.363456,0.004085692022661582,2.654208,,5578.129408,1091.0,4598.0,3936.059392,9.875,32.028999999999996,81,0.06740593849717993,,,494171.0,0.0,25103.740928,,,,7.75,184.0,88,7832.0,183543.0,31118.876672,0.0,20.4,560061.0,,5.625,0.0,,,4240.05632,,,5.628,1696169668.0,0.005609846664402779,,,
,,3.405999999999999,1289.363456,0.0040855006158977995,2.654208,,5578.092544,1092.0,4598.0,3936.059392,9.875,32.0300000000002,82,0.0007660313652540467,,,494464.0,0.0,25103.777792,,,,7.75,184.0,89,7832.0,183717.0,31118.876672,0.0,20.4,560508.0,,5.625,0.0,,,4240.05632,,,5.632000000000005,1696169669.0,0.0005266465641791342,,,
,,3.405999999999999,1289.363456,0.004085360713885831,2.654208,,5578.059776,1093.0,4598.0,3936.059392,9.875,32.0300000000002,83,0.06816647771336709,,,494707.0,0.0,25103.81056,,,,7.75,184.0,90,7832.0,183858.0,31118.876672,0.0,20.4,560863.0,,5.625,0.0,,,4240.05632,,,5.635999999999996,1696169670.0,0.006136020290955338,,,
,,3.405999999999999,1289.363456,0.03268639125507569,2.654208,,5578.059776,1096.0,4598.0,3936.059392,9.875,32.03200000000015,84,0.06740770188603633,,,494964.0,0.0,25103.81056,,,,7.75,184.0,91,7832.0,184004.0,31118.876672,0.0,20.4,561255.0,,5.625,0.0,,,4240.05632,,,5.6440000000000055,1696169671.0,0.005609993422073838,,,
,,3.405999999999999,1289.363456,0.004084989637981411,2.654208,,5578.051584,1097.0,4598.0,3936.059392,9.125,32.0329999999999,85,0.11000749437601598,,,495381.0,0.0,25103.826944,,,,7.625,184.0,92,7832.0,184214.0,31118.876672,0.0,20.4,561845.0,,5.625,0.0,,,4240.05632,,,5.647999999999996,1696169672.0,0.044392348325690334,,,
,,3.405999999999999,1289.363456,0.3349957548760896,2.654208,,5577.981952,1154.0,4598.0,3936.059392,9.125,32.09900000000016,86,0.0933318727324346,,,495702.0,0.0,25103.904768,,,,7.625,184.0,93,7832.0,184400.0,31118.876672,0.0,20.4,562302.0,,5.625,0.0,,,4240.05632,,,5.656000000000006,1696169673.0,0.02699339364200343,,,
,,3.405999999999999,1289.363456,0.008173147003154236,2.654208,,5588.97152,1156.0,4598.0,3936.059392,9.125,32.10100000000011,87,119.85938438766117,,,500665.0,0.0,25092.9152,,,,7.625,184.0,94,7832.0,186088.0,31118.876672,0.0,20.5,569600.0,,5.625,0.0,,,4240.05632,,,5.668000000000006,1696169674.0,64.0906022236943,,,
,,3.405999999999999,1289.363456,0.004086494766107374,2.654208,,5606.653952,1157.0,4598.0,3936.059392,9.125,32.10199999999986,88,576.6897249768197,,,539389.0,0.0,25075.228672,,,,7.625,184.0,95,7832.0,197565.0,31118.876672,0.0,20.5,629560.0,,5.625,0.0,,,4240.05632,,,5.671999999999997,1696169675.0,718.5963046182686,,,
,,3.405999999999999,1289.363456,0.05721476456926892,2.654208,,5602.103296,1163.0,4598.0,3936.059392,9.125,32.10600000000022,89,298.4442567924147,,,572472.0,0.0,25079.775232,,,,7.625,184.0,96,7832.0,207588.0,31118.876672,0.0,20.5,680372.0,,5.625,0.0,,,4240.05632,,,5.688000000000002,1696169676.0,267.4223683397331,,,
,22.61562341599995,,,,,22.826383847999864,,,,,,,90,,2.6826088428497314,,,,,7.0,,0.004317961999959152,,,97,,,,,,,0.0,,,,5.0,,0.0001,160.0,,1696169677.0,,,,8.0
,,3.405999999999999,1289.363456,0.008166412206550656,2.654208,,5586.194432,1165.0,4598.0,3936.059392,10.375,32.108000000000175,90,87.04185601657987,,,605209.0,0.0,25095.671808,,,,8.0,185.0,98,7861.0,221841.0,31118.876672,0.0,20.5,723224.0,,5.75,0.0,,,4240.05632,,,5.7039999999999935,1696169677.0,32.24235911399341,,,
,,3.405999999999999,1289.363456,0.004085531706131833,2.654208,,5586.30912,1166.0,4598.0,3936.059392,10.375,32.108999999999924,91,4.9350031181532055,,,614582.0,0.0,25095.5776,,,,8.0,185.0,99,7861.0,226225.0,31118.876672,0.0,20.5,734785.0,,5.75,0.0,,,4240.05632,,,5.707999999999998,1696169678.0,4.603755867837288,,,
,,3.405999999999999,1289.363456,0.07353930837457681,2.654208,,5583.028224,1173.0,4598.0,3936.411648,10.375,32.11400000000003,92,1.2149625752177062,,,616459.0,0.0,25098.858496,,,,8.0,185.0,100,7861.0,227214.0,31119.138816,0.0,20.5,737034.0,,5.75,0.0,,,4240.326656,,,5.719999999999999,1696169679.0,1.1871379692809514,,,
,,3.405999999999999,1289.433088,0.057197335060333795,2.654208,,5582.999552,1177.0,4598.0,3936.755712,10.375,32.11700000000019,93,1.061597859454481,,,617881.0,0.0,25098.878976,,,,8.0,185.0,101,7861.0,227930.0,31119.40096,0.0,20.5,738856.0,,5.75,0.0,,,4240.408576,,,5.727999999999994,1696169680.0,1.0268788855642927,,,
,,3.405999999999999,1289.433088,0.004085762954595452,2.654208,,5582.819328,1178.0,4598.0,3936.755712,10.375,32.11799999999994,94,1.0633038487731832,,,619234.0,0.0,25099.063296,,,,8.0,185.0,102,7861.0,228634.0,31119.405056,0.0,20.5,740558.0,,5.75,0.0,,,4240.408576,,,5.731999999999999,1696169681.0,1.0221988390544396,,,
,,3.405999999999999,1291.44832,0.008171385986816129,2.654208,,3939.618816,1180.0,4598.0,3928.367104,12.625,32.11900000000014,95,2.313794973258191,,,623553.0,0.0,26742.308864,,,,8.5,187.0,103,7888.0,230915.0,31110.955008,0.0,15.3,745398.0,,5.875,0.0,,,4238.585856,,,5.739999999999995,1696169682.0,2.544588748188334,,,
,,3.405999999999999,1291.44832,0.004085221796512879,2.654208,,3939.618816,1181.0,4598.0,3928.367104,12.625,32.11900000000014,96,0.0,,,623746.0,0.0,26742.308864,,,,8.5,187.0,104,7888.0,231040.0,31110.955008,0.0,15.3,745690.0,,5.875,0.0,,,4238.585856,,,5.744,1696169683.0,0.0,,,
,,3.405999999999999,1291.44832,0.0040854423229843475,2.654208,,3939.610624,1182.0,4598.0,3928.367104,12.625,32.11999999999989,97,0.0,,,623972.0,0.0,26742.308864,,,,8.5,187.0,105,7888.0,231164.0,31110.955008,0.0,15.3,746066.0,,5.875,0.0,,,4238.585856,,,5.748000000000005,1696169684.0,0.0,,,
,,3.405999999999999,1291.44832,0.06945172671840025,2.654208,,3939.598336,1188.0,4598.0,3928.367104,12.625,32.12400000000025,98,0.0,,,624178.0,0.0,26742.325248,,,,8.5,187.0,106,7888.0,231302.0,31110.955008,0.0,15.3,746391.0,,5.875,0.0,,,4238.585856,,,5.763999999999996,1696169685.0,0.0,,,
,,3.405999999999999,1291.44832,0.00408524219482663,2.654208,,3939.565568,1189.0,4598.0,3928.367104,12.625,32.125,99,0.3685494863990844,,,624410.0,0.0,26742.358016,,,,8.5,187.0,107,7888.0,231432.0,31110.955008,0.0,15.3,746732.0,,5.875,0.0,,,4238.585856,,,5.768000000000001,1696169686.0,0.021567206360211016,,,
,,3.405999999999999,968.99072,0.004084952728177464,2.654208,,3840.905216,1190.0,4598.0,3740.172288,11.625,32.126000000000204,100,0.02909730976090678,,,625190.0,0.0,27163.353088,,,,8.375,187.0,108,7906.0,231823.0,30116.12672,0.0,13.9,747756.0,,5.875,0.0,,,3820.35968,,,5.772000000000006,1696169687.0,0.05526653817137183,,,
,,3.405999999999999,968.99072,0.09396653649889007,2.654208,,3840.380928,1204.0,4598.0,3715.006464,11.625,32.13999999999987,101,0.0,,,625428.0,0.0,27163.951104,,,,8.375,188.0,109,7910.0,231967.0,30090.948608,0.0,13.9,748129.0,,5.875,0.0,,,3820.355584,,,5.784000000000006,1696169688.0,0.0,,,
,,3.405999999999999,968.99072,0.008171768836397217,2.654208,,3840.376832,1206.0,4598.0,3698.229248,11.625,32.141999999999825,102,0.0030963342858149785,,,625714.0,0.0,27163.951104,,,,8.375,188.0,110,7918.0,232155.0,30074.1632,0.0,13.9,748557.0,,5.875,0.0,,,3818.409984,,,5.792000000000002,1696169689.0,0.0,,,
,,3.405999999999999,968.99072,0.13891610562330625,2.654208,,3841.671168,1222.0,4598.0,3689.84064,11.625,32.153999999999996,103,0.5614100334817829,,,626606.0,0.0,27162.648576,,,,8.375,188.0,111,7933.0,232798.0,30065.770496,0.0,13.9,749587.0,,5.875,0.0,,,3818.442752,,,5.811999999999998,1696169690.0,0.48915099531549283,,,
