cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,02_timing/dataload_time_s,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/backward_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,cpu/logical_core_count,02_timing/forward_time_s,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/step_based_sps,memory/available_memory_sys_MB,memory/used_memory_sys_percent,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/step_time_s,01_general/minibatch_loss,disk/time/disk_write_time_sys_s,disk/counter/disk_write_sys_count,_runtime,01_general/lr,cpu/interrupts/interrupts_count,01_general/locally_processed_samples,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,_step,01_general/step,memory/total_memory_sys_MB,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_five_min_percent,_timestamp,02_timing/loss_calc_time_s,02_timing/dataload_cuda_move_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s
,,0.001290244000074381,,0.11785746700002164,3.3320000056846766e-06,,,0.0,,,0.031658029999789505,,,,,210.04815222627877,,,,,,0.15234601999986808,12.839085578918457,,,77,0.0001,,7904.0,,,,323,246.0,,,,,,1680785351.0,0.001164053999900716,0.00037289300007614656,,
,,0.0015169710000009218,,0.11598629000013716,2.671999936865177e-06,,,0.0,,,0.03288987900009488,,,,,209.24723014649916,,,,,,0.15292914500037114,12.7158203125,,,77,0.0001,,7936.0,,,,324,247.0,,,,,,1680785351.0,0.0021371330001329625,0.00039620000006834744,,
,,0.0014931749999504973,,0.11767941999983123,3.0020000849617645e-06,,,0.0,,,0.03306215800012069,,,,,208.14914843977257,,,,,,0.15373591599995962,12.789576530456543,,,78,0.0001,,7968.0,,,,325,248.0,,,,,,1680785352.0,0.0011024010000255657,0.00039575999994667654,,
,,0.001238223999962429,,0.11687428899995211,2.272000074299285e-06,,,0.0,,,0.03276509099987379,,,,,209.94796990671495,,,,,,0.15241871600005652,12.748698234558105,,,78,0.0001,,8000.0,,,,326,249.0,,,,,,1680785352.0,0.0011442350000834267,0.0003946050001104595,,
22.5,2.654208,,0.0,,,3577.188352,201901.0,,3806.0,,,0.0,2905.112576,175.0,0.46687630241331385,,27504.381952,12.8,609.120256,0.0,31.043353628984487,,,1.2399999999997817,584.0,78,,206699.0,,0.1143520300607121,10.75,24189.382656,327,,,0.0,3149.008896,112617.0,16.0,1680785352.0,,0.00040443000011691765,1.7199999999999989,0.0
,,0.001307013000086954,,0.11593053100000361,2.41899988395744e-06,,,0.0,,,0.03421561400000428,,,,,209.15157350464685,,,,,,0.15299908800011508,12.616010665893555,,,78,0.0001,,8032.0,,,,328,250.0,,,,,,1680785352.0,0.0011390810000193596,,,
,,0.001197957000158567,,0.11838086600005227,2.6279999474354554e-06,,,0.0,,,0.03178996399992684,,,,,209.4545890209856,,,,,,0.15277774600008343,12.655194282531738,,,78,0.0001,,8064.0,,,,329,251.0,,,,,,1680785352.0,0.0010901269999976648,0.00031620400000065274,,
,,0.0013531219999549648,,0.11725255500005005,2.8490001113823382e-06,,,0.0,,,0.031873752000137756,,,,,210.6487539914425,,,,,,0.15191165100031867,12.612638473510742,,,79,0.0001,,8096.0,,,,330,252.0,,,,,,1680785353.0,0.0010760610000488668,0.00035331200001564866,,
,,0.0012641509999866685,,0.11826345800000126,2.2280000848695636e-06,,,0.0,,,0.03204696300008436,,,,,209.12391840982747,,,,,,0.153019321000329,12.551826477050781,,,79,0.0001,,8128.0,,,,331,253.0,,,,,,1680785353.0,0.001036600000134058,0.00040592100003777887,,
22.5,2.654208,,0.0,,,3576.721408,205465.0,,3870.0,,0.036281854999970164,0.0,2905.112576,177.0,0.07585815133510491,,27504.955392,12.8,609.120256,0.0,39.245836237441736,,,1.243000000000393,589.0,79,,210142.0,,0.020428873070746523,10.75,24189.382656,332,,,0.0,3149.008896,114494.0,16.0,1680785353.0,0.0012112350000279548,0.0003616679998685868,1.7439999999999998,0.0
,,0.0011801589998867712,,0.11466684099991653,2.8210001801198814e-06,,,0.0,,,,,,,,208.19158549616927,,,,,,0.15370457899985013,12.6629638671875,,,79,0.0001,,8160.0,,,,333,254.0,,,,,,1680785353.0,,,,
,,0.0015612610000061977,,0.11719912999978988,2.446000053168973e-06,,,0.0,,,0.032388019999871176,,,,,209.4827471647519,,,,,,0.15275720999989062,12.786458015441895,,,79,0.0001,,8192.0,,,,334,255.0,,,,,,1680785353.0,0.0012424500000633998,0.0003639030001068022,,
,,0.0014474360000349407,,0.11924794600008681,2.5279998681071447e-06,,,0.0,,,0.03043636899997182,,,,,209.66769347934328,,,,,,0.15262246399993273,12.856884002685547,,,79,0.0001,,8224.0,,,,335,256.0,,,,,,1680785353.0,0.0011935819998143415,0.00029460300015671237,,
,,0.001424595000116824,,0.11972842999989552,3.6490000638877973e-06,,,0.0,,,0.03068989300004432,,,,,208.64932975444864,,,,,,0.15336737500024356,12.667146682739258,,,80,0.0001,,8256.0,,,,336,257.0,,,,,,1680785354.0,0.0012234499999976833,0.000297358000125314,,
22.5,2.654208,,0.0,0.11586718299986387,2.2419999368139543e-06,3575.58272,208626.0,,3924.0,,0.03412834400000975,0.0,2905.112576,181.0,0.06058953534248513,,27505.790976,12.8,609.120256,0.0,31.013606004674592,,,1.248000000000502,594.0,80,,213308.0,,0.02043061254885559,10.75,24189.382656,337,,,0.0,3149.008896,116092.0,16.0,1680785354.0,0.0011229829999592766,0.0004934180001328059,1.7680000000000007,0.0
,,0.0011459510001259332,,,,,,0.0,,,,,,,,209.47875525703492,,,,,,0.15276012100002845,12.587095260620117,,,80,0.0001,,8288.0,,,,338,258.0,,,,,,1680785354.0,,,,
,,0.0011210520001441182,,0.11692630800007464,2.49699996857089e-06,,,0.0,,,0.032613311999966754,,,,,210.43155790527834,,,,,,0.1520684459999302,12.603543281555176,,,80,0.0001,,8320.0,,,,339,259.0,,,,,,1680785354.0,0.0010787279998112353,0.00032654899996487075,,
,,0.001224348000050668,,0.11864104999995106,2.2240001271711662e-06,,,0.0,,,0.03145568300010382,,,,,209.46950081481552,,,,,,0.15276687000027778,12.748614311218262,,,80,0.0001,,8352.0,,,,340,260.0,,,,,,1680785354.0,0.0010902849999183672,0.0003532800001266878,,
,,0.0017641759998241469,,0.11909220799998366,2.536000010877615e-06,,,0.0,,,0.0312068419998468,,,,,208.55783851475218,,,,,,0.15343465499972808,12.661737442016602,,,81,0.0001,,8384.0,,,,341,261.0,,,,,,1680785355.0,0.0010349730000598356,0.0003339200000027631,,
,,0.0011144610000428656,,0.11664554499998303,2.7969999791821465e-06,,,0.0,,,0.03341487900001994,,,,,209.63615516161923,,,,,,0.15264542499994604,12.789772987365723,,,81,0.0001,,8416.0,,,,342,262.0,,,,,,1680785355.0,0.0011426680000568012,0.0003250749998642277,,
22.5,2.654208,,0.0,,,3576.56576,211826.0,,3978.0,,0.031011164999881657,0.0,2905.116672,182.0,0.07784639971991349,,27505.102848,12.8,609.120256,0.0,40.11359373978011,,,1.2529999999997017,600.0,81,,216730.0,,0.024517545615909176,10.75,24189.382656,343,,,0.0,3149.008896,118001.0,16.0,1680785355.0,0.0011188210000909748,0.00034341199989285087,1.799999999999983,0.0
,,0.0012059210000643361,,0.11809721399981754,2.638000069055124e-06,,,0.0,,,,,,,,210.83261813334522,,,,,,0.15177917099981642,12.818437576293945,,,81,0.0001,,8448.0,,,,344,263.0,,,,,,1680785355.0,,,,
,,0.0012128480000228592,,0.11826546400016014,2.7129999580211006e-06,,,0.0,,,0.032157731000097556,,,,,209.01893721996208,,,,,,0.1530961760001901,12.731924057006836,,,81,0.0001,,8480.0,,,,345,264.0,,,,,,1680785355.0,0.0011215930001071683,0.0003358269998443575,,
,,0.001125795999996626,,0.11869796399992083,2.0810000478377333e-06,,,0.0,,,0.03180485000007138,,,,,209.10514778529466,,,,,,0.15303305699990233,12.734258651733398,,,82,0.0001,,8512.0,,,,346,265.0,,,,,,1680785356.0,0.0010725079998792353,0.00032985799998641596,,
,,0.0011887870000464318,,0.11859380999999303,2.6479999633011175e-06,,,0.0,,,0.03162354599999162,,,,,209.3313477906486,,,,,,0.15286769199997252,12.814774513244629,,,82,0.0001,,8544.0,,,,347,266.0,,,,,,1680785356.0,0.0011132619999898452,0.00034563899998829584,,
22.75,2.654208,,0.0,,,3575.05024,215054.0,,4028.0,,0.030723777000048358,0.0,2905.116672,182.0,0.04217151227149024,,27506.60608,12.8,609.120256,0.0,18.438627476207223,,,1.2570000000005166,605.0,82,,219685.0,,0.020439051766398857,10.875,24189.382656,348,,,0.0,3149.008896,119350.0,16.125,1680785356.0,0.0010537420000673592,0.0003270780000548257,1.8199999999999932,0.0
,,0.001035056999853623,,0.11842157899991435,3.215999868189101e-06,,,0.0,,,,,,,,211.13130560083263,,,,,,0.1515644489998067,12.545855522155762,,,82,0.0001,,8576.0,,,,349,267.0,,,,,,1680785356.0,,,,
,,0.0013582940000560484,,0.11939260199983437,2.1609998839267064e-06,,,0.0,,,0.031226195999806805,,,,,208.64553007522963,,,,,,0.15337016799958292,12.648200988769531,,,82,0.0001,,8608.0,,,,350,268.0,,,,,,1680785356.0,0.0010670829999526177,0.00032383200004915125,,
,,0.0012584979999701318,,0.11977076800008035,2.1470000319823157e-06,,,0.0,,,0.030714693999925657,,,,,208.99919988563312,,,,,,0.15311063400008607,12.670673370361328,,,82,0.0001,,8640.0,,,,351,269.0,,,,,,1680785356.0,0.0010378010001659277,0.00032672599991201423,,
,,0.0011983609999788314,,0.11889905499992892,2.688999984457041e-06,,,0.0,,,0.031184084000187795,,,,,209.5227473183344,,,,,,0.15272804699998233,12.683208465576172,,,83,0.0001,,8672.0,,,,352,270.0,,,,,,1680785357.0,0.0011064729999361589,0.00033738499996616156,,
22.75,2.654208,,0.0,0.11859275999995589,2.8690001272480004e-06,3572.404224,218032.0,,4073.0,,0.03125013799990484,0.0,2905.116672,184.0,0.043812790516449686,,27509.485568,12.8,609.120256,0.0,15.953997355257023,,,1.26299999999992,612.0,83,,222490.0,,0.06534032038980227,10.875,24189.382656,353,,,0.0,3149.008896,120804.0,16.125,1680785357.0,0.001234907000025487,0.00035792799985756574,1.843999999999994,0.0
,,0.0012373999998089857,,,,,,0.0,,,,,,,,209.59417053681474,,,,,,0.15267600199968,12.581437110900879,,,83,0.0001,,8704.0,,,,354,271.0,,,,,,1680785357.0,,,,
,,0.001168448000044009,,0.11885753700016721,2.784999878713279e-06,,,0.0,,,0.03147130299998935,,,,,209.18209649923335,,,,,,0.15297676299996965,12.5625,,,83,0.0001,,8736.0,,,,355,272.0,,,,,,1680785357.0,0.0011181509999005357,0.0003585389999898325,,
,,0.001212675000033414,,0.11963630800005376,2.7349999527359614e-06,,,0.0,,,0.0304806980000194,,,,,209.63153804806387,,,,,,0.15264878700008921,12.616987228393555,,,83,0.0001,,8768.0,,,,356,273.0,,,,,,1680785357.0,0.00102863699999034,0.0002877340000395634,,
,,0.0012833069999942381,,0.11898979299985513,2.0400000266818097e-06,,,0.0,,,0.030867462000060186,,,,,209.7457153721041,,,,,,0.15256569099983608,12.6953125,,,84,0.0001,,8800.0,,,,357,274.0,,,,,,1680785358.0,0.001047763999849849,0.00037532500004999747,,
22.75,2.654208,,0.0,0.11928759400007038,2.527000106056221e-06,3574.62016,221061.0,,4123.0,,0.031128313999943202,0.0,2905.141248,187.0,0.17494298727238186,,27506.946048,12.8,609.144832,0.0,44.96067487438146,,,1.268000000000029,619.0,84,,225604.0,,0.032682621477228675,10.875,24190.193664,358,,,0.0,3149.008896,122417.0,16.125,1680785358.0,0.001362081000024773,0.0003258649999224872,1.8759999999999764,0.0
,,0.09152562399981434,,,,,,0.0,,,,,,,,131.3456333457322,,,,,,0.24363200499988125,12.758659362792969,,,84,0.0001,,8832.0,,,,359,275.0,,,,,,1680785358.0,,,,
,,0.0005180739999559592,,0.11775681199992505,2.58999989455333e-06,,,0.0,,,0.03151403200013192,,,,,211.43156001365304,,,,,,0.15134921200001372,12.78542423248291,,,84,0.0001,,8864.0,,,,360,276.0,,,,,,1680785358.0,0.0012259249999715394,0.0003317790001347021,,
,,0.0013673759999619506,,0.11922798599994167,2.3520001377619337e-06,,,0.0,,,0.030800141000099757,,,,,209.31034113267177,,,,,,0.1528830340002969,12.609554290771484,,,84,0.0001,,8896.0,,,,361,277.0,,,,,,1680785358.0,0.001096166000024823,0.0003890130001309444,,
,,0.0005734510000365844,,0.1197376110001187,2.342000016142265e-06,,,0.0,,,0.03062350499999411,,,,,210.0396359886197,,,,,,0.15235219700025482,12.623364448547363,,,85,0.0001,,8928.0,,,,362,278.0,,,,,,1680785359.0,0.0010529280000355357,0.0003623600000537408,,
,,0.001301678999880096,,0.11860708199992587,2.278000010846881e-06,,,0.0,,,0.03159112499997718,,,,,209.14195838537134,,,,,,0.15300612199985153,12.757726669311523,,,85,0.0001,,8960.0,,,,363,279.0,,,,,,1680785359.0,0.0011070010000366892,0.00039695700002084777,,
22.75,2.654208,,0.0,,,3573.5552,223765.0,,4173.0,,,0.0,2905.116672,188.0,0.046554202208510635,,27508.5312,12.8,609.120256,0.0,25.923620519891564,,,1.2860000000000582,639.0,85,,228111.0,,0.16751213794128267,10.875,24190.193664,364,,,0.0,3149.008896,123749.0,16.125,1680785359.0,,,1.907999999999987,0.0
,,0.31397367799991116,,0.11694687399995018,2.5689998892630683e-06,,,0.0,,,0.0325569080000605,,,,,68.83055876168528,,,,,,0.4649097809999603,12.556526184082031,,,85,0.0001,,8992.0,,,,365,280.0,,,,,,1680785359.0,0.0010897429999658925,0.0003400090001832723,,
,,0.0006293829999322043,,0.11496802100009518,3.259000095567899e-06,,,0.0,,,0.03436067300003742,,,,,211.1148205742188,,,,,,0.1515762840001571,12.686153411865234,,,86,0.0001,,9024.0,,,,366,281.0,,,,,,1680785360.0,0.0012661719999869092,0.00034877600000982056,,
,,0.0012659120000080293,,0.11595998000007057,2.738000148383435e-06,,,0.0,,,0.03240174699999443,,,,,211.79258183463293,,,,,,0.15109122200033198,12.09765625,,,86,0.0001,,9056.0,,,,367,282.0,,,,,,1680785360.0,0.001097626000046148,0.00036321900006441865,,
22.75,2.654208,,0.0,,,3579.424768,227378.0,,4212.0,,0.030997007999985726,0.0,2905.116672,191.0,0.1895149509909398,,27502.362624,12.8,609.120256,0.0,69.0136528387903,,,1.28899999999976,643.0,86,,231418.0,,0.016342173460366354,10.875,24189.382656,368,,,0.0,3149.008896,125523.0,16.125,1680785360.0,0.0010445009997965826,0.00037323500009733834,1.9239999999999782,0.0
,,0.0005814339999687945,,0.11832408100008251,2.8860001748398645e-06,,,0.0,,,,,,,,211.46798131890284,,,,,,0.1513231450001058,12.669479370117188,,,86,0.0001,,9088.0,,,,369,283.0,,,,,,1680785360.0,,,,
,,0.001836723999986134,,0.11777079400008006,2.3919999421195826e-06,,,0.0,,,0.03177672700007861,,,,,209.37349568000732,,,,,,0.1528369190000376,12.555648803710938,,,86,0.0001,,9120.0,,,,370,284.0,,,,,,1680785360.0,0.0010845080000763119,0.00036577399987436365,,
,,0.0005650150001201837,,0.11874971599991113,3.136000032100128e-06,,,0.0,,,0.031641935999914494,,,,,209.8232450294486,,,,,,0.15250931800005674,12.798248291015625,,,86,0.0001,,9152.0,,,,371,285.0,,,,,,1680785360.0,0.0011714830000073562,0.000378032000071471,,
,,0.001266961000055744,,0.11789739699997881,2.444999836370698e-06,,,0.0,,,0.0324038119999841,,,,,208.9276986307032,,,,,,0.1531630330000553,12.599661827087402,,,87,0.0001,,9184.0,,,,372,286.0,,,,,,1680785361.0,0.0012195520000659599,0.0003728660001343087,,
22.875,2.654208,,0.0,0.1173059259999718,2.5949998416763265e-06,3579.609088,230737.0,,4265.0,,0.03293250800015812,0.0,2905.116672,191.0,0.059871157700260726,,27501.940736,12.9,609.120256,0.0,32.027509980630064,,,1.2929999999996653,648.0,87,,234814.0,,0.02043057367460057,10.875,24189.382656,373,,,0.0,3149.008896,127315.0,16.25,1680785361.0,0.0011439279999194696,0.00037048299986963684,1.947999999999979,0.0
,,0.0012687729999925068,,,,,,0.0,,,,,,,,209.11723297052086,,,,,,0.15302421299975322,12.801215171813965,,,87,0.0001,,9216.0,,,,374,287.0,,,,,,1680785361.0,,,,
,,0.001674347000061971,,0.11818077600014476,2.1770001694676466e-06,,,0.0,,,0.03187101399998937,,,,,208.7799988390856,,,,,,0.15327138700035903,12.816951751708984,,,87,0.0001,,9248.0,,,,375,288.0,,,,,,1680785361.0,0.0010701439998683782,0.00047292900012507744,,
,,0.001195422999899165,,0.11839043500003754,2.367999968555523e-06,,,0.0,,,0.03137888799983557,,,,,210.02442925431487,,,,,,0.15236322799978552,12.72524356842041,,,87,0.0001,,9280.0,,,,376,289.0,,,,,,1680785361.0,0.0010633619999680377,0.0003327520000766526,,
,,0.0012039199998525874,,0.11809392100008154,2.3159998363553314e-06,,,0.0,,,0.031753901999991285,,,,,209.85367126512818,,,,,,0.1524872059997051,12.822723388671875,,,88,0.0001,,9312.0,,,,377,290.0,,,,,,1680785362.0,0.0011004840000623517,0.0003326629998809949,,
,,0.001422466999883909,,0.11740322100013145,2.7030000637751073e-06,,,0.0,,,0.03182896300018001,,,,,210.40870977859694,,,,,,0.15208495900037633,12.641526222229004,,,88,0.0001,,9344.0,,,,378,291.0,,,,,,1680785362.0,0.001125320000028296,0.0003022850000888866,,
22.875,2.654208,,0.0,,,3580.915712,233943.0,,4323.0,,,0.0,2905.116672,192.0,0.46187379463581313,,27500.654592,12.9,609.120256,0.0,33.023948397109905,,,1.3659999999999854,699.0,88,,238126.0,,0.298146749593287,10.875,24189.382656,379,,,0.0,3149.008896,129163.0,16.25,1680785362.0,,0.0003079329999309266,1.975999999999999,0.0
,,0.0011902149999514222,,0.11586788499994327,2.424000058454112e-06,,,0.0,,,0.03356465999991087,,,,,210.42812476597544,,,,,,0.1520709269998406,12.772396087646484,,,88,0.0001,,9376.0,,,,380,292.0,,,,,,1680785362.0,0.001137810000045647,,,
,,0.001311241999928825,,0.11701945899994826,3.049000042665284e-06,,,0.0,,,0.032480085000088366,,,,,210.16886418021065,,,,,,0.15225851900004272,12.597259521484375,,,88,0.0001,,9408.0,,,,381,293.0,,,,,,1680785362.0,0.001128526000002239,0.0003161580000323738,,
,,0.0013076130001081765,,0.11700508299986723,2.3060001694830135e-06,,,0.0,,,0.032649783999886495,,,,,210.05279322494368,,,,,,0.15234265399999458,12.663411140441895,,,89,0.0001,,9440.0,,,,382,294.0,,,,,,1680785363.0,0.0010793080000439659,0.00029855999991923454,,
,,0.0011801650000506925,,0.11996234299999742,2.0969998786313226e-06,,,0.0,,,0.03019746700010728,,,,,209.64151000394946,,,,,,0.15264152600025227,12.70225715637207,,,89,0.0001,,9472.0,,,,383,295.0,,,,,,1680785363.0,0.0010213780001322448,0.00027807600008600275,,
22.875,2.654208,,0.0,,,3581.534208,237209.0,,4382.0,,0.03260990000012498,0.0,2905.116672,193.0,0.07365879914056896,,27500.244992,12.9,609.120256,0.0,36.98599035649101,,,1.3720000000002983,706.0,89,,241591.0,,0.0326875884386164,10.875,24189.382656,384,,,0.0,3149.008896,131066.0,16.25,1680785363.0,0.0010861499999919033,0.00035404499999458494,2.0039999999999907,0.0
,,0.0012519530000645318,,0.11778460300001825,3.5630000638775527e-06,,,0.0,,,,,,,,209.0270773280521,,,,,,0.15309021400025813,12.624695777893066,,,89,0.0001,,9504.0,,,,385,296.0,,,,,,1680785363.0,,,,
,,0.00133684299999004,,0.1178697270001976,2.477999942129827e-06,,,0.0,,,0.03173044300001493,,,,,210.07012088103852,,,,,,0.15233008800009884,12.62120532989502,,,89,0.0001,,9536.0,,,,386,297.0,,,,,,1680785363.0,0.001063856999962809,0.0003267399999913323,,
,,0.0010997290000887006,,0.11360325100008595,3.0280000373750227e-06,,,0.0,,,0.036593605999996726,,,,,209.65464075830602,,,,,,0.15263196600017181,12.764509201049805,,,89,0.0001,,9568.0,,,,387,298.0,,,,,,1680785363.0,0.0010120689998984744,0.00032028300006459176,,
,,0.001056600000083563,,0.11851127699992503,2.5840001853794092e-06,,,0.0,,,0.03148553899995932,,,,,209.83653340558686,,,,,,0.15249966000033055,12.838580131530762,,,90,0.0001,,9600.0,,,,388,299.0,,,,,,1680785364.0,0.0011154180001540226,0.0003282420000232378,,
22.875,2.654208,,0.0,0.11634108799989917,2.5930000902008032e-06,3581.00992,240309.0,,4433.0,,0.033600383000020884,0.0,2905.116672,193.0,0.05900289975963517,,27500.8512,12.9,609.120256,0.0,32.02751451821552,,,1.3779999999997017,713.0,90,,244726.0,,0.07354215907226594,10.875,24189.382656,389,,,0.0,3149.008896,132763.0,16.25,1680785364.0,0.0011611760000960203,0.0003595010000481125,2.0319999999999823,0.0
,,0.0012794960000519495,,,,,,0.0,,,,,,,,209.50053912644032,,,,,,0.15274423700020634,12.650558471679688,,,90,0.0001,,9632.0,,,,390,300.0,,,,,,1680785364.0,,,,
,,0.0011931320000257983,,0.1149707730000955,7.95599999037222e-06,,,0.0,,,0.03403933300000972,,,,,210.82942330976311,,,,,,0.15178147099982198,12.698128700256348,,,90,0.0001,,9664.0,,,,391,301.0,,,,,,1680785364.0,0.0012102219998268993,0.0003600549998736824,,
,,0.0014617929998621548,,0.11679312399996888,2.454999957990367e-06,,,0.0,,,0.03269118099979096,,,,,209.8469005547323,,,,,,0.15249212599951534,12.685937881469727,,,90,0.0001,,9696.0,,,,392,302.0,,,,,,1680785364.0,0.001214010000012422,0.0003295629999229277,,
,,0.0012566109999170294,,0.11767783999994208,2.0310001218604157e-06,,,0.0,,,0.0322846720000598,,,,,209.68925559442113,,,,,,0.15260677000014766,12.760279655456543,,,91,0.0001,,9728.0,,,,393,303.0,,,,,,1680785365.0,0.0010538110000197776,0.00033180500008711533,,
,,0.0015936119998514187,,0.1158317500000976,2.1969999579596333e-06,,,0.0,,,0.03375725299997612,,,,,209.64921244847721,,,,,,0.15263591799975984,12.584779739379883,,,91,0.0001,,9760.0,,,,394,304.0,,,,,,1680785365.0,0.0011107599998467776,0.0003403460000299674,,
22.875,2.654208,,0.0,,,3581.927424,243313.0,,4484.0,,0.03291512300006616,0.0,2905.116672,195.0,0.05833879987425409,,27499.753472,12.9,609.120256,0.0,31.137233399739415,,,1.3820000000005166,719.0,91,,247820.0,,0.02450995530802206,10.875,24189.382656,395,,,0.0,3149.008896,134451.0,16.25,1680785365.0,0.0012885370001640695,0.00038608599993494863,2.055999999999983,0.0
,,0.0012074759999904927,,0.11588017799999761,3.454000079727848e-06,,,0.0,,,,,,,,210.96927631981055,,,,,,0.151680854000233,12.61328125,,,91,0.0001,,9792.0,,,,396,305.0,,,,,,1680785365.0,,,,
,,0.001142483000194261,,0.11655787399990913,5.66100015930715e-06,,,0.0,,,0.03349923300015689,,,,,209.60267539944948,,,,,,0.15266980700039312,12.860660552978516,,,91,0.0001,,9824.0,,,,397,306.0,,,,,,1680785365.0,0.001093705999892336,0.00037085000008119096,,
,,0.0015606819999902655,,0.11632693400019889,2.5620001906645484e-06,,,0.0,,,0.033507045000078506,,,,,208.97586882460234,,,,,,0.1531277280002996,12.805495262145996,,,92,0.0001,,9856.0,,,,398,307.0,,,,,,1680785366.0,0.0013505959998383332,0.0003799090000029537,,
,,0.0013909080000757967,,0.11617424099995333,2.342000016142265e-06,,,0.0,,,0.032954459999928076,,,,,210.51321826630758,,,,,,0.1520094570000765,12.761807441711426,,,92,0.0001,,9888.0,,,,399,308.0,,,,,,1680785366.0,0.0010937980000562675,0.00039370800004689954,,
23.125,2.654208,,0.0,,,3582.717952,246922.0,,4538.0,,0.033103565999908824,0.0,2905.116672,195.0,0.09895823758590241,,27499.380736,12.9,609.120256,0.0,43.20671474759135,,,1.38799999999992,727.0,92,,251623.0,,0.11440849145561634,11.0,24189.382656,400,,,0.0,3149.008896,136612.0,16.5,1680785366.0,0.0011024689999885595,0.0003633070000432781,2.079999999999984,0.0
,,0.0011683719999382447,,0.11619090199997117,3.262000063841697e-06,,,0.0,,,,,,,,210.62070989485255,,,,,,0.15193187799991392,12.614080429077148,,,92,0.0001,,9920.0,,,,401,309.0,,,,,,1680785366.0,,,,
,,0.0012067720001596172,,0.11815802699993583,2.444999836370698e-06,,,0.0,,,0.03178194900010567,,,,,209.69895408455022,,,,,,0.1525997119999829,12.630457878112793,,,92,0.0001,,9952.0,,,,402,310.0,,,,,,1680785366.0,0.0010234910000690434,0.00042702799987637263,,
,,0.001185421999934988,,0.11844088600014402,3.5549999211070826e-06,,,0.0,,,0.03189319700004489,,,,,209.24810994370387,,,,,,0.15292850199989516,12.696149826049805,,,92,0.0001,,9984.0,,,,403,311.0,,,,,,1680785366.0,0.0010194199999205011,0.00038602199992965325,,
,,0.0011866620000091643,,0.11068387000000257,2.272000074299285e-06,,,0.0,,,0.03951276199995846,,,,,209.24985861249235,,,,,,0.15292722399999548,12.642121315002441,,,93,0.0001,,10016.0,,,,404,312.0,,,,,,1680785367.0,0.0011655200000859622,0.0003761379998650227,,
23.125,2.654208,,0.0,0.11038188399993487,2.691999952730839e-06,3581.988864,250040.0,,4584.0,,0.04022538199978953,0.0,2905.116672,201.0,0.06364272905043596,,27499.266048,12.9,609.120256,0.0,38.70895046211674,,,1.3919999999998254,732.0,93,,254917.0,,0.020426954157843784,11.0,24189.382656,405,,,0.0,3149.008896,138427.0,16.5,1680785367.0,0.0011724749999757478,0.00037772699988636305,2.1079999999999757,0.0
,,0.0012043449999055156,,,,,,0.0,,,,,,,,208.65323433291067,,,,,,0.15336450499944476,12.757145881652832,,,93,0.0001,,10048.0,,,,406,313.0,,,,,,1680785367.0,,,,
,,0.001122231999943324,,0.11786762699989595,3.0300000162242213e-06,,,0.0,,,0.03171121100012897,,,,,210.4140571215757,,,,,,0.15208109399986824,12.788640022277832,,,93,0.0001,,10080.0,,,,407,314.0,,,,,,1680785367.0,0.0010542009999880975,0.00032279299989568244,,
,,0.001196793999952206,,0.11872089099983896,3.06999982058187e-06,,,0.0,,,0.03163508399984494,,,,,209.03535325497214,,,,,,0.15308415299955414,12.737290382385254,,,93,0.0001,,10112.0,,,,408,315.0,,,,,,1680785367.0,0.0011985329999788519,0.0003297810001186008,,
,,0.001051029000109338,,0.11809413800006041,2.148000021406915e-06,,,0.0,,,0.03198627899996609,,,,,209.81499464486316,,,,,,0.15251531500007331,12.530868530273438,,,94,0.0001,,10144.0,,,,409,316.0,,,,,,1680785368.0,0.0010634660000050644,0.00031825499991100514,,
,,0.0011083239999152283,,0.11795835099997021,4.486000079850783e-06,,,0.0,,,0.03180739000003996,,,,,210.09589426611404,,,,,,0.15231140099990625,12.785956382751465,,,94,0.0001,,10176.0,,,,410,317.0,,,,,,1680785368.0,0.00111258199990516,0.0003202679999958491,,
23.125,2.654208,,0.0,,,3581.329408,253592.0,,4637.0,,0.02976033400000233,0.0,2905.116672,201.0,0.056733830269735885,,27500.670976,12.9,609.120256,0.0,27.68786366174233,,,1.3959999999997308,738.0,94,,258122.0,,0.024499061932414922,11.0,24189.382656,411,,,0.0,3149.008896,140079.0,16.5,1680785368.0,0.001168611999901259,0.00029794200008836924,2.1359999999999957,0.0
,,0.0011734810000234575,,0.12000277700008155,2.9090001589793246e-06,,,0.0,,,,,,,,209.96541115079884,,,,,,0.15240605500025595,12.60391902923584,,,94,0.0001,,10208.0,,,,412,318.0,,,,,,1680785368.0,,,,
