memory/used_memory_sys_MB,memory/total_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,01_general/lr,03_hivemind/global_epoch,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/minibatch_loss,memory/available_memory_sys_MB,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/forward_time_s,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,02_timing/backward_time_s,cpu/logical_core_count,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/step_time_s,02_timing/opt_step_time_s,process/voluntary_proc_ctx_switches,_step,02_timing/dataload_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/num_peers,01_general/locally_processed_samples
10083.590144,,1623606.0,,95.88480416724705,6781.210624,,,34595.34848,6.4,2.0,0.0,,197566.472192,1.6999999999999886,2452.72576,1121.0,0.0,2.719744,,0.018152111999825138,0.0009999999999998899,0.6239999999999668,0.0,0.3759624369940813,189,,,3004591.0,906.0,7220.584448,655527.0,2.971319638870126,1681395526.0,,,3438.0,336,,1.3333333333333335,0.0005075240001133352,0.00312429899986455,2.1,1.3666666666666665,,
,,,0.0,,,0.0001,1.0,,,,,7.30029296875,,,,,,,147.0,,,,,,190,0.14104040400025042,,,,,,,1681395527.0,0.20588837400009652,0.04012064700009432,,337,0.0029433879999487544,,,,,,9.0,4736.0
,,,0.0,,,0.0001,1.0,,,,,7.350341796875,,,,,,,148.0,0.01801789400042253,,,,,190,0.14285162099986337,,,,,,,1681395527.0,0.20727131200055737,0.039992385000005015,,338,0.0028690680001091096,,0.000502671000049304,0.003037673000108043,,,9.0,4768.0
,,,0.0,,,0.0001,1.0,,,,,7.1329345703125,,,,,,,149.0,0.018089374999817665,,,,,190,0.142480360999798,,,,,,,1681395527.0,0.2070110969993948,0.039952092000021366,,339,0.0029002810001657053,,0.0004884169998149446,0.003100570999777119,,,9.0,4800.0
10102.222848,,1629690.0,,120.86242574498984,6781.210624,,,34595.34848,6.4,2.0,0.0,,197547.782144,1.715999999999994,2452.72576,1121.0,0.0,2.719744,,0.01792219099979775,0.0009999999999998899,0.6259999999999764,0.0,0.01634587018994081,190,,,3009775.0,910.0,7220.584448,661410.0,2.5041825250201875,1681395527.0,,,3481.0,340,,1.3333333333333335,0.0005092050000712334,0.0030785859999014065,2.1,1.3666666666666665,,
,,,0.0,,,0.0001,1.0,,,,,7.075439453125,,,,,,,150.0,,,,,,191,0.14461835000020073,,,,,,,1681395528.0,0.2089130140002453,0.039854263000052015,,341,0.002930419000222173,,,,,,9.0,4832.0
,,,0.0,,,0.0001,1.0,,,,,7.186767578125,,,,,,,151.0,0.017953122000108124,,,,,191,0.14522485599991342,,,,,,,1681395528.0,0.20952867300002254,0.03976017900004081,,342,0.0030373290001080022,,0.00048294899988832185,0.003070237999963865,,,9.0,4864.0
,,,0.0,,,0.0001,1.0,,,,,7.0733642578125,,,,,,,152.0,0.017986783000196738,,,,,191,0.1442050069999823,,,,,,,1681395528.0,0.20852312100078052,0.039859050000359275,,343,0.002827634000368562,,0.0005523360000552202,0.0030923109998184373,,,9.0,4896.0
10097.283072,,1636285.0,,91.33269619521954,6781.210624,,,34595.34848,6.4,2.0,0.0,,197552.746496,1.7399999999999949,2452.72576,1133.0,0.0,2.719744,,0.01802427499978876,0.0009999999999998899,0.6299999999999955,0.0,0.09807368150943035,191,,,3014699.0,917.0,7220.584448,666479.0,2.4924426902548906,1681395528.0,,,3520.0,344,,1.3333333333333335,0.0005093919999126229,0.003138691000003746,2.1,1.3666666666666665,,
,,,0.0,,,0.0001,1.0,,,,,7.2005615234375,,,,,,,153.0,,,,,,192,0.14336125099998753,,,,,,,1681395529.0,0.2093357109997669,0.040298041999903944,,345,0.004004060000170284,,,,,,9.0,4928.0
,,,0.0,,,0.0001,1.0,,,,,6.939697265625,,,,,,,154.0,0.01839156699998057,,,,,192,0.14326285700008157,,,,,,,1681395529.0,0.20872045599935518,0.03988212299964289,,346,0.003660888000013074,,0.0004748499995912425,0.0030481710000458406,,,9.0,4960.0
,,,0.0,,,0.0001,1.0,,,,,7.574462890625,,,,,,,155.0,0.017918507000104,,,,,192,0.14352054700020744,,,,,,,1681395529.0,0.2081990520000545,0.03973333099975207,,347,0.003496179000194388,,0.000497341000027518,0.0030331469997690874,,,9.0,4992.0
10097.446912,,1642461.0,,90.25421109799079,6781.210624,,,34595.34848,6.4,2.0,0.0,,197552.08704,1.7560000000000002,2452.72576,1159.0,0.0,2.719744,,0.018098986000040895,0.0009999999999998899,0.6309999999999718,0.0,0.016345967400014098,192,,,3019037.0,921.0,7220.584448,671011.0,2.4745783319887744,1681395529.0,,,3559.0,348,,1.4333333333333333,0.0004941399997733242,0.003081371999996918,2.466666666666667,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.1832275390625,,,,,,,156.0,,,,,,193,0.14380155300023034,,,,,,,1681395530.0,0.20907247500008452,0.04003929700002118,,349,0.0035571270000218647,,,,,,9.0,5024.0
,,,0.0,,,0.0001,1.0,,,,,7.1297607421875,,,,,,,157.0,0.018072978999953193,,,,,193,0.14489020399969377,,,,,,,1681395530.0,0.21464936399979706,0.044512059000226145,,350,0.0035409930001151224,,0.0005111269997541967,0.0031220020000546356,,,9.0,5056.0
10093.285376,,1651430.0,,94.62046108367113,6781.202432,,,34595.34848,6.4,2.0,0.0,,197537.415168,1.7680000000000007,2452.717568,1185.0,0.0,2.719744,,0.01812540400032958,0.0009999999999998899,0.632000000000005,0.0,0.012259084801198734,194,0.1440194319998227,,3025442.0,924.0,7220.584448,677622.0,3.6314745318105586,1681395531.0,,0.03975880400003007,3614.0,351,,1.4333333333333333,0.0005020960002184438,0.0031051360001583816,2.466666666666667,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.1328125,,,,,,,158.0,,,,,,194,,,,,,,,1681395531.0,0.2089058610004031,,,352,0.0033949889998439176,,,,,,9.0,5088.0
,,,0.0,,,0.0001,1.0,,,,,7.142822265625,,,,,,,159.0,0.017984694999995554,,,,,194,0.14300098900002922,,,,,,,1681395531.0,0.2070738639999945,0.03996687800008658,,353,0.0025164420003420673,,0.0005152619996806607,0.003089597999860416,,,9.0,5120.0
,,,0.0,,,0.0001,1.0,,,,,7.197021484375,,,,,,,160.0,0.0178965000000062,,,,,194,0.14352891399994405,,,,,,,1681395531.0,0.2079832150002403,0.04001017000018692,,354,0.0029565589998128416,,0.00047778300040590693,0.0031132889998843893,,,9.0,5152.0
10095.869952,,1657825.0,,97.26184212502213,6781.202432,,,34595.34848,6.4,2.0,0.0,,197534.334976,1.7800000000000011,2452.717568,1199.0,0.0,2.719744,,0.017912711999997555,0.0009999999999998899,0.6329999999999814,0.0,0.016345162595552964,195,0.1438436969997383,,3030883.0,928.0,7220.584448,683467.0,2.6658976151665126,1681395532.0,,0.040064228999654006,3657.0,355,,1.4333333333333333,0.0005228429999988293,0.0030705160002071352,2.466666666666667,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.2628173828125,,,,,,,161.0,,,,,,195,,,,,,,,1681395532.0,0.20811217899927215,,,356,0.002698181999676308,,,,,,9.0,5184.0
,,,0.0,,,0.0001,1.0,,,,,7.3873291015625,,,,,,,162.0,0.017898368000260234,,,,,195,0.14137356799983536,,,,,,,1681395532.0,0.20549807300039902,0.039961365000181104,,357,0.0026830990000235033,,0.000506661000144959,0.0030750119999538583,,,9.0,5216.0
,,,0.0,,,0.0001,1.0,,,,,7.1038818359375,,,,,,,163.0,0.017858828000044014,,,,,195,0.14320609000014883,,,,,,,1681395532.0,0.2072818599999664,0.039926894000018365,,358,0.0027196430000913097,,0.0005087549998279428,0.003061649999835936,,,9.0,5248.0
10093.662208,,1664068.0,,104.10485928737165,6781.202432,,,34595.34848,6.4,2.0,0.0,,197537.038336,1.7959999999999923,2452.717568,1257.0,0.0,2.719744,,0.017719143999784137,0.0009999999999998899,0.6349999999999909,0.0,0.01634469219099876,196,0.14583514900004957,,3035834.0,932.0,7220.584448,688795.0,2.2521357751429547,1681395533.0,,0.039902471999994304,3698.0,359,,1.4333333333333333,0.00046210499976950814,0.0030831700000817364,2.466666666666667,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.0948486328125,,,,,,,164.0,,,,,,196,,,,,,,,1681395533.0,0.2097901809997893,,,360,0.002788141000110045,,,,,,9.0,5280.0
,,,0.0,,,0.0001,1.0,,,,,7.4532470703125,,,,,,,165.0,0.018296493999969243,,,,,196,0.14176938999980848,,,,,,,1681395533.0,0.20698480599912727,0.040117744999861316,,361,0.003264588000092772,,0.0004646849997698155,0.003071903999625647,,,9.0,5312.0
,,,0.0,,,0.0001,1.0,,,,,7.1617431640625,,,,,,,166.0,0.01798438600008012,,,,,196,0.1428342799999882,,,,,,,1681395533.0,0.20739130899937663,0.04009249599994291,,362,0.002891292999720463,,0.0004969449996679032,0.003091908999977022,,,9.0,5344.0
10087.337984,,1670446.0,,88.70629382124012,6781.202432,,,34595.34848,6.4,2.0,0.0,,197542.866944,1.823999999999998,2452.717568,1414.0,0.0,2.719744,,0.018167386000186525,0.0009999999999998899,0.6379999999999768,0.0,0.053127793459299244,197,0.14399409199995716,,3040466.0,938.0,7220.584448,693562.0,2.5320549918327173,1681395534.0,,0.0401155149997976,3742.0,363,,1.4333333333333333,0.0004818729998987692,0.0030981119998614304,2.466666666666667,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.14892578125,,,,,,,167.0,,,,,,197,,,,,,,,1681395534.0,0.20891591600002357,,,364,0.0030589380003220867,,,,,,9.0,5376.0
,,,0.0,,,0.0001,1.0,,,,,7.36474609375,,,,,,,168.0,0.018080750000081025,,,,,197,0.14283144000000902,,,,,,,1681395534.0,0.20797767699968972,0.040066800999738916,,365,0.003237343999899167,,0.0005494490001183294,0.0032118929998432577,,,9.0,5408.0
,,,0.0,,,0.0001,1.0,,,,,7.3485107421875,,,,,,,169.0,0.018770889000279567,,,,,197,0.14134705300011774,,,,,,,1681395534.0,0.20703329700018003,0.04015399499985506,,366,0.0031561370001327305,,0.0004726929996650142,0.0031325300001299183,,,9.0,5440.0
10085.654528,,1677173.0,,85.90079062332744,6781.202432,,,34595.34848,6.4,2.0,0.0,,197563.879424,1.8399999999999892,2452.717568,1593.0,0.0,2.719744,,0.017973490999793285,0.0009999999999998899,0.63900000000001,0.0,0.016346698402213547,198,0.14216920699982438,,3045603.0,942.0,7220.584448,699109.0,2.6712404850708564,1681395535.0,,0.039949972000158596,3796.0,367,,1.4333333333333333,0.0004830739999306388,0.0030432379999183468,2.533333333333333,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.2449951171875,,,,,,,170.0,,,,,,198,,,,,,,,1681395535.0,0.20696497499966426,,,368,0.003345993000039016,,,,,,9.0,5472.0
,,,0.0,,,0.0001,1.0,,,,,7.2568359375,,,,,,,171.0,0.01803495700005442,,,,,198,0.14256670299982943,,,,,,,1681395535.0,0.20728332999942722,0.0401421679998748,,369,0.002991056999690045,,0.00047420800001418684,0.0030742369999643415,,,9.0,5504.0
,,,0.0,,,0.0001,1.0,,,,,7.0731201171875,,,,,,,172.0,0.018039262000002054,,,,,198,0.14571929700014152,,,,,,,1681395535.0,0.2105848760002118,0.040171561999613914,,370,0.0031788170003892446,,0.00045450900006471784,0.003021429000000353,,,9.0,5536.0
10090.020864,,1682824.0,,122.30000756426186,6781.202432,,,34595.352576,6.4,2.0,0.0,,197540.573184,1.8559999999999945,2452.717568,1604.0,0.0,2.719744,,0.01787463199980266,0.0009999999999998899,0.6399999999999864,0.0,0.016342861369910706,199,0.14315851199989993,,3050684.0,946.0,7220.584448,704928.0,2.554625437169589,1681395536.0,,,3844.0,371,,1.4333333333333333,0.0004546539998955268,0.002988842999911867,2.533333333333333,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.129638671875,,,,,,,173.0,,,,,,199,,,,,,,,1681395536.0,0.20764945399923818,0.03997936599989771,,372,0.003193446999830485,,,,,,9.0,5568.0
,,,0.0,,,0.0001,1.0,,,,,7.3173828125,,,,,,,174.0,0.017971737000152643,,,,,199,0.14256526400004077,,,,,,,1681395536.0,0.2073275590000776,0.039954852999926516,,373,0.0033040640000763233,,0.0004593509997903311,0.003072290000091016,,,9.0,5600.0
,,,0.0,,,0.0001,1.0,,,,,7.5538330078125,,,,,,,175.0,0.01793238400023256,,,,,199,0.14345172200000889,,,,,,,1681395536.0,0.20836110700065547,0.040147402999991755,,374,0.0032534370002395008,,0.0005282690003696189,0.003047891999813146,,,9.0,5632.0
10094.14144,,1688745.0,,88.34264952360792,6781.21472,,,34595.34848,6.4,2.0,0.0,,197536.940032,1.8719999999999999,2452.717568,1620.0,0.0,2.719744,,0.017767953999737074,0.0009999999999998899,0.6429999999999723,0.0,0.1021571447119278,200,,,3055637.0,953.0,7220.584448,710258.0,2.8135753670475756,1681395537.0,,,3910.0,375,,1.4333333333333333,0.00045267699988471577,0.00303947500015056,2.533333333333333,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.126708984375,,,,,,,176.0,,,,,,200,0.14482117000034123,,,,,,,1681395537.0,0.20936090599980162,0.04005393499983256,,376,0.0032256949998554774,,,,,,9.0,5664.0
,,,0.0,,,0.0001,1.0,,,,,6.9344482421875,,,,,,,177.0,0.01805702999990899,,,,,200,0.14274317999979758,,,,,,,1681395537.0,0.20801024899947151,0.04048646199998984,,377,0.0031978510000953975,,0.0004653080000025511,0.0030604179996771563,,,9.0,5696.0
,,,0.0,,,0.0001,1.0,,,,,6.941162109375,,,,,,,178.0,0.018554210999809584,,,,,200,0.1420615740003086,,,,,,,1681395537.0,0.20764301300050647,0.040150595999875804,,378,0.0032894930000111344,,0.0004750380003315513,0.003112101000169787,,,9.0,5728.0
10090.94656,,1695878.0,,104.16741921588745,6781.21472,,,34595.34848,6.4,2.0,0.0,,197558.90688,1.887999999999991,2452.717568,1629.0,0.0,2.719744,,0.018078463000165357,0.0009999999999998899,0.6449999999999818,0.0,0.016345391976188985,201,,,3060498.0,957.0,7220.584448,715482.0,2.5940887290454513,1681395538.0,,,3961.0,379,,1.4333333333333333,0.0004628260003300966,0.003020714000285807,2.533333333333333,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.3289794921875,,,,,,,179.0,,,,,,201,0.1435448549996181,,,,,,,1681395538.0,0.20820559400044658,0.04012773600015862,,380,0.0029709999998885905,,,,,,9.0,5760.0
,,,0.0,,,0.0001,1.0,,,,,7.0218505859375,,,,,,,180.0,0.017811953000091307,,,,,201,0.1437197729997024,,,,,,,1681395538.0,0.20803302600006646,0.03998694100027933,,381,0.0029518559999814897,,0.0004596630001287849,0.0031028399998831446,,,9.0,5792.0
,,,0.0,,,0.0001,1.0,,,,,7.3826904296875,,,,,,,181.0,0.017996406000293064,,,,,201,0.14214904299979025,,,,,,,1681395538.0,0.20671486800029015,0.03979754700003468,,382,0.003273884000009275,,0.00047713200001453515,0.003020856000148342,,,9.0,5824.0
10094.34624,,1701950.0,,94.30113472114402,6781.21472,,,34595.34848,6.4,2.0,0.0,,197555.552256,1.9039999999999964,2452.717568,1727.0,0.0,2.719744,,0.0184846249999282,0.0009999999999998899,0.646000000000015,0.0,0.016344420061236837,202,,,3065412.0,961.0,7220.584448,720615.0,2.461335586652993,1681395539.0,,,4015.0,383,,1.4333333333333333,0.0005740599999626284,0.003288214999884076,2.533333333333333,1.4000000000000001,,
,,,0.0,,,0.0001,1.0,,,,,7.1011962890625,,,,,,,182.0,,,,,,202,0.14279312200005734,,,,,,,1681395539.0,0.20818034399962926,0.039965378000033525,,384,0.003074943999763491,,,,,,9.0,5856.0
,,,0.0,,,0.0001,1.0,,,,,7.0020751953125,,,,,,,183.0,0.018639540000094712,,,,,202,0.1440174660001503,,,,,,,1681395539.0,0.20953337999935684,0.0403057689995876,,385,0.002963643999919441,,0.0005313540000315697,0.0030756069995732105,,,9.0,5888.0
,,,0.0,,,0.0001,1.0,,,,,7.2767333984375,,,,,,,184.0,0.018350972999996884,,,,,202,0.14291112099999737,,,,,,,1681395539.0,0.20819368499951452,0.040072305999729,,386,0.003264503000082186,,0.0005151119999027287,0.003079669999806356,,,9.0,5920.0
10110.398464,,1712570.0,,180.570092993133,6781.21472,,,34595.34848,6.4,2.0,0.0,,197539.094528,1.9199999999999875,2452.717568,1735.0,0.0,2.719744,,0.017895492000207014,0.0009999999999998899,0.6479999999999677,0.0,0.016344548353689366,203,,,3073569.0,965.0,7220.584448,730836.0,3.143292877776576,1681395540.0,,,4062.0,387,,1.6,0.0004876060002061422,0.00306361899993135,3.1333333333333333,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.241455078125,,,,,,,185.0,,,,,,203,0.14285478600004353,,,,,,,1681395540.0,0.20722891100058405,0.04004066400011652,,388,0.0028867440000794886,,,,,,9.0,5952.0
,,,0.0,,,0.0001,1.0,,,,,7.3970947265625,,,,,,,186.0,0.01844167599983848,,,,,203,0.14427562399987437,,,,,,,1681395540.0,0.20947522299911725,0.040010891999827436,,389,0.0032300179996127554,,0.0004921710001326574,0.0030248419998315512,,,9.0,5984.0
,,,0.0,,,0.0001,1.0,,,,,7.2296142578125,,,,,,,187.0,0.018072235000090586,,,,,204,0.14528731300015352,,,,,,,1681395541.0,0.21075075099997775,0.040588173999822175,,390,0.003227518000130658,,0.0005117689997859998,0.003063741999994818,,,9.0,6016.0
10116.530176,,1720136.0,,120.36781593034846,6776.889344,,,34595.352576,6.4,2.0,0.0,,197533.089792,1.9399999999999977,2448.392192,1851.0,0.0,2.719744,,,0.0009999999999998899,0.6490000000000009,0.0,0.016345092616301612,204,,,3078682.0,969.0,7220.584448,736368.0,3.043188083057883,1681395541.0,,,4120.0,391,,1.6,,,3.1333333333333333,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.0789794921875,,,,,,,188.0,0.018339799999921524,,,,,204,0.1430251310002859,,,,,,,1681395541.0,0.207715148000716,0.03995218099998965,,392,0.0023945120001371833,,0.00048405600000478444,0.0035194680003769463,,,9.0,6048.0
,,,0.0,,,0.0001,1.0,,,,,7.1212158203125,,,,,,,189.0,0.0180639830000473,,,,,204,0.14374546299995927,,,,,,,1681395541.0,0.2095277039998109,0.040455638999901566,,393,0.0031949489998623903,,0.0005585330000030808,0.003509137000037299,,,9.0,6080.0
10114.891776,,1725728.0,,117.49479660815386,6781.210624,,,34595.34848,6.4,2.0,0.0,,197515.894784,1.9639999999999986,2452.713472,1938.0,0.0,2.719744,,0.01794141700020191,0.0009999999999998899,0.7029999999999745,0.0,0.41269709745259286,205,0.14451944300026298,,3084344.0,1035.0,7220.584448,742853.0,2.5025188397914544,1681395542.0,,0.039976433999981964,4182.0,394,,1.6,0.0004705209998974169,0.0030450189997281996,3.1333333333333333,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.1156005859375,,,,,,,190.0,,,,,,205,,,,,,,,1681395542.0,0.2090612809997765,,,395,0.0031084469997040287,,,,,,9.0,6112.0
,,,0.0,,,0.0001,1.0,,,,,7.186279296875,,,,,,,191.0,0.01756194699964908,,,,,205,0.14380630799996652,,,,,,,1681395542.0,0.2079808879993834,0.03999915900021733,,396,0.0031151459998000064,,0.00047521199985567364,0.0030231159998947987,,,9.0,6144.0
,,,0.0,,,0.0001,1.0,,,,,7.3360595703125,,,,,,,192.0,0.017835989999639423,,,,,205,0.14338932500004375,,,,,,,1681395542.0,0.20769577399914851,0.040221666999968875,,397,0.0027734109999073553,,0.00046701999963261187,0.003008360999956494,,,9.0,6176.0
10116.337664,,1731879.0,,97.04001187740126,6781.210624,,,34595.34848,6.4,2.0,0.0,,197513.95328,1.9839999999999947,2452.713472,1990.0,0.0,2.719744,,0.01782108999987031,0.0009999999999998899,0.7049999999999841,0.0,0.016345438630665548,206,0.1446997719999672,,3088748.0,1039.0,7220.584448,747332.0,2.5781976402879776,1681395543.0,,0.04003309800009447,4234.0,398,,1.6,0.0004693709997809492,0.003101539999988745,3.1333333333333333,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.033935546875,,,,,,,193.0,,,,,,206,,,,,,,,1681395543.0,0.2092724069993892,,,399,0.003147535999687534,,,,,,9.0,6208.0
,,,0.0,,,0.0001,1.0,,,,,7.25244140625,,,,,,,194.0,0.01788658400027998,,,,,206,0.14408486100001028,,,,,,,1681395543.0,0.20833089000052496,0.04007001500031038,,400,0.0028181339998809563,,0.0004595980003614386,0.003011697999681928,,,9.0,6240.0
,,,0.0,,,0.0001,1.0,,,,,7.1197509765625,,,,,,,195.0,0.01788816799989945,,,,,206,0.1431227950001812,,,,,,,1681395543.0,0.20760526700041737,0.03997886600018319,,401,0.00303040000017063,,0.0004786489998878096,0.003106389000095078,,,9.0,6272.0
10118.098944,,1737375.0,,97.01177205136915,6781.210624,,,34595.34848,6.4,2.0,0.0,,197512.192,2.0039999999999907,2452.713472,2095.0,0.0,2.719744,,0.018333657999846764,0.0009999999999998899,0.7060000000000173,0.0,0.01634680728047559,207,0.14455720000023575,,3094017.0,1043.0,7220.584448,753298.0,2.44075073437873,1681395544.0,,0.04049227299992708,4284.0,402,,1.6,0.0005506820002665336,0.0029035350003141502,3.1333333333333333,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.1256103515625,,,,,,,196.0,,,,,,207,,,,,,,,1681395544.0,0.20985686300082307,,,403,0.0030195150002327864,,,,,,9.0,6304.0
,,,0.0,,,0.0001,1.0,,,,,7.161376953125,,,,,,,197.0,0.018191828999988502,,,,,207,0.14459627699989142,,,,,,,1681395544.0,0.20927759499954846,0.04003823899984127,,404,0.002861714000118809,,0.0004749439999613969,0.003114591999747063,,,9.0,6336.0
,,,0.0,,,0.0001,1.0,,,,,7.2459716796875,,,,,,,198.0,0.018586312000024918,,,,,207,0.14229546600017784,,,,,,,1681395544.0,0.2072526790007032,0.03997660000004544,,405,0.0028559860002133064,,0.0004779390001203865,0.003060376000121323,,,9.0,6368.0
10112.385024,,1742612.0,,90.69167903248857,6781.210624,,,34595.34848,6.4,2.0,0.0,,197518.401536,2.024000000000001,2452.713472,2112.0,0.0,2.719744,,0.017808410999805346,0.0009999999999998899,0.7069999999999936,0.0,0.01634407408999486,208,0.1439701919998697,,3097921.0,1047.0,7220.584448,757574.0,2.5208579555085553,1681395545.0,,,4326.0,406,,1.633333333333333,0.0004639260000658396,0.0029788760002702475,3.166666666666666,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.31689453125,,,,,,,199.0,,,,,,208,,,,,,,,1681395545.0,0.2086186500000622,0.04056864499989388,,407,0.0028286000001571665,,,,,,9.0,6400.0
,,,0.0,,,0.0001,1.0,,,,,7.244140625,,,,,,,200.0,0.01776388300004328,,,,,208,0.14500614400003542,,,,,,,1681395545.0,0.2100161640000806,0.04087957199999437,,408,0.0028146790000391775,,0.00048616300000503543,0.0030657229999633273,,,9.0,6432.0
,,,0.0,,,0.0001,1.0,,,,,7.199951171875,,,,,,,201.0,0.017938905999926646,,,,,208,0.14262454000026992,,,,,,,1681395545.0,0.20676872100057153,0.04000323700029185,,409,0.002647981999871263,,0.0004917470000691537,0.0030623090001427045,,,9.0,6464.0
10104.631296,,1747805.0,,92.98710690201113,6781.210624,,,34595.34848,6.4,2.0,0.0,,197525.659648,2.043999999999997,2452.713472,2210.0,0.0,2.719744,,0.018116228999588202,0.0009999999999998899,0.7099999999999795,0.0,0.08173699178877387,209,0.14411586799997167,,3102610.0,1054.0,7220.584448,762701.0,2.5326733724920873,1681395546.0,,,4376.0,410,,1.633333333333333,0.0005738640002164175,0.003050010000151815,3.166666666666666,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.2008056640625,,,,,,,202.0,,,,,,209,,,,,,,,1681395546.0,0.20953552799937825,0.040462976999606326,,411,0.003216579999843816,,,,,,9.0,6496.0
,,,0.0,,,0.0001,1.0,,,,,7.4774169921875,,,,,,,203.0,0.017981230999794207,,,,,209,0.14454044900003282,,,,,,,1681395546.0,0.21075206500017885,0.04067488600003344,,412,0.003934772000320663,,0.000508518000060576,0.0031122089999371383,,,9.0,6528.0
,,,0.0,,,0.0001,1.0,,,,,7.370849609375,,,,,,,204.0,0.017897048000122595,,,,,209,0.1432236600003307,,,,,,,1681395546.0,0.20854420100022253,0.040073821999612846,,413,0.003779759999815724,,0.00046650200010844856,0.0031034090002322046,,,9.0,6560.0
10104.885248,,1755083.0,,110.37916624970987,6781.206528,,,34595.34848,6.4,2.0,0.0,,197524.91008,2.059999999999988,2452.709376,2232.0,0.0,2.719744,,0.018065234999994573,0.0009999999999998899,0.7110000000000127,0.0,0.016347250585516605,210,,,3108171.0,1058.0,7220.584448,769346.0,2.8355695014348195,1681395547.0,,,4429.0,414,,1.633333333333333,0.0004661179996219289,0.0030761250000068685,3.166666666666666,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.0450439453125,,,,,,,205.0,,,,,,210,0.1428917100001854,,,,,,,1681395547.0,0.2083053819997076,0.040002856999763026,,415,0.003803337000135798,,,,,,9.0,6592.0
,,,0.0,,,0.0001,1.0,,,,,7.2322998046875,,,,,,,206.0,0.01808206399982737,,,,,210,0.14430636899987803,,,,,,,1681395547.0,0.20978476099935506,0.040008513999964634,,416,0.003860153999994509,,0.0004661129996748059,0.0030615470000157075,,,9.0,6624.0
,,,0.0,,,0.0001,1.0,,,,,7.114501953125,,,,,,,207.0,0.018073617000027298,,,,,210,0.14355815799990523,,,,,,,1681395547.0,0.20866380899951764,0.04000758099982704,,417,0.003428105999773834,,0.00046992500028864015,0.0031264219996955944,,,9.0,6656.0
10108.731392,,1762541.0,,92.97819488538683,6781.206528,,,34595.34848,6.4,2.0,0.0,,197541.199872,2.0759999999999934,2452.709376,2244.0,0.0,2.719744,,0.01816423800028133,0.0009999999999998899,0.7129999999999654,0.0,0.016346286226100425,211,,,3113485.0,1062.0,7220.584448,774424.0,3.14191105636385,1681395548.0,,,4485.0,418,,1.633333333333333,0.0004876200000580866,0.003078415999880235,3.166666666666666,1.4666666666666666,,
,,,0.0,,,0.0001,1.0,,,,,7.392333984375,,,,,,,208.0,,,,,,211,0.14319995799996832,,,,,,,1681395548.0,0.2088980650000849,0.040171531999931176,,419,0.0037963009999657515,,,,,,9.0,6688.0
,,,0.0,,,0.0001,1.0,,,,,7.12451171875,,,,,,,209.0,0.018069543999899906,,,,,211,0.14318839199995637,,,,,,,1681395548.0,0.20871123300003092,0.04010403899974335,,420,0.00374351900018155,,0.0005149900002834329,0.0030907489999663085,,,9.0,6720.0
,,,0.0,,,0.0001,1.0,,,,,7.1287841796875,,,,,,,210.0,0.018170223999732116,,,,,211,0.14847168899996177,,,,,,,1681395548.0,0.21010281099916028,0.036044062999735615,,421,0.0038397449998228694,,0.00047751900001458125,0.0030995709998933307,,,9.0,6752.0
