_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,01_general/step_based_sps,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
2884,748,,,1682878351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.05624018194717,68313.0,7.1884765625,0.17292040499978611,0.0001,0.0030070630000409437,1.0,779.0
2885,748,,,1682878351.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024920149999161367,0.00043658000004143105,0.016599290000158362,1.728999905026285e-06,0.14910660999976244,186.74152013811496,68345.0,7.2215576171875,0.1713598559995262,0.0001,0.0027236319997427927,1.0,780.0
2886,749,,,1682878352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002462225999806833,0.0004291529999136401,0.016613912000138953,1.874000190582592e-06,0.14900442099997235,186.61384157529568,68377.0,7.0653076171875,0.17147709800019584,0.0001,0.002965512000173476,1.0,781.0
2887,749,,,1682878352.0,4.233333333333333,0.0,13.700000000000003,5011.427328,0.01634796225704594,2656313.0,0.06157626017247326,874.9056,4314.0,3846.336512,0.0,0.0,0.0,4.766666666666667,2606195.0,86.6645550790264,204023.803904,2.719744,16505.0,2.115000000000009,5582.88896,0.0,1878452.0,3.3,4.733333333333333,28693.209088,8281.0,0.0025363729996570328,0.00043453299986140337,0.0168410030000814,,,,,,,,,,
2888,749,,,1682878352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5220002751448192e-06,0.15025079799988816,185.00323749912172,68409.0,7.1561279296875,0.17296994599973914,0.0001,0.0029057169999759935,1.0,782.0
2889,750,,,1682878353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024861179999788874,0.00043660699975589523,0.016624235000108456,1.6800004232209176e-06,0.15130431299985503,184.3863059053269,68441.0,7.1607666015625,0.17354868000029455,0.0001,0.002695727000173065,1.0,783.0
2890,750,,,1682878353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002455618000112736,0.0004486530001486244,0.016664370999933453,1.8050000107905362e-06,0.1497203899998567,185.75761749311252,68473.0,6.97265625,0.1722674980001102,0.0001,0.0029766610000478977,1.0,784.0
2891,750,,,1682878353.0,4.266666666666667,0.0,13.715999999999994,5009.719296,0.016346888932864463,2659876.0,0.07051990418250494,874.934272,4318.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2609158.0,83.6115033498709,204044.398592,2.719744,16524.0,2.1159999999999854,5582.88896,0.0,1880646.0,3.3,4.766666666666667,28693.209088,8289.0,0.00251038599981257,0.00043347400014681625,0.016643344999920373,,,,,,,,,,
2892,750,,,1682878353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6560002222831827e-06,0.14851807100012593,187.2340523132862,68505.0,7.1800537109375,0.17090908199998012,0.0001,0.002802149999752146,1.0,785.0
2893,751,,,1682878354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024979830000120273,0.0004344870003478718,0.016798832999938895,1.4600000213249587e-06,0.14844694400017033,187.08825601969215,68537.0,7.1214599609375,0.17104227000027095,0.0001,0.0028625629997804936,1.0,786.0
2894,751,,,1682878354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002631399999700079,0.0004501610001170775,0.017162505000214878,1.8569999156170525e-06,0.15050152799994976,184.14950725602154,68569.0,7.151123046875,0.17377184699989812,0.0001,0.0030243960000007064,1.0,787.0
2895,751,,,1682878354.0,4.266666666666667,0.0,13.731999999999985,5023.625216,0.016347515024533465,2663818.0,0.10582780965086767,874.9056,4322.0,3846.336512,0.0,0.0,0.0,4.933333333333334,2613449.0,105.07176900981258,204030.42304,2.719744,16547.0,2.116999999999962,5582.88896,0.0,1883525.0,3.3,4.766666666666667,28693.209088,8291.0,0.0027198520001547877,0.0004275450000932324,0.01664491400015322,,,,,,,,,,
2896,751,,,1682878354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6340000001946464e-06,0.14966344000004028,185.62408732339776,68601.0,7.2454833984375,0.17239142000062202,0.0001,0.0029340350001803017,1.0,788.0
2897,752,,,1682878355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025645569999142026,0.00046031000010771095,0.017001871000047686,1.621000137674855e-06,0.14935072299977037,185.41277077728728,68633.0,7.2518310546875,0.1725878960000955,0.0001,0.0032088140001178544,1.0,789.0
2898,752,,,1682878355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002582648000043264,0.0004382580000310554,0.016662459999679413,1.618000169401057e-06,0.1490631060000851,186.5355840699255,68665.0,6.8284912109375,0.17154903800019383,0.0001,0.002800948000185599,1.0,790.0
2899,752,,,1682878355.0,4.266666666666667,0.0,13.751999999999995,5004.865536,0.061307425356450354,2667691.0,0.07474237286903693,874.934272,4328.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2617376.0,101.75725835398326,204050.178048,2.719744,16570.0,2.120999999999981,5582.88896,0.0,1886227.0,3.3,4.766666666666667,28693.209088,8296.0,0.002612116999898717,0.00043660299979819683,0.016983530999823415,,,,,,,,,,
2900,752,,,1682878355.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0349998521851376e-06,0.1491533299999901,185.81722721462864,68697.0,7.46484375,0.17221223499927873,0.0001,0.003024618999916129,1.0,791.0
2901,753,,,1682878356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025650739999036887,0.00044220700010555447,0.01657509899996512,1.5699997675255872e-06,0.15024346899963348,184.94477624168442,68729.0,7.27978515625,0.17302462199950241,0.0001,0.003197203000127047,1.0,792.0
2902,753,,,1682878356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024736420000408543,0.00045923999959995854,0.016706682999938494,1.5959999473125208e-06,0.14826664500014886,187.2806289087669,68761.0,7.4591064453125,0.1708665769997424,0.0001,0.0029587710000669176,1.0,793.0
2903,753,,,1682878356.0,4.266666666666667,0.0,13.772000000000006,5007.1552,0.06128642973999842,2671099.0,0.057870988077959803,874.934272,4334.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2620084.0,93.90860576274942,204028.12928,2.719744,16589.0,2.1229999999999905,5582.88896,0.0,1888300.0,3.3,4.766666666666667,28693.209088,8297.0,,,,,,,,,,,,,
2904,753,,,1682878356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025564249999661115,0.0004288249997443927,0.01675498799977504,1.6129997675307095e-06,0.14912818499988134,185.83917345599164,68793.0,7.2242431640625,0.17219189799925516,0.0001,0.0033218620001207455,1.0,794.0
2905,754,,,1682878357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024461169996357057,0.0004278520000298158,0.01665132000016456,1.8179998733103275e-06,0.15158149599983517,184.234782128669,68825.0,7.133056640625,0.1736914149992117,0.0001,0.0025828119996731402,1.0,795.0
2906,754,,,1682878357.0,4.266666666666667,0.0,13.784000000000006,4970.586112,0.016348887904368718,2674546.0,0.059991158514983156,874.9056,4338.0,3846.336512,0.0,0.0,0.0,4.933333333333334,2623194.0,91.80875267743781,204064.74752,2.719744,16627.0,2.123999999999967,5582.88896,0.0,1890673.0,3.3,4.766666666666667,28693.209088,8307.0,0.0024691250000614673,0.0004428110000844754,0.016780376000042452,1.654000243433984e-06,0.14890295600025638,,,,,,,,
2907,754,,,1682878357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.72278573205872,68857.0,7.00244140625,0.1713770490009665,0.0001,0.0027801270002782985,1.0,796.0
2908,754,,,1682878357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025332520003757963,0.0004379339998195064,0.01655652999988888,1.7190000107802916e-06,0.1501428879996638,185.3903311738167,68889.0,7.3233642578125,0.17260878599972784,0.0001,0.0029364629999690806,1.0,797.0
2909,755,,,1682878358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00247588000001997,0.0004427569997460523,0.0166714580000189,1.5880000319157261e-06,0.1498205380003128,185.67438561486566,68921.0,6.9874267578125,0.17234472000018286,0.0001,0.0029324990000532125,1.0,798.0
2910,755,,,1682878358.0,4.266666666666667,0.0,13.808000000000007,4963.38944,0.07356919047216702,2679133.0,0.12427573320570375,874.934272,4345.0,3846.365184,0.0,0.0,0.0,5.066666666666666,2627327.0,127.55187718430967,204072.378368,2.719744,16654.0,2.1270000000000095,5582.88896,0.0,1893600.0,3.3,4.8,28693.209088,8310.0,0.0024458739999317913,0.0004690300002039294,0.017015633000028174,1.5289997463696636e-06,0.14963650600020628,,,,,,,,
2911,755,,,1682878358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.51281606268756,68953.0,7.0543212890625,0.17249482100032765,0.0001,0.002926249000211101,1.0,799.0
2912,755,,,1682878358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002505014999769628,0.00048649599966665846,0.016781748000084917,2.018000031966949e-06,0.14932022399989364,186.28273546541348,68985.0,7.1304931640625,0.17178188799971394,0.0001,0.002686387000267132,1.0,800.0
2913,756,,,1682878359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002567314999851078,0.00043480500016812584,0.016628954999760026,1.5519999578827992e-06,0.14942979899979036,186.0990391641415,69017.0,7.021240234375,0.1719514519995755,0.0001,0.002889026000048034,1.0,801.0
2914,756,,,1682878359.0,4.266666666666667,0.0,13.823999999999998,4984.827904,0.01634861953879638,2682758.0,0.09240801745831129,874.9056,4349.0,3846.336512,0.0,0.0,0.0,5.066666666666666,2630440.0,89.71807882297166,204050.931712,2.719744,16681.0,2.127999999999986,5582.88896,0.0,1895853.0,3.3,4.8,28693.209088,8315.0,0.0027571140003601613,0.0004407290002745867,0.016684371999872383,1.5519999578827992e-06,0.15005755599986514,,,,,,,,
2915,756,,,1682878359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.09082742330793,69049.0,7.21533203125,0.17288809200044852,0.0001,0.0029467690001183655,1.0,802.0
2916,756,,,1682878359.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002594870999928389,0.00043563899998844136,0.016722084000321047,1.6969997886917554e-06,0.14919491499995274,185.8394108916203,69081.0,7.11474609375,0.1721916780002175,0.0001,0.0032424720002381946,1.0,803.0
2917,757,,,1682878360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002599205000024085,0.00043240799959676224,0.016573126999901433,1.6730000425013714e-06,0.15138966699987577,183.6419487938702,69113.0,7.0850830078125,0.17425212599937367,0.0001,0.0032560459999331215,1.0,804.0
2918,757,,,1682878360.0,4.266666666666667,0.0,13.844000000000008,4982.145024,0.01634902403888392,2686549.0,0.07422520779288118,874.934272,4353.0,3846.365184,0.0,0.0,0.0,5.066666666666666,2634164.0,92.09101892874902,204053.286912,2.719744,16707.0,2.1299999999999955,5582.88896,0.0,1898421.0,3.3,4.8,28693.209088,8332.0,0.0026296470000488625,0.00044000900015817024,0.01662802099963301,1.5860000530665275e-06,0.14785940799993114,,,,,,,,
2919,757,,,1682878360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.3606768441364,69145.0,7.4403076171875,0.17079357600005096,0.0001,0.0032349050002267177,1.0,805.0
2920,758,,,1682878361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025799230002121476,0.00042942800018863636,0.016751893000218843,1.600000359758269e-06,0.14880020300006436,186.078077825199,69177.0,7.4669189453125,0.1719708220011853,0.0001,0.003407775000141555,1.0,806.0
2921,758,,,1682878361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00252179300014177,0.00043780999976661406,0.016642925999803992,1.4350002857099753e-06,0.15149471999984598,183.54127355191812,69209.0,7.2960205078125,0.17434770599948024,0.0001,0.0032490219996361702,1.0,807.0
2922,758,,,1682878361.0,4.266666666666667,0.0,13.86,4989.231104,0.016347285584307026,2690011.0,0.07438493864200602,874.9056,4357.0,3846.336512,0.0,0.0,0.0,5.066666666666666,2637163.0,82.75523576646876,204046.802944,2.719744,16730.0,2.130999999999972,5582.88896,0.0,1900651.0,3.3,4.8,28693.209088,8348.0,0.0025061119999918446,0.000452848000350059,0.0166857379999783,,,,,,,,,,
2923,758,,,1682878361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4229999578674324e-06,0.14787934400010272,187.85078896723772,69241.0,7.358642578125,0.17034796700045263,0.0001,0.002822502000071836,1.0,808.0
2924,759,,,1682878362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025234700001419696,0.000712226999894483,0.016638447000332235,1.6119997781061102e-06,0.14875238300010096,186.50933019293475,69273.0,7.5137939453125,0.17157318600038707,0.0001,0.0029450470001393114,1.0,809.0
2925,759,,,1682878362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002512473000024329,0.0004566990000967053,0.016650486999878922,1.7849997675511986e-06,0.15111887600005502,184.0871246626411,69305.0,7.3865966796875,0.17383073399969362,0.0001,0.003090413999871089,1.0,810.0
2926,759,,,1682878362.0,4.266666666666667,0.0,13.88000000000001,5009.969152,0.061297917222739376,2693231.0,0.06139369522071376,874.934272,4364.0,3846.365184,0.0,0.0,0.0,5.066666666666666,2639870.0,78.6764833523405,204045.070336,2.719744,16756.0,2.1329999999999814,5582.88896,0.0,1902718.0,3.3,4.8,28693.209088,8360.0,0.002508884000235412,0.0004344019998825388,0.01663010599986592,,,,,,,,,,
2927,759,,,1682878362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5189998521236703e-06,0.14871190900021247,186.94564736976557,69337.0,7.10302734375,0.17117274700012786,0.0001,0.0028859270000793913,1.0,811.0
2928,760,,,1682878363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002536855000016658,0.0004434600000422506,0.01695407699980933,1.9090002751909196e-06,0.1486148620001586,186.69013672779442,69369.0,7.421875,0.17140702000051533,0.0001,0.002855857000213291,1.0,812.0
2929,760,,,1682878363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002493009999852802,0.00044221000007382827,0.01683230300022842,2.012000095419353e-06,0.15092019399980927,184.03137872993253,69401.0,7.4766845703125,0.17388339000035558,0.0001,0.0031936610002958332,1.0,813.0
2930,760,,,1682878363.0,4.266666666666667,0.0,13.899999999999991,5019.389952,0.06947850901818323,2697121.0,0.08096513291701532,874.9056,4370.0,3846.336512,0.0,0.0,0.0,4.933333333333334,2643158.0,103.04690216928891,204035.64544,2.719744,16778.0,2.1359999999999673,5582.88896,0.0,1905123.0,3.3,4.766666666666667,28693.209088,8374.0,0.002450276999752532,0.0004450730002645287,0.016751739000028465,,,,,,,,,,
2931,760,,,1682878363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4950001059332862e-06,0.15088388300000588,184.534404530595,69433.0,7.2352294921875,0.17340939800033084,0.0001,0.0028769310001734993,1.0,814.0
2932,761,,,1682878364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002514247000362957,0.0004398060000312398,0.016614594000202487,1.461000010749558e-06,0.14971227700016243,185.93028249976987,69465.0,7.3935546875,0.17210752100072568,0.0001,0.002825135999955819,1.0,815.0
2933,761,,,1682878364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002606332000141265,0.0004444329997568275,0.016672642000230553,1.762000010785414e-06,0.14865258300005735,186.78775167038847,69497.0,7.338623046875,0.17131744300058926,0.0001,0.002939691000392486,1.0,816.0
2934,761,,,1682878364.0,4.266666666666667,0.0,13.915999999999983,5021.278208,0.016344703846335754,2700285.0,0.07034288073508752,874.934272,4374.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2645684.0,82.21470633822405,204033.76128,2.719744,16804.0,2.1370000000000005,5582.88896,0.0,1907127.0,3.3,4.766666666666667,28693.209088,8380.0,0.0026933150002150796,,,,,,,,,,,,
2935,761,,,1682878364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004989009999007976,0.01770940200003679,1.7209999896294903e-06,0.14910073300006843,184.85674032963675,69529.0,7.2740478515625,0.17310702300028424,0.0001,0.003102951000073517,1.0,817.0
2936,762,,,1682878365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025964830001612427,0.00044763699997929507,0.016685874999893713,1.5620003068761434e-06,0.1489110200000141,186.01530755954082,69561.0,7.081787109375,0.17202885300048365,0.0001,0.0033862760001284187,1.0,818.0
2937,762,,,1682878365.0,4.266666666666667,0.0,13.927999999999983,5017.133056,0.01226172719767984,2704399.0,0.09019873407956658,874.934272,4377.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2649330.0,116.38171265522328,204018.200576,2.719744,16843.0,2.137999999999977,5582.88896,0.0,1909796.0,3.3,4.766666666666667,28693.209088,8392.0,0.002687537999918277,0.00044604300001083175,0.016794839999874966,1.6760000107751694e-06,0.14787238199960484,,,,,,,,
2938,762,,,1682878365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.24193490070306,69593.0,7.4130859375,0.17090188699967257,0.0001,0.003099408000252879,1.0,819.0
2939,762,,,1682878365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025844079996204528,0.0004896370001006289,0.016827698000270175,1.630000042496249e-06,0.15374559199972282,181.1096028452661,69625.0,7.04443359375,0.17668858800016096,0.0001,0.00303962300040439,1.0,820.0
2940,763,,,1682878366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002496500999768614,0.00043867100021088845,0.016937807999966026,1.996999799303012e-06,0.15010236499983876,184.74221334280082,69657.0,6.9014892578125,0.1732143369995356,0.0001,0.003236994999952003,1.0,821.0
2941,763,,,1682878366.0,4.266666666666667,0.0,13.951999999999984,5022.572544,0.0163484795144255,2708053.0,0.07352026190123472,874.9056,4381.0,3846.336512,0.0,0.0,0.0,4.933333333333334,2653073.0,95.80536287266105,204013.154304,2.719744,16863.0,2.1399999999999864,5582.88896,0.0,1912388.0,3.3,4.766666666666667,28693.209088,8404.0,0.0025102929998865875,0.00043050099975516787,0.01675166499990155,1.627000074222451e-06,0.14854615399963222,,,,,,,,
2942,763,,,1682878366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.93304157816357,69689.0,7.2745361328125,0.17118428999947355,0.0001,0.002944050000223797,1.0,822.0
2943,763,,,1682878366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002524595000068075,0.00045361999991655466,0.016635745000257884,1.7339998521492817e-06,0.15124631099979524,184.0511478599425,69721.0,6.934814453125,0.17386471300005724,0.0001,0.003002708000167331,1.0,823.0
2944,764,,,1682878367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002458273000229383,0.00044763999994756887,0.016979666999759502,2.054000105999876e-06,0.14959487800024363,185.2090147683459,69753.0,7.1949462890625,0.1727777670002979,0.0001,0.003295255000011821,1.0,824.0
2945,764,,,1682878367.0,4.266666666666667,0.0,13.975999999999985,5024.03072,0.14305185031417972,2711857.0,0.06964996618163406,874.934272,4397.0,3846.365184,0.0,0.0,0.0,4.933333333333334,2655292.0,72.40313155543993,204012.187648,2.719744,16893.0,2.146000000000015,5582.88896,0.0,1914270.0,3.3,4.766666666666667,28693.209088,8418.0,0.0024346000000150525,0.00043476999962877017,0.01664669000001595,2.0840002434852067e-06,0.14928959400003805,,,,,,,,
2946,764,,,1682878367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3507042338514,69785.0,7.05810546875,0.17171923299974878,0.0001,0.0029114949998074735,1.0,825.0
2947,764,,,1682878367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024881499998627987,0.0004335179996814986,0.01659191799990367,1.505999989603879e-06,0.1500225690001571,185.5385943328167,69817.0,7.4249267578125,0.17247085499957393,0.0001,0.0029331939999792667,1.0,826.0
2948,765,,,1682878368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024650450000081037,0.00044194800011609914,0.016945976999977574,1.7239999579032883e-06,0.14950164099991525,185.65340349835097,69849.0,7.0887451171875,0.17236419800019576,0.0001,0.003007863000220823,1.0,827.0
2949,765,,,1682878368.0,4.266666666666667,0.0,13.992000000000004,5026.65216,0.01634857675553588,2715512.0,0.05560751253082005,874.9056,4401.0,3846.336512,0.0,0.0,0.0,5.066666666666666,2658248.0,85.60951375329664,204008.656896,2.719744,16925.0,2.1469999999999914,5582.88896,0.0,1916588.0,3.3,4.8,28693.209088,8432.0,0.0023932580002110626,0.0004430489998412668,0.016719071000352415,1.7120000848080963e-06,0.15069064199997229,,,,,,,,
2950,765,,,1682878368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.71381007876337,69881.0,7.0635986328125,0.17324097200071265,0.0001,0.0029932400002508075,1.0,828.0
2951,766,,,1682878369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002563925000231393,0.00043431799986137776,0.016757294999933947,1.6199996935029048e-06,0.1512589349999871,183.92175554715442,69913.0,7.27490234375,0.17398702999980742,0.0001,0.0029709370001000934,1.0,829.0
2952,766,,,1682878369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002659257999766851,0.0004234970001562033,0.016724671999782004,1.5900000107649248e-06,0.1484143520001453,187.040166864189,69945.0,7.03466796875,0.17108624599995892,0.0001,0.0028628770000977966,1.0,830.0
2953,766,,,1682878369.0,4.266666666666667,0.0,14.011999999999986,4981.694464,0.016348051699224934,2719175.0,0.06731597657303587,874.934272,4405.0,3846.365184,0.0,0.0,0.0,5.066666666666666,2661563.0,98.46382848511426,204054.147072,2.719744,16950.0,2.149000000000001,5582.88896,0.0,1919009.0,3.3,4.8,28693.209088,8449.0,0.0026699710001594212,0.0004448419999789621,0.016745896999964316,,,,,,,,,,
2954,766,,,1682878369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.395000253978651e-06,0.14976933000025383,185.2971290994275,69977.0,7.1724853515625,0.17269560600061595,0.0001,0.0030641710000054445,1.0,831.0
2955,767,,,1682878370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025684100000944454,0.0004411499999150692,0.016733539000142628,1.6320000213454477e-06,0.15061390699975163,184.2557471613803,70009.0,7.029541015625,0.17367165199993906,0.0001,0.0033130140000139363,1.0,832.0
2956,767,,,1682878370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002657414999703178,0.0004420919999574835,0.016791774000012083,1.756000074237818e-06,0.14892418099998395,186.1086037340766,70041.0,7.420166015625,0.17194261499980712,0.0001,0.003125397000076191,1.0,833.0
2957,767,,,1682878370.0,4.266666666666667,0.0,14.028000000000006,4983.984128,0.016346799503408775,2722594.0,0.07298590558508918,874.9056,4409.0,3846.336512,0.0,0.0,0.0,5.066666666666666,2665057.0,97.44419771912101,204051.533824,2.719744,16977.0,2.1499999999999773,5582.88896,0.0,1921507.0,3.3,4.8,28693.209088,8461.0,0.0025936070001080225,0.00044195600003149593,0.016669376000209013,,,,,,,,,,
2958,767,,,1682878370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4389997886610217e-06,0.15071331899980578,184.41147233891164,70073.0,7.1240234375,0.17352499600019655,0.0001,0.0031052990002535807,1.0,834.0
2959,768,,,1682878371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024653390000821673,0.0004959099996995064,0.01668415799986178,1.720000000204891e-06,0.1502013290000832,184.67183595508493,70105.0,7.1297607421875,0.17328034799948,0.0001,0.003431891999753134,1.0,835.0
2960,768,,,1682878371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024688700000297104,0.00044144499997855746,0.01670207000006485,1.6730000425013714e-06,0.148359980999885,187.03896320315897,70137.0,7.1083984375,0.1710873469996841,0.0001,0.0031133079996834567,1.0,836.0
2961,768,,,1682878371.0,4.266666666666667,0.0,14.047999999999988,4991.107072,0.016346838388816856,2726623.0,0.08702616158610411,874.934272,4413.0,3846.365184,0.0,0.0,0.0,5.066666666666666,2668493.0,93.25447463032916,204063.584256,2.719744,17002.0,2.1510000000000105,5582.88896,0.0,1923987.0,3.3,4.8,28693.209088,8468.0,0.002498664000086137,0.0004342170000199985,0.016722084999855724,,,,,,,,,,
2962,768,,,1682878371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6499998309882358e-06,0.15043614899968816,184.8314298086614,70169.0,7.1876220703125,0.1731307279997054,0.0001,0.0030379630002244085,1.0,837.0
2963,769,,,1682878372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024728190001042094,0.0004810460000044259,0.01700642500009053,1.6320000213454477e-06,0.14970916199990825,185.19978788813822,70201.0,7.401611328125,0.17278637500021432,0.0001,0.0031152910000855627,1.0,838.0
2964,769,,,1682878372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024508749997949053,0.00043207299995629,0.016607407000265084,1.6260000847978517e-06,0.14866989499978445,187.07059916962953,70233.0,7.1497802734375,0.17105841400007193,0.0001,0.0028965380001864105,1.0,839.0
2965,769,,,1682878372.0,4.266666666666667,0.0,14.076000000000008,4983.312384,0.11444126244114586,2729974.0,0.07562894254695365,874.9056,4426.0,3846.336512,0.0,0.0,0.0,5.066666666666666,2671912.0,105.12696025412508,204071.268352,2.719744,17027.0,2.1580000000000155,5582.88896,0.0,1926465.0,3.3,4.8,28693.209088,8478.0,0.002490756000042893,0.00043020500015700236,0.01663943299990933,,,,,,,,,,
2966,769,,,1682878372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0050001694471575e-06,0.1503441740001108,185.17040155714335,70265.0,7.07958984375,0.17281379600035507,0.0001,0.0029072229999655974,1.0,840.0
2967,770,,,1682878373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002421779999622231,0.00043393699979787925,0.01666707399999723,1.433999841538025e-06,0.14949436899996726,186.05525189888297,70297.0,7.206787109375,0.1719919199990727,0.0001,0.0029733259998465655,1.0,841.0
2968,770,,,1682878373.0,4.266666666666667,0.0,14.088000000000008,4991.291392,0.012261441314126605,2733161.0,0.07439086694288026,874.9056,4429.0,3846.336512,0.0,0.0,0.0,4.933333333333334,2674792.0,88.7389565103573,204043.620352,2.719744,17043.0,2.158999999999992,5582.88896,0.0,1928576.0,3.3,4.766666666666667,28693.209088,8484.0,0.002488074000211782,0.00043403200015745824,0.016864426000211097,1.6949998098425567e-06,0.15028902700032631,,,,,,,,
2969,770,,,1682878373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.96318013003895,70329.0,7.3070068359375,0.17300740600103381,0.0001,0.002930152000317321,1.0,842.0
