disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,memory/available_memory_sys_MB,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,_timestamp,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/interrupts_count,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,03_hivemind/global_epoch,memory/used_memory_sys_MB,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,01_general/minibatch_loss,memory/total_memory_sys_MB,memory/used_memory_sys_percent,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,process/memory/dirty_pages_proc_count,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,01_general/step,02_timing/loss_calc_time_s,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,process/memory/shared_memory_proc_MB,process/memory/virtual_memory_size_proc_MB,_step,_runtime,01_general/lr,02_timing/step_time_s
,0.0,,,,0.14371544899950095,0.040015251000113494,,,,1681398776.0,0.016793580000012298,0.0030753850005567074,,,,,12000.0,,,,1.0,,,,7.15966796875,,,,0.0026672480007619015,,,,,,374.0,0.0003900920000887709,,,3.0,,,564,189,0.0001,0.20665700500103412
,0.0,,,,0.14448805100073514,0.04018628700032423,,,,1681398776.0,0.016949865999777103,0.0031042649998198613,,,,,12032.0,,,,1.0,,,,7.250732421875,,,,0.0025922180002453388,,,,,,375.0,0.0003902449998349766,,,3.0,,,565,189,0.0001,0.20771093200073665
0.6560000000000628,,0.0,0.08574765423753987,,0.1462232079993555,0.040126906000296,198315.196416,0.7027447726913683,3.066666666666667,1681398777.0,0.016749958000218612,0.0031303649993787985,2.433333333333333,2941055.0,1556445.0,1142.0,,3.9,6285.43488,2.719744,,9315.14368,421.0,6731.73504,,,6.0,73.38259048425104,,2.7959999999999923,0.04899999999999949,0.0,1870.0,0.0,,0.00038645499989797827,7582.0,807437.0,,2454.020096,34173.812736,566,190,,
,0.0,,,,,,,,,1681398777.0,,,,,,,12064.0,,,,1.0,,,,7.1112060546875,,,,0.0026547679999566753,,,,,,376.0,,,,3.0,,,567,190,0.0001,0.20927165999910358
,0.0,,,,0.14538016599999537,0.0401249110000208,,,,1681398777.0,0.016827555000418215,0.0031114680004975526,,,,,12096.0,,,,1.0,,,,7.49365234375,,,,0.002833265000845131,,,,,,377.0,0.00042691799990279833,,,3.0,,,568,190,0.0001,0.20870428300167987
,0.0,,,,0.14302925800075172,0.04011759399963921,,,,1681398778.0,0.017042284999661206,0.003150909999931173,,,,,12128.0,,,,1.0,,,,7.4195556640625,,,,0.0026379869996162597,,,,,,378.0,0.0004083930007254821,,,3.0,,,569,191,0.0001,0.20638642700032506
0.6570000000000391,,0.0,0.016348323949931087,,0.14350194999951782,,198311.284736,0.34711451098952784,3.066666666666667,1681398778.0,0.017883405000247876,0.0031423140007973416,2.433333333333333,2944326.0,1561325.0,1146.0,,3.9,6285.49632,2.719744,,9318.617088,421.0,6731.73504,,,6.0,87.68185668431616,,2.819999999999993,0.04899999999999949,0.0,1871.0,0.0,,0.00040045900004770374,7648.0,811229.0,,2454.081536,34173.812736,570,191,,
,0.0,,,,,0.04002297500028362,,,,1681398778.0,,,,,,,12160.0,,,,1.0,,,,6.954345703125,,,,0.0026642419998097466,,,,,,379.0,,,,3.0,,,571,191,0.0001,0.2076153450007041
,0.0,,,,0.14628380100020877,0.04047190899927955,,,,1681398778.0,0.016772973999650276,0.0030955559996073134,,,,,12192.0,,,,1.0,,,,6.979248046875,,,,0.002795250999952259,,,,,,380.0,0.00038756300000386545,,,3.0,,,572,191,0.0001,0.20980705399870203
,0.0,,,,0.1445719889998145,0.039977605999411026,,,,1681398779.0,0.016960992000349506,0.0031433350004590466,,,,,12224.0,,,,1.0,,,,7.3028564453125,,,,0.002824531999976898,,,,,,381.0,0.00041060799958358984,,,3.0,,,573,192,0.0001,0.20788906199959456
0.6610000000000582,,0.0,0.07356093022177145,,,,198308.421632,0.3349033757098066,3.066666666666667,1681398779.0,0.016756332999648293,0.0031162020004558144,2.433333333333333,2947458.0,1566035.0,1158.0,,3.9,6285.43488,2.719744,,9321.897984,421.0,6731.73504,,,6.0,91.08845015417396,,2.839999999999975,0.04899999999999949,0.0,1875.0,0.0,,0.000388296999517479,7691.0,815135.0,,2454.020096,34173.812736,574,192,,
,0.0,,,,0.14398897899991425,0.040161377000003995,,,,1681398779.0,,,,,,,12256.0,,,,1.0,,,,7.1422119140625,,,,0.0029716500002905377,,,,,,382.0,,,,3.0,,,575,192,0.0001,0.20738283799983037
,0.0,,,,0.1434179790003327,0.04055498300022009,,,,1681398779.0,0.01675602299928869,0.003114725000159524,,,,,12288.0,,,,1.0,,,,7.2215576171875,,,,0.0027676740000970312,,,,,,383.0,0.00038364600004570093,,,3.0,,,576,192,0.0001,0.20699503000014374
,0.0,,,,0.14676039799996943,0.0401448620004885,,,,1681398780.0,0.016981891000796168,0.0031098090003069956,,,,,12320.0,,,,1.0,,,,7.0789794921875,,,,0.002816572000483575,,,,,,384.0,0.0003889359995810082,,,3.0,,,577,193,0.0001,0.21020246800162568
0.6610000000000582,,0.0,0.01634753835779864,,,,198325.354496,0.3300159305608537,3.066666666666667,1681398780.0,0.01680436600054236,0.0031616079995728796,2.433333333333333,2950522.0,1570467.0,1162.0,,3.9,6285.49632,2.719744,,9323.372544,421.0,6731.73504,,,6.0,83.41637962249311,,2.8559999999999945,0.04899999999999949,0.0,1875.0,0.0,,0.0003984360000686138,7752.0,818873.0,,2454.081536,34173.812736,578,193,,
,0.0,,,,0.14502813200033415,0.04041745599988644,,,,1681398780.0,,,,,,,12352.0,,,,1.0,,,,7.1962890625,,,,0.0029504499998438405,,,,,,385.0,,,,3.0,,,579,193,0.0001,0.2087604480002483
,0.0,,,,0.1462759689993618,0.04014472700055194,,,,1681398780.0,0.016732501000660704,0.003137493999929575,,,,,12384.0,,,,1.0,,,,7.437255859375,,,,0.002738164000220422,,,,,,386.0,0.00042536199998721713,,,3.0,,,580,193,0.0001,0.20945421700071165
,0.0,,,,0.14584913599992433,0.04017026400015311,,,,1681398781.0,0.016767834000347648,0.0031592109999110107,,,,,12416.0,,,,1.0,,,,7.0787353515625,,,,0.002697687999898335,,,,,,387.0,0.00039314500008913456,,,3.0,,,581,194,0.0001,0.20903727800032357
0.6630000000000109,,0.0,0.016347297250603802,,,,198322.782208,0.3908823956285823,3.066666666666667,1681398781.0,0.016694375000042783,0.003106629999820143,2.433333333333333,2953501.0,1574732.0,1166.0,,3.8666666666666663,6285.430784,2.719744,,9326.403584,421.0,6731.73504,,,6.0,77.27653167695433,,2.8759999999999764,0.04899999999999949,0.0,1878.0,0.0,,0.0004155160004302161,7795.0,822327.0,,2454.016,34173.812736,582,194,,
,0.0,,,,0.14539860300010332,0.04048070899989398,,,,1681398781.0,,,,,,,12448.0,,,,1.0,,,,7.17822265625,,,,0.0025009350001710118,,,,,,388.0,,,,3.0,,,583,194,0.0001,0.20859676800046145
,0.0,,,,0.14610130100027163,0.040619193000566156,,,,1681398781.0,0.01723533799940924,0.003088499999648775,,,,,12480.0,,,,1.0,,,,7.153564453125,,,,0.0028789429998141713,,,,,,389.0,0.00044878599965159083,,,3.0,,,584,194,0.0001,0.21037206099936157
,0.0,,,,0.14547410900013347,0.040110650999849895,,,,1681398782.0,0.01662909500009846,0.0031348330003311276,,,,,12512.0,,,,1.0,,,,7.2298583984375,,,,0.0026073899998664274,,,,,,390.0,0.000388332000511582,,,3.0,,,585,195,0.0001,0.20834441000079096
0.6660000000000537,,0.0,0.053131066918068105,,,,198321.123328,0.42563125289841613,3.066666666666667,1681398782.0,0.016680927000379597,0.0031921929994496168,2.433333333333333,2956961.0,1579747.0,1172.0,,3.8666666666666663,6285.492224,2.719744,,9328.447488,421.0,6731.73504,,,6.0,107.73494042863858,,2.891999999999996,0.04899999999999949,0.0,1879.0,0.0,,0.0004024990003017592,7850.0,826733.0,,2454.07744,34173.812736,586,195,,
,0.0,,,,0.14678085499963345,0.04015983499994036,,,,1681398782.0,,,,,,,12544.0,,,,1.0,,,,7.3056640625,,,,0.002813317999425635,,,,,,391.0,,,,3.0,,,587,195,0.0001,0.21002962699913041
,0.0,,,,0.1464128810002876,0.0404948820005302,,,,1681398782.0,0.016663864999827638,0.003134014000352181,,,,,12576.0,,,,1.0,,,,7.1923828125,,,,0.002790726000057475,,,,,,392.0,0.0003876749997289153,,,3.0,,,588,195,0.0001,0.209884043000784
0.66700000000003,,0.0,0.0122612312910588,,0.14356302600026538,0.04045163200044044,198302.769152,0.269140412923552,3.066666666666667,1681398783.0,0.016640565000670904,0.0031131859996094136,2.433333333333333,2959796.0,1583848.0,1175.0,,3.8666666666666663,6285.492224,2.719744,,9327.128576,421.0,6731.73504,,,6.1,84.52029937295923,,2.907999999999987,0.04899999999999949,0.0,1883.0,0.0,,0.0003815850004684762,7891.0,830247.0,,2454.07744,34173.812736,589,196,,
,0.0,,,,,,,,,1681398783.0,,,,,,,12608.0,,,,1.0,,,,6.9053955078125,,,,0.0027621060007732012,,,,,,393.0,,,,3.0,,,590,196,0.0001,0.20691210000222782
,0.0,,,,0.14619899499939493,0.04003863999969326,,,,1681398783.0,0.01652602400008618,0.003158767000059015,,,,,12640.0,,,,1.0,,,,7.1962890625,,,,0.0027328029991622316,,,,,,394.0,0.000458720000096946,,,3.0,,,591,196,0.0001,0.20911394899849256
,0.0,,,,0.1472317630004909,0.040569152999523794,,,,1681398783.0,0.016572784000345564,0.003129780000563187,,,,,12672.0,,,,1.0,,,,7.274658203125,,,,0.0027299810008116765,,,,,,395.0,0.0004702200003521284,,,3.0,,,592,196,0.0001,0.21070368100208725
0.6690000000000964,,0.0,0.0694831703473678,,0.14486654700067447,0.04035173800002667,198301.478912,0.536331204027898,3.066666666666667,1681398784.0,0.016498752000188688,0.00312385999950493,2.433333333333333,2963732.0,1589375.0,1183.0,,3.8666666666666663,6285.430784,2.719744,,9328.365568,421.0,6731.73504,,,6.1,91.05233821517747,,2.9279999999999973,0.04899999999999949,0.0,1964.0,0.0,,0.0005427349997262354,7926.0,835032.0,,2454.016,34173.812736,593,197,,
,0.0,,,,,,,,,1681398784.0,,,,,,,12704.0,,,,1.0,,,,7.3863525390625,,,,0.0027809339999294025,,,,,,396.0,,,,3.0,,,594,197,0.0001,0.2081645660000504
,0.0,,,,0.1441513079998913,0.04043881299912755,,,,1681398784.0,0.016476031999445695,0.00310146599986183,,,,,12736.0,,,,1.0,,,,7.13818359375,,,,0.002940773999398516,,,,,,397.0,0.0004114090006623883,,,3.0,,,595,197,0.0001,0.20751980199838727
,0.0,,,,0.1461762369999633,0.040269068000270636,,,,1681398784.0,0.01633463199959806,0.003094446999966749,,,,,12768.0,,,,1.0,,,,7.111572265625,,,,0.0028711760005535325,,,,,,398.0,0.0003876330001730821,,,3.0,,,596,197,0.0001,0.20913319300052535
0.6700000000000728,,0.0,0.016348304503669944,,0.14589688900014153,0.04039957900022273,198309.896192,0.3711097052146949,3.066666666666667,1681398785.0,0.016532951000044704,0.0030637240006399225,2.433333333333333,2966531.0,1593832.0,1187.0,,3.8666666666666663,6285.492224,2.719744,,9320.882176,421.0,6731.73504,,,6.0,84.05945344994839,,2.9439999999999884,0.04899999999999949,0.0,2008.0,0.0,,0.00039357400055450853,7966.0,838298.0,,2454.07744,34173.816832,597,198,,
,0.0,,,,,,,,,1681398785.0,,,,,,,12800.0,,,,1.0,,,,7.161376953125,,,,0.002820661999976437,,,,,,399.0,,,,3.0,,,598,198,0.0001,0.20910737900157983
,0.0,,,,0.14444946699950378,0.04001649899964832,,,,1681398785.0,0.017453150000619644,0.0030856490002406645,,,,,12832.0,,,,1.0,,,,7.0526123046875,,,,0.002643095000166795,,,,,,400.0,0.0003848229998766328,,,3.0,,,599,198,0.0001,0.20803268300005584
,0.0,,,,0.14533241699973587,0.040751647999968554,,,,1681398785.0,0.016645783000058145,0.003137069999866071,,,,,12864.0,,,,1.0,,,,7.252685546875,,,,0.0029780389995721634,,,,,,401.0,0.0005059960003563901,,,3.0,,,600,198,0.0001,0.2093509529995572
0.6730000000000018,,0.0,0.061308417172160234,,0.14645502700022917,0.040486082999450446,198309.445632,0.4271392549202918,3.1333333333333333,1681398786.0,0.016694388999894727,0.0031857859994488535,2.466666666666667,2969681.0,1598832.0,1194.0,,4.066666666666666,6285.426688,2.719744,,9320.779776,421.0,6731.73504,,,6.0,82.7380160254781,,2.9639999999999986,0.04899999999999949,0.0,2070.0,0.0,,0.0004524240002865554,8016.0,841859.0,,2454.011904,34173.812736,601,199,,
,0.0,,,,,,,,,1681398786.0,,,,,,,12896.0,,,,1.0,,,,7.07421875,,,,0.002923029999692517,,,,,,402.0,,,,3.0,,,602,199,0.0001,0.21019673899900226
,0.0,,,,0.1454459759997917,0.04002998200030561,,,,1681398786.0,0.016654246000143758,0.0031219570000757813,,,,,12928.0,,,,1.0,,,,7.2100830078125,,,,0.002952131999336416,,,,,,403.0,0.0004671159995268681,,,3.0,,,603,199,0.0001,0.20867140899918013
0.6740000000000919,,0.0,0.012255580879356012,,0.14703213699976914,,198303.793152,0.9030512000810224,3.1333333333333333,1681398787.0,0.016675549999490613,0.0031439959993804223,2.466666666666667,2978741.0,1615168.0,1197.0,,4.066666666666666,6285.426688,2.719744,,9325.969408,421.0,6731.73504,,,6.1,75.03371675046098,,2.975999999999999,0.04899999999999949,0.0,2136.0,0.0,,0.0004910979996566311,8117.0,845272.0,,2454.011904,34173.812736,604,200,,
0.6740000000000919,,0.0,0.004087497176712932,,,,198303.793152,0.04018840001869783,3.1333333333333333,1681398788.0,,,2.466666666666667,2979391.0,1615841.0,1198.0,,4.066666666666666,6285.426688,2.719744,,9325.961216,421.0,6731.73504,,,6.1,0.024828351992638078,,2.9799999999999898,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,845478.0,,2454.011904,34173.812736,605,201,,
0.6760000000000446,,0.0,0.04084771102080969,,,,198301.30688,48.17940444480707,3.1333333333333333,1681398789.0,,,2.466666666666667,2985705.0,1627025.0,1203.0,,4.066666666666666,6285.426688,2.719744,,9328.443392,421.0,6731.73504,,,6.1,55.3110158859099,,2.9879999999999995,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,847981.0,,2454.011904,34173.812736,606,202,,
0.6770000000000209,,0.0,0.0040854248390632735,,,,198300.225536,24.648668662043118,3.1333333333333333,1681398790.0,,,2.466666666666667,2992340.0,1638023.0,1204.0,,4.066666666666666,6285.426688,2.719744,,9329.524736,421.0,6731.73504,,,6.1,42.99398162656601,,2.9919999999999902,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,851661.0,,2454.011904,34173.812736,607,203,,
0.6790000000000873,,0.0,0.04493692684166917,,,,198299.783168,77.03514549724044,3.2,1681398791.0,,,2.466666666666667,2998995.0,1648556.0,1207.0,,4.300000000000001,6285.426688,2.719744,,9329.946624,421.0,6731.73504,,,6.1,62.78808912053349,,3.0,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,856124.0,,2454.011904,34173.812736,608,204,,
0.6920000000000073,,0.0,0.1308768846378727,,,,198296.973312,37.56419012675102,3.2,1681398792.0,,,2.466666666666667,3005616.0,1659581.0,1226.0,,4.300000000000001,6285.426688,2.719744,,9332.789248,421.0,6731.73504,,,6.1,60.9175022762769,,3.011999999999972,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,859520.0,,2454.011904,34173.812736,609,205,,
0.6920000000000073,,0.0,0.004086686262407357,,,,198297.378816,39.6053137790691,3.2,1681398793.0,,,2.466666666666667,3011651.0,1669767.0,1227.0,,4.300000000000001,6285.426688,2.719744,,9332.38784,421.0,6731.73504,,,6.1,41.095509558499195,,3.015999999999991,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,862478.0,,2454.011904,34173.812736,610,206,,
0.6920000000000073,,0.0,0.004084793444512879,,,,198295.719936,86.67598195253831,3.2,1681398794.0,,,2.466666666666667,3021959.0,1687717.0,1228.0,,4.300000000000001,6285.426688,2.719744,,9334.04672,421.0,6731.73504,,,6.1,71.4197332054319,,3.019999999999982,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,866864.0,,2454.011904,34173.812736,611,207,,
0.6960000000000264,,0.0,0.04904195007614664,,,,198300.061696,47.658175261265725,3.2,1681398795.0,,,2.466666666666667,3025919.0,1692772.0,1236.0,,4.300000000000001,6285.426688,2.719744,,9329.713152,421.0,6731.73504,,,6.1,35.48001500008183,,3.0319999999999823,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,870463.0,,2454.011904,34173.812736,612,208,,
0.6960000000000264,,0.0,0.004085370427053486,,,,198295.478272,71.56687287631027,3.1333333333333333,1681398796.0,,,2.466666666666667,3035965.0,1710036.0,1237.0,,3.933333333333333,6285.426688,2.719744,,9334.296576,421.0,6731.73504,,,6.1,118.92502949039857,,3.035999999999973,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,875056.0,,2454.011904,34173.812736,613,209,,
0.6990000000000691,,0.0,0.04084893478898109,,,,198294.175744,73.06692048843365,3.1333333333333333,1681398797.0,,,2.466666666666667,3043507.0,1721949.0,1240.0,,3.933333333333333,6285.426688,2.719744,,9335.58272,421.0,6731.73504,,,6.1,53.482193900497386,,3.0479999999999734,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,879739.0,,2454.011904,34173.812736,614,210,,
0.6990000000000691,,0.0,0.004084742941379726,,,,198296.383488,65.92983326761376,3.1333333333333333,1681398798.0,,,2.466666666666667,3050592.0,1732456.0,1241.0,,3.933333333333333,6285.426688,2.719744,,9333.37088,421.0,6731.73504,,,6.1,94.87223945893636,,3.0519999999999925,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,884828.0,,2454.011904,34173.812736,615,211,,
0.6990000000000691,,0.0,0.004085025573487406,,,,198293.069824,59.44473369027991,3.1333333333333333,1681398799.0,,,2.466666666666667,3056540.0,1742277.0,1242.0,,3.933333333333333,6285.426688,2.719744,,9336.684544,421.0,6731.73504,,,6.1,33.904954321588676,,3.055999999999983,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,888013.0,,2454.011904,34173.812736,616,212,,
0.7010000000000218,,0.0,0.032695084493365285,,,,198297.546752,68.45717703625837,3.1333333333333333,1681398800.0,,,2.466666666666667,3063578.0,1753738.0,1246.0,,3.933333333333333,6285.426688,2.719744,,9332.224,421.0,6731.73504,,,6.1,55.07739219608702,,3.063999999999993,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,892080.0,,2454.011904,34173.812736,617,213,,
0.7010000000000218,,0.0,0.0040867805608453414,,,,198291.300352,82.30809580073094,3.6000000000000005,1681398801.0,,,2.6,3074027.0,1771328.0,1247.0,,6.033333333333333,6285.426688,2.719744,,9338.466304,421.0,6731.73504,,,6.1,69.94266318540141,,3.0679999999999836,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,897566.0,,2454.011904,34173.812736,618,214,,
0.7040000000000646,,0.0,0.049025261234933955,,,,198297.448448,56.365246107187076,3.6000000000000005,1681398802.0,,,2.6,3079636.0,1780164.0,1251.0,,6.033333333333333,6285.426688,2.719744,,9332.318208,421.0,6731.73504,,,6.1,60.35580183163224,,3.0759999999999934,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,900953.0,,2454.011904,34173.812736,619,215,,
0.7040000000000646,,0.0,0.004084732258184662,,,,198290.427904,86.33745387788862,3.6000000000000005,1681398803.0,,,2.6,3089626.0,1797534.0,1252.0,,6.033333333333333,6285.426688,2.719744,,9339.346944,421.0,6731.73504,,,6.1,87.73041140042697,,3.079999999999984,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,905247.0,,2454.011904,34173.812736,620,216,,
0.7040000000000646,,0.0,0.0040854258033327095,,,,198287.962112,71.701489036788,3.6000000000000005,1681398804.0,,,2.6,3098409.0,1811964.0,1253.0,,6.033333333333333,6285.426688,2.719744,,9341.812736,421.0,6731.73504,,,6.1,86.08843570420356,,3.0839999999999748,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,909867.0,,2454.011904,34173.812736,621,217,,
0.7050000000000409,,0.0,0.004085470494056185,,,,198287.781888,101.51965689691924,3.6000000000000005,1681398805.0,,,2.6,3106994.0,1826782.0,1254.0,,6.033333333333333,6285.426688,2.719744,,9341.99296,421.0,6731.73504,,,6.1,87.97026580813174,,3.087999999999994,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,913856.0,,2454.011904,34173.812736,622,218,,
0.7060000000000173,,0.0,0.020433436194448255,,,,198290.92352,60.98838737137813,3.5333333333333337,1681398806.0,,,2.6,3111002.0,1832570.0,1258.0,,5.533333333333333,6285.426688,2.719744,,9338.851328,421.0,6731.73504,,,6.1,65.13762806191988,,3.095999999999975,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,916830.0,,2454.011904,34173.812736,623,219,,
0.7080000000000837,,0.0,0.03678176879545235,,,,198287.798272,93.72577387836826,3.5333333333333337,1681398807.0,,,2.6,3124114.0,1857350.0,1261.0,,5.533333333333333,6285.426688,2.719744,,9341.968384,421.0,6731.73504,,,6.1,108.4851770037486,,3.1079999999999757,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,920477.0,,2454.011904,34173.812736,624,220,,
0.7080000000000837,,0.0,0.004085228600161308,,,,198287.806464,122.18516590832735,3.5333333333333337,1681398808.0,,,2.6,3136087.0,1876175.0,1262.0,,5.533333333333333,6285.426688,2.719744,,9341.968384,421.0,6731.73504,,,6.1,102.89893734914956,,3.1119999999999948,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,927498.0,,2454.011904,34173.812736,625,221,,
0.70900000000006,,0.0,0.004082774285537001,,,,198291.632128,40.68226215522046,3.5333333333333337,1681398809.0,,,2.6,3140197.0,1880921.0,1263.0,,5.533333333333333,6285.426688,2.719744,,9338.138624,421.0,6731.73504,,,6.1,33.45002621137974,,3.1159999999999854,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,931748.0,,2454.011904,34173.812736,626,222,,
0.70900000000006,,0.0,0.00408527620093533,,,,198286.516224,86.64329833344026,3.5333333333333337,1681398810.0,,,2.6,3152979.0,1903063.0,1264.0,,5.533333333333333,6285.426688,2.719744,,9343.254528,421.0,6731.73504,,,6.1,90.73838876794717,,3.119999999999976,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,937555.0,,2454.011904,34173.812736,627,223,,
0.7100000000000364,,0.0,0.024521476697019155,,,,198287.72864,117.12440685713314,3.4666666666666663,1681398811.0,,,2.566666666666667,3161772.0,1916573.0,1267.0,,5.1000000000000005,6285.426688,2.719744,,9342.038016,421.0,6731.73504,,,6.1,73.10901072371621,,3.127999999999986,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,943172.0,,2454.011904,34173.812736,628,224,,
0.7100000000000364,,0.0,0.004084692439495367,,,,198281.5232,53.132753760209624,3.4666666666666663,1681398812.0,,,2.566666666666667,3169200.0,1926638.0,1268.0,,5.1000000000000005,6285.426688,2.719744,,9348.243456,421.0,6731.73504,,,6.1,66.5000852688523,,3.1319999999999766,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,949143.0,,2454.011904,34173.812736,629,225,,
0.7110000000000127,,0.0,0.040848711397256765,,,,198277.169152,53.63687121976713,3.4666666666666663,1681398813.0,,,2.566666666666667,3179035.0,1944178.0,1271.0,,5.1000000000000005,6285.426688,2.719744,,9352.589312,421.0,6731.73504,,,6.1,72.86112847827975,,3.1359999999999957,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,953045.0,,2454.011904,34173.812736,630,226,,
0.7110000000000127,,0.0,0.004086824309021121,,,,198272.053248,145.75605429104715,3.4666666666666663,1681398814.0,,,2.566666666666667,3192630.0,1967533.0,1272.0,,5.1000000000000005,6285.426688,2.719744,,9357.717504,421.0,6731.73504,,,6.1,119.96176730844903,,3.1399999999999864,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,959442.0,,2454.011904,34173.812736,631,227,,
0.7119999999999891,,0.0,0.004085469529765573,,,,198279.540736,46.60271149514954,3.4666666666666663,1681398815.0,,,2.566666666666667,3197835.0,1973986.0,1273.0,,5.1000000000000005,6285.426688,2.719744,,9350.234112,421.0,6731.73504,,,6.1,42.52616297534511,,3.143999999999977,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,964149.0,,2454.011904,34173.812736,632,228,,
0.7119999999999891,,0.0,0.004084209813765884,,,,198278.3488,11.069014277804486,3.4000000000000004,1681398816.0,,,2.566666666666667,3201215.0,1977949.0,1274.0,,4.7,6285.426688,2.719744,,9351.426048,421.0,6731.73504,,,6.1,51.107831335513886,,3.147999999999996,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,967185.0,,2454.011904,34173.812736,633,229,,
0.7130000000000791,,0.0,0.028582177783058237,,,,198267.908096,72.4044939781611,3.4000000000000004,1681398817.0,,,2.566666666666667,3213505.0,1999861.0,1278.0,,4.7,6285.426688,2.719744,,9361.862656,421.0,6731.73504,,,6.1,88.8889858915031,,3.1559999999999775,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,972011.0,,2454.011904,34173.812736,634,230,,
0.7140000000000555,,0.0,0.03676014303383887,,,,198260.563968,100.2059162168898,3.4000000000000004,1681398818.0,,,2.566666666666667,3221784.0,2013737.0,1281.0,,4.7,6285.426688,2.719744,,9369.206784,421.0,6731.73504,,,6.1,59.899839370138245,,3.1599999999999966,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,976498.0,,2454.011904,34173.812736,635,231,,
0.7140000000000555,,0.0,0.004085394714710429,,,,198261.817344,86.64576413184768,3.4000000000000004,1681398819.0,,,2.566666666666667,3232971.0,2032045.0,1282.0,,4.7,6285.426688,2.719744,,9367.953408,421.0,6731.73504,,,6.1,84.74605558806317,,3.1639999999999873,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,982488.0,,2454.011904,34173.812736,636,232,,
0.7140000000000555,,0.0,0.00408289266869454,,,,198264.963072,74.96514692649454,3.4000000000000004,1681398820.0,,,2.566666666666667,3239798.0,2040169.0,1283.0,,4.7,6285.426688,2.719744,,9364.80768,421.0,6731.73504,,,6.1,92.25907611893953,,3.167999999999978,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,988874.0,,2454.011904,34173.812736,637,233,,
0.7150000000000318,,0.0,0.004083478820332119,,,,198239.0272,117.80188791253052,3.5666666666666664,1681398821.0,,,2.6333333333333333,3255938.0,2069797.0,1284.0,,5.4,6285.426688,2.719744,,9390.747648,421.0,6731.73504,,,6.1,122.02243444501588,,3.171999999999997,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,994721.0,,2454.011904,34173.812736,638,234,,
0.7160000000000082,,0.0,0.02042241821264394,,,,198236.495872,53.39947813599864,3.5666666666666664,1681398822.0,,,2.6333333333333333,3262104.0,2078464.0,1287.0,,5.4,6285.426688,2.719744,,9393.278976,421.0,6731.73504,,,6.1,52.04239249069912,,3.1799999999999784,0.04899999999999949,0.0,2136.0,0.0,,,8117.0,999056.0,,2454.011904,34173.812736,639,235,,
