03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
36226,996.883122446827,4,32832,108,0.0,180,2,0.5,996.883122446827,1683049631,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
37421,996.883122446827,4,32832,109,0.0,181,2,0.5,996.883122446827,1683049632,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
38622,996.883122446827,4,32832,110,0.0,183,2,0.5,996.883122446827,1683049634,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
39821,996.883122446827,4,32832,111,0.0,184,2,0.5,996.883122446827,1683049635,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
41016,996.883122446827,4,32832,112,0.0,185,2,0.5,996.883122446827,1683049636,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
42220,996.883122446827,4,32832,113,0.0,186,2,0.5,996.883122446827,1683049637,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
43422,996.883122446827,4,32832,114,0.0,187,2,0.5,996.883122446827,1683049638,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
44622,996.883122446827,4,32832,115,0.0,189,2,0.5,996.883122446827,1683049640,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
817,903.9259608250609,4,640,116,35.35,190,3,10.0,903.9259608250609,1683049641,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
2031,966.6208406437175,4,1920,117,31.8,191,3,10.0,966.6208406437175,1683049642,0,160.0,3.0,225.44,0.0,223.73,160.0,3.0,0.0,3.0,160.0,0.0,228.01,226.74,160.0,3.0,0.0,45.67460039909929,0.0,98496.0,32832.0,0.0,718.8240228292715,3.0
3239,989.1785588339222,4,3072,118,29.85,192,3,10.0,989.1785588339222,1683049643,0,480.0,3.0,240.61,0.0,240.66,480.0,3.0,0.0,3.0,480.0,0.0,243.16,242.19,480.0,3.0,0.0,,,,,,,
4442,998.0784542463775,4,4256,119,28.38,193,3,10.0,998.0784542463775,1683049644,0,768.0,3.0,246.01,0.0,246.8,768.0,3.0,0.0,3.0,768.0,0.0,248.51,247.85,768.0,3.0,0.0,,,,,,,
5645,1001.6198740268653,4,5504,120,27.08,195,3,10.0,1001.6198740268653,1683049646,0,1056.0,3.0,248.02,0.0,249.08,1088.0,3.0,0.0,3.0,1056.0,0.0,250.79,250.2,1056.0,3.0,0.0,,,,,,,
6849,1003.0037837897607,4,6688,121,25.84,196,3,10.0,1003.0037837897607,1683049647,0,1376.0,3.0,248.97,0.0,250.2,1376.0,3.0,0.0,3.0,1376.0,0.0,251.57,250.87,1376.0,3.0,0.0,,,,,,,
8062,1002.0857353736454,4,7904,122,24.65,197,3,10.0,1002.0857353736454,1683049648,0,1664.0,3.0,249.16,0.0,250.91,1696.0,3.0,0.0,3.0,1664.0,0.0,251.87,251.07,1664.0,3.0,0.0,,,,,,,
9268,1002.2684314141447,4,9088,123,23.45,198,3,10.0,1002.2684314141447,1683049649,0,1952.0,3.0,248.72,0.0,250.23,1984.0,3.0,0.0,3.0,1984.0,0.0,251.85,251.29,1984.0,3.0,0.0,,,,,,,
10474,1001.1547528417133,4,10304,124,22.27,199,3,10.0,1001.1547528417133,1683049650,0,2272.0,3.0,249.23,0.0,249.67,2272.0,3.0,0.0,3.0,2272.0,0.0,251.93,251.44,2272.0,3.0,0.0,,,,,,,
11681,999.3574621649759,4,11552,125,21.1,201,3,10.0,999.3574621649759,1683049652,0,2560.0,3.0,249.27,0.0,249.1,2592.0,3.0,0.0,3.0,2560.0,0.0,251.6,251.18,2592.0,3.0,0.0,,,,,,,
12887,999.6899842280787,4,12736,126,19.89,202,3,10.0,999.6899842280787,1683049653,0,2880.0,3.0,249.27,0.0,247.53,2912.0,3.0,0.0,3.0,2880.0,0.0,251.54,251.02,2880.0,3.0,0.0,,,,,,,
14091,999.4202779394296,4,13888,127,18.69,203,3,10.0,999.4202779394296,1683049654,0,3168.0,3.0,249.26,0.0,248.17,3200.0,3.0,0.0,3.0,3168.0,0.0,251.18,251.07,3200.0,3.0,0.0,,,,,,,
15295,998.5702858368572,4,15168,128,17.5,204,3,10.0,998.5702858368572,1683049655,0,3456.0,3.0,249.38,0.0,247.56,3488.0,3.0,0.0,3.0,3456.0,0.0,251.56,250.92,3488.0,3.0,0.0,,,,,,,
16498,997.8060852724739,4,16320,129,16.31,205,3,9.32,997.8060852724739,1683049656,0,3776.0,3.0,248.96,0.0,247.45,3808.0,3.0,0.0,3.0,3776.0,0.0,251.36,250.8,3808.0,3.0,0.0,,,,,,,
17703,998.1737309872843,4,17536,130,15.09,207,3,8.62,998.1737309872843,1683049658,0,4064.0,3.0,248.8,0.0,246.79,4096.0,3.0,0.0,3.0,4064.0,0.0,251.48,250.73,4096.0,3.0,0.0,,,,,,,
18903,998.2092826717729,4,18752,131,13.89,208,3,7.94,998.2092826717729,1683049659,0,4384.0,3.0,249.09,0.0,247.12,4416.0,3.0,0.0,3.0,4352.0,0.0,251.37,250.59,4384.0,3.0,0.0,,,,,,,
20109,999.3768414095533,4,19936,132,12.67,209,3,7.24,999.3768414095533,1683049660,0,4672.0,3.0,249.33,0.0,247.24,4704.0,3.0,0.0,3.0,4672.0,0.0,251.38,250.27,4704.0,3.0,0.0,,,,,,,
21302,998.6753438566462,4,21152,133,11.48,210,3,6.56,998.6753438566462,1683049661,0,4960.0,3.0,249.34,0.0,248.39,5024.0,3.0,0.0,3.0,4960.0,0.0,251.27,250.38,4992.0,3.0,0.0,,,,,,,
22504,1000.0905011581156,4,22368,134,10.26,211,3,5.86,1000.0905011581156,1683049662,0,5280.0,3.0,248.89,0.0,248.41,5312.0,3.0,0.0,3.0,5248.0,0.0,251.09,250.28,5312.0,3.0,0.0,,,,,,,
23718,1000.4503611130077,4,23520,135,9.05,213,3,5.17,1000.4503611130077,1683049664,0,5568.0,3.0,249.05,0.0,249.38,5632.0,3.0,0.0,3.0,5568.0,0.0,251.34,250.32,5600.0,3.0,0.0,,,,,,,
24927,1000.3603579150843,4,24800,136,7.84,214,3,4.48,1000.3603579150843,1683049665,0,5856.0,3.0,248.94,0.0,249.94,5920.0,3.0,0.0,3.0,5856.0,0.0,251.2,250.37,5888.0,3.0,0.0,,,,,,,
26136,999.5138067776758,4,25952,137,6.63,215,3,3.79,999.5138067776758,1683049666,0,6176.0,3.0,248.9,0.0,250.2,6240.0,3.0,0.0,3.0,6176.0,0.0,251.18,250.07,6208.0,3.0,0.0,,,,,,,
27335,998.8882665646831,4,27168,138,5.44,216,3,3.11,998.8882665646831,1683049667,0,6464.0,3.0,248.29,0.0,250.03,6528.0,3.0,0.0,3.0,6464.0,0.0,251.26,249.92,6496.0,3.0,0.0,,,,,,,
28538,999.0646416287873,4,28384,139,4.23,217,3,2.42,999.0646416287873,1683049668,0,6752.0,3.0,248.34,0.0,249.52,6848.0,3.0,0.0,3.0,6752.0,0.0,251.22,249.82,6816.0,3.0,0.0,,,,,,,
29732,998.7705218231097,4,29536,140,3.04,219,3,1.74,998.7705218231097,1683049670,0,7072.0,3.0,248.71,0.0,249.25,7136.0,3.0,0.0,3.0,7072.0,0.0,251.12,249.99,7104.0,3.0,0.0,,,,,,,
30928,998.4938433605173,4,30752,141,1.84,220,3,1.05,998.4938433605173,1683049671,0,7360.0,3.0,249.03,0.0,248.87,7424.0,3.0,0.0,3.0,7360.0,0.0,251.04,249.84,7392.0,3.0,0.0,,,,,,,
32120,998.5971936180565,4,31968,142,0.65,221,3,0.5,998.5971936180565,1683049672,0,7648.0,3.0,248.92,0.0,248.84,7744.0,3.0,0.0,3.0,7648.0,0.0,250.97,249.75,7712.0,3.0,0.0,,,,,,,
33316,998.2437161454077,4,32832,143,0.0,222,3,0.5,998.2437161454077,1683049673,0,7968.0,3.0,249.0,0.0,248.76,8032.0,3.0,0.0,3.0,7968.0,0.0,251.03,249.81,8000.0,3.0,0.0,,,,,,,
34515,998.2437161454077,4,32832,144,0.0,223,3,0.5,998.2437161454077,1683049674,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
35715,998.2437161454077,4,32832,145,0.0,225,3,0.5,998.2437161454077,1683049676,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
36915,998.2437161454077,4,32832,146,0.0,226,3,0.5,998.2437161454077,1683049677,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
38119,998.2437161454077,4,32832,147,0.0,227,3,0.5,998.2437161454077,1683049678,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
39321,998.2437161454077,4,32832,148,0.0,228,3,0.5,998.2437161454077,1683049679,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
40520,998.2437161454077,4,32832,149,0.0,229,3,0.5,998.2437161454077,1683049680,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
41721,998.2437161454077,4,32832,150,0.0,231,3,0.5,998.2437161454077,1683049682,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
42922,998.2437161454077,4,32832,151,0.0,232,3,0.5,998.2437161454077,1683049683,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
44113,998.2437161454077,4,32832,152,0.0,233,3,0.5,998.2437161454077,1683049684,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
45346,998.2437161454077,4,32832,153,0.0,234,3,0.5,998.2437161454077,1683049685,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
1423,998.2437161454077,4,0,154,31.4,236,4,10.0,998.2437161454077,1683049687,0,8192.0,3.0,248.96,0.0,249.14,8256.0,3.0,0.0,3.0,8160.0,0.0,251.06,249.08,8224.0,3.0,0.0,,,,,,,
2625,998.2437161454077,4,0,155,30.2,237,4,10.0,998.2437161454077,1683049688,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,45.73273831885308,0.0,131328.0,32832.0,0.0,717.9102150212856,4.0
3823,998.2437161454077,4,0,156,29.0,238,4,10.0,998.2437161454077,1683049689,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
5021,998.2437161454077,4,0,157,27.8,239,4,10.0,998.2437161454077,1683049690,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
9045,998.2437161454077,4,0,158,23.77,243,4,10.0,998.2437161454077,1683049694,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
10081,998.2437161454077,4,0,159,22.73,244,4,10.0,998.2437161454077,1683049695,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
11102,998.2437161454077,4,0,160,21.7,245,4,10.0,998.2437161454077,1683049696,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
12124,998.2437161454077,4,0,161,20.68,246,4,10.0,998.2437161454077,1683049697,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
13147,998.2437161454077,4,0,162,19.66,247,4,10.0,998.2437161454077,1683049698,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
14172,998.2437161454077,4,0,163,18.63,248,4,10.0,998.2437161454077,1683049699,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
15192,998.2437161454077,4,0,164,17.61,249,4,10.0,998.2437161454077,1683049700,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
16217,998.2437161454077,4,0,165,16.58,250,4,9.47,998.2437161454077,1683049701,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
17243,998.2437161454077,4,0,166,15.55,251,4,8.89,998.2437161454077,1683049702,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
18267,998.2437161454077,4,0,167,14.53,252,4,8.3,998.2437161454077,1683049703,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
19288,998.2437161454077,4,0,168,13.5,253,4,7.72,998.2437161454077,1683049704,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
20310,998.2437161454077,4,0,169,12.48,254,4,7.13,998.2437161454077,1683049705,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
21334,998.2437161454077,4,0,170,11.45,255,4,6.55,998.2437161454077,1683049706,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
22355,998.2437161454077,4,0,171,10.43,256,4,5.96,998.2437161454077,1683049707,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
23378,998.2437161454077,4,0,172,9.41,258,4,5.38,998.2437161454077,1683049709,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
24398,998.2437161454077,4,0,173,8.38,259,4,4.79,998.2437161454077,1683049710,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
25426,998.2437161454077,4,0,174,7.35,260,4,4.2,998.2437161454077,1683049711,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
26456,998.2437161454077,4,0,175,6.32,261,4,3.61,998.2437161454077,1683049712,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
27487,998.2437161454077,4,0,176,5.29,262,4,3.02,998.2437161454077,1683049713,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
28513,998.2437161454077,4,0,177,4.26,263,4,2.44,998.2437161454077,1683049714,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
29536,998.2437161454077,4,0,178,3.24,264,4,1.85,998.2437161454077,1683049715,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
30564,998.2437161454077,4,0,179,2.21,265,4,1.26,998.2437161454077,1683049716,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
31588,998.2437161454077,4,0,180,1.18,266,4,0.68,998.2437161454077,1683049717,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
32613,998.2437161454077,4,0,181,0.16,267,4,0.5,998.2437161454077,1683049718,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
33638,998.2437161454077,4,0,182,0.0,268,4,0.5,998.2437161454077,1683049719,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
34658,998.2437161454077,4,0,183,0.0,269,4,0.5,998.2437161454077,1683049720,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
35685,998.2437161454077,4,0,184,0.0,270,4,0.5,998.2437161454077,1683049721,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
36707,998.2437161454077,4,0,185,0.0,271,4,0.5,998.2437161454077,1683049722,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
37735,998.2437161454077,4,0,186,0.0,272,4,0.5,998.2437161454077,1683049723,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
38756,998.2437161454077,4,0,187,0.0,273,4,0.5,998.2437161454077,1683049724,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
39775,998.2437161454077,4,0,188,0.0,274,4,0.5,998.2437161454077,1683049725,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
40796,998.2437161454077,4,0,189,0.0,275,4,0.5,998.2437161454077,1683049726,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
41818,998.2437161454077,4,0,190,0.0,276,4,0.5,998.2437161454077,1683049727,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
42839,998.2437161454077,4,0,191,0.0,277,4,0.5,998.2437161454077,1683049728,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
43862,998.2437161454077,4,0,192,0.0,278,4,0.5,998.2437161454077,1683049729,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
44884,998.2437161454077,4,0,193,0.0,279,4,0.5,998.2437161454077,1683049730,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
45906,998.2437161454077,4,0,194,0.0,280,4,0.5,998.2437161454077,1683049731,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
46929,998.2437161454077,4,0,195,0.0,281,4,0.5,998.2437161454077,1683049732,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
47951,998.2437161454077,4,0,196,0.0,282,4,0.5,998.2437161454077,1683049733,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
48973,998.2437161454077,4,0,197,0.0,283,4,0.5,998.2437161454077,1683049734,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
49998,998.2437161454077,4,0,198,0.0,284,4,0.5,998.2437161454077,1683049735,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
51033,998.2437161454077,4,0,199,0.0,285,4,0.5,998.2437161454077,1683049736,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
52053,998.2437161454077,4,0,200,0.0,286,4,0.5,998.2437161454077,1683049737,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
53083,998.2437161454077,4,0,201,0.0,287,4,0.5,998.2437161454077,1683049738,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
54104,998.2437161454077,4,0,202,0.0,288,4,0.5,998.2437161454077,1683049739,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
55125,998.2437161454077,4,0,203,0.0,289,4,0.5,998.2437161454077,1683049740,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
56144,998.2437161454077,4,0,204,0.0,290,4,0.5,998.2437161454077,1683049741,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
57173,998.2437161454077,4,0,205,0.0,291,4,0.5,998.2437161454077,1683049742,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
58200,998.2437161454077,4,0,206,0.0,292,4,0.5,998.2437161454077,1683049743,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
59225,998.2437161454077,4,0,207,0.0,293,4,0.5,998.2437161454077,1683049744,0,0.0,4.0,248.96,0.0,249.14,0.0,4.0,0.0,4.0,0.0,0.0,251.06,249.08,0.0,4.0,0.0,,,,,,,
