cpu/load/avg_sys_load_one_min_percent,03_hivemind/num_peers,02_timing/backward_time_s,02_timing/dataload_time_s,disk/time/disk_write_time_sys_s,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,01_general/step,02_timing/step_time_s,memory/used_memory_sys_MB,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,process/voluntary_proc_ctx_switches,_timestamp,disk/time/disk_read_time_sys_s,process/memory/lib_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,01_general/lr,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,03_hivemind/global_epoch,01_general/minibatch_loss,memory/total_memory_sys_MB,process/memory/virtual_memory_size_proc_MB,_runtime,cpu/logical_core_count,02_timing/forward_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB
,6.0,0.11660156800007826,0.0013297330006025732,,,0.008048684999266698,8864.0,276.0,0.17524451999997837,,0.0,,,,0.0010778129999380326,,,,432,,,,1681080519.0,,,,,0.0001,0.01724254500004463,,,,,,1.0,12.56442642211914,,,157,,0.030944176000048174,,,,
,6.0,0.1098173290001796,0.0011531589998412528,,,0.00808862899975793,8896.0,277.0,0.16719839200050046,,0.0,,,,0.001136003000283381,,,,433,,,,1681080519.0,,,,,0.0001,0.01713841200034949,,,,,,1.0,12.683998107910156,,,157,,0.02986486000008881,,,,
20.5,,,,0.9179999999996653,1574491.0,0.007865674000640865,,,,15070.937088,,5079.392256,544.0,0.0,0.0009861179996732972,63.5,2132864.0,8.5,434,11517.906944,0.0,7252.0,1681080519.0,0.0,7855.521792,34.41195041748813,12.5,,,2.343999999999994,885.0,498815.0,1.4799881525951806,2.654208,,,,37237.202944,157,,0.031183222999970894,0.0,0.0,0.05310175918872624,11975.258112
,6.0,0.11902909499985981,0.0012566109999170294,,,,8928.0,278.0,0.18387356200037175,,0.0,,,,,,,,435,,,,1681080519.0,,,,,0.0001,0.023552841000309854,,,,,,1.0,12.711028099060059,,,157,,,,,,
,6.0,0.1166465859996606,0.0011474010007077595,,,0.007901771999968332,8960.0,279.0,0.17656810100106668,,0.0,,,,0.0010200880005868385,,,,436,,,,1681080520.0,,,,,0.0001,0.017199841000547167,,,,,,1.0,12.794041633605957,,,158,,0.03265241299959598,,,,
,6.0,0.11634544099979394,0.001314842999818211,,,0.007984236999618588,8992.0,280.0,0.1761572609993891,,0.0,,,,0.0012711509998553083,,,,437,,,,1681080520.0,,,,,0.0001,0.01743684899975051,,,,,,1.0,12.639245986938477,,,158,,0.031804740000552556,,,,
,6.0,0.11542603999987477,0.0010634110003593378,,,0.00791504199969495,9024.0,281.0,0.17420533099902968,,0.0,,,,0.0009759709992067656,,,,438,,,,1681080520.0,,,,,0.0001,0.017272179999963555,,,,,,1.0,12.761584281921387,,,158,,0.0315526869999303,,,,
20.5,,,,0.9219999999995707,1582849.0,0.007515625999985787,,,,15017.496576,,5079.384064,546.0,0.0,0.0010297859998900094,63.3,2139984.0,8.5,439,11571.359744,0.0,7355.0,1681080520.0,0.0,7855.521792,32.40760658232526,12.5,,,2.367999999999995,890.0,502317.0,1.9936950724078004,2.654208,,,,37237.202944,158,,0.03133959400020103,0.0,0.0,0.020414375993069053,11975.24992
,6.0,0.11522715899991454,0.0011627459998635459,,,,9056.0,282.0,0.17344171300010203,,0.0,,,,,,,,440,,,,1681080520.0,,,,,0.0001,0.017166802000247117,,,,,,1.0,12.628348350524902,,,158,,,,,,
,6.0,0.1150790430001507,0.001128064000113227,,,0.00763556600031734,9088.0,283.0,0.17394773400064878,,0.0,,,,0.0010149050003747107,,,,441,,,,1681080521.0,,,,,0.0001,0.017205555999680655,,,,,,1.0,12.755833625793457,,,159,,0.03188460000001214,,,,
,6.0,0.1065148739999131,0.001200466999762284,,,0.0073995600005218876,9120.0,284.0,0.1754872189994785,,0.0,,,,0.0010429839994685608,,,,442,,,,1681080521.0,,,,,0.0001,0.017303849999734666,,,,,,1.0,12.574158668518066,,,159,,0.042025484000077995,,,,
,6.0,0.11480479500005458,0.0011670100002447725,,,0.008239167000283487,9152.0,285.0,0.1744684570003301,,0.0,,,,0.0009760819993971381,,,,443,,,,1681080521.0,,,,,0.0001,0.01712430099996709,,,,,,1.0,12.699004173278809,,,159,,0.03215710200038302,,,,
21.875,,,,0.9269999999996799,1589886.0,0.007982062999872142,,,,15017.189376,,5079.384064,551.0,0.0,,63.3,2146507.0,8.625,444,11571.556352,0.0,7461.0,1681080521.0,0.0,7855.521792,30.128996433131356,12.875,,,2.3959999999999866,898.0,505762.0,2.157308475588996,2.654208,,,,37237.202944,159,,,0.0,0.0,0.1019913589505755,11975.24992
,6.0,0.11315688400009094,0.0013253759998406167,,,,9184.0,286.0,0.17576202499822102,,0.0,,,,0.001218801999129937,,,,445,,,,1681080521.0,,,,,0.0001,0.017205303999617172,,,,,,1.0,12.621410369873047,,,159,,0.034873595999670215,,,,
,6.0,0.10873315800017735,0.001202958999783732,,,0.00807207300022128,9216.0,287.0,0.1740914199999679,,0.0,,,,0.0015674649994252832,,,,446,,,,1681080522.0,,,,,0.0001,0.017500046999884944,,,,,,1.0,12.535218238830566,,,160,,0.03701571800047532,,,,
,6.0,0.11532433299998956,0.0012663370007430785,,,0.007966440999553015,9248.0,288.0,0.1742438179999226,,0.0,,,,0.0010196909997830517,,,,447,,,,1681080522.0,,,,,0.0001,0.01722713199978898,,,,,,1.0,12.664971351623535,,,160,,0.03143988400006492,,,,
21.875,,0.10302070399939112,,0.9309999999995853,1597019.0,0.007275411999216885,,,,15015.149568,,5079.384064,552.0,0.0,0.0015748149999126326,63.3,2153105.0,8.625,448,11573.407744,0.0,7541.0,1681080522.0,0.0,7855.521792,35.68665503280078,12.875,,0.017194404000292707,2.4199999999999875,904.0,509110.0,1.8263371902741827,2.654208,,,,37237.202944,160,,0.04406943399953889,0.0,0.0,0.0326874096329065,11975.24992
,6.0,,0.0016308190006384393,,,,9280.0,289.0,0.17476558799899067,,0.0,,,,,,,,449,,,,1681080522.0,,,,,0.0001,,,,,,,1.0,12.667613983154297,,,160,,,,,,
,6.0,0.11633669299953908,0.0011257759997533867,,,0.00799185999949259,9312.0,290.0,0.17433619399889722,,0.0,,,,0.001045816000441846,,,,450,,,,1681080522.0,,,,,0.0001,0.017185591999805183,,,,,,1.0,12.725887298583984,,,160,,0.030650456999865128,,,,
,6.0,0.11656397099977767,0.0010916460005319095,,,0.0082665010004348,9344.0,291.0,0.17436690500016994,,0.0,,,,0.0009670439994806657,,,,451,,,,1681080523.0,,,,,0.0001,0.01709305799977301,,,,,,1.0,12.77111530303955,,,161,,0.030384685000171885,,,,
,6.0,0.11510316800013243,0.0011244699999224395,,,0.008054823999373184,9376.0,292.0,0.17409251099979883,,0.0,,,,0.0010739060007836088,,,,452,,,,1681080523.0,,,,,0.0001,0.01711691799937398,,,,,,1.0,12.625822067260742,,,161,,0.03161922500021319,,,,
21.875,,0.1159363429997029,,0.9369999999998981,1603370.0,0.008073160000094504,,,,15015.333888,,5079.384064,554.0,0.0,0.0010495959995751036,63.3,2158837.0,8.625,453,11573.51424,0.0,7635.0,1681080523.0,0.0,7855.521792,33.26666298405104,12.875,,,2.4480000000000075,912.0,512058.0,1.7053646388749784,2.654208,,,,37237.202944,161,,0.031217996000123094,0.0,0.0,0.032671837720701716,11975.24992
,6.0,,0.0011264730001130374,,,,9408.0,293.0,0.17485034899982566,,0.0,,,,,,,,454,,,,1681080523.0,,,,,0.0001,0.017446781000217015,,,,,,1.0,12.684782981872559,,,161,,,,,,
,6.0,0.11634405500080902,0.0011335019999023643,,,0.007960721000017656,9440.0,294.0,0.17480605200125865,,0.0,,,,0.0009790679996513063,,,,455,,,,1681080524.0,,,,,0.0001,0.01731748800011701,,,,,,1.0,12.80653190612793,,,162,,0.03107121800076129,,,,
,6.0,0.11074105599982431,0.0011018650002370123,,,0.008197782999559422,9472.0,295.0,0.17373414899975614,,0.0,,,,0.001179477999357914,,,,456,,,,1681080524.0,,,,,0.0001,0.01697344000058365,,,,,,1.0,12.93212890625,,,162,,0.03554052700019383,,,,
,6.0,0.11485913900014566,0.0012372609999147244,,,0.007999727000424173,9504.0,296.0,0.17414638100035518,,0.0,,,,0.0010337960002289037,,,,457,,,,1681080524.0,,,,,0.0001,0.017294565999691258,,,,,,1.0,12.578125,,,162,,0.03172189199995046,,,,
21.875,,,,0.9409999999998035,1609218.0,0.008141040999362303,,,,15016.5504,,5079.384064,555.0,0.0,0.0012468530003388878,63.3,2164512.0,8.625,458,11572.18304,0.0,7747.0,1681080524.0,0.0,7855.521792,39.088528060245544,12.875,,,2.4679999999999893,917.0,515060.0,1.5795980076955871,2.654208,,,,37237.20704,162,,0.031194475000120292,0.0,0.0,0.020431856603131127,11975.24992
,6.0,0.11615085399989766,0.0014181139995343983,,,,9536.0,297.0,0.17564647899871488,,0.0,,,,,,,,459,,,,1681080524.0,,,,,0.0001,0.01749514199946134,,,,,,1.0,12.649999618530273,,,162,,,,,,
,6.0,0.11502741699951002,0.001222539000082179,,,0.00806983999973454,9568.0,298.0,0.1744111210009578,,0.0,,,,0.0009737930004121154,,,,460,,,,1681080525.0,,,,,0.0001,0.017361722000714508,,,,,,1.0,12.768725395202637,,,163,,0.031755810000504425,,,,
,6.0,0.11645447200044146,0.0011063739993915078,,,0.008115418999295798,9600.0,299.0,0.1742200969993064,,0.0,,,,0.0009809999992285157,,,,461,,,,1681080525.0,,,,,0.0001,0.017089578000195615,,,,,,1.0,12.624628067016602,,,163,,0.030473254000753514,,,,
,6.0,0.11464170399995055,0.001334642000074382,,,0.0081995000000461,9632.0,300.0,0.1745105029995102,,0.0,,,,0.0013907680004194845,,,,462,,,,1681080525.0,,,,,0.0001,0.0172478599997703,,,,,,1.0,12.633258819580078,,,163,,0.03169602899924939,,,,
21.875,,,,0.944999999999709,1614971.0,0.008133644999361422,,,,15017.92256,,5079.384064,557.0,0.0,0.0012290719996599364,63.3,2169732.0,8.625,463,11570.806784,0.0,7807.0,1681080525.0,0.0,7855.521792,26.98669929696462,12.875,,,2.4879999999999995,922.0,517699.0,1.5847751273770851,2.654208,,,,37237.202944,163,,0.03176902500035794,0.0,0.0,0.020430690297809438,11975.258112
,6.0,0.11447982200024853,0.001421877999746357,,,,9664.0,301.0,0.17431805699925462,,0.0,,,,,,,,464,,,,1681080525.0,,,,,0.0001,0.017284614999880432,,,,,,1.0,12.713208198547363,,,163,,,,,,
,6.0,0.11618194899983791,0.001259589999790478,,,0.00800833999983297,9696.0,302.0,0.17458410299968818,,0.0,,,,0.001145861000622972,,,,465,,,,1681080526.0,,,,,0.0001,0.017267324000385997,,,,,,1.0,12.68507194519043,,,164,,0.030721038999217853,,,,
,6.0,0.11623964400041586,0.0010967039997922257,,,0.00800808500025596,9728.0,303.0,0.17433758200058946,,0.0,,,,0.0009797619995879359,,,,466,,,,1681080526.0,,,,,0.0001,0.01722352500019042,,,,,,1.0,12.6442232131958,,,164,,0.030789862000347057,,,,
,6.0,0.11202408700046362,0.0011064679993069149,,,0.007949618000566261,9760.0,304.0,0.1761414689999583,,0.0,,,,0.0010156620000998373,,,,467,,,,1681080526.0,,,,,0.0001,0.017328473999441485,,,,,,1.0,12.632137298583984,,,164,,0.036717160000080185,,,,
21.125,,,,0.9489999999996144,1620744.0,,,,,15019.466752,,5079.384064,557.0,0.0,,63.3,2174867.0,8.625,468,11568.9472,0.0,7922.0,1681080526.0,0.0,7855.521792,27.471387237221947,12.875,,,2.5080000000000098,928.0,520218.0,1.5130334133127104,2.654208,,,,37237.202944,164,,,0.0,0.0,0.061248018756606536,11975.258112
,6.0,0.11584175000007235,0.0015212010002869647,,,0.007040913000309956,9792.0,305.0,0.1739135180005178,,0.0,,,,0.0009947399994416628,,,,469,,,,1681080526.0,,,,,0.0001,0.017606060000616708,,,,,,1.0,12.660670280456543,,,164,,0.030908853999790153,,,,
,6.0,0.11561519299993961,0.001244508000127098,,,0.008291134000501188,9824.0,306.0,0.17442337700049393,,0.0,,,,0.0011347529998602113,,,,470,,,,1681080527.0,,,,,0.0001,0.01727948200004903,,,,,,1.0,12.708465576171875,,,165,,0.030858307000016794,,,,
,6.0,0.11584841200055962,0.0013015430004088557,,,0.007887875000051281,9856.0,307.0,0.17490463600006478,,0.0,,,,0.0011923859992748476,,,,471,,,,1681080527.0,,,,,0.0001,0.018855703000554058,,,,,,1.0,12.555091857910156,,,165,,0.02981871699921612,,,,
21.125,,0.11858351199953177,,1.0270000000000437,1627131.0,0.00813099599963607,,,,15018.254336,,5079.384064,558.0,0.0,0.0010203920001004008,63.3,2180381.0,8.625,472,11570.192384,0.0,8055.0,1681080527.0,0.0,7855.521792,25.93248395564843,12.875,,0.017250392999812902,2.539999999999992,982.0,523023.0,1.5868227105269874,2.654208,,,,37237.202944,165,,0.031234161000611493,0.0,0.0,0.41273017904164877,11975.258112
,6.0,,0.001066560999788635,,,,9888.0,308.0,0.17728601499948127,,0.0,,,,,,,,473,,,,1681080527.0,,,,,0.0001,,,,,,,1.0,12.5888671875,,,165,,,,,,
,6.0,0.11780782299956627,0.001328235999608296,,,0.007975019999321376,9920.0,309.0,0.17681484699915018,,0.0,,,,0.0010270470002069487,,,,474,,,,1681080528.0,,,,,0.0001,0.017513141000563337,,,,,,1.0,12.750887870788574,,,166,,0.03116357999988395,,,,
,6.0,0.11300650199973461,0.001193865000459482,,,0.007192842000222299,9952.0,310.0,0.17625028299971746,,0.0,,,,0.001094829999601643,,,,475,,,,1681080528.0,,,,,0.0001,0.01723175799997989,,,,,,1.0,12.69852352142334,,,166,,0.03653048599971953,,,,
,6.0,0.11541670499991596,0.001249961999747029,,,0.007958356000017375,9984.0,311.0,0.1747963699990578,,0.0,,,,0.0012967610000487184,,,,476,,,,1681080528.0,,,,,0.0001,0.017297933999543602,,,,,,1.0,12.541945457458496,,,166,,0.0315766519997851,,,,
21.125,,,,1.0360000000000582,1632760.0,0.007999876999747357,,,,15017.877504,,5079.384064,561.0,0.0,0.0011825970004792907,63.3,2185551.0,8.625,477,11570.855936,0.0,8134.0,1681080528.0,0.0,7855.521792,27.613460029963544,12.875,,,2.579999999999984,993.0,525580.0,1.4535541494298143,2.654208,,,,37237.20704,166,,0.038864004999595636,0.0,0.0,0.10211913187353752,11975.258112
,6.0,0.10909073899983923,0.001144735000707442,,,,10016.0,312.0,0.17562769899996056,,0.0,,,,,,,,478,,,,1681080528.0,,,,,0.0001,0.0173457459995916,,,,,,1.0,12.818068504333496,,,166,,,,,,
,6.0,0.11723954999979469,0.0013193209997552913,,,0.00804876000074728,10048.0,313.0,0.17646212500039837,,0.0,,,,0.001099413000702043,,,,479,,,,1681080529.0,,,,,0.0001,0.01728860699950019,,,,,,1.0,12.66996955871582,,,167,,0.03146647399989888,,,,
,6.0,0.11215511899990815,0.00151388899939775,,,0.007480082000256516,10080.0,314.0,0.17549959599909926,,0.0,,,,0.0011192209994987934,,,,480,,,,1681080529.0,,,,,0.0001,0.017040924999491835,,,,,,1.0,12.824695587158203,,,167,,0.03619036000054621,,,,
,6.0,0.11763942000015959,0.0011330110000926652,,,0.008206241000152659,10112.0,315.0,0.1745727560009982,,0.0,,,,0.0009375609997732681,,,,481,,,,1681080529.0,,,,,0.0001,0.01717537500007893,,,,,,1.0,12.754780769348145,,,167,,0.029481148000741086,,,,
21.125,,,,1.03899999999976,1638720.0,0.007988726999428764,,,,15018.78272,,5079.379968,563.0,0.0,0.0009951810006896267,63.3,2190993.0,8.625,482,11570.069504,0.0,8229.0,1681080529.0,0.0,7855.521792,30.908782861081477,12.875,,,2.608000000000004,998.0,528516.0,1.5754904090720816,2.654208,,,,37237.202944,167,,0.03093901700049173,0.0,0.0,0.02042485591135213,11975.254016
,6.0,0.11615345300015179,0.0012135930001022643,,,,10144.0,316.0,0.1743539300005068,,0.0,,,,,,,,483,,,,1681080529.0,,,,,0.0001,0.017063958999642637,,,,,,1.0,12.65320110321045,,,167,,,,,,
,6.0,0.11639012300020113,0.0014015289998496883,,,0.00800060600067809,10176.0,317.0,0.1751595730011104,,0.0,,,,0.0012496839999585063,,,,484,,,,1681080530.0,,,,,0.0001,0.017329644000710687,,,,,,1.0,12.66208553314209,,,168,,0.030787986999712302,,,,
,6.0,0.11544424699968658,0.0010564590002104524,,,0.007858523000322748,10208.0,318.0,0.17464984599973832,,0.0,,,,0.0010087299997394439,,,,485,,,,1681080530.0,,,,,0.0001,0.01709621000009065,,,,,,1.0,12.659102439880371,,,168,,0.03218567699968844,,,,
,6.0,0.11490294400027778,0.0012421950004863902,,,0.008034901000428363,10240.0,319.0,0.17503882100118062,,0.0,,,,0.0009877510001388146,,,,486,,,,1681080530.0,,,,,0.0001,0.01709979099996417,,,,,,1.0,12.74696159362793,,,168,,0.0327712389998851,,,,
21.125,,,,1.0429999999996653,1644555.0,0.008194684000045527,,,,15019.220992,,5079.379968,563.0,0.0,,63.3,2196688.0,8.625,487,11569.516544,0.0,8348.0,1681080530.0,0.0,7855.521792,35.98889424699453,12.875,,,2.627999999999986,1003.0,531501.0,1.6601165628326509,2.654208,,,,37237.202944,168,,,0.0,0.0,0.020417185439072193,11975.254016
,6.0,0.11437808000027871,0.0011657340000965632,,,,10272.0,320.0,0.17531992600106605,,0.0,,,,0.0012120420005885535,,,,488,,,,1681080530.0,,,,,0.0001,0.017440163000173925,,,,,,1.0,12.709770202636719,,,168,,0.03292922299988277,,,,
,6.0,0.10799231300006795,0.0015609519996360177,,,0.008017642999220698,10304.0,321.0,0.17538607899859926,,0.0,,,,0.0012073540001438232,,,,489,,,,1681080531.0,,,,,0.0001,0.017264093999983743,,,,,,1.0,12.663115501403809,,,169,,0.039343722999547026,,,,
,6.0,0.11307534199931979,0.0012241139993420802,,,0.007976074999533012,10336.0,322.0,0.1749649489975127,,0.0,,,,0.0009778919993550517,,,,490,,,,1681080531.0,,,,,0.0001,0.017238948000340315,,,,,,1.0,12.58874225616455,,,169,,0.034472577999622445,,,,
21.375,,0.11763107899969327,,1.0460000000002765,1650328.0,0.008149688999765203,,,,15016.984576,,5079.379968,564.0,0.0,0.0009902840001814184,63.3,2202070.0,8.75,491,11571.44576,0.0,8443.0,1681080531.0,0.0,7855.521792,33.125560281695535,13.125,,0.017028618999574974,2.647999999999996,1007.0,534323.0,1.9206261496031538,2.654208,,,,37237.202944,169,,0.028869314000075974,0.0,0.0,0.016342834163348603,11975.254016
,6.0,,0.0011410970000724774,,,,10368.0,323.0,0.17381008199936332,,0.0,,,,,,,,492,,,,1681080531.0,,,,,0.0001,,,,,,,1.0,12.69124984741211,,,169,,,,,,
,6.0,0.107215824999912,0.00122582199946919,,,0.007925446000626835,10400.0,324.0,0.17596598799900676,,0.0,,,,0.0010295279998899787,,,,493,,,,1681080531.0,,,,,0.0001,0.017335018999801832,,,,,,1.0,12.712239265441895,,,169,,0.04123434799930692,,,,
,6.0,0.11071093200007454,0.001232104999871808,,,0.008171988999492896,10432.0,325.0,0.17453629499959789,,0.0,,,,0.0015624190000380622,,,,494,,,,1681080532.0,,,,,0.0001,0.01726751400019566,,,,,,1.0,12.669336318969727,,,170,,0.03559133599992492,,,,
,6.0,0.11601658499967016,0.001141351999649487,,,0.008112168000479869,10464.0,326.0,0.17408343399893056,,0.0,,,,0.001038009999319911,,,,495,,,,1681080532.0,,,,,0.0001,0.017156118000457354,,,,,,1.0,12.633593559265137,,,170,,0.03061920099935378,,,,
21.375,,0.11862954600019293,,1.050000000000182,1656439.0,0.007765274999655958,,,,15016.8576,,5079.379968,567.0,0.0,0.0010232890008410322,63.3,2207412.0,8.75,496,11571.69152,0.0,8523.0,1681080532.0,0.0,7855.521792,30.972739512322455,13.125,,0.018170899999859103,2.671999999999997,1012.0,537028.0,1.536842451528914,2.654208,,,,37237.20704,170,,0.029690131000279507,0.0,0.0,0.020378619585152687,11975.254016
,6.0,,0.001519942000413721,,,,10496.0,327.0,0.17679908300124225,,0.0,,,,,,,,497,,,,1681080532.0,,,,,0.0001,,,,,,,1.0,12.64526081085205,,,170,,,,,,
,6.0,0.11320382699977927,0.001504679999925429,,,0.007299734999833163,10528.0,328.0,0.17505159499887668,,0.0,,,,0.001033661999827018,,,,498,,,,1681080533.0,,,,,0.0001,0.01714528299999074,,,,,,1.0,12.865975379943848,,,171,,0.03486440799952106,,,,
,6.0,0.11642272000062803,0.001413716999195458,,,0.008033852000153274,10560.0,329.0,0.17420008500084805,,0.0,,,,0.001118500000302447,,,,499,,,,1681080533.0,,,,,0.0001,0.017110622000473086,,,,,,1.0,12.645148277282715,,,171,,0.03010067400009575,,,,
,6.0,0.11587255700032983,0.0013643120000779163,,,0.008108811999591126,10592.0,330.0,0.17462942600013776,,0.0,,,,0.0012787069999831147,,,,500,,,,1681080533.0,,,,,0.0001,0.01718851999976323,,,,,,1.0,12.734375,,,171,,0.030816518000392534,,,,
21.375,,,,1.055000000000291,1663028.0,0.008215097000174865,,,,15017.566208,,5079.375872,569.0,0.0,0.001285675999497471,63.3,2213546.0,8.75,501,11571.171328,0.0,8648.0,1681080533.0,0.0,7855.521792,44.72564912643117,13.125,,,2.7079999999999984,1019.0,540322.0,1.9137289702268043,2.654208,,,,37237.202944,171,,0.030787398999564175,0.0,0.0,0.053108161177790804,11975.24992
,6.0,0.11600030599947786,0.001393589000144857,,,,10624.0,331.0,0.17522035899855837,,0.0,,,,,,,,502,,,,1681080533.0,,,,,0.0001,0.01753829199969914,,,,,,1.0,12.60842227935791,,,171,,,,,,
,6.0,0.11862209800074197,0.001060899000549398,,,0.008177751999937755,10656.0,332.0,0.17586575000132143,,0.0,,,,0.0009679429995230748,,,,503,,,,1681080534.0,,,,,0.0001,0.01730120899992471,,,,,,1.0,12.701437950134277,,,172,,0.02973584900064452,,,,
,6.0,0.11870676000035019,0.0014200400000845548,,,0.00817906900010712,10688.0,333.0,0.17577855000035925,,0.0,,,,0.0011512239998410223,,,,504,,,,1681080534.0,,,,,0.0001,0.017226056999788852,,,,,,1.0,12.81574821472168,,,172,,0.02909540000018751,,,,
,6.0,0.11249103499994817,0.001623647000087658,,,0.007907019999947806,10720.0,334.0,0.17585468699962803,,0.0,,,,0.0012630889996216865,,,,505,,,,1681080534.0,,,,,0.0001,0.017258910000236938,,,,,,1.0,12.711226463317871,,,172,,0.03531098599978577,,,,
21.375,,,,1.0579999999999927,1669130.0,0.008262267000645807,,,,15018.278912,,5079.375872,569.0,0.0,0.0014847839993308298,63.3,2219066.0,8.75,506,11570.56512,0.0,8779.0,1681080534.0,0.0,7855.521792,29.528554257322764,13.125,,,2.7280000000000086,1024.0,542937.0,1.5472260753892488,2.654208,,,,37237.202944,172,,0.036567756999829726,0.0,0.0,0.020450525876956425,11975.24992
,6.0,0.11128265800016379,0.0015108220004549366,,,,10752.0,335.0,0.17646892900029343,,0.0,,,,,,,,507,,,,1681080534.0,,,,,0.0001,0.017360640999868338,,,,,,1.0,12.807812690734863,,,172,,,,,,
,6.0,0.11722533499960264,0.0012256660002094577,,,0.008112757000162674,10784.0,336.0,0.17724508100036473,,0.0,,,,0.001105762999941362,,,,508,,,,1681080535.0,,,,,0.0001,0.017068074999770033,,,,,,1.0,12.657331466674805,,,173,,0.03250748500067857,,,,
,6.0,0.11779191000005085,0.0012247980002939585,,,0.008115751999866916,10816.0,337.0,0.176075724999464,,0.0,,,,0.0011945890000788495,,,,509,,,,1681080535.0,,,,,0.0001,0.017038872999364685,,,,,,1.0,12.91101360321045,,,173,,0.030709802999808744,,,,
,6.0,0.1158791799998653,0.0011959619996559923,,,0.008161278999978094,10848.0,338.0,0.17598453599839559,,0.0,,,,0.0014922629998181947,,,,510,,,,1681080535.0,,,,,0.0001,0.017375558999447094,,,,,,1.0,12.707490921020508,,,173,,0.03188029299963091,,,,
21.375,,,,1.0609999999996944,1675694.0,,,,,15017.877504,,5079.375872,571.0,0.0,,63.3,2224485.0,8.75,511,11570.56512,0.0,8896.0,1681080535.0,0.0,7855.521792,35.497092949871416,13.125,,,2.7439999999999998,1028.0,545737.0,1.47655490777229,2.654208,,,,37237.202944,173,,,0.0,0.0,0.01631825317619376,11975.24992
,6.0,0.11481371100035176,0.001508457000454655,,,0.006715414000609599,10880.0,339.0,0.1739091500012364,,0.0,,,,0.001061867999851529,,,,512,,,,1681080535.0,,,,,0.0001,0.017295593999733683,,,,,,1.0,12.707956314086914,,,173,,0.03251410600023519,,,,
,6.0,0.10570146099962585,0.0011757709999073995,,,0.008055854000303952,10912.0,340.0,0.17462422599965066,,0.0,,,,0.001579149000463076,,,,513,,,,1681080536.0,,,,,0.0001,0.01733336999950552,,,,,,1.0,12.677675247192383,,,174,,0.04077862099984486,,,,
,6.0,0.1154267930005517,0.0010782220006149146,,,0.008135675999255909,10944.0,341.0,0.17674061700017774,,0.0,,,,0.0010236050002276897,,,,514,,,,1681080536.0,,,,,0.0001,0.01780495000002702,,,,,,1.0,12.568958282470703,,,174,,0.033271370999500505,,,,
21.625,,0.10986336099995242,,1.0670000000000073,1681875.0,0.007989824000105727,,,,15016.886272,,5079.375872,574.0,0.0,0.0012669919997279067,63.3,2229875.0,8.875,515,11571.646464,0.0,9003.0,1681080536.0,0.0,7855.521792,28.980437648321026,13.375,,0.01724056999955792,2.76400000000001,1036.0,548427.0,1.630976113755383,2.654208,,,,37237.20704,174,,0.03754197799935355,0.0,0.0,0.10215848114489703,11975.24992
,6.0,,0.0011672689997794805,,,,10976.0,342.0,0.175069993998477,,0.0,,,,,,,,516,,,,1681080536.0,,,,,0.0001,,,,,,,1.0,12.61558723449707,,,174,,,,,,
,6.0,0.11682652599938592,0.001162006999948062,,,0.008116054999845801,11008.0,343.0,0.1741620430002513,,0.0,,,,0.0009472970004935632,,,,517,,,,1681080537.0,,,,,0.0001,0.01712453500022093,,,,,,1.0,12.699629783630371,,,175,,0.02998562300035701,,,,
,6.0,0.11673292399973434,0.0011546610003279056,,,0.007657250000193017,11040.0,344.0,0.17489055799978814,,0.0,,,,0.0010094689996549278,,,,518,,,,1681080537.0,,,,,0.0001,0.01742682399981277,,,,,,1.0,12.703010559082031,,,175,,0.030909430000065186,,,,
,6.0,0.11685371400017175,0.0011562979998416267,,,0.0076626979998764,11072.0,345.0,0.17444486800013692,,0.0,,,,0.0010754559998531477,,,,519,,,,1681080537.0,,,,,0.0001,0.01718465100020694,,,,,,1.0,12.57163143157959,,,175,,0.030512051000187057,,,,
21.625,,,,1.069999999999709,1687994.0,0.0077616629996555275,,,,15016.828928,,5079.371776,575.0,0.0,0.0015155869996306137,63.3,2235157.0,8.875,520,11572.006912,0.0,9104.0,1681080537.0,0.0,7855.521792,28.102722219652218,13.375,,,2.783999999999992,1041.0,551142.0,1.7285468869333906,2.654208,,,,37237.202944,175,,0.03816752799957612,0.0,0.0,0.020443512391625198,11975.245824
,6.0,0.1090209190006135,0.0011370530000931467,,,,11104.0,346.0,0.17488684999989346,,0.0,,,,,,,,521,,,,1681080537.0,,,,,0.0001,0.017284100000324543,,,,,,1.0,12.7620267868042,,,175,,,,,,
