04_peers/peer_1_samples_accumulated,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,03_hivemind/next_fetch_time_s,03_hivemind/total_training_samples,03_hivemind/num_clients,04_peers/peer_1_epoch,04_peers/peer_2_samples_per_second,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_accumulated,03_hivemind/global_samples_accumulated,_step,04_peers/peer_2_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,_runtime,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/eta_next_epoch_s,_timestamp,03_hivemind/per_epoch_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,03_hivemind/global_epoch
12448.0,,0.0,10.0,,0,2.0,120.85,,5952.0,18880,487,2.0,0.0,19017,383.48771524457686,383.48771524457686,616,,,35.86,1681393228.0,,264.04,2,,2
12768.0,,0.0,10.0,,0,2.0,120.87,,6112.0,19328,488,2.0,0.0,19468,382.9286417538748,382.9286417538748,617,,,34.73,1681393229.0,,262.62,2,,2
13088.0,,0.0,10.0,,0,2.0,120.78,,6240.0,19776,489,2.0,0.0,19916,381.80468524431143,381.80468524431143,619,,,33.66,1681393231.0,,262.15,2,,2
13376.0,,0.0,10.0,,0,2.0,120.41,,6400.0,20224,490,2.0,0.0,20366,382.20546909240954,382.20546909240954,620,,,32.45,1681393232.0,,261.39,2,,2
13696.0,,0.0,10.0,,0,2.0,120.33,,6528.0,20672,491,2.0,0.0,20812,379.61678495381483,379.61678495381483,621,,,31.5,1681393233.0,,261.88,2,,2
13984.0,,0.0,10.0,,0,2.0,120.34,,6688.0,21120,492,2.0,0.0,21258,378.4985989602732,378.4985989602732,622,,,30.41,1681393234.0,,259.27,2,,2
14304.0,,0.0,10.0,,0,2.0,120.35,,6816.0,21568,493,2.0,0.0,21707,380.2967449150242,380.2967449150242,623,,,29.09,1681393235.0,,258.15,2,,2
14624.0,,0.0,10.0,,0,2.0,120.14,,6944.0,22016,494,2.0,0.0,22156,380.80654088648174,380.80654088648174,624,,,27.87,1681393236.0,,260.15,2,,2
14912.0,,0.0,10.0,,0,2.0,120.32,,7104.0,22464,495,2.0,0.0,22604,381.5778062068738,381.5778062068738,626,,,26.64,1681393238.0,,260.48,2,,2
15232.0,,0.0,10.0,,0,2.0,120.19,,7232.0,22912,496,2.0,0.0,23054,382.28430101606693,382.28430101606693,627,,,25.41,1681393239.0,,261.39,2,,2
15520.0,,0.0,9.6,,0,2.0,120.24,,7392.0,23360,497,2.0,0.0,23511,385.83399160653124,385.83399160653124,628,,,23.99,1681393240.0,,262.05,2,,2
15840.0,,0.0,9.15,,0,2.0,120.17,,7520.0,23616,498,2.0,0.0,23964,384.6987783128021,384.6987783128021,629,,,22.89,1681393241.0,,265.67,2,,2
15968.0,,0.0,10.0,,0,2.0,120.07,,7648.0,24064,499,2.0,0.0,24179,325.5248214478079,325.5248214478079,630,,,26.39,1681393242.0,,264.63,2,,2
16256.0,,0.0,9.02,,0,2.0,120.12,,7808.0,24512,500,2.0,0.0,24645,360.40262563401285,360.40262563401285,632,,,22.54,1681393244.0,,205.4,2,,2
16576.0,,0.0,8.21,,0,2.0,120.03,,7936.0,24960,501,2.0,0.0,25100,373.8347520855377,373.8347520855377,633,,,20.51,1681393245.0,,240.37,2,,2
16864.0,,0.0,7.58,,0,2.0,120.07,,8096.0,25408,502,2.0,0.0,25555,380.6303965132398,380.6303965132398,634,,,18.95,1681393246.0,,253.77,2,,2
17184.0,,0.0,7.05,,0,2.0,119.91,,8224.0,25888,503,2.0,0.0,26013,383.3779141505457,383.3779141505457,635,,,17.62,1681393247.0,,260.72,2,,2
17504.0,,0.0,6.58,,0,2.0,120.08,,8384.0,26336,504,2.0,0.0,26463,383.2204533051432,383.2204533051432,636,,,16.45,1681393248.0,,263.3,2,,2
17824.0,,0.0,6.11,,0,2.0,119.89,,8512.0,26752,505,2.0,0.0,26914,383.0730480761212,383.0730480761212,637,,,15.28,1681393249.0,,263.33,2,,2
18112.0,,0.0,5.61,,0,2.0,119.85,,8640.0,27232,506,2.0,0.0,27371,385.117398230941,385.117398230941,639,,,14.01,1681393251.0,,263.22,2,,2
18432.0,,0.0,5.18,,0,2.0,119.7,,8800.0,27680,507,2.0,0.0,27818,382.525840526252,382.525840526252,640,,,12.94,1681393252.0,,265.41,2,,2
18752.0,,0.0,6.55,,0,2.0,119.72,,8928.0,27904,508,2.0,0.0,28027,289.504609686184,289.504609686184,641,,,16.38,1681393253.0,,262.81,2,,2
18816.0,,0.0,5.13,,0,2.0,119.73,,9088.0,28352,509,2.0,0.0,28480,334.5276562406609,334.5276562406609,642,,,12.82,1681393254.0,,169.78,2,,2
19136.0,,0.0,4.21,,0,2.0,119.63,,9216.0,28800,510,2.0,0.0,28943,363.7428511357893,363.7428511357893,643,,,10.51,1681393255.0,,214.89,2,,2
19456.0,,0.0,3.64,,0,2.0,119.6,,9344.0,29248,511,2.0,0.0,29387,371.9831701041234,371.9831701041234,645,,,9.09,1681393257.0,,244.14,2,,2
19744.0,,0.0,3.08,,0,2.0,119.44,,9504.0,29696,512,2.0,0.0,29844,379.7233657137145,379.7233657137145,646,,,7.7,1681393258.0,,252.54,2,,2
20064.0,,0.0,2.58,,0,2.0,119.45,,9632.0,30176,513,2.0,0.0,30299,383.2258148350593,383.2258148350593,647,,,6.44,1681393259.0,,260.28,2,,2
20384.0,,0.0,2.11,,0,2.0,119.42,,9792.0,30592,514,2.0,0.0,30750,382.9962976058415,382.9962976058415,648,,,5.27,1681393260.0,,263.81,2,,2
20672.0,,0.0,1.64,,0,2.0,119.64,,9920.0,31040,515,2.0,0.0,31201,383.1785327080588,383.1785327080588,649,,,4.09,1681393261.0,,263.35,2,,2
20992.0,,0.0,1.16,,0,2.0,119.59,,10048.0,31520,516,2.0,0.0,31653,384.02976949742236,384.02976949742236,650,,,2.9,1681393262.0,,263.59,2,,2
21312.0,,0.0,0.69,,0,2.0,119.42,,10208.0,31936,517,2.0,0.0,32103,383.26050129060286,383.26050129060286,652,,,1.74,1681393264.0,,264.61,2,,2
21600.0,,0.0,0.5,,0,2.0,119.3,,10336.0,32416,518,2.0,0.0,32551,382.6733404780071,382.6733404780071,653,,,0.57,1681393265.0,,263.96,2,,2
21920.0,,0.0,0.5,,0,2.0,119.18,,10496.0,32800,519,2.0,0.0,33002,383.7673050869687,383.7673050869687,654,,,0.0,1681393266.0,,263.49,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,520,2.0,0.0,33454,383.7673050869687,383.7673050869687,655,,,0.0,1681393267.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,521,2.0,0.0,33905,383.7673050869687,383.7673050869687,656,,,0.0,1681393268.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,522,2.0,0.0,34356,383.7673050869687,383.7673050869687,657,,,0.0,1681393269.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,523,2.0,0.0,34810,383.7673050869687,383.7673050869687,659,,,0.0,1681393271.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,524,2.0,0.0,35263,383.7673050869687,383.7673050869687,660,,,0.0,1681393272.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,525,2.0,0.0,35716,383.7673050869687,383.7673050869687,661,,,0.0,1681393273.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,526,2.0,0.0,36166,383.7673050869687,383.7673050869687,662,,,0.0,1681393274.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,527,2.0,0.0,36617,383.7673050869687,383.7673050869687,663,,,0.0,1681393275.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,528,2.0,0.0,37068,383.7673050869687,383.7673050869687,665,,,0.0,1681393277.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,529,2.0,0.0,37522,383.7673050869687,383.7673050869687,666,,,0.0,1681393278.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,530,2.0,0.0,37973,383.7673050869687,383.7673050869687,667,,,0.0,1681393279.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,531,2.0,0.0,38425,383.7673050869687,383.7673050869687,668,,,0.0,1681393280.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,532,2.0,0.0,38876,383.7673050869687,383.7673050869687,669,,,0.0,1681393281.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,533,2.0,0.0,39328,383.7673050869687,383.7673050869687,670,,,0.0,1681393282.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,534,2.0,0.0,39780,383.7673050869687,383.7673050869687,672,,,0.0,1681393284.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,535,2.0,0.0,40234,383.7673050869687,383.7673050869687,673,,,0.0,1681393285.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,536,2.0,0.0,40688,383.7673050869687,383.7673050869687,674,,,0.0,1681393286.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,537,2.0,0.0,41139,383.7673050869687,383.7673050869687,675,,,0.0,1681393287.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,538,2.0,0.0,41590,383.7673050869687,383.7673050869687,676,,,0.0,1681393288.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,539,2.0,0.0,42042,383.7673050869687,383.7673050869687,678,,,0.0,1681393290.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,540,2.0,0.0,42494,383.7673050869687,383.7673050869687,679,,,0.0,1681393291.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,541,2.0,0.0,42947,383.7673050869687,383.7673050869687,680,,,0.0,1681393292.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,542,2.0,0.0,43398,383.7673050869687,383.7673050869687,681,,,0.0,1681393293.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,543,2.0,0.0,43849,383.7673050869687,383.7673050869687,682,,,0.0,1681393294.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,544,2.0,0.0,44301,383.7673050869687,383.7673050869687,683,,,0.0,1681393295.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,545,2.0,0.0,44755,383.7673050869687,383.7673050869687,685,,,0.0,1681393297.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,546,2.0,0.0,45206,383.7673050869687,383.7673050869687,686,,,0.0,1681393298.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,547,2.0,0.0,45658,383.7673050869687,383.7673050869687,687,,,0.0,1681393299.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,548,2.0,0.0,46109,383.7673050869687,383.7673050869687,688,,,0.0,1681393300.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,549,2.0,0.0,46560,383.7673050869687,383.7673050869687,689,,,0.0,1681393301.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,550,2.0,0.0,47010,383.7673050869687,383.7673050869687,690,,,0.0,1681393302.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,551,2.0,0.0,47463,383.7673050869687,383.7673050869687,692,,,0.0,1681393304.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,552,2.0,0.0,47915,383.7673050869687,383.7673050869687,693,,,0.0,1681393305.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,553,2.0,0.0,48368,383.7673050869687,383.7673050869687,694,,,0.0,1681393306.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,554,2.0,0.0,48821,383.7673050869687,383.7673050869687,695,,,0.0,1681393307.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,555,2.0,0.0,49274,383.7673050869687,383.7673050869687,696,,,0.0,1681393308.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,556,2.0,0.0,49727,383.7673050869687,383.7673050869687,698,,,0.0,1681393310.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,557,2.0,0.0,50178,383.7673050869687,383.7673050869687,699,,,0.0,1681393311.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,558,2.0,0.0,50629,383.7673050869687,383.7673050869687,700,,,0.0,1681393312.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,559,2.0,0.0,51081,383.7673050869687,383.7673050869687,701,,,0.0,1681393313.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,560,2.0,0.0,51536,383.7673050869687,383.7673050869687,702,,,0.0,1681393314.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,561,2.0,0.0,51987,383.7673050869687,383.7673050869687,703,,,0.0,1681393315.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,562,2.0,0.0,52438,383.7673050869687,383.7673050869687,705,,,0.0,1681393317.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,563,2.0,0.0,52890,383.7673050869687,383.7673050869687,706,,,0.0,1681393318.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,564,2.0,0.0,53344,383.7673050869687,383.7673050869687,707,,,0.0,1681393319.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,565,2.0,0.0,53795,383.7673050869687,383.7673050869687,708,,,0.0,1681393320.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,566,2.0,0.0,54245,383.7673050869687,383.7673050869687,709,,,0.0,1681393321.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,567,2.0,0.0,54697,383.7673050869687,383.7673050869687,710,,,0.0,1681393322.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,568,2.0,0.0,55147,383.7673050869687,383.7673050869687,712,,,0.0,1681393324.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,569,2.0,0.0,55599,383.7673050869687,383.7673050869687,713,,,0.0,1681393325.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,570,2.0,0.0,56052,383.7673050869687,383.7673050869687,714,,,0.0,1681393326.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,571,2.0,0.0,56504,383.7673050869687,383.7673050869687,715,,,0.0,1681393327.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,572,2.0,0.0,56955,383.7673050869687,383.7673050869687,716,,,0.0,1681393328.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,573,2.0,0.0,57407,383.7673050869687,383.7673050869687,718,,,0.0,1681393330.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,574,2.0,0.0,57858,383.7673050869687,383.7673050869687,719,,,0.0,1681393331.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,575,2.0,0.0,58311,383.7673050869687,383.7673050869687,720,,,0.0,1681393332.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,576,2.0,0.0,58762,383.7673050869687,383.7673050869687,721,,,0.0,1681393333.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,577,2.0,0.0,59212,383.7673050869687,383.7673050869687,722,,,0.0,1681393334.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,578,2.0,0.0,59666,383.7673050869687,383.7673050869687,723,,,0.0,1681393335.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,579,2.0,0.0,60120,383.7673050869687,383.7673050869687,725,,,0.0,1681393337.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,580,2.0,0.0,60572,383.7673050869687,383.7673050869687,726,,,0.0,1681393338.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,581,2.0,0.0,61023,383.7673050869687,383.7673050869687,727,,,0.0,1681393339.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,582,2.0,0.0,61474,383.7673050869687,383.7673050869687,728,,,0.0,1681393340.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,583,2.0,0.0,61924,383.7673050869687,383.7673050869687,729,,,0.0,1681393341.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,584,2.0,0.0,62375,383.7673050869687,383.7673050869687,730,,,0.0,1681393342.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,585,2.0,0.0,62828,383.7673050869687,383.7673050869687,732,,,0.0,1681393344.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,586,2.0,0.0,63278,383.7673050869687,383.7673050869687,733,,,0.0,1681393345.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,587,2.0,0.0,63730,383.7673050869687,383.7673050869687,734,,,0.0,1681393346.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,588,2.0,0.0,64184,383.7673050869687,383.7673050869687,735,,,0.0,1681393347.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,589,2.0,0.0,64635,383.7673050869687,383.7673050869687,736,,,0.0,1681393348.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,590,2.0,0.0,65085,383.7673050869687,383.7673050869687,738,,,0.0,1681393350.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,591,2.0,0.0,65537,383.7673050869687,383.7673050869687,739,,,0.0,1681393351.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,592,2.0,0.0,65992,383.7673050869687,383.7673050869687,740,,,0.0,1681393352.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,593,2.0,0.0,66443,383.7673050869687,383.7673050869687,741,,,0.0,1681393353.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,594,2.0,0.0,66894,383.7673050869687,383.7673050869687,742,,,0.0,1681393354.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,595,2.0,0.0,67345,383.7673050869687,383.7673050869687,743,,,0.0,1681393355.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,596,2.0,0.0,67799,383.7673050869687,383.7673050869687,745,,,0.0,1681393357.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,597,2.0,0.0,68250,383.7673050869687,383.7673050869687,746,,,0.0,1681393358.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,598,2.0,0.0,68702,383.7673050869687,383.7673050869687,747,,,0.0,1681393359.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,599,2.0,0.0,69153,383.7673050869687,383.7673050869687,748,,,0.0,1681393360.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,600,2.0,0.0,69603,383.7673050869687,383.7673050869687,749,,,0.0,1681393361.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,601,2.0,0.0,70054,383.7673050869687,383.7673050869687,751,,,0.0,1681393363.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,602,2.0,0.0,70505,383.7673050869687,383.7673050869687,752,,,0.0,1681393364.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,603,2.0,0.0,70960,383.7673050869687,383.7673050869687,753,,,0.0,1681393365.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,604,2.0,0.0,71411,383.7673050869687,383.7673050869687,754,,,0.0,1681393366.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,605,2.0,0.0,71862,383.7673050869687,383.7673050869687,755,,,0.0,1681393367.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,606,2.0,0.0,72314,383.7673050869687,383.7673050869687,756,,,0.0,1681393368.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,607,2.0,0.0,72766,383.7673050869687,383.7673050869687,758,,,0.0,1681393370.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,608,2.0,0.0,73217,383.7673050869687,383.7673050869687,759,,,0.0,1681393371.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,609,2.0,0.0,73667,383.7673050869687,383.7673050869687,760,,,0.0,1681393372.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,610,2.0,0.0,74118,383.7673050869687,383.7673050869687,761,,,0.0,1681393373.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,611,2.0,0.0,74572,383.7673050869687,383.7673050869687,762,,,0.0,1681393374.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,612,2.0,0.0,75025,383.7673050869687,383.7673050869687,763,,,0.0,1681393375.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,613,2.0,0.0,75477,383.7673050869687,383.7673050869687,765,,,0.0,1681393377.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,614,2.0,0.0,75931,383.7673050869687,383.7673050869687,766,,,0.0,1681393378.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,615,2.0,0.0,76383,383.7673050869687,383.7673050869687,767,,,0.0,1681393379.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,616,2.0,0.0,76833,383.7673050869687,383.7673050869687,768,,,0.0,1681393380.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,617,2.0,0.0,77284,383.7673050869687,383.7673050869687,769,,,0.0,1681393381.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,618,2.0,0.0,77735,383.7673050869687,383.7673050869687,771,,,0.0,1681393383.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,619,2.0,0.0,78185,383.7673050869687,383.7673050869687,772,,,0.0,1681393384.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,620,2.0,0.0,78636,383.7673050869687,383.7673050869687,773,,,0.0,1681393385.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,621,2.0,0.0,79086,383.7673050869687,383.7673050869687,774,,,0.0,1681393386.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,622,2.0,0.0,79537,383.7673050869687,383.7673050869687,775,,,0.0,1681393387.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,623,2.0,0.0,79988,383.7673050869687,383.7673050869687,776,,,0.0,1681393388.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,624,2.0,0.0,80440,383.7673050869687,383.7673050869687,778,,,0.0,1681393390.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,625,2.0,0.0,80892,383.7673050869687,383.7673050869687,779,,,0.0,1681393391.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,626,2.0,0.0,81345,383.7673050869687,383.7673050869687,780,,,0.0,1681393392.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,627,2.0,0.0,81796,383.7673050869687,383.7673050869687,781,,,0.0,1681393393.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,628,2.0,0.0,82248,383.7673050869687,383.7673050869687,782,,,0.0,1681393394.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,629,2.0,0.0,82701,383.7673050869687,383.7673050869687,783,,,0.0,1681393395.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,630,2.0,0.0,83154,383.7673050869687,383.7673050869687,785,,,0.0,1681393397.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,631,2.0,0.0,83607,383.7673050869687,383.7673050869687,786,,,0.0,1681393398.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,632,2.0,0.0,84057,383.7673050869687,383.7673050869687,787,,,0.0,1681393399.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,633,2.0,0.0,84508,383.7673050869687,383.7673050869687,788,,,0.0,1681393400.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,634,2.0,0.0,84959,383.7673050869687,383.7673050869687,789,,,0.0,1681393401.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,635,2.0,0.0,85410,383.7673050869687,383.7673050869687,791,,,0.0,1681393403.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,636,2.0,0.0,85861,383.7673050869687,383.7673050869687,792,,,0.0,1681393404.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,637,2.0,0.0,86314,383.7673050869687,383.7673050869687,793,,,0.0,1681393405.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,638,2.0,0.0,86765,383.7673050869687,383.7673050869687,794,,,0.0,1681393406.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,639,2.0,0.0,87216,383.7673050869687,383.7673050869687,795,,,0.0,1681393407.0,,264.56,2,,2
22176.0,,0.0,0.5,,0,2.0,119.2,,10624.0,32800,640,2.0,0.0,87668,383.7673050869687,383.7673050869687,796,,,0.0,1681393408.0,,264.56,2,,2
