bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/soft_interrupts_count,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/opt_step_time_s,02_timing/step_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB,_step,01_general/lr,01_general/minibatch_loss,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,process/memory/shared_memory_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,_timestamp,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,process/voluntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,01_general/step_based_sps,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,cpu/load/avg_sys_load_five_min_percent,_runtime,disk/time/disk_write_time_sys_s,cpu/logical_core_count,02_timing/forward_time_s,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/step
0.0,4.366666666666666,0.0,27129.995264,204791.558144,207624.0,0.0,4.933333333333334,1.2560003597172908e-06,,1.0919999999999845,5527.666688,3831.3984,236,,,,4424.470528,3.0,864.980992,0.40053698591581705,1680626354.0,2.719744,0.1425930490004248,,0.0,207765.0,1560.0,0.06354182094836996,,0.00043652200020005694,0.0,,0.002457503000186989,,4.166666666666666,64,0.257000000000005,,0.01708088899977156,160795.0,512.0,766.0,84.19628143107444,
,,,,,,,,,0.16544703600084176,,,,237,0.0001,7.538818359375,0.0028778169998986414,,,,,1680626354.0,,,,,,,,193.41537191296186,,,0.0,,5536.0,,64,,,,,,,,172.0
,,,,,,,,1.5380001059384085e-06,0.1670385269999315,,,,238,0.0001,7.135498046875,0.0026860190000661532,,,,,1680626354.0,,0.14468208400012372,,,,,,191.57257056040206,0.0004299629999877652,,0.0,0.0024783250000837143,5568.0,,64,,,0.016760597999564197,,,,,173.0
,,,,,,,,1.6629992387606762e-06,0.16561621699929674,,,,239,0.0001,7.0355224609375,0.002841452000211575,,,,,1680626355.0,,0.14313509600015095,,,,,,193.21779340084723,0.00041445399983786047,,0.0,0.002435137000247778,5600.0,,65,,,0.016788414999609813,,,,,174.0
0.0,4.366666666666666,0.0,27129.995264,204791.21408,210873.0,0.0,4.933333333333334,1.3509998098015785e-06,,1.1119999999999663,5527.666688,3831.33696,240,,,,4424.921088,3.0,864.919552,0.016348506747047152,1680626355.0,2.719744,0.14365355300014926,,0.0,211277.0,1578.0,0.07604290783715989,,0.00044764999984181486,0.0,,0.0024117060002026847,,4.166666666666666,65,0.25799999999998136,,0.016907911999624048,163061.0,516.0,788.0,84.11171014788812,
,,,,,,,,,0.1661756699995749,,,,241,0.0001,7.1826171875,0.0027534979999472853,,,,,1680626355.0,,,,,,,,192.56729941321652,,,0.0,,5632.0,,65,,,,,,,,175.0
,,,,,,,,1.2959999367012642e-06,0.16744684300010704,,,,242,0.0001,7.274658203125,0.002714889999879233,,,,,1680626355.0,,0.14487331500004075,,,,,,191.10542442403374,0.00043323799945937935,,0.0,0.0025214500001311535,5664.0,,65,,,0.016902654000659822,,,,,176.0
,,,,,,,,1.2929995136801153e-06,0.16604094599915697,,,,243,0.0001,7.2227783203125,0.0031723849997433717,,,,,1680626356.0,,0.14267923599982169,,,,,,192.72354663748104,0.000439170999925409,,0.0,0.0024570870000388823,5696.0,,66,,,0.017291774000113946,,,,,177.0
0.0,4.366666666666666,0.0,27129.995264,204790.288384,214712.0,0.0,4.933333333333334,1.4120005289441906e-06,,1.127999999999986,5527.666688,3831.3984,244,,,,4425.900032,3.0,864.980992,0.06948118672349837,1680626356.0,2.719744,0.14247590100058005,,0.0,214889.0,1597.0,0.07043910749756856,,0.0004316889999245177,0.0,,0.0024451669996778946,,4.166666666666666,66,0.2610000000000241,,0.017073111000172503,165609.0,522.0,808.0,99.67461000497617,
,,,,,,,,,0.16517191600087244,,,,245,0.0001,7.304443359375,0.0027446359999885317,,,,,1680626356.0,,,,,,,,193.73753586433529,,,0.0,,5728.0,,66,,,,,,,,178.0
,,,,,,,,1.3749995559919626e-06,0.16707033700004104,,,,246,0.0001,7.419677734375,0.002856858000086504,,,,,1680626356.0,,0.144563097000173,,,,,,191.5360953631891,0.0004293910005799262,,0.0,0.002426269999887154,5760.0,,66,,,0.016793345999758458,,,,,179.0
,,,,,,,,1.7399997886968777e-06,0.16679785499945865,,,,247,0.0001,6.990966796875,0.0028634660002353485,,,,,1680626357.0,,0.143924873999822,,,,,,191.84898990519906,0.00043165999977645697,,0.0,0.002418844999738212,5792.0,,67,,,0.017157270000097924,,,,,180.0
0.0,4.566666666666666,0.0,27129.995264,204789.403648,217982.0,0.0,4.966666666666667,1.309999788645655e-06,,1.1479999999999677,5527.666688,3831.33696,248,,,,4426.395648,3.0,864.919552,0.06948052554071012,1680626357.0,2.719744,0.14338007000060315,,0.0,218160.0,1615.0,0.07241013869380457,,0.0004461250000531436,0.0,,0.0025131639995379373,,4.233333333333333,67,0.2629999999999768,,0.016885777999959828,167951.0,529.0,826.0,91.59361281165783,
,,,,,,,,,0.16596974299955036,,,,249,0.0001,7.28759765625,0.0027432959996076534,,,,,1680626357.0,,,,,,,,192.80622733799552,,,0.0,,5824.0,,67,,,,,,,,181.0
,,,,,,,,1.3540002328227274e-06,0.16693785500046943,,,,250,0.0001,7.0621337890625,0.002968523000163259,,,,,1680626357.0,,0.14388466499985952,,,,,,191.68809854367672,0.00043147499945916934,,0.0,0.0024233350004578824,5856.0,,67,,,0.01722850300029677,,,,,182.0
,,,,,,,,1.8020000425167382e-06,0.16708354499951383,,,,251,0.0001,7.2474365234375,0.0028021830003126524,,,,,1680626358.0,,0.14447941399976116,,,,,,191.52095438298912,0.00044393799998942995,,0.0,0.002477152999745158,5888.0,,68,,,0.016879054999662912,,,,,183.0
0.0,4.566666666666666,0.0,27129.995264,204789.833728,220945.0,0.0,4.966666666666667,1.3449998732539825e-06,,1.1639999999999873,5527.666688,3831.3984,252,,,,4426.088448,3.0,864.980992,0.016348257832831954,1680626358.0,2.719744,0.14292115299940633,,0.0,221594.0,1631.0,0.06727691259547584,,0.0004153709996899124,0.0,,0.0024279330000354093,,4.233333333333333,68,0.26400000000001,,0.016791338000075484,170097.0,533.0,847.0,83.39148932298134,
,,,,,,,,,0.16537524899831624,,,,253,0.0001,7.0438232421875,0.0028181089992358466,,,,,1680626358.0,,,,,,,,193.49933072708967,,,0.0,,5920.0,,68,,,,,,,,184.0
,,,,,,,,1.8229993656859733e-06,0.16622611999900982,,,,254,0.0001,7.0986328125,0.002961897999739449,,,,,1680626358.0,,0.14351847499983705,,,,,,192.50885480687762,0.0004439650001586415,,0.0,0.0023739930002193432,5952.0,,68,,,0.01692596599968965,,,,,185.0
,,,,,,,,1.404000613547396e-06,0.1671413179992669,,,,255,0.0001,7.05810546875,0.0027026699999623816,,,,,1680626359.0,,0.14438122100000328,,,,,,191.45475447393775,0.0004409549992487882,,0.0,0.0025789999999688007,5984.0,,69,,,0.017036067999470106,,,,,186.0
0.0,4.566666666666666,0.0,27129.995264,204789.035008,224397.0,0.0,4.966666666666667,1.2860000424552709e-06,,1.17999999999995,5527.666688,3831.33696,256,,,,4426.498048,3.0,864.919552,0.01634791558816201,1680626359.0,2.719744,0.1440118229993459,,0.0,225399.0,1651.0,0.08078967463116626,,0.00043450599969219184,0.0,,0.0024161580004147254,,4.233333333333333,69,0.26499999999998636,,0.016815478000353323,172512.0,537.0,864.0,93.97230488550915,
,,,,,,,,,0.16663253499973507,,,,257,0.0001,7.1702880859375,0.00295328399988648,,,,,1680626359.0,,,,,,,,192.03932773423196,,,0.0,,6016.0,,69,,,,,,,,187.0
,,,,,,,,1.3690005289390683e-06,0.1678569370014884,,,,258,0.0001,7.269775390625,0.002886012999624654,,,,,1680626359.0,,0.1451808070005427,,,,,,190.63853166650034,0.0004774250000991742,,0.0,0.0024332070006494178,6048.0,,69,,,0.01687811600004352,,,,,188.0
,,,,,,,,1.6320000213454477e-06,0.16591704899929027,,,,259,0.0001,7.08447265625,0.002948043999822403,,,,,1680626360.0,,0.1430254690003494,,,,,,192.8674611379864,0.0004436189992702566,,0.0,0.002485115000126825,6080.0,,70,,,0.01701316999970004,,,,,189.0
0.0,4.566666666666666,0.0,27129.995264,204797.308928,228544.0,0.0,4.966666666666667,2.1239993657218292e-06,,1.1999999999999886,5527.666688,3831.3984,260,,,,4418.383872,3.0,864.980992,0.07356815783306521,1680626360.0,2.719744,0.14402052399964305,,0.0,229077.0,1671.0,0.41572075996643115,,0.0004245589998390642,0.0,,0.0024385760007135104,,4.233333333333333,70,0.26799999999997226,,0.016726606999327487,175293.0,548.0,877.0,93.43092184082765,
,,,,,,,,,0.16663287399842375,,,,261,0.0001,7.0369873046875,0.0030204839995349175,,,,,1680626360.0,,,,,,,,192.0389370485364,,,0.0,,6112.0,,70,,,,,,,,190.0
,,,,,,,,1.59599949256517e-06,0.16729543799920066,,,,262,0.0001,7.294677734375,0.002813201999742887,,,,,1680626360.0,,0.14471822599989537,,,,,,191.27837783689532,0.00044461099969339557,,0.0,0.0025083569998969324,6144.0,,70,,,0.01680944600047951,,,,,191.0
,,,,,,,,1.61500065587461e-06,0.1656637160012906,,,,263,0.0001,7.406005859375,0.0029198219999670982,,,,,1680626361.0,,0.14282227600051556,,,,,,193.16239411019072,0.00048828000035427976,,0.0,0.0024504240000169375,6176.0,,71,,,0.016981298999780847,,,,,192.0
0.0,4.566666666666666,0.0,27129.995264,204796.592128,232299.0,0.0,4.966666666666667,1.5499999790336005e-06,,1.2199999999999704,5527.666688,3831.33696,264,,,,4438.478848,3.0,864.919552,0.016348125600238055,1680626361.0,2.719744,0.14432388500063098,,0.0,233186.0,1693.0,0.08821442186676054,,0.0004523429997789208,0.0,,0.0024874769997040858,,4.233333333333333,71,0.26900000000000546,,0.016989100000500912,177872.0,552.0,889.0,94.79434285782665,
,,,,,,,,,0.16694045900112542,,,,265,0.0001,7.3486328125,0.0026861040005314862,,,,,1680626361.0,,,,,,,,191.68510851994407,,,0.0,,6208.0,,71,,,,,,,,193.0
,,,,,,,,1.6770000001997687e-06,0.1685476929997094,,,,266,0.0001,7.25439453125,0.003607984000154829,,,,,1680626361.0,,0.1439456030002475,,,,,,189.8572411789414,0.0004950140000801184,,0.0,0.0025459230000706157,6240.0,,71,,,0.017951491999156133,,,,,194.0
,,,,,,,,1.4060005923965946e-06,0.16670219600109704,,,,267,0.0001,7.293212890625,0.00304866700025741,,,,,1680626362.0,,0.1434283830003551,,,,,,191.95907893012648,0.00044930100011697505,,0.0,0.002534064999963448,6272.0,,72,,,0.01724037399981171,,,,,195.0
