bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/logical_core_count,02_timing/dataload_time_s,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,process/voluntary_proc_ctx_switches,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,cpu/interrupts/soft_interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,_step,02_timing/step_time_s,02_timing/loss_calc_time_s,process/memory/dirty_pages_proc_count,disk/time/disk_write_time_sys_s,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,01_general/step,03_hivemind/num_peers,disk/counter/disk_write_sys_count,01_general/minibatch_loss,memory/available_memory_sys_MB,cpu/load/avg_sys_load_one_min_percent,_runtime,_timestamp,02_timing/forward_time_s,03_hivemind/global_epoch,memory/used_memory_sys_MB,process/memory/lib_memory_proc_MB,process/memory/resident_set_size_proc_MB,01_general/lr,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s
0.004082778173857843,2.719744,,,2603597.0,,5137.309696,2.3666666666666667,,0.9959999999999951,2981.0,0.0,,,727491.0,0.0,198,,,0.0,0.3229999999999791,996.0,0.0,1.8333333333333333,,9.6,2619520.0,9.227278017844776,16.63673095234035,40865.472512,,,567.0,,190738.501632,1.8333333333333333,133,1681395978.0,,,14083.964928,9876.5824,12390.432768,,,0.0
0.004086070027197683,2.719744,,,2605347.0,,5137.309696,2.3666666666666667,,1.0,2981.0,0.0,,,728767.0,0.0,199,,,0.0,0.32399999999998386,996.0,0.0,1.8333333333333333,,9.6,2620966.0,29.219710243303275,0.13614913030603099,40865.472512,,,568.0,,190733.860864,1.8333333333333333,134,1681395979.0,,,14088.605696,9876.5824,12390.432768,,,0.0
0.0040863392427471865,2.719744,,,2605848.0,,5137.309696,2.3666666666666667,,1.0040000000000049,2981.0,0.0,,,728907.0,0.0,200,,,0.0,0.32399999999998386,996.0,0.0,1.8333333333333333,,9.6,2621246.0,0.006392886218527159,0.08009065298620345,40865.472512,,,569.0,,190733.635584,1.8333333333333333,135,1681395980.0,,,14088.830976,9876.5824,12390.432768,,,0.0
0.004086167220093668,2.719744,,,2606538.0,,5137.309696,2.3666666666666667,,1.0079999999999956,2981.0,0.0,,,729184.0,0.0,201,,,0.0,0.32399999999998386,996.0,0.0,1.8333333333333333,,9.6,2621683.0,0.8468980594654741,0.10298418310709709,40865.472512,,,570.0,,190733.635584,1.8333333333333333,136,1681395981.0,,,14088.830976,9876.5824,12390.432768,,,0.0
0.06946799850507965,2.719744,,,2611839.0,,5137.309696,2.333333333333333,,1.0159999999999911,2981.0,0.0,,,730423.0,0.0,202,,,0.0,0.3259999999999934,996.0,0.0,1.8333333333333333,,9.6,2624777.0,25.52290499577773,0.3020149967324482,40865.472512,,,574.0,,190725.689344,1.6666666666666667,137,1681395982.0,,,14096.777216,9876.5824,12390.432768,,,0.0
0.044938369435578114,2.719744,,,2612923.0,,5137.309696,2.333333333333333,,1.019999999999996,2981.0,0.0,,,731771.0,0.0,203,,,0.0,0.3269999999999982,996.0,0.0,1.8333333333333333,,9.6,2625838.0,5.610849055098707,12.984619491441048,40865.472512,,,578.0,,190721.363968,1.6666666666666667,138,1681395983.0,,,14101.098496,9876.5824,12390.432768,,,0.0
0.0040854287179153065,2.719744,,,2615032.0,,5137.309696,2.333333333333333,,1.024000000000001,2981.0,0.0,,,734146.0,0.0,204,,,0.0,0.32800000000000296,996.0,0.0,1.8333333333333333,,9.6,2627801.0,0.19092197851570814,36.72446934817631,40865.472512,,,579.0,,190721.16736,1.6666666666666667,139,1681395984.0,,,14101.2992,9876.5824,12390.432768,,,0.0
0.004085280079504859,2.719744,,,2616718.0,,5137.309696,2.333333333333333,,1.0279999999999916,2981.0,0.0,,,736210.0,0.0,205,,,0.0,0.32800000000000296,996.0,0.0,1.8333333333333333,,9.6,2629505.0,13.325976173703511,20.81454191597015,40865.472512,,,580.0,,190727.376896,1.6666666666666667,140,1681395985.0,,,14095.085568,9876.5824,12390.432768,,,0.0
0.00408526940075684,2.719744,,,2618156.0,,5137.309696,2.333333333333333,,1.0319999999999965,2981.0,0.0,,,736835.0,0.0,206,,,0.0,0.32800000000000296,996.0,0.0,1.8333333333333333,,9.6,2630492.0,25.27237013976585,0.09609160026930948,40865.472512,,,581.0,,190723.91168,1.6666666666666667,141,1681395986.0,,,14098.550784,9876.5824,12390.432768,,,0.0
0.004085416088087421,2.719744,,,2618727.0,,5137.309696,2.2666666666666666,,1.0360000000000014,2981.0,0.0,,,736987.0,0.0,207,,,0.0,0.3289999999999793,996.0,0.0,1.8333333333333333,,9.6,2630828.0,0.00799528696665169,0.08154075594128682,40865.472512,,,582.0,,190723.19488,1.5333333333333334,142,1681395987.0,,,14099.267584,9876.5824,12390.432768,,,0.0
0.036730007367045965,2.719744,,,2619465.0,,5137.309696,2.2666666666666666,,1.039999999999992,2981.0,0.0,,,737257.0,0.0,208,,,0.0,0.33099999999998886,996.0,0.0,1.8333333333333333,,9.6,2631376.0,3.143165597743462,0.104578493190489,40865.472512,,,585.0,,190722.973696,1.5333333333333334,143,1681395988.0,,,14099.488768,9876.5824,12390.432768,,,0.0
0.004085278143847628,2.719744,,,2625031.0,,5137.309696,2.2666666666666666,,1.043999999999997,2981.0,0.0,,,738082.0,0.0,209,,,0.0,0.33099999999998886,996.0,0.0,1.8333333333333333,,9.6,2634426.0,23.391081831623154,0.4994811059757065,40865.472512,,,586.0,,190711.857152,1.5333333333333334,144,1681395989.0,,,14110.609408,9876.5824,12390.432768,,,0.0
0.004086013661646138,2.719744,,,2625735.0,,5137.309696,2.2666666666666666,,1.0480000000000018,2981.0,0.0,,,739599.0,0.0,210,,,0.0,0.33199999999999363,996.0,0.0,1.8333333333333333,,9.6,2635335.0,5.302600291871656,17.073823083731885,40865.472512,,,587.0,,190710.595584,1.5333333333333334,145,1681395990.0,,,14111.862784,9876.5824,12390.432768,,,0.0
0.004086328551200583,2.719744,,,2628053.0,,5137.309696,2.2666666666666666,,1.0519999999999925,2981.0,0.0,,,741496.0,0.0,211,,,0.0,0.33199999999999363,996.0,0.0,1.8333333333333333,,9.6,2637130.0,0.109931815463984,32.49212225476722,40865.472512,,,588.0,,190711.17312,1.5333333333333334,146,1681395991.0,,,14111.289344,9876.5824,12390.432768,,,0.0
0.3023568132571466,2.719744,,,2629758.0,,5137.309696,2.2333333333333334,,1.0600000000000023,2981.0,0.0,,,743917.0,0.0,212,,,0.0,0.35899999999998045,996.0,0.0,1.8000000000000003,,9.6,2639044.0,14.098830848343225,20.58193773902964,40865.472512,,,637.0,,190716.854272,1.4333333333333333,147,1681395992.0,,,14105.608192,9876.5824,12390.432768,,,0.0
0.00408480897693363,2.719744,,,2631450.0,,5137.309696,2.2333333333333334,,1.063999999999993,2981.0,0.0,,,745162.0,0.0,213,,,0.0,0.35899999999998045,996.0,0.0,1.8000000000000003,,9.6,2640454.0,24.314259005283187,0.14564897018786913,40865.472512,,,638.0,,190712.81152,1.4333333333333333,148,1681395993.0,,,14109.63456,9876.5824,12390.432768,,,0.0
0.004086140972257455,2.719744,,,2631883.0,,5137.309696,2.2333333333333334,,1.0679999999999978,2981.0,0.0,,,745324.0,0.0,214,,,0.0,0.35899999999998045,996.0,0.0,1.8000000000000003,,9.6,2640716.0,0.018068404615897222,0.22936658521390485,40865.472512,,,639.0,,190712.557568,1.4333333333333333,149,1681395994.0,,,14109.888512,9876.5824,12390.432768,,,0.0
0.004085285915515301,2.719744,,,2633508.0,,5137.309696,2.2333333333333334,,1.0720000000000027,2981.0,0.0,,,746279.0,0.0,215,,,0.0,0.35899999999998045,996.0,0.0,1.8000000000000003,,9.6,2641956.0,7.872976297944541,0.46470127241453685,40865.472512,,,640.0,,190711.529472,1.4333333333333333,150,1681395995.0,,,14110.920704,9876.5824,12390.432768,,,0.0
0.0040858863589677274,2.719744,,,2639706.0,,5137.309696,2.2333333333333334,,1.0759999999999934,2981.0,0.0,,,748001.0,0.0,216,,,0.0,0.35899999999998045,996.0,0.0,1.8000000000000003,,9.7,2645717.0,24.611911079441988,1.7099594030007765,40865.472512,,,641.0,,190701.477888,1.4333333333333333,151,1681395996.0,,,14120.988672,9876.5824,12390.432768,,,0.0
0.028602728313289735,2.719744,,,2642014.0,,5137.309696,2.2,,1.0840000000000032,2981.0,0.0,,,749735.0,0.0,217,,,0.0,0.3599999999999852,996.0,0.0,1.8000000000000003,,9.7,2647460.0,0.12743536989179963,28.11588338120432,40865.472512,,,644.0,,190697.025536,1.3,152,1681395997.0,,,14125.432832,9876.5824,12390.432768,,,0.0
0.012251246003029155,2.719744,,,2642684.0,,5137.309696,2.2,,1.0919999999999987,2981.0,0.0,,,751784.0,0.0,218,,,0.0,0.36099999999999,996.0,0.0,1.8000000000000003,,9.7,2648696.0,0.38408772875849356,33.50369620844344,40865.472512,,,647.0,,190699.651072,1.3,153,1681395998.0,,,14122.815488,9876.5824,12390.432768,,,0.0
0.04494155413994491,2.719744,,,2645200.0,,5137.309696,2.2,,1.0999999999999943,2981.0,0.0,,,754372.0,0.0,219,,,0.0,0.36299999999999955,996.0,0.0,1.8000000000000003,,9.7,2651186.0,29.38599113826404,8.103563878782857,40865.472512,,,651.0,,190701.285376,1.3,154,1681395999.0,,,14121.172992,9876.5824,12390.432768,,,0.0
0.004086362569952157,2.719744,,,2645897.0,,5137.309696,2.2,,1.1039999999999992,2981.0,0.0,,,754682.0,0.0,220,,,0.0,0.3639999999999759,996.0,0.0,1.8000000000000003,,9.7,2651653.0,8.763124726024737,0.029674015715211215,40865.472512,,,652.0,,190699.311104,1.3,155,1681396000.0,,,14123.147264,9876.5824,12390.432768,,,0.0
0.004085809599742234,2.719744,,,2646420.0,,5137.309696,2.2,,1.108000000000004,2981.0,0.0,,,754883.0,0.0,221,,,0.0,0.3639999999999759,996.0,0.0,1.8000000000000003,,9.7,2651975.0,0.01276815501189573,0.08985589070896352,40865.472512,,,653.0,,190699.311104,1.3,156,1681396001.0,,,14123.147264,9876.5824,12390.432768,,,0.0
0.00408631299995994,2.719744,,,2647804.0,,5137.309696,2.166666666666667,,1.1119999999999948,2981.0,0.0,,,755906.0,0.0,222,,,0.0,0.3639999999999759,996.0,0.0,1.8000000000000003,,9.7,2653122.0,7.893152524728408,0.2033818637766066,40865.472512,,,654.0,,190698.283008,1.2,157,1681396002.0,,,14124.17536,9876.5824,12390.432768,,,0.0
0.024518624500973498,2.719744,,,2652537.0,,5137.309696,2.166666666666667,,1.1200000000000045,2981.0,0.0,,,757311.0,0.0,223,,,0.0,0.3649999999999807,996.0,0.0,1.8000000000000003,,9.7,2656029.0,23.90609785786101,1.0789791043551946,40865.472512,,,656.0,,190692.323328,1.2,158,1681396003.0,,,14130.13504,9876.5824,12390.432768,,,0.0
0.04495021282526029,2.719744,,,2653296.0,,5137.309696,2.166666666666667,,1.1280000000000001,2981.0,0.0,,,758913.0,0.0,224,,,0.0,0.3669999999999902,996.0,0.0,1.8000000000000003,,9.7,2656987.0,0.09294126926633012,24.514147674484875,40865.472512,,,659.0,,190689.247232,1.2,159,1681396004.0,,,14133.211136,9876.5824,12390.432768,,,0.0
0.07354007786991532,2.719744,,,2654060.0,,5137.309696,2.166666666666667,,1.1359999999999957,2981.0,0.0,,,760875.0,0.0,225,,,0.0,0.3689999999999998,996.0,0.0,1.8000000000000003,,9.7,2658223.0,1.65517042660352,29.41141095305627,40865.472512,,,663.0,,190693.5808,1.2,160,1681396005.0,,,14128.869376,9876.5824,12390.432768,,,0.0
0.004085989366629385,2.719744,,,2656312.0,,5137.309696,2.166666666666667,,1.1400000000000006,2981.0,0.0,,,762737.0,0.0,226,,,0.0,0.3689999999999998,996.0,0.0,1.8000000000000003,,9.7,2660278.0,27.467536828131745,0.2785415761262542,40865.472512,,,664.0,,190690.889728,1.2,161,1681396006.0,,,14131.560448,9876.5824,12390.432768,,,0.0
0.004085763929911767,2.719744,,,2657188.0,,5137.309696,2.1333333333333333,,1.1439999999999912,2981.0,0.0,,,763149.0,0.0,227,,,0.0,0.3699999999999761,996.0,0.0,1.7666666666666668,,9.7,2660897.0,9.376014248727346,0.046339904521031317,40865.472512,,,665.0,,190689.333248,1.1,162,1681396007.0,,,14133.116928,9876.5824,12390.432768,,,0.0
0.04085661900900686,2.719744,,,2658246.0,,5137.309696,2.1333333333333333,,1.152000000000001,2981.0,0.0,,,763680.0,0.0,228,,,0.0,0.37299999999999045,996.0,0.0,1.7666666666666668,,9.7,2661651.0,13.007167490903079,0.13622330920662626,40865.472512,,,674.0,,190688.641024,1.1,163,1681396008.0,,,14133.809152,9876.5824,12390.432768,,,0.0
0.004085390835923024,2.719744,,,2659890.0,,5137.309696,2.1333333333333333,,1.1559999999999917,2981.0,0.0,,,765213.0,0.0,229,,,0.0,0.37299999999999045,996.0,0.0,1.7666666666666668,,9.7,2663202.0,26.42518562027285,0.22969950365213915,40865.472512,,,675.0,,190683.303936,1.1,164,1681396009.0,,,14139.162624,9876.5824,12390.432768,,,0.0
0.04086156525092144,2.719744,,,2660722.0,,5137.309696,2.1333333333333333,,1.1679999999999922,2981.0,0.0,,,765562.0,0.0,230,,,0.0,0.3739999999999952,996.0,0.0,1.7666666666666668,,9.7,2663745.0,10.713287889568306,0.11148343847592887,40865.472512,,,678.0,,190679.752704,1.1,165,1681396010.0,,,14142.705664,9876.5824,12390.432768,,,0.0
0.004086477265917183,2.719744,,,2865185.0,,5137.309696,2.1333333333333333,,1.171999999999997,2981.0,0.0,,,793798.0,0.0,231,,,0.0,0.375,996.0,0.0,1.7666666666666668,,9.6,2772872.0,16.215022082271265,11.312733900091414,40865.472512,,,679.0,,190708.699136,1.1,166,1681396011.0,,,14113.767424,9876.5824,12390.432768,,,0.0
0.004086319810871919,2.719744,,,2981437.0,,5137.309696,2.2,,1.176000000000002,2981.0,0.0,,,845687.0,0.0,232,,,0.0,0.37599999999997635,996.0,0.0,1.8000000000000003,,9.7,2854004.0,26.492018342416905,22.307618879285172,40865.472512,,,680.0,,190694.334464,1.5666666666666667,167,1681396012.0,,,14128.078848,9876.5824,12390.432768,,,0.0
,,,0.001142829999935202,,2112.0,,,138.12744427100006,,,,0.0,,,,233,138.19947001999935,,,,,,,,,,,,,65.0,9.0,,12.74461555480957,,,167,1681396012.0,,1.0,,,,0.0001,,
,,,0.01099809200013624,,2144.0,,,0.003502895000110584,,,,0.0,0.001266728999780753,,,234,0.18626059700045516,0.001509501000327873,,,,,,0.06940866900004039,,,,,,66.0,9.0,,12.709141731262207,,,168,1681396013.0,0.09957471100005932,1.0,,,,0.0001,,
,,,0.0011168599999109574,,2176.0,,,0.009568288999616925,,,,0.0,0.003531414000008226,,,235,0.09360554599970783,0.0009477960002186592,,,,,,0.044026686000051996,,,,,,67.0,9.0,,12.540520668029785,,,168,1681396013.0,0.034414500999901065,1.0,,,,0.0001,,
,,,0.01971644600007494,,2208.0,,,0.014012327000273217,,,,0.0,0.0014245059996937925,,,236,0.11644514699992214,0.0007807150000189722,,,,,,0.04462307699986923,,,,,,68.0,9.0,,12.841558456420898,,,168,1681396013.0,0.035888075999992,1.0,,,,0.0001,,
,,,0.004405982000207587,,2240.0,,,0.007717762000083894,,,,0.0,0.0018107890000464977,,,237,0.09268032400041193,0.001141122999797517,,,,,,0.04410216800033595,,,,,,69.0,9.0,,12.679439544677734,,,168,1681396013.0,0.03350249999994048,1.0,,,,0.0001,,
0.040849517561502076,2.719744,,,3054339.0,,5136.93696,2.2,,1.2039999999999935,3194.0,0.0,,0.002593201000308909,884008.0,0.0,238,,,0.0,0.37699999999998113,1195.0,0.0,1.8000000000000003,,10.4,4191491.0,42.38080002531552,17.155712311169157,43130.519552,,,688.0,,189222.985728,1.5666666666666667,168,1681396013.0,,,15599.550464,10132.29568,12391.17824,,,0.0
,,,0.010277514000335941,,2272.0,,,0.005845193000368454,,,,0.0,,,,239,0.1023014790016532,0.001133379000293644,,,,,,0.04691556400030095,,,,,,70.0,9.0,,12.769048690795898,,,168,1681396013.0,0.03553662800004531,1.0,,,,0.0001,,
,,,0.0007266600000548351,,2304.0,,,0.007481292000193207,,,,0.0,0.0023159669999586185,,,240,0.09141014700026062,0.0008721069998500752,,,,,,0.04497410900012255,,,,,,71.0,9.0,,12.7734375,,,168,1681396013.0,0.03504001200008133,1.0,,,,0.0001,,
,,,0.01570875800007343,,2336.0,,,0.0071687009999550355,,,,0.0,0.002725535000081436,,,241,0.10556554100003268,0.0010148280002795218,,,,,,0.045225269999718876,,,,,,72.0,9.0,,12.764745712280273,,,169,1681396014.0,0.03372244899992438,1.0,,,,0.0001,,
,,,0.0007730580000497866,,2368.0,,,0.007712422000167862,,,,0.0,0.0023953569998411695,,,242,0.09112716800018461,0.0010170329996981309,,,,,,0.04450174800012974,,,,,,73.0,9.0,,12.747909545898438,,,169,1681396014.0,0.034727550000297924,1.0,,,,0.0001,,
,,,0.0008001500000318629,,2400.0,,,0.006124763000116218,,,,0.0,0.0036177130000396573,,,243,0.09014380100006747,0.001092613999844616,,,,,,0.04571562099999937,,,,,,74.0,9.0,,12.583925247192383,,,169,1681396014.0,0.03279294000003574,1.0,,,,0.0001,,
0.0245133184783959,2.719744,,,3103745.0,,5137.330176,2.2,,1.2279999999999944,3345.0,0.0,,0.0035921329999837326,896472.0,0.0,244,,0.0008007100000213541,0.0,0.3779999999999859,1385.0,0.0,1.8000000000000003,0.045839578000141046,10.7,5251245.0,37.17508584597501,6.846541125543957,43130.781696,,,694.0,,188507.21792,1.5666666666666667,169,1681396014.0,0.021371565000208648,,16315.224064,10132.570112,12391.575552,,,0.0
,,,0.000742261999675975,,2432.0,,,0.2539810339999349,,,,0.0,,,,245,0.32632728199996563,,,,,,,,,,,,,75.0,9.0,,12.838583946228027,,,169,1681396014.0,,1.0,,,,0.0001,,
,,,0.0008202819999496569,,2464.0,,,0.008616204000190919,,,,0.0,0.0034365760002401657,,,246,0.08025507600041237,0.0007296919998225349,,,,,,0.045774424000228464,,,,,,76.0,9.0,,12.765625,,,169,1681396014.0,0.020877897999980632,1.0,,,,0.0001,,
,,,0.0007833149998077715,,2496.0,,,0.008454482999695756,,,,0.0,0.0036412989998098055,,,247,0.08046236999962275,0.0007789779997438018,,,,,,0.04554461900033857,,,,,,77.0,9.0,,12.688392639160156,,,169,1681396014.0,0.021259676000227046,1.0,,,,0.0001,,
,,,0.0008737430002838664,,2528.0,,,0.00853437700016002,,,,0.0,0.0036041809999005636,,,248,0.08089147800046703,0.000704830999893602,,,,,,0.04542347899996457,,,,,,78.0,9.0,,12.624330520629883,,,170,1681396015.0,0.021750867000264407,1.0,,,,0.0001,,
,,,0.0011217339997529052,,2560.0,,,0.009181061999697704,,,,0.0,0.0035559379998630902,,,249,0.08158799299962993,0.0008049990001381957,,,,,,0.046271965999949316,,,,,,79.0,9.0,,12.612835884094238,,,170,1681396015.0,0.02065229400022872,1.0,,,,0.0001,,
,,,0.0007299680000869557,,2592.0,,,0.008557545999792637,,,,0.0,0.003609100000176113,,,250,0.07997014499960642,0.0007962549998410395,,,,,,0.045339584999965155,,,,,,80.0,9.0,,12.64925479888916,,,170,1681396015.0,0.020937690999744518,1.0,,,,0.0001,,
,,,0.0007255609998537693,,2624.0,,,0.008638108000013744,,,,0.0,0.003565399000308389,,,251,0.080848934000187,0.000776722999944468,,,,,,0.04618862100005572,,,,,,81.0,9.0,,12.603840827941895,,,170,1681396015.0,0.02095452200001091,1.0,,,,0.0001,,
,,,0.0006203519997143303,,2656.0,,,0.008611811000264424,,,,0.0,0.003582222000204638,,,252,0.08050887400077045,0.0007833220001884911,,,,,,0.04637156600028902,,,,,,82.0,9.0,,12.58984375,,,170,1681396015.0,0.020539601000109542,1.0,,,,0.0001,,
0.081803310987442,2.719744,,,3122717.0,,5136.93696,2.2,0.008528826000201661,1.2759999999999962,3550.0,0.0,,0.0036332119998405688,903186.0,0.0,253,,0.0007933150000098976,0.0,0.3819999999999766,1712.0,0.0,1.8000000000000003,0.046649331000025995,10.7,5262707.0,6.742470147108307,8.35402732787892,43130.785792,,,705.0,,188510.298112,1.5666666666666667,170,1681396015.0,0.0203249340002003,,16312.85248,10132.570112,12391.182336,,,0.0
,,,0.0014543870001944015,,2688.0,,,,,,,0.0,,,,254,0.08138400500047283,,,,,,,,,,,,,83.0,9.0,,12.64138126373291,,,170,1681396015.0,,1.0,,,,0.0001,,
,,,0.0013374330001170165,,2720.0,,,0.008649890000015148,,,,0.0,0.00358470999981364,,,255,0.08149794100017971,0.0008348910000677279,,,,,,0.04566848200011009,,,,,,84.0,9.0,,12.668343544006348,,,170,1681396015.0,0.021422535000056087,1.0,,,,0.0001,,
,,,0.0007280099998752121,,2752.0,,,0.008477228000174364,,,,0.0,0.003699797000081162,,,256,0.08014484100021946,0.0007848659997762297,,,,,,0.04494994200013025,,,,,,85.0,9.0,,12.689630508422852,,,170,1681396015.0,0.02150499800018224,1.0,,,,0.0001,,
,,,0.0007368999999926018,,2784.0,,,0.008679071000187832,,,,0.0,0.0036169499999232357,,,257,0.08091170900024736,0.0007737010000710143,,,,,,0.04602202900014163,,,,,,86.0,9.0,,12.799548149108887,,,171,1681396016.0,0.021083057999931043,1.0,,,,0.0001,,
0.0817261628625002,2.719744,,,3128321.0,,5136.93696,2.2,,1.2999999999999972,3602.0,0.0,,,906294.0,0.0,258,,,0.0,0.38399999999998613,1798.0,0.0,1.8000000000000003,,10.7,5266921.0,2.916993509723302,3.4531857753368596,43130.785792,,,713.0,,188495.48288,1.5666666666666667,171,1681396016.0,,,16328.589312,10132.611072,12391.23968,,,0.0
,,,1.290970684000058,,2816.0,,,0.008562059000269073,,,,0.0,0.0034044389999507985,,,259,1.370929246000287,0.0008261090001724369,,,,,,0.04490302600015639,,,,,,87.0,9.0,,12.572985649108887,,,172,1681396017.0,0.022262928999680298,1.0,,,,0.0001,,
0.00817313339597295,2.719744,,,3135080.0,,5136.949248,2.166666666666667,0.008647291000215773,1.3079999999999927,3627.0,0.0,,0.0035490540003593196,912545.0,0.0,260,,0.0008411579997300578,0.0,0.3849999999999909,1842.0,0.0,1.8000000000000003,0.0456662920000781,10.7,5273521.0,62.39120210297144,3.3734608087069127,43131.191296,,,715.0,,188505.706496,1.4333333333333333,172,1681396017.0,0.021081144999698154,,16318.01344,10132.611072,12391.251968,,,0.0
,,,0.036488218999693345,,2848.0,,,,,,,0.0,,,,261,0.11627315899977475,,,,,,,,,,,,,88.0,9.0,,12.71364974975586,,,172,1681396017.0,,1.0,,,,0.0001,,
,,,0.00030876800019541406,,2880.0,,,0.008323659999859956,,,,0.0,0.0035828739996759396,,,262,0.08054888199967536,0.0008593980001023738,,,,,,0.04497546499987948,,,,,,89.0,9.0,,12.666015625,,,172,1681396017.0,0.0224987169999622,1.0,,,,0.0001,,
,,,0.0009710750000522239,,2912.0,,,0.008620517000053951,,,,0.0,0.003568878999885783,,,263,0.08140413999990415,0.0008595250001235399,,,,,,0.045587174000047526,,,,,,90.0,9.0,,12.673945426940918,,,172,1681396017.0,0.021796969999741123,1.0,,,,0.0001,,
,,,0.0003466670000307204,,2944.0,,,0.008690648000083456,,,,0.0,0.00363491600000998,,,264,0.0803859019997617,0.0008282899998448556,,,,,,0.045839316999717994,,,,,,91.0,9.0,,12.758003234863281,,,173,1681396018.0,0.021046064000074693,1.0,,,,0.0001,,
,,,0.0012646629998016579,,2976.0,,,0.008525622999968618,,,,0.0,0.0036364119996505906,,,265,0.0807502529996782,0.0008439230000476527,,,,,,0.04486447199997201,,,,,,92.0,9.0,,12.688801765441895,,,173,1681396018.0,0.021615160000237665,1.0,,,,0.0001,,
,,,0.0003670569999485451,,3008.0,,,0.008616018999873631,,,,0.0,0.003510589000143227,,,266,0.0809694439994928,0.0008482499997626292,,,,,,0.04563622699970438,,,,,,93.0,9.0,,12.65640926361084,,,173,1681396018.0,0.021991302000060386,1.0,,,,0.0001,,
,,,0.0009043069999279396,,3040.0,,,0.008579625000038504,,,,0.0,0.0036451570003919187,,,267,0.08073818300090352,0.0009048370002346928,,,,,,0.04514147899999443,,,,,,94.0,9.0,,12.710624694824219,,,173,1681396018.0,0.02156277800031603,1.0,,,,0.0001,,
,,,0.0006311479996838898,,3072.0,,,0.008466289999887522,,,,0.0,0.0035963719997198496,,,268,0.08102094399919224,0.0007943999999042717,,,,,,0.04644085800009634,,,,,,95.0,9.0,,12.753994941711426,,,173,1681396018.0,0.021091875999900367,1.0,,,,0.0001,,
0.03679643947647695,2.719744,,,3149241.0,,5136.93696,2.166666666666667,0.008584327000335179,1.347999999999999,3754.0,0.0,,0.003575992000151018,921327.0,0.0,269,,0.0008387930001845234,0.0,0.3879999999999768,2015.0,0.0,1.8000000000000003,0.0460921320000125,10.7,5284761.0,106.97555430569751,7.256796076274154,43130.785792,,,724.0,,188493.918208,1.4333333333333333,173,1681396018.0,0.02126386600002661,,16328.896512,10132.611072,12391.247872,,,0.0
,,,0.0012719199999082775,,3104.0,,,,,,,0.0,,,,270,0.0816270300006181,,,,,,,,,,,,,96.0,9.0,,12.575272560119629,,,173,1681396018.0,,1.0,,,,0.0001,,
,,,0.0006098779999774706,,3136.0,,,0.00844396799993774,,,,0.0,0.0036375930003487156,,,271,0.08028039700047884,0.0007859470001676527,,,,,,0.04566968600011023,,,,,,97.0,9.0,,12.686718940734863,,,173,1681396018.0,0.02113332499993703,1.0,,,,0.0001,,
,,,0.0007285189999493014,,3168.0,,,0.00867481500017675,,,,0.0,0.0035563609999371693,,,272,0.08130874499966012,0.0008121799996843038,,,,,,0.046814247999918734,,,,,,98.0,9.0,,12.584288597106934,,,173,1681396018.0,0.020722621999993862,1.0,,,,0.0001,,
,,,0.0006883159999233612,,3200.0,,,0.008143401999859634,,,,0.0,0.0036305779999565857,,,273,0.08042396100017868,0.0008158519999597047,,,,,,0.04590514200026519,,,,,,99.0,9.0,,12.7438383102417,,,174,1681396019.0,0.021240671000214206,1.0,,,,0.0001,,
,,,0.0006767659997422015,,3232.0,,,0.00867639699981737,,,,0.0,0.0036075899997740635,,,274,0.08091173099955995,0.0007787389999975858,,,,,,0.045812055000169494,,,,,,100.0,9.0,,12.564675331115723,,,174,1681396019.0,0.021360184000059235,1.0,,,,0.0001,,
,,,0.0007017620000624447,,3264.0,,,0.00847207900005742,,,,0.0,0.0036257929996281746,,,275,0.08065860799979419,0.0008452420001958671,,,,,,0.04563252299976739,,,,,,101.0,9.0,,12.699493408203125,,,174,1681396019.0,0.02138120900008289,1.0,,,,0.0001,,
,,,0.0007162209999478364,,3296.0,,,0.008730914999887318,,,,0.0,0.0035588450000432204,,,276,0.0806246059996738,0.000814701999843237,,,,,,0.04556823499979146,,,,,,102.0,9.0,,12.707925796508789,,,174,1681396019.0,0.021235688000160735,1.0,,,,0.0001,,
,,,0.0006590939997295209,,3328.0,,,0.00845652499992866,,,,0.0,0.0035742430000027525,,,277,0.0807585259994994,0.0008635169997432968,,,,,,0.04582486500021332,,,,,,103.0,9.0,,12.729226112365723,,,174,1681396019.0,0.021380281999881845,1.0,,,,0.0001,,
