03_hivemind/num_peers,03_hivemind/global_epoch,04_peers/peer_1_samples_per_second,03_hivemind/per_epoch_training_samples,04_peers/peer_2_epoch,04_peers/peer_7_epoch_oos,04_peers/peer_8_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,_runtime,04_peers/peer_6_epoch,04_peers/peer_1_epoch_oos,04_peers/peer_6_epoch_oos,04_peers/peer_6_samples_per_second,04_peers/peer_5_samples_accumulated,03_hivemind/epoch_s,04_peers/peer_3_epoch_oos,04_peers/peer_5_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/next_fetch_time_s,04_peers/peer_3_samples_per_second,04_peers/peer_6_samples_accumulated,04_peers/peer_8_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,04_peers/peer_7_samples_per_second,03_hivemind/overshot_TBS,04_peers/peer_2_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_3_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/estimated_current_samples,_step,_timestamp,04_peers/peer_4_epoch,04_peers/peer_5_epoch,04_peers/peer_4_epoch_oos,04_peers/peer_8_samples_per_second,03_hivemind/total_training_samples,04_peers/peer_5_samples_per_second,04_peers/peer_3_epoch,04_peers/peer_7_epoch,04_peers/peer_8_epoch,03_hivemind/num_clients,03_hivemind/undershot_TBS,04_peers/peer_2_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_7_samples_accumulated,03_hivemind/optimistic_total_samples_per_second
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,176,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,75914,82,1681083040.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,177,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,77314,83,1681083041.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,179,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,78716,84,1681083043.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,180,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,80117,85,1681083044.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,181,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,81524,86,1681083045.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,183,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,82961,87,1681083047.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,184,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,84360,88,1681083048.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,186,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,85763,89,1681083050.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,0,117.26,,0.0,0.0,0.0,4512.0,4320.0,187,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,0.0,0.5,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,32928,87159,90,1681083051.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,1,117.26,,0.0,0.0,0.0,4512.0,4320.0,189,0.0,0.0,0.0,118.63,3072.0,,0.0,0.0,33.67,10.0,115.44,2912.0,2112.0,951.5389959651478,0.0,,,121.77,,116.84,119.52,4448.0,0,730,91,1681083053.0,0.0,0.0,0.0,122.2,,119.89,0.0,0.0,0.0,0,,0.0,9344.0,2208.0,951.5389959651478
8,1,117.26,32928.0,1.0,0.0,0.0,0.0,0.0,190,1.0,0.0,0.0,118.63,0.0,138.1300106877461,0.0,0.0,34.48,10.0,115.44,0.0,0.0,895.7146206117015,1.0,0.0,238.38411244632687,121.77,1.0,116.84,119.52,0.0,1184,1883,92,1681083054.0,1.0,1.0,0.0,122.2,32928.0,119.89,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,895.7146206117015
8,1,112.39,,1.0,0.0,0.0,160.0,160.0,192,1.0,0.0,0.0,108.99,160.0,,0.0,0.0,33.48,10.0,108.57,128.0,128.0,884.4430573857117,1.0,,,112.92,,110.33,112.43,160.0,2400,3153,93,1681083056.0,1.0,1.0,0.0,116.86,,113.23,1.0,1.0,1.0,0,,0.0,160.0,128.0,884.4430573857117
8,1,111.17,,1.0,0.0,0.0,288.0,288.0,193,1.0,0.0,0.0,107.4,288.0,,0.0,0.0,35.59,10.0,106.12,288.0,320.0,807.0866986963437,1.0,,,115.11,,108.29,112.85,288.0,3392,4046,94,1681083057.0,1.0,1.0,0.0,112.61,,110.89,1.0,1.0,1.0,0,,0.0,320.0,320.0,807.0866986963437
8,1,101.09,,1.0,0.0,0.0,416.0,448.0,195,1.0,0.0,0.0,99.92,416.0,,0.0,0.0,33.5,10.0,98.64,416.0,416.0,820.136686634711,1.0,,,102.52,,100.13,103.35,416.0,4672,5294,95,1681083059.0,1.0,1.0,0.0,101.38,,100.06,1.0,1.0,1.0,0,,0.0,448.0,416.0,820.136686634711
8,1,86.76,,1.0,0.0,0.0,576.0,576.0,196,1.0,0.0,0.0,106.87,576.0,,0.0,0.0,33.47,10.0,105.99,576.0,608.0,789.8824473579302,1.0,,,110.91,,96.78,94.81,608.0,5248,6334,96,1681083060.0,1.0,1.0,0.0,110.33,,107.68,1.0,1.0,1.0,0,,0.0,544.0,608.0,789.8824473579302
8,1,93.33,,1.0,0.0,0.0,736.0,736.0,198,1.0,0.0,0.0,108.02,608.0,,0.0,0.0,36.99,10.0,86.42,608.0,608.0,699.9543705904133,1.0,,,112.01,,104.46,103.63,672.0,6336,6875,97,1681083062.0,1.0,1.0,0.0,110.33,,71.68,1.0,1.0,1.0,0,,0.0,640.0,640.0,699.9543705904133
8,1,95.4,,1.0,0.0,0.0,896.0,928.0,199,1.0,0.0,0.0,77.24,736.0,,0.0,0.0,31.21,10.0,96.39,736.0,704.0,782.991104523582,1.0,,,61.71,,109.69,110.72,832.0,7712,8331,98,1681083063.0,1.0,1.0,0.0,69.39,,79.4,1.0,1.0,1.0,0,,0.0,832.0,672.0,782.991104523582
8,1,103.3,,1.0,0.0,0.0,1088.0,1088.0,201,1.0,0.0,0.0,90.0,928.0,,0.0,0.0,27.14,10.0,103.33,896.0,864.0,846.8169485745939,1.0,,,80.3,,113.21,114.51,992.0,9152,9785,99,1681083065.0,1.0,1.0,0.0,83.85,,94.49,1.0,1.0,1.0,0,,0.0,992.0,864.0,846.8169485745939
8,1,109.24,,1.0,0.0,0.0,1248.0,1280.0,202,1.0,0.0,0.0,101.5,1088.0,,0.0,0.0,24.21,10.0,108.6,1088.0,1056.0,889.4923651716892,1.0,,,93.44,,114.85,117.01,1184.0,10560,11229,100,1681083066.0,1.0,1.0,0.0,98.47,,103.71,1.0,1.0,1.0,0,,0.0,1184.0,1024.0,889.4923651716892
8,1,112.16,,1.0,0.0,0.0,1440.0,1440.0,204,1.0,0.0,0.0,107.89,1280.0,,0.0,0.0,21.99,10.0,111.19,1248.0,1248.0,915.0843685168095,1.0,,,105.01,,115.98,118.09,1344.0,11936,12645,101,1681083068.0,1.0,1.0,0.0,108.48,,110.69,1.0,1.0,1.0,0,,0.0,1344.0,1216.0,915.0843685168095
8,1,113.9,,1.0,0.0,0.0,1600.0,1632.0,205,1.0,0.0,0.0,112.52,1440.0,,0.0,0.0,20.0,10.0,112.64,1440.0,1408.0,930.7644655923043,1.0,,,112.48,,116.66,118.71,1504.0,13344,14153,102,1681083069.0,1.0,1.0,0.0,113.77,,114.41,1.0,1.0,1.0,0,,0.0,1504.0,1408.0,930.7644655923043
8,1,115.07,,1.0,0.0,0.0,1760.0,1792.0,207,1.0,0.0,0.0,114.73,1632.0,,0.0,0.0,18.32,10.0,113.67,1600.0,1600.0,939.2466454755612,1.0,,,116.47,,117.06,119.02,1696.0,14816,15560,103,1681083071.0,1.0,1.0,0.0,117.61,,117.13,1.0,1.0,1.0,0,,0.0,1696.0,1568.0,939.2466454755612
8,1,115.62,,1.0,0.0,0.0,1952.0,1984.0,208,1.0,0.0,0.0,116.16,1824.0,,0.0,0.0,16.75,10.0,113.92,1792.0,1792.0,943.8001609400126,1.0,,,119.14,,117.21,119.06,1856.0,16256,16958,104,1681083072.0,1.0,1.0,0.0,119.9,,118.23,1.0,1.0,1.0,0,,0.0,1856.0,1760.0,943.8001609400126
8,1,115.98,,1.0,0.0,0.0,2144.0,2144.0,210,1.0,0.0,0.0,116.78,1984.0,,0.0,0.0,15.26,10.0,114.34,1952.0,1984.0,945.4759864341997,1.0,,,120.41,,117.29,119.18,2048.0,17664,18343,105,1681083074.0,1.0,1.0,0.0,121.04,,118.78,1.0,1.0,1.0,0,,0.0,2048.0,1952.0,945.4759864341997
8,1,115.85,,1.0,0.0,0.0,2304.0,2336.0,211,1.0,0.0,0.0,117.38,2176.0,,0.0,0.0,13.79,10.0,114.37,2144.0,2144.0,945.5947144565171,1.0,,,121.1,,117.02,119.08,2208.0,18976,19732,106,1681083075.0,1.0,1.0,0.0,121.65,,119.02,1.0,1.0,1.0,0,,0.0,2208.0,2144.0,945.5947144565171
8,1,115.82,,1.0,0.0,0.0,2464.0,2496.0,212,1.0,0.0,0.0,117.46,2336.0,,0.0,0.0,12.31,8.95,114.32,2304.0,2336.0,946.1237991238787,1.0,,,121.12,,117.24,118.94,2368.0,20448,21125,107,1681083076.0,1.0,1.0,0.0,121.68,,119.02,1.0,1.0,1.0,0,,0.0,2368.0,2304.0,946.1237991238787
8,1,115.95,,1.0,0.0,0.0,2656.0,2688.0,214,1.0,0.0,0.0,117.3,2528.0,,0.0,0.0,10.84,7.88,114.29,2496.0,2496.0,946.00545581477,1.0,,,121.19,,117.39,118.93,2528.0,21760,22515,108,1681083078.0,1.0,1.0,0.0,121.9,,119.18,1.0,1.0,1.0,0,,0.0,2560.0,2496.0,946.00545581477
8,1,115.72,,1.0,0.0,0.0,2816.0,2848.0,215,1.0,0.0,0.0,117.39,2688.0,,0.0,0.0,9.36,6.81,114.31,2656.0,2688.0,945.9232006711653,1.0,,,121.25,,117.34,118.9,2688.0,23200,23910,109,1681083079.0,1.0,1.0,0.0,121.9,,119.18,1.0,1.0,1.0,0,,0.0,2720.0,2656.0,945.9232006711653
8,1,115.63,,1.0,0.0,0.0,2976.0,3040.0,217,1.0,0.0,0.0,117.36,2880.0,,0.0,0.0,7.9,5.75,114.36,2816.0,2880.0,945.310091659006,1.0,,,121.47,,117.38,118.82,2880.0,24576,25298,110,1681083081.0,1.0,1.0,0.0,121.9,,119.0,1.0,1.0,1.0,0,,0.0,2880.0,2848.0,945.310091659006
8,1,115.48,,1.0,0.0,0.0,3168.0,3200.0,218,1.0,0.0,0.0,117.17,3040.0,,0.0,0.0,6.43,4.67,114.33,3008.0,3040.0,944.9456994842595,1.0,,,121.61,,117.33,118.67,3040.0,25984,26694,111,1681083082.0,1.0,1.0,0.0,121.73,,118.99,1.0,1.0,1.0,0,,0.0,3072.0,3008.0,944.9456994842595
8,1,115.36,,1.0,0.0,0.0,3328.0,3392.0,220,1.0,0.0,0.0,117.09,3232.0,,0.0,0.0,4.97,3.61,114.3,3168.0,3232.0,943.5958432256824,1.0,,,121.47,,117.34,118.62,3200.0,27328,28082,112,1681083084.0,1.0,1.0,0.0,121.81,,118.95,1.0,1.0,1.0,0,,0.0,3232.0,3200.0,943.5958432256824
8,1,115.4,,1.0,0.0,0.0,3520.0,3552.0,221,1.0,0.0,0.0,117.09,3392.0,,0.0,0.0,3.5,2.54,113.54,3328.0,3392.0,943.5670032668943,1.0,,,121.3,,117.19,118.55,3360.0,28768,29468,113,1681083085.0,1.0,1.0,0.0,121.66,,118.87,1.0,1.0,1.0,0,,0.0,3392.0,3392.0,943.5670032668943
8,1,115.34,,1.0,0.0,0.0,3680.0,3744.0,223,1.0,0.0,0.0,116.81,3552.0,,0.0,0.0,2.03,1.48,113.94,3520.0,3584.0,943.6498377236039,1.0,,,121.28,,117.24,118.56,3552.0,30144,30852,114,1681083087.0,1.0,1.0,0.0,121.53,,118.87,1.0,1.0,1.0,0,,0.0,3584.0,3552.0,943.6498377236039
8,1,115.26,,1.0,0.0,0.0,3840.0,3904.0,224,1.0,0.0,0.0,116.72,3744.0,,0.0,0.0,0.56,0.5,114.41,3680.0,3776.0,943.394629573031,1.0,,,121.2,,117.32,118.47,3712.0,31488,32243,115,1681083088.0,1.0,1.0,0.0,121.42,,118.84,1.0,1.0,1.0,0,,0.0,3744.0,3744.0,943.394629573031
8,1,115.26,,1.0,0.0,0.0,4032.0,4064.0,226,1.0,0.0,0.0,116.54,3904.0,,0.0,0.0,0.0,0.5,114.55,3872.0,3936.0,943.0220396692666,1.0,,,121.16,,117.41,118.53,3872.0,32896,33624,116,1681083090.0,1.0,1.0,0.0,121.33,,118.61,1.0,1.0,1.0,0,,0.0,3904.0,3904.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,227,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,35012,117,1681083091.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,229,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,36401,118,1681083093.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,230,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,37785,119,1681083094.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,232,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,39166,120,1681083096.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,233,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,40559,121,1681083097.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,235,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,41954,122,1681083099.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,236,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,43352,123,1681083100.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,238,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,44745,124,1681083102.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,239,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,46137,125,1681083103.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,240,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,47531,126,1681083104.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,242,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,48924,127,1681083106.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,243,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,50323,128,1681083107.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,245,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,51710,129,1681083109.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,246,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,53097,130,1681083110.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,248,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,54480,131,1681083112.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,249,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,55869,132,1681083113.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,251,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,57258,133,1681083115.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,252,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,58655,134,1681083116.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,254,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,60045,135,1681083118.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,255,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,61429,136,1681083119.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,257,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,62818,137,1681083121.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,258,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,64198,138,1681083122.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,260,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,65591,139,1681083124.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,261,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,66972,140,1681083125.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,263,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,68363,141,1681083127.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,264,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,69753,142,1681083128.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,265,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,71131,143,1681083129.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,267,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,72512,144,1681083131.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,268,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,73896,145,1681083132.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,270,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,75283,146,1681083134.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,271,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,76673,147,1681083135.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,273,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,78068,148,1681083137.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,274,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,79459,149,1681083138.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
8,1,115.35,,1.0,0.0,0.0,4192.0,4224.0,276,1.0,0.0,0.0,116.54,4096.0,,0.0,0.0,0.0,0.5,114.69,4032.0,4128.0,943.0220396692666,1.0,,,121.4,,117.04,118.58,4064.0,32896,80854,150,1681083140.0,1.0,1.0,0.0,121.03,,118.4,1.0,1.0,1.0,0,,0.0,4064.0,4096.0,943.0220396692666
