02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/step_time_s,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,_step,02_timing/opt_step_time_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,01_general/step,03_hivemind/num_peers,memory/total_memory_sys_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,_runtime,03_hivemind/global_epoch,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples
0.017256492000342405,,,233467.0,2451.677184,6.7333333333333325,2.7654063475432005,1.7666666666666668,31919.9232,,,0.14531862000012552,0.7199999999999989,5.3,,0.016348425071234778,0.0,153,0.040142776999800844,2.0,6554.07104,0.0,6368.616448,2.719744,1681395463.0,,7829.413888,0.0009999999999994458,311.0,0.0,,,,1269.0,2.666666666666667,0.00039873900004749885,0.20299999999997453,46,,1180976.0,0.0031475629998567456,2471.0,87.41305713419791,199800.590336,248989.0,
,7.372802734375,0.0025176279996230733,,,,,,,0.0001,0.2087818189997961,,,,0.0,,,154,,,,,,,1681395463.0,,,,,,107.0,9.0,,,,,,46,0.0,,,,,,,3456.0
0.017388824000136083,7.2449951171875,0.0027095969999209046,,,,,,,0.0001,0.20924009699956514,0.1455013949998829,,,0.0,,,155,0.04020281299972339,,,,,,1681395464.0,,,,,,108.0,9.0,,,,0.00038580000000365544,,47,0.0,,0.0030516679998982,,,,,3488.0
0.01741009400029725,6.9290771484375,0.0025744959998519334,,,,,,,0.0001,0.20880649899982018,0.1447934590000841,,,0.0,,,156,0.04056449799963957,,,,,,1681395464.0,,,,,,109.0,9.0,,,,0.00040631000001667417,,47,0.0,,0.003057641999930638,,,,,3520.0
0.017167970000173227,,,239854.0,2451.693568,6.7333333333333325,2.620242165088575,1.7666666666666668,31919.9232,,,0.14597441400019306,0.7439999999999998,5.3,,0.1307810223990115,0.0,157,,2.0,6554.07104,0.0,6368.632832,2.719744,1681395464.0,,7842.422784,0.0009999999999994458,325.0,0.0,,,,1271.0,2.666666666666667,0.00038615999983449,0.20800000000002683,47,,1186556.0,0.0030972819999988133,2545.0,92.82326745340771,199788.122112,256550.0,
,7.1475830078125,0.0026467480001883814,,,,,,,0.0001,0.20880653700078255,,,,0.0,,,158,0.03953396300039458,,,,,,1681395464.0,,,,,,110.0,9.0,,,,,,47,0.0,,,,,,,3552.0
0.017422071999590116,7.188720703125,0.0025968600002670428,,,,,,,0.0001,0.20860084799960532,0.14501247099997272,,,0.0,,,159,0.040067290000024514,,,,,,1681395465.0,,,,,,111.0,9.0,,,,0.00041622799972174107,,48,0.0,,0.003085927000029187,,,,,3584.0
0.01783674800026347,7.193115234375,0.0025598590000299737,,,,,,,0.0001,0.20898814000065613,0.14496060999999827,,,0.0,,,160,0.04018627599998581,,,,,,1681395465.0,,,,,,112.0,9.0,,,,0.00039080900023691356,,48,0.0,,0.0030538380001416954,,,,,3616.0
0.017319819000022108,,,245344.0,2451.677184,6.7333333333333325,2.5089983284560478,1.7666666666666668,31919.9232,,,0.14539385700027196,0.7600000000000051,5.3,,0.01634407021001897,0.0,161,,2.0,6554.07104,0.0,6368.616448,2.719744,1681395465.0,,7845.912576,0.0009999999999994458,329.0,0.0,,,,1273.0,2.666666666666667,0.0003929059998881712,0.20999999999997954,48,,1191671.0,0.003108022999640525,2605.0,101.53902851961698,199784.153088,263092.0,
,7.3009033203125,0.0026251369999954477,,,,,,,0.0001,0.2090776840000217,,,,0.0,,,162,0.040237942000203475,,,,,,1681395465.0,,,,,,113.0,9.0,,,,,,48,0.0,,,,,,,3648.0
0.017369515000154934,7.1326904296875,0.0027042209999308398,,,,,,,0.0001,0.2096386020002683,0.14525375800030815,,,0.0,,,163,0.04078131400001439,,,,,,1681395466.0,,,,,,114.0,9.0,,,,0.0003857719998450193,,49,0.0,,0.0031440220000149566,,,,,3680.0
0.017370502000176202,7.3118896484375,0.0026336719997743785,,,,,,,0.0001,0.20920157400041717,0.1453997230000823,,,0.0,,,164,0.0402667680000377,,,,,,1681395466.0,,,,,,115.0,9.0,,,,0.0003983710003012675,,49,0.0,,0.003132538000045315,,,,,3712.0
0.017217568999967625,,,250688.0,2451.705856,6.7333333333333325,2.6804576804349227,1.7666666666666668,31919.9232,,,,0.7759999999999962,5.4,,0.01634741779605249,0.0,165,,2.0,6554.07104,0.0,6368.661504,2.719744,1681395466.0,,7848.18176,0.0009999999999994458,333.0,0.0,,,,1280.0,2.666666666666667,0.0003865310000037425,0.21100000000001273,49,,1196691.0,0.0031112960000427847,2665.0,94.56410475056471,199781.507072,269463.0,
,7.347900390625,0.002848581000307604,,,,,,,0.0001,0.2098420500001339,0.14570168299997022,,,0.0,,,166,0.04057638999984192,,,,,,1681395466.0,,,,,,116.0,9.0,,,,,,49,0.0,,,,,,,3744.0
0.017186006999963865,7.1070556640625,0.0025657380001575802,,,,,,,0.0001,0.209475902000122,0.14553105200002392,,,0.0,,,167,0.04069695599991974,,,,,,1681395467.0,,,,,,117.0,9.0,,,,0.00038332099984472734,,50,0.0,,0.0031128280002121755,,,,,3776.0
0.01719861999981731,7.0531005859375,0.002546786000038992,,,,,,,0.0001,0.20955868699957136,0.14619521599979635,,,0.0,,,168,0.04013092700006382,,,,,,1681395467.0,,,,,,118.0,9.0,,,,0.00041671300004963996,,50,0.0,,0.0030704249998052546,,,,,3808.0
0.017224453999915568,,,255427.0,2451.689472,6.7333333333333325,2.6102075083518717,1.7666666666666668,31919.9232,,,,0.7920000000000016,5.3,,0.01634742169213885,0.0,169,,2.0,6554.07104,0.0,6368.64512,2.719744,1681395467.0,,7850.602496,0.0009999999999994458,337.0,0.0,,,,1284.0,2.666666666666667,0.00038918899963391596,0.21199999999998909,50,,1201245.0,0.003145192999909341,2716.0,90.33629127580315,199798.386688,276165.0,
,7.13427734375,0.0030206989999896905,,,,,,,0.0001,0.21000550299913812,0.14573013099970922,,,0.0,,,170,0.040495836999980384,,,,,,1681395467.0,,,,,,119.0,9.0,,,,,,50,0.0,,,,,,,3840.0
0.017198487000314344,7.2119140625,0.002789391000078467,,,,,,,0.0001,0.20867307000071378,0.14517361300022458,,,0.0,,,171,0.04001535600036732,,,,,,1681395468.0,,,,,,120.0,9.0,,,,0.0003834350000033737,,51,0.0,,0.003112787999725697,,,,,3872.0
0.01709271500021714,7.164306640625,0.0027059670001108316,,,,,,,0.0001,0.20876678100012214,0.14540865700018912,,,0.0,,,172,0.040094003999911365,,,,,,1681395468.0,,,,,,121.0,9.0,,,,0.00040749499976300285,,51,0.0,,0.003057942999930674,,,,,3904.0
0.018364926000231208,,,260720.0,2451.705856,6.433333333333333,3.132923290707322,1.8000000000000003,31919.9232,,,,0.8160000000000025,5.3,,0.016348199494659193,0.0,173,,2.0,6554.087424,0.0,6368.661504,2.719744,1681395468.0,,7852.46208,0.0009999999999994458,341.0,0.0,,,,1287.0,2.666666666666667,0.00039963599965631147,0.21300000000002228,51,,1206387.0,0.0030929680001463566,2773.0,90.41596836300332,199796.150272,283505.0,
,7.2445068359375,0.0028093030000491126,,,,,,,0.0001,0.20990042199991876,0.14508666699975947,,,0.0,,,174,0.0401469220000763,,,,,,1681395468.0,,,,,,122.0,9.0,,,,,,51,0.0,,,,,,,3936.0
0.017215470999872196,7.0633544921875,0.002707967999867833,,,,,,,0.0001,0.20857910899985654,0.1449793519996092,,,0.0,,,175,0.04012991100034924,,,,,,1681395469.0,,,,,,123.0,9.0,,,,0.0004335590001574019,,52,0.0,,0.0031128480000006675,,,,,3968.0
0.017267507999804366,7.24951171875,0.002832178000062413,,,,,,,0.0001,0.20897973000046477,0.14523177199998827,,,0.0,,,176,0.040116859000136174,,,,,,1681395469.0,,,,,,124.0,9.0,,,,0.00037458800034073647,,52,0.0,,0.0031568250001328124,,,,,4000.0
,,,265814.0,2451.689472,6.433333333333333,2.4180170725078227,1.8000000000000003,31919.9232,,,,0.8359999999999985,5.3,,0.06128997173558114,0.0,177,,2.0,6554.087424,0.0,6368.64512,2.719744,1681395469.0,,7855.398912,0.0009999999999994458,348.0,0.0,,,,1287.0,2.666666666666667,,0.214999999999975,52,,1210906.0,0.003093622000051255,2812.0,89.88507938803376,199793.143808,289434.0,
0.018140318999940064,7.207763671875,0.0029331010000532842,,,,,,,0.0001,0.20971996100024626,0.14467488099990078,,,0.0,,,178,0.04047981900021114,,,,,,1681395469.0,,,,,,125.0,9.0,,,,0.000398219000089739,,52,0.0,,,,,,,4032.0
0.017520049999802723,7.218505859375,0.002826747999733925,,,,,,,0.0001,0.2090860199996314,0.14505180700007259,,,0.0,,,179,0.04023064200009685,,,,,,1681395470.0,,,,,,126.0,9.0,,,,0.0003849310000987316,,53,0.0,,0.0030718419998265745,,,,,4064.0
0.017356692000248586,,,271645.0,2451.623936,6.433333333333333,2.996497758986774,1.8000000000000003,31920.18944,,,0.1447624759998689,0.8520000000000039,5.4,,0.05721861655101328,0.0,180,,2.0,6554.46016,0.0,6368.690176,2.719744,1681395470.0,,7855.300608,0.0009999999999994458,353.0,0.0,,,,1291.0,2.666666666666667,0.00038461200028905296,0.21800000000001774,53,,1216319.0,0.003060454999740614,2880.0,99.72560676326894,199774.408704,296945.0,
,,,272527.0,2453.774336,6.433333333333333,0.48862249990694095,1.8000000000000003,31920.185344,,,,0.8559999999999945,5.4,,0.004085018774143246,0.0,181,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395471.0,,7857.659904,0.0009999999999994458,354.0,0.0,,,,1293.0,2.666666666666667,,0.21800000000001774,54,,1218605.0,,2881.0,2.316628509943396,199771.967488,298053.0,
,,,273493.0,2453.774336,6.433333333333333,0.45167657685124846,1.8000000000000003,31920.185344,,,,0.8599999999999994,5.4,,0.004087137386115417,0.0,182,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395472.0,,7859.433472,0.0009999999999994458,355.0,0.0,,,,1293.0,2.666666666666667,,0.2189999999999941,55,,1220239.0,,2881.0,0.24775875571314057,199770.198016,299461.0,
,,,283717.0,2453.774336,6.466666666666667,217.42641220702578,1.8333333333333333,31920.185344,,,,0.8640000000000043,5.4,,0.004085191678782256,0.0,183,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395473.0,,8009.945088,0.0009999999999994458,356.0,0.0,,,,1293.0,2.733333333333333,,0.2189999999999941,56,,1244157.0,,2881.0,318.78972016371006,199619.715072,337563.0,
,,,290535.0,2453.774336,6.466666666666667,65.25054315604979,1.8333333333333333,31920.185344,,,,0.8760000000000048,5.4,,0.12259980054925458,0.0,184,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395474.0,,8050.495488,0.0009999999999994458,369.0,0.0,,,,1293.0,2.733333333333333,,0.22399999999998954,57,,1255803.0,,2881.0,62.72236924821694,199579.160576,355234.0,
,,,302326.0,2453.774336,6.466666666666667,155.88272678532556,1.8333333333333333,31920.185344,,,,0.8799999999999955,5.5,,0.004085647323462681,0.0,185,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395475.0,,8119.513088,0.0009999999999994458,370.0,0.0,,,,1293.0,2.733333333333333,,0.22399999999998954,58,,1276646.0,,2881.0,205.53464915071916,199510.142976,387679.0,
,,,321889.0,2453.774336,6.466666666666667,465.3593516057289,1.8333333333333333,31920.185344,,,,0.8880000000000052,5.5,,0.004085362662321316,0.0,186,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395476.0,,8221.831168,0.0009999999999994458,371.0,0.0,,,,1293.0,2.733333333333333,,0.22500000000002274,59,,1318729.0,,2881.0,415.4146361227014,199407.824896,457430.0,
,,,343023.0,2453.774336,6.466666666666667,593.9198802547154,1.8333333333333333,31920.185344,,,,0.8919999999999959,5.5,,0.0040865073989759335,0.0,187,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395477.0,,8262.79936,0.0009999999999994458,372.0,0.0,,,,1293.0,2.733333333333333,,0.22500000000002274,60,,1370342.0,,2881.0,402.9728654081588,199366.856704,545581.0,
,,,364947.0,2453.774336,5.933333333333334,556.7263635158287,1.8000000000000003,31920.185344,,,,0.8960000000000008,5.6,,0.004086372296958354,0.0,188,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395478.0,,8378.310656,0.0009999999999994458,373.0,0.0,,,,1293.0,2.7,,0.22500000000002274,61,,1428106.0,,2881.0,718.0288384328865,199251.341312,646367.0,
,,,383612.0,2453.774336,5.933333333333334,517.5018773053205,1.8000000000000003,31920.185344,,,,0.9080000000000013,5.6,,0.07764720527778786,0.0,189,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395479.0,,8449.953792,0.0009999999999994458,382.0,0.0,,,,1293.0,2.7,,0.22800000000000864,62,,1474829.0,,2881.0,509.24546830177326,199179.702272,727104.0,
,,,401237.0,2453.774336,5.933333333333334,561.7500861494187,1.8000000000000003,31920.185344,,,,0.9120000000000061,5.7,,0.00408491095899664,0.0,190,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395480.0,,8526.49984,0.0009999999999994458,383.0,0.0,,,,1293.0,2.7,,0.22800000000000864,63,,1519469.0,,2881.0,542.8190928663315,199103.156224,804521.0,
,,,419164.0,2453.774336,5.933333333333334,585.9005775352883,1.8000000000000003,31920.185344,,,,0.9159999999999968,5.7,,0.004082699576408989,0.0,191,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395481.0,,8597.839872,0.0009999999999994458,384.0,0.0,,,,1293.0,2.7,,0.22800000000000864,64,,1568510.0,,2881.0,604.7773536901034,199031.816192,891313.0,
,,,436527.0,2453.774336,5.933333333333334,474.4359267725211,1.8000000000000003,31920.185344,,,,0.9200000000000017,5.7,,0.004086709600833942,0.0,192,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395482.0,,8650.665984,0.0009999999999994458,385.0,0.0,,,,1293.0,2.7,,0.228999999999985,65,,1611601.0,,2881.0,519.6964351016004,198978.99008,966149.0,
,,,441983.0,2453.774336,5.466666666666666,104.33065092311718,1.8000000000000003,31920.185344,,,,0.9240000000000066,5.7,,0.004085371398554219,0.0,193,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395483.0,,8657.465344,0.0009999999999994458,386.0,0.0,,,,1293.0,2.666666666666667,,0.228999999999985,66,,1619653.0,,2881.0,197.21108300507015,198972.19072,977900.0,
,,,455427.0,2453.774336,5.466666666666666,375.1083739030284,1.8000000000000003,31920.185344,,,,0.9320000000000022,5.8,,0.05721298167469885,0.0,194,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395484.0,,8719.900672,0.0009999999999994458,392.0,0.0,,,,1293.0,2.666666666666667,,0.23200000000002774,67,,1654986.0,,2881.0,343.82094244807564,198909.755392,1039581.0,
,,,464798.0,2453.774336,5.466666666666666,280.178474732846,1.8000000000000003,31920.185344,,,,0.936000000000007,5.8,,0.004086765985587774,0.0,195,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395485.0,,8741.654528,0.0009999999999994458,393.0,0.0,,,,1293.0,2.666666666666667,,0.23200000000002774,68,,1682165.0,,2881.0,314.8856381444477,198888.001536,1088092.0,
,,,471392.0,2453.774336,5.466666666666666,154.0995117325664,1.8000000000000003,31920.185344,,,,0.9399999999999977,5.8,,0.00409021326199672,0.0,196,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395486.0,,8750.542848,0.0009999999999994458,394.0,0.0,,,,1293.0,2.666666666666667,,0.23200000000002774,69,,1695517.0,,2881.0,117.79667211327158,198879.113216,1110370.0,
,,,479964.0,2453.774336,5.466666666666666,405.1883855190043,1.8000000000000003,31920.185344,,,,0.9440000000000026,5.8,,0.004084749732549706,0.0,197,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395487.0,,8766.676992,0.0009999999999994458,395.0,0.0,,,,1293.0,2.666666666666667,,0.2330000000000041,70,,1725951.0,,2881.0,70.29228817675488,198862.974976,1166441.0,
,,,484588.0,2453.774336,5.033333333333333,27.21631213886807,1.8000000000000003,31920.185344,,,,0.9480000000000075,5.8,,0.004086617249856957,0.0,198,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395488.0,,8768.08192,0.0009999999999994458,396.0,0.0,,,,1293.0,2.6,,0.2330000000000041,71,,1732016.0,,2881.0,47.77405615649572,198861.574144,1174621.0,
,,,495426.0,2453.774336,5.033333333333333,43.46538584113832,1.8000000000000003,31920.185344,,,,0.9519999999999982,5.8,,0.004084783725018868,0.0,199,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395489.0,,8770.691072,0.0009999999999994458,397.0,0.0,,,,1293.0,2.6,,0.2330000000000041,72,,1748276.0,,2881.0,58.896494073733656,198858.969088,1198326.0,
,,,499295.0,2453.774336,5.033333333333333,70.76990521640232,1.8000000000000003,31920.185344,,,,0.9639999999999986,5.8,,0.3718982698703825,0.0,200,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395490.0,,8775.319552,0.0009999999999994458,457.0,0.0,,,,1293.0,2.6,,0.28899999999998727,73,,1754732.0,,2881.0,81.63117535025644,198854.332416,1208910.0,
,,,502033.0,2453.774336,5.033333333333333,36.46461096951458,1.8000000000000003,31920.185344,,,,0.9680000000000035,5.8,,0.004086545308939131,0.0,201,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395491.0,,8775.593984,0.0009999999999994458,458.0,0.0,,,,1293.0,2.6,,0.28899999999998727,74,,1758890.0,,2881.0,47.2448536502906,198854.057984,1214996.0,
,,,506987.0,2453.774336,5.033333333333333,49.218982776884495,1.8000000000000003,31920.185344,,,,0.9719999999999942,5.8,,0.004086895280276222,0.0,202,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395492.0,,8776.527872,0.0009999999999994458,459.0,0.0,,,,1293.0,2.6,,0.29000000000002046,75,,1766883.0,,2881.0,72.11548633087001,198853.124096,1226808.0,
,,,508944.0,2453.774336,4.633333333333333,20.31589873617872,1.7666666666666668,31920.185344,,,,0.980000000000004,5.8,,0.004080597206755353,0.0,203,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395493.0,,8783.343616,0.0009999999999994458,460.0,0.0,,,,1293.0,2.566666666666667,,0.29000000000002046,76,,1769715.0,,2881.0,45.960985689642506,198846.308352,1231205.0,
,,,510433.0,2453.774336,4.633333333333333,15.109871108190157,1.7666666666666668,31920.185344,,,,0.9839999999999947,5.8,,0.004086512259188319,0.0,204,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395494.0,,8781.84448,0.0009999999999994458,461.0,0.0,,,,1293.0,2.566666666666667,,0.29000000000002046,77,,1770953.0,,2881.0,11.216614161188948,198847.807488,1232392.0,
,,,551511.0,2453.774336,4.633333333333333,16.388390668299298,1.7666666666666668,31920.185344,,,,0.9920000000000044,5.8,,0.0776501237234685,0.0,205,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395495.0,,8841.138176,0.0009999999999994458,468.0,0.0,,,,1293.0,2.566666666666667,,0.29300000000000637,78,,1842731.0,,2881.0,38.126154873356974,198788.497408,1342169.0,
,,,570649.0,2453.774336,4.633333333333333,7.3072970632641665,1.7666666666666668,31920.185344,,,,0.9959999999999951,5.8,,0.0612676916337609,0.0,206,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395496.0,,8839.016448,0.0009999999999994458,472.0,0.0,,,,1293.0,2.566666666666667,,0.2939999999999827,79,,1862713.0,,2881.0,12.350832696479657,198790.631424,1364369.0,
,,,573979.0,2453.774336,4.633333333333333,33.75725259250943,1.7666666666666668,31920.185344,,,,1.0,5.8,,0.004085456892428145,0.0,207,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395497.0,,8826.683392,0.0009999999999994458,473.0,0.0,,,,1293.0,2.566666666666667,,0.2939999999999827,80,,1867392.0,,2881.0,11.630410067161414,198802.972672,1370695.0,
,,,574810.0,2453.774336,4.266666666666667,2.660782641505957,1.7666666666666668,31920.185344,,,,1.0040000000000049,5.8,,0.0040840379630961285,0.0,208,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395498.0,,8828.17024,0.0009999999999994458,474.0,0.0,,,,1293.0,2.533333333333333,,0.2939999999999827,81,,1868386.0,,2881.0,19.93430098570255,198801.485824,1371989.0,
,,,576017.0,2453.774336,4.266666666666667,13.379099895401483,1.7666666666666668,31920.185344,,,,1.0079999999999956,5.8,,0.004085669678383089,0.0,209,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395499.0,,8827.568128,0.0009999999999994458,475.0,0.0,,,,1293.0,2.533333333333333,,0.2950000000000159,82,,1870526.0,,2881.0,15.336670317530718,198802.08384,1375678.0,
,,,577780.0,2453.774336,4.266666666666667,22.394512445037133,1.7666666666666668,31920.185344,,,,1.0120000000000005,5.8,,0.004087315325013651,0.0,210,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395500.0,,8824.881152,0.0009999999999994458,476.0,0.0,,,,1293.0,2.533333333333333,,0.2950000000000159,83,,1872073.0,,2881.0,11.74567494987813,198804.770816,1377342.0,
,,,578316.0,2453.774336,4.266666666666667,0.36460581593464675,1.7666666666666668,31920.185344,,,,1.024000000000001,5.8,,0.1553131049324727,0.0,211,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395501.0,,8826.437632,0.0009999999999994458,496.0,0.0,,,,1293.0,2.533333333333333,,0.3120000000000118,84,,1872801.0,,2881.0,13.2067388685562,198803.214336,1378351.0,
,,,578487.0,2453.774336,4.266666666666667,0.08569425752726302,1.7666666666666668,31920.185344,,,,1.0280000000000058,5.8,,0.0040818178344627695,0.0,212,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395502.0,,8826.437632,0.0009999999999994458,497.0,0.0,,,,1293.0,2.533333333333333,,0.3120000000000118,85,,1873107.0,,2881.0,0.02072798116774602,198803.214336,1378869.0,
,,,579018.0,2453.774336,3.9,1.9272758620758048,1.7666666666666668,31920.185344,,,,1.0319999999999965,5.8,,0.004085781413106701,0.0,213,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395503.0,,8827.162624,0.0009999999999994458,498.0,0.0,,,,1293.0,2.466666666666667,,0.3129999999999882,86,,1874944.0,,2881.0,10.94868122896516,198802.489344,1382435.0,
,,,580623.0,2453.774336,3.9,33.23620173052321,1.7666666666666668,31920.185344,,,,1.0360000000000014,5.8,,0.004085911631775258,0.0,214,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395504.0,,8823.250944,0.0009999999999994458,499.0,0.0,,,,1293.0,2.466666666666667,,0.3129999999999882,87,,1875850.0,,2881.0,1.364239606730148,198806.396928,1383073.0,
,,,581107.0,2453.774336,3.9,0.13146268505938172,1.7666666666666668,31920.185344,,,,1.0400000000000063,5.8,,0.004085517128897044,0.0,215,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395505.0,,8825.151488,0.0009999999999994458,500.0,0.0,,,,1293.0,2.466666666666667,,0.3129999999999882,88,,1876668.0,,2881.0,18.470056407244623,198804.504576,1384279.0,
,,,581366.0,2453.774336,3.9,0.24915458319612308,1.7666666666666668,31920.185344,,,,1.0480000000000018,5.8,,0.06946543746434877,0.0,216,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395506.0,,8824.123392,0.0009999999999994458,506.0,0.0,,,,1293.0,2.466666666666667,,0.3159999999999741,89,,1877120.0,,2881.0,8.781280459531475,198805.532672,1385013.0,
,,,582019.0,2453.774336,3.9,4.198195897573495,1.7666666666666668,31920.185344,,,,1.0520000000000067,5.8,,0.004087490376399383,0.0,217,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395507.0,,8822.931456,0.0009999999999994458,507.0,0.0,,,,1293.0,2.466666666666667,,0.3159999999999741,90,,1877916.0,,2881.0,17.544762068075823,198806.716416,1386170.0,
,,,583075.0,2453.774336,3.6000000000000005,11.853110770661702,1.7333333333333332,31920.185344,,,,1.0559999999999974,5.8,,0.004085689104074466,0.0,218,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395508.0,,8821.805056,0.0009999999999994458,508.0,0.0,,,,1293.0,2.433333333333333,,0.3159999999999741,91,,1878720.0,,2881.0,8.856305689740502,198807.842816,1386995.0,
,,,585976.0,2453.774336,3.6000000000000005,0.8496392453699804,1.7333333333333332,31920.185344,,,,1.0600000000000023,5.8,,0.00408706834380704,0.0,219,,2.0,6554.46016,0.0,6370.852864,2.719744,1681395509.0,,8817.057792,0.0009999999999994458,509.0,0.0,,,,1293.0,2.433333333333333,,0.3170000000000073,92,,1884469.0,,2881.0,31.05388854937344,198812.59008,1395979.0,
,7.1328125,0.002876374000152282,,,,,,,0.0001,39.477676713000164,,,,0.0,,,220,39.309236103999865,,,,,,1681395509.0,,,,,,127.0,9.0,,,,,,92,1.0,,,,,,,4096.0
0.02446570599977349,7.0802001953125,0.0024994740001602622,,,,,,,0.0001,0.20582889499974044,0.1350610169997708,,,0.0,,,221,0.03997260899996036,,,,,,1681395510.0,,,,,,128.0,9.0,,,,0.000713253999947483,,93,1.0,,0.0031168350001280487,,,,,4128.0
0.027508493999903294,7.14892578125,0.012058273000093322,,,,,,,0.0001,0.214471255999797,0.13169580700014194,,,0.0,,,222,0.03973253200001636,,,,,,1681395510.0,,,,,,129.0,9.0,,,,0.0007299139997485327,,93,1.0,,0.0027462359998935426,,,,,4160.0
0.017358532000343985,,,594253.0,2451.705856,3.6000000000000005,3.8884301280844933,1.7333333333333332,34260.733952,,,0.14302067499966142,1.0760000000000076,6.2,,0.016347970035219168,0.0,223,,2.0,6818.697216,0.0,6369.8944,2.719744,1681395510.0,,9585.31584,0.0009999999999994458,513.0,0.0,,,,1343.0,2.433333333333333,0.00047447299994018977,0.31799999999998363,93,,2807915.0,0.003067383999677986,3019.0,57.174790116156274,198043.930624,1440771.0,
,7.1607666015625,0.0027813060000880796,,,,,,,0.0001,0.4105757679999442,,,,0.0,,,224,0.24387339800023256,,,,,,1681395510.0,,,,,,130.0,9.0,,,,,,93,1.0,,,,,,,4192.0
0.017468717000156175,7.13671875,0.002573159999883501,,,,,,,0.0001,0.20538756599989938,0.14199814699986746,,,0.0,,,225,0.039988644999993994,,,,,,1681395511.0,,,,,,131.0,9.0,,,,0.00039255999990928103,,94,1.0,,0.00296633700008897,,,,,4224.0
0.017075164999823755,7.277587890625,0.003253540000059729,,,,,,,0.0001,0.2072794639998392,0.1432619430001978,,,0.0,,,226,0.040177342999868415,,,,,,1681395511.0,,,,,,132.0,9.0,,,,0.00038467900003524846,,94,1.0,,0.0031267939998542715,,,,,4256.0
0.016620532000160892,,,596834.0,2451.709952,3.6000000000000005,2.7038641972428668,1.7333333333333332,34260.733952,,,,1.0919999999999987,6.2,,0.061304873037103684,0.0,227,,2.0,6818.697216,0.0,6369.898496,2.719744,1681395511.0,,9575.26016,0.0009999999999994458,520.0,0.0,,,,1348.0,2.433333333333333,0.00032239599977401667,0.3210000000000264,94,,2811418.0,0.0030727900002602837,3054.0,2.414494021132988,198093.324288,1445910.0,
