03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
29534,353.0248675098162,3,29344,337,9.16,487,2,4.58,353.0248675098162,1683584701,0,9536.0,2.0,118.03,0.0,9568.0,2.0,0.0,117.13,118.14,0.0,2.0,9760.0,,,,,,,
29988,353.1123087094662,3,29824,338,7.87,489,2,3.94,353.1123087094662,1683584703,0,9696.0,2.0,117.96,0.0,9728.0,2.0,0.0,117.09,117.97,0.0,2.0,9920.0,,,,,,,
30439,352.99124510678155,3,30240,339,6.6,490,2,3.3,352.99124510678155,1683584704,0,9856.0,2.0,117.99,0.0,9888.0,2.0,0.0,117.05,118.07,0.0,2.0,10080.0,,,,,,,
30890,353.03545457695606,3,30688,340,5.32,491,2,2.66,353.03545457695606,1683584705,0,9984.0,2.0,117.95,0.0,10048.0,2.0,0.0,117.08,117.96,0.0,2.0,10208.0,,,,,,,
31341,352.8582149554623,3,31168,341,4.04,493,2,2.02,352.8582149554623,1683584707,0,10144.0,2.0,117.94,0.0,10176.0,2.0,0.0,117.08,118.01,0.0,2.0,10368.0,,,,,,,
31793,352.9371047224492,3,31584,342,2.76,494,2,1.38,352.9371047224492,1683584708,0,10304.0,2.0,117.88,0.0,10336.0,2.0,0.0,117.08,117.9,0.0,2.0,10528.0,,,,,,,
32243,352.88920911401436,3,32032,343,1.49,495,2,0.74,352.88920911401436,1683584709,0,10432.0,2.0,117.94,0.0,10496.0,2.0,0.0,117.15,117.86,0.0,2.0,10656.0,,,,,,,
32693,352.7583324041309,3,32512,344,0.21,496,2,0.5,352.7583324041309,1683584710,0,10592.0,2.0,117.9,0.0,10624.0,2.0,0.0,117.17,117.82,0.0,2.0,10816.0,,,,,,,
33143,352.7334120659824,3,32832,345,0.0,498,2,0.5,352.7334120659824,1683584712,0,10752.0,2.0,117.83,0.0,10784.0,2.0,0.0,117.19,117.75,0.0,2.0,10976.0,,,,,,,
33597,352.7334120659824,3,32832,346,0.0,499,2,0.5,352.7334120659824,1683584713,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
34051,352.7334120659824,3,32832,347,0.0,500,2,0.5,352.7334120659824,1683584714,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
34503,352.7334120659824,3,32832,348,0.0,502,2,0.5,352.7334120659824,1683584716,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
34956,352.7334120659824,3,32832,349,0.0,503,2,0.5,352.7334120659824,1683584717,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
35409,352.7334120659824,3,32832,350,0.0,504,2,0.5,352.7334120659824,1683584718,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
35861,352.7334120659824,3,32832,351,0.0,505,2,0.5,352.7334120659824,1683584719,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
36315,352.7334120659824,3,32832,352,0.0,507,2,0.5,352.7334120659824,1683584721,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
36767,352.7334120659824,3,32832,353,0.0,508,2,0.5,352.7334120659824,1683584722,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
37218,352.7334120659824,3,32832,354,0.0,509,2,0.5,352.7334120659824,1683584723,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
37671,352.7334120659824,3,32832,355,0.0,511,2,0.5,352.7334120659824,1683584725,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
38122,352.7334120659824,3,32832,356,0.0,512,2,0.5,352.7334120659824,1683584726,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
38572,352.7334120659824,3,32832,357,0.0,513,2,0.5,352.7334120659824,1683584727,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
39024,352.7334120659824,3,32832,358,0.0,514,2,0.5,352.7334120659824,1683584728,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
39477,352.7334120659824,3,32832,359,0.0,516,2,0.5,352.7334120659824,1683584730,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
39929,352.7334120659824,3,32832,360,0.0,517,2,0.5,352.7334120659824,1683584731,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
40381,352.7334120659824,3,32832,361,0.0,518,2,0.5,352.7334120659824,1683584732,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
40832,352.7334120659824,3,32832,362,0.0,519,2,0.5,352.7334120659824,1683584733,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
41284,352.7334120659824,3,32832,363,0.0,521,2,0.5,352.7334120659824,1683584735,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
41736,352.7334120659824,3,32832,364,0.0,522,2,0.5,352.7334120659824,1683584736,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
42187,352.7334120659824,3,32832,365,0.0,523,2,0.5,352.7334120659824,1683584737,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
42640,352.7334120659824,3,32832,366,0.0,525,2,0.5,352.7334120659824,1683584739,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
43092,352.7334120659824,3,32832,367,0.0,526,2,0.5,352.7334120659824,1683584740,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
43542,352.7334120659824,3,32832,368,0.0,527,2,0.5,352.7334120659824,1683584741,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
43993,352.7334120659824,3,32832,369,0.0,528,2,0.5,352.7334120659824,1683584742,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
44444,352.7334120659824,3,32832,370,0.0,530,2,0.5,352.7334120659824,1683584744,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
44899,352.7334120659824,3,32832,371,0.0,531,2,0.5,352.7334120659824,1683584745,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
45351,352.7334120659824,3,32832,372,0.0,532,2,0.5,352.7334120659824,1683584746,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
45803,352.7334120659824,3,32832,373,0.0,534,2,0.5,352.7334120659824,1683584748,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
46256,352.7334120659824,3,32832,374,0.0,535,2,0.5,352.7334120659824,1683584749,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
46708,352.7334120659824,3,32832,375,0.0,536,2,0.5,352.7334120659824,1683584750,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
47160,352.7334120659824,3,32832,376,0.0,537,2,0.5,352.7334120659824,1683584751,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
47611,352.7334120659824,3,32832,377,0.0,539,2,0.5,352.7334120659824,1683584753,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
48063,352.7334120659824,3,32832,378,0.0,540,2,0.5,352.7334120659824,1683584754,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
48512,352.7334120659824,3,32832,379,0.0,541,2,0.5,352.7334120659824,1683584755,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
48964,352.7334120659824,3,32832,380,0.0,543,2,0.5,352.7334120659824,1683584757,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
49416,352.7334120659824,3,32832,381,0.0,544,2,0.5,352.7334120659824,1683584758,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
49868,352.7334120659824,3,32832,382,0.0,545,2,0.5,352.7334120659824,1683584759,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
50320,352.7334120659824,3,32832,383,0.0,546,2,0.5,352.7334120659824,1683584760,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
50770,352.7334120659824,3,32832,384,0.0,548,2,0.5,352.7334120659824,1683584762,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
51223,352.7334120659824,3,32832,385,0.0,549,2,0.5,352.7334120659824,1683584763,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
51674,352.7334120659824,3,32832,386,0.0,550,2,0.5,352.7334120659824,1683584764,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
52125,352.7334120659824,3,32832,387,0.0,551,2,0.5,352.7334120659824,1683584765,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
52578,352.7334120659824,3,32832,388,0.0,553,2,0.5,352.7334120659824,1683584767,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
53033,352.7334120659824,3,32832,389,0.0,554,2,0.5,352.7334120659824,1683584768,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
53484,352.7334120659824,3,32832,390,0.0,555,2,0.5,352.7334120659824,1683584769,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
53936,352.7334120659824,3,32832,391,0.0,557,2,0.5,352.7334120659824,1683584771,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
54389,352.7334120659824,3,32832,392,0.0,558,2,0.5,352.7334120659824,1683584772,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
54843,352.7334120659824,3,32832,393,0.0,559,2,0.5,352.7334120659824,1683584773,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
55295,352.7334120659824,3,32832,394,0.0,560,2,0.5,352.7334120659824,1683584774,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
55746,352.7334120659824,3,32832,395,0.0,562,2,0.5,352.7334120659824,1683584776,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
56199,352.7334120659824,3,32832,396,0.0,563,2,0.5,352.7334120659824,1683584777,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
56649,352.7334120659824,3,32832,397,0.0,564,2,0.5,352.7334120659824,1683584778,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
57099,352.7334120659824,3,32832,398,0.0,566,2,0.5,352.7334120659824,1683584780,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
57550,352.7334120659824,3,32832,399,0.0,567,2,0.5,352.7334120659824,1683584781,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
58001,352.7334120659824,3,32832,400,0.0,568,2,0.5,352.7334120659824,1683584782,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
58454,352.7334120659824,3,32832,401,0.0,569,2,0.5,352.7334120659824,1683584783,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
58912,352.7334120659824,3,32832,402,0.0,571,2,0.5,352.7334120659824,1683584785,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
596,352.7334120659824,3,0,403,91.21,572,3,10.0,352.7334120659824,1683584786,0,10848.0,2.0,117.89,0.0,10912.0,2.0,0.0,117.07,117.77,0.0,2.0,11072.0,,,,,,,
1050,352.7334120659824,3,0,404,89.92,573,3,10.0,352.7334120659824,1683584787,0,0.0,3.0,117.89,0.0,0.0,3.0,0.0,117.07,117.77,0.0,3.0,0.0,167.92691963724792,0.0,98464.0,32832.0,0.0,195.51362027555183,3.0
1501,352.7334120659824,3,0,405,88.64,575,3,10.0,352.7334120659824,1683584789,0,0.0,3.0,117.89,0.0,0.0,3.0,0.0,117.07,117.77,0.0,3.0,0.0,,,,,,,
620,117.07467156182251,1,0,406,274.6,576,3,10.0,117.07467156182251,1683584790,0,0.0,3.0,117.89,0.0,0.0,3.0,0.0,117.07,117.77,0.0,3.0,0.0,,,,,,,
1090,117.07467156182251,1,0,407,270.58,580,3,10.0,117.07467156182251,1683584794,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1210,117.07467156182251,1,0,408,269.56,581,3,10.0,117.07467156182251,1683584795,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1329,117.07467156182251,1,0,409,268.54,582,3,10.0,117.07467156182251,1683584796,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1448,117.07467156182251,1,0,410,267.52,583,3,10.0,117.07467156182251,1683584797,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1567,117.07467156182251,1,0,411,266.5,584,3,10.0,117.07467156182251,1683584798,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1686,117.07467156182251,1,0,412,265.49,585,3,10.0,117.07467156182251,1683584799,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1805,117.07467156182251,1,0,413,264.47,586,3,10.0,117.07467156182251,1683584800,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
1925,117.07467156182251,1,0,414,263.45,587,3,10.0,117.07467156182251,1683584801,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2044,117.07467156182251,1,0,415,262.43,588,3,10.0,117.07467156182251,1683584802,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2163,117.07467156182251,1,0,416,261.41,589,3,10.0,117.07467156182251,1683584803,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2282,117.07467156182251,1,0,417,260.4,590,3,10.0,117.07467156182251,1683584804,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2401,117.07467156182251,1,0,418,259.38,591,3,10.0,117.07467156182251,1683584805,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2520,117.07467156182251,1,0,419,258.36,592,3,10.0,117.07467156182251,1683584806,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2639,117.07467156182251,1,0,420,257.35,593,3,10.0,117.07467156182251,1683584807,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2759,117.07467156182251,1,0,421,256.33,594,3,10.0,117.07467156182251,1683584808,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2878,117.07467156182251,1,0,422,255.31,595,3,10.0,117.07467156182251,1683584809,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
2997,117.07467156182251,1,0,423,254.29,596,3,10.0,117.07467156182251,1683584810,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3116,117.07467156182251,1,0,424,253.27,597,3,10.0,117.07467156182251,1683584811,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3236,117.07467156182251,1,0,425,252.25,598,3,10.0,117.07467156182251,1683584812,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3354,117.07467156182251,1,0,426,251.24,599,3,10.0,117.07467156182251,1683584813,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3474,117.07467156182251,1,0,427,250.22,600,3,10.0,117.07467156182251,1683584814,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3593,117.07467156182251,1,0,428,249.2,601,3,10.0,117.07467156182251,1683584815,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3712,117.07467156182251,1,0,429,248.18,602,3,10.0,117.07467156182251,1683584816,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3831,117.07467156182251,1,0,430,247.16,603,3,10.0,117.07467156182251,1683584817,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
3950,117.07467156182251,1,0,431,246.15,604,3,10.0,117.07467156182251,1683584818,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4070,117.07467156182251,1,0,432,245.13,605,3,10.0,117.07467156182251,1683584819,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4189,117.07467156182251,1,0,433,244.11,606,3,10.0,117.07467156182251,1683584820,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4308,117.07467156182251,1,0,434,243.1,607,3,10.0,117.07467156182251,1683584821,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4427,117.07467156182251,1,0,435,242.08,608,3,10.0,117.07467156182251,1683584822,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4546,117.07467156182251,1,0,436,241.06,609,3,10.0,117.07467156182251,1683584823,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4666,117.07467156182251,1,0,437,240.03,610,3,10.0,117.07467156182251,1683584824,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4785,117.07467156182251,1,0,438,239.01,611,3,10.0,117.07467156182251,1683584825,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
4904,117.07467156182251,1,0,439,238.0,612,3,10.0,117.07467156182251,1683584826,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5024,117.07467156182251,1,0,440,236.98,613,3,10.0,117.07467156182251,1683584827,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5143,117.07467156182251,1,0,441,235.96,614,3,10.0,117.07467156182251,1683584828,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5261,117.07467156182251,1,0,442,234.95,615,3,10.0,117.07467156182251,1683584829,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5380,117.07467156182251,1,0,443,233.93,617,3,10.0,117.07467156182251,1683584831,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5499,117.07467156182251,1,0,444,232.92,618,3,10.0,117.07467156182251,1683584832,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5618,117.07467156182251,1,0,445,231.9,619,3,10.0,117.07467156182251,1683584833,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5737,117.07467156182251,1,0,446,230.88,620,3,10.0,117.07467156182251,1683584834,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5856,117.07467156182251,1,0,447,229.87,621,3,10.0,117.07467156182251,1683584835,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
5975,117.07467156182251,1,0,448,228.85,622,3,10.0,117.07467156182251,1683584836,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6095,117.07467156182251,1,0,449,227.83,623,3,10.0,117.07467156182251,1683584837,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6214,117.07467156182251,1,0,450,226.81,624,3,10.0,117.07467156182251,1683584838,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6333,117.07467156182251,1,0,451,225.8,625,3,10.0,117.07467156182251,1683584839,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6452,117.07467156182251,1,0,452,224.78,626,3,10.0,117.07467156182251,1683584840,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6571,117.07467156182251,1,0,453,223.76,627,3,10.0,117.07467156182251,1683584841,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6690,117.07467156182251,1,0,454,222.75,628,3,10.0,117.07467156182251,1683584842,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6809,117.07467156182251,1,0,455,221.73,629,3,10.0,117.07467156182251,1683584843,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
6928,117.07467156182251,1,0,456,220.71,630,3,10.0,117.07467156182251,1683584844,0,,,,,0.0,3.0,0.0,117.07,,,,,,,,,,,
