02_timing/dataload_time_s,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,01_general/step,02_timing/step_time_s,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,_runtime,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,02_timing/opt_step_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,_timestamp,03_hivemind/num_peers,cpu/logical_core_count,memory/used_memory_sys_MB,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,_step,01_general/lr,03_hivemind/global_epoch,cpu/load/avg_sys_load_fifteen_min_percent
0.002662071000031574,,,,133.0,0.0822060389998569,6.8538818359375,,,,,,0.037103288999787765,0.000301894999893193,,,,,39,0.030185433000042394,,,,,0.0027440179999302927,,0.009209333000171682,,,,,1680687620.0,2.0,,,4288.0,,,,,0.0,,173,0.0001,1.0,
0.0025402939998002694,,,,134.0,0.08307429200021943,7.00390625,,,,,,0.03738796600009664,0.0002909210002144391,,,,,39,0.030287110000017492,,,,,0.002729408000050171,,0.009838593000040419,,,,,1680687620.0,2.0,,,4320.0,,,,,0.0,,174,0.0001,1.0,
0.0025801300000694027,,,,135.0,0.083178748999444,7.148193359375,,,,,,0.037012744999856295,0.0002588029999515129,,,,,39,0.030150577999847883,,,,,0.0027698919998329075,,0.010406600999885995,,,,,1680687620.0,2.0,,,4352.0,,,,,0.0,,175,0.0001,1.0,
,1953042.0,0.0,2.6333333333333333,,,,0.804000000000002,959.0,27776.892928,0.45471243437419867,5452.546048,,,332169.0,3177.0,3.8,2.719744,39,,840737.0,0.12258895271774353,0.0,0.0,0.002791231999935917,0.0,,,200725.983232,4.9,0.0,1680687620.0,,,7494.918144,,1907.236864,0.11599999999998545,349.0,6437.429248,,213.45866836144273,176,,,1.633333333333333
0.0026965319998453197,,,,136.0,0.0831810769996082,7.0992431640625,,,,,,0.03864803800001937,0.000267413000074157,,,,,39,0.030554312999811373,,,,,,,0.008223548999922059,,,,,1680687620.0,2.0,,,4384.0,,,,,0.0,,177,0.0001,1.0,
0.0026204690000213304,,,,137.0,0.0827559370002291,7.1361083984375,,,,,,0.03723391700009415,0.00027532799981599965,,,,,39,0.030261038000162443,,,,,0.0027422110001680267,,0.009622973999967144,,,,,1680687620.0,2.0,,,4416.0,,,,,0.0,,178,0.0001,1.0,
0.0027229600000282517,,,,138.0,0.08338031599964779,7.15478515625,,,,,,0.037166093999985605,0.00026722600000539387,,,,,40,0.030532679999851098,,,,,0.002785413999845332,,0.00990594199993211,,,,,1680687621.0,2.0,,,4448.0,,,,,0.0,,179,0.0001,1.0,
0.0026416200000767276,,,,139.0,0.08303747500031022,6.8154296875,,,,,,0.03712147300007018,0.000274018000027354,,,,,40,0.030789825000056226,,,,,0.0028031940000801114,,0.009407344999999623,,,,,1680687621.0,2.0,,,4480.0,,,,,0.0,,180,0.0001,1.0,
0.002527589999999691,,,,140.0,0.08235649800008105,7.0777587890625,,,,,,0.03710885300006339,0.00028350399998089415,,,,,40,0.030250389000002542,,,,,0.002791737000052308,,0.00939442499998222,,,,,1680687621.0,2.0,,,4512.0,,,,,0.0,,181,0.0001,1.0,
0.0026989129999037687,,,,141.0,0.08273958299992046,7.242919921875,,,,,,0.03726214400012395,0.00027018799983125064,,,,,40,0.030467240999996648,,,,,0.0028143930001078843,,0.009226703999956953,,,,,1680687621.0,2.0,,,4544.0,,,,,0.0,,182,0.0001,1.0,
0.0030002900000454247,,,,142.0,0.08351620500025092,7.09912109375,,,,,,0.03728056999989349,0.0003672140001071966,,,,,40,0.03417881500013209,,,,,0.0027674339999066433,,0.005921882000166079,,,,,1680687621.0,2.0,,,4576.0,,,,,0.0,,183,0.0001,1.0,
,1958730.0,0.0,2.6333333333333333,,,,0.8440000000000083,961.0,27776.892928,0.5982094145185236,5452.53376,,,339124.0,3284.0,3.8,2.719744,40,,848119.0,0.09397572158236758,0.0,0.0,0.002837969999973211,0.0,,,200690.532352,4.9,0.0,1680687621.0,,,7529.910272,,1907.224576,0.12000000000000455,361.0,6437.429248,,221.6386350196334,184,,,1.633333333333333
0.0025775500000690954,,,,143.0,0.083037970000305,7.0203857421875,,,,,,0.03822528900013822,0.00027358700003787817,,,,,40,0.02948508999998012,,,,,,,0.009638484000106473,,,,,1680687621.0,2.0,,,4608.0,,,,,0.0,,185,0.0001,1.0,
0.002650261000098908,,,,144.0,0.08269430399968769,7.0921630859375,,,,,,0.03721820700002354,0.00028169299980618234,,,,,40,0.029592269999966447,,,,,0.0028242179998869688,,0.010127654999905644,,,,,1680687621.0,2.0,,,4640.0,,,,,0.0,,186,0.0001,1.0,
0.0027517639998677623,,,,145.0,0.08318647300006887,7.0621337890625,,,,,,0.037117862000059176,0.0002438609999444452,,,,,41,0.02937184100005652,,,,,0.0027697010000338196,,0.010931444000107149,,,,,1680687622.0,2.0,,,4672.0,,,,,0.0,,187,0.0001,1.0,
0.002552972000103182,,,,146.0,0.08311168599993835,6.9461669921875,,,,,,0.037264825999955065,0.0002875500001664477,,,,,41,0.030508475999795337,,,,,0.0027745309998863377,,0.009723331000031976,,,,,1680687622.0,2.0,,,4704.0,,,,,0.0,,188,0.0001,1.0,
0.0026388930000393884,,,,147.0,0.08262569899989103,6.962646484375,,,,,,0.03759411800001544,0.0003359610000188695,,,,,41,0.030749754999988,,,,,0.00277177899988601,,0.00853519299994332,,,,,1680687622.0,2.0,,,4736.0,,,,,0.0,,189,0.0001,1.0,
0.002724915000044348,,,,148.0,0.08233373699999902,7.0469970703125,,,,,,0.03756078399987928,0.0002639910001107637,,,,,41,0.030201772000054916,,,,,0.0027172679999694083,,0.008865006999940306,,,,,1680687622.0,2.0,,,4768.0,,,,,0.0,,190,0.0001,1.0,
0.0023297679999814136,,,,149.0,0.08306189099971562,7.043701171875,,,,,,0.03840408199994272,0.00029219599991847645,,,,,41,0.030457931000000826,,,,,0.0027482129999043536,,0.008829700999967827,,,,,1680687622.0,2.0,,,4800.0,,,,,0.0,,191,0.0001,1.0,
,1966800.0,0.0,2.933333333333333,,,,0.8760000000000048,968.0,27776.892928,0.6514980888728611,5443.883008,,,349453.0,3422.0,5.1000000000000005,2.719744,41,,857272.0,0.03271668205486641,0.0,0.0,,0.0,,,200694.964224,4.9,0.0,1680687622.0,,,7525.060608,,1898.573824,0.1229999999999336,369.0,6437.429248,,274.38107396626054,192,,,1.7333333333333332
0.0027912250000099448,,,,150.0,0.08376612300003217,7.2286376953125,,,,,,0.038863923999997496,0.00028604700014511764,,,,,41,0.030050236999841218,,,,,0.002787289000025339,,0.008987401000013051,,,,,1680687622.0,2.0,,,4832.0,,,,,0.0,,193,0.0001,1.0,
0.003521974000022965,,,,151.0,0.08361350399991352,7.0286865234375,,,,,,0.03827440699978979,0.0005761920001532417,,,,,41,0.03051614400010294,,,,,0.002656408999882842,,0.00806837799996174,,,,,1680687622.0,2.0,,,4864.0,,,,,0.0,,194,0.0001,1.0,
0.0035603329999958078,,,,152.0,0.08362210099994627,7.208740234375,,,,,,0.03640056199992614,0.00026309400004720374,,,,,42,0.030433466999966186,,,,,0.0026720230000591982,,0.010292621999951734,,,,,1680687623.0,2.0,,,4896.0,,,,,0.0,,195,0.0001,1.0,
0.0035009890000310406,,,,153.0,0.08363936799992189,7.1051025390625,,,,,,0.03637996399993426,0.00026490599998396647,,,,,42,0.0302952050001295,,,,,0.002674265999985437,,0.010524037999857683,,,,,1680687623.0,2.0,,,4928.0,,,,,0.0,,196,0.0001,1.0,
0.003409695000073043,,,,154.0,0.08321629299985034,7.140869140625,,,,,,0.03605047100018055,0.0002596899998934532,,,,,42,0.03041962799989051,,,,,0.0027274679998754436,,0.01034934099993734,,,,,1680687623.0,2.0,,,4960.0,,,,,0.0,,197,0.0001,1.0,
0.0036864779999632447,,,,155.0,0.08329302799984362,6.979248046875,,,,,,0.036320540000133406,0.0003085900000314723,,,,,42,0.03056873899981838,,,,,0.0026395929999125656,,0.00976908799998455,,,,,1680687623.0,2.0,,,4992.0,,,,,0.0,,198,0.0001,1.0,
,1972524.0,0.0,2.933333333333333,,,,0.9120000000000061,1051.0,27776.892928,0.5907627818074248,5452.529664,0.036399380999910136,0.0002638349999415368,356069.0,3512.0,5.1000000000000005,2.719744,42,0.030099516000063886,862233.0,0.02860821253916847,0.0,0.0,0.0026936500000829255,0.0,0.010699574000000212,,200676.753408,4.9,0.0,1680687623.0,,,7524.777984,,1907.22048,0.125,376.0,6437.429248,,234.3612150131863,199,,,1.7333333333333332
0.0034971600000517356,,,,156.0,0.08365311600005043,6.84228515625,,,,,,,,,,,,42,,,,,,,,,,,,,1680687623.0,2.0,,,5024.0,,,,,0.0,,200,0.0001,1.0,
0.0030721879998054646,,,,157.0,0.0837964589998137,7.1805419921875,,,,,,0.03585909899993567,0.0002686529999209597,,,,,42,0.030176475000189384,,,,,0.0026922770000510354,,0.011727766999911182,,,,,1680687623.0,2.0,,,5056.0,,,,,0.0,,201,0.0001,1.0,
0.004172444000005271,,,,158.0,0.08368746199994348,7.1171875,,,,,,0.03615427099998669,0.00026567899999463407,,,,,43,0.03055873099992823,,,,,0.002715637999926912,,0.00982069900010174,,,,,1680687624.0,2.0,,,5088.0,,,,,0.0,,202,0.0001,1.0,
0.0035554990001855913,,,,159.0,0.0838673450002716,7.224853515625,,,,,,0.036248670000077254,0.00027255300005890604,,,,,43,0.030216731999871627,,,,,0.0026592369999889343,,0.010914654000089286,,,,,1680687624.0,2.0,,,5120.0,,,,,0.0,,203,0.0001,1.0,
0.003404504999934943,,,,160.0,0.08401869999988776,6.969482421875,,,,,,0.036753912999984095,0.0002666099999260041,,,,,43,0.03013052999995125,,,,,0.0027301320001242857,,0.01073300999996718,,,,,1680687624.0,2.0,,,5152.0,,,,,0.0,,204,0.0001,1.0,
0.003296740999985559,,,,161.0,0.0837449169998763,7.14013671875,,,,,,0.03603406299998824,0.00027829600003315136,,,,,43,0.030079884999850037,,,,,0.002650107999897955,,0.011405824000121356,,,,,1680687624.0,2.0,,,5184.0,,,,,0.0,,205,0.0001,1.0,
0.003339472999869031,,,,162.0,0.0828452739997374,7.01220703125,,,,,,0.03609551299996383,0.00025828000002547924,,,,,43,0.03010745599999609,,,,,0.002687463000029311,,0.010357088999853659,,,,,1680687624.0,2.0,,,5216.0,,,,,0.0,,206,0.0001,1.0,
,1978321.0,0.0,2.933333333333333,,,,0.9480000000000075,1096.0,27776.892928,0.4389781336482127,5452.537856,0.035962496999900395,0.00026230700018459174,363409.0,3598.0,5.1000000000000005,2.719744,43,0.030163643999912892,868666.0,0.03269546560127104,0.0,0.0,0.0026517250000779313,0.0,0.01140508299999965,,200695.95136,4.9,0.0,1680687624.0,,,7524.442112,,1907.228672,0.1269999999999527,384.0,6437.429248,,205.93205485031007,207,,,1.7333333333333332
0.0036375759998463764,,,,163.0,0.08408283199992184,7.1514892578125,,,,,,,,,,,,43,,,,,,,,,,,,,1680687624.0,2.0,,,5248.0,,,,,0.0,,208,0.0001,1.0,
0.003204031999985091,,,,164.0,0.08422094699972149,7.083984375,,,,,,0.03616684799999348,0.0002951739998025005,,,,,43,0.03028452900002776,,,,,0.0027052030000049854,,0.011565160999907675,,,,,1680687624.0,2.0,,,5280.0,,,,,0.0,,209,0.0001,1.0,
0.003327689000116152,,,,165.0,0.08368820400005461,7.053955078125,,,,,,0.036337048999939725,0.0002648289998887776,,,,,44,0.030372769999985394,,,,,0.0026725730001544434,,0.01071329399997012,,,,,1680687625.0,2.0,,,5312.0,,,,,0.0,,210,0.0001,1.0,
0.0036117120000653813,,,,166.0,0.08382134100020266,7.134033203125,,,,,,0.03614410599993789,0.0002610710000681138,,,,,44,0.030336696999938795,,,,,0.002617338000163727,,0.010850417000028756,,,,,1680687625.0,2.0,,,5344.0,,,,,0.0,,211,0.0001,1.0,
0.003539751000062097,,,,167.0,0.0837576269998408,7.05322265625,,,,,,0.03592028399998526,0.0002590740000414371,,,,,44,0.030347719000019424,,,,,0.002660639999930936,,0.011030158999801642,,,,,1680687625.0,2.0,,,5376.0,,,,,0.0,,212,0.0001,1.0,
0.003422828000111622,,,,168.0,0.08377230400037661,7.0396728515625,,,,,,0.035953386000073806,0.00028328999997029314,,,,,44,0.03051517199992304,,,,,0.002680848000181868,,0.010916780000115978,,,,,1680687625.0,2.0,,,5408.0,,,,,0.0,,213,0.0001,1.0,
0.004076338999993823,,,,169.0,0.08397414399996705,7.117431640625,,,,,,0.03605985900003361,0.00030358399999386165,,,,,44,0.030583794999984093,,,,,0.002678830999911952,,0.010271736000049714,,,,,1680687625.0,2.0,,,5440.0,,,,,0.0,,214,0.0001,1.0,
,1984095.0,0.0,2.933333333333333,,,,0.980000000000004,1145.0,27776.897024,0.5897128348822096,5452.529664,0.036192022000022916,0.0013471800000388612,370671.0,3687.0,5.1000000000000005,2.719744,44,0.03139561600005436,875445.0,0.1267011684112413,0.0,0.0,0.002635832999885679,0.0,0.008508748999929594,,200684.199936,4.9,0.0,1680687625.0,,,7536.615424,,1907.22048,0.13199999999994816,395.0,6437.429248,,218.58921907918486,215,,,1.7333333333333332
0.0032741429999987304,,,,170.0,0.08335354299993014,7.13720703125,,,,,,,,,,,,44,,,,,,,,,,,,,1680687625.0,2.0,,,5472.0,,,,,0.0,,216,0.0001,1.0,
0.003258329999880516,,,,171.0,0.08348788700004661,7.15966796875,,,,,,0.036069475999966016,0.0002632130001529731,,,,,44,0.030641536000075575,,,,,0.0026995309999620076,,0.010555801000009524,,,,,1680687625.0,2.0,,,5504.0,,,,,0.0,,217,0.0001,1.0,
0.0033576189998711925,,,,172.0,0.08420387499950266,7.012939453125,,,,,,0.036140056000022014,0.0002608569998301391,,,,,45,0.030906453999932637,,,,,0.0027417869998771494,,0.010797101999969527,,,,,1680687626.0,2.0,,,5536.0,,,,,0.0,,218,0.0001,1.0,
0.0033916699999281263,,,,173.0,0.08366733199954979,7.0953369140625,,,,,,0.03618812399986382,0.00026148799997827155,,,,,45,0.030511734000128854,,,,,0.0027191939998374437,,0.010595121999813273,,,,,1680687626.0,2.0,,,5568.0,,,,,0.0,,219,0.0001,1.0,
0.003448638000008941,,,,174.0,0.08429534300012165,6.986083984375,,,,,,0.03595221900013712,0.0002571879999777593,,,,,45,0.030570936000003712,,,,,0.0026506570000037755,,0.01141570499999034,,,,,1680687626.0,2.0,,,5600.0,,,,,0.0,,220,0.0001,1.0,
0.0036621209999339044,,,,175.0,0.08422587199970621,7.14501953125,,,,,,0.03594651499997781,0.00026796399993145315,,,,,45,0.03094901800000116,,,,,0.0026739709999219485,,0.01072628299993994,,,,,1680687626.0,2.0,,,5632.0,,,,,0.0,,221,0.0001,1.0,
0.0034159580000050482,,,,176.0,0.08317731700003606,7.1800537109375,,,,,,0.03612065800007258,0.0002554200000304263,,,,,45,0.030687483999827236,,,,,0.002688040000066394,,0.01000975700003437,,,,,1680687626.0,2.0,,,5664.0,,,,,0.0,,222,0.0001,1.0,
,1989696.0,0.0,2.933333333333333,,,,1.019999999999996,1175.0,27776.892928,0.43703866797677837,5452.53376,0.036579024000047866,0.0002582940001047973,377824.0,3763.0,5.1000000000000005,2.719744,45,,882996.0,0.1062622602397034,0.0,0.0,0.002724333000060142,0.0,,,200689.451008,4.9,0.0,1680687626.0,,,7530.745856,,1907.224576,0.13599999999996726,409.0,6437.429248,,198.28125866688677,223,,,1.7333333333333332
0.003398246999950061,,,,177.0,0.08421811500011245,6.9288330078125,,,,,,,,,,,,45,0.031419421000009606,,,,,,,0.009838795999939975,,,,,1680687626.0,2.0,,,5696.0,,,,,0.0,,224,0.0001,1.0,
0.003344246000096973,,,,178.0,0.08331399700000475,7.2652587890625,,,,,,0.0360824419999517,0.0002726300001540949,,,,,45,0.030630960000053165,,,,,0.0026548539999566856,,0.010328864999792131,,,,,1680687626.0,2.0,,,5728.0,,,,,0.0,,225,0.0001,1.0,
0.003308817000061026,,,,179.0,0.08421219699994253,7.0966796875,,,,,,0.03655171099990184,0.0002676980000160256,,,,,46,0.030708486000094126,,,,,0.002664656999968429,,0.010710827999901085,,,,,1680687627.0,2.0,,,5760.0,,,,,0.0,,226,0.0001,1.0,
0.0034884210001564497,,,,180.0,0.0841587879999679,7.0052490234375,,,,,,0.036759174999815514,0.00028727199992317765,,,,,46,0.0305289380000886,,,,,0.0026865679999446,,0.010408414000039556,,,,,1680687627.0,2.0,,,5792.0,,,,,0.0,,227,0.0001,1.0,
0.00281599400000232,,,,181.0,0.08315332700021827,7.203125,,,,,,0.0369515140000658,0.0002740520001225377,,,,,46,0.03110788699996192,,,,,0.0026994830000148795,,0.009304397000050812,,,,,1680687627.0,2.0,,,5824.0,,,,,0.0,,228,0.0001,1.0,
0.002761322999958793,,,,182.0,0.08322380200047519,6.92919921875,,,,,,0.036911329000076876,0.0002819140001975029,,,,,46,0.031016964000173175,,,,,0.002722083999969982,,0.00953018800009886,,,,,1680687627.0,2.0,,,5856.0,,,,,0.0,,229,0.0001,1.0,
0.002855802999874868,,,,183.0,0.08375119099991934,7.2066650390625,,,,,,0.036420831999976144,0.0002673030001005827,,,,,46,0.03083182599993961,,,,,0.00270995200003199,,0.01066547499999615,,,,,1680687627.0,2.0,,,5888.0,,,,,0.0,,230,0.0001,1.0,
,1995506.0,0.0,3.0000000000000004,,,,1.0520000000000067,1227.0,27776.892928,0.6129613990882401,5452.525568,0.036859405999848605,0.0002558849998877122,385347.0,3891.0,5.233333333333333,2.719744,46,,892805.0,0.032696383432535225,0.0,0.0,0.002774282000018502,0.0,,,200683.167744,4.9,0.0,1680687627.0,,,7537.5616,,1907.216384,0.13900000000001,417.0,6437.429248,,212.65863484312098,231,,,1.7666666666666668
0.003964750000022832,,,,184.0,0.08409344699998655,7.0255126953125,,,,,,,,,,,,46,0.03114390500013542,,,,,,,0.009095219000073484,,,,,1680687627.0,2.0,,,5920.0,,,,,0.0,,232,0.0001,1.0,
0.002741289999903529,,,,185.0,0.0831371880003644,7.0118408203125,,,,,,0.03639955300013753,0.00026711800001066877,,,,,46,0.030703255000162244,,,,,0.0026572040001155983,,0.010368768000034834,,,,,1680687627.0,2.0,,,5952.0,,,,,0.0,,233,0.0001,1.0,
0.0028685249999398366,,,,186.0,0.08400083799983804,7.119140625,,,,,,0.036406811999995625,0.00026752600001600513,,,,,47,0.030806793000010657,,,,,0.0027095469999949273,,0.01094163499988099,,,,,1680687628.0,2.0,,,5984.0,,,,,0.0,,234,0.0001,1.0,
0.002727889999960098,,,,187.0,0.08327943299991603,7.1197509765625,,,,,,0.036514822000071945,0.0002637329998833593,,,,,47,0.03099732300006508,,,,,0.0026834259999759524,,0.01009223899995959,,,,,1680687628.0,2.0,,,6016.0,,,,,0.0,,235,0.0001,1.0,
0.002812994000123581,,,,188.0,0.08344071100009387,7.074462890625,,,,,,0.03654390799988505,0.0002644510000209266,,,,,47,0.030504381000127978,,,,,0.002712707999990016,,0.010602268999946318,,,,,1680687628.0,2.0,,,6048.0,,,,,0.0,,236,0.0001,1.0,
0.0029489099999864266,,,,189.0,0.08413130199983243,7.087890625,,,,,,0.03657705000000533,0.00027090099979432125,,,,,47,0.030382398000028843,,,,,0.0026661730000796524,,0.011285869999937859,,,,,1680687628.0,2.0,,,6080.0,,,,,0.0,,237,0.0001,1.0,
0.0027530019999630895,,,,190.0,0.0830761940001139,6.9481201171875,,,,,,0.03635460299983606,0.00026313500006835966,,,,,47,0.030430102000082115,,,,,0.0027224790001127985,,0.010552873000051477,,,,,1680687628.0,2.0,,,6112.0,,,,,0.0,,238,0.0001,1.0,
,2001097.0,0.0,3.0000000000000004,,,,1.088000000000008,1268.0,27776.892928,0.453617935544257,5452.529664,,,392610.0,3988.0,5.233333333333333,2.719744,47,,901432.0,0.03268743295165043,0.0,0.0,0.0027080290001322282,0.0,,,200670.027776,4.9,0.0,1680687628.0,,,7550.697472,,1907.22048,0.1409999999999627,425.0,6437.429248,,210.7860286523053,239,,,1.7666666666666668
0.0027599729999110423,,,,191.0,0.08311074300013388,7.0614013671875,,,,,,0.039082629999938945,0.00027520599996933015,,,,,47,0.030547292000164816,,,,,,,0.007737613000017518,,,,,1680687628.0,2.0,,,6144.0,,,,,0.0,,240,0.0001,1.0,
0.0028245479998076917,,,,192.0,0.08384370699945976,7.234130859375,,,,,,0.036704670999824884,0.0002610000001368462,,,,,47,0.030194491999964157,,,,,0.002706526999872949,,0.011152468999853227,,,,,1680687628.0,2.0,,,6176.0,,,,,0.0,,241,0.0001,1.0,
0.002928379999957542,,,,193.0,0.08394275299974652,7.13427734375,,,,,,0.03656127799990827,0.0002637779998622136,,,,,48,0.030335441000033825,,,,,0.002687813999955324,,0.011166062000029342,,,,,1680687629.0,2.0,,,6208.0,,,,,0.0,,242,0.0001,1.0,
0.0033247990002109873,,,,194.0,0.08383043200024076,7.2420654296875,,,,,,0.03681985700018231,0.00028941799996573536,,,,,48,0.03164981500003705,,,,,0.0027393769998980133,,0.009007165999946665,,,,,1680687629.0,2.0,,,6240.0,,,,,0.0,,243,0.0001,1.0,
0.0028082699998321914,,,,195.0,0.08335647399962909,7.17822265625,,,,,,0.03644459400015876,0.00027051099982600135,,,,,48,0.03075371099998847,,,,,0.0026714339999216463,,0.01040795399990202,,,,,1680687629.0,2.0,,,6272.0,,,,,0.0,,244,0.0001,1.0,
0.0027691210000284627,,,,196.0,0.08375577400033762,6.992431640625,,,,,,0.03642338200006634,0.00026506500012146716,,,,,48,0.030232830999921134,,,,,0.0026724190001914394,,0.01139295600000878,,,,,1680687629.0,2.0,,,6304.0,,,,,0.0,,245,0.0001,1.0,
0.002948259000049802,,,,197.0,0.0829654879996724,7.0640869140625,,,,,,0.03680034500007423,0.00029911399997217814,,,,,48,0.030666754999856494,,,,,0.002759672999900431,,0.00949134199981927,,,,,1680687629.0,2.0,,,6336.0,,,,,0.0,,246,0.0001,1.0,
,2007671.0,0.0,3.0000000000000004,,,,1.1240000000000094,1325.0,27776.892928,0.6606525545311371,5452.566528,,,400665.0,4086.0,5.233333333333333,2.719744,48,,909396.0,0.03268708311955048,0.0,0.0,0.0027337750000242522,0.0,,,200671.367168,4.9,0.0,1680687629.0,,,7548.485632,,1907.24096,0.14400000000000546,433.0,6437.429248,,248.01235738280135,247,,,1.7666666666666668
0.0027686160001394455,,,,198.0,0.08333747200026664,7.1890869140625,,,,,,0.03752380500009167,0.0002584700000625162,,,,,48,0.032178016999978354,,,,,,,0.007874788999970406,,,,,1680687629.0,2.0,,,6368.0,,,,,0.0,,248,0.0001,1.0,
0.002914887000088129,,,,199.0,0.083970267000268,7.139892578125,,,,,,0.03653822199999013,0.00029562200006694184,,,,,49,0.030282129999932295,,,,,0.002685541000118974,,0.011253865000071528,,,,,1680687630.0,2.0,,,6400.0,,,,,0.0,,249,0.0001,1.0,
0.0027536720001535286,,,,200.0,0.08381405699992683,6.9637451171875,,,,,,0.0369819009999901,0.0002594560000943602,,,,,49,0.030462798999906227,,,,,0.002719550999927378,,0.010636677999855237,,,,,1680687630.0,2.0,,,6432.0,,,,,0.0,,250,0.0001,1.0,
0.0030917279998448066,,,,201.0,0.08384868299981463,7.1051025390625,,,,,,0.038296217999914006,0.0002629380001053505,,,,,49,0.030126270999971894,,,,,0.0027391109999825858,,0.009332416999995985,,,,,1680687630.0,2.0,,,6464.0,,,,,0.0,,251,0.0001,1.0,
0.0026202280000688916,,,,202.0,0.08352746200034744,6.9359130859375,,,,,,0.03630537399999412,0.00026492599999983213,,,,,49,0.030344203000140624,,,,,0.0027109469999686553,,0.011281784000175321,,,,,1680687630.0,2.0,,,6496.0,,,,,0.0,,252,0.0001,1.0,
0.0028314910000517557,,,,203.0,0.08351118999985374,7.1240234375,,,,,,0.03641325700004927,0.00026026799991996086,,,,,49,0.03023835199996938,,,,,0.0027378759998555324,,0.01102994600000784,,,,,1680687630.0,2.0,,,6528.0,,,,,0.0,,253,0.0001,1.0,
,2013436.0,0.0,3.0000000000000004,,,,1.152000000000001,1358.0,27776.892928,0.49059015892044433,5452.562432,0.036517061000040485,0.00026314499996260565,407652.0,4191.0,5.233333333333333,2.719744,49,0.030308290999983,917295.0,0.1185187790631239,0.0,0.0,0.0026450289999502274,0.0,0.010977388999890536,,200668.205056,4.9,0.0,1680687630.0,,,7552.131072,,1907.236864,0.14800000000002456,443.0,6437.429248,,212.80939980961517,254,,,1.7666666666666668
0.002661424000052648,,,,204.0,0.0833723389998795,7.03515625,,,,,,,,,,,,49,,,,,,,,,,,,,1680687630.0,2.0,,,6560.0,,,,,0.0,,255,0.0001,1.0,
0.0028747349999775906,,,,205.0,0.08351783699981752,7.1414794921875,,,,,,0.03679040199995143,0.0002705770000375196,,,,,49,0.03014190699991559,,,,,0.0027182849999007885,,0.010721931000034601,,,,,1680687630.0,2.0,,,6592.0,,,,,0.0,,256,0.0001,1.0,
0.0028005310000480677,,,,206.0,0.0836342460004289,7.3897705078125,,,,,,0.03672479200008638,0.00026286900015293213,,,,,50,0.030321557999968718,,,,,0.0027797860000191577,,0.010744710000153646,,,,,1680687631.0,2.0,,,6624.0,,,,,0.0,,257,0.0001,1.0,
0.002851491999990685,,,,207.0,0.08381748699980562,7.143310546875,,,,,,0.036406683999985034,0.00026453899999978603,,,,,50,0.03038522099996044,,,,,0.0027880799998456496,,0.01112147100002403,,,,,1680687631.0,2.0,,,6656.0,,,,,0.0,,258,0.0001,1.0,
0.002728731000161133,,,,208.0,0.08337625100011792,7.132568359375,,,,,,0.037181483000040316,0.00026957199997923453,,,,,50,0.03035900899999433,,,,,0.0027229049999277777,,0.010114551000015126,,,,,1680687631.0,2.0,,,6688.0,,,,,0.0,,259,0.0001,1.0,
0.002495621999969444,,,,209.0,0.08418095499973788,7.154296875,,,,,,0.03659169799993833,0.0002665429999524349,,,,,50,0.030413536999958524,,,,,0.0027584929998738517,,0.011655062000045291,,,,,1680687631.0,2.0,,,6720.0,,,,,0.0,,260,0.0001,1.0,
0.002624000999958298,,,,210.0,0.08393423599977723,7.2896728515625,,,,,,0.03656022399991343,0.00026014800005214056,,,,,50,0.030408183999952598,,,,,0.002773468999976103,,0.011308209999924657,,,,,1680687631.0,2.0,,,6752.0,,,,,0.0,,261,0.0001,1.0,
,2018888.0,0.0,3.0000000000000004,,,,1.1839999999999975,1388.0,27776.892928,0.5864950940569115,5452.570624,0.03669831799993517,0.000269195999862859,414421.0,4314.0,5.233333333333333,2.719744,50,0.03239968000002591,927117.0,0.03269525559793792,0.0,0.0,0.0028042760000062117,0.0,0.008684547000029852,,200671.879168,4.9,0.0,1680687631.0,,,7548.448768,,1907.245056,0.14999999999997726,451.0,6437.429248,,203.69884991076623,262,,,1.7666666666666668
0.0026626759999999194,,,,211.0,0.08351869299985992,7.158203125,,,,,,,,,,,,50,,,,,,,,,,,,,1680687631.0,2.0,,,6784.0,,,,,0.0,,263,0.0001,1.0,
