_timestamp,03_hivemind/num_peers,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,04_peers/peer_3_epoch,04_peers/peer_1_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/per_epoch_training_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/estimated_current_samples,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch,03_hivemind/global_epoch,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,_step,03_hivemind/eta_next_epoch_s,03_hivemind/global_samples_accumulated,03_hivemind/actual_total_samples_per_second,_runtime,03_hivemind/reached_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_2_samples_accumulated
1680696113.0,3,,,2.0,0.0,5.15,249.96,,,733.6447687708305,0,7968.0,8128.0,2.0,0.0,249.99,25208,212.06,2.0,2,,,127,10.3,25088,733.6447687708305,202,,0.0,8096.0
1680696114.0,3,,,2.0,0.0,4.49,249.98,,,742.6006440162575,0,8256.0,8416.0,2.0,0.0,249.94,26100,233.72,2.0,2,,,128,8.98,25984,742.6006440162575,203,,0.0,8416.0
1680696115.0,3,,,2.0,0.0,3.86,250.03,,,747.3963165775638,0,8544.0,8736.0,2.0,0.0,249.55,26994,243.03,2.0,2,,,129,7.73,26880,747.3963165775638,204,,0.0,8704.0
1680696116.0,3,,,2.0,0.0,3.26,250.19,,,748.0609184078874,0,8864.0,9024.0,2.0,0.0,249.91,27889,247.3,2.0,2,,,130,6.52,27776,748.0609184078874,205,,0.0,8992.0
1680696118.0,3,,,2.0,0.0,2.75,250.18,,,729.8819040591468,0,9152.0,9312.0,2.0,0.0,249.87,28747,248.02,2.0,2,,,131,5.51,28640,729.8819040591468,207,,0.0,9312.0
1680696119.0,3,,,2.0,0.0,2.13,249.97,,,736.7615624934251,0,9440.0,9632.0,2.0,0.0,231.15,29633,248.76,2.0,2,,,132,4.25,29504,736.7615624934251,208,,0.0,9568.0
1680696120.0,3,,,2.0,0.0,1.5,249.96,,,744.4182608665897,0,9728.0,9920.0,2.0,0.0,240.13,30531,246.67,2.0,2,,,133,3.01,30432,744.4182608665897,209,,0.0,9856.0
1680696121.0,3,,,2.0,0.0,1.03,249.99,,,698.6096331070544,0,10048.0,10208.0,2.0,0.0,245.89,31326,248.54,2.0,2,,,134,2.06,31232,698.6096331070544,210,,0.0,10176.0
1680696122.0,3,,,2.0,0.0,0.5,231.73,,,727.5341435296639,0,10336.0,10496.0,2.0,0.0,217.95,32220,248.94,2.0,2,,,135,0.75,32096,727.5341435296639,211,,0.0,10400.0
1680696124.0,3,,,2.0,0.0,0.5,242.58,,,738.6589614851156,0,10624.0,10784.0,2.0,0.0,236.12,33116,248.84,2.0,2,,,136,0.0,32832,738.6589614851156,213,,0.0,10688.0
1680696125.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,34000,249.0,2.0,2,,,137,0.0,32832,738.6589614851156,214,,0.0,10912.0
1680696126.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,34885,249.0,2.0,2,,,138,0.0,32832,738.6589614851156,215,,0.0,10912.0
1680696127.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,35770,249.0,2.0,2,,,139,0.0,32832,738.6589614851156,216,,0.0,10912.0
1680696128.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,36648,249.0,2.0,2,,,140,0.0,32832,738.6589614851156,217,,0.0,10912.0
1680696129.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,37526,249.0,2.0,2,,,141,0.0,32832,738.6589614851156,218,,0.0,10912.0
1680696131.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,38407,249.0,2.0,2,,,142,0.0,32832,738.6589614851156,220,,0.0,10912.0
1680696132.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,39292,249.0,2.0,2,,,143,0.0,32832,738.6589614851156,221,,0.0,10912.0
1680696133.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,40205,249.0,2.0,2,,,144,0.0,32832,738.6589614851156,222,,0.0,10912.0
1680696134.0,3,,,2.0,0.0,0.5,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,41089,249.0,2.0,2,,,145,0.0,32832,738.6589614851156,223,,0.0,10912.0
1680696136.0,3,,,2.0,0.0,10.0,246.73,,,738.6589614851156,0,10880.0,11040.0,2.0,0.0,242.93,781,249.0,2.0,3,,,146,43.3,0,738.6589614851156,225,,0.0,10912.0
1680696137.0,3,3.0,0.0,3.0,0.0,10.0,246.73,56.215215384960175,32832.0,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,1667,249.0,3.0,3,584.0411670606865,98464.0,147,42.1,0,738.6589614851156,226,0.0,0.0,0.0
1680696138.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,2551,249.0,3.0,3,,,148,40.91,0,738.6589614851156,227,,0.0,0.0
1680696139.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,3436,249.0,3.0,3,,,149,39.71,0,738.6589614851156,228,,0.0,0.0
1680696143.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,6415,249.0,3.0,3,,,150,35.68,0,738.6589614851156,232,,0.0,0.0
1680696144.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,7171,249.0,3.0,3,,,151,34.65,0,738.6589614851156,233,,0.0,0.0
1680696145.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,7925,249.0,3.0,3,,,152,33.63,0,738.6589614851156,234,,0.0,0.0
1680696146.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,8691,249.0,3.0,3,,,153,32.6,0,738.6589614851156,235,,0.0,0.0
1680696147.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,9447,249.0,3.0,3,,,154,31.57,0,738.6589614851156,236,,0.0,0.0
1680696148.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,10200,249.0,3.0,3,,,155,30.55,0,738.6589614851156,237,,0.0,0.0
1680696149.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,10956,249.0,3.0,3,,,156,29.53,0,738.6589614851156,238,,0.0,0.0
1680696150.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,11710,249.0,3.0,3,,,157,28.51,0,738.6589614851156,239,,0.0,0.0
1680696151.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,12464,249.0,3.0,3,,,158,27.49,0,738.6589614851156,240,,0.0,0.0
1680696152.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,13217,249.0,3.0,3,,,159,26.47,0,738.6589614851156,241,,0.0,0.0
1680696153.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,13971,249.0,3.0,3,,,160,25.45,0,738.6589614851156,242,,0.0,0.0
1680696154.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,14727,249.0,3.0,3,,,161,24.42,0,738.6589614851156,243,,0.0,0.0
1680696155.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,15482,249.0,3.0,3,,,162,23.4,0,738.6589614851156,244,,0.0,0.0
1680696156.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,16238,249.0,3.0,3,,,163,22.38,0,738.6589614851156,245,,0.0,0.0
1680696157.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,16994,249.0,3.0,3,,,164,21.35,0,738.6589614851156,246,,0.0,0.0
1680696158.0,3,,,3.0,0.0,10.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,17749,249.0,3.0,3,,,165,20.33,0,738.6589614851156,247,,0.0,0.0
1680696159.0,3,,,3.0,0.0,9.65,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,18505,249.0,3.0,3,,,166,19.31,0,738.6589614851156,248,,0.0,0.0
1680696161.0,3,,,3.0,0.0,9.14,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,19262,249.0,3.0,3,,,167,18.28,0,738.6589614851156,250,,0.0,0.0
1680696162.0,3,,,3.0,0.0,8.63,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,20017,249.0,3.0,3,,,168,17.26,0,738.6589614851156,251,,0.0,0.0
1680696163.0,3,,,3.0,0.0,8.12,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,20774,249.0,3.0,3,,,169,16.24,0,738.6589614851156,252,,0.0,0.0
1680696164.0,3,,,3.0,0.0,7.61,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,21530,249.0,3.0,3,,,170,15.21,0,738.6589614851156,253,,0.0,0.0
1680696165.0,3,,,3.0,0.0,7.1,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,22284,249.0,3.0,3,,,171,14.19,0,738.6589614851156,254,,0.0,0.0
1680696166.0,3,,,3.0,0.0,6.58,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,23042,249.0,3.0,3,,,172,13.17,0,738.6589614851156,255,,0.0,0.0
1680696167.0,3,,,3.0,0.0,6.07,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,23800,249.0,3.0,3,,,173,12.14,0,738.6589614851156,256,,0.0,0.0
1680696168.0,3,,,3.0,0.0,5.56,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,24554,249.0,3.0,3,,,174,11.12,0,738.6589614851156,257,,0.0,0.0
1680696169.0,3,,,3.0,0.0,5.05,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,25309,249.0,3.0,3,,,175,10.1,0,738.6589614851156,258,,0.0,0.0
1680696170.0,3,,,3.0,0.0,4.54,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,26066,249.0,3.0,3,,,176,9.07,0,738.6589614851156,259,,0.0,0.0
1680696171.0,3,,,3.0,0.0,4.02,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,26823,249.0,3.0,3,,,177,8.05,0,738.6589614851156,260,,0.0,0.0
1680696172.0,3,,,3.0,0.0,3.51,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,27580,249.0,3.0,3,,,178,7.02,0,738.6589614851156,261,,0.0,0.0
1680696173.0,3,,,3.0,0.0,3.0,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,28337,249.0,3.0,3,,,179,6.0,0,738.6589614851156,262,,0.0,0.0
1680696174.0,3,,,3.0,0.0,2.49,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,29093,249.0,3.0,3,,,180,4.98,0,738.6589614851156,263,,0.0,0.0
1680696175.0,3,,,3.0,0.0,1.98,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,29849,249.0,3.0,3,,,181,3.95,0,738.6589614851156,264,,0.0,0.0
1680696176.0,3,,,3.0,0.0,1.47,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,30601,249.0,3.0,3,,,182,2.93,0,738.6589614851156,265,,0.0,0.0
1680696177.0,3,,,3.0,0.0,0.96,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,31355,249.0,3.0,3,,,183,1.91,0,738.6589614851156,266,,0.0,0.0
1680696178.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,32111,249.0,3.0,3,,,184,0.89,0,738.6589614851156,267,,0.0,0.0
1680696179.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,32866,249.0,3.0,3,,,185,0.0,0,738.6589614851156,268,,0.0,0.0
1680696180.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,33619,249.0,3.0,3,,,186,0.0,0,738.6589614851156,269,,0.0,0.0
1680696181.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,34374,249.0,3.0,3,,,187,0.0,0,738.6589614851156,270,,0.0,0.0
1680696182.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,35128,249.0,3.0,3,,,188,0.0,0,738.6589614851156,271,,0.0,0.0
1680696183.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,35886,249.0,3.0,3,,,189,0.0,0,738.6589614851156,272,,0.0,0.0
1680696184.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,36642,249.0,3.0,3,,,190,0.0,0,738.6589614851156,273,,0.0,0.0
1680696185.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,37397,249.0,3.0,3,,,191,0.0,0,738.6589614851156,274,,0.0,0.0
1680696186.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,38153,249.0,3.0,3,,,192,0.0,0,738.6589614851156,275,,0.0,0.0
1680696187.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,38910,249.0,3.0,3,,,193,0.0,0,738.6589614851156,276,,0.0,0.0
1680696188.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,39664,249.0,3.0,3,,,194,0.0,0,738.6589614851156,277,,0.0,0.0
1680696189.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,40419,249.0,3.0,3,,,195,0.0,0,738.6589614851156,278,,0.0,0.0
1680696190.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,41174,249.0,3.0,3,,,196,0.0,0,738.6589614851156,279,,0.0,0.0
1680696191.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,41930,249.0,3.0,3,,,197,0.0,0,738.6589614851156,280,,0.0,0.0
1680696192.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,42688,249.0,3.0,3,,,198,0.0,0,738.6589614851156,281,,0.0,0.0
1680696193.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,43444,249.0,3.0,3,,,199,0.0,0,738.6589614851156,282,,0.0,0.0
1680696194.0,3,,,3.0,0.0,0.5,246.73,,,738.6589614851156,0,0.0,0.0,3.0,0.0,242.93,44197,249.0,3.0,3,,,200,0.0,0,738.6589614851156,283,,0.0,0.0
