01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,cpu/interrupts/interrupts_count,02_timing/dataload_cuda_move_time_s,02_timing/backward_time_s,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,01_general/lr,01_general/step,01_general/minibatch_loss,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/num_peers,03_hivemind/global_epoch,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_five_min_percent,02_timing/step_time_s,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,_timestamp,02_timing/forward_time_s,memory/available_memory_sys_MB,cpu/interrupts/soft_interrupts_count,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,02_timing/opt_step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,_step,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count
2144.0,,,,0.002676417000202491,,0.0030513890001202526,0.1433659809999881,,,,,0.0001,66.0,7.20166015625,,,8.0,0.0,0.00037831600002391497,,0.2055646600001637,,,,,,,32,1681395449.0,0.01667263399986041,,,,,,0.03941992299996855,0.0,,,,,,98,,
2176.0,,,,0.002658811999936006,,0.003062801999931253,0.14348717800021404,,,,,0.0001,67.0,7.35791015625,,,8.0,0.0,0.0004300820000935346,,0.20609361200013154,,,,,,,32,1681395449.0,0.016712806999748864,,,,,,0.03974193100020784,0.0,,,,,,99,,
,0.0,2.7322127263600726,31927.230464,,1123365.0,0.0030333839999912016,0.14093113399985668,,0.1169999999999618,0.0,2.719744,,,,2452.557824,1.4333333333333333,,,0.0004085349996785226,1.2333333333333334,,2.0,272.0,0.48399999999999466,6494.572544,2118.0,72.24322102131978,32,1681395449.0,0.016773398000168527,199897.751552,145711.0,,7752.884224,0.0010000000000012221,0.039395766999859916,,2.0666666666666664,543.0,0.0,0.1389627371092027,6301.04064,100,5.3,157806.0
2208.0,,,,0.0026398299996799324,,,,,,,,0.0001,68.0,7.0814208984375,,,8.0,0.0,,,0.20318204799923478,,,,,,,32,1681395449.0,,,,,,,,0.0,,,,,,101,,
2240.0,,,,0.0028404260001479997,,0.0030474400000457535,0.1419569820000106,,,,,0.0001,69.0,7.12548828125,,,8.0,0.0,0.000396559999899182,,0.20465445000036198,,,,,,,33,1681395450.0,0.016819172999930743,,,,,,0.039593869000327686,0.0,,,,,,102,,
2272.0,,,,0.003755302000172378,,0.0030973480002103315,0.14240272600000026,,,,,0.0001,70.0,7.156494140625,,,8.0,0.0,0.0004134959999646526,,0.2070432750006148,,,,,,,33,1681395450.0,0.017647270999987086,,,,,,0.03972713200028011,0.0,,,,,,103,,
,0.0,3.0400869605873124,31927.230464,,1131783.0,0.0030631039999207132,0.14060666400018818,,0.11899999999997135,0.0,2.719744,,,,2452.52096,1.4666666666666666,,,0.00041596299979573814,1.2666666666666666,,2.0,276.0,0.5079999999999956,6494.572544,2158.0,176.7954833119784,33,1681395450.0,0.017700906999834842,199842.246656,155063.0,,7788.66688,0.0010000000000012221,,,2.166666666666667,560.0,0.0,0.01633842011958804,6301.024256,104,5.3,166522.0
2304.0,,,,0.0034066349999193335,,,,,,,,0.0001,71.0,7.1090087890625,,,8.0,0.0,,,0.20506413199973395,,,,,,,33,1681395450.0,,,,,,,0.03987085900007514,0.0,,,,,,105,,
2336.0,,,,0.003408150000268506,,0.003135308000310033,0.1405302720004329,,,,,0.0001,72.0,7.4315185546875,,,8.0,0.0,0.00040750499965724885,,0.20446752600082618,,,,,,,34,1681395451.0,0.017343127999993158,,,,,,0.03964316300016435,0.0,,,,,,106,,
2368.0,,,,0.0029334490000110236,,0.0031652990001020953,0.13830160399993474,,,,,0.0001,73.0,6.9896240234375,,,9.0,0.0,0.0003994300000158546,,0.20174412800042774,,,,,,,34,1681395451.0,0.01736973700008093,,,,,,0.03957460900028309,0.0,,,,,,107,,
,0.0,3.188307936946554,31927.492608,,1137380.0,0.003149815000142553,0.14209676199971,,0.12000000000000455,0.0,2.719744,,,,2452.52096,1.4666666666666666,,,0.000403089999963413,1.2666666666666666,,2.0,280.0,0.5279999999999916,6494.892032,2227.0,91.44960534934201,34,1681395451.0,0.017226402000233065,199836.307456,160381.0,,7794.528256,0.0010000000000012221,,,2.166666666666667,582.0,0.0,0.016346449543060797,6301.278208,108,5.3,174361.0
2400.0,,,,0.0035579450000113866,,,,,,,,0.0001,74.0,7.1597900390625,,,9.0,0.0,,,0.211123212000075,,,,,,,34,1681395451.0,,,,,,,0.044689198000014585,0.0,,,,,,109,,
2432.0,,,,0.00324912799987942,,0.0031341200001406833,0.14303266500019163,,,,,0.0001,75.0,7.17236328125,,,9.0,0.0,0.0004125639998164843,,0.2066945029996532,,,,,,,35,1681395452.0,0.017184952999741654,,,,,,0.03968107299988333,0.0,,,,,,110,,
2464.0,,,,0.0035970019998785574,,0.0031181780000224535,0.14107909200038193,,,,,0.0001,76.0,7.1785888671875,,,9.0,0.0,0.0003868200001306832,,0.20545833000005587,,,,,,,35,1681395452.0,0.017232315999990533,,,,,,0.040044921999651706,0.0,,,,,,111,,
,0.0,3.2892913307555145,31927.5008,,1144549.0,0.003133108999918477,,,0.1209999999999809,0.0,2.719744,,,,2452.688896,1.4666666666666666,,,0.00039436899987776997,1.2666666666666666,,2.0,284.0,0.5439999999999969,6494.896128,2312.0,85.83197651601843,35,1681395452.0,0.01717321300020558,199836.205056,166988.0,,7795.122176,0.0010000000000012221,,,2.166666666666667,723.0,0.0,0.016346605079143307,6301.446144,112,5.3,184759.0
2496.0,,,,0.003451291000146739,,,0.14095057299982727,,,,,0.0001,77.0,7.2646484375,,,9.0,0.0,,,0.20496520599999712,,,,,,,35,1681395452.0,,,,,,,0.03986265100002129,0.0,,,,,,113,,
2528.0,,,,0.0033918310000444762,,0.0031215439998959482,0.14049485700024889,,,,,0.0001,78.0,7.039306640625,,,9.0,0.0,0.0004211780001242005,,0.20441203500013216,,,,,,,36,1681395453.0,0.01732168399985312,,,,,,0.03966094099996553,0.0,,,,,,114,,
2560.0,,,,0.0035114490001433296,,0.003150567000375304,0.14103390099990065,,,,,0.0001,79.0,7.37451171875,,,9.0,0.0,0.0003936040002372465,,0.2049280640012512,,,,,,,36,1681395453.0,0.017150271000446082,,,,,,0.03968827200014857,0.0,,,,,,115,,
,0.0,3.0800986418204435,31927.5008,,1151703.0,0.0031403820003106375,,,0.12299999999999045,0.0,2.719744,,,,2452.656128,1.4666666666666666,,,0.0004335869998612907,1.2666666666666666,,2.0,290.0,0.5679999999999978,6494.896128,2360.0,88.8072371491829,36,1681395453.0,0.017182109999794193,199864.782848,174997.0,,7785.418752,0.0010000000000012221,,,2.166666666666667,804.0,0.0,0.07765403995729486,6301.413376,116,5.3,193834.0
2592.0,,,,0.0035806529999717895,,,0.1410553330001676,,,,,0.0001,80.0,7.2037353515625,,,9.0,0.0,,,0.20519682100029968,,,,,,,36,1681395453.0,,,,,,,0.039804756000194175,0.0,,,,,,117,,
2624.0,,,,0.003671867999855749,,0.0030908549997548107,0.14032171200005905,,,,,0.0001,81.0,7.29150390625,,,9.0,0.0,0.00041302699992229464,,0.20457441799953813,,,,,,,37,1681395454.0,0.01753867600018566,,,,,,0.03953827999976056,0.0,,,,,,118,,
2656.0,,,,0.0033200150000993744,,0.0032379430003857124,0.14115241300032721,,,,,0.0001,82.0,7.1817626953125,,,9.0,0.0,0.0004222379998282122,,0.2051078370009236,,,,,,,37,1681395454.0,0.017259183000078337,,,,,,0.03971604500020476,0.0,,,,,,119,,
,0.0,2.8840534461207823,31927.504896,,1159242.0,0.0031517719999101246,,,0.1279999999999859,0.0,2.719744,,,,2452.688896,1.4666666666666666,,,0.00042575099996611243,1.2666666666666666,,2.0,301.0,0.5879999999999939,6494.896128,2391.0,123.02474368277625,37,1681395454.0,0.017613491999782127,199852.539904,183386.0,,7797.604352,0.0010000000000012221,,,2.166666666666667,853.0,0.0,0.07764968040113271,6301.446144,120,5.3,203599.0
2688.0,,,,0.0027416610000727815,,,0.14124872100001085,,,,,0.0001,83.0,7.285888671875,,,9.0,0.0,,,0.20480946299994685,,,,,,,37,1681395454.0,,,,,,,0.039628066000204853,0.0,,,,,,121,,
2720.0,,,,0.002799990000312391,,0.0030987210002422216,0.14124085000003106,,,,,0.0001,84.0,7.5330810546875,,,9.0,0.0,0.000427974000103859,,0.20471856300082436,,,,,,,38,1681395455.0,0.017467266000039672,,,,,,0.03968376200009516,0.0,,,,,,122,,
2752.0,,,,0.002700876999824686,,0.003141935999792622,0.1412306800002625,,,,,0.0001,85.0,7.150634765625,,,9.0,0.0,0.000421124999775202,,0.2043952049998552,,,,,,,38,1681395455.0,0.017237198000202625,,,,,,0.03966338899999755,0.0,,,,,,123,,
,0.0,2.7158078390153735,31927.504896,,1164248.0,0.0031480059997193166,,,0.12899999999996226,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,0.00039643199988859124,1.3333333333333335,,2.0,305.0,0.6119999999999948,6494.896128,2434.0,87.44201059514545,38,1681395455.0,0.017142159000286483,199847.329792,188443.0,,7802.740736,0.0010000000000012221,,,2.5,858.0,0.0,0.016347161137584554,6301.413376,124,5.3,210942.0
2784.0,,,,0.002743598000051861,,,0.14121558299984827,,,,,0.0001,86.0,7.184814453125,,,9.0,0.0,,,0.204269677999946,,,,,,,38,1681395455.0,,,,,,,0.03962390000015148,0.0,,,,,,125,,
2816.0,,,,0.00274755999998888,,0.0031263460000445775,0.14103870100007043,,,,,0.0001,87.0,7.4537353515625,,,9.0,0.0,0.00040729399961492163,,0.2044980489995396,,,,,,,39,1681395456.0,0.017509258999780286,,,,,,0.03966888900004051,0.0,,,,,,126,,
2848.0,,,,0.002741968000009365,,0.003170600999965245,0.14057496799978253,,,,,0.0001,88.0,6.98779296875,,,9.0,0.0,0.0004327380001996062,,0.2043707119996725,,,,,,,39,1681395456.0,0.017979125999772805,,,,,,0.03947131099994294,0.0,,,,,,127,,
,0.0,2.539844779316533,31927.504896,,1170161.0,0.003163929000038479,,,0.1309999999999718,0.0,2.719744,,,,2452.688896,1.5000000000000002,,,0.0004117819999009953,1.3333333333333335,,2.0,313.0,0.6280000000000001,6494.896128,2473.0,124.41571337563575,39,1681395456.0,0.017896586999995634,199842.77504,195209.0,,7808.233472,0.0010000000000012221,,,2.5,860.0,0.0,0.08583070179555263,6301.446144,128,5.3,218627.0
2880.0,,,,0.0028094660001443117,,,0.14145517799988738,,,,,0.0001,89.0,7.1689453125,,,9.0,0.0,,,0.20548632500003805,,,,,,,39,1681395456.0,,,,,,,0.03974938300007125,0.0,,,,,,129,,
2912.0,,,,0.002803012999720522,,0.003159991000302398,0.1415618689998155,,,,,0.0001,90.0,7.18994140625,,,9.0,0.0,0.00040920599985838635,,0.20525136400010524,,,,,,,40,1681395457.0,0.01742186700039383,,,,,,0.039895418000014615,0.0,,,,,,130,,
2944.0,,,,0.0027148409999426804,,0.00309766700002001,0.14163338799971825,,,,,0.0001,91.0,7.324462890625,,,9.0,0.0,0.000394224000046961,,0.20488369899976533,,,,,,,40,1681395457.0,0.017213909000020067,,,,,,0.03982967000001736,0.0,,,,,,131,,
,0.0,2.6420109253425843,31927.504896,,1175412.0,0.0031051079999997455,,,0.13299999999998136,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,0.0003962800001318101,1.3333333333333335,,2.0,317.0,0.6439999999999912,6494.896128,2515.0,84.0131184075772,40,1681395457.0,0.017255042000215326,199850.385408,201325.0,,7799.205888,0.0010000000000012221,,,2.5,862.0,0.0,0.016348277278982068,6301.413376,132,5.3,225095.0
2976.0,,,,0.0028344010002001596,,,0.1424574349998693,,,,,0.0001,92.0,7.3983154296875,,,9.0,0.0,,,0.20571624200010774,,,,,,,40,1681395457.0,,,,,,,0.03966797599969141,0.0,,,,,,133,,
3008.0,,,,0.0027250799998910225,,0.003214480999758962,0.14259937999986505,,,,,0.0001,93.0,7.1414794921875,,,9.0,0.0,0.0004087820002496301,,0.20589394799981164,,,,,,,41,1681395458.0,0.017221764999703737,,,,,,0.03972446000034324,0.0,,,,,,134,,
3040.0,,,,0.002550109999901906,,0.0031422769998243893,0.14216386200041597,,,,,0.0001,94.0,7.110595703125,,,9.0,0.0,0.00039519000029031304,,0.20528979400023672,,,,,,,41,1681395458.0,0.017239497999980813,,,,,,0.03979885699982333,0.0,,,,,,135,,
,0.0,2.604863592142254,31927.504896,,1180372.0,0.0031625669998902595,,,0.1339999999999577,0.0,2.719744,,,,2452.688896,1.5000000000000002,,,0.0004154739999648882,1.3333333333333335,,2.0,321.0,0.6599999999999966,6494.896128,2590.0,93.07452621302372,41,1681395458.0,0.018518240000048536,199848.2432,206676.0,,7801.856,0.0010000000000012221,,,2.5,868.0,0.0,0.016347297250603802,6301.446144,136,5.3,231603.0
3072.0,,,,0.0028804609996768704,,,0.1421490239999912,,,,,0.0001,95.0,7.0732421875,,,9.0,0.0,,,0.20698278299960293,,,,,,,41,1681395458.0,,,,,,,0.03985701700003119,0.0,,,,,,137,,
3104.0,,,,0.0028243880001355137,,0.0031588249999003892,0.1442342559998906,,,,,0.0001,96.0,7.263671875,,,9.0,0.0,0.00039892399991003913,,0.2078171520001888,,,,,,,42,1681395459.0,0.01734968700020545,,,,,,0.039851072000146814,0.0,,,,,,138,,
3136.0,,,,0.0025826310002230457,,0.0031361219998871093,0.14261832900001536,,,,,0.0001,97.0,7.201904296875,,,9.0,0.0,0.00040527100009057904,,0.20568238099986047,,,,,,,42,1681395459.0,0.01713124499974583,,,,,,0.03980878299989854,0.0,,,,,,139,,
,0.0,2.5735445901865726,31927.504896,,1185644.0,0.003108411000084743,,,0.13599999999996726,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,,1.3333333333333335,,2.0,329.0,0.6799999999999926,6494.896128,2649.0,95.29087592314454,42,1681395459.0,,199844.868096,212295.0,,7805.247488,0.0010000000000012221,,,2.5,877.0,0.0,0.06537668510031139,6301.413376,140,5.3,237468.0
3168.0,,,,0.0030138080001052003,,,0.14190210600008868,,,,,0.0001,98.0,7.2333984375,,,9.0,0.0,0.0003961709999202867,,0.2067531500001678,,,,,,,42,1681395459.0,0.018208132999916415,,,,,,0.04012452100005248,0.0,,,,,,141,,
3200.0,,,,0.0028592339999704564,,0.0031475079999836453,0.14214232399990578,,,,,0.0001,99.0,7.060302734375,,,9.0,0.0,0.00041441999974267674,,0.20538412399946537,,,,,,,43,1681395460.0,0.01714992600000187,,,,,,0.03967071199986094,0.0,,,,,,142,,
,0.0,2.623851966156598,31927.504896,,1190659.0,0.0031651680001232307,0.14228792900030385,,0.13700000000000045,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,0.00040069299984679674,1.4333333333333333,,2.0,332.0,0.6919999999999931,6494.896128,2715.0,95.73095754726319,43,1681395460.0,0.017379612999775418,199826.69824,217718.0,,7804.084224,0.0010000000000012221,0.03961040299964225,,2.833333333333333,888.0,0.0,0.0122617738726262,6301.425664,143,5.3,244496.0
3232.0,,,,0.0026075840000885364,,,,,,,,0.0001,100.0,7.3804931640625,,,9.0,0.0,,,0.20545138999978008,,,,,,,43,1681395460.0,,,,,,,,0.0,,,,,,144,,
3264.0,,,,0.0027848599997923884,,0.003148192000026029,0.14292779099969266,,,,,0.0001,101.0,6.975830078125,,,9.0,0.0,0.0004160619996582682,,0.20666784199920585,,,,,,,43,1681395460.0,0.017323315999874467,,,,,,0.040067621000162035,0.0,,,,,,145,,
3296.0,,,,0.0025915989999703015,,0.003181873000357882,0.14417099100000996,,,,,0.0001,102.0,7.1922607421875,,,9.0,0.0,0.00039620999996259343,,0.2078215330002422,,,,,,,44,1681395461.0,0.017139422000127524,,,,,,0.040341437999813934,0.0,,,,,,146,,
,0.0,3.0284160631988426,31927.504896,,1196032.0,0.003115138999874034,0.14352274100019713,,0.13900000000001,0.0,2.719744,,,,2452.688896,1.5000000000000002,,,0.00042711400010375655,1.4333333333333333,,2.0,338.0,0.7079999999999984,6494.928896,2766.0,94.00315474975791,44,1681395461.0,0.01716438499988726,199824.367616,223396.0,,7806.496768,0.0010000000000012221,0.03983310100011295,,2.833333333333333,895.0,0.0,0.06539520935557029,6301.458432,147,5.3,252133.0
3328.0,,,,0.002811632999964786,,,,,,,,0.0001,103.0,7.24365234375,,,9.0,0.0,,,0.20687411300013991,,,,,,,44,1681395461.0,,,,,,,,0.0,,,,,,148,,
3360.0,,,,0.0026341759999013448,,0.003143402000205242,0.1427576629998839,,,,,0.0001,104.0,7.2076416015625,,,9.0,0.0,0.00039392700000462355,,0.20605363699996815,,,,,,,45,1681395462.0,0.017210081000030186,,,,,,0.039914387999942846,0.0,,,,,,149,,
3392.0,,,,0.0026516689999880327,,0.0031741640000291227,0.14341173200000412,,,,,0.0001,105.0,6.8919677734375,,,9.0,0.0,0.00042941600031554117,,0.20695359800038204,,,,,,,45,1681395462.0,0.01738403500030472,,,,,,0.039902581999740505,0.0,,,,,,150,,
,0.0,2.594560017899522,31927.504896,,1200493.0,0.0031580830000166316,0.14273715099989204,,0.1409999999999627,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,0.0003924390002794098,1.4333333333333333,,2.0,342.0,0.7239999999999895,6494.932992,2819.0,84.50530921136848,45,1681395462.0,0.017306446000020514,199821.1072,227982.0,,7810.2528,0.0010000000000012221,0.03976698899987241,,2.833333333333333,902.0,0.0,0.01634886457451125,6301.425664,151,5.3,258836.0
3424.0,,,,0.002955789000225195,,,,,,,,0.0001,106.0,6.9700927734375,,,9.0,0.0,,,0.2063168970003062,,,,,,,45,1681395462.0,,,,,,,,0.0,,,,,,152,,
3456.0,,,,0.0024955819999377127,,0.003110040000137815,0.14244476099975145,,,,,0.0001,107.0,7.372802734375,,,9.0,0.0,0.0003907939999407972,,0.2053848589998779,,,,,,,46,1681395463.0,0.016976316000182123,,,,,,0.039967365999928006,0.0,,,,,,153,,
3488.0,,,,0.0025826869996308233,,0.003119499000149517,0.14285647299993798,,,,,0.0001,108.0,7.2449951171875,,,9.0,0.0,0.00038882000035300734,,0.20611919200018747,,,,,,,46,1681395463.0,0.017126582999935636,,,,,,0.04004513000018051,0.0,,,,,,154,,
,0.0,2.776567484584904,31927.504896,,1205898.0,0.003052389000004041,0.1431883929999458,,0.1419999999999959,0.0,2.719744,,,,2452.688896,1.5000000000000002,,,0.0004095589997632487,1.4333333333333333,,2.0,346.0,0.7399999999999949,6494.932992,2864.0,97.1917883579568,46,1681395463.0,0.017556250999859913,199791.98464,234087.0,,7838.810112,0.0010000000000012221,0.04010622499981764,,2.833333333333333,964.0,0.0,0.016348903469744654,6301.458432,155,5.3,265428.0
3520.0,,,,0.0025795659998948395,,,,,,,,0.0001,109.0,6.9290771484375,,,9.0,0.0,,,0.20689238299928547,,,,,,,46,1681395463.0,,,,,,,,0.0,,,,,,156,,
3552.0,,,,0.0028690700000879588,,0.003088366000156384,0.1438958819999243,,,,,0.0001,110.0,7.1475830078125,,,9.0,0.0,0.0003867049999826122,,0.20705975000009857,,,,,,,47,1681395464.0,0.016841689000102633,,,,,,0.03997803799984467,0.0,,,,,,157,,
3584.0,,,,0.002517213999908563,,0.0030512550001731142,0.14426645200001076,,,,,0.0001,111.0,7.188720703125,,,9.0,0.0,0.0004083830003764888,,0.2076183740000488,,,,,,,47,1681395464.0,0.017442445999677147,,,,,,0.03993262399990272,0.0,,,,,,158,,
,0.0,2.466285102319418,31927.504896,,1210979.0,0.003111892000106309,0.14404169499994168,,0.14599999999995816,0.0,2.719744,,,,2452.656128,1.5000000000000002,,,0.0003992480001215881,1.4333333333333333,,2.0,357.0,0.7639999999999958,6494.932992,2923.0,107.41782956416465,47,1681395464.0,0.01716990699969756,199785.672704,239960.0,,7845.081088,0.0010000000000012221,0.0402339980000761,,2.833333333333333,992.0,0.0,0.11852971933240716,6301.425664,159,5.3,271994.0
3616.0,,,,0.002770353999949293,,,,,,,,0.0001,112.0,7.193115234375,,,9.0,0.0,,,0.20772709399989253,,,,,,,47,1681395464.0,,,,,,,,0.0,,,,,,160,,
3648.0,,,,0.002631043999826943,,0.00302720199988471,0.14285946200016042,,,,,0.0001,113.0,7.3009033203125,,,9.0,0.0,0.0004049029998896003,,0.2054851099996995,,,,,,,48,1681395465.0,0.016692871000032028,,,,,,0.03986962799990579,0.0,,,,,,161,,
3680.0,,,,0.002543702999901143,,0.0030533399999512767,0.14250645999982225,,,,,0.0001,114.0,7.1326904296875,,,9.0,0.0,0.00040979999994306127,,0.2060668349995467,,,,,,,48,1681395465.0,0.01736915899982705,,,,,,0.040184373000101914,0.0,,,,,,162,,
,0.0,2.653925839459323,31927.504896,,1215948.0,0.003034481000213418,0.14533433299993703,,0.14699999999999136,0.0,2.719744,,,,2452.6848,1.5333333333333334,,,0.00038595700016230694,1.4666666666666666,,2.0,361.0,0.7800000000000011,6494.932992,2967.0,92.19161714602909,48,1681395465.0,0.01694156399980784,199781.593088,245377.0,,7849.12384,0.0010000000000012221,,,2.9000000000000004,1091.0,0.0,0.016344423955895755,6301.458432,163,5.4,277629.0
3712.0,,,,0.002635998999721778,,,,,,,,0.0001,115.0,7.3118896484375,,,9.0,0.0,,,0.20839612499958093,,,,,,,48,1681395465.0,,,,,,,0.04006379099973856,0.0,,,,,,164,,
3744.0,,,,0.002609114000279078,,0.0030341589999807184,0.14498915000012857,,,,,0.0001,116.0,7.347900390625,,,9.0,0.0,0.00038247900010901503,,0.2078116770003362,,,,,,,49,1681395466.0,0.0167813009998099,,,,,,0.04001547400002892,0.0,,,,,,165,,
3776.0,,,,0.002641429000050266,,0.003035448999980872,0.14474698300000455,,,,,0.0001,117.0,7.1070556640625,,,9.0,0.0,0.0003841550001197902,,0.20752471399964634,,,,,,,49,1681395466.0,0.016581271999712044,,,,,,0.04013542599977882,0.0,,,,,,166,,
,0.0,2.518935588735404,31927.504896,,1220671.0,0.0030694990000483813,0.14311052499988364,,0.1479999999999677,0.0,2.719744,,,,2452.652032,1.5333333333333334,,,0.0003913079999620095,1.4666666666666666,,2.0,365.0,0.7999999999999972,6494.932992,3048.0,88.38903324649068,49,1681395466.0,0.0170484079999369,199779.704832,250710.0,,7850.545152,0.0010000000000012221,,,2.9000000000000004,1183.0,0.0,0.016346410652243376,6301.425664,167,5.4,284319.0
3808.0,,,,0.0031365610002467292,,,,,,,,0.0001,118.0,7.0531005859375,,,9.0,0.0,,,0.2068770119999499,,,,,,,49,1681395466.0,,,,,,,0.040120710999872244,0.0,,,,,,168,,
3840.0,,,,0.00290733400015597,,0.0030238449999160366,0.14285537500018108,,,,,0.0001,119.0,7.13427734375,,,9.0,0.0,0.000385926000035397,,0.20635615800028972,,,,,,,50,1681395467.0,0.0169818330000453,,,,,,0.04020184499995594,0.0,,,,,,169,,
3872.0,,,,0.002958710999791947,,0.003093691000231047,0.14392017499994836,,,,,0.0001,120.0,7.2119140625,,,9.0,0.0,0.00041093899972111103,,0.20718882699975438,,,,,,,50,1681395467.0,0.016800029000023642,,,,,,0.04000528200003828,0.0,,,,,,170,,
,0.0,2.4627196126918394,31927.504896,,1225235.0,0.0030736540002180845,,,0.1490000000000009,0.0,2.719744,,,,2452.6848,1.5333333333333334,,,0.00042328400013502687,1.4666666666666666,,2.0,369.0,0.8159999999999883,6494.932992,3097.0,86.74509684330455,50,1681395467.0,0.016831179999826418,199776.239616,255935.0,,7855.0016,0.0010000000000012221,,,2.9000000000000004,1379.0,0.0,0.016347091148478834,6301.458432,171,5.4,290862.0
3904.0,,,,0.0029786290001538873,,,0.14616504500008887,,,,,0.0001,121.0,7.164306640625,,,9.0,0.0,,,0.2097175500002777,,,,,,,50,1681395467.0,,,,,,,0.040245757999855414,0.0,,,,,,172,,
3936.0,,,,0.002744384999914473,,0.0031088659998204093,0.14523330500014708,,,,,0.0001,122.0,7.2445068359375,,,9.0,0.0,0.00037996900027792435,,0.20864551799968467,,,,,,,51,1681395468.0,0.016896768999686174,,,,,,0.04028222399983861,0.0,,,,,,173,,
3968.0,,,,0.002850992999810842,,0.0030484650001199043,0.14361547299995436,,,,,0.0001,123.0,7.0633544921875,,,9.0,0.0,0.0003940460001103929,,0.20691097499957323,,,,,,,51,1681395468.0,0.016772444999787695,,,,,,0.04022955299979003,0.0,,,,,,174,,
,0.0,3.126059077775438,31927.504896,,1230371.0,0.0031058899999152345,,,0.15100000000001046,0.0,2.719744,,,,2452.652032,1.5333333333333334,,,0.0004165909999755968,1.4666666666666666,,2.0,373.0,0.8399999999999892,6494.949376,3138.0,88.34670640503235,51,1681395468.0,0.016936497999722633,199792.76288,261354.0,,7857.80736,0.0010000000000012221,,,2.9000000000000004,1538.0,0.0,0.01634695115754648,6301.696,175,5.3,298175.0
4000.0,,,,0.0026779009999700065,,,0.1433805320002648,,,,,0.0001,124.0,7.24951171875,,,9.0,0.0,,,0.20656454699974347,,,,,,,51,1681395468.0,,,,,,,0.040047134999895206,0.0,,,,,,176,,
4032.0,,,,0.0031095640001694846,,0.003057819999867206,0.14418069900011687,,,,,0.0001,125.0,7.207763671875,,,9.0,0.0,0.00040298700014318456,,0.20789051299971106,,,,,,,52,1681395469.0,0.017132750999735435,,,,,,0.04000669199967888,0.0,,,,,,177,,
4064.0,,,,0.0028637529999286926,,0.0030722139999852516,0.144819364000341,,,,,0.0001,126.0,7.218505859375,,,9.0,0.0,0.0003761209995900572,,0.2077607490000446,,,,,,,52,1681395469.0,0.01675055500027156,,,,,,0.039878741999928025,0.0,,,,,,178,,
,0.0,2.549679694964174,31927.504896,,1236240.0,0.0030425720001403533,,,0.1560000000000059,0.0,2.719744,,,,2452.6848,1.5333333333333334,,,0.00040222200004791375,1.4666666666666666,,2.0,386.0,0.867999999999995,6494.949376,3187.0,96.62744197444395,52,1681395469.0,0.017347552000046562,199784.96,266787.0,,7865.114624,0.0010000000000012221,,,2.9000000000000004,1722.0,0.0,0.13895791056403936,6301.728768,179,5.3,304556.0
4096.0,,,,0.0029201090001151897,,,0.14262594000001627,,,,,0.0001,127.0,7.1328125,,,9.0,0.0,,,0.20666202000029443,,,,,,,52,1681395469.0,,,,,,,0.04032362499992814,0.0,,,,,,180,,
4128.0,,,,0.0027703720002136834,,0.0030657960001008178,0.14318009499993423,,,,,0.0001,128.0,7.0802001953125,,,9.0,0.0,0.0003791389999605599,,0.2062248410002212,,,,,,,53,1681395470.0,0.016863262999777362,,,,,,0.039966176000234555,0.0,,,,,,181,,
,0.0,2.9707539267271383,31927.76704,,1242051.0,0.0030530170001838997,0.1444816940002056,,0.15699999999998226,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,0.0003785520002566045,1.5000000000000002,,2.0,389.0,0.8799999999999955,6495.318016,3272.0,87.46821134433895,53,1681395470.0,0.01667674000009356,199766.122496,272106.0,,7864.598528,0.0010000000000012221,,,2.933333333333333,1892.0,0.0,0.012260834600449404,6304.043008,182,5.4,311001.0
,0.0,0.6891339168298987,31927.76704,,1244244.0,,,,0.15699999999998226,0.0,2.719744,,,,2454.71232,1.5333333333333334,,,,1.5000000000000002,,2.0,390.0,0.8840000000000003,6495.318016,3275.0,1.0535626310878086,54,1681395471.0,,199765.929984,273303.0,,7864.799232,0.0010000000000012221,,,2.933333333333333,1895.0,0.0,0.004084843948894874,6304.043008,183,5.4,312518.0
