process/memory/shared_memory_proc_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,_timestamp,01_general/minibatch_loss,01_general/locally_processed_samples,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/forward_time_s,memory/used_memory_sys_MB,cpu/interrupts/interrupts_count,cpu/load/avg_sys_load_five_min_percent,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_one_min_percent,process/memory/data_resident_set_proc_MB,01_general/lr,03_hivemind/num_peers,03_hivemind/global_epoch,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,02_timing/backward_time_s,02_timing/dataload_time_s,process/memory/virtual_memory_size_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_runtime,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_step,cpu/logical_core_count,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,01_general/step,02_timing/opt_step_time_s,cpu/interrupts/ctx_switches_count
2451.091456,200029.523968,5.2,0.29199999999997317,1681394190.0,,,61.0,403.0,1261.0,0.0,105.29771548980506,0.016667184999960227,7620.243456,1070159.0,0.8666666666666666,0.0003900300000623247,0.007999999999999119,1.2666666666666666,0.0,,,,,0.35599999999999454,,0.0030266170001596038,6242.648064,,,,31794.87232,0.016346060715803416,2.719744,0.7000000000000001,24,859.0,0.0,1.9859266545681415,64,,6428.782592,93470.0,,,90578.0
,,,,1681394191.0,7.2569580078125,1280.0,,,,,,,,,,,,,,0.0001,6.0,0.0,,,0.0,,,0.2060732950003512,0.1434350510000968,0.0027710189999652357,,,,,25,,,,65,,,,39.0,0.039783393000107026,
,,,,1681394191.0,7.382568359375,1312.0,,,,,,0.01659785899983035,,,,0.00037378499996520986,,,,0.0001,6.0,0.0,,,0.0,0.003016825000031531,,0.20592281099970933,0.14312260699989565,0.002756565000026967,,,,,25,,,,66,,,,40.0,0.04005516999995962,
,,,,1681394191.0,7.0662841796875,1344.0,,,,,,0.016671597999902588,,,,0.0003832690001672745,,,,0.0001,6.0,0.0,,,0.0,0.0031095150000055582,,0.20703761200024928,0.14433698200014078,0.002557968000019173,,,,,25,,,,67,,,,41.0,0.03997828000001391,
2451.124224,200026.202112,5.2,0.29300000000000637,1681394191.0,,,61.0,407.0,1307.0,0.0,93.82178826517861,0.01725781699997242,7623.520256,1074772.0,0.8666666666666666,0.0003952239999307494,0.007999999999999119,1.2666666666666666,0.0,,,,,0.3719999999999999,,0.0030451210000137507,6242.680832,,,,31794.87232,0.016347822243933607,2.719744,0.7000000000000001,25,862.0,0.0,2.012881490742428,68,,6428.786688,98701.0,,,95919.0
,,,,1681394192.0,7.3431396484375,1376.0,,,,,,,,,,,,,,0.0001,6.0,0.0,,,0.0,,,0.20756004799977745,0.14433934099997714,0.002751456999931179,,,,,26,,,,69,,,,42.0,0.039771087999952215,
,,,,1681394192.0,7.4068603515625,1408.0,,,,,,0.016562838000027114,,,,0.0003847670000141079,,,,0.0001,6.0,0.0,,,0.0,0.003080566999869916,,0.20505380499980674,0.14222169699996812,0.0028786889999992127,,,,,26,,,,70,,,,43.0,0.03992524699992828,
,,,,1681394192.0,7.2760009765625,1440.0,,,,,,0.01665535799997997,,,,0.000384600999950635,,,,0.0001,6.0,0.0,,,0.0,0.0031159650000063266,,0.20874203099992883,0.14579902000014044,0.0026451759999872593,,,,,26,,,,71,,,,44.0,0.040141910999864194,
2451.08736,200020.95104,5.2,0.2939999999999827,1681394192.0,,,61.0,411.0,1341.0,0.0,92.95509559097546,,7628.795904,1080634.0,0.9666666666666666,,0.007999999999999119,1.7000000000000002,0.0,,,,,0.38800000000000523,,0.0031510599999364786,6242.65216,,,,31794.87232,0.016343156761272862,2.719744,0.7333333333333333,26,866.0,0.0,1.94703016999771,72,,6428.790784,104690.0,,,101243.0
,,,,1681394193.0,7.0556640625,1472.0,,,,,,0.01792567200004669,,,,0.00040621000016471953,,,,0.0001,6.0,0.0,,,0.0,,,0.20749628299995493,0.14316566899992722,0.0026874479999605683,,,,,27,,,,73,,,,45.0,0.04016022399991925,
,,,,1681394193.0,7.2882080078125,1504.0,,,,,,0.016631634999839662,,,,0.00037717100008194393,,,,0.0001,6.0,0.0,,,0.0,0.003073617000154627,,0.20564461400022083,0.14313198500008184,0.0027589040000748355,,,,,27,,,,74,,,,46.0,0.03967130199998792,
2451.08736,199991.676928,5.3,0.2939999999999827,1681394193.0,,,61.0,414.0,1386.0,0.0,85.48346889529762,0.0170218499999919,7638.736896,1085227.0,0.9666666666666666,0.0004298100000141858,0.007999999999999119,1.7000000000000002,0.0,,,,,0.4000000000000057,,0.0031404149999616493,6242.660352,,0.14367236199996114,,31794.87232,0.01225783400091835,2.719744,0.7333333333333333,27,873.0,0.0,2.1796519711536813,75,,6428.798976,109644.0,,0.040170093999904566,106789.0
,,,,1681394193.0,7.2786865234375,1536.0,,,,,,,,,,,,,,0.0001,6.0,0.0,,,0.0,,,0.20697699599986663,,0.0025424650000331894,,,,,27,,,,76,,,,47.0,,
,,,,1681394194.0,7.6488037109375,1568.0,,,,,,0.016930954999907044,,,,0.0003901720001522335,,,,0.0001,8.0,0.0,,,0.0,0.0030984919999355043,,0.2072154079999109,0.1441456529998959,0.0027270759999282745,,,,,28,,,,77,,,,48.0,0.03992306000009194,
,,,,1681394194.0,7.4776611328125,1600.0,,,,,,0.01674550999996427,,,,0.00038973300001998723,,,,0.0001,8.0,0.0,,,0.0,0.0031288280001717794,,0.20604486100023678,0.14372522799999388,0.002534247000085088,,,,,28,,,,78,,,,49.0,0.03952131500000178,
2451.132416,199992.516608,5.3,0.2999999999999545,1681394194.0,,,61.0,428.0,1419.0,0.0,95.5310662161118,0.016966806000027645,7637.880832,1089973.0,0.9666666666666666,0.0003819480000402109,0.007999999999999119,1.7000000000000002,0.0,,,,,0.42799999999999727,,0.003046305999987453,6242.996224,,0.14300167900000815,,31795.134464,0.11035559724469589,2.719744,0.7333333333333333,28,881.0,0.0,2.2050922713294314,79,,6429.134848,114677.0,,0.03951219800001127,111908.0
,,,,1681394194.0,7.15478515625,1632.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20570096100004776,,0.0027920239999730256,,,,,28,,,,80,,,,50.0,,
,,,,1681394195.0,7.2713623046875,1664.0,,,,,,0.016900742999951035,,,,0.0003879739999774756,,,,0.0001,8.0,0.0,,,0.0,0.0030597869999837712,,0.20603860000005625,0.14352393500007565,0.0024442110000109096,,,,,29,,,,81,,,,51.0,0.039721950000057404,
,,,,1681394195.0,7.1058349609375,1696.0,,,,,,0.016916372999958185,,,,0.0003911889998562401,,,,0.0001,8.0,0.0,,,0.0,0.0031284000001505774,,0.20605589599995255,0.14301057600005151,0.0026605359998939093,,,,,29,,,,82,,,,52.0,0.03994882200004213,
2451.095552,199988.690944,5.3,0.3009999999999877,1681394195.0,,,61.0,432.0,1460.0,0.0,88.39325831378,0.016770096000072954,7641.653248,1094287.0,0.9666666666666666,0.0003870440000355302,0.007999999999999119,1.7000000000000002,0.0,,,,,0.4479999999999933,,0.0031254990001343685,6242.95936,,0.14270533199987767,,31795.134464,0.016349214631014044,2.719744,0.7333333333333333,29,889.0,0.0,2.0266879227108223,83,,6429.14304,119597.0,,0.03964561100019637,117310.0
,,,,1681394195.0,7.5184326171875,1728.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20506567200027348,,0.002432089999956588,,,,,29,,,,84,,,,53.0,,
,,,,1681394196.0,7.1527099609375,1760.0,,,,,,0.01676040400002421,,,,0.00037782999993396515,,,,0.0001,8.0,0.0,,,0.0,0.0031005579999145993,,0.2050234119999459,0.1425005640001018,0.0026801529998010665,,,,,30,,,,85,,,,54.0,0.03960390300017025,
,,,,1681394196.0,7.295654296875,1792.0,,,,,,0.016781975999947463,,,,0.00038015099994481716,,,,0.0001,8.0,0.0,,,0.0,0.0031277030000183004,,0.2042976830000498,0.14195867700004783,0.0025825239999903715,,,,,30,,,,86,,,,55.0,0.03946665200010102,
2451.12832,199991.734272,5.3,0.3019999999999641,1681394196.0,,,61.0,437.0,1494.0,0.0,103.71503423897359,0.01685469400013062,7638.659072,1099252.0,0.9666666666666666,0.000395722999883219,0.007999999999999119,1.7000000000000002,0.0,,,,,0.4680000000000035,,0.0030915080001250317,6243.00032,,0.14303494899991165,,31795.134464,0.020436352991382793,2.719744,0.7333333333333333,30,896.0,0.0,2.027773176075157,87,,6429.147136,125162.0,,0.039748976000055336,122709.0
,,,,1681394196.0,7.0618896484375,1824.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.2058361470001273,,0.0027102970000214555,,,,,30,,,,88,,,,56.0,,
,,,,1681394197.0,6.9259033203125,1856.0,,,,,,0.01699525200001517,,,,0.000420397999960187,,,,0.0001,8.0,0.0,,,0.0,0.0031678729999384814,,0.20653421399993022,0.14350691800018467,0.0025900939999701222,,,,,31,,,,89,,,,57.0,0.039853678999861586,
,,,,1681394197.0,7.2799072265625,1888.0,,,,,,0.016846160999875792,,,,0.0003918129998510267,,,,0.0001,8.0,0.0,,,0.0,0.0031075609999788867,,0.20466716099963378,0.14227437299996382,0.0027139339999848744,,,,,31,,,,90,,,,58.0,0.03933331899997938,
2451.091456,199980.249088,5.3,0.3050000000000068,1681394197.0,,,61.0,444.0,1530.0,0.0,96.21351195705327,0.016942974999892613,7650.115584,1104300.0,1.0,0.00040383100008511974,0.007999999999999119,1.8333333333333333,0.0,,,,,0.48799999999999955,,0.003159479000032661,6242.963456,,0.1428692699998919,,31795.134464,0.08991914020883471,2.719744,0.7333333333333333,31,905.0,0.0,2.0932383939552293,91,,6429.147136,131129.0,,0.03958345399996688,129272.0
,,,,1681394197.0,7.3232421875,1920.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.2055578129998139,,0.002598803999944721,,,,,31,,,,92,,,,59.0,,
,,,,1681394198.0,6.9522705078125,1952.0,,,,,,0.01694183199992949,,,,0.000396614999999656,,,,0.0001,8.0,0.0,,,0.0,0.0031424109999989014,,0.20665377599993917,0.14350142500006768,0.0027332219999607332,,,,,32,,,,93,,,,60.0,0.039938270999982706,
,,,,1681394198.0,7.38671875,1984.0,,,,,,0.01674279900021247,,,,0.0003938019999623066,,,,0.0001,8.0,0.0,,,0.0,0.0030780009999489266,,0.20663933800005907,0.14387399199995343,0.002805093000006309,,,,,32,,,,94,,,,61.0,0.039745650999975624,
2451.12832,199983.771648,5.3,0.3059999999999832,1681394198.0,,,61.0,448.0,1581.0,0.0,104.6703323331151,0.01705069099989487,7647.059968,1109365.0,1.0,0.0004541959999642131,0.007999999999999119,1.8333333333333333,0.0,,,,,0.5040000000000049,,0.003144436999946265,6243.00032,,0.1427458589998878,,31795.134464,0.016348701209291588,2.719744,0.7333333333333333,32,910.0,0.0,1.8352534700011354,95,,6429.151232,137271.0,,0.0399311389999184,136075.0
,,,,1681394198.0,7.4873046875,2016.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20603504999962752,,0.002708728000015981,,,,,32,,,,96,,,,62.0,,
,,,,1681394199.0,7.3779296875,2048.0,,,,,,0.016878586000075302,,,,0.00044205499989402597,,,,0.0001,8.0,0.0,,,0.0,0.003047318999961135,,0.20636513699969328,0.1438347739999699,0.002413822999869808,,,,,33,,,,97,,,,63.0,0.039748579999923095,
,,,,1681394199.0,7.120361328125,2080.0,,,,,,0.017490974999873288,,,,0.00039083799993022694,,,,0.0001,8.0,0.0,,,0.0,0.003088455999886719,,0.20697144899986597,0.14334143100018082,0.002688186999876052,,,,,33,,,,98,,,,64.0,0.039971562000118865,
2451.091456,199982.129152,5.3,0.3089999999999691,1681394199.0,,,61.0,456.0,1626.0,0.0,92.50974372347629,0.016952459999856728,7648.284672,1113621.0,1.0,0.00040061899994725536,0.007999999999999119,1.8333333333333333,0.0,,,,,0.5240000000000009,,0.0031102969999210472,6242.963456,,0.1420627479999439,,31795.134464,0.05312498796578295,2.719744,0.7333333333333333,33,919.0,0.0,2.1135380577352687,99,,6429.151232,141874.0,,,142621.0
,,,,1681394199.0,6.9432373046875,2112.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20490544199969918,,0.0024710180000511173,,,,,33,,,,100,,,,65.0,0.039908299999979135,
,,,,1681394200.0,7.20166015625,2144.0,,,,,,0.01718227400010619,,,,0.0003924630000256002,,,,0.0001,8.0,0.0,,,0.0,0.003115821999926993,,0.2102892959997007,0.14245281599983173,0.0025536489999922196,,,,,34,,,,101,,,,66.0,0.04459227199981797,
,,,,1681394200.0,7.35791015625,2176.0,,,,,,0.017137569000169606,,,,0.00041074699993259856,,,,0.0001,8.0,0.0,,,0.0,0.0031182570000964915,,0.20562840100001267,0.14231220600004235,0.0026326849999804836,,,,,34,,,,102,,,,67.0,0.04001693699979114,
2451.329024,199996.735488,5.2,0.3100000000000023,1681394200.0,,,61.0,460.0,1687.0,0.0,91.59473334603169,0.01736863400014954,7652.483072,1119622.0,1.0,0.00039515899993602943,0.007999999999999119,1.8333333333333333,0.0,,,,,0.5439999999999969,,0.0030781099999330763,6243.201024,,0.14208091499995135,,31795.142656,0.016344353982968983,2.719744,0.7333333333333333,34,928.0,0.0,2.4505038847134024,103,,6429.151232,148002.0,,,151387.0
,,,,1681394200.0,7.0814208984375,2208.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20573863200002052,,0.002909023000029265,,,,,34,,,,104,,,,68.0,0.03990679100002126,
,,,,1681394201.0,7.12548828125,2240.0,,,,,,0.017031093000014152,,,,0.00039155500007836963,,,,0.0001,8.0,0.0,,,0.0,0.0031108350001431972,,0.20644613000013123,0.14349509499993474,0.0025365189999320137,,,,,35,,,,105,,,,69.0,0.039881033000028765,
,,,,1681394201.0,7.156494140625,2272.0,,,,,,0.017298180999887336,,,,0.0004516100000273582,,,,0.0001,8.0,0.0,,,0.0,0.0030489169998872967,,0.2063215879998097,0.14296364599999833,0.0030226010001115355,,,,,35,,,,106,,,,70.0,0.03953663299989785,
2451.29216,199939.108864,5.3,0.3109999999999786,1681394201.0,,,61.0,464.0,1752.0,0.0,161.00627366269202,0.016776905000142506,7691.288576,1126606.0,1.0,0.00038352599995050696,0.007999999999999119,1.8333333333333333,0.0,,,,,0.5600000000000023,,0.003125390000150219,6243.16416,,,,31795.146752,0.01634831227490874,2.719744,0.7333333333333333,35,930.0,0.0,2.575689371814645,107,,6429.151232,155693.0,,,159551.0
,,,,1681394201.0,7.1090087890625,2304.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.2077772270006335,0.14470274700011032,0.0028042150001965638,,,,,35,,,,108,,,,71.0,0.039984444000083386,
,,,,1681394202.0,7.4315185546875,2336.0,,,,,,0.016781587999957992,,,,0.00037944899986541714,,,,0.0001,8.0,0.0,,,0.0,0.0030966919998718367,,0.20931343799975366,0.1457729169999311,0.0029274160001477867,,,,,36,,,,109,,,,72.0,0.040355375999979515,
,,,,1681394202.0,6.9896240234375,2368.0,,,,,,0.016829746999974304,,,,0.00038259999996625993,,,,0.0001,8.0,0.0,,,0.0,0.00314212100010991,,0.20570519400030207,0.14354693900008897,0.0021480580001025373,,,,,36,,,,110,,,,73.0,0.03965572900006009,
2451.29216,199953.98144,5.3,0.3149999999999977,1681394202.0,,,61.0,470.0,1791.0,0.0,87.64543800116843,0.016958445999989635,7694.712832,1130951.0,1.0333333333333332,0.00037595399999190704,0.007999999999999119,1.9666666666666666,0.0,,,,,0.5879999999999939,,0.0030826409999917814,6243.16416,,,,31795.146752,0.06947259232866188,2.719744,0.7666666666666667,36,931.0,0.0,1.987224233701429,111,,6429.151232,160466.0,,,165689.0
,,,,1681394202.0,7.1597900390625,2400.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20599009000011392,0.1428324830001202,0.0029011520000494784,,,,,36,,,,112,,,,74.0,0.03983941399997093,
,,,,1681394203.0,7.17236328125,2432.0,,,,,,0.016757816000108505,,,,0.0003912880001735175,,,,0.0001,8.0,0.0,,,0.0,0.0030810439998276706,,0.20592876400019122,0.14304958100001386,0.003059179000047152,,,,,37,,,,113,,,,75.0,0.03958985600002052,
,,,,1681394203.0,7.1785888671875,2464.0,,,,,,0.016771138999956747,,,,0.00045189899992692517,,,,0.0001,8.0,0.0,,,0.0,0.0030804900000021007,,0.20801155000026483,0.14536518100021567,0.002503705000208356,,,,,37,,,,114,,,,76.0,0.03983913599995503,
2451.329024,199961.452544,5.3,0.3159999999999741,1681394203.0,,,61.0,474.0,1833.0,0.0,87.52767602753656,0.016754049999917697,7688.21248,1135328.0,1.0333333333333332,0.00041744600002857624,0.007999999999999119,1.9666666666666666,0.0,,,,,0.6119999999999948,,0.003097224000157439,6243.201024,,,,31795.146752,0.016348032260871444,2.719744,0.7666666666666667,37,931.0,0.0,2.031490463695771,115,,6429.151232,165060.0,,,172143.0
,,,,1681394204.0,7.2646484375,2496.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20839937200003078,0.14540916399982962,0.002747764000105235,,,,,38,,,,116,,,,77.0,0.03997372399999222,
,,,,1681394204.0,7.039306640625,2528.0,,,,,,0.016872429000159173,,,,0.0003877619999457238,,,,0.0001,8.0,0.0,,,0.0,0.0031117229998471885,,0.20658845900015876,0.14388088200007587,0.0025620410001465643,,,,,38,,,,117,,,,78.0,0.03977362199998424,
,,,,1681394204.0,7.37451171875,2560.0,,,,,,0.017034615000056874,,,,0.00038090500015641737,,,,0.0001,8.0,0.0,,,0.0,0.003136793000066973,,0.20664456600047743,0.14320748099999037,0.002793533000158277,,,,,38,,,,118,,,,79.0,0.04009123900004852,
2451.29216,199953.985536,5.3,0.31799999999998363,1681394204.0,,,61.0,482.0,1866.0,0.0,86.84984159645607,0.016923863999863897,7695.187968,1140629.0,1.0333333333333332,0.0004017080000267015,0.007999999999999119,1.9666666666666666,0.0,,,,,0.632000000000005,,0.0031492190000790288,6243.475456,,,,31795.408896,0.07356362510448165,2.719744,0.7666666666666667,38,933.0,0.0,2.4441945476825566,119,,6429.474816,170441.0,,,179711.0
,,,,1681394205.0,7.2037353515625,2592.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20616112899983818,0.14281747599989103,0.0028669569999237865,,,,,39,,,,120,,,,80.0,0.04000190500005374,
,,,,1681394205.0,7.29150390625,2624.0,,,,,,0.017809942999974737,,,,0.0004133790000651061,,,,0.0001,8.0,0.0,,,0.0,0.003090682999982164,,0.20673223099993265,0.1429284399998778,0.0028139940000073693,,,,,39,,,,121,,,,81.0,0.03967579200002547,
,,,,1681394205.0,7.1817626953125,2656.0,,,,,,0.017022601999997278,,,,0.00040569700013293186,,,,0.0001,8.0,0.0,,,0.0,0.003133896999997887,,0.20674901599977602,0.14373906699984218,0.0025481529999069608,,,,,39,,,,122,,,,82.0,0.03989959999989878,
2451.329024,199949.04576,5.3,0.32099999999996953,1681394205.0,,,61.0,490.0,1909.0,0.0,123.8285399705714,0.017781256000034773,7700.615168,1146124.0,1.0333333333333332,0.0004140009998536698,0.007999999999999119,1.9666666666666666,0.0,,,,,0.652000000000001,,0.003118951000033121,6243.51232,,,,31870.910464,0.07764949568498682,2.719744,0.7666666666666667,39,936.0,0.0,2.423689162087955,123,,6437.998592,176738.0,,,187299.0
,,,,1681394206.0,7.285888671875,2688.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20881893299974763,0.14486276899992845,0.002705072000026121,,,,,40,,,,124,,,,83.0,0.0399368839998715,
,,,,1681394206.0,7.5330810546875,2720.0,,,,,,0.016929810999954498,,,,0.0003877579999880254,,,,0.0001,8.0,0.0,,,0.0,0.0031014599999252823,,0.2076647849996789,0.1444565980000334,0.002739242999950875,,,,,40,,,,125,,,,84.0,0.0400499149998268,
,,,,1681394206.0,7.150634765625,2752.0,,,,,,0.016753464999965217,,,,0.00038524299998243805,,,,0.0001,8.0,0.0,,,0.0,0.0030602690001160227,,0.20384852000006504,0.14086481100002857,0.0028695739999875514,,,,,40,,,,126,,,,85.0,0.03991515799998524,
2451.29216,199947.276288,5.3,0.3229999999999791,1681394206.0,,,61.0,494.0,1943.0,0.0,102.45708696720062,,7701.970944,1150745.0,1.0333333333333332,,0.007999999999999119,1.9666666666666666,0.0,,,,,0.6680000000000064,,0.0030688560000271536,6243.483648,,,,31870.910464,0.016345718555859014,2.719744,0.7666666666666667,40,937.0,0.0,2.2283971257918687,127,,6437.998592,181884.0,,,193608.0
,,,,1681394207.0,7.184814453125,2784.0,,,,,,0.01776768400009132,,,,0.0003862070000195672,,,,0.0001,8.0,0.0,,,0.0,,,0.20649676200014255,0.1427721019999808,0.0025201329999617883,,,,,41,,,,128,,,,86.0,0.03998178000006192,
,,,,1681394207.0,7.4537353515625,2816.0,,,,,,0.017208185000072262,,,,0.00038751500005673734,,,,0.0001,8.0,0.0,,,0.0,0.0031168099999376864,,0.20746400700022605,0.14396352800008572,0.0026797580001129973,,,,,41,,,,129,,,,87.0,0.04010821099996065,
2451.29216,199928.762368,5.3,0.32399999999995543,1681394207.0,,,61.0,497.0,1991.0,0.0,109.81801723212972,0.016904549000173574,7701.590016,1156128.0,1.0666666666666667,0.00038574799987145525,0.007999999999999119,2.0666666666666664,0.0,,,,,0.6800000000000068,,0.0030876700000135315,6243.483648,,0.1439732769999864,,31870.910464,0.01226183513403256,2.719744,0.7666666666666667,41,938.0,0.0,2.408883812231188,130,,6437.998592,187810.0,,0.04053335200001129,199108.0
,,,,1681394207.0,6.98779296875,2848.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.2076645230001759,,0.002779927000119642,,,,,41,,,,131,,,,88.0,,
,,,,1681394208.0,7.1689453125,2880.0,,,,,,0.01710337500003334,,,,0.0004985970001598616,,,,0.0001,8.0,0.0,,,0.0,0.0030995709998933307,,0.20785264500023004,0.1445506249999653,0.0025579210000614694,,,,,42,,,,132,,,,89.0,0.04004255600011675,
,,,,1681394208.0,7.18994140625,2912.0,,,,,,0.01684710700010328,,,,0.0003841610000563378,,,,0.0001,8.0,0.0,,,0.0,0.0031410159999722964,,0.2094326330000058,0.14618650000011257,0.002740823999829445,,,,,42,,,,133,,,,90.0,0.04013302499993188,
2451.329024,199925.825536,5.3,0.32499999999998863,1681394208.0,,,61.0,501.0,2032.0,0.0,86.70893222535217,0.017219466999904398,7704.567808,1160511.0,1.0666666666666667,0.0003774809999868012,0.007999999999999119,2.0666666666666664,0.0,,,,,0.7000000000000028,,0.0031090039999526198,6243.520512,,0.14420799499998793,,31870.910464,0.016348557301413092,2.719744,0.7666666666666667,42,939.0,0.0,2.15870405882099,134,,6437.998592,192374.0,,0.04010234999987006,204859.0
,,,,1681394208.0,7.324462890625,2944.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20776357599970652,,0.00274727900000471,,,,,42,,,,135,,,,91.0,,
,,,,1681394209.0,7.3983154296875,2976.0,,,,,,0.01685438200001954,,,,0.0003791840001667879,,,,0.0001,8.0,0.0,,,0.0,0.0031127229999583506,,0.20657387000005656,0.14345634400001472,0.0026760109999486303,,,,,43,,,,136,,,,92.0,0.040095225999948525,
,,,,1681394209.0,7.1414794921875,3008.0,,,,,,0.016741705999947953,,,,0.00037982899993949104,,,,0.0001,8.0,0.0,,,0.0,0.0031126849999054684,,0.20825547000004008,0.1453334889999951,0.0026924600001621,,,,,43,,,,137,,,,93.0,0.03999530100008997,
2451.29216,199925.645312,5.3,0.3269999999999982,1681394209.0,,,61.0,508.0,2071.0,0.0,87.55313749090456,0.016761036999923817,7704.686592,1164907.0,1.0666666666666667,0.000383405999855313,0.007999999999999119,2.0666666666666664,0.0,,,,,0.7199999999999989,,0.0031369700000141165,6243.483648,,0.14578111099990565,,31870.910464,0.057220876257628554,2.719744,0.7666666666666667,43,940.0,0.0,2.3156812844904677,138,,6437.998592,197360.0,,0.04028511700016679,211071.0
,,,,1681394209.0,7.110595703125,3040.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20921002099998987,,0.002862380000124176,,,,,43,,,,139,,,,94.0,,
,,,,1681394210.0,7.0732421875,3072.0,,,,,,0.0168019610000556,,,,0.0003909129998191929,,,,0.0001,8.0,0.0,,,0.0,0.0030458769999768265,,0.2066885699998693,0.14366174299993872,0.0028240500000720203,,,,,44,,,,140,,,,95.0,0.039964026000006925,
,,,,1681394210.0,7.263671875,3104.0,,,,,,0.016783991000011156,,,,0.00038569799994547793,,,,0.0001,8.0,0.0,,,0.0,0.003101020000030985,,0.20720098999981929,0.14418480099993758,0.002871808999998393,,,,,44,,,,141,,,,96.0,0.039873670999895694,
2451.329024,199923.953664,5.3,0.32900000000000773,1681394210.0,,,61.0,514.0,2118.0,0.0,97.67326984030673,0.01677476999998362,7706.4192,1170182.0,1.0666666666666667,0.00039751100007379137,0.007999999999999119,2.0666666666666664,0.0,,,,,0.7439999999999998,,0.003150933999904737,6243.520512,,0.14518206100001407,,31870.910464,0.06539659404862298,2.719744,0.7666666666666667,44,940.0,0.0,2.304535420655235,142,,6437.998592,203760.0,,0.03987646199993833,217728.0
,,,,1681394210.0,7.201904296875,3136.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.20806296599994312,,0.002681228000028568,,,,,44,,,,143,,,,97.0,,
,,,,1681394211.0,7.2333984375,3168.0,,,,,,0.016864634000057777,,,,0.00038818200005152903,,,,0.0001,8.0,0.0,,,0.0,0.003090519999886965,,0.2087312510002448,0.14543168400018658,0.002847612000095978,,,,,45,,,,144,,,,98.0,0.040108618999965984,
,,,,1681394211.0,7.060302734375,3200.0,,,,,,0.017462604000002102,,,,0.0004339019999406446,,,,0.0001,8.0,0.0,,,0.0,0.0031028690000312054,,0.20841985900005966,0.14465256600010434,0.002767090000133976,,,,,45,,,,145,,,,99.0,0.04000082799984739,
2451.288064,199925.481472,5.3,0.3299999999999841,1681394211.0,,,61.0,518.0,2166.0,0.0,86.21742740916233,0.017261318999999276,7704.399872,1174626.0,1.0666666666666667,0.00040211800001088704,0.007999999999999119,2.0666666666666664,0.0,,,,,0.7600000000000051,,0.003114263000043138,6243.479552,,0.143265528000029,,31870.910464,0.01634344827637511,2.719744,0.7666666666666667,45,941.0,0.0,2.427728266843546,146,,6437.998592,208775.0,,,223542.0
,,,,1681394211.0,7.3804931640625,3232.0,,,,,,,,,,,,,,0.0001,8.0,0.0,,,0.0,,,0.2065878190001058,,0.002535844000021825,,,,,45,,,,147,,,,100.0,0.040008747000001676,
,,,,1681394212.0,6.975830078125,3264.0,,,,,,0.01742811899998742,,,,0.0004157109999596287,,,,0.0001,8.0,0.0,,,0.0,0.003122544999996535,,0.20863811399999577,0.1450451329999396,0.0026005100000929815,,,,,46,,,,148,,,,101.0,0.040026096000019606,
,,,,1681394212.0,7.1922607421875,3296.0,,,,,,0.016977419000113514,,,,0.00040582399992672435,,,,0.0001,8.0,0.0,,,0.0,0.003051013000003877,,0.21010869699989598,0.14574613599984332,0.0037764769999739656,,,,,46,,,,149,,,,102.0,0.040151828000034584,
