cpu/interrupts/soft_interrupts_count,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,cpu/logical_core_count,02_timing/dataload_time_s,process/memory/shared_memory_proc_MB,01_general/minibatch_loss,disk/time/disk_write_time_sys_s,process/memory/dirty_pages_proc_count,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,03_hivemind/global_epoch,cpu/load/avg_sys_load_five_min_percent,disk/counter/disk_read_sys_count,_timestamp,02_timing/loss_calc_time_s,01_general/locally_processed_samples,process/memory/text_resident_set_proc_MB,memory/available_memory_sys_MB,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_fifteen_min_percent,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,02_timing/opt_step_time_s,memory/total_memory_sys_MB,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,02_timing/step_time_s,memory/used_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,_step,01_general/step,process/voluntary_proc_ctx_switches,_runtime,01_general/lr,03_hivemind/num_peers,process/involuntary_proc_ctx_switches,disk/time/disk_busy_time_sys_s
149155.0,,,,,1290.91584,,35.128000000000156,0.0,20.0,371730.0,,6.625,4601.0,1696169647.0,,,2.654208,25240.240128,0.005609233033689486,0.0,0.0,0.06581872444483,382447.0,5.0,1128.0,4248.420352,,,31126.495232,,,5441.589248,3.0859999999999985,10.875,0.004085245109147255,3937.755136,,71,,8839.0,65,,,116.0,5.412000000000006
149624.0,,,,,1290.91584,,35.128999999999905,0.0,20.0,372274.0,,6.625,4601.0,1696169648.0,,,2.654208,25240.576,0.07362174325745126,0.0,0.0,0.060129344010463916,383091.0,5.0,1129.0,4248.420352,,,31126.495232,,,5441.306624,3.0859999999999985,10.875,0.0040852208250832965,3937.755136,,72,,8839.0,66,,,116.0,5.416000000000011
149797.0,,,,,1290.91584,,35.16000000000031,0.0,20.0,372595.0,,6.625,4601.0,1696169649.0,,,2.654208,25240.65792,0.011926157644022523,0.0,0.0,0.07925510113422565,383580.0,5.0,1152.0,4248.420352,,,31126.495232,,,5441.216512,3.0859999999999985,10.875,0.20422049210095702,3937.755136,,73,,8839.0,67,,,116.0,5.424000000000007
150402.0,,,,,1290.91584,,35.16000000000031,0.0,20.0,373893.0,,6.625,4601.0,1696169650.0,,,2.654208,25241.403392,0.20011151982694694,0.0,0.0,0.26640862903908274,384978.0,5.0,1153.0,4248.420352,,,31126.495232,,,5440.475136,3.0859999999999985,10.875,0.0040832575389086224,3937.755136,,74,,8839.0,68,,,116.0,5.432000000000002
163984.0,,,,,1290.91584,,35.16100000000006,0.0,20.2,413095.0,,6.625,4601.0,1696169651.0,,,2.654208,25193.906176,845.2713617516375,0.0,0.0,869.766746888121,444056.0,5.0,1154.0,4248.420352,,,31126.495232,,,5487.972352,3.0859999999999985,10.875,0.00408303336666997,3937.755136,,75,,8839.0,69,,,116.0,5.436000000000007
171642.0,,,,,1290.91584,,35.16200000000026,0.0,20.2,433175.0,,6.875000000000001,4601.0,1696169652.0,,,2.654208,25195.974656,177.60684976809353,0.0,0.0,196.2178215737266,472316.0,5.125,1155.0,4248.420352,,,31126.495232,,,5485.903872,3.0859999999999985,12.0,0.004086639602687111,3937.755136,,76,,8839.0,70,,,116.0,5.440000000000012
184023.0,,,,,1290.91584,,35.164000000000215,0.0,20.3,458508.0,,6.875000000000001,4601.0,1696169653.0,,,2.654208,25154.658304,53.9387696065363,0.0,0.0,10.700265850100072,503177.0,5.125,1158.0,4248.420352,,,31126.495232,,,5527.195648,3.0859999999999985,12.0,0.012255510932330637,3937.755136,,77,,8839.0,71,,,116.0,5.452000000000012
,,,,0.005404464000093867,,2.522761106491089,,,,,4.0,,,1696169653.0,,140.0,,,,,,,,,,,23.306527355999833,,,,23.502035380999814,,,,,,0.0,78,6.0,,71,0.0001,8.0,,
,0.23461012300003858,0.009135849999893253,,0.008035937999920861,,2.8160791397094727,,,,,4.0,,,1696169654.0,0.0006919460001881816,160.0,,,,,,,,,,,0.3381525979998514,,,0.02490489699994214,0.6155313519998344,,,,,,0.0,79,7.0,,72,0.0001,8.0,,
197143.0,,0.006168638999952236,,,1288.945664,,35.16800000000012,0.0,20.2,483259.0,,6.875000000000001,4601.0,1696169654.0,,,2.654208,25170.931712,13.082361153590208,0.0,0.0,13.478802630675457,531411.0,5.125,1163.0,4246.450176,,,31145.713664,,,5549.297664,3.0859999999999985,12.0,0.04496724062975719,3937.755136,,80,,8927.0,72,,,136.0,5.472000000000008
,0.1549325169999065,,,0.0051443959998778155,,2.582627773284912,,,,,4.0,,,1696169654.0,0.00048621599989928654,180.0,,,,,,,,,,,0.035410959000046205,,,0.019425581999939823,0.22156830899962188,,,,,,0.0,81,8.0,,72,0.0001,8.0,,
199721.0,0.1551815269999679,0.005616814000177328,,,1288.880128,,35.17300000000023,0.0,20.6,489675.0,,6.875000000000001,4601.0,1696169655.0,0.0005030889999488863,,2.654208,25057.738752,2.2523024352120604,0.0,0.0,2.327634464737019,537545.0,5.125,1170.0,4246.646784,,,31126.499328,0.026007738000089375,,5681.692672,3.0859999999999985,12.0,0.08985915287142653,3937.755136,,82,,8980.0,73,,,138.0,5.488000000000014
201371.0,,,,,1288.880128,,35.17399999999998,0.0,20.6,493501.0,,6.875000000000001,4601.0,1696169656.0,,,2.654208,25050.464256,0.46893232425215364,0.0,0.0,1.2552034685508713,541659.0,5.125,1171.0,4246.646784,,,31126.499328,,,5689.05728,3.0859999999999985,12.0,0.004084401103224958,3937.755136,,83,,8980.0,74,,,138.0,5.492000000000004
202771.0,,,,,1288.880128,,35.17500000000018,0.0,20.4,497010.0,,7.249999999999999,4601.0,1696169657.0,,,2.654208,25116.151808,0.41466742790192496,0.0,0.0,1.1212093552616413,545743.0,5.25,1172.0,4246.646784,,,31126.499328,,,5584.941056,3.0859999999999985,13.0,0.004084057382339853,3937.755136,,84,,8980.0,75,,,138.0,5.496000000000009
203118.0,,,,,1288.880128,,35.17500000000018,0.0,20.7,498025.0,,7.249999999999999,4601.0,1696169658.0,,,2.654208,25038.80704,0.0696802188495958,0.0,0.0,0.27848153413800636,546882.0,5.25,1173.0,4246.646784,,,31126.499328,,,5662.28992,3.0859999999999985,13.0,0.004084757505835058,3937.755136,,85,,8980.0,76,,,138.0,5.5
203413.0,,,,,1288.880128,,35.17599999999993,0.0,20.3,498531.0,,7.249999999999999,4601.0,1696169659.0,,,2.654208,25166.237696,0.05522707188762186,0.0,0.0,0.08374629669813194,547422.0,5.25,1174.0,4246.646784,,,31126.499328,,,5515.63264,3.0859999999999985,13.0,0.004085574455976261,3937.755136,,86,,8980.0,77,,,138.0,5.504000000000005
203543.0,,,,,1288.880128,,35.177000000000135,0.0,20.3,498779.0,,7.249999999999999,4601.0,1696169660.0,,,2.654208,25166.27456,0.0028722323866029486,0.0,0.0,0.0005265759380276295,547809.0,5.25,1175.0,4246.646784,,,31126.499328,,,5515.599872,3.0859999999999985,13.0,0.00408495272636338,3937.755136,,87,,8980.0,78,,,138.0,5.5120000000000005
203679.0,,,,,1288.880128,,35.17900000000009,0.0,20.3,499049.0,,7.249999999999999,4601.0,1696169661.0,,,2.654208,25166.307328,0.020846901325529688,0.0,0.0,0.28580120403811565,548222.0,5.25,1178.0,4246.646784,,,31126.499328,,,5515.567104,3.0859999999999985,13.0,0.044932930831464525,3937.755136,,88,,8980.0,79,,,138.0,5.524000000000001
203857.0,,,,,1288.880128,,35.18000000000029,0.0,20.3,499353.0,,7.124999999999999,4601.0,1696169662.0,,,2.654208,25166.27456,0.01255026276673316,0.0,0.0,0.0736181020649787,548663.0,5.125,1179.0,4246.646784,,,31126.499328,,,5515.59168,3.0859999999999985,12.0,0.0040850187777714715,3937.755136,,89,,8980.0,80,,,138.0,5.528000000000006
203961.0,,,,,1288.880128,,35.18100000000004,0.0,20.3,499565.0,,7.124999999999999,4601.0,1696169663.0,,,2.654208,25166.27456,0.0027366336755320713,0.0,0.0,0.06686800832213528,549003.0,5.125,1180.0,4246.646784,,,31126.499328,,,5515.587584,3.0859999999999985,12.0,0.004085004206010369,3937.755136,,90,,8980.0,81,,,138.0,5.532000000000011
204132.0,,,,,1288.880128,,35.18299999999999,0.0,20.3,499857.0,,7.124999999999999,4601.0,1696169664.0,,,2.654208,25166.311424,0.0028722009714022235,0.0,0.0,0.0005265701785741579,549451.0,5.125,1183.0,4246.646784,,,31126.499328,,,5515.554816,3.0859999999999985,12.0,0.01633963219330942,3937.755136,,91,,8980.0,82,,,138.0,5.540000000000006
204308.0,,,,,1288.880128,,35.1840000000002,0.0,20.3,500218.0,,7.124999999999999,4601.0,1696169665.0,,,2.654208,25166.086144,0.02351213392269936,0.0,0.0,0.15888043262437734,549975.0,5.125,1184.0,4246.646784,,,31126.499328,,,5515.771904,3.0859999999999985,12.0,0.004084904163662139,3937.755136,,92,,8980.0,83,,,138.0,5.544000000000011
204447.0,,,,,1288.880128,,35.18600000000015,0.0,20.3,500494.0,,7.124999999999999,4601.0,1696169666.0,,,2.654208,25166.118912,0.005607810193933393,0.0,0.0,0.06685498893986924,550418.0,5.125,1187.0,4246.646784,,,31126.499328,,,5515.730944,3.0859999999999985,12.0,0.03267367076611896,3937.755136,,93,,8980.0,84,,,138.0,5.548000000000002
204648.0,,,,,1288.880128,,35.1869999999999,0.0,20.3,500981.0,,7.000000000000001,4601.0,1696169667.0,,,2.654208,25165.791232,0.026477660863630233,0.0,0.0,0.1388740947051739,551088.0,5.125,1188.0,4246.646784,,,31126.499328,,,5516.06272,3.0859999999999985,11.0,0.004084532197771171,3937.755136,,94,,8980.0,85,,,138.0,5.552000000000007
204941.0,,,,,1288.880128,,35.1880000000001,0.0,20.3,501375.0,,7.000000000000001,4601.0,1696169668.0,,,2.654208,25164.578816,0.054014182579356626,0.0,0.0,0.02727038051076688,551547.0,5.125,1189.0,4246.646784,,,31126.499328,,,5517.295616,3.0859999999999985,11.0,0.004084972154306924,3937.755136,,95,,8980.0,86,,,138.0,5.556000000000012
205180.0,,,,,1288.880128,,35.189000000000306,0.0,20.3,501727.0,,7.000000000000001,4601.0,1696169669.0,,,2.654208,25164.689408,0.008798359905433819,0.0,0.0,0.06884736567468044,552014.0,5.125,1190.0,4246.646784,,,31126.499328,,,5517.185024,3.0859999999999985,11.0,0.004084098159543959,3937.755136,,96,,8980.0,87,,,138.0,5.564000000000007
205358.0,,,,,1288.880128,,35.190000000000055,0.0,20.3,502022.0,,7.000000000000001,4601.0,1696169670.0,,,2.654208,25164.763136,0.01087385148816142,0.0,0.0,0.08044894968327075,552443.0,5.125,1191.0,4246.646784,,,31126.499328,,,5517.111296,3.0859999999999985,11.0,0.004084674954736884,3937.755136,,97,,8980.0,88,,,138.0,5.568000000000012
205492.0,,,,,1288.880128,,35.19200000000001,0.0,20.3,502345.0,,7.000000000000001,4601.0,1696169671.0,,,2.654208,25164.767232,0.013505919546316365,0.0,0.0,0.21052641275465483,552955.0,5.125,1194.0,4246.646784,,,31126.499328,,,5517.103104,3.0859999999999985,11.0,0.036760352783847414,3937.755136,,98,,8980.0,89,,,138.0,5.576000000000008
205637.0,,,,,1288.880128,,35.19300000000021,0.0,20.3,502582.0,,6.875000000000001,4601.0,1696169672.0,,,2.654208,25164.857344,0.0,0.0,0.0,0.0005265726826688823,553326.0,5.125,1195.0,4246.646784,,,31126.499328,,,5517.0048,3.0859999999999985,10.125,0.004084927474485384,3937.755136,,99,,8980.0,90,,,138.0,5.584000000000003
205840.0,,,,,1288.880128,,35.19300000000021,0.0,20.3,502994.0,,6.875000000000001,4601.0,1696169673.0,,,2.654208,25164.824576,0.05622079413666719,0.0,0.0,0.11919095564018556,553916.0,5.125,1196.0,4246.646784,,,31126.499328,,,5517.033472,3.0859999999999985,10.125,0.004084723513802302,3937.755136,,100,,8980.0,91,,,138.0,5.588000000000008
206494.0,,,,,1288.880128,,35.19399999999996,0.0,20.3,504205.0,,6.875000000000001,4601.0,1696169674.0,,,2.654208,25164.84096,0.2775085715791581,0.0,0.0,0.30563524902169636,555400.0,5.125,1197.0,4246.646784,,,31126.499328,,,5517.02528,3.0859999999999985,10.125,0.004085350027459082,3937.755136,,101,,8980.0,92,,,138.0,5.592000000000013
211980.0,,,,,1288.880128,,35.197000000000116,0.0,20.3,522070.0,,6.875000000000001,4601.0,1696169675.0,,,2.654208,25139.42528,266.22246305779623,0.0,0.0,405.71099879755866,583169.0,5.125,1201.0,4246.646784,,,31126.499328,,,5542.44096,3.0859999999999985,10.125,0.06942998233467672,3937.755136,,102,,8980.0,93,,,138.0,5.596000000000004
223607.0,,,,,1288.880128,,35.19800000000032,0.0,20.4,559647.0,,6.875000000000001,4601.0,1696169676.0,,,2.654208,25117.384704,578.3205762584058,0.0,0.0,382.4041695084413,640404.0,5.125,1202.0,4246.646784,,,31126.499328,,,5564.481536,3.0859999999999985,10.125,0.004083929232527191,3937.755136,,103,,8980.0,94,,,138.0,5.604000000000013
237402.0,,,,,1288.880128,,35.3119999999999,0.0,20.4,598193.0,,7.124999999999999,4601.0,1696169677.0,,,2.654208,25128.087552,229.74161919520245,0.0,0.0,284.20077582054626,696466.0,5.25,1273.0,4246.646784,,,31126.499328,,,5553.774592,3.0859999999999985,11.375,0.416603068835071,3937.755136,,104,,8980.0,95,,,138.0,5.616000000000014
,,,,0.004781907000051433,,2.5715129375457764,,,,,5.0,,,1696169677.0,,200.0,,,,,,,,,,,22.62482331299998,,,,22.816914388000214,,,,,,0.0,105,9.0,,95,0.0001,8.0,,
254032.0,,,,,1288.880128,,35.314000000000306,0.0,20.3,630863.0,,7.124999999999999,4601.0,1696169678.0,,,2.654208,25151.16032,15.166124779205543,0.0,0.0,17.232915046893424,735778.0,5.25,1275.0,4246.646784,,,31126.503424,,,5530.697728,3.0859999999999985,11.375,0.008163963471165672,3937.755136,,106,,9017.0,96,,,139.0,5.624000000000009
255637.0,,,,,1288.880128,,35.315000000000055,0.0,20.3,634097.0,,7.124999999999999,4601.0,1696169679.0,,,2.654208,25151.782912,1.7902399133582554,0.0,0.0,1.763224798250671,739702.0,5.25,1276.0,4246.646784,,,31126.503424,,,5530.083328,3.0859999999999985,11.375,0.004083772937263301,3937.755136,,107,,9017.0,97,,,139.0,5.628
256443.0,,,,,1288.880128,,35.32900000000018,0.0,20.3,635572.0,,7.124999999999999,4601.0,1696169680.0,,,2.654208,25152.016384,1.0514481333647354,0.0,0.0,1.0397521680575306,741559.0,5.25,1291.0,4246.646784,,,31126.765568,,,5529.841664,3.0859999999999985,11.375,0.16339247574698715,3938.0992,,108,,9017.0,98,,,139.0,5.652000000000001
257197.0,,,,,1288.880128,,35.32900000000018,0.0,20.5,637134.0,,7.124999999999999,4601.0,1696169681.0,,,2.654208,25085.923328,0.930585832715391,0.0,0.0,1.2206606892961673,743459.0,5.25,1292.0,4247.187456,,,31127.027712,,,5595.93472,3.0859999999999985,11.375,0.003590260995237407,3938.443264,,109,,9017.0,99,,,139.0,5.660000000000011
257850.0,,,,,1288.880128,,35.32999999999993,0.0,20.5,638395.0,,7.000000000000001,4601.0,1696169682.0,,,2.654208,25086.021632,1.0211842754401952,0.0,0.0,1.0016371011814793,745040.0,5.125,1293.0,4247.187456,,,31127.027712,,,5595.836416,3.0859999999999985,10.375,0.00408496049679299,3938.443264,,110,,9017.0,100,,,139.0,5.6640000000000015
259545.0,,,,,1290.903552,,35.332000000000335,0.0,15.3,641895.0,,7.000000000000001,4601.0,1696169683.0,,,2.654208,26735.177728,1.9573271076313898,0.0,0.0,1.7949617800555109,748796.0,5.125,1295.0,4247.18336,,,31118.573568,,,3946.733568,3.0859999999999985,10.375,0.008169324659137975,3930.066944,,111,,9048.0,101,,,139.0,5.672000000000011
259690.0,,,,,1290.903552,,35.35699999999997,0.0,15.3,642131.0,,7.000000000000001,4601.0,1696169684.0,,,2.654208,26735.480832,0.0011806427033419476,0.0,0.0,0.0008615500799837147,749152.0,5.125,1317.0,4247.18336,,,31118.573568,,,3946.430464,3.0859999999999985,10.375,0.18379735047210213,3930.066944,,112,,9048.0,102,,,139.0,5.680000000000007
259775.0,,,,,1290.903552,,35.358000000000175,0.0,15.3,642319.0,,7.000000000000001,4601.0,1696169685.0,,,2.654208,26735.480832,0.0,0.0,0.0,0.0,749467.0,5.125,1318.0,4247.18336,,,31118.573568,,,3946.430464,3.0859999999999985,10.375,0.004084651646795573,3930.066944,,113,,9048.0,103,,,139.0,5.688000000000002
259892.0,,,,,1290.903552,,35.358999999999924,0.0,15.3,642555.0,,7.000000000000001,4601.0,1696169686.0,,,2.654208,26735.489024,0.0,0.0,0.0,0.0,749853.0,5.125,1319.0,4247.18336,,,31118.573568,,,3946.430464,3.0859999999999985,10.375,0.004084580753442407,3930.066944,,114,,9048.0,104,,,139.0,5.692000000000007
259984.0,,,,,1290.903552,,35.36000000000013,0.0,15.3,642744.0,,6.875000000000001,4601.0,1696169687.0,,,2.654208,26735.489024,0.0,0.0,0.0,0.0,750159.0,5.125,1320.0,4247.18336,,,31118.573568,,,3946.430464,3.0859999999999985,9.625,0.004084580753442407,3930.066944,,115,,9048.0,105,,,139.0,5.696000000000012
260397.0,,,,,968.450048,,35.36000000000013,0.0,13.9,643516.0,,6.875000000000001,4601.0,1696169688.0,,,2.654208,27156.897792,0.055082314087624186,0.0,0.0,0.02874588320711766,751220.0,5.125,1321.0,3827.154944,,,30124.003328,,,3847.426048,3.0859999999999985,9.625,0.004084899305460057,3742.134272,,116,,9064.0,106,,,142.0,5.704000000000008
260567.0,,,,,968.450048,,35.36200000000008,0.0,13.9,643779.0,,6.875000000000001,4601.0,1696169689.0,,,2.654208,27159.281664,0.0,0.0,0.0,0.0,751624.0,5.125,1324.0,3825.061888,,,30098.825216,,,3845.029888,3.0859999999999985,9.625,0.053102832392808025,3716.968448,,117,,9068.0,107,,,143.0,5.716000000000008
260697.0,,,,,968.450048,,35.363000000000284,0.0,13.9,643987.0,,6.875000000000001,4601.0,1696169690.0,,,2.654208,27159.281664,0.0,0.0,0.0,0.0,751934.0,5.125,1325.0,3825.082368,,,30090.432512,,,3845.029888,3.0859999999999985,9.625,0.004084702147671278,3708.57984,,118,,9071.0,108,,,143.0,5.720000000000013
