disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,01_general/step,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,_runtime,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_fifteen_min_percent,03_hivemind/global_epoch,memory/available_memory_sys_MB,process/memory/virtual_memory_size_proc_MB,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/dirty_pages_proc_count,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_five_min_percent,01_general/lr,03_hivemind/num_peers,02_timing/step_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_step,_timestamp,process/memory/data_resident_set_proc_MB,process/memory/shared_memory_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/dataload_cuda_move_time_s,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,02_timing/loss_calc_time_s
,,19089.0,,,75.0,,,87,,,,,0.0,,,,,,7.2203216552734375,,,0.11220383500040043,0.009960435003449675,,,0.0001,2.0,0.6706273160016281,0.017208283999934793,,,0.0,,162,1681390460.0,,,,,,,,,,0.0063490969987469725
,,19345.0,,,76.0,,,88,,,,,0.0,,,,,,7.115547180175781,,,0.1126632130035432,0.008620941000117455,,,0.0001,2.0,0.6066225599934114,0.01870268499624217,,,0.0,,163,1681390461.0,,,,0.030726643999514636,,,,,0.43079672799649416,0.005112348997499794
0.0,1957552.0,,4.3,2.854912,,5.0,1116076.0,88,1983198.0,0.04000000000000625,367.0,1.7000000000000002,,514029.182976,143373.508608,0.11199999999999477,13011.718144,0.0,,0.0,,,,222.0,2.1125,,,,,20130.926592,,,8276.0,164,1681390461.0,0.0,3371.876352,0.0,0.024257887998828664,0.0,310.33625659844154,1.5080351506443368,10997.284864,,
,,19601.0,,,77.0,,,89,,,,,0.0,,,,,,7.1913299560546875,,,0.10894538499996997,0.011735747000784613,,,0.0001,2.0,0.5811611530079972,0.016292874002829194,,,0.0,,165,1681390462.0,,,,,,,,,0.4151235919998726,0.004805667005712166
0.0,1987223.0,,4.3,2.854912,,4.9,1132666.0,89,1992176.0,0.04000000000000625,371.0,1.7000000000000002,,514181.763072,143407.079424,0.11199999999999477,13045.272576,0.0,,0.0,,,,222.0,2.1125,,,,,20132.847616,,,8346.0,166,1681390462.0,0.0,3371.876352,0.0,0.02407299900369253,0.0,288.6740477401954,1.288339608633924,10997.30944,,
,,19857.0,,,78.0,,,89,,,,,0.0,,,,,,7.2438201904296875,,,0.1143226629937999,0.007789474999299273,,,0.0001,2.0,0.6000394999864511,0.017120010998041835,,,0.0,,167,1681390462.0,,,,,,,,,0.43176550299540395,0.004968848996213637
0.0,2032503.0,,4.3,2.854912,,5.0,1150276.0,90,2001970.0,0.04000000000000625,375.0,1.7000000000000002,,514133.54496,143373.508608,0.11199999999999477,13011.718144,0.0,,0.0,,0.10275968600035412,0.018205331994977314,222.0,2.1125,,,,,20128.182272,,,8402.0,168,1681390463.0,0.0,3371.876352,0.0,0.028747156997269485,0.0,347.9208732931748,1.2428444075431997,10997.26848,0.47855762299877824,0.004713016998721287
,,20113.0,,,79.0,,,90,,,,,0.0,,,,,,7.2253875732421875,,,,,,,0.0001,2.0,0.6491648799928953,0.016182065002794843,,,0.0,,169,1681390463.0,,,,,,,,,,
,,20369.0,,,80.0,,,91,,,,,0.0,,,,,,7.2115936279296875,,,0.10216070000024047,0.019427316001383588,,,0.0001,2.0,0.6058180449981592,0.019430716994975228,,,0.0,,170,1681390464.0,,,,0.0260754819973954,,,,,0.43249731000105385,0.006226520003110636
0.0,2058735.0,,4.25,2.854912,,4.9,1166257.0,91,2010388.0,0.04000000000000625,382.0,1.7125000000000001,,514186.428416,143373.508608,0.11199999999999477,13011.718144,0.0,,0.0,,,,222.0,2.1374999999999997,,,,,20127.82592,,,8451.0,171,1681390464.0,0.0,3371.872256,0.0,0.023098778001440223,0.0,354.58626047480215,0.6480253627320776,10997.280768,,
,,20625.0,,,81.0,,,91,,,,,0.0,,,,,,7.259002685546875,,,0.11001490499620559,0.012449310001102276,,,0.0001,2.0,0.5896109799941769,0.016457826997793745,,,0.0,,172,1681390464.0,,,,,,,,,0.42165731899876846,0.005932840998866595
0.0,2100031.0,,4.25,2.854912,,5.0,1187640.0,92,2022164.0,0.04100000000000392,389.0,1.7125000000000001,,514032.37376,143407.079424,0.11599999999998545,13045.272576,0.0,,0.0,,,,224.0,2.1374999999999997,,,,,20128.079872,,,8514.0,173,1681390465.0,0.0,3369.054208,0.060939861513826944,0.03242168699944159,0.0,510.9439209607843,1.2562895278912858,10994.573312,,
,,20881.0,,,82.0,,,92,,,,,0.0,,,,,,7.18499755859375,,,0.1106590999988839,0.011011692993633915,,,0.0001,2.0,0.7181846599924029,0.01633647199923871,,,0.0,,174,1681390465.0,,,,,,,,,0.5413465329984319,0.006409175002772827
,,21137.0,,,83.0,,,93,,,,,0.0,,,,,,7.1096649169921875,,,0.10074229900055798,0.048782671001390554,,,0.0001,2.0,0.6140940609984682,0.018543510996096302,,,0.0,,175,1681390466.0,,,,0.026020275996415876,,,,,0.4152204760030145,0.004784828000993002
0.0,2132994.0,,4.25,2.854912,,5.0,1204708.0,93,2031532.0,0.04100000000000392,394.0,1.7125000000000001,,514033.033216,143373.5168,0.11599999999998545,13011.718144,0.0,,0.0,,,,224.0,2.1374999999999997,,,,,20127.4368,,,8594.0,176,1681390466.0,0.0,3369.070592,0.0,0.023617129001650028,0.0,348.38578412645995,0.8602981115575602,10994.479104,,
,,21393.0,,,84.0,,,94,,,,,0.0,,,,,,7.2270355224609375,,,0.10886207199655473,0.01232585000252584,,,0.0001,2.0,0.5900753230089322,0.01806104300339939,,,0.0,,177,1681390467.0,,,,,,,,,0.42115094500331907,0.006058284001483116
0.0,2161399.0,,4.25,2.854912,,5.0,1220164.0,94,2039991.0,0.04100000000000392,401.0,1.7125000000000001,,514031.271936,143561.23648,0.11599999999998545,13045.272576,0.0,,0.0,,,,224.0,2.1374999999999997,,,,,20129.529856,,,8663.0,178,1681390467.0,0.0,3369.017344,0.0,0.03164338300121017,0.0,353.7158335846011,0.8555314608594792,10994.425856,,
,,21649.0,,,85.0,,,94,,,,,0.0,,,,,,7.0815582275390625,,,0.10969855199800804,0.012121667998144403,,,0.0001,2.0,0.6030929739936255,0.016177751997020096,,,0.0,,179,1681390467.0,,,,,,,,,0.42785925699718064,0.005592362002062146
0.0,2204094.0,,4.25,2.854912,,5.0,1237023.0,95,2049182.0,0.04100000000000392,405.0,1.7125000000000001,,513972.211712,143373.5168,0.11599999999998545,13011.718144,0.0,,0.0,,0.10465189100068528,0.01615173099708045,224.0,2.1374999999999997,,,,,20128.722944,,,8715.0,180,1681390468.0,0.0,3371.892736,0.0,0.024442198999167886,0.0,361.58008812523946,0.5716411295623335,10997.305344,0.4805146889993921,0.004881936001766007
,,21905.0,,,86.0,,,95,,,,,0.0,,,,,,7.1767120361328125,,,,,,,0.0001,2.0,0.6507529539958341,0.02011050799774239,,,0.0,,181,1681390468.0,,,,,,,,,,
,,22161.0,,,87.0,,,96,,,,,0.0,,,,,,7.1148681640625,,,0.10786201700102538,0.013359835000301246,,,0.0001,2.0,0.5914913720043842,0.017446234000090044,,,0.0,,182,1681390469.0,,,,0.023408312001265585,,,,,0.42357926000113366,0.0058357140005682595
0.0,2229737.0,,4.2125,2.854912,,5.0,1253361.0,96,2057999.0,0.04100000000000392,414.0,1.7249999999999999,,514032.177152,143373.5168,0.12000000000000455,13011.718144,0.0,,0.0,,,,225.0,2.1624999999999996,,,,,20127.920128,,,8763.0,183,1681390469.0,0.0,3371.892736,0.012246899650822497,0.030265237001003698,0.0,332.4444670442609,0.6914315695289444,10997.305344,,
,,22417.0,,,88.0,,,96,,,,,0.0,,,,,,7.180206298828125,,,0.10904192499583587,0.012555235996842384,,,0.0001,2.0,0.5946390769895515,0.016987846000120044,,,0.0,,184,1681390469.0,,,,,,,,,0.4203591429977678,0.005429689997981768
0.0,2274394.0,,4.2125,2.854912,,5.0,1267252.0,97,2065741.0,0.04100000000000392,420.0,1.7249999999999999,,514031.685632,143373.5168,0.1279999999999859,13011.718144,0.0,,0.0,,0.10343970899702981,0.017116589995566756,228.0,2.1624999999999996,,,,,20128.755712,,,8837.0,185,1681390470.0,0.0,3371.892736,0.07348035027500822,0.023912340999231674,0.0,311.9955899325179,0.9333902089705541,10997.305344,0.4099752830006764,0.004666938999434933
,,22673.0,,,89.0,,,97,,,,,0.0,,,,,,7.2548675537109375,,,,,,,0.0001,2.0,0.5749913859908702,0.015880523998930585,,,0.0,,186,1681390470.0,,,,,,,,,,
,,22929.0,,,90.0,,,98,,,,,0.0,,,,,,7.285369873046875,,,0.11284935000003316,0.00927452899486525,,,0.0001,2.0,0.6732190409893519,0.01730541099823313,,,0.0,,187,1681390471.0,,,,0.023614454999915324,,,,,0.5041626050006016,0.006012690995703451
0.0,2301161.0,,4.2125,2.854912,,4.9,1284392.0,98,2074573.0,0.04100000000000392,426.0,1.7249999999999999,,514187.10016,143373.5168,0.1279999999999859,13011.718144,0.0,,0.0,,,,228.0,2.1624999999999996,,,,,20127.137792,,,8886.0,188,1681390471.0,0.0,3371.892736,0.0,0.03159147100086557,0.0,312.0773195321785,1.0871851954090503,10997.305344,,
,,23185.0,,,91.0,,,99,,,,,0.0,,,,,,7.321258544921875,,,0.11021506999531994,0.01170572399860248,,,0.0001,2.0,0.609949625992158,0.01673115699668415,,,0.0,,189,1681390472.0,,,,,,,,,0.4345380489976378,0.005168155003048014
0.0,2336282.0,,4.2125,2.854912,,4.9,1303413.0,99,2085167.0,0.04100000000000392,432.0,1.7249999999999999,,514185.691136,143407.087616,0.1279999999999859,13045.272576,0.0,,0.0,,,,228.0,2.1624999999999996,,,,,20128.899072,,,8953.0,190,1681390472.0,0.0,3371.892736,0.0,0.026528893002250697,0.0,371.9048184196012,1.6264241438481202,10997.49376,,
,,23441.0,,,92.0,,,99,,,,,0.0,,,,,,7.1865997314453125,,,0.11116529600258218,0.010295918000338133,,,0.0001,2.0,0.6128903460048605,0.019006302005436737,,,0.0,,191,1681390472.0,,,,,,,,,0.4400578989952919,0.005836037998960819
0.0,2376823.0,,4.2125,2.854912,,5.0,1324655.0,100,2096784.0,0.04100000000000392,438.0,1.7249999999999999,,514060.255232,143373.520896,0.1279999999999859,13011.718144,0.0,,0.0,,0.11051673700421816,0.010571200997219421,228.0,2.1624999999999996,,,,,20100.186112,,,9002.0,192,1681390473.0,0.0,3371.892736,0.0,0.025007037998875603,0.0,379.41832811617275,1.7142868074853281,10997.30944,0.5225779990068986,0.005745672002376523
,,23697.0,,,93.0,,,100,,,,,0.0,,,,,,7.2522735595703125,,,,,,,0.0001,2.0,0.6937960780123831,0.019377431002794765,,,0.0,,193,1681390473.0,,,,,,,,,,
,,23953.0,,,94.0,,,101,,,,,0.0,,,,,,7.212493896484375,,,0.10935670699836919,0.012411257004714571,,,0.0001,2.0,0.5995680100022582,0.017626493994612247,,,0.0,,194,1681390474.0,,,,0.02415074199961964,,,,,0.4304024480006774,0.005620362004265189
0.0,2402860.0,,4.074999999999999,2.854912,,5.0,1342229.0,101,2106449.0,0.04100000000000392,442.0,1.7249999999999999,,514069.64736,143373.520896,0.1279999999999859,13011.718144,0.0,,0.0,,,,228.0,2.1624999999999996,,,,,20100.079616,,,9048.0,195,1681390474.0,0.0,3368.812544,0.0,0.03010292299586581,0.0,434.6746641506706,0.8360729335660393,10994.229248,,
,,24209.0,,,95.0,,,101,,,,,0.0,,,,,,7.2600860595703125,,,0.10777602700545685,0.013874851996661164,,,0.0001,2.0,0.603968340998108,0.01943688400206156,,,0.0,,196,1681390474.0,,,,,,,,,0.42712056799791753,0.005657087000145111
0.0,2447916.0,,4.074999999999999,2.854912,,5.0,1358123.0,102,2115034.0,0.04100000000000392,444.0,1.7249999999999999,,513998.794752,143373.520896,0.1279999999999859,13011.718144,0.0,,0.0,,,,228.0,2.1624999999999996,,,,,20100.743168,,,9111.0,197,1681390475.0,0.0,3371.892736,0.0,0.02366590599558549,0.0,360.81426974169915,0.9492856933362651,10997.276672,0.4281876539971563,0.0046920009990572
,,24465.0,,,96.0,,,102,,,,,0.0,,,,,,7.2250823974609375,,,0.10373375000199303,0.016866257006768137,,,0.0001,2.0,0.5934576719955658,0.0163121039950056,,,0.0,,198,1681390475.0,,,,,,,,,,
,,24721.0,,,97.0,,,103,,,,,0.0,,,,,,7.1788330078125,,,0.11247562100470532,0.008384455999475904,,,0.0001,2.0,0.6634861779966741,0.015485564996197354,,,0.0,,199,1681390476.0,,,,0.028544952998345252,,,,,0.49329598899930716,0.005299593998643104
0.0,2472534.0,,4.074999999999999,2.854912,,5.0,1371064.0,103,2122179.0,0.04200000000000159,447.0,1.7249999999999999,,514070.085632,143373.520896,0.132000000000005,13011.718144,0.0,,0.0,,,,230.0,2.1624999999999996,,,,,20102.991872,,,9165.0,200,1681390476.0,0.0,3369.074688,0.024497146399156587,0.0275960130020394,0.0,291.6644205360541,0.6880492456932805,10994.491392,,
,,24977.0,,,98.0,,,104,,,,,0.0,,,,,,7.366058349609375,,,0.0993477960000746,0.024049063998972997,,,0.0001,2.0,0.5787731079981313,0.01658728899928974,,,0.0,,201,1681390477.0,,,,,,,,,0.40687934900051914,0.004313596997235436
0.0,2502185.0,,4.074999999999999,2.854912,,5.0,1380765.0,104,2127558.0,0.04200000000000159,450.0,1.7249999999999999,,514070.093824,143561.240576,0.132000000000005,13045.272576,0.0,,0.0,,,,230.0,2.1624999999999996,,,,,20102.98368,,,9246.0,202,1681390477.0,0.0,3371.90912,0.0,0.02517670900124358,0.0,150.7176335997918,0.5659587803254013,10997.436416,,
,,25233.0,,,99.0,,,104,,,,,0.0,,,,,,7.1438446044921875,,,0.10086159400088945,0.019710881999344565,,,0.0001,2.0,0.6073050510021858,0.015714203000243288,,,0.0,,203,1681390477.0,,,,,,,,,0.4414529650020995,0.004388697998365387
,,25489.0,,,100.0,,,105,,,,,0.0,,,,,,7.15911865234375,,,0.11007203400367871,0.01250924399937503,,,0.0001,2.0,0.6094207550122519,0.018684561000554822,,,0.0,,204,1681390478.0,,,,0.03108564400463365,,,,,0.43113577300391626,0.005933499000093434
0.0,2541038.0,,4.074999999999999,2.854912,,4.9,1392561.0,105,2134349.0,0.04200000000000159,452.0,1.7249999999999999,,514377.981952,143373.520896,0.132000000000005,13011.718144,0.0,,0.0,,,,230.0,2.1624999999999996,,,,,20103.041024,,,9300.0,205,1681390478.0,0.0,3267.76832,0.0,,0.0,236.59798499610784,0.6664863878327335,10893.221888,,
,,25745.0,,,101.0,,,106,,,,,0.0,,,,,,7.239776611328125,,,0.09906472400325583,0.021698283999285195,,,0.0001,2.0,0.6827727380004944,0.018452597003488336,,,0.0,,206,1681390479.0,,,,0.029980899998918176,,,,,0.5092552159985644,0.004321016996982507
0.0,2564976.0,,4.05,2.854912,,4.9,1402917.0,106,2140239.0,0.04200000000000159,454.0,1.7374999999999998,,514223.935488,143373.520896,0.13599999999999568,13011.718144,0.0,,0.0,,,,231.0,2.1999999999999997,,,,,20102.938624,,,9342.0,207,1681390479.0,0.0,3369.086976,0.012247455509371936,0.023382859995763283,0.0,231.8895431238633,0.4020370795772577,10994.540544,,
,,26001.0,,,102.0,,,106,,,,,0.0,,,,,,7.2335205078125,,,0.10968870599754155,0.01169604800088564,,,0.0001,2.0,0.5906377919964143,0.01575332000356866,,,0.0,,208,1681390479.0,,,,,,,,,0.42420525800116593,0.0059115999974892475
0.0,2607400.0,,4.05,2.854912,,4.9,1412283.0,107,2145062.0,0.04200000000000159,461.0,1.7374999999999998,,514294.890496,143373.520896,0.13999999999998636,13011.718144,0.0,,0.0,,0.09910065000440227,,232.0,2.1999999999999997,,,,,20103.409664,,,9414.0,209,1681390480.0,0.0,3369.086976,0.0040822824227984954,0.02789267300249776,0.0,57.05436982975767,0.5974723307867926,10994.507776,0.4056035570029053,0.004276571999071166
,,26257.0,,,103.0,,,107,,,,,0.0,,,,,,7.2133026123046875,,,,0.025085460001719184,,,0.0001,2.0,0.5793617980089039,0.017402885998308193,,,0.0,,210,1681390480.0,,,,,,,,,,
,,26492.0,,,104.0,,,108,,,,,0.0,,,,,,7.089062690734863,,,0.1027477129973704,0.011183855000126641,,,0.0001,2.0,0.6300848389946623,0.016100966997328214,,,0.0,,211,1681390481.0,,,,0.024864186998456717,,,,,0.47082771900022635,0.004360398001153953
0.0,2629195.0,,4.05,2.854912,,4.8,1415976.0,108,2148212.0,0.04200000000000159,464.0,1.7374999999999998,,515113.058304,143373.520896,0.14400000000000546,13011.718144,0.0,,0.0,,,,233.0,2.1999999999999997,,,,,19580.801024,,,9481.0,212,1681390481.0,0.0,3369.107456,0.004083011047384445,0.02247014400199987,0.0,0.16013058941033434,0.2574689349181532,10994.561024,,
,,26748.0,,,105.0,,,109,,,,,0.0,,,,,,7.24310302734375,,,0.0996485669966205,0.024211336000007577,,,0.0001,2.0,0.5719370180013357,0.01503784500528127,,,0.0,,213,1681390482.0,,,,,,,,,0.4063569069985533,0.004212218998873141
0.0,2669902.0,,4.05,2.854912,,4.7,1420185.0,109,2150660.0,0.04200000000000159,467.0,1.7374999999999998,,515267.03104,143373.520896,0.14400000000000546,13011.718144,0.0,,0.0,,,,233.0,2.1999999999999997,,,,,19581.07136,,,9557.0,214,1681390482.0,0.0,3369.107456,0.0,0.027545938995899633,0.0,0.07006300809583468,0.2839836231348346,10994.532352,0.4046492199995555,0.004204706005111802
,,27004.0,,,106.0,,,109,,,,,0.0,,,,,,7.2111358642578125,,,0.10332376300357282,0.02056829600041965,,,0.0001,2.0,0.5767233790102182,0.01643145500565879,,,0.0,,215,1681390482.0,,,,,,,,,,
,,27260.0,,,107.0,,,110,,,,,0.0,,,,,,7.2061614990234375,,,0.09833679399889661,0.02415557100175647,,,0.0001,2.0,0.5718712029920425,0.015213771999697201,,,0.0,,216,1681390483.0,,,,0.02400906699767802,,,,,0.4059122929975274,0.004243705996486824
0.0,2692265.0,,4.05,2.854912,,4.7,1423511.0,110,2152696.0,0.04200000000000159,470.0,1.7374999999999998,,515576.696832,143373.520896,0.14400000000000546,13011.718144,0.0,,0.0,,,,233.0,2.1999999999999997,,,,,19579.35104,,,9626.0,217,1681390483.0,0.0,3369.10336,0.0,0.02843754600326065,0.0,0.13433363938776993,0.37906617600910736,10994.561024,,
,,27516.0,,,108.0,,,111,,,,,0.0,,,,,,7.2104034423828125,,,0.10040592099539936,0.01983780499722343,,,0.0001,2.0,0.6412231469948892,0.017031775998475496,,,0.0,,218,1681390484.0,,,,,,,,,0.4711765500032925,0.004333548997237813
0.0,2727392.0,,4.025,2.854912,,4.7,1427426.0,111,2154883.0,0.04200000000000159,473.0,1.7499999999999998,,515729.563648,143285.612544,0.14400000000000546,13011.734528,0.0,,0.0,,,,233.0,2.225,,,,,19580.985344,,,9698.0,219,1681390484.0,0.0,3284.107264,0.0,0.009622175995900761,0.0,0.10113752124051478,0.5401554643105148,10909.544448,,
,,27626.0,,,109.0,,,111,,,,,0.0,,,,,,7.210120677947998,,,0.09353850199840963,0.004592666999087669,,,0.0001,2.0,0.5385160819860175,0.01736502399580786,,,0.0,,220,1681390484.0,,,,,,,,,0.4096403889998328,0.003757323996978812
0.0,2758020.0,,4.025,2.854912,,4.7,1438163.0,112,2159463.0,0.043000000000006366,476.0,1.7499999999999998,,515770.195968,144461.017088,0.14799999999999613,13164.302336,0.0,,0.0,,,,235.0,2.225,,,,,19606.58944,,,9775.0,221,1681390485.0,0.0,3234.750464,0.09798879518290779,0.003254581999499351,0.0,3.000205109767345,3.4015460988031205,10887.00416,0.287855042006413,0.003728754003532231
0.0,2762636.0,,4.025,2.854912,,4.7,1446679.0,113,2163948.0,0.049000000000006594,477.0,1.7499999999999998,,515483.193344,145996.20608,0.1519999999999868,13199.884288,0.0,,0.0,,0.8996927649932331,,260.0,2.225,,,,,19629.32224,,,9790.0,222,1681390486.0,0.0,3498.7008,0.10613548434709398,,0.0,1.486582451766616,1.6381077583024475,11151.060992,,
0.0,2764492.0,,4.025,2.854912,,4.7,1451114.0,114,2165965.0,0.049000000000006594,477.0,1.7499999999999998,,515473.362944,145996.20608,0.1519999999999868,13199.884288,0.0,,0.0,,,,260.0,2.225,,,,,19639.156736,,,9790.0,223,1681390487.0,0.0,3498.7008,0.0,,0.0,0.5040367204741847,0.26479906920338964,11151.060992,,
0.0,2772938.0,,4.025,2.854912,,4.7,1460110.0,115,2171571.0,0.049000000000006594,477.0,1.7499999999999998,,515454.17728,145996.20608,0.1519999999999868,13199.884288,0.0,,0.0,,,,260.0,2.225,,,,,19658.330112,,,9790.0,224,1681390488.0,0.0,3498.7008,0.0,,0.0,2.2768224661680803,2.886235900329019,11151.060992,,
0.0,2777205.0,,3.6999999999999997,2.854912,,4.7,1461749.0,116,2172862.0,0.049000000000006594,477.0,1.7374999999999998,,515449.135104,145996.20608,0.1560000000000059,13199.884288,0.0,,0.0,,,,261.0,2.1875,,,,,19663.372288,,,9790.0,225,1681390489.0,0.0,3498.7008,0.016325618929326,,0.0,1.7465303371354621,1.9776797376395918,11151.060992,,
0.0,2780879.0,,3.6999999999999997,2.854912,,4.7,1464691.0,117,2174217.0,0.049000000000006594,477.0,1.7374999999999998,,515448.594432,145996.20608,0.1560000000000059,13199.884288,0.0,,0.0,,,,261.0,2.1875,,,,,19663.91296,,,9790.0,226,1681390490.0,0.0,3498.7008,0.0,,0.0,2.8334103296580686,2.5211275515623073,11151.060992,,
0.0,2785878.0,,3.6999999999999997,2.854912,,4.7,1467299.0,118,2175738.0,0.049000000000006594,477.0,1.7374999999999998,,515445.829632,145996.20608,0.1560000000000059,13199.884288,0.0,,0.0,,,,261.0,2.1875,,,,,19666.67776,,,9790.0,227,1681390491.0,0.0,3498.7008,0.0,,0.0,4.94139681108593,4.290901358485994,11151.060992,,
0.0,2794058.0,,3.6999999999999997,2.854912,,4.7,1478265.0,119,2180689.0,0.049000000000006594,477.0,1.7374999999999998,,515437.11744,145996.20608,0.16399999999998727,13199.884288,0.0,,0.0,,,,263.0,2.1875,,,,,19675.38176,,,9790.0,228,1681390492.0,0.0,3498.7008,0.09801656167670136,,0.0,4.72967400146108,8.122356794588454,11151.060992,,
0.0,2799650.0,,3.6999999999999997,2.854912,,4.7,1482379.0,120,2182887.0,0.05000000000000426,477.0,1.7374999999999998,,515445.116928,145996.20608,0.16800000000000637,13199.884288,0.0,,0.0,,,,265.0,2.1875,,,,,19667.378176,,,9790.0,229,1681390493.0,0.0,3498.7008,0.008160275676929082,,0.0,6.964803259258122,6.472748198767611,11151.060992,,
0.0,2805227.0,,3.4000000000000004,2.854912,,4.7,1485736.0,121,2184794.0,0.05000000000000426,477.0,1.7249999999999999,,515443.503104,145996.20608,0.16800000000000637,13199.884288,0.0,,0.0,,,,265.0,2.15,,,,,19668.996096,,,9790.0,230,1681390494.0,0.0,3498.7008,0.0,,0.0,10.717359811663785,6.99818226188672,11151.060992,,
0.0,2809346.0,,3.4000000000000004,2.854912,,4.7,1488921.0,122,2186398.0,0.05000000000000426,477.0,1.7249999999999999,,515441.553408,145996.20608,0.16800000000000637,13199.884288,0.0,,0.0,,,,265.0,2.15,,,,,19670.945792,,,9790.0,231,1681390495.0,0.0,3498.7008,0.0,,0.0,6.7597581522767065,7.308477395547195,11151.060992,,
0.0,2813039.0,,3.4000000000000004,2.854912,,4.7,1491832.0,123,2188031.0,0.05000000000000426,477.0,1.7249999999999999,,515448.303616,145996.20608,0.16800000000000637,13199.884288,0.0,,0.0,,,,265.0,2.15,,,,,19664.195584,,,9790.0,232,1681390496.0,0.0,3498.7008,0.0,,0.0,4.9910601539992125,7.9293489104767145,11151.060992,,
0.0,2816951.0,,3.4000000000000004,2.854912,,4.7,1495303.0,124,2189705.0,0.05000000000000426,477.0,1.7249999999999999,,515446.562816,145996.20608,0.17199999999999704,13199.884288,0.0,,0.0,,,,267.0,2.15,,,,,19665.932288,,,9790.0,233,1681390497.0,0.0,3498.7008,0.07754901124277967,,0.0,8.899195457075287,10.99362461233352,11151.060992,,
0.0,2824755.0,,3.4000000000000004,2.854912,,4.7,1499329.0,125,2192069.0,0.05000000000000426,477.0,1.7249999999999999,,515442.122752,145996.20608,0.17199999999999704,13199.884288,0.0,,0.0,,,,267.0,2.15,,,,,19670.376448,,,9790.0,234,1681390498.0,0.0,3498.7008,0.0,,0.0,18.16668990960945,13.987072292456434,11151.060992,,
0.0,2830147.0,,3.1375,2.854912,,4.7,1503178.0,126,2194091.0,0.05000000000000426,477.0,1.7125000000000001,,515440.934912,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.1125,,,,,19671.568384,,,9790.0,235,1681390499.0,0.0,3498.7008,0.02040635949688385,,0.0,8.356356386511441,14.708226370366507,11151.060992,,
0.0,2844976.0,,3.1375,2.854912,,4.7,1508817.0,127,2197382.0,0.05000000000000426,477.0,1.7125000000000001,,515427.381248,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.1125,,,,,19685.122048,,,9790.0,236,1681390500.0,0.0,3498.7008,0.0,,0.0,40.76052691666625,23.41941604707907,11151.060992,,
0.0,2857971.0,,3.1375,2.854912,,4.7,1515429.0,128,2200914.0,0.05000000000000426,477.0,1.7125000000000001,,515420.7744,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.1125,,,,,19691.728896,,,9790.0,237,1681390501.0,0.0,3498.7008,0.0,,0.0,57.05183699799321,25.907619953201596,11151.060992,,
0.0,2868532.0,,3.1375,2.854912,,4.7,1520368.0,129,2204245.0,0.05000000000000426,477.0,1.7125000000000001,,515420.274688,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.1125,,,,,19692.228608,,,9790.0,238,1681390502.0,0.0,3498.7008,0.0,,0.0,26.606925296532452,39.06112630265469,11151.060992,,
0.0,2883807.0,,3.1375,2.854912,,4.7,1527982.0,130,2207955.0,0.05000000000000426,477.0,1.7125000000000001,,515407.908864,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.1125,,,,,19704.602624,,,9790.0,239,1681390503.0,0.0,3498.7008,0.0,,0.0,55.68547460342676,50.7889037465498,11151.060992,,
0.0,2898117.0,,2.8875,2.854912,,4.7,1533310.0,131,2211141.0,0.05000000000000426,477.0,1.7125000000000001,,515396.603904,145996.20608,0.18000000000000682,13199.884288,0.0,,0.0,,,,269.0,2.0749999999999997,,,,,19715.907584,,,9790.0,240,1681390504.0,0.0,3498.7008,0.0,,0.0,28.069322962319756,37.80416861180334,11151.060992,,
0.0,2916132.0,,2.8875,2.854912,,4.7,1540243.0,132,2215627.0,0.05100000000000193,477.0,1.7125000000000001,,515388.096512,145996.20608,0.1839999999999975,13199.884288,0.0,,0.0,,,,271.0,2.0749999999999997,,,,,19724.41088,,,9790.0,241,1681390505.0,0.0,3498.7008,0.06526359016188553,,0.0,54.89824704263851,46.51412232950711,11151.060992,,
