01_general/lr,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,01_general/minibatch_loss,01_general/step_based_sps,memory/used_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,_runtime,02_timing/forward_time_s,02_timing/opt_step_time_s,cpu/interrupts/interrupts_count,process/memory/lib_memory_proc_MB,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,cpu/logical_core_count,memory/total_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,02_timing/backward_time_s,disk/counter/disk_read_sys_count,process/involuntary_proc_ctx_switches,_step,01_general/step,02_timing/step_time_s,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB
0.0001,,,,,,,1682873973.0,7.03466796875,184.1530859998597,,,,317,0.01693692699973326,1.823000275180675e-06,,,29120.0,,0.0026674410000850912,0.00042577800013532396,,0.0,0.002432114999919577,,,,,,,,0.15130438599999252,,,1227,909.0,0.17376847000014095,,,,,,,
0.0001,,,,,,,1682873974.0,6.957763671875,184.56601107717236,,,,318,0.022072555999784527,2.2790000002714805e-06,,,29152.0,,0.002718807000292145,0.0006390420003299369,,0.0,0.0024653489999764133,,,,,,,,0.14548166900021897,,,1228,910.0,0.17337970200060226,,,,,,,
,0.0,3.4,0.0,0.07174055628975852,0.0,3.9,1682873974.0,,,5094.760448,1916.0,1163500.0,318,0.01687801899970509,1.8999999156221747e-06,823070.0,5585.53088,,27589.664768,,0.0004352989999460988,0.7560000000000855,,0.002572835999671952,0.01634857675553588,,,5.711999999999989,4.866666666666666,4.033333333333333,2.719744,0.14772096700016846,0.0,4756.0,1229,,,1108229.0,3838.246912,203952.001024,6726.0,865.509376,81.80033528329598,0.0
0.0001,,,,,,,1682873974.0,7.133056640625,188.1293982932322,,,,318,,,,,29184.0,,0.0024866700000529818,,,0.0,,,,,,,,,,,,1230,911.0,0.1700956909994602,,,,,,,
0.0001,,,,,,,1682873974.0,7.210205078125,185.24206779302597,,,,318,0.016915291999794135,1.900999905046774e-06,,,29216.0,,0.0028643179998653068,0.0004250980000506388,,0.0,0.0024801110002954374,,,,,,,,0.15006021799990776,,,1231,912.0,0.17274693799981833,,,,,,,
0.0001,,,,,,,1682873975.0,7.088134765625,185.94138555777457,,,,319,0.016956184999799007,1.7160000425064936e-06,,,29248.0,,0.002886315000068862,0.0004334609998295491,,0.0,0.0026550990000941965,,,,,,,,0.14916446799998084,,,1232,913.0,0.17209724399981496,,,,,,,
,0.0,3.4,0.0,0.08329170369758031,0.0,3.9,1682873975.0,,,5092.786176,1922.0,1166529.0,319,0.01686633899998924,1.4540000847773626e-06,825262.0,5585.53088,,27589.664768,,0.0004151900002398179,0.7580000000000382,,0.0025845580003078794,0.057214655688729535,,,5.731999999999999,4.866666666666666,4.033333333333333,2.719744,0.14866085599987855,0.0,4769.0,1233,,,1111773.0,3838.246912,203954.46272,6747.0,865.509376,84.54765638423191,0.0
0.0001,,,,,,,1682873975.0,7.2496337890625,186.87221192816247,,,,319,,,,,29280.0,,0.002711615999942296,,,0.0,,,,,,,,,,,,1234,914.0,0.17124001300044256,,,,,,,
0.0001,,,,,,,1682873975.0,7.1063232421875,185.50271043169377,,,,319,0.017079451999961748,2.0930001483066007e-06,,,29312.0,,0.0028762520000782388,0.00043486599997777375,,0.0,0.0025160430000141787,,,,,,,,0.14959551200036003,,,1235,915.0,0.17250421800054028,,,,,,,
0.0001,,,,,,,1682873976.0,7.1685791015625,186.5037146417466,,,,320,0.01692485499961549,2.097000106004998e-06,,,29344.0,,0.002673666999726265,0.0004337870000199473,,0.0,0.0025011889997585968,,,,,,,,0.14904275700018843,,,1236,916.0,0.17157835199941474,,,,,,,
,0.0,3.4,0.0,0.06627784850005014,0.0,3.9,1682873976.0,,,5091.885056,1926.0,1170228.0,320,0.01719157300021834,2.564000169513747e-06,827769.0,5585.53088,,27589.664768,,0.0004287010001462477,0.7590000000000146,,0.002583364000201982,0.01634795058254003,,,5.7479999999999905,4.866666666666666,4.033333333333333,2.719744,0.14899625099997138,0.0,4783.0,1237,,,1115393.0,3838.246912,203954.46272,6762.0,865.509376,79.55522611072654,0.0
0.0001,,,,,,,1682873976.0,7.267333984375,186.2298776791123,,,,320,,,,,29376.0,,0.0026281919999746606,,,0.0,,,,,,,,,,,,1238,917.0,0.17183064500068213,,,,,,,
0.0001,,,,,,,1682873976.0,7.3834228515625,185.46722523673515,,,,320,0.017008847999932186,1.6760000107751694e-06,,,29408.0,,0.002941577999990841,0.00042865100022027036,,0.0,0.002530475000185106,,,,,,,,0.14962599500040596,,,1239,918.0,0.17253722300074514,,,,,,,
0.0001,,,,,,,1682873977.0,6.982421875,183.68098250233567,,,,321,0.016971023999758472,1.6499998309882358e-06,,,29440.0,,0.0027795149999292335,0.0004188550001344993,,0.0,0.00248066199992536,,,,,,,,0.1515633900003195,,,1240,919.0,0.17421509599989804,,,,,,,
,0.0,3.4,0.0,0.0875540470076379,0.0,3.9,1682873977.0,,,5093.92896,1930.0,1174316.0,321,0.017055636999884882,,830433.0,5585.53088,,27589.664768,,0.0004295630001251993,0.761000000000081,,0.0025068659997486975,0.01634704059592112,,,5.763999999999982,4.866666666666666,4.033333333333333,2.719744,,0.0,4799.0,1241,,,1119348.0,3838.246912,203972.173824,6776.0,865.509376,105.6454237907661,0.0
0.0001,,,,,,,1682873977.0,7.2264404296875,186.102796904134,,,,321,,1.9260000954091083e-06,,,29472.0,,0.0028113190001022303,,,0.0,,,,,,,,,0.1491426689999571,,,1242,920.0,0.17194797999991351,,,,,,,
0.0001,,,,,,,1682873978.0,7.4761962890625,187.0549345679097,,,,322,0.017403169000317575,1.6650001271045767e-06,,,29504.0,,0.002582792999874073,0.0004505659999267664,,0.0,0.0024872839999261487,,,,,,,,0.14814726199983852,,,1243,921.0,0.1710727390000102,,,,,,,
0.0001,,,,,,,1682873978.0,7.217529296875,184.54033312593631,,,,322,0.01700621300005878,1.7990000742429402e-06,,,29536.0,,0.002713588000005984,0.00042804200029422645,,0.0,0.0025159010001516435,,,,,,,,0.1507382839999991,,,1244,922.0,0.173403827000584,,,,,,,
,0.0,3.3,0.0,0.08061367870732412,0.0,3.9,1682873978.0,,,5057.4336,1937.0,1178742.0,322,0.016949174999808747,,833328.0,5585.53088,,27589.664768,,0.000428869999723247,0.7630000000000337,,0.0025287999997090083,0.06947831067005399,,,5.783999999999992,4.866666666666666,4.033333333333333,2.719744,,0.0,4829.0,1245,,,1123145.0,3838.246912,204008.751104,6795.0,865.509376,100.64849673667615,0.0
0.0001,,,,,,,1682873978.0,7.15771484375,186.04070326498822,,,,322,,1.7540000953886192e-06,,,29568.0,,0.002787109000109922,,,0.0,,,,,,,,,0.14930966199972318,,,1246,923.0,0.1720053699991695,,,,,,,
0.0001,,,,,,,1682873979.0,7.2757568359375,187.5150048627655,,,,323,0.01735261099975105,2.061000031972071e-06,,,29600.0,,0.0026043540001410292,0.0004348900001787115,,0.0,0.0025796200002332625,,,,,,,,0.14767947399968762,,,1247,924.0,0.17065301000002364,,,,,,,
0.0001,,,,,,,1682873979.0,6.947509765625,184.25421198976682,,,,323,0.016896868999992876,1.454999619454611e-06,,,29632.0,,0.0025754090002010344,0.0004318619999139628,,0.0,0.0025021149999702175,,,,,,,,0.15126538899994557,,,1248,925.0,0.17367309899964312,,,,,,,
,0.0,3.4,0.0,0.07543600614200914,0.0,3.9,1682873979.0,,,5076.811776,1944.0,1183369.0,323,0.01689712999996118,,836323.0,5585.53088,,27589.664768,,0.0004163769999649958,0.7680000000000291,,0.0025126209998234117,0.06947360040720767,,,5.807999999999993,4.733333333333333,4.033333333333333,2.719744,,0.0,4868.0,1249,,,1126720.0,3838.246912,203989.532672,6812.0,865.509376,95.19805273752802,0.0
0.0001,,,,,,,1682873979.0,6.9940185546875,184.78436351952436,,,,323,,2.458000381011516e-06,,,29664.0,,0.0028327979998721275,,,0.0,,,,,,,,,0.15051344199991945,,,1250,926.0,0.17317482599992218,,,,,,,
0.0001,,,,,,,1682873980.0,7.2396240234375,186.3123718000697,,,,324,0.016917735999868455,1.6019998838601168e-06,,,29696.0,,0.0027706260002560157,0.0004494999998314597,,0.0,0.002675197000371554,,,,,,,,0.14893990199971086,,,1251,927.0,0.1717545629999222,,,,,,,
0.0001,,,,,,,1682873980.0,6.92822265625,186.78152189295037,,,,324,0.016969564999726572,1.8300002011528704e-06,,,29728.0,,0.0030079299999670184,0.0004188450002402533,,0.0,0.0025958989999708137,,,,,,,,0.14832908800008227,,,1252,928.0,0.17132315700018808,,,,,,,
,0.0,3.4,0.0,0.09297222515060188,0.0,3.9,1682873980.0,,,5086.162944,1948.0,1187247.0,324,0.017855823999980203,,838984.0,5585.53088,,27589.664768,,0.00044298800003161887,0.7690000000000055,,0.0025455989998590667,0.01634816838113729,,,5.823999999999984,4.733333333333333,4.033333333333333,2.719744,,0.0,4902.0,1253,,,1130359.0,3838.246912,203979.911168,6831.0,865.509376,106.13979670434968,0.0
0.0001,,,,,,,1682873980.0,7.30859375,184.00549909680316,,,,324,,1.7279999156016856e-06,,,29760.0,,0.0028691469997284003,,,0.0,,,,,,,,,0.15019256000005043,,,1254,929.0,0.17390784599956532,,,,,,,
0.0001,,,,,,,1682873981.0,7.4769287109375,185.2718254958761,,,,325,0.01687703200013857,1.6009998944355175e-06,,,29792.0,,0.002516586999718129,0.0004297059999771591,,0.0,0.0025095569999393774,,,,,,,,0.15038470900026368,,,1255,930.0,0.17271919199993135,,,,,,,
,0.0,3.4,0.0,0.07333779487987326,0.0,3.9,1682873981.0,,,5097.033728,1951.0,1190400.0,325,0.01695613299989418,1.7830002434493508e-06,841243.0,5585.53088,,27589.664768,,0.00043502600010469905,0.7700000000000955,,0.0025775869999051793,0.012261549245446328,,,5.835999999999984,4.733333333333333,4.033333333333333,2.719744,0.14898009199987428,0.0,4920.0,1256,,,1133058.0,3838.246912,203949.756416,6846.0,865.509376,89.4554736410753,0.0
0.0001,,,,,,,1682873981.0,7.3216552734375,186.3848955730759,,,,325,,,,,29824.0,,0.0027371109999876353,,,0.0,,,,,,,,,,,,1257,931.0,0.17168773200000942,,,,,,,
0.0001,,,,,,,1682873981.0,7.091064453125,186.59975821412664,,,,325,0.016958210000211693,1.5999999050109182e-06,,,29856.0,,0.002937859999747161,0.0004272859996490297,,0.0,0.0025117219997810025,,,,,,,,0.14865336200000456,,,1258,932.0,0.17149003999929846,,,,,,,
0.0001,,,,,,,1682873982.0,7.0654296875,185.9756613883365,,,,326,0.016901004999908764,2.2430003809859045e-06,,,29888.0,,0.002828075999786961,0.0004245390000505722,,0.0,0.002647433999754867,,,,,,,,0.14926222900021457,,,1259,933.0,0.17206552600009672,,,,,,,
,0.0,3.4,0.0,0.07663730524219171,0.0,3.9,1682873982.0,,,5091.176448,1955.0,1193586.0,326,0.017211807999956363,1.8090004232362844e-06,843502.0,5585.53088,,27589.664768,,0.00046033299986447673,0.7720000000000482,,0.0026066689997605863,0.016347588913435022,,,5.859999999999985,4.733333333333333,4.033333333333333,2.719744,0.14940270099987174,0.0,4952.0,1260,,,1136538.0,3838.246912,203956.051968,6863.0,865.509376,86.07489284322574,0.0
0.0001,,,,,,,1682873982.0,7.5657958984375,185.35099602464302,,,,326,,,,,29920.0,,0.002962096999908681,,,0.0,,,,,,,,,,,,1261,934.0,0.17264541699978508,,,,,,,
0.0001,,,,,,,1682873982.0,7.1923828125,186.61937778252283,,,,326,0.01689666699985537,1.6170001799764577e-06,,,29952.0,,0.0028263180001886212,0.00043038500007241964,,0.0,0.0025002649999805726,,,,,,,,0.14881675900005575,,,1262,935.0,0.1714720110003327,,,,,,,
0.0001,,,,,,,1682873983.0,7.259765625,186.65233518936282,,,,327,0.017455609000080585,1.9140002223139163e-06,,,29984.0,,0.0028874399999949674,0.00042895999968095566,,0.0,0.002495710999937728,,,,,,,,0.1481721000000107,,,1263,936.0,0.17144173399992724,,,,,,,
,0.0,3.4,0.0,0.06806678000019226,0.0,3.9,1682873983.0,,,5092.753408,1963.0,1197557.0,327,0.017289423999955034,1.894999968499178e-06,846190.0,5585.53088,,27589.664768,,0.00043480300018927664,0.7740000000000009,,0.002483547000338149,0.06539264240384125,,,5.8799999999999955,4.733333333333333,4.033333333333333,2.719744,0.1512682960001257,0.0,4972.0,1264,,,1140089.0,3838.246912,203954.52416,6882.0,865.509376,85.47297311954497,0.0
0.0001,,,,,,,1682873983.0,7.08935546875,183.52136645738312,,,,327,,,,,30016.0,,0.002888652999899932,,,0.0,,,,,,,,,,,,1265,937.0,0.1743666180004766,,,,,,,
0.0001,,,,,,,1682873983.0,7.1715087890625,187.66173692766438,,,,327,0.016952586000115843,2.26500014832709e-06,,,30048.0,,0.0026956589999826974,0.0004206389999126259,,0.0,0.0024988559998746496,,,,,,,,0.1479495720000159,,,1266,938.0,0.17051957700005005,,,,,,,
0.0001,,,,,,,1682873984.0,7.0516357421875,185.54431651842998,,,,328,0.01727087599965671,1.737999809847679e-06,,,30080.0,,0.0029847300002074917,0.0004353639997134451,,0.0,0.0024961310000435333,,,,,,,,0.1492766970000048,,,1267,939.0,0.17246553599943582,,,,,,,
,0.0,3.4,0.0,0.08690374406402616,0.0,3.9,1682873984.0,,,5093.220352,1969.0,1202419.0,328,0.017099424000207364,1.6289995983242989e-06,849343.0,5585.53088,,27589.664768,,0.0004217740001877246,0.7770000000000437,,0.002481490000263875,0.06130437718257119,,,5.903999999999996,4.9,4.066666666666666,2.719744,0.1502097020002111,0.0,5000.0,1268,,,1143969.0,3838.246912,203953.532928,6906.0,865.509376,97.4461492487097,0.0
0.0001,,,,,,,1682873984.0,7.0224609375,184.93066579386362,,,,328,,,,,30112.0,,0.0028238050003892567,,,0.0,,,,,,,,,,,,1269,940.0,0.17303782400085765,,,,,,,
0.0001,,,,,,,1682873984.0,6.89892578125,186.81295304050587,,,,328,0.016949768999893422,1.5890000213403255e-06,,,30144.0,,0.0027933970000049158,0.0004428040001585032,,0.0,0.002441408999857231,,,,,,,,0.14866536399995312,,,1270,941.0,0.17129433199988853,,,,,,,
0.0001,,,,,,,1682873985.0,7.23095703125,186.6856331496472,,,,329,0.016951847999735037,1.5850000636419281e-06,,,30176.0,,0.002805833999900642,0.00043430999994598096,,0.0,0.0026292849997844314,,,,,,,,0.14858829300010257,,,1271,942.0,0.1714111549995323,,,,,,,
,0.0,3.4,0.0,0.07170703895839313,0.0,3.9,1682873985.0,,,5090.16064,1973.0,1206144.0,329,0.016956229000243184,2.0009997570014093e-06,851968.0,5585.53088,,27589.664768,,0.000421109999933833,0.77800000000002,,0.002436912000121083,0.01634821505146455,,,5.9199999999999875,4.9,4.066666666666666,2.719744,0.14919331200007946,0.0,5020.0,1272,,,1147832.0,3838.246912,203956.645888,6923.0,865.509376,77.39176354548945,0.0
0.0001,,,,,,,1682873985.0,7.1143798828125,186.2234423036997,,,,329,,,,,30208.0,,0.002827019000051223,,,0.0,,,,,,,,,,,,1273,943.0,0.17183658300018578,,,,,,,
0.0001,,,,,,,1682873986.0,7.035400390625,185.52906136736044,,,,330,0.016666281999732746,1.9029998838959727e-06,,,30240.0,,0.002669075000085286,0.0004209440003251075,,0.0,0.0024693140003364533,,,,,,,,0.1502521990000787,,,1274,944.0,0.17247971700044218,,,,,,,
0.0001,,,,,,,1682873986.0,7.2357177734375,187.4475238458609,,,,330,0.01653861800014056,1.6549997781112324e-06,,,30272.0,,0.002777762000278017,0.000426872999923944,,0.0,0.002513826000267727,,,,,,,,0.1484557109997695,,,1275,945.0,0.17071444500015787,,,,,,,
,0.0,3.4,0.0,1.0700318014622656,0.0,3.9,1682873986.0,,,5092.74112,1977.0,1209864.0,330,0.016564044000006106,,854513.0,5585.53088,,27589.664768,,0.0004098630001863057,0.7789999999999964,,0.0024637440001242794,0.016347087252549884,,,5.936000000000007,4.9,4.066666666666666,2.719744,,0.0,5050.0,1276,,,1151326.0,3838.246912,203973.771264,6938.0,865.509376,94.29890718683235,0.0
0.0001,,,,,,,1682873986.0,7.361572265625,185.40904192478345,,,,330,,1.8959999579237774e-06,,,30304.0,,0.0031190569998216233,,,0.0,,,,,,,,,0.15003276300012658,,,1277,946.0,0.17259136700022282,,,,,,,
0.0001,,,,,,,1682873987.0,7.245361328125,186.05365305911425,,,,331,0.016733276000195474,1.5810001059435308e-06,,,30336.0,,0.0027164590001120814,0.00042850199997701566,,0.0,0.0025568149999344314,,,,,,,,0.14955676499994297,,,1278,947.0,0.17199339800026792,,,,,,,
0.0001,,,,,,,1682873987.0,7.12841796875,186.19387216911255,,,,331,0.016628147000119498,1.5890000213403255e-06,,,30368.0,,0.002900570000292646,0.0004197890002615168,,0.0,0.002503893000266544,,,,,,,,0.14940988499984087,,,1279,948.0,0.17186387300080241,,,,,,,
,0.0,3.4,0.0,0.07860001543975487,0.0,3.9,1682873987.0,,,5090.512896,1981.0,1213767.0,331,0.0165764999997009,,857130.0,5585.53088,,27589.664768,,0.0004683759998442838,0.7800000000000864,,0.0024932540000008885,0.016347398359206716,,,5.955999999999989,4.9,4.066666666666666,2.719744,,0.0,5063.0,1280,,,1154766.0,3838.246912,203975.102464,6956.0,865.509376,89.61260637117525,0.0
0.0001,,,,,,,1682873987.0,7.287353515625,186.38510183885262,,,,331,,1.6709996089048218e-06,,,30400.0,,0.002998281000145653,,,0.0,,,,,,,,,0.14914945999998963,,,1281,949.0,0.17168754199929026,,,,,,,
0.0001,,,,,,,1682873988.0,7.26171875,184.24892342812694,,,,332,0.01681017700002485,2.341000254091341e-06,,,30432.0,,0.00263976799988086,0.0004106379997210752,,0.0,0.002444715999899927,,,,,,,,0.15137044399989463,,,1282,950.0,0.17367808399967544,,,,,,,
0.0001,,,,,,,1682873988.0,7.4271240234375,187.54935441803934,,,,332,0.016498627999681048,1.5880000319157261e-06,,,30464.0,,0.002631422000376915,0.00041734299975360045,,0.0,0.0023922110003695707,,,,,,,,0.14868056300019816,,,1283,951.0,0.1706217550004112,,,,,,,
,0.0,3.4,0.0,0.04796631935377412,0.0,3.9,1682873988.0,,,5099.380736,1988.0,1217314.0,332,0.01653149799994935,,859541.0,5585.53088,,27589.664768,,0.00040838499990059063,0.7830000000000155,,0.0024216480001086893,0.07765291307595128,,,5.97199999999998,4.9,4.066666666666666,2.719744,,0.0,5075.0,1284,,,1157965.0,3838.246912,203966.664704,6974.0,865.509376,85.882812746316,0.0
0.0001,,,,,,,1682873988.0,7.13671875,185.72768090894297,,,,332,,1.7130000742326956e-06,,,30496.0,,0.00271719900001699,,,0.0,,,,,,,,,0.15021482199972525,,,1285,952.0,0.1722952649997751,,,,,,,
0.0001,,,,,,,1682873989.0,7.1885986328125,185.8512349258719,,,,333,0.01657231299986961,1.8199998521595262e-06,,,30528.0,,0.002734872000019095,0.0004202420000183338,,0.0,0.0024473500002386572,,,,,,,,0.1500041260001126,,,1286,953.0,0.17218072300011045,,,,,,,
0.0001,,,,,,,1682873989.0,7.194580078125,186.74175770608036,,,,333,0.016607318999831477,1.615000201127259e-06,,,30560.0,,0.002851002999705088,0.00041306499997517676,,0.0,0.002423152000119444,,,,,,,,0.14906348400018032,,,1287,954.0,0.17135963800001264,,,,,,,
,0.0,3.4,0.0,0.09730759660134836,0.0,3.9,1682873989.0,,,5099.6224,1996.0,1220199.0,333,,,861619.0,5585.53088,,27589.664768,,,0.7840000000001055,,0.0024366359998566622,0.049036899074295134,,,5.9879999999999995,4.766666666666667,4.066666666666666,2.719744,,0.0,5087.0,1288,,,1161086.0,3838.246912,203965.980672,6989.0,865.509376,84.21308444505459,0.0
0.0001,,,,,,,1682873989.0,7.16748046875,186.6063959107376,,,,333,0.017516433999844594,1.4990000636316836e-06,,,30592.0,,0.002736491000177921,0.00042226000005030073,,0.0,,,,,,,,,0.14837062000015067,,,1289,955.0,0.17148394000014378,,,,,,,
0.0001,,,,,,,1682873990.0,7.2113037109375,186.49043910690992,,,,334,0.016572886000176368,1.8089999684889335e-06,,,30624.0,,0.002818828000272333,0.0004075560000273981,,0.0,0.0025160340001093573,,,,,,,,0.1492734529997506,,,1290,956.0,0.17159056600030453,,,,,,,
,0.0,3.4,0.0,0.07611745002748758,0.0,3.9,1682873990.0,,,5101.11744,1999.0,1224075.0,334,0.01669638999965173,1.6939998204179574e-06,864250.0,5585.53088,,27589.664768,,0.00041877100011333823,0.7850000000000819,,0.0023794389999238774,0.012261814713495757,,,6.0,4.766666666666667,4.066666666666666,2.719744,0.15033744199990906,0.0,5097.0,1291,,,1164617.0,3838.246912,203945.619456,7021.0,865.509376,95.65936596870533,0.0
0.0001,,,,,,,1682873990.0,7.421630859375,185.3676876122985,,,,334,,,,,30656.0,,0.002796135000153299,,,0.0,,,,,,,,,,,,1292,957.0,0.17262987099957172,,,,,,,
0.0001,,,,,,,1682873990.0,7.1915283203125,186.6246737823101,,,,334,0.016521946000011667,1.6099997992569115e-06,,,30688.0,,0.0027206029999433667,0.0004031499997836363,,0.0,0.0024437310003122548,,,,,,,,0.14937610500010123,,,1293,958.0,0.17146714499995142,,,,,,,
0.0001,,,,,,,1682873991.0,7.08447265625,186.86351476637097,,,,335,0.01698184900033084,1.776999852154404e-06,,,30720.0,,0.0028388040000209003,0.0004633749999811698,,0.0,0.002499145999991015,,,,,,,,0.14846303199965405,,,1294,959.0,0.17124798299983013,,,,,,,
,0.0,3.4,0.0,0.10734185611305211,0.0,3.9,1682873991.0,,,5115.887616,2003.0,1228689.0,335,0.016571727999689756,1.7209999896294903e-06,867335.0,5585.53088,,27589.664768,,0.00043270100013614865,0.7860000000000582,,0.0024142800002664444,0.016348339499713187,,,6.019999999999982,4.766666666666667,4.066666666666666,2.719744,0.14999298900011127,0.0,5111.0,1295,,,1169116.0,3838.246912,203930.415104,7035.0,865.509376,113.82627171191741,0.0
0.0001,,,,,,,1682873991.0,7.1787109375,185.81216359855583,,,,335,,,,,30752.0,,0.0028035089999320917,,,0.0,,,,,,,,,,,,1296,960.0,0.17221692800012534,,,,,,,
0.0001,,,,,,,1682873991.0,7.2525634765625,185.50284162526708,,,,335,0.01660149999997884,1.5260002328432165e-06,,,30784.0,,0.0028267909997339302,0.00042213599999740836,,0.0,0.00255113999992318,,,,,,,,0.15010100300014528,,,1297,961.0,0.1725040960000115,,,,,,,
0.0001,,,,,,,1682873992.0,7.0732421875,186.05570191487757,,,,336,0.01660118700010571,1.8159998944611289e-06,,,30816.0,,0.0028491829998529283,0.0004285889999664505,,0.0,0.002490989999841986,,,,,,,,0.1496197389997178,,,1298,962.0,0.17199150399937935,,,,,,,
,0.0,3.4,0.0,0.07903411493767955,0.0,3.9,1682873992.0,,,5060.104192,2007.0,1231775.0,336,0.01652566199982175,1.3979997675050981e-06,869573.0,5585.53088,,27589.664768,,0.00043721199972424074,0.7880000000000109,,0.0024304070002472145,0.016348032260871444,,,6.036000000000001,4.766666666666667,4.066666666666666,2.719744,0.1477828430001864,0.0,5124.0,1299,,,1171860.0,3838.246912,203986.620416,7051.0,865.509376,90.39503946481582,0.0
0.0001,,,,,,,1682873992.0,7.0067138671875,188.21018245099555,,,,336,,,,,30848.0,,0.0028451600001062616,,,0.0,,,,,,,,,,,,1300,963.0,0.17002268199985338,,,,,,,
0.0001,,,,,,,1682873992.0,7.320068359375,185.79276515883356,,,,336,0.01655153000001519,1.9359999896551017e-06,,,30880.0,,0.0029118400002516864,0.0004090930001439119,,0.0,0.002464209999743616,,,,,,,,0.1498962999999094,,,1301,964.0,0.17223490900005345,,,,,,,
0.0001,,,,,,,1682873993.0,7.0960693359375,185.42090365441896,,,,337,0.016475828000238835,1.5789996723469812e-06,,,30912.0,,0.0027629060000435857,0.00041896300035659806,,0.0,0.0024249950001831166,,,,,,,,0.150496055000076,,,1302,965.0,0.1725803260005705,,,,,,,
,0.0,3.4,0.0,0.10786349777809352,0.0,3.9,1682873993.0,,,5050.793984,2013.0,1236483.0,337,0.01655619899975136,1.9780000002356246e-06,872634.0,5585.53088,,27589.664768,,0.0004152240003350016,0.7910000000000537,,0.0024138029998539423,0.06130331258082111,,,6.060000000000002,4.766666666666667,4.066666666666666,2.719744,0.15252833599970472,0.0,5137.0,1303,,,1176171.0,3838.246912,203995.93472,7066.0,865.509376,97.5771691079834,0.0
0.0001,,,,,,,1682873993.0,7.1585693359375,183.25654368781642,,,,337,,,,,30944.0,,0.002703053999994154,,,0.0,,,,,,,,,,,,1304,966.0,0.17461859399963942,,,,,,,
