memory/available_memory_sys_MB,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/forward_time_s,02_timing/backward_time_s,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,cpu/logical_core_count,01_general/minibatch_loss,03_hivemind/num_peers,01_general/step,01_general/dataset_iteration_count,02_timing/step_time_s,cpu/interrupts/interrupts_count,process/memory/resident_set_size_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,_timestamp,process/memory/dirty_pages_proc_count,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,disk/time/disk_write_time_sys_s,process/memory/data_resident_set_proc_MB,_runtime,disk/counter/disk_read_sys_count,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,_step,01_general/locally_processed_samples,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,01_general/lr,memory/total_memory_sys_MB,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits
25153.929216,,1438.683136,1088.0,31417.724928,,,,5.25,,,,,,,,378239.0,4323.385344,4.5,0.277790193974155,,,3.5440000000000005,1696169644.0,0.0,8562.0,0.1392461645585163,13.687000000000353,0.0,63,4608.0,20.3,391060.0,71,,5376.331776,0.0,2.654208,,,3886.14144,148620.0,123.0,5.599999999999994,7.875,0.05467079529851176
25153.961984,,1438.683136,1089.0,31417.724928,,,,5.25,,,,,,,,378450.0,4323.385344,4.5,0.00408859544168147,,,3.5440000000000005,1696169645.0,0.0,8562.0,0.006140878697749409,13.688000000000102,0.0,64,4608.0,20.3,391367.0,72,,5376.294912,0.0,2.654208,,,3886.14144,148760.0,123.0,5.603999999999999,7.875,0.06745383924071499
25155.588096,,1438.683136,1090.0,31417.724928,,,,5.125,,,,,,,,378799.0,4323.385344,4.5,0.004085279111676013,,,3.5440000000000005,1696169646.0,0.0,8562.0,0.007141259384689291,13.688000000000102,0.0,65,4608.0,20.3,391829.0,73,,5374.6688,0.0,2.654208,,,3886.14144,149008.0,123.0,5.60799999999999,7.249999999999999,0.06995242571672974
25155.887104,,1438.683136,1091.0,31417.724928,,,,5.125,,,,,,,,378996.0,4323.385344,4.5,0.004085409289257497,,,3.5440000000000005,1696169647.0,0.0,8562.0,0.006136093248886609,13.689000000000306,0.0,66,4608.0,20.3,392099.0,74,,5374.365696,0.0,2.654208,,,3886.14144,149161.0,123.0,5.611999999999995,7.249999999999999,0.06722572904769748
25155.887104,,1438.683136,1092.0,31417.724928,,,,5.125,,,,,,,,379195.0,4323.385344,4.5,0.004085015863773757,,,3.5440000000000005,1696169648.0,0.0,8562.0,0.006845592992179519,13.690000000000055,0.0,67,4608.0,20.3,392389.0,75,,5374.365696,0.0,2.654208,,,3886.14144,149316.0,123.0,5.616,7.249999999999999,0.011552935487977738
25155.887104,,1438.683136,1093.0,31417.724928,,,,5.125,,,,,,,,379421.0,4323.385344,4.5,0.004085216939369585,,,3.5440000000000005,1696169649.0,0.0,8562.0,0.013364723383584857,13.690000000000055,0.0,68,4608.0,20.3,392688.0,76,,5374.365696,0.0,2.654208,,,3886.14144,149485.0,123.0,5.61999999999999,7.249999999999999,0.07515362958338592
25134.047232,,1438.683136,1096.0,31417.724928,,,,5.125,,,,,,,,388312.0,4323.385344,4.5,0.053077528953591906,,,3.5440000000000005,1696169650.0,0.0,8562.0,105.3728979985151,13.692000000000007,0.0,69,4608.0,20.4,406469.0,77,,5396.258816,0.0,2.654208,,,3886.14144,152234.0,123.0,5.628,7.249999999999999,238.79679158561856
25108.914176,,1438.683136,1097.0,31417.724928,,,,5.875,,,,,,,,426955.0,4323.385344,4.75,0.004087954310402774,,,3.5440000000000005,1696169651.0,0.0,8562.0,676.3258923260796,13.693000000000211,0.0,70,4608.0,20.4,464309.0,78,,5421.391872,0.0,2.654208,,,3886.14144,164370.0,123.0,5.635999999999996,10.625,513.2655308216847
25100.0832,,1438.683136,1101.0,31417.724928,,,,5.875,,,,,,,,458135.0,4323.385344,4.75,0.06531045080764916,,,3.5440000000000005,1696169652.0,0.0,8562.0,286.7879238784802,13.695999999999913,0.0,71,4608.0,20.5,511908.0,79,,5430.226944,0.0,2.654208,,,3886.14144,173718.0,123.0,5.640000000000001,10.625,279.8814632925831
25061.281792,,1438.683136,1102.0,31417.724928,,,,5.875,,,,,,,,488176.0,4323.385344,4.75,0.004082762646002384,,,3.5440000000000005,1696169653.0,0.0,8562.0,12.919766830989659,13.697000000000116,0.0,72,4608.0,20.6,550163.0,80,,5468.991488,0.0,2.654208,,,3886.14144,187789.0,123.0,5.643999999999991,10.625,50.789447696983835
,,,,,0.00530464700000266,,,,4.0,,2.6910221576690674,8.0,8.0,0.0,23.450049016000094,,,,,23.266452167999887,,,1696169653.0,,,,,,72,,,,81,180.0,,,,0.0001,,,,,,,
,0.006267583999942872,,,,0.006486003999953027,0.22523745199987388,0.024227019999898403,,4.0,,2.6780078411102295,8.0,9.0,0.0,0.6187524469999062,,,,,0.3559301550001237,0.0006042320001142798,,1696169653.0,,,,,,72,,,,82,200.0,,,,0.0001,,,,,,,
25028.780032,0.005439555000066321,1438.670848,1105.0,31436.947456,,0.15705440700003237,0.025403934999985722,5.875,,,,,,,,512157.0,4323.373056,4.75,0.012254796991007066,0.016187007999860725,0.0006981179999456799,3.5440000000000005,1696169654.0,0.0,8679.0,11.863042406566494,13.69900000000007,0.0,73,4608.0,20.7,578692.0,83,,5539.954688,0.0,2.654208,,,3886.14144,199382.0,139.0,5.655999999999992,10.625,10.441446063678882
,,,,,0.00451015700014068,,,,4.0,,2.5956358909606934,8.0,10.0,0.0,0.2092931800000315,,,,,,,,1696169654.0,,,,,,73,,,,84,220.0,,,,0.0001,,,,,,,
24920.981504,0.006256213999904503,1438.67904,1107.0,31417.729024,,0.1557831370000713,0.02118771799996466,5.875,,,,,,,,529441.0,4323.381248,4.75,0.008173127561745128,,0.0005382839999583666,3.5440000000000005,1696169655.0,0.0,8758.0,7.589634895961475,13.700000000000273,0.0,74,4608.0,21.0,599460.0,85,,5666.975744,0.0,2.654208,,,3886.14144,206747.0,141.0,5.6640000000000015,10.625,3.585544676377145
24939.52,,1438.67904,1108.0,31417.729024,,,,6.375,,,,,,,,547933.0,4323.381248,4.875,0.004082775259429635,,,3.5440000000000005,1696169656.0,0.0,8758.0,8.074708768208296,13.700000000000273,0.0,75,4608.0,21.0,621923.0,86,,5629.218816,0.0,2.654208,,,3886.14144,214824.0,141.0,5.667999999999992,12.875,3.2211422216608687
24995.06176,,1438.67904,1111.0,31417.729024,,,,6.375,,,,,,,,560825.0,4323.381248,4.875,0.03675912926529303,,,3.5440000000000005,1696169657.0,0.0,8758.0,5.457502200736251,13.702000000000226,0.0,76,4608.0,20.8,637687.0,87,,5554.466816,0.0,2.654208,,,3886.14144,220513.0,141.0,5.679999999999993,12.875,2.2203056528847216
25071.202304,,1438.67904,1112.0,31417.729024,,,,6.375,,,,,,,,561794.0,4323.381248,4.875,0.0040853675161825935,,,3.5440000000000005,1696169658.0,0.0,8758.0,0.10199854091937999,13.702999999999975,0.0,77,4608.0,20.6,638644.0,88,,5459.18976,0.0,2.654208,,,3886.14144,220974.0,141.0,5.6839999999999975,12.875,0.28241698798347903
25071.202304,,1438.67904,1113.0,31417.729024,,,,6.375,,,,,,,,561961.0,4323.381248,4.875,0.004085051803369448,,,3.5440000000000005,1696169659.0,0.0,8758.0,0.0027366655644570238,13.704000000000178,0.0,78,4608.0,20.6,638862.0,89,,5459.185664,0.0,2.654208,,,3886.14144,221112.0,141.0,5.687999999999988,12.875,0.06686878742030396
25071.030272,,1438.67904,1114.0,31417.729024,,,,6.375,,,,,,,,562168.0,4323.381248,4.875,0.00408539083048019,,,3.5440000000000005,1696169660.0,0.0,8758.0,0.020291306416633834,13.704000000000178,0.0,79,4608.0,20.6,639149.0,90,,5459.263488,0.0,2.654208,,,3886.14144,221250.0,141.0,5.691999999999993,12.875,0.21299089349860745
25071.06304,,1438.67904,1132.0,31417.729024,,,,6.25,,,,,,,,562349.0,4323.381248,4.875,0.08577933654455157,,,3.5440000000000005,1696169661.0,0.0,8758.0,0.005608526190808751,13.722000000000207,0.0,80,4608.0,20.6,639395.0,91,,5459.226624,0.0,2.654208,,,3886.14144,221391.0,141.0,5.699999999999989,11.75,0.06739007215185269
25071.038464,,1438.67904,1135.0,31417.729024,,,,6.25,,,,,,,,562577.0,4323.381248,4.875,0.028593234550933815,,,3.5440000000000005,1696169662.0,0.0,8758.0,0.012549430231894391,13.724999999999909,0.0,81,4608.0,20.6,639712.0,92,,5459.2512,0.0,2.654208,,,3886.14144,221541.0,141.0,5.707999999999998,11.75,0.07413976805169578
25071.071232,,1438.67904,1138.0,31417.729024,,,,6.25,,,,,,,,562822.0,4323.381248,4.875,0.03268375620546695,,,3.5440000000000005,1696169663.0,0.0,8758.0,0.00560954116261628,13.727000000000317,0.0,82,4608.0,20.6,640060.0,93,,5459.214336,0.0,2.654208,,,3886.14144,221713.0,141.0,5.719999999999999,11.75,0.06687562518302644
25071.071232,,1438.67904,1212.0,31417.729024,,,,6.25,,,,,,,,563060.0,4323.381248,4.875,0.45759815942664817,,,3.5440000000000005,1696169664.0,0.0,8758.0,0.0005266719892215916,13.827999999999975,0.0,83,4608.0,20.6,640309.0,94,,5459.214336,0.0,2.654208,,,3886.14144,221852.0,141.0,5.731999999999999,11.75,0.001053343977535976
25068.806144,,1438.67904,1216.0,31417.729024,,,,6.25,,,,,,,,564010.0,4323.381248,4.875,0.04084943014637796,,,3.5440000000000005,1696169665.0,0.0,8758.0,0.36955170994908193,13.829999999999927,0.0,84,4608.0,20.6,641405.0,95,,5461.495808,0.0,2.654208,,,3886.14144,222477.0,141.0,5.744,11.75,0.21947792458783624
25069.34272,,1438.67904,1218.0,31417.729024,,,,6.25,,,,,,,,564215.0,4323.381248,4.875,0.008169460622513202,,,3.5440000000000005,1696169666.0,0.0,8758.0,0.005608526190808751,13.831000000000131,0.0,85,4608.0,20.6,641713.0,96,,5460.959232,0.0,2.654208,,,3886.14144,222596.0,141.0,5.756,10.875,0.06739007215185269
25069.34272,,1438.67904,1219.0,31417.729024,,,,6.25,,,,,,,,564427.0,4323.381248,4.875,0.004085151854763748,,,3.5440000000000005,1696169667.0,0.0,8758.0,0.00613570659161944,13.832000000000335,0.0,86,4608.0,20.6,642005.0,97,,5460.959232,0.0,2.654208,,,3886.14144,222775.0,141.0,5.759999999999991,10.875,0.06763639114909527
25069.309952,,1438.67904,1220.0,31417.729024,,,,6.25,,,,,,,,564596.0,4323.381248,4.875,0.004084791496619553,,,3.5440000000000005,1696169668.0,0.0,8758.0,0.0,13.832000000000335,0.0,87,4608.0,20.6,642253.0,98,,5460.992,0.0,2.654208,,,3886.14144,222904.0,141.0,5.763999999999996,10.875,0.0005265551535989329
25069.34272,,1438.67904,1221.0,31417.729024,,,,6.25,,,,,,,,564900.0,4323.381248,4.875,0.004084801210708483,,,3.5440000000000005,1696169669.0,0.0,8758.0,0.06041038039665518,13.833000000000084,0.0,88,4608.0,20.6,642630.0,99,,5460.955136,0.0,2.654208,,,3886.14144,223107.0,141.0,5.771999999999991,10.875,0.09588911278257993
25069.38368,,1438.67904,1225.0,31417.729024,,,,6.25,,,,,,,,565139.0,4323.381248,4.875,0.0857890457176542,,,3.5440000000000005,1696169670.0,0.0,8758.0,0.020721182267812246,13.835000000000036,0.0,89,4608.0,20.6,642980.0,100,,5460.918272,0.0,2.654208,,,3886.14144,223239.0,141.0,5.780000000000001,10.875,0.20958155356035393
25069.457408,,1438.67904,1226.0,31417.729024,,,,6.125,,,,,,,,565345.0,4323.381248,4.75,0.004085009064461926,,,3.5440000000000005,1696169671.0,0.0,8758.0,0.0061354921272794944,13.83600000000024,0.0,90,4608.0,20.6,643266.0,101,,5460.844544,0.0,2.654208,,,3886.14144,223396.0,141.0,5.783999999999992,10.0,0.06816061022060332
25069.498368,,1438.67904,1227.0,31417.729024,,,,6.125,,,,,,,,565495.0,4323.381248,4.75,0.004085538507183603,,,3.5440000000000005,1696169672.0,0.0,8758.0,0.0,13.836999999999989,0.0,91,4608.0,20.6,643478.0,102,,5460.799488,0.0,2.654208,,,3886.14144,223507.0,141.0,5.792000000000002,10.0,0.0
25069.50656,,1438.67904,1275.0,31417.729024,,,,6.125,,,,,,,,566287.0,4323.381248,4.75,0.2614572413799326,,,3.5440000000000005,1696169673.0,0.0,8758.0,0.23418487654292597,13.890000000000327,0.0,92,4608.0,20.6,644411.0,103,,5460.795392,0.0,2.654208,,,3886.14144,224021.0,141.0,5.803999999999988,10.0,0.2595901456012157
25069.735936,,1438.67904,1276.0,31417.729024,,,,6.125,,,,,,,,567302.0,4323.381248,4.75,0.004083645772353786,,,3.5440000000000005,1696169674.0,0.0,8758.0,0.2885590243003978,13.891000000000076,0.0,93,4608.0,20.6,645510.0,104,,5460.566016,0.0,2.654208,,,3886.14144,224531.0,141.0,5.807999999999993,10.0,0.31455238675619707
25025.818624,,1438.67904,1279.0,31417.729024,,,,6.125,,,,,,,,593957.0,4323.381248,4.75,0.0408324492195727,,,3.5440000000000005,1696169675.0,0.0,8758.0,457.27812478278105,13.893000000000029,0.0,94,4608.0,20.7,686289.0,105,,5504.479232,0.0,2.654208,,,3886.14144,233030.0,141.0,5.819999999999993,10.0,539.4343444516717
25026.330624,,1438.67904,1280.0,31417.729024,,,,7.249999999999999,,,,,,,,631013.0,4323.381248,5.125,0.004084017578620639,,,3.5440000000000005,1696169676.0,0.0,8758.0,553.794099722028,13.894000000000233,0.0,95,4608.0,20.7,743253.0,106,,5503.971328,0.0,2.654208,,,3886.14144,244262.0,141.0,5.823999999999998,15.125,370.2510112953848
,,,,,0.005723471999999674,,,,5.0,,2.5424938201904297,8.0,11.0,0.0,22.86323827399997,,,,,22.67374944900007,,,1696169677.0,,,,,,96,,,,107,240.0,,,,0.0001,,,,,,,
25039.01184,,1438.67904,1282.0,31417.729024,,,,7.249999999999999,,,,,,,,666941.0,4323.381248,5.125,0.008174161973150514,,,3.5440000000000005,1696169677.0,0.0,8793.0,79.8802097912502,13.894999999999982,0.0,96,4608.0,20.7,791641.0,108,,5491.269632,0.0,2.654208,,,3886.14144,259477.0,141.0,5.831999999999994,15.125,180.82562613547145
25053.044736,,1438.67904,1287.0,31417.729024,,,,7.249999999999999,,,,,,,,690597.0,4323.381248,5.125,0.020428669019123293,,,3.5440000000000005,1696169678.0,0.0,8793.0,11.549651267428176,13.899000000000342,0.0,97,4608.0,20.6,820046.0,109,,5477.257216,0.0,2.654208,,,3886.14144,271576.0,141.0,5.839999999999989,15.125,11.843409143949566
24987.664384,,1438.67904,1288.0,31417.991168,,,,7.249999999999999,,,,,,,,692086.0,4323.59424,5.125,0.0036322596968693345,,,3.5440000000000005,1696169679.0,0.0,8793.0,0.9317597436197566,13.900000000000091,0.0,98,4608.0,20.8,821793.0,110,,5542.637568,0.0,2.654208,,,3886.436352,272363.0,141.0,5.843999999999994,15.125,1.0806327314329056
24987.582464,,1438.67904,1289.0,31417.991168,,,,7.249999999999999,,,,,,,,693412.0,4323.79904,5.125,0.004085440379915881,,,3.5440000000000005,1696169680.0,0.0,8793.0,1.0589110370718895,13.900000000000091,0.0,99,4608.0,20.8,823421.0,111,,5542.699008,0.0,2.654208,,,3886.505984,273046.0,141.0,5.85199999999999,15.125,1.3125035774947778
24987.87328,,1438.67904,1292.0,31417.991168,,,,7.124999999999999,,,,,,,,694626.0,4323.79904,5.125,0.04085095513996564,,,3.5440000000000005,1696169681.0,0.0,8793.0,1.0190079270742578,13.902000000000044,0.0,100,4608.0,20.8,824951.0,112,,5542.428672,0.0,2.654208,,,3886.505984,273691.0,141.0,5.859999999999999,14.000000000000002,0.9953510751240092
26356.133888,,1438.752768,1296.0,31401.463808,,,,7.124999999999999,,,,,,,,698928.0,4319.956992,5.125,0.07354198417647363,,,3.5440000000000005,1696169682.0,0.0,8803.0,2.8950213829831877,13.903999999999996,0.0,101,4608.0,16.5,829976.0,113,,4174.462976,0.0,2.654208,,,3870.015488,275634.0,143.0,5.875999999999991,14.000000000000002,2.672823406699258
26662.875136,,1440.72704,1297.0,31384.621056,,,,7.124999999999999,,,,,,,,699219.0,4321.943552,5.125,0.0040849333022327655,,,3.5440000000000005,1696169683.0,0.0,8809.0,0.018900794904079535,13.9050000000002,0.0,102,4608.0,15.5,830236.0,114,,3867.480064,0.0,2.654208,,,3853.238272,275919.0,143.0,5.8799999999999955,14.000000000000002,0.005026382773537273
26663.133184,,1440.72704,1298.0,31384.621056,,,,7.124999999999999,,,,,,,,699340.0,4321.943552,5.125,0.004085024603965256,,,3.5440000000000005,1696169684.0,0.0,8809.0,0.0,13.905999999999949,0.0,103,4608.0,15.5,830429.0,115,,3867.222016,0.0,2.654208,,,3853.238272,275995.0,143.0,5.884,14.000000000000002,0.0
26663.133184,,1440.72704,1299.0,31384.621056,,,,7.124999999999999,,,,,,,,699517.0,4321.943552,5.125,0.00408545300989395,,,3.5440000000000005,1696169685.0,0.0,8809.0,0.0004308876228034429,13.907000000000153,0.0,104,4608.0,15.5,830708.0,116,,3867.209728,0.0,2.654208,,,3853.238272,276106.0,143.0,5.891999999999996,14.000000000000002,0.0004308876228034429
26663.133184,,1440.72704,1300.0,31384.621056,,,,7.375,,,,,,,,699657.0,4321.943552,5.25,0.00408492650319577,,,3.5440000000000005,1696169686.0,0.0,8809.0,0.0,13.908000000000357,0.0,105,4608.0,15.5,830935.0,117,,3867.209728,0.0,2.654208,,,3853.238272,276187.0,143.0,5.896000000000001,14.875,0.0
26663.133184,,1440.72704,1301.0,31384.621056,,,,7.375,,,,,,,,699802.0,4321.943552,5.25,0.004085095514540808,,,3.5440000000000005,1696169687.0,0.0,8809.0,0.0004308499182153579,13.908000000000357,0.0,106,4608.0,15.5,831152.0,118,,3867.205632,0.0,2.654208,,,3853.238272,276312.0,143.0,5.8999999999999915,14.875,0.0004308499173082844
27158.827008,,966.69696,1305.0,30317.887488,,,,7.375,,,,,,,,700629.0,3827.687424,5.25,0.08577854114051828,,,3.5440000000000005,1696169688.0,0.0,8826.0,0.05511941412955586,13.911000000000058,0.0,107,4608.0,13.9,832381.0,119,,3845.439488,0.0,2.654208,,,3744.710656,276981.0,151.0,5.908000000000001,14.875,0.03148883015978722
27159.49056,,966.69696,1306.0,30301.10208,,,,7.375,,,,,,,,700792.0,3827.683328,5.25,0.004085048889324617,,,3.5440000000000005,1696169689.0,0.0,8830.0,0.0,13.912000000000262,0.0,108,4608.0,13.9,832605.0,120,,3844.83328,0.0,2.654208,,,3727.93344,277115.0,152.0,5.911999999999992,14.875,0.0
27161.78432,,966.69696,1310.0,30267.531264,,,,7.375,,,,,,,,701225.0,3825.885184,5.25,0.016337880189158212,,,3.5440000000000005,1696169690.0,0.0,8841.0,0.09004980058243857,13.914999999999964,0.0,109,4608.0,13.9,833174.0,121,,3842.53952,0.0,2.654208,,,3694.379008,277423.0,152.0,5.927999999999997,14.875,0.4425666891252114
27160.825856,,966.69696,1311.0,30267.531264,,,,7.249999999999999,,,,,,,,702064.0,3825.885184,5.25,0.004084841031518514,,,3.5440000000000005,1696169691.0,0.0,8855.0,0.4239059736267222,13.916000000000167,0.0,110,4608.0,13.9,834111.0,122,,3843.497984,0.0,2.654208,,,3694.379008,278006.0,152.0,5.931999999999988,13.625000000000002,0.5739999468997179
