04_peers/peer_2_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_2_samples_per_second,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/global_samples_accumulated,03_hivemind/global_epoch,03_hivemind/eta_next_epoch_s,03_hivemind/estimated_current_samples,04_peers/peer_2_epoch,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,04_peers/peer_1_samples_per_second,03_hivemind/total_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,_step,04_peers/peer_1_epoch,03_hivemind/num_clients,03_hivemind/overshot_TBS,04_peers/peer_1_epoch_oos,03_hivemind/per_epoch_training_samples,_runtime,_timestamp,04_peers/peer_1_samples_accumulated
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,39216,1.0,510.9514776843753,2,261.19,,,,305,1.0,0,,0.0,,403,1681403809.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,39821,1.0,510.9514776843753,2,261.19,,,,306,1.0,0,,0.0,,404,1681403810.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,40427,1.0,510.9514776843753,2,261.19,,,,307,1.0,0,,0.0,,405,1681403811.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,41034,1.0,510.9514776843753,2,261.19,,,,308,1.0,0,,0.0,,406,1681403812.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,41643,1.0,510.9514776843753,2,261.19,,,,309,1.0,0,,0.0,,408,1681403814.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,42248,1.0,510.9514776843753,2,261.19,,,,310,1.0,0,,0.0,,409,1681403815.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,42857,1.0,510.9514776843753,2,261.19,,,,311,1.0,0,,0.0,,410,1681403816.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,43466,1.0,510.9514776843753,2,261.19,,,,312,1.0,0,,0.0,,411,1681403817.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,44073,1.0,510.9514776843753,2,261.19,,,,313,1.0,0,,0.0,,412,1681403818.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,44677,1.0,510.9514776843753,2,261.19,,,,314,1.0,0,,0.0,,414,1681403820.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,45282,1.0,510.9514776843753,2,261.19,,,,315,1.0,0,,0.0,,415,1681403821.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,45889,1.0,510.9514776843753,2,261.19,,,,316,1.0,0,,0.0,,416,1681403822.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,46494,1.0,510.9514776843753,2,261.19,,,,317,1.0,0,,0.0,,417,1681403823.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,47100,1.0,510.9514776843753,2,261.19,,,,318,1.0,0,,0.0,,418,1681403824.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,47705,1.0,510.9514776843753,2,261.19,,,,319,1.0,0,,0.0,,419,1681403825.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,48313,1.0,510.9514776843753,2,261.19,,,,320,1.0,0,,0.0,,421,1681403827.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,48920,1.0,510.9514776843753,2,261.19,,,,321,1.0,0,,0.0,,422,1681403828.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,49526,1.0,510.9514776843753,2,261.19,,,,322,1.0,0,,0.0,,423,1681403829.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,50132,1.0,510.9514776843753,2,261.19,,,,323,1.0,0,,0.0,,424,1681403830.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,50738,1.0,510.9514776843753,2,261.19,,,,324,1.0,0,,0.0,,425,1681403831.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,51344,1.0,510.9514776843753,2,261.19,,,,325,1.0,0,,0.0,,427,1681403833.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,51950,1.0,510.9514776843753,2,261.19,,,,326,1.0,0,,0.0,,428,1681403834.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,52556,1.0,510.9514776843753,2,261.19,,,,327,1.0,0,,0.0,,429,1681403835.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,53161,1.0,510.9514776843753,2,261.19,,,,328,1.0,0,,0.0,,430,1681403836.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,53769,1.0,510.9514776843753,2,261.19,,,,329,1.0,0,,0.0,,431,1681403837.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,54376,1.0,510.9514776843753,2,261.19,,,,330,1.0,0,,0.0,,432,1681403838.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,54985,1.0,510.9514776843753,2,261.19,,,,331,1.0,0,,0.0,,434,1681403840.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,55592,1.0,510.9514776843753,2,261.19,,,,332,1.0,0,,0.0,,435,1681403841.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,56201,1.0,510.9514776843753,2,261.19,,,,333,1.0,0,,0.0,,436,1681403842.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,56808,1.0,510.9514776843753,2,261.19,,,,334,1.0,0,,0.0,,437,1681403843.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,57416,1.0,510.9514776843753,2,261.19,,,,335,1.0,0,,0.0,,438,1681403844.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,58026,1.0,510.9514776843753,2,261.19,,,,336,1.0,0,,0.0,,440,1681403846.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,58631,1.0,510.9514776843753,2,261.19,,,,337,1.0,0,,0.0,,441,1681403847.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,59238,1.0,510.9514776843753,2,261.19,,,,338,1.0,0,,0.0,,442,1681403848.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,59843,1.0,510.9514776843753,2,261.19,,,,339,1.0,0,,0.0,,443,1681403849.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,60449,1.0,510.9514776843753,2,261.19,,,,340,1.0,0,,0.0,,444,1681403850.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,61097,1.0,510.9514776843753,2,261.19,,,,341,1.0,0,,0.0,,446,1681403852.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,61701,1.0,510.9514776843753,2,261.19,,,,342,1.0,0,,0.0,,447,1681403853.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,62306,1.0,510.9514776843753,2,261.19,,,,343,1.0,0,,0.0,,448,1681403854.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,62912,1.0,510.9514776843753,2,261.19,,,,344,1.0,0,,0.0,,449,1681403855.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,63520,1.0,510.9514776843753,2,261.19,,,,345,1.0,0,,0.0,,450,1681403856.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,64125,1.0,510.9514776843753,2,261.19,,,,346,1.0,0,,0.0,,452,1681403858.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,64730,1.0,510.9514776843753,2,261.19,,,,347,1.0,0,,0.0,,453,1681403859.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,65339,1.0,510.9514776843753,2,261.19,,,,348,1.0,0,,0.0,,454,1681403860.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,65942,1.0,510.9514776843753,2,261.19,,,,349,1.0,0,,0.0,,455,1681403861.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,66548,1.0,510.9514776843753,2,261.19,,,,350,1.0,0,,0.0,,456,1681403862.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,67155,1.0,510.9514776843753,2,261.19,,,,351,1.0,0,,0.0,,458,1681403864.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,67762,1.0,510.9514776843753,2,261.19,,,,352,1.0,0,,0.0,,459,1681403865.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,68367,1.0,510.9514776843753,2,261.19,,,,353,1.0,0,,0.0,,460,1681403866.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,68972,1.0,510.9514776843753,2,261.19,,,,354,1.0,0,,0.0,,461,1681403867.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,69577,1.0,510.9514776843753,2,261.19,,,,355,1.0,0,,0.0,,462,1681403868.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,70181,1.0,510.9514776843753,2,261.19,,,,356,1.0,0,,0.0,,463,1681403869.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,70789,1.0,510.9514776843753,2,261.19,,,,357,1.0,0,,0.0,,465,1681403871.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,71395,1.0,510.9514776843753,2,261.19,,,,358,1.0,0,,0.0,,466,1681403872.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,72000,1.0,510.9514776843753,2,261.19,,,,359,1.0,0,,0.0,,467,1681403873.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,72607,1.0,510.9514776843753,2,261.19,,,,360,1.0,0,,0.0,,468,1681403874.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,73212,1.0,510.9514776843753,2,261.19,,,,361,1.0,0,,0.0,,469,1681403875.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,73818,1.0,510.9514776843753,2,261.19,,,,362,1.0,0,,0.0,,471,1681403877.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,74425,1.0,510.9514776843753,2,261.19,,,,363,1.0,0,,0.0,,472,1681403878.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,75029,1.0,510.9514776843753,2,261.19,,,,364,1.0,0,,0.0,,473,1681403879.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,75635,1.0,510.9514776843753,2,261.19,,,,365,1.0,0,,0.0,,474,1681403880.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,76239,1.0,510.9514776843753,2,261.19,,,,366,1.0,0,,0.0,,475,1681403881.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,76846,1.0,510.9514776843753,2,261.19,,,,367,1.0,0,,0.0,,476,1681403882.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,77451,1.0,510.9514776843753,2,261.19,,,,368,1.0,0,,0.0,,478,1681403884.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,78059,1.0,510.9514776843753,2,261.19,,,,369,1.0,0,,0.0,,479,1681403885.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,78664,1.0,510.9514776843753,2,261.19,,,,370,1.0,0,,0.0,,480,1681403886.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,79270,1.0,510.9514776843753,2,261.19,,,,371,1.0,0,,0.0,,481,1681403887.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,79875,1.0,510.9514776843753,2,261.19,,,,372,1.0,0,,0.0,,482,1681403888.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,80481,1.0,510.9514776843753,2,261.19,,,,373,1.0,0,,0.0,,484,1681403890.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,81087,1.0,510.9514776843753,2,261.19,,,,374,1.0,0,,0.0,,485,1681403891.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,81691,1.0,510.9514776843753,2,261.19,,,,375,1.0,0,,0.0,,486,1681403892.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,82298,1.0,510.9514776843753,2,261.19,,,,376,1.0,0,,0.0,,487,1681403893.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,82906,1.0,510.9514776843753,2,261.19,,,,377,1.0,0,,0.0,,488,1681403894.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,83511,1.0,510.9514776843753,2,261.19,,,,378,1.0,0,,0.0,,490,1681403896.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,84115,1.0,510.9514776843753,2,261.19,,,,379,1.0,0,,0.0,,491,1681403897.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,84720,1.0,510.9514776843753,2,261.19,,,,380,1.0,0,,0.0,,492,1681403898.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,85328,1.0,510.9514776843753,2,261.19,,,,381,1.0,0,,0.0,,493,1681403899.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,85935,1.0,510.9514776843753,2,261.19,,,,382,1.0,0,,0.0,,494,1681403900.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,86540,1.0,510.9514776843753,2,261.19,,,,383,1.0,0,,0.0,,495,1681403901.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,87147,1.0,510.9514776843753,2,261.19,,,,384,1.0,0,,0.0,,497,1681403903.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,87755,1.0,510.9514776843753,2,261.19,,,,385,1.0,0,,0.0,,498,1681403904.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,88359,1.0,510.9514776843753,2,261.19,,,,386,1.0,0,,0.0,,499,1681403905.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,88966,1.0,510.9514776843753,2,261.19,,,,387,1.0,0,,0.0,,500,1681403906.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,89574,1.0,510.9514776843753,2,261.19,,,,388,1.0,0,,0.0,,501,1681403907.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,90179,1.0,510.9514776843753,2,261.19,,,,389,1.0,0,,0.0,,503,1681403909.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,90784,1.0,510.9514776843753,2,261.19,,,,390,1.0,0,,0.0,,504,1681403910.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,91389,1.0,510.9514776843753,2,261.19,,,,391,1.0,0,,0.0,,505,1681403911.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,91995,1.0,510.9514776843753,2,261.19,,,,392,1.0,0,,0.0,,506,1681403912.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,92601,1.0,510.9514776843753,2,261.19,,,,393,1.0,0,,0.0,,507,1681403913.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,93206,1.0,510.9514776843753,2,261.19,,,,394,1.0,0,,0.0,,508,1681403914.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,93811,1.0,510.9514776843753,2,261.19,,,,395,1.0,0,,0.0,,510,1681403916.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,94417,1.0,510.9514776843753,2,261.19,,,,396,1.0,0,,0.0,,511,1681403917.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,95023,1.0,510.9514776843753,2,261.19,,,,397,1.0,0,,0.0,,512,1681403918.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,95628,1.0,510.9514776843753,2,261.19,,,,398,1.0,0,,0.0,,513,1681403919.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,96232,1.0,510.9514776843753,2,261.19,,,,399,1.0,0,,0.0,,514,1681403920.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,96837,1.0,510.9514776843753,2,261.19,,,,400,1.0,0,,0.0,,516,1681403922.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,97442,1.0,510.9514776843753,2,261.19,,,,401,1.0,0,,0.0,,517,1681403923.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,98052,1.0,510.9514776843753,2,261.19,,,,402,1.0,0,,0.0,,518,1681403924.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,98659,1.0,510.9514776843753,2,261.19,,,,403,1.0,0,,0.0,,519,1681403925.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,99265,1.0,510.9514776843753,2,261.19,,,,404,1.0,0,,0.0,,520,1681403926.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,99873,1.0,510.9514776843753,2,261.19,,,,405,1.0,0,,0.0,,522,1681403928.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,100478,1.0,510.9514776843753,2,261.19,,,,406,1.0,0,,0.0,,523,1681403929.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,101083,1.0,510.9514776843753,2,261.19,,,,407,1.0,0,,0.0,,524,1681403930.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,101690,1.0,510.9514776843753,2,261.19,,,,408,1.0,0,,0.0,,525,1681403931.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,102296,1.0,510.9514776843753,2,261.19,,,,409,1.0,0,,0.0,,526,1681403932.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,102905,1.0,510.9514776843753,2,261.19,,,,410,1.0,0,,0.0,,527,1681403933.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,103510,1.0,510.9514776843753,2,261.19,,,,411,1.0,0,,0.0,,529,1681403935.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,104120,1.0,510.9514776843753,2,261.19,,,,412,1.0,0,,0.0,,530,1681403936.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,104728,1.0,510.9514776843753,2,261.19,,,,413,1.0,0,,0.0,,531,1681403937.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,105335,1.0,510.9514776843753,2,261.19,,,,414,1.0,0,,0.0,,532,1681403938.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,105941,1.0,510.9514776843753,2,261.19,,,,415,1.0,0,,0.0,,533,1681403939.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,106555,1.0,510.9514776843753,2,261.19,,,,416,1.0,0,,0.0,,535,1681403941.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,107161,1.0,510.9514776843753,2,261.19,,,,417,1.0,0,,0.0,,536,1681403942.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,107769,1.0,510.9514776843753,2,261.19,,,,418,1.0,0,,0.0,,537,1681403943.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,108374,1.0,510.9514776843753,2,261.19,,,,419,1.0,0,,0.0,,538,1681403944.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,108979,1.0,510.9514776843753,2,261.19,,,,420,1.0,0,,0.0,,539,1681403945.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,109585,1.0,510.9514776843753,2,261.19,,,,421,1.0,0,,0.0,,541,1681403947.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,110190,1.0,510.9514776843753,2,261.19,,,,422,1.0,0,,0.0,,542,1681403948.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,110795,1.0,510.9514776843753,2,261.19,,,,423,1.0,0,,0.0,,543,1681403949.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,111400,1.0,510.9514776843753,2,261.19,,,,424,1.0,0,,0.0,,544,1681403950.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,112004,1.0,510.9514776843753,2,261.19,,,,425,1.0,0,,0.0,,545,1681403951.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,112611,1.0,510.9514776843753,2,261.19,,,,426,1.0,0,,0.0,,546,1681403952.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,113217,1.0,510.9514776843753,2,261.19,,,,427,1.0,0,,0.0,,548,1681403954.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,113822,1.0,510.9514776843753,2,261.19,,,,428,1.0,0,,0.0,,549,1681403955.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,114431,1.0,510.9514776843753,2,261.19,,,,429,1.0,0,,0.0,,550,1681403956.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,115039,1.0,510.9514776843753,2,261.19,,,,430,1.0,0,,0.0,,551,1681403957.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,115644,1.0,510.9514776843753,2,261.19,,,,431,1.0,0,,0.0,,552,1681403958.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,116250,1.0,510.9514776843753,2,261.19,,,,432,1.0,0,,0.0,,554,1681403960.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,116854,1.0,510.9514776843753,2,261.19,,,,433,1.0,0,,0.0,,555,1681403961.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,117458,1.0,510.9514776843753,2,261.19,,,,434,1.0,0,,0.0,,556,1681403962.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,118063,1.0,510.9514776843753,2,261.19,,,,435,1.0,0,,0.0,,557,1681403963.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,118668,1.0,510.9514776843753,2,261.19,,,,436,1.0,0,,0.0,,558,1681403964.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,119273,1.0,510.9514776843753,2,261.19,,,,437,1.0,0,,0.0,,560,1681403966.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,119877,1.0,510.9514776843753,2,261.19,,,,438,1.0,0,,0.0,,561,1681403967.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,120482,1.0,510.9514776843753,2,261.19,,,,439,1.0,0,,0.0,,562,1681403968.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,121088,1.0,510.9514776843753,2,261.19,,,,440,1.0,0,,0.0,,563,1681403969.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,121692,1.0,510.9514776843753,2,261.19,,,,441,1.0,0,,0.0,,564,1681403970.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,122297,1.0,510.9514776843753,2,261.19,,,,442,1.0,0,,0.0,,565,1681403971.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,122902,1.0,510.9514776843753,2,261.19,,,,443,1.0,0,,0.0,,567,1681403973.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,123507,1.0,510.9514776843753,2,261.19,,,,444,1.0,0,,0.0,,568,1681403974.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,124112,1.0,510.9514776843753,2,261.19,,,,445,1.0,0,,0.0,,569,1681403975.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,124717,1.0,510.9514776843753,2,261.19,,,,446,1.0,0,,0.0,,570,1681403976.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,125321,1.0,510.9514776843753,2,261.19,,,,447,1.0,0,,0.0,,571,1681403977.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,125925,1.0,510.9514776843753,2,261.19,,,,448,1.0,0,,0.0,,573,1681403979.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,126530,1.0,510.9514776843753,2,261.19,,,,449,1.0,0,,0.0,,574,1681403980.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,127135,1.0,510.9514776843753,2,261.19,,,,450,1.0,0,,0.0,,575,1681403981.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,127740,1.0,510.9514776843753,2,261.19,,,,451,1.0,0,,0.0,,576,1681403982.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,128345,1.0,510.9514776843753,2,261.19,,,,452,1.0,0,,0.0,,577,1681403983.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,128951,1.0,510.9514776843753,2,261.19,,,,453,1.0,0,,0.0,,578,1681403984.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,129557,1.0,510.9514776843753,2,261.19,,,,454,1.0,0,,0.0,,580,1681403986.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,130163,1.0,510.9514776843753,2,261.19,,,,455,1.0,0,,0.0,,581,1681403987.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,130771,1.0,510.9514776843753,2,261.19,,,,456,1.0,0,,0.0,,582,1681403988.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,131377,1.0,510.9514776843753,2,261.19,,,,457,1.0,0,,0.0,,583,1681403989.0,16064.0
0.0,0.5,249.76,16736.0,510.9514776843753,,,32800,1,0.0,131982,1.0,510.9514776843753,2,261.19,,,,458,1.0,0,,0.0,,584,1681403990.0,16064.0
