03_hivemind/global_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/num_peers,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_accumulated,03_hivemind/epoch_based_sps,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_5_samples_accumulated,04_peers/peer_5_epoch,03_hivemind/reached_TBS,03_hivemind/undershot_TBS,04_peers/peer_2_samples_accumulated,04_peers/peer_4_samples_accumulated,03_hivemind/global_samples_accumulated,03_hivemind/total_training_samples,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,03_hivemind/next_fetch_time_s,_runtime,_timestamp,04_peers/peer_2_epoch_oos,03_hivemind/overshot_TBS,04_peers/peer_4_epoch_oos,04_peers/peer_5_epoch_oos,04_peers/peer_1_samples_per_second,04_peers/peer_3_samples_accumulated,_step,04_peers/peer_3_epoch,04_peers/peer_4_epoch,03_hivemind/per_epoch_training_samples
1,0.0,152463,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,266,1681397115.0,0.0,,0.0,0.0,249.58,3424.0,180,1.0,1.0,
1,0.0,155307,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,267,1681397116.0,0.0,,0.0,0.0,249.58,3424.0,181,1.0,1.0,
1,0.0,158161,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,269,1681397118.0,0.0,,0.0,0.0,249.58,3424.0,182,1.0,1.0,
1,0.0,161015,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,270,1681397119.0,0.0,,0.0,0.0,249.58,3424.0,183,1.0,1.0,
1,0.0,163874,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,271,1681397120.0,0.0,,0.0,0.0,249.58,3424.0,184,1.0,1.0,
1,0.0,166767,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,272,1681397121.0,0.0,,0.0,0.0,249.58,3424.0,185,1.0,1.0,
1,0.0,169634,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,273,1681397122.0,0.0,,0.0,0.0,249.58,3424.0,186,1.0,1.0,
1,0.0,172493,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,275,1681397124.0,0.0,,0.0,0.0,249.58,3424.0,187,1.0,1.0,
1,0.0,175356,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,276,1681397125.0,0.0,,0.0,0.0,249.58,3424.0,188,1.0,1.0,
1,0.0,178224,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,277,1681397126.0,0.0,,0.0,0.0,249.58,3424.0,189,1.0,1.0,
1,0.0,181082,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,278,1681397127.0,0.0,,0.0,0.0,249.58,3424.0,190,1.0,1.0,
1,0.0,183963,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,279,1681397128.0,0.0,,0.0,0.0,249.58,3424.0,191,1.0,1.0,
1,0.0,186833,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,281,1681397130.0,0.0,,0.0,0.0,249.58,3424.0,192,1.0,1.0,
1,0.0,189840,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,282,1681397131.0,0.0,,0.0,0.0,249.58,3424.0,193,1.0,1.0,
1,0.0,192711,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,283,1681397132.0,0.0,,0.0,0.0,249.58,3424.0,194,1.0,1.0,
1,0.0,195579,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,284,1681397133.0,0.0,,0.0,0.0,249.58,3424.0,195,1.0,1.0,
1,0.0,198446,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,286,1681397135.0,0.0,,0.0,0.0,249.58,3424.0,196,1.0,1.0,
1,0.0,201303,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,287,1681397136.0,0.0,,0.0,0.0,249.58,3424.0,197,1.0,1.0,
1,0.0,204173,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,288,1681397137.0,0.0,,0.0,0.0,249.58,3424.0,198,1.0,1.0,
1,0.0,207044,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,289,1681397138.0,0.0,,0.0,0.0,249.58,3424.0,199,1.0,1.0,
1,0.0,209908,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,290,1681397139.0,0.0,,0.0,0.0,249.58,3424.0,200,1.0,1.0,
1,0.0,212770,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,292,1681397141.0,0.0,,0.0,0.0,249.58,3424.0,201,1.0,1.0,
1,0.0,215622,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,293,1681397142.0,0.0,,0.0,0.0,249.58,3424.0,202,1.0,1.0,
1,0.0,218496,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,294,1681397143.0,0.0,,0.0,0.0,249.58,3424.0,203,1.0,1.0,
1,0.0,221350,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,295,1681397144.0,0.0,,0.0,0.0,249.58,3424.0,204,1.0,1.0,
1,0.0,224222,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,296,1681397145.0,0.0,,0.0,0.0,249.58,3424.0,205,1.0,1.0,
1,0.0,227107,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,298,1681397147.0,0.0,,0.0,0.0,249.58,3424.0,206,1.0,1.0,
1,0.0,229972,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,299,1681397148.0,0.0,,0.0,0.0,249.58,3424.0,207,1.0,1.0,
1,0.0,232820,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,300,1681397149.0,0.0,,0.0,0.0,249.58,3424.0,208,1.0,1.0,
1,0.0,236035,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,301,1681397150.0,0.0,,0.0,0.0,249.58,3424.0,209,1.0,1.0,
1,0.0,238888,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,303,1681397152.0,0.0,,0.0,0.0,249.58,3424.0,210,1.0,1.0,
1,0.0,241747,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,304,1681397153.0,0.0,,0.0,0.0,249.58,3424.0,211,1.0,1.0,
1,0.0,244600,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,305,1681397154.0,0.0,,0.0,0.0,249.58,3424.0,212,1.0,1.0,
1,0.0,247476,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,306,1681397155.0,0.0,,0.0,0.0,249.58,3424.0,213,1.0,1.0,
1,0.0,250327,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,307,1681397156.0,0.0,,0.0,0.0,249.58,3424.0,214,1.0,1.0,
1,0.0,253198,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,309,1681397158.0,0.0,,0.0,0.0,249.58,3424.0,215,1.0,1.0,
1,0.0,256070,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,310,1681397159.0,0.0,,0.0,0.0,249.58,3424.0,216,1.0,1.0,
1,0.0,258946,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,311,1681397160.0,0.0,,0.0,0.0,249.58,3424.0,217,1.0,1.0,
1,0.0,261799,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,312,1681397161.0,0.0,,0.0,0.0,249.58,3424.0,218,1.0,1.0,
1,0.0,264671,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,313,1681397162.0,0.0,,0.0,0.0,249.58,3424.0,219,1.0,1.0,
1,0.0,267550,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,315,1681397164.0,0.0,,0.0,0.0,249.58,3424.0,220,1.0,1.0,
1,0.0,270432,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,316,1681397165.0,0.0,,0.0,0.0,249.58,3424.0,221,1.0,1.0,
1,0.0,273307,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,317,1681397166.0,0.0,,0.0,0.0,249.58,3424.0,222,1.0,1.0,
1,0.0,276187,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,318,1681397167.0,0.0,,0.0,0.0,249.58,3424.0,223,1.0,1.0,
1,0.0,279067,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,319,1681397168.0,0.0,,0.0,0.0,249.58,3424.0,224,1.0,1.0,
1,0.0,281950,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,321,1681397170.0,0.0,,0.0,0.0,249.58,3424.0,225,1.0,1.0,
1,0.0,284836,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,322,1681397171.0,0.0,,0.0,0.0,249.58,3424.0,226,1.0,1.0,
1,0.0,287714,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,323,1681397172.0,0.0,,0.0,0.0,249.58,3424.0,227,1.0,1.0,
1,0.0,290585,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,324,1681397173.0,0.0,,0.0,0.0,249.58,3424.0,228,1.0,1.0,
1,0.0,293458,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,325,1681397174.0,0.0,,0.0,0.0,249.58,3424.0,229,1.0,1.0,
1,0.0,296324,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,327,1681397176.0,0.0,,0.0,0.0,249.58,3424.0,230,1.0,1.0,
1,0.0,299179,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,328,1681397177.0,0.0,,0.0,0.0,249.58,3424.0,231,1.0,1.0,
1,0.0,302043,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,329,1681397178.0,0.0,,0.0,0.0,249.58,3424.0,232,1.0,1.0,
1,0.0,304905,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,330,1681397179.0,0.0,,0.0,0.0,249.58,3424.0,233,1.0,1.0,
1,0.0,307763,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,331,1681397180.0,0.0,,0.0,0.0,249.58,3424.0,234,1.0,1.0,
1,0.0,310618,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,333,1681397182.0,0.0,,0.0,0.0,249.58,3424.0,235,1.0,1.0,
1,0.0,313472,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,334,1681397183.0,0.0,,0.0,0.0,249.58,3424.0,236,1.0,1.0,
1,0.0,316322,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,335,1681397184.0,0.0,,0.0,0.0,249.58,3424.0,237,1.0,1.0,
1,0.0,319191,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,336,1681397185.0,0.0,,0.0,0.0,249.58,3424.0,238,1.0,1.0,
1,0.0,322044,5,0.0,3392.0,,251.11,1369.28,2377.6798746871914,2377.6798746871914,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,33024,,253.32,,0,0.5,337,1681397186.0,0.0,,0.0,0.0,249.58,3424.0,239,1.0,1.0,
2,0.0,1066,5,13.23,3392.0,,251.11,1369.28,2396.8560055532125,2396.8560055532125,1.0,1.0,0.0,254.38,19456.0,1.0,,,3424.0,3328.0,128,,253.32,,0,8.27,339,1681397188.0,0.0,,0.0,0.0,249.58,3424.0,240,1.0,1.0,
2,0.0,2934,5,14.37,32.0,240.0153897588111,255.36,1369.28,2076.490678969539,2076.490678969539,2.0,2.0,0.0,260.51,0.0,2.0,0.0,0.0,32.0,32.0,2144,69408.0,258.4,137.59117710404098,0,8.98,340,1681397189.0,0.0,2.0,0.0,0.0,253.3,32.0,241,2.0,2.0,33024.0
2,0.0,6499,5,10.74,256.0,,235.62,1135.27,2446.9327004987263,2446.9327004987263,2.0,2.0,0.0,238.24,1024.0,2.0,,,288.0,288.0,5600,,235.92,,0,6.71,341,1681397190.0,0.0,,0.0,0.0,231.45,288.0,242,2.0,2.0,
2,0.0,8897,5,10.5,544.0,,244.74,1465.35,2273.420146464886,2273.420146464886,2.0,2.0,0.0,247.68,3328.0,2.0,,,576.0,576.0,7680,,246.07,,0,6.56,342,1681397191.0,0.0,,0.0,0.0,243.1,576.0,243,2.0,2.0,
2,0.0,12222,5,8.1,576.0,,244.74,1559.71,2537.6681345583424,2537.6681345583424,2.0,2.0,0.0,167.65,5120.0,2.0,,,704.0,576.0,10656,,171.89,,0,5.06,344,1681397193.0,0.0,,0.0,0.0,129.43,704.0,244,2.0,2.0,
2,0.0,13234,5,10.03,864.0,,176.64,1749.38,1947.9330584739914,1947.9330584739914,2.0,2.0,0.0,215.47,6912.0,2.0,,,1024.0,864.0,12416,,214.21,,0,6.27,345,1681397194.0,0.0,,0.0,0.0,181.96,992.0,245,2.0,2.0,
2,0.0,15819,5,8.31,1184.0,,219.44,1031.0,2040.701875246426,2040.701875246426,2.0,2.0,0.0,237.44,7424.0,2.0,,,1312.0,1184.0,15168,,237.96,,0,5.19,346,1681397195.0,0.0,,0.0,0.0,222.08,1312.0,246,2.0,2.0,
2,0.0,18102,5,7.34,1472.0,,239.52,1066.62,1998.4576223208571,1998.4576223208571,2.0,2.0,0.0,247.89,8960.0,2.0,,,1632.0,1504.0,17408,,247.34,,0,4.59,347,1681397196.0,0.0,,0.0,0.0,239.34,1600.0,247,2.0,2.0,
2,0.0,20307,5,6.41,1792.0,,246.75,1001.24,1944.4709859741533,1944.4709859741533,2.0,2.0,0.0,251.91,9984.0,2.0,,,1920.0,1792.0,19616,,250.98,,0,4.01,348,1681397197.0,0.0,,0.0,0.0,247.57,1920.0,248,2.0,2.0,
2,0.0,22487,5,5.39,2080.0,,249.27,939.6,1908.7185097348429,1908.7185097348429,2.0,2.0,0.0,253.2,11008.0,2.0,,,2240.0,2080.0,21888,,252.26,,0,3.37,350,1681397199.0,0.0,,0.0,0.0,250.13,2208.0,249,2.0,2.0,
2,0.0,24760,5,4.21,2400.0,,250.19,901.29,1904.0815383882677,1904.0815383882677,2.0,2.0,0.0,253.51,12032.0,2.0,,,2528.0,2400.0,24096,,252.42,,0,2.63,351,1681397200.0,0.0,,0.0,0.0,251.31,2528.0,250,2.0,2.0,
2,0.0,27049,5,3.0,2688.0,,250.9,895.66,1905.4321006338803,1905.4321006338803,2.0,2.0,0.0,253.99,13056.0,2.0,,,2848.0,2688.0,26400,,252.44,,0,1.88,352,1681397201.0,0.0,,0.0,0.0,251.09,2816.0,251,2.0,2.0,
2,0.0,29352,5,1.79,3008.0,,251.16,896.79,1911.357760260084,1911.357760260084,2.0,2.0,0.0,254.03,14080.0,2.0,,,3168.0,3008.0,28576,,252.6,,0,1.12,353,1681397202.0,0.0,,0.0,0.0,250.85,3136.0,252,2.0,2.0,
2,0.0,31660,5,0.58,3296.0,,251.13,902.86,1912.4786914041033,1912.4786914041033,2.0,2.0,0.0,253.41,15104.0,2.0,,,3456.0,3296.0,30848,,252.64,,0,0.5,354,1681397203.0,0.0,,0.0,0.0,251.32,3424.0,253,2.0,2.0,
2,0.0,33996,5,0.0,3584.0,,250.87,903.77,1920.3432573465802,1920.3432573465802,2.0,2.0,0.0,253.9,16128.0,2.0,,,3776.0,3616.0,32800,,252.71,,0,0.5,356,1681397205.0,0.0,,0.0,0.0,251.24,3744.0,254,2.0,2.0,
2,0.0,36163,5,0.0,3840.0,,250.89,912.11,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17152.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,357,1681397206.0,0.0,,0.0,0.0,251.08,3968.0,255,2.0,2.0,
2,0.0,38443,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,358,1681397207.0,0.0,,0.0,0.0,251.08,3968.0,256,2.0,2.0,
2,0.0,40719,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,359,1681397208.0,0.0,,0.0,0.0,251.08,3968.0,257,2.0,2.0,
2,0.0,42994,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,360,1681397209.0,0.0,,0.0,0.0,251.08,3968.0,258,2.0,2.0,
2,0.0,45263,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,362,1681397211.0,0.0,,0.0,0.0,251.08,3968.0,259,2.0,2.0,
2,0.0,47537,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,363,1681397212.0,0.0,,0.0,0.0,251.08,3968.0,260,2.0,2.0,
2,0.0,49819,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,364,1681397213.0,0.0,,0.0,0.0,251.08,3968.0,261,2.0,2.0,
2,0.0,52083,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,365,1681397214.0,0.0,,0.0,0.0,251.08,3968.0,262,2.0,2.0,
2,0.0,54367,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,366,1681397215.0,0.0,,0.0,0.0,251.08,3968.0,263,2.0,2.0,
2,0.0,56645,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,368,1681397217.0,0.0,,0.0,0.0,251.08,3968.0,264,2.0,2.0,
2,0.0,58932,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,369,1681397218.0,0.0,,0.0,0.0,251.08,3968.0,265,2.0,2.0,
2,0.0,61204,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,370,1681397219.0,0.0,,0.0,0.0,251.08,3968.0,266,2.0,2.0,
2,0.0,63472,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,371,1681397220.0,0.0,,0.0,0.0,251.08,3968.0,267,2.0,2.0,
2,0.0,65743,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,372,1681397221.0,0.0,,0.0,0.0,251.08,3968.0,268,2.0,2.0,
2,0.0,68016,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,374,1681397223.0,0.0,,0.0,0.0,251.08,3968.0,269,2.0,2.0,
2,0.0,70283,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,375,1681397224.0,0.0,,0.0,0.0,251.08,3968.0,270,2.0,2.0,
2,0.0,72542,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,376,1681397225.0,0.0,,0.0,0.0,251.08,3968.0,271,2.0,2.0,
2,0.0,74819,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,377,1681397226.0,0.0,,0.0,0.0,251.08,3968.0,272,2.0,2.0,
2,0.0,77101,5,0.0,3840.0,,250.89,876.12,1884.3509676453855,1884.3509676453855,2.0,2.0,0.0,253.87,17408.0,2.0,,,4000.0,3840.0,33056,,252.4,,0,0.5,378,1681397227.0,0.0,,0.0,0.0,251.08,3968.0,273,2.0,2.0,
