disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/backward_time_s,02_timing/dataload_time_s,memory/available_memory_sys_MB,cpu/load/avg_sys_load_fifteen_min_percent,memory/used_memory_sys_MB,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,01_general/lr,02_timing/step_time_s,02_timing/opt_step_time_s,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,03_hivemind/num_peers,cpu/logical_core_count,cpu/load/avg_sys_load_one_min_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/data_resident_set_proc_MB,_timestamp,01_general/minibatch_loss,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,_runtime,01_general/step,03_hivemind/global_epoch,01_general/dataset_iteration_count,process/memory/text_resident_set_proc_MB,process/involuntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,disk/time/disk_busy_time_sys_s,cpu/interrupts/ctx_switches_count,process/memory/shared_memory_proc_MB,memory/total_memory_sys_MB,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,_step,02_timing/forward_time_s,02_timing/loss_calc_time_s
,,,,,0.1167134789998272,0.0013470809999489575,,,,,,,,0.0001,0.17251764999946317,0.01694491999978709,,,,2.0,,,,,1681407093.0,12.569791793823242,,0.007724837999830925,70,2.0,0.0,0.0,,,,,,,,,96.0,,72,0.029067308999856323,0.0007200230002126773
,,,,,0.11690474599981826,0.0004880639999100822,,,,,,,,0.0001,0.17241646800039234,0.017190201999710553,,,,2.0,,,,,1681407093.0,12.714421272277832,,0.008183224000276823,70,3.0,0.0,0.0,,,,,,,,,128.0,,73,0.028726223000376194,0.0009240090003004298
0.4180000000005748,0.0,8115.163136,0.0,0.02042995170663889,,,15642.95168,11.875,10954.32192,50.4,125143.0,327.0,1111.0,,,,27890.0,21.932838010331732,12265.095168,,,6.625,11.0,0.0,1681407093.0,,0.0,0.008140441999785253,70,,,,2.654208,112.0,0.0,0.7042427806089504,0.46000000000000796,53465.0,5069.795328,,,37162.25024,74,0.028829449000113527,0.0008440569999947911
,,,,,0.11705371099969852,0.0010538270003053185,,,,,,,,0.0001,0.17298677799999496,0.017065292000097543,,,,2.0,,,,,1681407093.0,12.830228805541992,,,70,4.0,0.0,0.0,,,,,,,,,160.0,,75,,
,,,,,0.11828541199975007,0.001286078999783058,,,,,,,,0.0001,0.1739204279997466,0.017072347000066657,,,,2.0,,,,,1681407093.0,12.742456436157227,,0.008049248000133957,70,5.0,0.0,0.0,,,,,,,,,192.0,,76,0.028349537999929453,0.0008778040000834153
,,,,,0.11588337800003501,0.0011370279999027844,,,,,,,,0.0001,0.17304142200009665,0.01718800300022849,,,,2.0,,,,,1681407094.0,12.713682174682617,,0.008105588000034913,71,6.0,0.0,0.0,,,,,,,,,224.0,,77,0.029823404000126175,0.0009040209997692727
,,,,,0.11566812999990361,0.0011051710002902837,,,,,,,,0.0001,0.17208791700068105,0.017361360999984754,,,,2.0,,,,,1681407094.0,12.523848533630371,,0.007983058000263554,71,7.0,0.0,0.0,,,,,,,,,256.0,,78,0.028969186000267655,0.0010010109999711858
0.42399999999997817,0.0,8115.171328,0.0,0.057189555759671155,,,15642.128384,11.875,10955.030528,50.4,129315.0,334.0,1184.0,,,,30136.0,27.060513264230966,12265.12384,,,6.625,11.0,0.0,1681407094.0,,0.0,0.008119043999613496,71,,,,2.654208,113.0,0.0,0.5221897913684987,0.48799999999999955,58089.0,5069.795328,,,37162.25024,79,,
,,,,,0.11429271599990898,0.001147294000020338,,,,,,,,0.0001,0.17182617899970865,0.017084040000099776,,,,3.0,,,,,1681407094.0,12.602690696716309,,,71,8.0,0.0,0.0,,,,,,,,,288.0,,80,0.03026648400009435,0.0009166009999717062
,,,,,0.11667645600027754,0.0010898720001932816,,,,,,,,0.0001,0.1728897960001632,0.01734300499992969,,,,3.0,,,,,1681407094.0,12.528165817260742,,0.008088809999662772,71,9.0,0.0,0.0,,,,,,,,,320.0,,81,0.028736837999986165,0.0009548150001137401
,,,,,0.11631492300011814,0.0010892939999394002,,,,,,,,0.0001,0.17332155000076455,0.017170683000131248,,,,3.0,,,,,1681407095.0,12.824609756469727,,0.008006869000382721,72,10.0,0.0,0.0,,,,,,,,,352.0,,82,0.02977418000000398,0.0009656010001890536
0.4290000000000873,0.0,8123.736064,0.0,0.04086466576551926,0.1165945739999188,,15640.461312,11.875,10956.406784,50.4,134228.0,340.0,1260.0,,,0.017162310000003345,32705.0,22.81242829754997,12265.394176,,,6.625,11.0,0.0,1681407095.0,,0.0,0.007848211000236915,72,,,,2.654208,115.0,0.0,0.6237448495304865,0.5120000000000005,63632.0,5069.80352,,,37237.755904,83,0.029485368999758066,0.0009570400002303359
,,,,,,0.0010462659997756418,,,,,,,,0.0001,0.1730937699999231,,,,,3.0,,,,,1681407095.0,12.635123252868652,,,72,11.0,0.0,0.0,,,,,,,,,384.0,,84,,
,,,,,0.11633907199984606,0.0012713829996755521,,,,,,,,0.0001,0.1738292459999684,0.016974888000277133,,,,3.0,,,,,1681407095.0,12.539152145385742,,0.00792065800033015,72,12.0,0.0,0.0,,,,,,,,,416.0,,85,0.030354980000083742,0.0009682649997557746
,,,,,0.11560589900000195,0.0011167319999003666,,,,,,,,0.0001,0.17256366699984937,0.017168309999760822,,,,3.0,,,,,1681407096.0,12.618749618530273,,0.008125801000005595,73,13.0,0.0,0.0,,,,,,,,,448.0,,86,0.02956618999996863,0.0009807350002120074
,,,,,0.10575930400000289,0.0011270200002400088,,,,,,,,0.0001,0.17412337499990826,0.018002612999680423,,,,3.0,,,,,1681407096.0,12.739355087280273,,0.007947991000037291,73,14.0,0.0,0.0,,,,,,,,,480.0,,87,0.040161336999972264,0.0011251099999753933
0.4320000000006985,0.0,8124.002304,0.0,0.020433207739926827,0.11569527499977994,,15640.178688,11.875,10956.951552,50.4,138705.0,345.0,1334.0,,,0.017366164999657485,35086.0,22.596142597278025,12265.402368,,,6.625,11.0,0.0,1681407096.0,,0.0,0.008068037000157346,73,,,,2.654208,116.0,0.0,0.4743776701943135,0.5320000000000107,68433.0,5069.80352,,,37238.018048,88,0.030482944000141288,0.0009159179999187472
,,,,,,0.0011667090002447367,,,,,,,,0.0001,0.17369504799989954,,,,,3.0,,,,,1681407096.0,12.600637435913086,,,73,15.0,0.0,0.0,,,,,,,,,512.0,,89,,
,,,,,0.11679342399975212,0.0010705139998208324,,,,,,,,0.0001,0.17432365800004845,0.017468453000219597,,,,3.0,,,,,1681407096.0,12.73655891418457,,0.008051401000102487,73,16.0,0.0,0.0,,,,,,,,,544.0,,90,0.029960839000068518,0.0009790270000848977
,,,,,0.1131098060000113,0.0012699670000984042,,,,,,,,0.0001,0.17459475400028168,0.01725893000002543,,,,3.0,,,,,1681407097.0,12.65614128112793,,0.00740767599972969,74,17.0,0.0,0.0,,,,,,,,,576.0,,91,0.03462674400043397,0.0009216309999828809
,,,,,0.11792949000027875,0.0010865049998756149,,,,,,,,0.0001,0.17445501900056115,0.01743701500026873,,,,3.0,,,,,1681407097.0,12.731385231018066,,0.008140340999943874,74,18.0,0.0,0.0,,,,,,,,,608.0,,92,0.028973576000225876,0.0008880919999683101
0.4360000000006039,0.0,8124.014592,0.0,0.02043053965974878,,,15639.61344,12.0,10957.651968,50.4,143101.0,350.0,1389.0,,,,37369.0,23.273497138352493,12265.41056,,,8.125,11.25,0.0,1681407097.0,,0.0,0.008015711000098236,74,,,,2.654208,117.0,0.0,0.4782901064024353,0.5560000000000116,73834.0,5069.80352,,,37238.018048,93,0.030048200999772234,0.0009008429997265921
,,,,,0.11578516099962144,0.001131135999912658,,,,,,,,0.0001,0.17340007899883858,0.01751902699970742,,,,3.0,,,,,1681407097.0,12.680379867553711,,,74,19.0,0.0,0.0,,,,,,,,,640.0,,94,,
,,,,,0.11649781999994957,0.0014243260002331226,,,,,,,,0.0001,0.1741800689997035,0.01756667799963907,,,,3.0,,,,,1681407097.0,12.697452545166016,,0.008045985000080691,74,20.0,0.0,0.0,,,,,,,,,672.0,,95,0.02970462699977361,0.0009406330000274465
,,,,,0.11711853099996006,0.0011264370000390045,,,,,,,,0.0001,0.17309403399985968,0.01726656599976195,,,,3.0,,,,,1681407098.0,12.644062042236328,,0.0072762459999466955,75,21.0,0.0,0.0,,,,,,,,,704.0,,96,0.029371351000008872,0.0009349030001430947
,,,,,0.11753464599996732,0.0012721110001621128,,,,,,,,0.0001,0.17383224200011682,0.017569179000020085,,,,3.0,,,,,1681407098.0,12.75510025024414,,0.007217487000161782,75,22.0,0.0,0.0,,,,,,,,,736.0,,97,0.02930292399969403,0.0009358950001114863
0.4420000000000073,0.0,8124.022784,0.0,0.08988721253461317,,,15639.126016,12.0,10958.127104,50.4,147301.0,358.0,1464.0,,,,39548.0,19.363616002058034,12265.422848,,,8.125,11.25,0.0,1681407098.0,,0.0,0.0077015500000925385,75,,,,2.654208,121.0,0.0,0.5751616515727094,0.5800000000000125,79058.0,5069.80352,,,37238.018048,98,0.029981078999753663,0.0010515889998714556
,,,,,0.11687249399983557,0.000987798000096518,,,,,,,,0.0001,0.17405125599998428,0.017456746000334533,,,,3.0,,,,,1681407098.0,12.653769493103027,,,75,23.0,0.0,0.0,,,,,,,,,768.0,,99,,
,,,,,0.11692848099983166,0.0010512929998185427,,,,,,,,0.0001,0.17512092699917048,0.017671787999915978,,,,3.0,,,,,1681407098.0,12.520105361938477,,0.007988239000042086,75,24.0,0.0,0.0,,,,,,,,,800.0,,100,0.030494210999677307,0.0009869149998849025
,,,,,0.10972539999966102,0.0010547099996074394,,,,,,,,0.0001,0.17390411199949085,0.017439630999888323,,,,3.0,,,,,1681407099.0,12.693734169006348,,0.007206105000022944,76,25.0,0.0,0.0,,,,,,,,,832.0,,101,0.037556620000032126,0.0009216460002789972
,,,,,0.11599274900027012,0.0017898320002132095,,,,,,,,0.0001,0.17471009199971377,0.017430289999992965,,,,3.0,,,,,1681407099.0,12.739669799804688,,0.00809508799966352,76,26.0,0.0,0.0,,,,,,,,,864.0,,102,0.03047902599973895,0.0009231069998349994
0.44500000000061846,0.0,8124.059648,0.0,0.020425030748762136,,,15638.683648,12.0,10958.462976,50.4,151736.0,363.0,1531.0,,,,42048.0,28.248503679981553,12265.69728,,,8.125,11.25,0.0,1681407099.0,,0.0,0.0077971870000510535,76,,,,2.654208,123.0,0.0,0.5286333056027694,0.6040000000000134,83808.0,5069.799424,,,37238.018048,103,,
,,,,,0.11474837700006901,0.0010717240002122708,,,,,,,,0.0001,0.17365075199995772,0.01739288899989333,,,,3.0,,,,,1681407099.0,12.452642440795898,,,76,27.0,0.0,0.0,,,,,,,,,896.0,,104,0.03162781699984407,0.001012757999887981
,,,,,0.11686228700000356,0.0011033349996978359,,,,,,,,0.0001,0.17232133000015892,0.016820617000121274,,,,3.0,,,,,1681407099.0,12.904340744018555,,0.007835367000097904,76,28.0,0.0,0.0,,,,,,,,,928.0,,105,0.02874005000012403,0.0009596740001143189
,,,,,0.11612187599985191,0.0010973160001412907,,,,,,,,0.0001,0.17357415600008608,0.017160324000087712,,,,3.0,,,,,1681407100.0,12.557519912719727,,0.007727964999958203,77,29.0,0.0,0.0,,,,,,,,,960.0,,106,0.03050299200003792,0.0009636830000090413
0.4530000000004293,0.0,8124.366848,0.0,0.0776311762099491,0.11417606100030753,,15636.64384,12.0,10960.207872,50.4,156190.0,372.0,1599.0,,,0.017219919000126538,44519.0,28.082511401294177,12265.69728,,,8.125,11.25,0.0,1681407100.0,,0.0,0.008261308999863104,77,,,,2.654208,124.0,0.0,0.5632250364376423,0.6239999999999952,88793.0,5069.799424,,,37238.280192,107,0.029845142999874952,0.0034939409997605253
,,,,,,0.0009475919996475568,,,,,,,,0.0001,0.1739439649995802,,,,,3.0,,,,,1681407100.0,12.654687881469727,,,77,30.0,0.0,0.0,,,,,,,,,992.0,,108,,
,,,,,0.11390353100023276,0.001162002000000939,,,,,,,,0.0001,0.17522138600043036,0.017928165999819612,,,,3.0,,,,,1681407100.0,12.707623481750488,,0.00740342100016278,77,31.0,0.0,0.0,,,,,,,,,1024.0,,109,0.03380999000000884,0.0010142760002054274
,,,,,0.10048109899980773,0.0012347830001999682,,,,,,,,0.0001,0.1706168850009817,0.01750025200044547,,,,3.0,,,,,1681407101.0,12.708938598632812,,0.008007568000266474,78,32.0,0.0,0.0,,,,,,,,,1056.0,,110,0.042385680000279535,0.0010075029999825347
,,,,,0.1064296130002731,0.00100101900034133,,,,,,,,0.0001,0.17719572800069727,0.01726876800012178,,,,3.0,,,,,1681407101.0,12.723457336425781,,0.007311492000098951,78,33.0,0.0,0.0,,,,,,,,,1088.0,,111,0.04371245499987708,0.0014723809999850346
0.4570000000003347,0.0,8124.70272,0.0,0.020423598141544947,0.11859366400040017,,15636.893696,12.0,10960.105472,50.4,160880.0,377.0,1669.0,,,,47045.0,31.35998818134214,12266.389504,,,8.125,11.25,0.0,1681407101.0,,0.0,0.008096329000181868,78,,,,2.654208,127.0,0.0,0.5841228848464831,0.6440000000000055,93840.0,5070.19264,,,37238.542336,112,0.02898626600017451,0.0008918029998312704
0.4580000000005384,0.0,8124.70272,0.0,0.0040852247108044,,,15636.50048,12.125,10960.359424,50.5,162510.0,378.0,1671.0,,,,47721.0,2.992857963782269,12266.717184,,,11.5,11.875,0.0,1681407102.0,,0.0,,79,,,,2.654208,128.0,0.0,0.5386991139090833,0.6479999999999961,94614.0,5070.52032,,,37238.542336,113,,
0.4580000000005384,0.0,8124.70272,0.0,0.004085963131964858,,,15636.50048,12.125,10960.359424,50.5,162639.0,379.0,1671.0,,,,47845.0,0.0071903374590991794,12266.717184,,,11.5,11.875,0.0,1681407103.0,,0.0,,80,,,,2.654208,128.0,0.0,0.029391801189138707,0.6520000000000152,94782.0,5070.52032,,,37238.542336,114,,
0.4600000000000364,0.0,8124.70272,0.0,0.04494391623879425,,,15636.508672,12.125,10960.34304,50.5,162756.0,382.0,1671.0,,,,47958.0,0.001053373045096883,12266.717184,,,11.5,11.875,0.0,1681407104.0,,0.0,,81,,,,2.654208,128.0,0.0,0.0015800595386138943,0.6599999999999966,94931.0,5070.52032,,,37238.542336,115,,
0.467000000000553,0.0,8124.70272,0.0,0.04085849436223516,,,15636.512768,12.125,10960.34304,50.5,163253.0,387.0,1671.0,,,,48287.0,0.04328446745511529,12266.717184,,,11.5,11.875,0.0,1681407105.0,,0.0,,82,,,,2.654208,128.0,0.0,0.06511822539627639,0.671999999999997,95574.0,5070.52032,,,37238.542336,116,,
0.4680000000007567,0.0,8124.70272,0.0,0.004085807652695468,,,15636.557824,12.125,10960.306176,50.5,163489.0,388.0,1671.0,,,,48448.0,0.01669435469411303,12266.717184,,,11.5,11.875,0.0,1681407106.0,,0.0,,83,,,,2.654208,128.0,0.0,0.04031543019589804,0.6760000000000161,95874.0,5070.52032,,,37238.542336,117,,
0.4680000000007567,0.0,8124.70272,0.0,0.00408568424581989,,,15636.45952,12.125,10960.40448,50.5,163629.0,389.0,1671.0,,,,48587.0,0.005609836002303581,12266.717184,,,10.5,11.625,0.0,1681407107.0,,0.0,,84,,,,2.654208,128.0,0.0,0.029916465326297836,0.6800000000000068,96053.0,5070.52032,,,37238.542336,118,,
0.46900000000005093,0.0,8124.70272,0.0,0.004085492843413226,,,15636.492288,12.125,10960.371712,50.5,163849.0,390.0,1671.0,,,,48754.0,0.015639777271290397,12266.717184,,,10.5,11.625,0.0,1681407108.0,,0.0,,85,,,,2.654208,128.0,0.0,0.04189226061134141,0.6839999999999975,96319.0,5070.52032,,,37238.542336,119,,
0.4760000000005675,0.0,8124.70272,0.0,0.0694581354080811,,,15636.074496,12.125,10960.785408,50.5,164408.0,399.0,1671.0,,,,49072.0,0.06268309442239327,12266.717184,,,10.5,11.625,0.0,1681407109.0,,0.0,,86,,,,2.654208,128.0,0.0,0.0819548541516838,0.695999999999998,96870.0,5070.52032,,,37238.542336,120,,
0.47700000000077125,0.0,8124.70272,0.0,0.004085903850468712,,,15635.857408,12.125,10961.002496,50.5,164867.0,400.0,1671.0,,,,49255.0,0.0063203825147245575,12266.717184,,,10.5,11.625,0.0,1681407110.0,,0.0,,87,,,,2.654208,128.0,0.0,0.03077196339176073,0.700000000000017,97133.0,5070.52032,,,37238.542336,121,,
0.48000000000047294,0.0,8124.70272,0.0,0.028617164644551878,,,15436.55424,12.125,11160.313856,51.1,183876.0,403.0,1671.0,,,,55916.0,491.3031076650925,12266.717184,,,10.5,11.625,0.0,1681407111.0,,0.0,,88,,,,2.654208,128.0,0.0,484.971240599586,0.7120000000000175,123718.0,5070.52032,,,37238.542336,122,,
0.4830000000001746,0.0,8124.70272,0.0,0.04900224671552164,,,15289.376768,12.375,11307.491328,51.6,209212.0,407.0,1671.0,,,,65054.0,675.4076728225755,12266.717184,,,13.750000000000002,12.375,0.0,1681407112.0,,0.0,,89,,,,2.654208,128.0,0.0,698.2510702727001,0.7199999999999989,160447.0,5070.52032,,,37238.542336,123,,
0.4830000000001746,0.0,8124.70272,0.0,0.004085555995706416,,,15177.887744,12.375,11418.980352,51.9,228535.0,408.0,1671.0,,,,72121.0,519.3414430024063,12266.717184,,,13.750000000000002,12.375,0.0,1681407113.0,,0.0,,90,,,,2.654208,128.0,0.0,493.482881862994,0.724000000000018,188035.0,5070.52032,,,37238.542336,124,,
0.48400000000037835,0.0,8124.70272,0.0,0.004086052537903032,,,15050.866688,12.375,11546.001408,52.3,249554.0,409.0,1671.0,,,,79696.0,523.241157529715,12266.717184,,,13.750000000000002,12.375,0.0,1681407114.0,,0.0,,91,,,,2.654208,128.0,0.0,555.670927510541,0.7280000000000086,218156.0,5070.52032,,,37238.542336,125,,
0.4850000000005821,0.0,8124.70272,0.0,0.004084003986665166,,,14947.401728,12.375,11649.466368,52.6,269274.0,410.0,1671.0,,,,86790.0,515.4586785151635,12266.717184,,,13.750000000000002,12.375,0.0,1681407115.0,,0.0,,92,,,,2.654208,128.0,0.0,495.4332993995471,0.7319999999999993,246406.0,5070.52032,,,37238.542336,126,,
0.48800000000028376,0.0,8124.70272,0.0,0.016341524465233494,,,14859.739136,12.375,11737.12896,52.9,286081.0,414.0,1671.0,,,,92800.0,447.6864996339972,12266.717184,,,13.750000000000002,12.375,0.0,1681407116.0,,0.0,,93,,,,2.654208,128.0,0.0,443.34172075420173,0.7439999999999998,270377.0,5070.52032,,,37238.542336,127,,
0.4890000000004875,0.0,8124.70272,0.0,0.032701642464860375,,,14792.179712,12.5,11804.688384,53.1,300594.0,417.0,1671.0,,,,98100.0,360.512319421771,12266.717184,,,15.625,12.75,0.0,1681407117.0,,0.0,,94,,,,2.654208,128.0,0.0,332.2184288335964,0.7520000000000095,290891.0,5070.52032,,,37238.542336,128,,
0.4900000000006912,0.0,8124.70272,0.0,0.004085479241636384,,,14700.752896,12.5,11896.1152,53.4,317694.0,418.0,1671.0,,,,104264.0,401.46615279417676,12266.717184,,,15.625,12.75,0.0,1681407118.0,,0.0,,95,,,,2.654208,128.0,0.0,429.0267558571595,0.7560000000000002,315403.0,5070.52032,,,37238.542336,129,,
0.49099999999998545,0.0,8124.70272,0.0,0.004086103073424922,,,14608.646144,12.5,11988.221952,53.7,336424.0,419.0,1671.0,,,,110098.0,421.4089956546574,12266.717184,,,15.625,12.75,0.0,1681407119.0,,0.0,,96,,,,2.654208,128.0,0.0,420.68703231796627,0.7600000000000193,339034.0,5070.52032,,,37238.542336,130,,
0.4920000000001892,0.0,8124.70272,0.0,0.0040862595471023175,,,14517.936128,12.5,12078.931968,54.0,354698.0,420.0,1671.0,,,,116510.0,470.5535133768842,12266.717184,,,15.625,12.75,0.0,1681407120.0,,0.0,,97,,,,2.654208,128.0,0.0,462.78128011888924,0.76400000000001,365241.0,5070.52032,,,37238.542336,131,,
0.49400000000059663,0.0,8124.70272,0.0,0.028601197728699422,,,14435.40992,12.5,12161.458176,54.3,372711.0,423.0,1671.0,,,,122835.0,444.14863001895174,12266.717184,,,15.625,12.75,0.0,1681407121.0,,0.0,,98,,,,2.654208,128.0,0.0,445.9358776871503,0.7760000000000105,391025.0,5070.52032,,,37238.542336,132,,
0.4970000000002983,0.0,8124.70272,0.0,0.04495117511543088,,,14346.375168,12.375,12250.492928,54.5,393025.0,426.0,1671.0,,,,130042.0,475.3357861979231,12266.717184,,,14.374999999999998,12.5,0.0,1681407122.0,,0.0,,99,,,,2.654208,128.0,0.0,515.8287257916236,0.7880000000000109,420735.0,5070.52032,,,37238.542336,133,,
0.4970000000002983,0.0,8124.70272,0.0,0.004084855600301532,,,14254.211072,12.375,12342.657024,54.8,414597.0,427.0,1671.0,,,,137470.0,517.3186549330734,12266.717184,,,14.374999999999998,12.5,0.0,1681407123.0,,0.0,,100,,,,2.654208,128.0,0.0,498.15658135828926,0.7920000000000016,452113.0,5070.52032,,,37238.542336,134,,
0.49800000000050204,0.0,8124.70272,0.0,0.004085257736103794,,,14145.032192,12.375,12451.835904,55.2,437422.0,428.0,1671.0,,,,145477.0,546.0561193273176,12266.717184,,,14.374999999999998,12.5,0.0,1681407124.0,,0.0,,101,,,,2.654208,128.0,0.0,568.0446919685912,0.8000000000000114,485611.0,5070.52032,,,37238.542336,135,,
0.49900000000070577,0.0,8124.70272,0.0,0.004085681334501503,,,14061.891584,12.375,12534.976512,55.4,460587.0,429.0,1671.0,,,,153365.0,511.4567372267689,12266.717184,,,14.374999999999998,12.5,0.0,1681407125.0,,0.0,,102,,,,2.654208,128.0,0.0,533.0889835175803,0.804000000000002,519480.0,5070.52032,,,37238.542336,136,,
0.5,0.0,8124.70272,0.0,0.0040845341399758555,,,13954.883584,12.375,12641.984512,55.8,486739.0,430.0,1671.0,,,,162292.0,586.0962735014822,12266.717184,,,14.374999999999998,12.5,0.0,1681407126.0,,0.0,,103,,,,2.654208,128.0,0.0,561.1714170716698,0.8120000000000118,557492.0,5070.52032,,,37238.542336,137,,
0.5039999999999054,0.0,8124.70272,0.0,0.0572223056822814,,,13863.13728,12.625,12733.730816,56.1,513342.0,435.0,1671.0,,,,171069.0,595.1229477610474,12266.717184,,,17.25,13.125,0.0,1681407127.0,,0.0,,104,,,,2.654208,128.0,0.0,555.2450997302556,0.8240000000000123,596532.0,5070.52032,,,37238.542336,138,,
0.5050000000001091,0.0,8124.70272,0.0,0.004084478787866145,,,13787.213824,12.625,12809.654272,56.3,535730.0,436.0,1671.0,,,,178503.0,477.88687405769156,12266.717184,,,17.25,13.125,0.0,1681407128.0,,0.0,,105,,,,2.654208,128.0,0.0,462.39637657191565,0.828000000000003,629391.0,5070.52032,,,37238.542336,139,,
0.5050000000001091,0.0,8124.70272,0.0,0.004084659416079788,,,13701.34528,12.625,12895.522816,56.6,559922.0,437.0,1671.0,,,,186556.0,487.5819650610835,12266.717184,,,17.25,13.125,0.0,1681407129.0,,0.0,,106,,,,2.654208,128.0,0.0,511.929247646656,0.8319999999999936,664978.0,5070.52032,,,37238.542336,140,,
0.5060000000003129,0.0,8124.70272,0.0,0.00408543746168805,,,13637.214208,12.625,12959.653888,56.8,581186.0,438.0,1671.0,,,,193570.0,413.7981217545384,12266.717184,,,17.25,13.125,0.0,1681407130.0,,0.0,,107,,,,2.654208,128.0,0.0,460.07483742147184,0.8360000000000127,696284.0,5070.52032,,,37238.542336,141,,
0.5070000000005166,0.0,8124.70272,0.0,0.004089997092318786,,,13572.3008,12.625,13024.5632,57.0,603184.0,439.0,1671.0,,,,201132.0,451.6364430369052,12266.717184,,,17.25,13.125,0.0,1681407131.0,,0.0,,108,,,,2.654208,128.0,0.0,415.9334205334686,0.8400000000000034,727924.0,5070.52032,,,37238.546432,142,,
0.511000000000422,0.0,8124.70272,0.0,0.05718487831694234,,,13481.71776,12.625,13115.150336,57.3,628543.0,444.0,1671.0,,,,209085.0,485.44767344158413,12266.713088,,,16.875,13.125,0.0,1681407132.0,,0.0,,109,,,,2.654208,128.0,0.0,505.6735293140799,0.8520000000000039,764164.0,5070.516224,,,37238.542336,143,,
0.5120000000006257,0.0,8124.70272,0.0,0.004085675504619576,,,13449.764864,12.625,13147.103232,57.4,646256.0,445.0,1671.0,,,,214687.0,328.1239831801627,12266.713088,,,16.875,13.125,0.0,1681407133.0,,0.0,,110,,,,2.654208,128.0,0.0,358.70709171016426,0.8559999999999945,788486.0,5070.516224,,,37238.542336,144,,
0.51299999999992,0.0,8124.70272,0.0,0.004086413116772729,,,13427.724288,12.625,13169.143808,57.4,654624.0,446.0,1671.0,,,,217219.0,170.6153697196268,12266.713088,,,16.875,13.125,0.0,1681407134.0,,0.0,,111,,,,2.654208,128.0,0.0,134.81777626349353,0.8640000000000043,796628.0,5070.516224,,,37238.542336,145,,
0.5150000000003274,0.0,8124.70272,0.0,0.053125569257796844,,,13377.67936,12.625,13219.188736,57.6,667702.0,450.0,1671.0,,,,220528.0,194.05852565129518,12266.713088,,,16.875,13.125,0.0,1681407135.0,,0.0,,112,,,,2.654208,128.0,0.0,202.38974989523365,0.8720000000000141,808585.0,5070.516224,,,37238.542336,146,,
0.5160000000005311,0.0,8124.70272,0.0,0.004084682724109766,,,13328.764928,12.625,13268.103168,57.8,677896.0,451.0,1671.0,,,,223728.0,193.3166408696674,12266.713088,,,16.875,13.125,0.0,1681407136.0,,0.0,,113,,,,2.654208,128.0,0.0,201.88008246484242,0.8760000000000048,821136.0,5070.516224,,,37238.542336,147,,
0.5170000000007349,0.0,8124.70272,0.0,0.004086499622660164,,,13279.465472,12.5,13317.402624,57.9,688769.0,452.0,1671.0,,,,226823.0,176.66542077334785,12266.713088,,,15.5,12.875,0.0,1681407137.0,,0.0,,114,,,,2.654208,128.0,0.0,201.87466981794586,0.8840000000000146,832270.0,5070.516224,,,37238.542336,148,,
0.5200000000004366,0.0,8124.70272,0.0,0.020429485259147697,,,13254.684672,12.5,13342.183424,58.0,693009.0,455.0,1671.0,,,,228486.0,116.62303332972213,12266.713088,,,15.5,12.875,0.0,1681407138.0,,0.0,,115,,,,2.654208,128.0,0.0,32.37826822851829,0.8919999999999959,836255.0,5070.516224,,,37238.542336,149,,
0.5210000000006403,0.0,8124.70272,0.0,0.004085201392960269,,,13364.57216,12.5,13232.267264,57.6,725205.0,456.0,1671.0,,,,238131.0,6.510981218716494,12266.713088,,,15.5,12.875,0.0,1681407139.0,,0.0,,116,,,,2.654208,128.0,0.0,6.390340114990153,0.896000000000015,886250.0,5070.516224,,,37238.542336,150,,
,,,,,,0.0010709090001910226,,,,,,,,0.0001,38.96824311600085,38.81060414500007,,,,3.0,,,,,1681407140.0,12.567957878112793,,,117,34.0,1.0,0.0,,,,,,,,,1120.0,,151,,
0.524000000000342,0.0,8158.80192,0.0,0.04488788063959809,0.1481506069999341,,13277.0816,12.5,13320.17152,57.9,858671.0,460.0,1716.0,,,,249003.0,10.058591382075212,12268.613632,,,15.5,12.875,0.0,1681407140.0,,0.0,0.0006194869997671049,117,,,,2.654208,240.0,0.0,8.029973201187358,0.9120000000000061,937532.0,5070.139392,,,37540.548608,152,0.10917078099964783,0.003128932999970857
,,,,,,0.005994089000068925,,,,,,,,0.0001,0.2991290479990312,0.032065150999642356,,,,3.0,,,,,1681407140.0,12.630742073059082,,,117,35.0,1.0,0.0,,,,,,,,,1152.0,,153,,
,,,,,0.10327693299996099,0.0025171130000671837,,,,,,,,0.0001,0.23956133000046975,0.02629807500034076,,,,3.0,,,,,1681407141.0,12.565940856933594,,0.00046072199984337203,118,36.0,1.0,0.0,,,,,,,,,1184.0,,154,0.103897932000109,0.0031105550001484517
