process/memory/resident_set_size_proc_MB,02_timing/step_time_s,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,03_hivemind/global_epoch,01_general/minibatch_loss,cpu/interrupts/ctx_switches_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,_runtime,disk/time/disk_busy_time_sys_s,disk/counter/disk_read_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,process/memory/shared_memory_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,_step,01_general/lr,01_general/step,cpu/logical_core_count,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,memory/used_memory_sys_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_timestamp,02_timing/forward_time_s,cpu/interrupts/soft_interrupts_count,bandwidth/disk_write_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB
6731.513856,,,0.4210000000000491,505.0,6916.255744,1.2333333333333334,229.0,,,,238167.0,,2.666666666666667,48,0.8400000000000034,61.0,0.0,0.0,32284.311552,0.1413333949999469,,199312.26112,5.6,1208233.0,2452.29568,2.6223318381558887,0.0,157,,,,0.0129999999999999,0.003133622999939689,0.0003940859999147506,0.7000000000000001,,8324.677632,,2551.0,1681394214.0,0.017282152000007045,230293.0,0.06945390685910635,74.32679583823466,2.719744
6731.513856,,,0.42200000000002547,506.0,6916.255744,1.2333333333333334,229.0,,,,238829.0,,2.666666666666667,49,0.8439999999999941,61.0,0.0,0.0,32284.311552,,,199312.26112,5.6,1208688.0,2452.29568,0.25395118529026,0.0,158,,,,0.0129999999999999,,,0.7000000000000001,,8324.677632,,2551.0,1681394215.0,,230611.0,0.004087488424121452,0.06928771886644362,2.719744
6731.513856,,,0.42200000000002547,507.0,6916.25984,1.2333333333333334,229.0,,,,239296.0,,2.666666666666667,50,0.847999999999999,61.0,0.0,0.0,32284.311552,,,199311.962112,5.6,1208971.0,2452.29568,0.0933190278492963,0.0,159,,,,0.0129999999999999,,,0.7000000000000001,,8324.591616,,2551.0,1681394216.0,,230778.0,0.004086498657881854,0.015172722541037834,2.719744
6731.513856,,,0.42200000000002547,508.0,6916.25984,1.2333333333333334,229.0,,,,239742.0,,2.666666666666667,51,0.8520000000000039,61.0,0.0,0.0,32284.311552,,,199311.962112,5.6,1209248.0,2452.29568,0.08046352584417213,0.0,160,,,,0.0129999999999999,,,0.7000000000000001,,8324.591616,,2551.0,1681394217.0,,230928.0,0.004087847311111719,0.008550946238363227,2.719744
6731.513856,,,0.424000000000035,513.0,6916.25984,1.2333333333333334,229.0,,,,240269.0,,2.466666666666667,52,0.8599999999999994,61.0,0.0,0.0,32284.311552,,,199311.966208,5.6,1209558.0,2452.29568,0.16197657170839264,0.0,161,,,,0.0129999999999999,,,0.7000000000000001,,8324.583424,,2551.0,1681394218.0,,231097.0,0.028601469823638176,0.017859957998171708,2.719744
6731.513856,,,0.424000000000035,514.0,6916.25984,1.2333333333333334,229.0,,,,241012.0,,2.466666666666667,53,0.8640000000000043,61.0,0.0,0.0,32284.311552,,,199311.966208,5.6,1210080.0,2452.29568,0.1789991256793181,0.0,162,,,,0.0129999999999999,,,0.7000000000000001,,8324.583424,,2551.0,1681394219.0,,231431.0,0.004087758799251582,0.10192251732343746,2.719744
6731.513856,,,0.42500000000001137,517.0,6916.25984,1.2333333333333334,229.0,,,,241893.0,,2.466666666666667,54,0.8719999999999999,61.0,0.0,0.0,32284.311552,,,199311.446016,5.6,1210928.0,2452.29568,0.16351249192128203,0.0,163,,,,0.0129999999999999,,,0.7000000000000001,,8325.103616,,2551.0,1681394220.0,,231976.0,0.06131718447541803,0.11614337011791248,2.719744
6731.513856,,,0.42600000000004457,518.0,6916.25984,1.2333333333333334,229.0,,,,279672.0,,2.466666666666667,55,0.8760000000000048,61.0,0.0,0.0,32284.311552,,,199151.214592,5.6,1234528.0,2452.29568,221.73752429860295,0.0,164,,,,0.0129999999999999,,,0.7000000000000001,,8485.326848,,2551.0,1681394221.0,,241693.0,0.00408418068551583,299.29780668065877,2.719744
6731.513856,,,0.42600000000004457,519.0,6916.25984,1.2333333333333334,229.0,,,,298564.0,,2.466666666666667,56,0.8799999999999955,61.0,0.0,0.0,32284.311552,,,199108.984832,5.7,1246989.0,2452.29568,63.63731457928054,0.0,165,,,,0.0129999999999999,,,0.7000000000000001,,8527.552512,,2551.0,1681394222.0,,248806.0,0.00408658905933762,67.51161650726826,2.719744
6731.513856,,,0.4270000000000209,526.0,6916.25984,1.2,229.0,,,,325012.0,,2.2666666666666666,57,0.8880000000000052,61.0,0.0,0.0,32284.311552,,,199071.715328,5.7,1264327.0,2452.29568,122.58006497404055,0.0,166,,,,0.0129999999999999,,,0.7000000000000001,,8564.81792,,2551.0,1681394223.0,,258726.0,0.04085453980708237,104.93005796007125,2.719744
6731.513856,,,0.42799999999999727,527.0,6916.25984,1.2,229.0,,,,354307.0,,2.2666666666666666,58,0.8919999999999959,61.0,0.0,0.0,32284.311552,,,199028.166656,5.7,1282613.0,2452.29568,163.70946060894687,0.0,167,,,,0.0129999999999999,,,0.7000000000000001,,8608.370688,,2551.0,1681394224.0,,267195.0,0.004086765006164111,157.71966793089825,2.719744
6731.513856,,,0.42900000000003047,530.0,6916.25984,1.2,229.0,,,,400008.0,,2.2666666666666666,59,0.8960000000000008,61.0,0.0,0.0,32284.311552,,,198964.67456,5.7,1309842.0,2452.29568,307.41458618372934,0.0,168,,,,0.0129999999999999,,,0.7000000000000001,,8671.858688,,2551.0,1681394225.0,,280297.0,0.04899904387589259,298.6690463871839,2.719744
6731.513856,,,0.4300000000000068,531.0,6916.25984,1.2,229.0,,,,435950.0,,2.2666666666666666,60,0.8999999999999915,61.0,0.0,0.0,32284.311552,,,198909.902848,5.8,1331433.0,2452.29568,252.89745139633544,0.0,169,,,,0.0129999999999999,,,0.7000000000000001,,8726.626304,,2551.0,1681394226.0,,290833.0,0.004086961399963877,273.0850850165148,2.719744
6731.513856,,,0.4300000000000068,532.0,6916.25984,1.2,229.0,,,,527737.0,,2.2666666666666666,61,0.9039999999999964,61.0,0.0,0.0,32284.311552,,,198770.331648,5.8,1384925.0,2452.29568,627.246682647656,0.0,170,,,,0.0129999999999999,,,0.7000000000000001,,8866.2016,,2551.0,1681394227.0,,313513.0,0.004089339945310631,482.27748888597506,2.719744
6731.513856,,,0.4300000000000068,533.0,6916.25984,1.2,229.0,,,,616024.0,,2.0666666666666664,62,0.9080000000000013,61.0,0.0,0.0,32284.311552,,,198683.078656,5.9,1436054.0,2452.29568,585.7718975506717,0.0,171,,,,0.0129999999999999,,,0.7000000000000001,,8953.454592,,2551.0,1681394228.0,,334782.0,0.0040852247071759915,744.0469314055574,2.719744
6731.513856,,,0.4410000000000309,548.0,6916.25984,1.2,229.0,,,,694464.0,,2.0666666666666664,63,0.9159999999999968,61.0,0.0,0.0,32284.311552,,,198629.629952,5.9,1479437.0,2452.29568,548.6782598799522,0.0,172,,,,0.0129999999999999,,,0.7000000000000001,,9006.903296,,2551.0,1681394229.0,,349009.0,0.08990729032699815,393.0752000869609,2.719744
6731.513856,,,0.4420000000000073,551.0,6916.25984,1.2,229.0,,,,775245.0,,2.0666666666666664,64,0.9200000000000017,61.0,0.0,0.0,32284.311552,,,198548.799488,5.9,1525783.0,2452.29568,469.9332664399705,0.0,173,,,,0.0129999999999999,,,0.7000000000000001,,9087.737856,,2551.0,1681394230.0,,366866.0,0.0531296007631084,607.7208550111894,2.719744
6731.513856,,,0.4420000000000073,552.0,6916.25984,1.2,229.0,,,,842147.0,,2.0666666666666664,65,0.9239999999999924,61.0,0.0,0.0,32284.311552,,,198478.794752,6.0,1564810.0,2452.29568,450.5178721896648,0.0,174,,,,0.0129999999999999,,,0.7000000000000001,,9157.742592,,2551.0,1681394231.0,,383697.0,0.004086676548425739,466.8489340579173,2.719744
6731.513856,,,0.4420000000000073,553.0,6916.25984,1.2,229.0,,,,864470.0,,2.0666666666666664,66,0.9279999999999973,61.0,0.0,0.0,32284.311552,,,198446.739456,6.0,1579487.0,2452.29568,169.28559738467132,0.0,175,,,,0.0129999999999999,,,0.7000000000000001,,9189.797888,,2551.0,1681394232.0,,392876.0,0.004090587237352198,278.2231926406436,2.719744
6731.513856,,,0.4430000000000405,554.0,6916.25984,1.1666666666666665,229.0,,,,926167.0,,1.9,67,0.9320000000000022,61.0,0.0,0.0,32284.311552,,,198386.819072,6.0,1614702.0,2452.29568,408.1253279877061,0.0,176,,,,0.0129999999999999,,,0.7000000000000001,,9249.718272,,2551.0,1681394233.0,,406442.0,0.004086757228867898,426.3047965990151,2.719744
6731.513856,,,0.44700000000000273,565.0,6916.25984,1.1666666666666665,229.0,,,,983998.0,,1.9,68,0.9440000000000026,61.0,0.0,0.0,32284.311552,,,198344.400896,6.0,1648119.0,2452.29568,349.6660327331541,0.0,177,,,,0.0129999999999999,,,0.7000000000000001,,9292.132352,,2551.0,1681394234.0,,420051.0,0.08987951736127378,347.39839421412495,2.719744
6731.513856,,,0.44700000000000273,566.0,6916.25984,1.1666666666666665,229.0,,,,1036383.0,,1.9,69,0.9479999999999933,61.0,0.0,0.0,32284.311552,,,198329.475072,6.0,1677905.0,2452.29568,286.90620159964095,0.0,178,,,,0.0129999999999999,,,0.7000000000000001,,9307.058176,,2551.0,1681394235.0,,431297.0,0.004085043057619181,360.9549234503485,2.719744
6731.513856,,,0.44700000000000273,567.0,6916.25984,1.1666666666666665,229.0,,,,1116711.0,,1.9,70,0.9519999999999982,61.0,0.0,0.0,32284.311552,,,198309.851136,6.0,1720940.0,2452.29568,451.37586526667076,0.0,179,,,,0.0129999999999999,,,0.7000000000000001,,9326.686208,,2551.0,1681394236.0,,443287.0,0.004085403465594757,283.40491687520205,2.719744
6731.513856,,,0.4480000000000359,568.0,6916.25984,1.1666666666666665,229.0,,,,1191789.0,,1.9,71,0.9560000000000031,61.0,0.0,0.0,32284.311552,,,198242.054144,6.1,1767987.0,2452.29568,226.98296371613364,0.0,180,,,,0.0129999999999999,,,0.7000000000000001,,9394.454528,,2551.0,1681394237.0,,467170.0,0.004086783477361254,84.00921430734374,2.719744
6731.513856,,,0.4480000000000359,569.0,6916.25984,1.1333333333333333,229.0,,,,1221267.0,,1.7666666666666668,72,0.9599999999999937,61.0,0.0,0.0,32284.311552,,,198239.6416,6.1,1792968.0,2452.29568,47.82751600725705,0.0,181,,,,0.0129999999999999,,,0.7000000000000001,,9396.883456,,2551.0,1681394238.0,,490769.0,0.004085109110134376,23.905292572440757,2.719744
6731.513856,,,0.4490000000000123,572.0,6916.25984,1.1333333333333333,229.0,,,,1227609.0,,1.7666666666666668,73,0.9719999999999942,61.0,0.0,0.0,32284.311552,,,198235.951104,6.1,1797387.0,2452.29568,20.717987261450517,0.0,182,,,,0.0129999999999999,,,0.7000000000000001,,9400.573952,,2551.0,1681394239.0,,493870.0,0.04904207840614382,18.36696078885372,2.719744
6731.513856,,,0.49300000000005184,625.0,6916.25984,1.1333333333333333,229.0,,,,1230486.0,,1.7666666666666668,74,0.980000000000004,61.0,0.0,0.0,32284.311552,,,198239.383552,6.1,1799620.0,2452.29568,27.569001091911172,0.0,183,,,,0.0129999999999999,,,0.7000000000000001,,9397.141504,,2551.0,1681394240.0,,495890.0,0.29809197021373945,17.049256027235103,2.719744
6731.513856,,,0.49300000000005184,626.0,6916.25984,1.1333333333333333,229.0,,,,1232151.0,,1.7666666666666668,75,0.9839999999999947,61.0,0.0,0.0,32284.311552,,,198239.383552,6.1,1800884.0,2452.29568,0.34526672395769276,0.0,184,,,,0.0129999999999999,,,0.7000000000000001,,9397.141504,,2551.0,1681394241.0,,496881.0,0.004084674958364804,13.478462025175391,2.719744
6731.513856,,,0.4940000000000282,627.0,6916.25984,1.1333333333333333,229.0,,,,1241323.0,,1.7666666666666668,76,0.9920000000000044,61.0,0.0,0.0,32284.311552,,,198241.026048,6.1,1807101.0,2452.29568,26.571739520166158,0.0,185,,,,0.0129999999999999,,,0.7000000000000001,,9395.494912,,2551.0,1681394242.0,,501029.0,0.00408390301705805,24.308778664635398,2.719744
6731.513856,,,0.4940000000000282,628.0,6916.25984,1.1333333333333333,229.0,,,,1247069.0,,1.6,77,0.9959999999999951,61.0,0.0,0.0,32284.311552,,,198244.216832,6.1,1811348.0,2452.29568,42.78289685115896,0.0,186,,,,0.0129999999999999,,,0.7000000000000001,,9392.304128,,2551.0,1681394243.0,,504405.0,0.00408554531188671,26.88958299277032,2.719744
6731.513856,,,0.4940000000000282,629.0,6916.25984,1.1333333333333333,229.0,,,,1250603.0,,1.6,78,1.0,61.0,0.0,0.0,32284.311552,,,198243.704832,6.1,1813863.0,2452.29568,3.4967518926581755,0.0,187,,,,0.0129999999999999,,,0.7000000000000001,,9392.816128,,2551.0,1681394244.0,,506034.0,0.004084804120771929,14.184793467185393,2.719744
6731.513856,,,0.49900000000002365,638.0,6916.25984,1.1333333333333333,229.0,,,,1258005.0,,1.6,79,1.0120000000000005,61.0,0.0,0.0,32284.311552,,,198237.380608,6.1,1818683.0,2452.29568,18.21440501987657,0.0,188,,,,0.0129999999999999,,,0.7000000000000001,,9399.140352,,2551.0,1681394245.0,,509067.0,0.09806987922475818,39.942517817065486,2.719744
6731.513856,,,0.5,639.0,6916.25984,1.1333333333333333,229.0,,,,1265982.0,,1.6,80,1.0159999999999911,61.0,0.0,0.0,32284.311552,,,198235.824128,6.1,1825222.0,2452.29568,44.88658218181929,0.0,189,,,,0.0129999999999999,,,0.7000000000000001,,9400.700928,,2551.0,1681394246.0,,514743.0,0.004086925419500059,19.551939026559545,2.719744
6731.513856,,,0.5,640.0,6916.25984,1.1333333333333333,229.0,,,,1267380.0,,1.6,81,1.019999999999996,61.0,0.0,0.0,32284.311552,,,198239.727616,6.1,1826533.0,2452.29568,9.697763987201228,0.0,190,,,,0.0129999999999999,,,0.7000000000000001,,9396.79744,,2551.0,1681394247.0,,516080.0,0.004087376596012602,18.208584148137703,2.719744
6731.513856,,,0.5,641.0,6916.25984,1.1,229.0,,,,1272146.0,,1.5000000000000002,82,1.024000000000001,61.0,0.0,0.0,32284.311552,,,198239.727616,6.1,1829844.0,2452.29568,16.65158970477257,0.0,191,,,,0.0129999999999999,,,0.6666666666666667,,9396.801536,,2551.0,1681394248.0,,518585.0,0.004085018774143246,26.216836699738515,2.719744
6731.513856,,,0.5010000000000332,642.0,6916.25984,1.1,229.0,,,,1348464.0,,1.5000000000000002,83,1.0279999999999916,61.0,0.0,0.0,32284.311552,,,198226.255872,6.1,1876050.0,2452.29568,9.869404631111596,0.0,192,,,,0.0129999999999999,,,0.6666666666666667,,9410.27328,,2551.0,1681394249.0,,537633.0,0.0040868554266645695,38.7100639725531,2.719744
,35.98647515300013,35.821405368000114,,,,,,9.0,1.0,7.2449951171875,,3488.0,,84,,,,,,,,,,,,,,193,0.0001,108.0,,,,,,0.0029265290002058464,,0.0,,1681394250.0,,,,,
,0.20938418100013223,0.03923708699994677,,,,,,9.0,1.0,6.9290771484375,,3520.0,,84,,,,,,0.10697307600003114,,,,,,,,194,0.0001,109.0,,,0.003111312999863003,0.0007954950001476391,,0.011763977000100567,,0.0,,1681394250.0,0.04750323300004311,,,,
6732.709888,,,0.5020000000000095,647.0,7171.97312,1.1,279.0,,,,1426673.0,,1.5000000000000002,84,1.043999999999997,61.0,0.0,0.0,34549.358592,0.13083320900000217,,197462.437888,6.4,2852086.0,2452.381696,18.585910635377793,0.0,195,,,,0.0129999999999999,0.0030498989999614423,0.0006296070000644249,0.6666666666666667,,10193.342464,,2652.0,1681394250.0,0.024980574999972305,577708.0,0.05312834953968276,47.52764290519576,2.719744
,0.40537560900020253,0.24035259100014628,,,,,,9.0,1.0,7.1475830078125,,3552.0,,85,,,,,,,,,,,,,,196,0.0001,110.0,,,,,,0.005529728000055911,,0.0,,1681394251.0,,,,,
,0.20121895700003734,0.0390759120000439,,,,,,9.0,1.0,7.1884765625,,3584.0,,85,,,,,,0.13846002600007523,,,,,,,,197,0.0001,111.0,,,0.0030147219999889785,0.0004062339999109099,,0.00292076999994606,,0.0,,1681394251.0,0.017341293000072255,,,,
,0.20141698900010852,0.03916927099999157,,,,,,9.0,1.0,7.192626953125,,3616.0,,85,,,,,,0.13949803699983931,,,,,,,,198,0.0001,112.0,,,0.0030499940000936476,0.0003793009998389607,,0.0026767190001919516,,0.0,,1681394251.0,0.016643667000153073,,,,
6730.678272,,0.03919588600001589,0.5040000000000191,654.0,7171.997696,1.1,280.0,,,,1433690.0,,1.5000000000000002,86,1.063999999999993,61.0,0.0,0.0,34549.358592,0.13949709899998197,,197492.133888,6.4,2856883.0,2450.345984,3.289277840346665,0.0,199,,,,0.0129999999999999,0.0030628049998995266,0.00037566700007118925,0.6666666666666667,,10182.94272,,2691.0,1681394252.0,0.016517931999942448,582068.0,0.04495690689823201,40.571868308896256,2.719744
,0.20136962699984906,,,,,,,9.0,1.0,7.3006591796875,,3648.0,,86,,,,,,,,,,,,,,200,0.0001,113.0,,,,,,0.0027202379999380355,,0.0,,1681394252.0,,,,,
,0.20456318800006557,0.03924376299983123,,,,,,9.0,1.0,7.132568359375,,3680.0,,86,,,,,,0.14248587099996257,,,,,,,,201,0.0001,114.0,,,0.0029912899999544607,0.0003247300001021358,,0.003088891000061267,,0.0,,1681394252.0,0.016428643000153897,,,,
,0.20046097499994175,0.03939993899984984,,,,,,9.0,1.0,7.3115234375,,3712.0,,86,,,,,,0.14064623900003426,,,,,,,,202,0.0001,115.0,,,0.0030339469999489665,0.0002783800000543124,,0.0010149419999834208,,0.0,,1681394252.0,0.01608752800007096,,,,
6730.87488,,,0.507000000000005,661.0,7172.317184,1.1,282.0,,,,1436645.0,,1.5000000000000002,87,1.0879999999999939,61.0,0.0,0.0,34549.620736,,,197539.749888,6.4,2859453.0,2450.345984,1.523221225260513,0.0,203,,,,0.0129999999999999,,,0.6666666666666667,,10154.55744,,2720.0,1681394253.0,,584091.0,0.07759076360424216,2.713682720093272,2.719744
,0.7137518649999492,0.039132719000008365,,,,,,9.0,1.0,7.366943359375,,3744.0,,87,,,,,,0.13881973599995945,,,,,,,,204,0.0001,116.0,,,0.002634922999959599,0.00041317000000162807,,0.5156059150001511,,0.0,,1681394253.0,0.017145401999869136,,,,
,0.2529327300003388,0.03916352999999617,,,,,,9.0,1.0,7.048828125,,3776.0,,87,,,,,,0.13892278200000874,,,,,,,,205,0.0001,117.0,,,0.0027606360001755093,0.00041966100002355233,,0.05464301000006344,,0.0,,1681394253.0,0.017023111000071367,,,,
6730.91584,,,0.5080000000000382,664.0,7172.317184,1.2,282.0,,,,1443468.0,,1.9,88,1.0999999999999943,61.0,0.0,0.0,34568.896512,,,197488.693248,6.4,2868027.0,2450.37056,3.1189307504043695,0.0,206,,,,0.0129999999999999,0.0030379489999177167,0.0003970129998833727,0.7000000000000001,,10167.083008,,2759.0,1681394254.0,0.017079300999967018,593772.0,0.012260776265760014,221.0758129832351,2.719744
,0.2015561659998184,0.03907479500003319,,,,,,9.0,1.0,7.0462646484375,,3808.0,,88,,,,,,0.13956582499986325,,,,,,,,207,0.0001,118.0,,,,,,0.002401283000153853,,0.0,,1681394254.0,,,,,
,0.20206100299969876,0.0388684579997971,,,,,,9.0,1.0,7.362060546875,,3840.0,,88,,,,,,0.14013182899998355,,,,,,,,208,0.0001,119.0,,,0.0030850749999444815,0.00038850500004627975,,0.0028988349999963248,,0.0,,1681394254.0,0.016688300999931016,,,,
,0.20532572399997662,0.03913685499992425,,,,,,9.0,1.0,6.9569091796875,,3872.0,,88,,,,,,0.14360869899996942,,,,,,,,209,0.0001,120.0,,,0.0030876480000188167,0.00038635500004602363,,0.002515333000019382,,0.0,,1681394254.0,0.016590833999998722,,,,
6730.866688,,,0.5090000000000146,668.0,7172.317184,1.2,283.0,,,,1448151.0,,1.9,89,1.1159999999999997,61.0,0.0,0.0,34549.620736,,,197480.214528,6.4,2872477.0,2450.321408,2.7359638936475896,0.0,210,,,,0.0129999999999999,0.003084094000087134,0.00038997900014692277,0.7000000000000001,,10176.049152,,2793.0,1681394255.0,0.01659672400001,598044.0,0.016347122257900526,98.73110286655825,2.719744
,0.20178583000028993,0.03918278600008307,,,,,,9.0,1.0,7.279296875,,3904.0,,89,,,,,,0.1398754760000429,,,,,,,,211,0.0001,121.0,,,,,,0.0026567709999198996,,0.0,,1681394255.0,,,,,
,0.20240470799967625,0.03959242699988863,,,,,,9.0,1.0,7.186767578125,,3936.0,,89,,,,,,0.1398533479998605,,,,,,,,212,0.0001,122.0,,,0.003103493000025992,0.0003833969999504916,,0.002666400999942198,,0.0,,1681394255.0,0.016805642000008447,,,,
,0.20365808300039134,0.039300824000065404,,,,,,9.0,1.0,7.243408203125,,3968.0,,89,,,,,,0.14190017200007787,,,,,,,,213,0.0001,123.0,,,0.0030603920001794904,0.0003903599999830476,,0.0024332740001682396,,0.0,,1681394255.0,0.01657306099991729,,,,
6730.907648,,,0.5100000000000477,672.0,7172.317184,1.2,284.0,,,,1452328.0,,1.9,90,1.132000000000005,61.0,0.0,0.0,34549.620736,,,197487.706112,6.4,2876736.0,2450.362368,2.6855318205432397,0.0,214,,,,0.0129999999999999,0.003130198000008022,0.0004175320000285865,0.7000000000000001,,10168.1152,,2825.0,1681394256.0,0.01670448499999111,602205.0,0.016348180041434075,84.55980382613191,2.719744
,0.20336596399988593,0.03924473600000056,,,,,,9.0,1.0,7.29345703125,,4000.0,,90,,,,,,0.14122447699992335,,,,,,,,215,0.0001,124.0,,,,,,0.0026445359999343054,,0.0,,1681394256.0,,,,,
,0.20509238200020263,0.03941857100016932,,,,,,9.0,1.0,7.4180908203125,,4032.0,,90,,,,,,0.14300633000016205,,,,,,,,216,0.0001,125.0,,,0.0030706729999110394,0.00039761900006851647,,0.00260621400002492,,0.0,,1681394256.0,0.016592974999866783,,,,
,0.20505974299999252,0.03936433700005182,,,,,,9.0,1.0,7.24072265625,,4064.0,,90,,,,,,0.14321507299996483,,,,,,,,217,0.0001,126.0,,,0.003095454999993308,0.00039852300005804864,,0.002414182999928016,,0.0,,1681394256.0,0.0165721719999965,,,,
6730.866688,,,0.5130000000000337,681.0,7172.317184,1.2,289.0,,,,1456944.0,,1.9,91,1.152000000000001,61.0,0.0,0.0,34549.620736,,,197485.056,6.4,2882036.0,2450.321408,2.981079973863829,0.0,218,,,,0.0129999999999999,0.003044487999886769,0.0003865370001676638,0.7000000000000001,,10171.211776,,2861.0,1681394257.0,0.01656320400002187,608127.0,0.06948040984227605,93.60199013412164,2.719744
,0.2033011670000633,0.03932515499991496,,,,,,9.0,1.0,7.43603515625,,4096.0,,91,,,,,,0.14128659500011054,,,,,,,,219,0.0001,127.0,,,,,,0.0026951879999614903,,0.0,,1681394257.0,,,,,
,0.20326348500020686,0.03916341000012835,,,,,,9.0,1.0,7.2816162109375,,4128.0,,91,,,,,,0.14133112900003653,,,,,,,,220,0.0001,128.0,,,0.0030634579998150002,0.0003801190000558563,,0.0026292960001228494,,0.0,,1681394257.0,0.016696073000048273,,,,
,0.2043623470001421,0.03934600600018712,,,,,,9.0,1.0,7.3424072265625,,4160.0,,91,,,,,,0.14252640700010488,,,,,,,,221,0.0001,129.0,,,0.0030656219998945744,0.0003932730000997253,,0.0024172759999601112,,0.0,,1681394257.0,0.016613762999895698,,,,
6730.903552,,,0.51400000000001,685.0,7172.317184,1.2,289.0,,,,1462089.0,,1.9,92,1.171999999999997,61.0,0.0,0.0,34549.620736,,,197484.363776,6.4,2887484.0,2450.358272,2.9374141405680927,0.0,222,,,,0.0129999999999999,0.0030313180000121065,,0.7000000000000001,,10171.908096,,2900.0,1681394258.0,,613819.0,0.01634481658561695,91.76569021977588,2.719744
,0.20400019999988217,0.039319946999967215,,,,,,9.0,1.0,7.2208251953125,,4192.0,,92,,,,,,0.1405339319999257,,,,,,,,223,0.0001,130.0,,,,0.0003834469998764689,,0.0026374639999175997,,0.0,,1681394258.0,0.018094092000183082,,,,
,0.20436761900032252,0.039092140999855474,,,,,,9.0,1.0,7.206298828125,,4224.0,,92,,,,,,0.1426098209999509,,,,,,,,224,0.0001,131.0,,,0.003064117000121769,0.00037748700015072245,,0.0026439850000770093,,0.0,,1681394258.0,0.016580068000166648,,,,
,0.20409384900017358,0.039421175999905245,,,,,,9.0,1.0,7.3408203125,,4256.0,,93,,,,,,0.1411744560000443,,,,,,,,225,0.0001,132.0,,,0.003030407000096602,0.0003817350000190345,,0.0031983080000372865,,0.0,,1681394259.0,0.016887767000071108,,,,
6717.886464,,,0.5170000000000528,691.0,7172.317184,1.3,292.0,,,,1468069.0,,2.2666666666666666,93,1.1880000000000024,61.0,0.0,0.0,34549.620736,,,197482.917888,6.4,2892285.0,2437.341184,2.6739423309997203,0.0,226,,,,0.0129999999999999,,,0.7333333333333333,,10172.854272,,2957.0,1681394259.0,,618937.0,0.07764554297008942,97.1560289451306,2.719744
,0.20398804199999176,0.03950779799993143,,,,,,9.0,1.0,7.2325439453125,,4288.0,,93,,,,,,0.14128347199994096,,,,,,,,227,0.0001,133.0,,,0.003059287000041877,0.0003825060000508529,,0.00285649099987495,,0.0,,1681394259.0,0.0168984880001517,,,,
,0.20342340800016245,0.03954755499989915,,,,,,9.0,1.0,7.234375,,4320.0,,93,,,,,,0.14079465800000435,,,,,,,,228,0.0001,134.0,,,0.003087136999965878,0.0004613520000020799,,0.00283348100015246,,0.0,,1681394259.0,0.01669922500013854,,,,
6730.862592,,0.03939966400002959,0.5170000000000528,694.0,7172.317184,1.3,293.0,,,,1473413.0,,2.2666666666666666,94,1.2000000000000028,61.0,0.0,0.0,34549.620736,0.14144288500006041,,197466.329088,6.4,2896893.0,2450.317312,2.753257195361477,0.0,229,,,,0.0129999999999999,0.0031326620000982075,0.0004052350000165461,0.7333333333333333,,10170.1632,,2997.0,1681394260.0,0.016758380000055695,623813.0,0.012261391731958058,93.29879759420105,2.719744
,0.20395103200030462,,,,,,,9.0,1.0,7.2049560546875,,4352.0,,94,,,,,,,,,,,,,,230,0.0001,135.0,,,,,,0.0028122060000441707,,0.0,,1681394260.0,,,,,
,0.202488952000067,0.03905185100006747,,,,,,9.0,1.0,7.5079345703125,,4384.0,,94,,,,,,0.14041652600008092,,,,,,,,231,0.0001,136.0,,,0.0031632059999537887,0.0003906800000095245,,0.002613208999946437,,0.0,,1681394260.0,0.016853480000008858,,,,
,0.20405136999988827,0.03964308199988409,,,,,,9.0,1.0,7.09033203125,,4416.0,,94,,,,,,0.1413898830001017,,,,,,,,232,0.0001,137.0,,,0.0030661099999633734,0.00037277400019775087,,0.0027462769999146985,,0.0,,1681394260.0,0.016833243999826664,,,,
6732.926976,,0.044171377999873584,0.5190000000000055,698.0,7172.317184,1.3,296.0,,,,1481054.0,,2.2666666666666666,95,1.215999999999994,61.0,0.0,0.0,34549.61664,0.14113457799999196,,197465.235456,6.4,2902958.0,2452.381696,3.512566277710133,0.0,233,,,,0.0129999999999999,0.003065841999841723,0.0004045750001751003,0.7333333333333333,,10171.285504,,3057.0,1681394261.0,0.016575483999986318,630174.0,0.016348693430422574,91.95956453920361,2.719744
