03_hivemind/epoch_s,04_peers/peer_5_epoch_oos,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_accumulated,04_peers/peer_6_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,_step,04_peers/peer_6_epoch_oos,04_peers/peer_3_samples_per_second,_timestamp,04_peers/peer_5_epoch,03_hivemind/num_clients,04_peers/peer_4_samples_per_second,04_peers/peer_6_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/num_peers,04_peers/peer_3_epoch,04_peers/peer_1_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_5_samples_per_second,04_peers/peer_5_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/reached_TBS,04_peers/peer_2_epoch_oos,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,04_peers/peer_2_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_6_epoch,03_hivemind/undershot_TBS,03_hivemind/global_samples_accumulated,03_hivemind/per_epoch_training_samples,03_hivemind/epoch_based_sps,_runtime,04_peers/peer_1_epoch,04_peers/peer_4_epoch,03_hivemind/global_epoch,03_hivemind/overshot_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_4_epoch_oos,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_accumulated
,0.0,0.0,0.0,0.0,704.4696145195776,164,0.0,117.83,1681315592.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,10677,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,279,3.0,3.0,3,,0.0,0.0,31.36,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,165,0.0,117.83,1681315593.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,11400,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,280,3.0,3.0,3,,0.0,0.0,30.33,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,166,0.0,117.83,1681315594.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,12126,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,281,3.0,3.0,3,,0.0,0.0,29.3,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,167,0.0,117.83,1681315595.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,12850,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,282,3.0,3.0,3,,0.0,0.0,28.27,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,168,0.0,117.83,1681315596.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,13575,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,283,3.0,3.0,3,,0.0,0.0,27.25,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,169,0.0,117.83,1681315597.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,14298,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,284,3.0,3.0,3,,0.0,0.0,26.22,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,170,0.0,117.83,1681315598.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,15020,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,285,3.0,3.0,3,,0.0,0.0,25.19,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,171,0.0,117.83,1681315599.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,15743,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,286,3.0,3.0,3,,0.0,0.0,24.17,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,172,0.0,117.83,1681315600.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,16474,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,287,3.0,3.0,3,,0.0,0.0,23.13,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,173,0.0,117.83,1681315601.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,17199,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,288,3.0,3.0,3,,0.0,0.0,22.1,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,174,0.0,117.83,1681315602.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,17924,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,289,3.0,3.0,3,,0.0,0.0,21.07,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,175,0.0,117.83,1681315603.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,18648,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,290,3.0,3.0,3,,0.0,0.0,20.04,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,176,0.0,117.83,1681315604.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,19377,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,291,3.0,3.0,3,,0.0,0.0,19.01,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,177,0.0,117.83,1681315605.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,20099,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,292,3.0,3.0,3,,0.0,0.0,17.98,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,178,0.0,117.83,1681315606.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,20824,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,293,3.0,3.0,3,,0.0,0.0,16.96,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,179,0.0,117.83,1681315607.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,10.0,115.39,0.0,21551,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,294,3.0,3.0,3,,0.0,0.0,15.92,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,180,0.0,117.83,1681315608.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,9.93,115.39,0.0,22278,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,295,3.0,3.0,3,,0.0,0.0,14.89,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,181,0.0,117.83,1681315609.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,9.24,115.39,0.0,23001,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,296,3.0,3.0,3,,0.0,0.0,13.86,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,182,0.0,117.83,1681315610.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,8.56,115.39,0.0,23724,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,297,3.0,3.0,3,,0.0,0.0,12.84,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,183,0.0,117.83,1681315611.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,7.87,115.39,0.0,24449,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,298,3.0,3.0,3,,0.0,0.0,11.81,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,184,0.0,117.83,1681315612.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,7.19,115.39,0.0,25168,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,299,3.0,3.0,3,,0.0,0.0,10.79,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,185,0.0,117.83,1681315613.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,6.51,115.39,0.0,25890,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,300,3.0,3.0,3,,0.0,0.0,9.76,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,186,0.0,117.83,1681315614.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,5.83,115.39,0.0,26612,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,301,3.0,3.0,3,,0.0,0.0,8.74,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,187,0.0,117.83,1681315615.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,5.14,115.39,0.0,27338,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,302,3.0,3.0,3,,0.0,0.0,7.71,0.0
,0.0,0.0,0.0,0.0,704.4696145195776,188,0.0,117.83,1681315616.0,3.0,0,115.35,119.63,704.4696145195776,6,3.0,0.0,4.45,115.39,0.0,28061,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,303,3.0,3.0,3,,0.0,0.0,6.68,0.0
,0.0,0.0,0.0,0.0,349.7158306557346,189,0.0,117.83,1681315617.0,3.0,0,115.35,119.63,349.7158306557346,3,3.0,0.0,10.0,115.39,0.0,14304,,0.0,,116.54,119.74,0.0,3.0,3.0,,0,,,304,3.0,3.0,3,,0.0,0.0,52.8,0.0
,,0.0,0.0,,233.1758976330882,190,,117.83,1681315619.0,,0,115.35,,233.1758976330882,2,3.0,0.0,10.0,,,9794,,,,116.54,,,,,,0,,,306,3.0,3.0,3,,0.0,0.0,98.53,0.0
,,0.0,0.0,,233.1758976330882,191,,117.83,1681315620.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,10031,,,,,,,,,,0,,,307,,3.0,3,,0.0,0.0,97.51,
,,0.0,0.0,,233.1758976330882,192,,117.83,1681315621.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,10268,,,,,,,,,,0,,,308,,3.0,3,,0.0,0.0,96.49,
,,0.0,0.0,,233.1758976330882,193,,117.83,1681315622.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,10506,,,,,,,,,,0,,,309,,3.0,3,,0.0,0.0,95.47,
,,0.0,0.0,,233.1758976330882,194,,117.83,1681315623.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,10744,,,,,,,,,,0,,,310,,3.0,3,,0.0,0.0,94.45,
,,0.0,0.0,,233.1758976330882,195,,117.83,1681315624.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,10981,,,,,,,,,,0,,,311,,3.0,3,,0.0,0.0,93.44,
,,0.0,0.0,,233.1758976330882,196,,117.83,1681315625.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,11218,,,,,,,,,,0,,,312,,3.0,3,,0.0,0.0,92.42,
,,0.0,0.0,,233.1758976330882,197,,117.83,1681315626.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,11455,,,,,,,,,,0,,,313,,3.0,3,,0.0,0.0,91.4,
,,0.0,0.0,,233.1758976330882,198,,117.83,1681315627.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,11693,,,,,,,,,,0,,,314,,3.0,3,,0.0,0.0,90.38,
,,0.0,0.0,,233.1758976330882,199,,117.83,1681315628.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,11930,,,,,,,,,,0,,,315,,3.0,3,,0.0,0.0,89.36,
,,0.0,0.0,,233.1758976330882,200,,117.83,1681315629.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,12168,,,,,,,,,,0,,,316,,3.0,3,,0.0,0.0,88.35,
,,0.0,0.0,,233.1758976330882,201,,117.83,1681315630.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,12405,,,,,,,,,,0,,,317,,3.0,3,,0.0,0.0,87.33,
,,0.0,0.0,,233.1758976330882,202,,117.83,1681315631.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,12642,,,,,,,,,,0,,,318,,3.0,3,,0.0,0.0,86.31,
,,0.0,0.0,,233.1758976330882,203,,117.83,1681315632.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,12880,,,,,,,,,,0,,,319,,3.0,3,,0.0,0.0,85.29,
,,0.0,0.0,,233.1758976330882,204,,117.83,1681315633.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,13117,,,,,,,,,,0,,,320,,3.0,3,,0.0,0.0,84.27,
,,0.0,0.0,,233.1758976330882,205,,117.83,1681315634.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,13355,,,,,,,,,,0,,,321,,3.0,3,,0.0,0.0,83.26,
,,0.0,0.0,,233.1758976330882,206,,117.83,1681315635.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,13593,,,,,,,,,,0,,,322,,3.0,3,,0.0,0.0,82.24,
,,0.0,0.0,,233.1758976330882,207,,117.83,1681315636.0,,0,115.35,,233.1758976330882,2,3.0,,10.0,,,13831,,,,,,,,,,0,,,323,,3.0,3,,0.0,0.0,81.21,
