disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,_timestamp,02_timing/backward_time_s,02_timing/loss_calc_time_s,cpu/interrupts/interrupts_count,cpu/interrupts/ctx_switches_count,process/memory/text_resident_set_proc_MB,03_hivemind/global_epoch,02_timing/opt_step_time_s,memory/used_memory_sys_MB,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_five_min_percent,01_general/locally_processed_samples,01_general/lr,01_general/step,02_timing/step_time_s,03_hivemind/num_peers,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,cpu/logical_core_count,02_timing/forward_time_s,memory/available_memory_sys_MB,process/involuntary_proc_ctx_switches,_runtime,memory/total_memory_sys_MB,02_timing/dataload_cuda_move_time_s,02_timing/dataload_time_s,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_step,01_general/minibatch_loss,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB
0.012000000000000455,0.18999999999994088,61.0,424.0,6351.101952,1681394194.0,,0.0003972740000790509,1068082.0,117334.0,2.719744,,,7749.09952,6534.79936,,117216.0,0.7666666666666667,,,,,,0.4759999999999991,5.3,1589.0,2453.643264,0.0,1.1666666666666665,97.78835227454138,0.6333333333333333,,0.02146359400012443,199900.966912,606.0,28,,0.0029630290000568493,,0.0,2.1834593251488257,80,,0.11444246040749456,0.0,31900.81536
,,,,,1681394195.0,0.13630884799999876,,,,,0.0,0.03884042899994711,,,0.0,,,1664.0,0.0001,51.0,0.2026292130001366,8.0,,,,,,,,,,,,,29,,,0.002656038999930388,,,81,7.2713623046875,,,
,,,,,1681394195.0,0.14039825500003644,0.00041362799993294175,,,,0.0,0.03885428500007038,,,0.0,,,1696.0,0.0001,52.0,0.20256899199989675,8.0,,,,,,,,,,0.0171654910000143,,,29,,0.0030399669999496837,0.002697365999893009,,,82,7.1058349609375,,,
,,,,,1681394195.0,0.13906343200005722,0.00039247400013664446,,,,0.0,0.03886670000019876,,,0.0,,,1728.0,0.0001,53.0,0.20114476900016598,8.0,,,,,,,,,,0.01713825799993174,,,29,,0.0030800939998698595,0.0026038109999717562,,,83,7.5184326171875,,,
0.012000000000000455,0.19099999999991724,61.0,428.0,6351.081472,1681394195.0,,0.00038529400012521364,1072451.0,123406.0,2.719744,,,7750.836224,6534.803456,,122205.0,0.7666666666666667,,,,,,0.4919999999999902,5.3,1627.0,2453.618688,0.0,1.1666666666666665,90.80263364810216,0.6333333333333333,,0.017508776000113357,199899.193344,611.0,29,,0.0031202659999962634,,0.0,1.9947518284998653,84,,0.01634826561128645,0.0,31900.81536
,,,,,1681394196.0,0.14012059500009855,,,,,0.0,0.03916387200001736,,,0.0,,,1760.0,0.0001,54.0,0.20306467400041583,8.0,,,,,,,,,,,,,30,,,0.00276587100006509,,,85,7.1527099609375,,,
,,,,,1681394196.0,0.13885495199997422,0.00038839799981360557,,,,0.0,0.0386766860001444,,,0.0,,,1792.0,0.0001,55.0,0.2005103080000481,8.0,,,,,,,,,,0.01692332300012822,,,30,,0.003055443999983254,0.0026115050000043993,,,86,7.295654296875,,,
,,,,,1681394196.0,0.13815809099992293,0.0003957439998885093,,,,0.0,0.03864305599995532,,,0.0,,,1824.0,0.0001,56.0,0.19990831499990236,8.0,,,,,,,,,,0.016902845999993588,,,30,,0.0030839660000765434,0.0027246120000654628,,,87,7.0618896484375,,,
0.012000000000000455,0.19200000000000728,61.0,431.0,6351.118336,1681394196.0,,0.0004086080000433867,1077169.0,129961.0,2.719744,,,7749.312512,6534.807552,,127888.0,0.8333333333333334,,,,,,0.5079999999999956,5.3,1671.0,2453.639168,0.0,1.3333333333333335,106.10311767282772,0.6666666666666667,,0.01858379000009336,199900.766208,624.0,30,,0.0029580370000985567,,0.0,1.8125821428743973,88,,0.012259904228330279,0.0,31900.81536
,,,,,1681394197.0,0.13699680700005956,,,,,0.0,0.039007324000067456,,,0.0,,,1856.0,0.0001,57.0,0.20070124700032466,8.0,,,,,,,,,,,,,31,,,0.0027466809999623365,,,89,6.9259033203125,,,
,,,,,1681394197.0,0.13847849699982362,0.00038437799980783893,,,,0.0,0.03867789899982199,,,0.0,,,1888.0,0.0001,58.0,0.2002613459994791,8.0,,,,,,,,,,0.016845633000002636,,,31,,0.00303435000000718,0.002840589000015825,,,90,7.2799072265625,,,
,,,,,1681394197.0,0.13787479300003724,0.0004096110001228226,,,,0.0,0.03874501399991459,,,0.0,,,1920.0,0.0001,59.0,0.19988992800017513,8.0,,,,,,,,,,0.017117272999939814,,,31,,0.003035184000054869,0.0027080530001057923,,,91,7.3232421875,,,
0.012000000000000455,0.19499999999993634,61.0,440.0,6351.09376,1681394197.0,,0.0003798449999976583,1082038.0,136477.0,2.719744,,,7752.617984,6534.807552,,133541.0,0.8333333333333334,,,,,,0.5279999999999916,5.3,1706.0,2453.614592,0.0,1.3333333333333335,93.54269091015246,0.6666666666666667,,0.01743502899989835,199897.43616,637.0,31,,0.0031297040000026755,,0.0,2.08325895747778,92,,0.09399517038067574,0.0,31900.81536
,,,,,1681394198.0,0.13815573399983805,,,,,0.0,0.03908859499983919,,,0.0,,,1952.0,0.0001,60.0,0.2009090239996567,8.0,,,,,,,,,,,,,32,,,0.0027201170000807906,,,93,6.9522705078125,,,
,,,,,1681394198.0,0.13861347200008822,0.00039552600014758355,,,,0.0,0.03890227200008667,,,0.0,,,1984.0,0.0001,61.0,0.20076898600041204,8.0,,,,,,,,,,0.016929017000165913,,,32,,0.0030869919999076956,0.0028417070000159583,,,94,7.38671875,,,
,,,,,1681394198.0,0.13773880600001576,0.0003945169999042264,,,,0.0,0.03869765400008873,,,0.0,,,2016.0,0.0001,62.0,0.19975656900010108,8.0,,,,,,,,,,0.017132117000073777,,,32,,0.0030480559998977697,0.002745419000120819,,,95,7.4873046875,,,
0.012000000000000455,0.19600000000002638,61.0,444.0,6351.183872,1681394198.0,,0.0003906939998614689,1086807.0,142698.0,2.719744,,,7755.83744,6534.811648,,138747.0,0.8333333333333334,,,,,,0.5439999999999969,5.3,1746.0,2453.639168,0.0,1.3333333333333335,107.44993336575975,0.6666666666666667,,0.018608318000133295,199894.196224,645.0,32,,0.0030588849999730883,,0.0,2.009573527416608,96,,0.016348899572952616,0.0,31900.81536
,,,,,1681394199.0,0.13750645799996164,,,,,0.0,0.03889388300012797,,,0.0,,,2048.0,0.0001,63.0,0.20106944300005125,8.0,,,,,,,,,,,,,33,,,0.002611204999993788,,,97,7.3779296875,,,
,,,,,1681394199.0,0.1392763249998552,0.0003850040000088484,,,,0.0,0.03893132799998966,,,0.0,,,2080.0,0.0001,64.0,0.2012936629998876,8.0,,,,,,,,,,0.01700254100001075,,,33,,0.0030855699999392527,0.0026128950000838813,,,98,7.120361328125,,,
,,,,,1681394199.0,0.13838058099986483,0.00038749600003029627,,,,0.0,0.039082153999970615,,,0.0,,,2112.0,0.0001,65.0,0.20069150800009083,8.0,,,,,,,,,,0.017054237000138528,,,33,,0.003088904999913211,0.0026981350001733517,,,99,6.9432373046875,,,
0.012000000000000455,0.19799999999997908,61.0,454.0,6351.159296,1681394199.0,,0.0004091710000011517,1091529.0,148899.0,2.719744,,,7764.250624,6534.811648,,143862.0,0.8333333333333334,,,,,,0.563999999999993,5.3,1778.0,2453.614592,0.0,1.3333333333333335,102.31238156633768,0.6666666666666667,,0.017622536000089895,199885.819904,667.0,33,,0.0030238730000746727,,0.0,2.10755428081088,100,,0.057221774744787936,0.0,31900.81536
,,,,,1681394200.0,0.1374876970000969,,,,,0.0,0.043614004000119166,,,0.0,,,2144.0,0.0001,66.0,0.20486741100035033,8.0,,,,,,,,,,,,,34,,,0.002710129999968558,,,101,7.20166015625,,,
,,,,,1681394200.0,0.13871040599997286,0.0003927390000626474,,,,0.0,0.039380840000148964,,,0.0,,,2176.0,0.0001,67.0,0.20103235300030065,8.0,,,,,,,,,,0.01687858199989023,,,34,,0.0029605050001464406,0.0027092810000795,,,102,7.35791015625,,,
,,,,,1681394200.0,0.13970165499995346,0.00038562500003536115,,,,0.0,0.038832151999940834,,,0.0,,,2208.0,0.0001,68.0,0.20145632300000216,8.0,,,,,,,,,,0.017050550000021758,,,34,,0.003089227000145911,0.002397113999904832,,,103,7.0814208984375,,,
0.012000000000000455,0.1999999999999318,61.0,458.0,6351.253504,1681394200.0,,0.0003734890001396707,1098604.0,158927.0,2.719744,,,7768.178688,6534.811648,,152235.0,0.8333333333333334,,,,,,0.5799999999999983,5.3,1840.0,2453.7088,0.0,1.3333333333333335,111.23250864890805,0.6666666666666667,,0.018481967000070654,199901.118464,706.0,34,,0.0030875270001615718,,0.0,2.8295199296209064,104,,0.016348961812941775,0.0,31900.827648
,,,,,1681394201.0,0.13773567799989905,,,,,0.0,0.03883242100005191,,,0.0,,,2240.0,0.0001,69.0,0.2013242870002614,8.0,,,,,,,,,,,,,35,,,0.0028132049999385345,,,105,7.12548828125,,,
,,,,,1681394201.0,0.13770569200005411,0.00040520700008528365,,,,0.0,0.03907175900008042,,,0.0,,,2272.0,0.0001,70.0,0.20059697900001083,8.0,,,,,,,,,,0.017435926999951334,,,35,,0.0030188490000000456,0.002959544999839636,,,106,7.156494140625,,,
,,,,,1681394201.0,0.13928237599998283,0.00039447600011044415,,,,0.0,0.03879849500003729,,,0.0,,,2304.0,0.0001,71.0,0.20135869099999582,8.0,,,,,,,,,,0.01701796799989097,,,35,,0.003004671999860875,0.002860704000113401,,,107,7.1090087890625,,,
0.012000000000000455,0.20100000000002183,61.0,462.0,6351.294464,1681394201.0,,0.0003981510001267452,1104225.0,166109.0,2.719744,,,7786.110976,6534.811648,,159094.0,0.8666666666666666,,,,,,0.5960000000000036,5.3,1878.0,2453.74976,0.0,1.5000000000000002,147.1441999164414,0.6666666666666667,,0.017831077999971967,199863.922688,707.0,35,,0.003085316000124294,,0.0,2.258134186935251,108,,0.016348829568959413,0.0,31920.103424
,,,,,1681394202.0,0.138880620000009,,,,,0.0,0.03870912099978341,,,0.0,,,2336.0,0.0001,72.0,0.20193447799988462,8.0,,,,,,,,,,,,,36,,,0.003030191999869203,,,109,7.4315185546875,,,
,,,,,1681394202.0,0.13897117399983472,0.0003907450000042445,,,,0.0,0.038982090999979846,,,0.0,,,2368.0,0.0001,73.0,0.2009875920000468,8.0,,,,,,,,,,0.01706585300007646,,,36,,0.0030376960000921827,0.0025400330000593385,,,110,6.9896240234375,,,
,,,,,1681394202.0,0.13858021800001552,0.00041743600013433024,,,,0.0,0.0388553719999436,,,0.0,,,2400.0,0.0001,74.0,0.2013388519997079,8.0,,,,,,,,,,0.017386885999940205,,,36,,0.003053267999803211,0.003045671999871047,,,111,7.1597900390625,,,
0.012000000000000455,0.2039999999999509,61.0,468.0,6351.228928,1681394202.0,,0.0004054420001011749,1108897.0,171931.0,2.719744,,,7780.052992,6534.811648,,163632.0,0.8666666666666666,,,,,,0.6159999999999997,5.3,1920.0,2453.684224,0.0,1.5000000000000002,85.60945425771128,0.6666666666666667,,0.017061985000054847,199869.988864,711.0,36,,0.0032793529999253224,,0.0,1.9863951303295164,112,,0.06130873806058409,0.0,31900.827648
,,,,,1681394203.0,0.13964377999991484,,,,,0.0,0.03887932399993588,,,0.0,,,2432.0,0.0001,75.0,0.20201774899987868,8.0,,,,,,,,,,,,,37,,,0.0027478649999466143,,,113,7.17236328125,,,
,,,,,1681394203.0,0.13975498399986463,0.00037820200009264227,,,,0.0,0.0389427140000862,,,0.0,,,2464.0,0.0001,76.0,0.2020885760002784,8.0,,,,,,,,,,0.017058928000096785,,,37,,0.003091331000177888,0.00286241699996026,,,114,7.1785888671875,,,
,,,,,1681394203.0,0.13825524300000325,0.0003889719998824148,,,,0.0,0.03879131500002586,,,0.0,,,2496.0,0.0001,77.0,0.20065123099993798,8.0,,,,,,,,,,0.01721818400005759,,,37,,0.0030441470000823756,0.0029533699998864904,,,115,7.2646484375,,,
0.012000000000000455,0.20499999999992724,61.0,472.0,6351.253504,1681394203.0,,0.0003957750000154192,1114178.0,177274.0,2.719744,,,7784.61184,6534.811648,,170050.0,0.8666666666666666,,,,,,0.6319999999999908,5.3,1958.0,2453.7088,0.0,1.5000000000000002,92.9348594635361,0.6666666666666667,,0.01696092499992119,199864.840192,713.0,37,,0.0031423319999248633,,0.0,2.0789174574899243,116,,0.016348623428194802,0.0,31900.827648
,,,,,1681394204.0,0.1383277380000436,,,,,0.0,0.038999699999976656,,,0.0,,,2528.0,0.0001,78.0,0.20068187199990462,8.0,,,,,,,,,,,,,38,,,0.0028554020000228775,,,117,7.039306640625,,,
,,,,,1681394204.0,0.14043284500007758,0.0003901469999618712,,,,0.0,0.03888460200005284,,,0.0,,,2560.0,0.0001,79.0,0.20281001700004708,8.0,,,,,,,,,,0.01707507700007227,,,38,,0.0030977290000464563,0.002929616999836071,,,118,7.37451171875,,,
,,,,,1681394204.0,0.14020368299998154,0.0004084619999957795,,,,0.0,0.03894717100001799,,,0.0,,,2592.0,0.0001,80.0,0.20257539699991867,8.0,,,,,,,,,,0.01712085400004071,,,38,,0.003066870999873572,0.00282835600000908,,,119,7.2037353515625,,,
0.012000000000000455,0.20799999999997,61.0,480.0,6351.50336,1681394204.0,,,1120052.0,184900.0,2.719744,,,7787.814912,6535.118848,,176514.0,0.8666666666666666,,,,,,0.652000000000001,5.3,1996.0,2453.684224,0.0,1.5000000000000002,105.14778018129854,0.6666666666666667,,,199861.669888,715.0,38,,0.0030360349999227765,,0.0,2.4814602292835426,120,,0.07354910310371526,0.0,31901.089792
,,,,,1681394205.0,0.1370959359999233,0.0004590809999172052,,,,0.0,0.038625223000053666,,,0.0,,,2624.0,0.0001,81.0,0.20032427299975097,8.0,,,,,,,,,,0.01815262599984635,,,39,,,0.0029553720000876638,,,121,7.29150390625,,,
,,,,,1681394205.0,0.13871558999994704,0.00040238400015368825,,,,0.0,0.03921780399991803,,,0.0,,,2656.0,0.0001,82.0,0.20139882100011164,8.0,,,,,,,,,,0.017206117000114318,,,39,,0.0030485300001146243,0.002808395999863933,,,122,7.1817626953125,,,
,,,,,1681394205.0,0.13946870299992042,0.0004305869999825518,,,,0.0,0.03865321800003585,,,0.0,,,2688.0,0.0001,83.0,0.20184444100027576,8.0,,,,,,,,,,0.017451354000058927,,,39,,0.0030681750001804176,0.0027724040000975947,,,123,7.285888671875,,,
0.012000000000000455,0.20899999999994634,61.0,484.0,6351.568896,1681394205.0,,,1126074.0,192501.0,2.719744,,,7789.93664,6535.118848,,183833.0,0.8666666666666666,,,,,,0.671999999999997,5.3,2057.0,2453.725184,0.0,1.5000000000000002,117.16162785107639,0.6666666666666667,,,199859.601408,718.0,39,,0.0030356080001183727,,0.0,2.4251944030295927,124,,0.01634368927004501,0.0,31901.093888
,,,,,1681394206.0,0.13852373899999293,0.0004379339998195064,,,,0.0,0.03886381100005565,,,0.0,,,2720.0,0.0001,84.0,0.20199451000007684,8.0,,,,,,,,,,0.018234221000057005,,,40,,,0.002899197000033382,,,125,7.5330810546875,,,
,,,,,1681394206.0,0.14058239100018,0.00038800500010438554,,,,0.0,0.03880581900011748,,,0.0,,,2752.0,0.0001,85.0,0.20263641400060806,8.0,,,,,,,,,,0.016988653999987946,,,40,,0.0030925810001463105,0.0027789640000719373,,,126,7.150634765625,,,
,,,,,1681394206.0,0.14088726899990434,0.0003801170000770071,,,,0.0,0.03913935700006732,,,0.0,,,2784.0,0.0001,86.0,0.2032430630001727,8.0,,,,,,,,,,0.016933418000007805,,,40,,0.003050813000072594,0.002852089000043634,,,127,7.184814453125,,,
0.012000000000000455,0.21299999999996544,61.0,492.0,6351.556608,1681394206.0,,,1130683.0,198945.0,2.719744,,,7782.199296,6535.131136,,189094.0,0.9000000000000001,,,,,,0.6919999999999931,5.3,2114.0,2453.700608,0.0,1.633333333333333,98.3913243438915,0.6666666666666667,,,199867.752448,720.0,40,,0.003033524000102261,,0.0,2.051288595379804,128,,0.0776393191834346,0.0,31901.089792
,,,,,1681394207.0,0.13794304700013527,0.0004156009999860544,,,,0.0,0.03902341000002707,,,0.0,,,2816.0,0.0001,87.0,0.20094158900019465,8.0,,,,,,,,,,0.017969180999898526,,,41,,,0.0025568260000454757,,,129,7.4537353515625,,,
,,,,,1681394207.0,0.13805318400000033,0.00038474499979201937,,,,0.0,0.03907792700010759,,,0.0,,,2848.0,0.0001,88.0,0.20044744899996658,8.0,,,,,,,,,,0.0172940350000772,,,41,,0.0030824779998965823,0.0025550800000928575,,,130,6.98779296875,,,
,,,,,1681394207.0,0.14064497300000767,0.0004114360001494788,,,,0.0,0.03891308100014612,,,0.0,,,2880.0,0.0001,89.0,0.20330387000035444,8.0,,,,,,,,,,0.01758187900009034,,,41,,0.003008996000062325,0.002743504999898505,,,131,7.1689453125,,,
0.012000000000000455,0.2139999999999418,61.0,496.0,6351.581184,1681394207.0,,,1136057.0,206058.0,2.719744,,,7786.856448,6535.131136,,195499.0,0.9000000000000001,,,,,,0.7079999999999984,5.3,2182.0,2453.725184,0.0,1.633333333333333,108.14056011177773,0.6666666666666667,,,199863.590912,724.0,41,,0.0030507090000355674,,0.0,2.342737433987042,132,,0.01634482825564854,0.0,31901.089792
,,,,,1681394208.0,0.1397534220000125,0.0003863309998450859,,,,0.0,0.038983822000091095,,,0.0,,,2912.0,0.0001,90.0,0.20251441500022338,8.0,,,,,,,,,,0.017745767000178603,,,42,,,0.002594364000060523,,,133,7.18994140625,,,
,,,,,1681394208.0,0.13864875900003426,0.0003869889999350562,,,,0.0,0.03947830799984331,,,0.0,,,2944.0,0.0001,91.0,0.2014085310001974,8.0,,,,,,,,,,0.017031883000072412,,,42,,0.0030208740001853585,0.0028417180001270026,,,134,7.324462890625,,,
,,,,,1681394208.0,0.13870589499993002,0.000380954999855021,,,,0.0,0.03911325799981569,,,0.0,,,2976.0,0.0001,92.0,0.2008336219996636,8.0,,,,,,,,,,0.01704734399982044,,,42,,0.003079933000208257,0.0025062370000341616,,,135,7.3983154296875,,,
0.012000000000000455,0.21499999999991815,61.0,500.0,6351.556608,1681394208.0,,,1140720.0,212278.0,2.719744,,,7793.54112,6535.131136,,200647.0,0.9000000000000001,,,,,,0.7240000000000038,5.3,2248.0,2453.700608,0.0,1.633333333333333,80.92626427193024,0.6666666666666667,,,199856.90624,726.0,42,,0.0030583509999360103,,0.0,2.222584279830637,136,,0.016344878787265427,0.0,31901.089792
,,,,,1681394209.0,0.13917236099996444,0.00039430900005754665,,,,0.0,0.03891146899991327,,,0.0,,,3008.0,0.0001,93.0,0.20238561699989077,8.0,,,,,,,,,,0.0182566720000068,,,43,,,0.0025924550000127056,,,137,7.1414794921875,,,
,,,,,1681394209.0,0.13964001999988795,0.0003795750001245324,,,,0.0,0.03909002299997155,,,0.0,,,3040.0,0.0001,94.0,0.20204056500006118,8.0,,,,,,,,,,0.01709184399987862,,,43,,0.0030549350001365383,0.0027841680000619817,,,138,7.110595703125,,,
,,,,,1681394209.0,0.13961291399982656,0.00037935900013508217,,,,0.0,0.03976406299989321,,,0.0,,,3072.0,0.0001,95.0,0.2022850349997043,8.0,,,,,,,,,,0.016860803999861673,,,43,,0.0030440329999237292,0.0026238620000640367,,,139,7.0732421875,,,
0.012000000000000455,0.2179999999999609,61.0,509.0,6338.605056,1681394209.0,,,1145637.0,218892.0,2.719744,,,7794.642944,6535.131136,,206501.0,0.9000000000000001,,,,,,0.7439999999999998,5.3,2316.0,2440.749056,0.0,1.633333333333333,100.08983372791454,0.6666666666666667,,,199855.3088,728.0,43,,,,0.0,2.383391201238244,140,,0.06130725034073999,0.0,31901.089792
,,,,,1681394210.0,0.13890329500009102,0.00047629900018364424,,,,0.0,0.03968731099985234,,,0.0,,,3104.0,0.0001,96.0,0.201559872000189,8.0,,,,,,,,,,0.01694928400002027,,,44,,0.0030687910000324337,0.0024748920000092767,,,141,7.263671875,,,
,,,,,1681394210.0,0.14034923700000945,0.00039138400006777374,,,,0.0,0.03931648499997209,,,0.0,,,3136.0,0.0001,97.0,0.20260883099990679,8.0,,,,,,,,,,0.01694129699990299,,,44,,0.003022232999910557,0.0025881950000439247,,,142,7.201904296875,,,
,,,,,1681394210.0,0.14093237600013708,0.0004025749999527761,,,,0.0,0.038948744999970586,,,0.0,,,3168.0,0.0001,98.0,0.2028764010001396,8.0,,,,,,,,,,0.016914377000148306,,,44,,0.0030363250000391417,0.0026420029998917016,,,143,7.2333984375,,,
0.012000000000000455,0.21899999999993724,61.0,513.0,6353.649664,1681394210.0,,,1150514.0,225566.0,2.719744,,,7792.992256,6535.131136,,212150.0,0.9000000000000001,,,,,,0.7680000000000007,5.3,2373.0,2455.793664,0.0,1.633333333333333,96.04415207856547,0.6666666666666667,,,199837.630464,732.0,44,,,,0.0,2.3929575795104787,144,,0.0571477307052077,0.0,31920.361472
,,,,,1681394211.0,0.1402452079998966,0.00039686099989921786,,,,0.0,0.03910481599996274,,,0.0,,,3200.0,0.0001,99.0,0.20335814399982155,8.0,,,,,,,,,,0.017037139999956707,,,45,,0.003106353000021045,0.0034677660000852484,,,145,7.060302734375,,,
,,,,,1681394211.0,0.13944486899981712,0.00038907599991944153,,,,0.0,0.03995257499991567,,,0.0,,,3232.0,0.0001,100.0,0.2026636539997071,8.0,,,,,,,,,,0.017104485999880126,,,45,,0.0030683480001698626,0.002704300000004878,,,146,7.3804931640625,,,
0.012000000000000455,0.22100000000000364,61.0,518.0,6351.556608,1681394211.0,0.13884963999998945,0.000420881000081863,1155430.0,232148.0,2.719744,,0.038958868000008806,7794.323456,6535.131136,,217816.0,0.9333333333333335,,,,,,0.7759999999999962,5.3,2409.0,2453.696512,0.0,1.7666666666666668,94.95231706973468,0.7000000000000001,,0.017322111000112272,199836.295168,734.0,45,,0.003032182999959332,,0.0,2.4997008199161512,147,,0.02043615365041864,0.0,31901.089792
,,,,,1681394211.0,,,,,,0.0,,,,0.0,,,3264.0,0.0001,101.0,0.20165972400013743,8.0,,,,,,,,,,,,,45,,,0.0030760409999857075,,,148,6.975830078125,,,
,,,,,1681394212.0,0.13868360900005428,0.00037623599996550183,,,,0.0,0.039120160999800646,,,0.0,,,3296.0,0.0001,102.0,0.2007692249997035,8.0,,,,,,,,,,0.016856293000046207,,,46,,0.0030681109999477485,0.0026648149998891313,,,149,7.1922607421875,,,
,,,,,1681394212.0,0.14067379800007984,0.00039800400008971337,,,,0.0,0.03894164400003319,,,0.0,,,3328.0,0.0001,103.0,0.2025983669998368,8.0,,,,,,,,,,0.01703095699986079,,,46,,0.0030293479999272677,0.0025246159998459916,,,150,7.24365234375,,,
0.012000000000000455,0.22199999999998,61.0,522.0,6351.581184,1681394212.0,0.1413401940001222,0.00038208299997677386,1160116.0,238710.0,2.719744,,0.03900427000007767,7797.121024,6535.131136,,223123.0,0.9333333333333335,,,,,,0.7920000000000016,5.3,2450.0,2453.721088,0.0,1.7666666666666668,88.48632146850238,0.7000000000000001,,0.017469448999918313,199834.247168,737.0,46,,0.0030578739999782556,,0.0,2.2890845101428856,151,,0.016348778998388873,0.0,31901.089792
,,,,,1681394212.0,,,,,,0.0,,,,0.0,,,3360.0,0.0001,104.0,0.20415283400006956,8.0,,,,,,,,,,,,,46,,,0.00289896399999634,,,152,7.2076416015625,,,
,,,,,1681394213.0,0.14077559500015013,0.0004190669999388774,,,,0.0,0.03921332300001268,,,0.0,,,3392.0,0.0001,105.0,0.20300887799999145,8.0,,,,,,,,,,0.017025123999928837,,,47,,0.003083079999896654,0.0024926890000642743,,,153,6.8919677734375,,,
,,,,,1681394213.0,0.13996541699998488,0.00040528299996367423,,,,0.0,0.039467445999889605,,,0.0,,,3424.0,0.0001,106.0,0.20245011999986673,8.0,,,,,,,,,,0.016870239000127185,,,47,,0.0030837939998491493,0.002657941000052233,,,154,6.9700927734375,,,
0.012000000000000455,0.22299999999995634,61.0,526.0,6351.556608,1681394213.0,0.13999767199993585,0.00039918000015859434,1164958.0,244938.0,2.719744,,0.03898365999998532,7796.891648,6535.131136,,229099.0,0.9333333333333335,,,,,,0.8079999999999927,5.3,2486.0,2453.696512,0.0,1.7666666666666668,90.68616926872825,0.7000000000000001,,0.016932665000013003,199834.476544,738.0,47,,0.0030944889999773295,,0.0,2.184326759748163,155,,0.016348603981221198,0.0,31901.089792
,,,,,1681394213.0,,,,,,0.0,,,,0.0,,,3456.0,0.0001,107.0,0.20188889200017002,8.0,,,,,,,,,,,,,47,,,0.002481226000099923,,,156,7.372802734375,,,
,,,,,1681394214.0,0.13916673300013827,0.0003804440000294562,,,,0.0,0.03904484899999261,,,0.0,,,3488.0,0.0001,108.0,0.20105349000004935,8.0,,,,,,,,,,0.016892182999981742,,,48,,0.0030533839999407064,0.0025158969999665715,,,157,7.2449951171875,,,
,,,,,1681394214.0,0.13954874999990352,0.00041267400001743226,,,,0.0,0.0393080280000504,,,0.0,,,3520.0,0.0001,109.0,0.20242182400011188,8.0,,,,,,,,,,0.017329154999970342,,,48,,0.0030156459999943763,0.0028075710001758125,,,158,6.9290771484375,,,
0.012000000000000455,0.22699999999997544,61.0,533.0,6353.657856,1681394214.0,0.14057967600001575,0.00038535199996658775,1169984.0,252127.0,2.719744,,,7827.464192,6535.155712,,235095.0,0.9333333333333335,,,,,,0.8239999999999981,5.3,2528.0,2455.785472,0.0,1.7666666666666668,107.68709154600683,0.7000000000000001,,0.016976070000055188,199804.399616,741.0,48,,0.0030447219999132358,,0.0,2.6784906667440547,159,,0.08583176362531986,0.0,31901.089792
0.012000000000000455,0.2279999999999518,61.0,538.0,6353.657856,1681394215.0,,,1172292.0,253057.0,2.719744,,,7829.630976,6535.155712,,235938.0,0.9333333333333335,,,,,,0.8359999999999985,5.3,2531.0,2455.785472,0.0,1.7666666666666668,10.37625475450574,0.7000000000000001,,,199801.004032,744.0,49,,,,0.0,0.31772504993942186,160,,0.0367692257316039,0.0,31901.089792
0.012000000000000455,0.2279999999999518,61.0,539.0,6353.657856,1681394216.0,,,1172549.0,253479.0,2.719744,,,7829.622784,6535.159808,,236100.0,0.9333333333333335,,,,,,0.8400000000000034,5.3,2531.0,2455.785472,0.0,1.633333333333333,0.01732349662753066,0.7000000000000001,,,199801.008128,744.0,50,,,,0.0,0.09873036562119436,161,,0.0040855044985225195,0.0,31901.089792
0.012000000000000455,0.2279999999999518,61.0,540.0,6353.657856,1681394217.0,,,1172878.0,254052.0,2.719744,,,7829.622784,6535.159808,,236261.0,0.9333333333333335,,,,,,0.8439999999999941,5.3,2531.0,2455.785472,0.0,1.633333333333333,0.007841186678836392,0.7000000000000001,,,199801.012224,744.0,51,,,,0.0,0.08062143822035434,162,,0.004084117575732687,0.0,31901.089792
0.012000000000000455,0.22899999999992815,61.0,541.0,6353.657856,1681394218.0,,,1173189.0,254560.0,2.719744,,,7829.622784,6535.159808,,236435.0,0.9333333333333335,,,,,,0.847999999999999,5.3,2531.0,2455.785472,0.0,1.633333333333333,0.018528714373825892,0.7000000000000001,,,199801.012224,744.0,52,,,,0.0,0.16280680781986795,163,,0.004087333808446322,0.0,31901.089792
