_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
176,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001770329999999376,0.009564093999870238,0.01277707700000974,0.0005179409999982454,8.0,0.0017645829998400586,4480.0,10.96044921875,0.025076605999856838,1.0,0.0001,0.0002758780001386185,0.0,139.0
177,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001897450001706602,0.0093665129998044,0.012492915999700926,0.0005928450000283192,8.0,0.0018281640000168409,4512.0,10.98927116394043,0.05256338999970467,1.0,0.0001,0.028093206999983522,0.0,140.0
178,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001797509999050817,0.009436322000055952,0.012755817000197567,0.0005284819999360479,8.0,0.0017794020000110322,4544.0,11.055431365966797,0.024990824999804317,1.0,0.0001,0.0003110509996986366,0.0,141.0
179,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019675100020322134,0.00940083700015748,0.013289604000419786,0.0006210970000211091,8.0,0.0017978210003093409,4576.0,11.041964530944824,0.05459574700125813,1.0,0.0001,0.029289637000147195,0.0,142.0
180,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020564200031003566,0.01069074199995157,0.012629844000002777,0.0004971739999746205,8.0,0.0020063970000592235,4608.0,11.04760456085205,0.026307175000056304,1.0,0.0001,0.00027737599975807825,0.0,143.0
181,37,,,1680700855,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019521600006555673,0.009621705000427028,0.012539064000065991,0.00028262099976927857,8.0,0.0017475930003456597,4640.0,11.002232551574707,0.044025441000485444,1.0,0.0001,0.01963924199981193,0.0,144.0
182,37,,,1680700855,3.0000000000000004,0.0,0.7960000000000065,6843.813888,0.3229051323105405,1030462.0,12.364253701749796,1652.3264,391.0,4641.81248,0.0,0.0,0.0,7.9,384016.0,196.33253937154356,201473.503232,2.719744,4189.0,0.1560000000000059,5874.757632,0.0,1624321.0,4.5,4.566666666666666,23844.978688,1543.0,0.00017864800020106486,0.009736945999975433,0.012556076000237226,0.0005225390000305197,,,,,,,,,,
183,38,,,1680700856,3.033333333333333,0.0,0.7999999999999972,6848.540672,0.004086938065921565,1040303.0,0.656935381914594,1652.3264,392.0,4641.81248,0.0,0.0,0.0,8.066666666666666,385911.0,32.21532120071441,201467.826176,2.719744,4257.0,0.1560000000000059,5874.757632,0.0,1629920.0,4.6,4.666666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
184,39,,,1680700857,3.033333333333333,0.0,0.804000000000002,6848.540672,0.004087388258243675,1040769.0,0.004805874479682278,1652.3264,393.0,4641.81248,0.0,0.0,0.0,8.066666666666666,386054.0,0.007049148105078403,201467.826176,2.719744,4257.0,0.1570000000000391,5874.757632,0.0,1630195.0,4.6,4.666666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
185,40,,,1680700858,3.033333333333333,0.0,0.8080000000000069,6848.512,0.004087618751620345,1041226.0,0.15149736982853895,1652.3264,394.0,4641.81248,0.0,0.0,0.0,8.066666666666666,386226.0,0.018250579023358575,201467.846656,2.719744,4257.0,0.1570000000000391,5874.757632,0.0,1630474.0,4.6,4.666666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
186,41,,,1680700859,3.033333333333333,0.0,0.8119999999999976,6848.507904,0.004087391175627015,1041736.0,0.073900351835738,1652.3264,395.0,4641.81248,0.0,0.0,0.0,8.066666666666666,386384.0,0.009499991222959303,201467.846656,2.719744,4257.0,0.1570000000000391,5874.757632,0.0,1630782.0,4.6,4.666666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
187,42,,,1680700860,3.033333333333333,0.0,0.828000000000003,6848.495616,0.13489222104061316,1042352.0,0.05730683964268898,1652.3264,404.0,4641.81248,0.0,0.0,0.0,8.066666666666666,386578.0,0.014362636458660429,201467.850752,2.719744,4257.0,0.16100000000000136,5874.757632,0.0,1631154.0,4.6,4.666666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
188,43,,,1680700861,3.033333333333333,0.0,0.8320000000000078,6848.495616,0.004087818130954079,1042800.0,0.072375139425028,1652.3264,405.0,4641.81248,0.0,0.0,0.0,7.433333333333334,386726.0,0.010315353564659244,201467.850752,2.719744,4257.0,0.16100000000000136,5874.757632,0.0,1631451.0,4.6,4.566666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
189,44,,,1680700862,3.033333333333333,0.0,0.8359999999999985,6848.49152,0.004087701421750534,1043274.0,0.12123387895761341,1652.3264,406.0,4641.81248,0.0,0.0,0.0,7.433333333333334,386910.0,0.017883693700190238,201467.879424,2.719744,4257.0,0.16200000000003456,5874.757632,0.0,1631749.0,4.6,4.566666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
190,45,,,1680700863,3.033333333333333,0.0,0.8400000000000034,6848.487424,0.004087702387098984,1043728.0,0.07131922939759695,1652.3264,407.0,4641.81248,0.0,0.0,0.0,7.433333333333334,387039.0,0.0053331742168476306,201467.879424,2.719744,4257.0,0.16200000000003456,5874.757632,0.0,1632007.0,4.6,4.566666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
191,46,,,1680700864,3.033333333333333,0.0,0.8440000000000083,6848.487424,0.004086945843906065,1044498.0,0.07405194639725717,1652.3264,408.0,4641.81248,0.0,0.0,0.0,7.433333333333334,387246.0,0.0385705513664716,201467.912192,2.719744,4257.0,0.16200000000003456,5874.757632,0.0,1632459.0,4.6,4.566666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
192,47,,,1680700865,3.033333333333333,0.0,0.847999999999999,6848.483328,0.0040869409754024175,1045024.0,0.09059119758244878,1652.3264,409.0,4641.81248,0.0,0.0,0.0,7.433333333333334,387500.0,0.06369880665900628,201467.920384,2.719744,4257.0,0.16300000000001091,5874.757632,0.0,1632820.0,4.6,4.566666666666666,23844.978688,1553.0,,,,,,,,,,,,,,
193,48,,,1680700866,3.0000000000000004,0.0,0.8560000000000088,6848.475136,0.17574230836866228,1045519.0,0.12175678732036874,1652.3264,434.0,4641.81248,0.0,0.0,0.0,6.833333333333333,387687.0,0.017689178559354927,201467.928576,2.719744,4257.0,0.17000000000001592,5874.757632,0.0,1633122.0,4.6,4.500000000000001,23844.978688,1553.0,,,,,,,,,,,,,,
194,49,,,1680700867,3.0000000000000004,0.0,0.8599999999999994,6848.47104,0.00408750690911941,1045939.0,0.0032173150052834418,1652.3264,435.0,4641.81248,0.0,0.0,0.0,6.833333333333333,387817.0,0.003337066181113281,201467.932672,2.719744,4257.0,0.17000000000001592,5874.757632,0.0,1633362.0,4.6,4.500000000000001,23844.978688,1553.0,,,,,,,,,,,,,,
195,50,,,1680700868,3.0000000000000004,0.0,0.8640000000000043,6848.466944,0.004087572061527845,1046438.0,0.12077498084587751,1652.3264,436.0,4641.81248,0.0,0.0,0.0,6.833333333333333,387991.0,0.017899094864766145,201467.936768,2.719744,4257.0,0.17000000000001592,5874.757632,0.0,1633660.0,4.6,4.500000000000001,23844.978688,1553.0,,,,,,,,,,,,,,
196,51,,,1680700869,3.0000000000000004,0.0,0.8719999999999999,6848.712704,0.07357606959008867,1047666.0,0.29780105769494486,1652.3264,440.0,4641.81248,0.0,0.0,0.0,6.833333333333333,388799.0,0.2017753453467894,201467.682816,2.719744,4257.0,0.17200000000002547,5874.757632,0.0,1634836.0,4.6,4.500000000000001,23844.978688,1553.0,,,,,,,,,,,,,,
197,52,,,1680700870,3.0000000000000004,0.0,0.8760000000000048,6882.885632,0.0040867027886232225,1282026.0,1616.047324365368,1652.3264,441.0,4641.81248,0.0,0.0,0.0,6.833333333333333,432040.0,1541.8185540815514,201433.509888,2.719744,4257.0,0.17200000000002547,5874.757632,0.0,1765798.0,4.6,4.500000000000001,23844.978688,1553.0,,,,,,,,,,,,,,
198,53,,,1680700871,3.0000000000000004,0.0,0.8840000000000003,6950.096896,0.036804471285141735,1487710.0,1299.6027334187308,1652.3264,449.0,4641.81248,0.0,0.0,0.0,6.533333333333332,468154.0,1437.2932604037771,201366.306816,2.719744,4257.0,0.17400000000003502,5874.757632,0.0,1881196.0,4.6,4.466666666666667,23844.978688,1553.0,,,,,,,,,,,,,,
199,54,,,1680700872,3.0000000000000004,0.0,0.8880000000000052,7001.57952,0.004085639550419882,1696082.0,752.2254277103885,1652.3264,450.0,4641.81248,0.0,0.0,0.0,6.533333333333332,515726.0,685.7320190264796,201314.79552,2.719744,4257.0,0.17500000000001137,5874.757632,0.0,2002782.0,4.6,4.466666666666667,23844.978688,1553.0,,,,,,,,,,,,,,
200,54,,,1680700872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.496170920000168,4672.0,11.050941467285156,17.519415526000557,2.0,0.0001,0.0002503969999452238,0.0,145.0
201,54,,,1680700872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004515589998845826,0.019148712000060186,0.015095904000190785,0.0005601900002147886,8.0,0.0020130030002292187,4704.0,11.077934265136719,0.04009907700083204,2.0,0.0001,0.0028297090002524783,0.0,146.0
202,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00041805000000749715,0.010323765000066487,0.013391470999977173,0.0005796099999315629,8.0,0.055196527000134665,4736.0,11.049978256225586,0.08925940200015248,2.0,0.0001,0.009349979000035091,0.0,147.0
203,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003432620001149189,0.010294415000316803,0.013030862000050547,0.0006022099996698671,8.0,0.001779582999915874,4768.0,10.943819999694824,0.026899860000412446,2.0,0.0001,0.000849528000344435,0.0,148.0
204,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00025108199997703196,0.009655943999860028,0.012858867999966606,0.000614410000252974,8.0,0.0017430220000278496,4800.0,11.057528495788574,0.02544034799984729,2.0,0.0001,0.000317021999762801,0.0,149.0
205,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024089400039883913,0.009526943999844661,0.012773004000337096,0.0006686899996566353,8.0,0.0017455269999118173,4832.0,10.86393928527832,0.025533317000281386,2.0,0.0001,0.0005782580001323367,0.0,150.0
206,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002477449997968506,0.009921458999997412,0.012473400999624573,0.0006639800003540586,8.0,0.001925844000197685,4864.0,10.99138355255127,0.025798077999752422,2.0,0.0001,0.0005656489997818426,0.0,151.0
207,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000262372999713989,0.009823844000038662,0.012405963999754022,0.0006260149998524867,8.0,0.0017497730000286538,4896.0,10.998273849487305,0.02538566099929085,2.0,0.0001,0.000517691999903036,0.0,152.0
208,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024765399984971737,0.009723370999836334,0.012613162999969063,0.0006397080001079303,8.0,0.0017578100000719132,4928.0,10.94992446899414,0.0258411779996095,2.0,0.0001,0.0008594719997745415,0.0,153.0
209,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002691300001060881,0.009596976000011637,0.012782589999915217,0.0006179919996611716,8.0,0.0017581820002305903,4960.0,10.991254806518555,0.025592159000098036,2.0,0.0001,0.0005672890001733322,0.0,154.0
210,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024189100031435373,0.009492491999935737,0.01325358399981269,0.0006579680002687383,8.0,0.0059543429997575,4992.0,11.145441055297852,0.030338840000240452,2.0,0.0001,0.0007385620001514326,0.0,155.0
211,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028083600000172737,0.010054101000150695,0.012849982000261662,0.0006218519997673866,8.0,0.001838227000007464,5024.0,11.09375,0.02837342600014381,2.0,0.0001,0.0027284279999548744,0.0,156.0
212,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028849599993918673,0.01007058599998345,0.013679897999736568,0.0004812719998881221,8.0,0.0018278510001437098,5056.0,11.007050514221191,0.026911229999768693,2.0,0.0001,0.0005631270000776567,0.0,157.0
213,55,,,1680700873,3.0000000000000004,0.0,0.9519999999999982,7004.9792,0.057216057580721846,1791783.0,29.93041576365032,1652.322304,464.0,4641.808384,0.0,0.0,0.0,6.533333333333332,570252.0,66.33116303879274,201312.534528,2.719744,4504.0,0.18100000000004002,5874.757632,0.0,2071208.0,4.6,4.466666666666667,23844.978688,1809.0,0.0002750879998529854,0.016496737999659672,,0.0006201450000844488,,,,,,,,,,
214,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014279055999850243,,8.0,0.0020871320002697757,5088.0,11.045839309692383,0.0560447119996752,2.0,0.0001,0.022286552999958076,0.0,158.0
215,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022126099975139368,0.01002282199988258,0.012985659999685595,0.0003498689998195914,8.0,0.0018466619999344402,5120.0,11.024816513061523,0.02601746999880561,2.0,0.0001,0.0005911959997320082,0.0,159.0
216,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002100609999615699,0.010042238999631081,0.012567706000027101,0.0006420810000236088,8.0,0.0018544959998507693,5152.0,10.989245414733887,0.04325915999970675,2.0,0.0001,0.017942577000212623,0.0,160.0
217,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024615100028313464,0.010021461000178533,0.012747673999911058,0.0006098790004216426,8.0,0.001833779000207869,5184.0,10.994491577148438,0.025993365000886115,2.0,0.0001,0.0005344209998838778,0.0,161.0
218,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021032299991929904,0.010045530999832408,0.012727618000099028,0.0006460130002778897,8.0,0.0018333779999011313,5216.0,11.034960746765137,0.045658258000003116,2.0,0.0001,0.02019539499997336,0.0,162.0
219,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018691100012802053,0.009565647000272293,0.012913518999994267,0.0006316999997579842,8.0,0.001876715999969747,5248.0,10.863852500915527,0.025706053000249085,2.0,0.0001,0.000531560000126774,0.0,163.0
220,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001952740003616782,0.009560484999838081,0.012661342000228615,0.0006094979999033967,8.0,0.0018440690000716131,5280.0,11.120028495788574,0.04706944300005489,2.0,0.0001,0.022198774999651505,0.0,164.0
221,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018496800021239324,0.009764733999872988,0.012435976999768172,0.0006371590002345329,8.0,0.0017751820000739826,5312.0,10.981884956359863,0.02529776400024275,2.0,0.0001,0.0004997440000806819,0.0,165.0
222,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020456199990803725,0.009899440000026516,0.01254614599974957,0.0006272040000112611,8.0,0.0018362639998485975,5344.0,11.04698657989502,0.045949168999413814,2.0,0.0001,0.020835552999869833,0.0,166.0
223,55,,,1680700873,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018469799988451996,0.009820551999837335,0.012591561000135698,0.0006297919999269652,8.0,0.0017597739997654571,5376.0,11.108092308044434,0.025531446999593754,2.0,0.0001,0.0005450700000437791,0.0,167.0
224,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00024047499982771114,0.00968527399982122,0.012568268999984866,0.000617597000200476,8.0,0.0018442890000187617,5408.0,10.943541526794434,0.04112275299985413,2.0,0.0001,0.016166849000001093,0.0,168.0
225,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018102500007444178,0.009758829000020341,0.012908639000215771,0.0006098840003687656,8.0,0.001835240999753296,5440.0,10.871448516845703,0.02582604600047489,2.0,0.0001,0.0005324280000422732,0.0,169.0
226,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019908100011889474,0.009569888999976683,0.01260002999970311,0.0006034960001670697,8.0,0.001803219000066747,5472.0,10.97282600402832,0.04503264599998147,2.0,0.0001,0.020256930999948963,0.0,170.0
227,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022170700003698585,0.010146092000013596,0.012690096000369522,0.0006103280002207612,8.0,0.0020391050002217526,5504.0,11.028399467468262,0.02670405500111883,2.0,0.0001,0.0009967270002562145,0.0,171.0
228,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002158160000362841,0.009660248999807663,0.012639482999929896,0.0006391580000126851,8.0,0.0018544129998190328,5536.0,11.103906631469727,0.045108349999736674,2.0,0.0001,0.020099231000131113,0.0,172.0
229,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002746860000115703,0.009862192999662511,0.013591497000106756,0.0006101890003264998,8.0,0.0018587780000416387,5568.0,11.0586519241333,0.02678034800055684,2.0,0.0001,0.0005830050004078657,0.0,173.0
230,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00023045699981594225,0.009813264000058552,0.01269676999982039,0.0005939650000073016,8.0,0.0017907100000229548,5600.0,10.984375,0.047215985999628174,2.0,0.0001,0.022090819999903033,0.0,174.0
231,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002004469997700653,0.009931700999914028,0.013159256999642821,0.0006018280000716913,8.0,0.0017972330001612136,5632.0,10.996651649475098,0.025976867999361275,2.0,0.0001,0.00028640199980145553,0.0,175.0
232,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022957300006964942,0.010064809000141395,0.013752856000337488,0.0006019679999553773,8.0,0.0018652919998203288,5664.0,11.051203727722168,0.04586816000028193,2.0,0.0001,0.019353661999957694,0.0,176.0
233,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018281600023328792,0.009563252999669203,0.013323221000064223,0.0006000759999551519,8.0,0.0018007759999818518,5696.0,11.004040718078613,0.02579532499976267,2.0,0.0001,0.0003251829998589528,0.0,177.0
234,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002484649999132671,0.009751626000252145,0.012965149999672576,0.0006208830000105081,8.0,0.0017802900001697708,5728.0,11.08307933807373,0.048501525999654405,2.0,0.0001,0.023135111999636138,0.0,178.0
235,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000195624999832944,0.009528312999918853,0.014593794000120397,0.0006332219995783817,8.0,0.0018114780000360042,5760.0,10.9810791015625,0.02703282699940246,2.0,0.0001,0.00027039499991587945,0.0,179.0
236,56,,,1680700874,3.0000000000000004,0.0,1.0520000000000067,7000.981504,0.13500956678086656,1834967.0,15.090291599452073,1652.342784,488.0,4641.857536,0.0,0.0,0.0,6.533333333333332,593837.0,222.8018069159036,201316.995072,2.719744,4966.0,0.19300000000004047,5883.281408,0.0,2097027.0,4.6,4.466666666666667,23920.480256,1816.0,,,,,,,,,,,,,,
237,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022833499997432227,0.009797692999654828,0.012706248000085907,0.0006226539999261149,8.0,0.0017141089997494419,5792.0,10.942298889160156,0.049551680999229575,2.0,0.0001,0.02448264199983896,0.0,180.0
238,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018827500025508925,0.009999414000049,0.012518436999926053,0.0006237249999685446,8.0,0.0017769910000424716,5824.0,11.061115264892578,0.025994488000378624,2.0,0.0001,0.0008876460001374653,0.0,181.0
239,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019972200016127317,0.009505375999651733,0.012540436000108457,0.000652832000014314,8.0,0.0017025060001287784,5856.0,11.148685455322266,0.05127913200021794,2.0,0.0001,0.026678260000153386,0.0,182.0
240,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018481000006431714,0.009720131999984005,0.012678081000103703,0.0006325140002445551,8.0,0.0018617329997141496,5888.0,11.0056734085083,0.02612849000024653,2.0,0.0001,0.0010512200001357996,0.0,183.0
241,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018520999992688303,0.009471399000176461,0.012507429999914166,0.0006200489997354452,8.0,0.0017368970002280548,5920.0,11.153151512145996,0.04356187800021871,2.0,0.0001,0.019040893000237702,0.0,184.0
242,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018412899999020738,0.009309321999808162,0.012929081000038423,0.0006417599997803336,8.0,0.0018407069997010694,5952.0,10.9453125,0.025476425999386265,2.0,0.0001,0.0005714270000680699,0.0,185.0
243,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001935710001816915,0.009725933000026998,0.012735787000110577,0.0006314130000646401,8.0,0.00176615700002003,5984.0,11.052522659301758,0.05054164500006664,2.0,0.0001,0.0254887839996627,0.0,186.0
244,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018424700010655215,0.009885151999696973,0.012745067000196286,0.0006492929996966268,8.0,0.0017752090002431942,6016.0,11.085430145263672,0.02599813200004064,2.0,0.0001,0.0007591640001010092,0.0,187.0
245,56,,,1680700874,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00020808299996133428,0.009690905999832466,0.012829011000121682,0.0006112290002420195,8.0,0.0017081639998650644,6048.0,11.009184837341309,0.046372320000045875,2.0,0.0001,0.021324927000023308,0.0,188.0
246,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017924899975696462,0.00931101000014678,0.012734166999962326,0.0006232069999896339,8.0,0.0018080410000038682,6080.0,10.881933212280273,0.03172606799989808,2.0,0.0001,0.007070394000038505,0.0,189.0
247,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001916840001285891,0.009893525999814301,0.012811802000214811,0.0006101489998400211,8.0,0.0018193020000580873,6112.0,10.936718940734863,0.03893293700002687,2.0,0.0001,0.013606473999971058,0.0,190.0
248,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00021035600002505817,0.009497059999830526,0.012656991999847378,0.0006101680000938359,8.0,0.0018476519999239827,6144.0,11.005606651306152,0.04376956399983101,2.0,0.0001,0.018947336000110226,0.0,191.0
249,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000244765999923402,0.009590268000010838,0.012644810999972833,0.0006308410002020537,8.0,0.0017083699999602686,6176.0,10.878728866577148,0.026046005000353034,2.0,0.0001,0.0012269490002836392,0.0,192.0
250,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019319400007589138,0.009493588999703206,0.012667480000345677,0.0006086650000725058,8.0,0.0018151540002691036,6208.0,11.136085510253906,0.046772203000273294,2.0,0.0001,0.02199412099980691,0.0,193.0
251,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018177499987359624,0.009530940999866289,0.013015824999911274,0.00061112299999877,8.0,0.0017678469998827495,6240.0,11.019576072692871,0.027972527999736485,2.0,0.0001,0.0028650170002038067,0.0,194.0
252,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019272800000180723,0.009492136999597278,0.012688975999935792,0.0006197679999786487,8.0,0.0017893860003823647,6272.0,11.081202507019043,0.05221689200016044,2.0,0.0001,0.02743389700026455,0.0,195.0
253,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017894099983095657,0.00955270099984773,0.012619426000128442,0.0006683240003440005,8.0,0.0017468870000811876,6304.0,11.11354923248291,0.02527153500022905,2.0,0.0001,0.0005052559999967343,0.0,196.0
254,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019488599991746014,0.009653884999806905,0.012527693000265572,0.0006036650001988164,8.0,0.001788349999969796,6336.0,10.981120109558105,0.052685365000343154,2.0,0.0001,0.027916886000184604,0.0,197.0
255,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001996589999180287,0.009823572999721364,0.012621986999874935,0.0006261109997467429,8.0,0.0017428840001230128,6368.0,11.094694137573242,0.025997954999184003,2.0,0.0001,0.0009837409997999202,0.0,198.0
256,57,,,1680700875,3.066666666666667,0.0,1.1479999999999961,7013.572608,0.16757542332176342,1871789.0,14.35913505170318,1652.338688,512.0,4641.85344,0.0,0.0,0.0,6.833333333333333,615697.0,200.87317562853832,201304.236032,2.719744,5392.0,0.20300000000003138,5883.281408,0.0,2121483.0,4.6,4.566666666666666,23920.480256,1820.0,0.00022388399975170614,0.009821871999974974,0.013982711000153358,0.00029937499994048267,,0.0017404329996679735,,,,,,,,
257,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,6400.0,11.07189655303955,0.05160146999924109,2.0,0.0001,0.025533194999752595,0.0,199.0
258,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019661199985421263,0.009545298999910301,0.013092618999962724,0.0006290520000220567,8.0,0.0017582289997335465,6432.0,10.981841087341309,0.025756712999282172,2.0,0.0001,0.000534901999799331,0.0,200.0
259,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019081400023424067,0.009562922999975854,0.012538999999833322,0.0006206999996720697,8.0,0.0017530449999867415,6464.0,10.953125,0.038812921999578975,2.0,0.0001,0.014146439999876748,0.0,201.0
260,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00017807199992603273,0.009499372999925981,0.012898901999960799,0.0006198609999046312,8.0,0.0017829290000008768,6496.0,11.043992042541504,0.02548726299937698,2.0,0.0001,0.0005081259996586596,0.0,202.0
261,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001927009998325957,0.009437533999971492,0.012680561000252055,0.0006256300002860371,8.0,0.001796693999949639,6528.0,11.13696575164795,0.046090353000181494,2.0,0.0001,0.021357232999889675,0.0,203.0
262,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001892259997475776,0.009556646999953955,0.013051158999587642,0.0006252409998523945,8.0,0.001747761999922659,6560.0,10.969951629638672,0.026020750998668518,2.0,0.0001,0.0008507159996042901,0.0,204.0
263,57,,,1680700875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00019860399970639264,0.00949368700003106,0.012446474000171293,0.0006497740000668273,8.0,0.0018794970001181355,6592.0,11.144145965576172,0.05047110599980442,2.0,0.0001,0.025803069999710715,0.0,205.0
