memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,_runtime,03_hivemind/global_epoch,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,_step,01_general/step,02_timing/backward_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/involuntary_proc_ctx_switches,_timestamp,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,cpu/logical_core_count,process/memory/data_resident_set_proc_MB,process/memory/text_resident_set_proc_MB,cpu/interrupts/interrupts_count,01_general/locally_processed_samples,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,02_timing/step_time_s,02_timing/forward_time_s,01_general/minibatch_loss,02_timing/dataload_time_s,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count
,,,,83,0.0,0.03966380600013508,0.0004579619999276474,0.003090074999818171,,166,83.0,0.1439026999998987,,,,,0.0001,,,,1681394176.0,,,,,,,2688.0,,,,,,0.20715305699968667,0.0170737169999029,7.285888671875,0.0029647970000041823,,,0.0,,1.0,,,
,199921.17248,759.0,6466.789376,83,,0.039616830999875674,0.0005106099999920843,0.003043402999992395,0.016346329004632638,167,,0.14420504700001402,2.2,0.0,112.07312942290845,0.7666666666666667,,2448.257024,0.0,666.0,1681394176.0,1870.0,1.1333333333333333,,0.0,2.719744,1136592.0,,31832.776704,7709.913088,0.887999999999991,5.3,171508.0,,0.01706232100013949,,,0.41187481225984063,6277.779456,,148778.0,,0.008000000000000007,0.4730000000000132,61.0
,,,,83,0.0,,,,,168,84.0,,,,,,0.0001,,,,1681394176.0,,,,,,,2720.0,,,,,,0.2074928260001343,,7.5330810546875,0.0030546140001206368,,,0.0,,1.0,,,
,,,,84,0.0,0.03989455700002509,0.0005087989998173725,0.003084357000034288,,169,85.0,0.1435481159999199,,,,,0.0001,,,,1681394177.0,,,,,,,2752.0,,,,,,0.20705885399979707,0.017363685999953304,7.150634765625,0.0026593390000471118,,,0.0,,1.0,,,
,,,,84,0.0,0.03968910000003234,0.0005396909998580668,0.0031299590000344324,,170,86.0,0.14245286000004853,,,,,0.0001,,,,1681394177.0,,,,,,,2784.0,,,,,,0.2060503590000735,0.017382907000182968,7.184814453125,0.0028558419999171747,,,0.0,,1.0,,,
,199920.861184,766.0,6466.789376,84,,0.039840524000055666,0.0004470249998576037,0.003085937000150807,0.09399148119691146,171,,0.14184239499991236,2.2,0.0,94.25480260737675,0.7666666666666667,,2448.248832,0.0,667.0,1681394177.0,1907.0,1.1333333333333333,,0.0,2.719744,1140234.0,,31832.776704,7710.240768,0.9080000000000013,5.3,176994.0,,0.01713376500015329,,,0.4300014485293207,6277.771264,,153074.0,,0.008000000000000007,0.47699999999997544,61.0
,,,,84,0.0,,,,,172,87.0,,,,,,0.0001,,,,1681394177.0,,,,,,,2816.0,,,,,,0.20528730600017298,,7.4537353515625,0.002937660000043252,,,0.0,,1.0,,,
,,,,85,0.0,0.03984656900001937,0.0004531500001121458,0.0030479330000616756,,173,88.0,0.1412872939999943,,,,,0.0001,,,,1681394178.0,,,,,,,2848.0,,,,,,0.20464926400018157,0.017207013999950505,6.98779296875,0.0028073040000435867,,,0.0,,1.0,,,
,,,,85,0.0,0.03991825200000676,0.0005102790000819368,0.0030775850000281935,,174,89.0,0.14274664599997777,,,,,0.0001,,,,1681394178.0,,,,,,,2880.0,,,,,,0.20672372700005326,0.01753826399999525,7.1689453125,0.0029327009999633447,,,0.0,,1.0,,,
,199917.953024,785.0,6466.789376,85,,0.04007918799993604,0.00044985400018049404,0.0030440320001616783,0.114424112491149,175,,0.1453259849999995,2.3,0.0,94.46746496750819,0.7666666666666667,,2448.252928,0.0,667.0,1681394178.0,1939.0,1.2,,0.0,2.719744,1144138.0,,31832.776704,7713.652736,0.9279999999999973,5.3,182663.0,,0.017113635999976395,,,0.6158277638987928,6277.77536,,157548.0,,0.008000000000000007,0.48399999999998045,61.0
,,,,85,0.0,,,,,176,90.0,,,,,,0.0001,,,,1681394178.0,,,,,,,2912.0,,,,,,0.20900101700021878,,7.18994140625,0.0029883219999646826,,,0.0,,1.0,,,
,,,,86,0.0,0.04005627900005493,0.0004558470000119996,0.0030707690000326693,,177,91.0,0.1433635939999931,,,,,0.0001,,,,1681394179.0,,,,,,,2944.0,,,,,,0.20709562800016101,0.017175563000137117,7.324462890625,0.0029735759999311995,,,0.0,,1.0,,,
,,,,86,0.0,0.039494886000056795,0.0004561220000596222,0.0031092449999050586,,178,92.0,0.14155314700019517,,,,,0.0001,,,,1681394179.0,,,,,,,2976.0,,,,,,0.20500763800009736,0.01742256800002906,7.3983154296875,0.002971669999851656,,,0.0,,1.0,,,
,199917.760512,789.0,6466.789376,86,,0.039535189999924114,0.0005565829999341076,0.003074579999974958,0.016346321220761673,179,,0.1417477659999804,2.3,0.0,62.675706564528326,0.7666666666666667,,2448.248832,0.0,670.0,1681394179.0,1978.0,1.2,,0.0,2.719744,1148525.0,,31832.776704,7713.783808,0.9440000000000026,5.3,188044.0,,0.01749757400011731,,,0.8294640597758559,6277.771264,,162365.0,,0.008000000000000007,0.48599999999999,61.0
,,,,86,0.0,,,,,180,93.0,,,,,,0.0001,,,,1681394179.0,,,,,,,3008.0,,,,,,0.20526148800013289,,7.1414794921875,0.0028497950002019934,,,0.0,,1.0,,,
,,,,87,0.0,0.03972120999992512,0.0004438490000211459,0.0030584159999307303,,181,94.0,0.14345607499990365,,,,,0.0001,,,,1681394180.0,,,,,,,3040.0,,,,,,0.20674926599963328,0.01694962999999916,7.110595703125,0.0031200859998534725,,,0.0,,6.0,,,
,,,,87,0.0,0.04015094900000804,0.0004527119999693241,0.003071734000059223,,182,95.0,0.1433748709998781,,,,,0.0001,,,,1681394180.0,,,,,,,3072.0,,,,,,0.2072445209998932,0.0172996090000197,7.0732421875,0.0028946459999588114,,,0.0,,6.0,,,
,199913.566208,793.0,6466.822144,87,,,0.0004400810000788624,0.0030732239999906596,0.016343992465724915,183,,0.1444456120000268,2.3,0.0,115.50417584796676,0.7666666666666667,,2448.252928,0.0,672.0,1681394180.0,2036.0,1.2,,0.0,2.719744,1154196.0,,31832.776704,7717.5808,0.9599999999999937,5.3,193954.0,,0.01721972099994673,,,1.4351589554054354,6277.783552,,169133.0,,0.008000000000000007,0.48699999999996635,61.0
,,,,87,0.0,0.03993032000016683,,,,184,96.0,,,,,,0.0001,,,,1681394180.0,,,,,,,3104.0,,,,,,0.20788792800021838,,7.263671875,0.002778970000008485,,,0.0,,6.0,,,
,,,,88,0.0,0.040077786999972886,0.0004693670000506245,0.0030815410000286647,,185,97.0,0.14446127900009742,,,,,0.0001,,,,1681394181.0,,,,,,,3136.0,,,,,,0.2080192220000754,0.0170773410000038,7.201904296875,0.0028519069999219937,,,0.0,,6.0,,,
,,,,88,0.0,0.039799704999950336,0.0004523869999957242,0.00311858600002779,,186,98.0,0.14266003900002033,,,,,0.0001,,,,1681394181.0,,,,,,,3168.0,,,,,,0.20625850599981277,0.01733888399985517,7.2333984375,0.0028889049999634153,,,0.0,,6.0,,,
,199910.838272,797.0,6466.822144,88,,,0.0004931389999001112,0.00310372300009476,0.016351400931124544,187,,0.14212384500001463,2.3,0.0,87.78750190618734,0.7666666666666667,,2448.248832,0.0,673.0,1681394181.0,2083.0,1.2,,0.0,2.719744,1158643.0,,31832.776704,7720.275968,0.9759999999999991,5.3,199837.0,,0.016986932000008892,,,1.3830586565917975,6277.779456,,174411.0,,0.008000000000000007,0.48799999999999955,61.0
,,,,88,0.0,0.039737502000207314,,,,188,99.0,,,,,,0.0001,,,,1681394181.0,,,,,,,3200.0,,,,,,0.20527787200035164,,7.060302734375,0.002832731000125932,,,0.0,,6.0,,,
,,,,89,0.0,0.039837326999986544,0.00046141699999679986,0.0030121889999463747,,189,100.0,0.14317596399996546,,,,,0.0001,,,,1681394182.0,,,,,,,3232.0,,,,,,0.20638338399999157,0.017149757999959547,7.3804931640625,0.0027467290001368383,,,0.0,,6.0,,,
,,,,89,0.0,0.04000613799985331,0.0004532150001068658,0.003049257000157013,,190,101.0,0.14548715099999754,,,,,0.0001,,,,1681394182.0,,,,,,,3264.0,,,,,,0.20887452000010853,0.016881664000038654,6.975830078125,0.002997094999955152,,,0.0,,6.0,,,
,199908.462592,803.0,6466.822144,89,,,0.0004575689999910537,0.00305960400010008,0.06947487294157102,191,,,2.3,0.0,93.82263909399208,0.7666666666666667,,2448.248832,0.0,676.0,1681394182.0,2122.0,1.2,,0.0,2.719744,1163185.0,,31832.776704,7723.15136,1.0,5.3,205359.0,,0.018240284000057727,,,1.7386278520668228,6277.791744,,179619.0,,0.008000000000000007,0.4919999999999618,61.0
,,,,89,0.0,0.040066648999982135,,,,192,102.0,0.14225457500015182,,,,,0.0001,,,,1681394182.0,,,,,,,3296.0,,,,,,0.20698102000028484,,7.1922607421875,0.00290233900000203,,,0.0,,6.0,,,
,,,,90,0.0,0.039749067999991894,0.0004731760000140639,0.0030130000000099244,,193,103.0,0.1422815470000387,,,,,0.0001,,,,1681394183.0,,,,,,,3328.0,,,,,,0.20573895699999412,0.017319089000011445,7.24365234375,0.002903076999928089,,,0.0,,6.0,,,
,,,,90,0.0,0.03996852999989642,0.0004486719999476918,0.003130155000008017,,194,104.0,0.14303753000012875,,,,,0.0001,,,,1681394183.0,,,,,,,3360.0,,,,,,0.2065330539999195,0.01703610899994601,7.2076416015625,0.002912057999992612,,,0.0,,6.0,,,
,199924.793344,840.0,6466.822144,90,,,0.00046552999992854893,0.003118576000133544,0.2043311539108182,195,,,2.666666666666667,0.0,81.59318913074311,0.8,,2448.244736,0.0,679.0,1681394183.0,2155.0,1.2666666666666666,,0.0,2.719744,1167376.0,,31832.776704,7725.576192,1.024000000000001,5.3,210250.0,,0.017548417999933008,,,1.4374457227088522,6277.79584,,184300.0,,0.008000000000000007,0.5169999999999959,61.0
,,,,90,0.0,0.040150505000156045,,,,196,105.0,0.1426816680000229,,,,,0.0001,,,,1681394183.0,,,,,,,3392.0,,,,,,0.2071066600001359,,6.8919677734375,0.0031419629999618337,,,0.0,,6.0,,,
,,,,91,0.0,0.039850963000162665,0.0004798209999989922,0.0031630290000066452,,197,106.0,0.14372528400008378,,,,,0.0001,,,,1681394184.0,,,,,,,3424.0,,,,,,0.2078754850003861,0.017517071000156648,6.9700927734375,0.003139316999977382,,,0.0,,6.0,,,
,,,,91,0.0,0.04010362300004999,0.0005175890000828076,0.0031097670000690414,,198,107.0,0.1441879379999591,,,,,0.0001,,,,1681394184.0,,,,,,,3456.0,,,,,,0.20831569200004196,0.017495468999868535,7.372802734375,0.0029013060000124824,,,0.0,,6.0,,,
,199920.98816,844.0,6466.822144,91,,,0.0005100559999391407,0.0031154360001437453,0.016345333658467805,199,,,2.666666666666667,0.0,88.14951446572371,0.8,,2448.248832,0.0,682.0,1681394184.0,2190.0,1.2666666666666666,,0.0,2.719744,1171856.0,,31832.776704,7729.426432,1.043999999999997,5.3,216109.0,,0.017421409999997195,,,1.4106150643205284,6277.808128,,189587.0,,0.008000000000000007,0.5190000000000055,61.0
,,,,91,0.0,0.04023073899998053,,,,200,108.0,0.14279047000013634,,,,,0.0001,,,,1681394184.0,,,,,,,3488.0,,,,,,0.20705292200022996,,7.2449951171875,0.0029848110000330053,,,0.0,,6.0,,,
,,,,92,0.0,0.03986112400002639,0.0005512349998753052,0.0030667669998365454,,201,109.0,0.1429112890000397,,,,,0.0001,,,,1681394185.0,,,,,,,3520.0,,,,,,0.20700928099950033,0.01735148299985667,6.9290771484375,0.003267382999865731,,,0.0,,6.0,,,
,,,,92,0.0,0.040064590000156386,0.0004923819999476109,0.0030794730000707204,,202,110.0,0.1445522249998703,,,,,0.0001,,,,1681394185.0,,,,,,,3552.0,,,,,,0.20810029600011148,0.01718755499996405,7.1475830078125,0.0027240710001024127,,,0.0,,6.0,,,
,199913.119744,848.0,6466.822144,92,,,0.00045919500007585157,0.0031047540001054585,0.016344334538892866,203,,,2.666666666666667,0.0,67.5501610326841,0.8,,2448.1792,0.0,682.0,1681394185.0,2227.0,1.2666666666666666,,0.0,2.719744,1176196.0,,31832.776704,7756.599296,1.0600000000000023,5.3,221915.0,,0.017307179999988875,,,1.4114146903103169,6277.742592,,194728.0,,0.008000000000000007,0.5209999999999582,61.0
,,,,92,0.0,0.04013553300001149,,,,204,111.0,0.1444863679998889,,,,,0.0001,,,,1681394185.0,,,,,,,3584.0,,,,,,0.20820054299997537,,7.188720703125,0.002707512999904793,,,0.0,,6.0,,,
,,,,93,0.0,0.0399453130000893,0.00045257100009621354,0.003155678999974043,,205,112.0,0.1424253590000717,,,,,0.0001,,,,1681394186.0,,,,,,,3616.0,,,,,,0.20632903800037639,0.017203012000209128,7.193115234375,0.0031471039999360073,,,0.0,,6.0,,,
,,,,93,0.0,0.0395462490000682,0.00045422200014400005,0.0030899339999450604,,206,113.0,0.14298145299994758,,,,,0.0001,,,,1681394186.0,,,,,,,3648.0,,,,,,0.20614515100010067,0.01721715500002574,7.3009033203125,0.0028561379999700875,,,0.0,,6.0,,,
,199894.130688,855.0,6466.822144,93,,,,0.0030380559999230172,0.10213807403800607,207,,,2.666666666666667,0.0,133.20989651353662,0.8,,2448.248832,0.0,683.0,1681394186.0,2264.0,1.2666666666666666,,0.0,2.719744,1181276.0,,31832.776704,7755.81696,1.0759999999999934,5.3,227677.0,,,,,1.5466656837543271,6277.820416,,201293.0,,0.008000000000000007,0.5249999999999773,61.0
,,,,94,0.0,0.03973385000017515,0.0004611839999597578,,,208,114.0,0.14316416499991647,,,,,0.0001,,,,1681394187.0,,,,,,,3680.0,,,,,,0.20809427100016364,0.018602834000148505,7.1326904296875,0.003094182000040746,,,0.0,,6.0,,,
,,,,94,0.0,0.03973433800001658,0.00047657200002504396,0.0030473120000351628,,209,115.0,0.14418444900002214,,,,,0.0001,,,,1681394187.0,,,,,,,3712.0,,,,,,0.2077190220002194,0.017301149000104488,7.3118896484375,0.0029752020000159973,,,0.0,,6.0,,,
,199866.454016,858.0,6466.822144,94,,0.039752405000172075,0.0004580669999540987,0.003075618999901053,0.01225875822731995,210,,0.14322238700015077,2.666666666666667,0.0,97.10828803737242,0.8,,2448.248832,0.0,685.0,1681394187.0,2321.0,1.2666666666666666,,0.0,2.719744,1185462.0,,31832.7808,7764.680704,1.0879999999999939,5.3,233626.0,,0.017187483000043358,,,1.600063244523658,6277.820416,,205978.0,,0.008000000000000007,0.5249999999999773,61.0
,,,,94,0.0,,,,,211,116.0,,,,,,0.0001,,,,1681394187.0,,,,,,,3744.0,,,,,,0.20666256000026806,,7.347900390625,0.002966599000046699,,,0.0,,6.0,,,
,,,,95,0.0,0.03997534299992367,0.00046440699998129276,0.0030629059999682795,,212,117.0,0.14371834700000363,,,,,0.0001,,,,1681394188.0,,,,,,,3776.0,,,,,,0.2071738839997579,0.017352735999793367,7.1070556640625,0.0026001450000876503,,,0.0,,6.0,,,
,,,,95,0.0,0.04002706999995098,0.0004365390000202751,0.0031219279999277205,,213,118.0,0.14449230399986845,,,,,0.0001,,,,1681394188.0,,,,,,,3808.0,,,,,,0.2079713399996308,0.017132575999994515,7.0531005859375,0.0027609229998688534,,,0.0,,6.0,,,
,199865.0368,870.0,6466.822144,95,,0.03959921499995289,0.00046264399998108274,0.0031030659999942145,0.07764609706474719,214,,0.14364131100001032,2.7,0.0,94.85877134166948,0.8333333333333334,,2448.175104,0.0,686.0,1681394188.0,2352.0,1.3,,0.0,2.719744,1189758.0,,31832.776704,7766.040576,1.1119999999999948,5.3,239757.0,,0.01719057199989038,,,1.5320497636821344,6277.750784,,210862.0,,0.008000000000000007,0.5299999999999727,61.0
,,,,95,0.0,,,,,215,119.0,,,,,,0.0001,,,,1681394188.0,,,,,,,3840.0,,,,,,0.2068317239998123,,7.13427734375,0.002834915999983423,,,0.0,,6.0,,,
,,,,96,0.0,0.04010936800000309,0.00044942899990019214,0.0030776679998325562,,216,120.0,0.14510571799996796,,,,,0.0001,,,,1681394189.0,,,,,,,3872.0,,,,,,0.20894335699972544,0.01715487999990728,7.2119140625,0.003046294000114358,,,0.0,,6.0,,,
,,,,96,0.0,0.03965249299994866,0.0004704289999608591,0.0031116210000163846,,217,121.0,0.1436439369999789,,,,,0.0001,,,,1681394189.0,,,,,,,3904.0,,,,,,0.2080814809999083,0.0173619619999954,7.164306640625,0.003841039000008095,,,0.0,,6.0,,,
,199871.041536,874.0,6466.822144,96,,0.040081096999983856,0.00045367000006990565,0.0031235050000759657,0.016346725621643084,218,,0.1429688509999778,2.7,0.0,89.38205189093912,0.8333333333333334,,2448.244736,0.0,686.0,1681394189.0,2397.0,1.3,,0.0,2.719744,1194464.0,,31832.776704,7760.072704,1.1319999999999908,5.3,246066.0,,0.017506234999927983,,,1.5926882959407775,6277.824512,,216101.0,,0.008000000000000007,0.5310000000000059,61.0
,,,,96,0.0,,,,,219,122.0,,,,,,0.0001,,,,1681394189.0,,,,,,,3936.0,,,,,,0.20697213800008285,,7.2445068359375,0.002838780000047336,,,0.0,,6.0,,,
,,,,97,0.0,0.04001947500000824,0.0004997450000701065,0.0031386420000671933,,220,123.0,0.14364815300018563,,,,,0.0001,,,,1681394190.0,,,,,,,3968.0,,,,,,0.20847696000055294,0.01818667300017296,7.0633544921875,0.0029842720000488043,,,0.0,,8.0,,,
,,,,97,0.0,0.03983752399994955,0.00045606000003317604,0.0031151450000379555,,221,124.0,0.1450357559999702,,,,,0.0001,,,,1681394190.0,,,,,,,4000.0,,,,,,0.20828863400015507,0.017269612000063717,7.24951171875,0.002574537000100463,,,0.0,,8.0,,,
,199869.693952,878.0,6466.854912,97,,0.040028032999998686,0.000481019000062588,0.0031124199999794655,0.016346231790258525,222,,0.14257681100002628,2.7,0.0,88.5240080003346,0.8333333333333334,,2448.24064,0.0,690.0,1681394190.0,2471.0,1.3,,0.0,2.719744,1200273.0,,31832.776704,7761.874944,1.1479999999999961,5.3,253090.0,,0.017685239000002184,,,2.053375645898725,6277.853184,,222403.0,,0.008000000000000007,0.5329999999999586,61.0
,,,,97,0.0,,,,,223,125.0,,,,,,0.0001,,,,1681394190.0,,,,,,,4032.0,,,,,,0.2066482720001659,,7.207763671875,0.002764750000096683,,,0.0,,8.0,,,
,,,,98,0.0,0.04013138599998456,0.00045766600010210823,0.003059058999951958,,224,126.0,0.14410951699983343,,,,,0.0001,,,,1681394191.0,,,,,,,4064.0,,,,,,0.20779224399984741,0.017207796000093367,7.218505859375,0.002826819999881991,,,0.0,,8.0,,,
,,,,98,0.0,0.039811940000163304,0.00046109699997032294,0.0030735230000118463,,225,127.0,0.14561677400001827,,,,,0.0001,,,,1681394191.0,,,,,,,4096.0,,,,,,0.2098416700002872,0.01790438600005473,7.1328125,0.002973950000068726,,,0.0,,8.0,,,
,199864.512512,884.0,6466.854912,98,,,0.000451892000000953,0.0030753220000860892,0.0776436221698348,226,,0.14347213900009592,2.7,0.0,93.35026926270828,0.8333333333333334,,2448.244736,0.0,691.0,1681394191.0,2508.0,1.3,,0.0,2.719744,1204714.0,,31832.776704,7767.109632,1.171999999999997,5.3,257720.0,,0.017453319999958694,,,1.8534062580750807,6277.85728,,227712.0,,0.008000000000000007,0.5360000000000014,61.0
,,,,98,0.0,0.039899864000062735,,,,227,128.0,,,,,,0.0001,,,,1681394191.0,,,,,,,4128.0,,,,,,0.20718858300028842,,7.0802001953125,0.002836046000084025,,,0.0,,8.0,,,
,,,,99,0.0,0.03991440300001159,0.00048317599998881633,0.0031400630000462115,,228,129.0,0.14235954499986292,,,,,0.0001,,,,1681394192.0,,,,,,,4160.0,,,,,,0.20655053299992687,0.017674460999842267,7.14892578125,0.002978885000175069,,,0.0,,8.0,,,
,,,,99,0.0,0.03997472299988658,0.0004775960001097701,0.0031053550001161057,,229,130.0,0.1449240590000045,,,,,0.0001,,,,1681394192.0,,,,,,,4192.0,,,,,,0.20875775600006818,0.017242078999970545,7.1607666015625,0.0030339439999806928,,,0.0,,8.0,,,
,199865.741312,888.0,6466.854912,99,,,0.0005545930000607768,0.0031466320001527492,0.016343459937195513,230,,0.1452126159999807,2.7,0.0,74.4395920784426,0.8333333333333334,,2448.26112,0.0,696.0,1681394192.0,2557.0,1.3,,0.0,2.719744,1209116.0,,31832.776704,7765.876736,1.191999999999993,5.3,263014.0,,0.017508181000039258,,,2.2838628624180224,6277.885952,,232845.0,,0.008000000000000007,0.5369999999999777,61.0
,,,,99,0.0,0.039839660000097865,,,,231,131.0,,,,,,0.0001,,,,1681394192.0,,,,,,,4224.0,,,,,,0.20924642000022686,,7.1368408203125,0.002984737999895515,,,0.0,,8.0,,,
,,,,100,0.0,0.039922316000001956,0.0004664939999656781,0.003075789000149598,,232,132.0,0.14092362099995626,,,,,0.0001,,,,1681394193.0,,,,,,,4256.0,,,,,,0.20471144800012553,0.017517312000109087,7.278076171875,0.002805915999942954,,,0.0,,8.0,,,
,,,,100,0.0,0.03974025200000142,0.0004821800000627263,0.0031547850001061306,,233,133.0,0.14231122999990475,,,,,0.0001,,,,1681394193.0,,,,,,,4288.0,,,,,,0.20599189799986561,0.017307097999946564,7.32666015625,0.002996352999844021,,,0.0,,8.0,,,
,199859.605504,898.0,6466.854912,100,,,0.00047941299999365583,0.0031523269999524928,0.07767277684215464,234,,,3.033333333333333,0.0,98.38250453247402,0.8666666666666666,,2448.26112,0.0,698.0,1681394193.0,2614.0,1.4000000000000001,,0.0,2.719744,1213963.0,,31832.776704,7772.012544,1.2120000000000033,5.3,269157.0,,0.01762038600008964,,,1.9730466239977942,6277.890048,,238996.0,,0.008000000000000007,0.5409999999999968,61.0
,,,,100,0.0,0.039932478999844534,,,,235,134.0,0.14214582400018116,,,,,0.0001,,,,1681394193.0,,,,,,,4320.0,,,,,,0.20612293799990766,,7.3857421875,0.002792508999846177,,,0.0,,8.0,,,
,,,,101,0.0,0.039665368999976636,0.0004795830000148271,0.003074382000022524,,236,135.0,0.1415836930000296,,,,,0.0001,,,,1681394194.0,,,,,,,4352.0,,,,,,0.205130711000038,0.017464845999938916,7.2442626953125,0.00286283800005549,,,0.0,,8.0,,,
,,,,101,0.0,0.03965720700011843,0.0005068130001291138,0.003133146999971359,,237,136.0,0.1438401600000816,,,,,0.0001,,,,1681394194.0,,,,,,,4384.0,,,,,,0.20745048900016627,0.01739265199989859,7.0633544921875,0.00292050999996718,,,0.0,,8.0,,,
,199879.196672,906.0,6466.854912,101,,,0.0005063979999704316,0.002831620000051771,0.0939847966865683,238,,,3.033333333333333,0.0,92.61160186747944,0.8666666666666666,,2448.257024,0.0,702.0,1681394194.0,2657.0,1.4000000000000001,,0.0,2.719744,1218768.0,,31832.776704,7771.254784,1.2399999999999949,5.3,274462.0,,0.017348882000078447,,,2.1633183623353966,6277.885952,,244439.0,,0.008000000000000007,0.5439999999999827,61.0
,,,,101,0.0,0.03963487400005761,,,,239,137.0,0.1444777859999249,,,,,0.0001,,,,1681394194.0,,,,,,,4416.0,,,,,,0.20743985300009626,,7.1229248046875,0.0026402930000131164,,,0.0,,8.0,,,
,,,,102,0.0,0.03985815700002604,0.0004843570000048203,0.003149998000026244,,240,138.0,0.14209566499994253,,,,,0.0001,,,,1681394195.0,,,,,,,4448.0,,,,,,0.20576748200005568,0.017499621000069965,7.204345703125,0.002679683999986082,,,0.0,,8.0,,,
,,,,102,0.0,0.039910565999889513,0.0004876770001374098,0.003152388999978939,,241,139.0,0.14277639799979625,,,,,0.0001,,,,1681394195.0,,,,,,,4480.0,,,,,,0.2067796339999859,0.017617844000142213,7.002685546875,0.0028347600000415696,,,0.0,,8.0,,,
,199869.902848,910.0,6466.854912,102,,,0.0004650440000659728,0.0030991670000730664,0.016344622208516794,242,,,3.033333333333333,0.0,95.94250941224318,0.8666666666666666,,2448.26112,0.0,704.0,1681394195.0,2696.0,1.4000000000000001,,0.0,2.719744,1223556.0,,31832.776704,7780.49536,1.259999999999991,5.3,279651.0,,0.017380206999860093,,,1.8419224041809485,6277.890048,,250023.0,,0.008000000000000007,0.5459999999999923,61.0
,,,,102,0.0,0.03973219199997402,,,,243,140.0,0.14371956199988745,,,,,0.0001,,,,1681394195.0,,,,,,,4512.0,,,,,,0.20709409099981713,,7.4625244140625,0.002697918999956528,,,0.0,,8.0,,,
,,,,103,0.0,0.03967706499997803,0.0004798689999461203,0.0031446020000203134,,244,141.0,0.14287729400007265,,,,,0.0001,,,,1681394196.0,,,,,,,4544.0,,,,,,0.20719820099998287,0.017694058999950357,7.2806396484375,0.0033253120000154013,,,0.0,,8.0,,,
,,,,103,0.0,0.039882802000192896,0.0009629199998926197,0.0031801709999399463,,245,142.0,0.1438943210000616,,,,,0.0001,,,,1681394196.0,,,,,,,4576.0,,,,,,0.20878536500003975,0.017809879999958866,7.0570068359375,0.003055270999993809,,,0.0,,8.0,,,
,199868.551168,914.0,6466.854912,103,,,0.000456813000027978,0.0031485439999414666,0.016345706899074355,246,,,3.033333333333333,0.0,103.6676896042256,0.8666666666666666,,2448.257024,0.0,706.0,1681394196.0,2736.0,1.4000000000000001,,0.0,2.719744,1228187.0,,31832.776704,7781.797888,1.2759999999999962,5.3,285754.0,,0.017499436999969475,,,1.906509618090773,6277.885952,,255549.0,,0.008000000000000007,0.5480000000000018,61.0
,,,,104,0.0,0.039667578999797115,,,,247,143.0,0.14257002499994087,,,,,0.0001,,,,1681394197.0,,,,,,,4608.0,,,,,,0.20604406999973435,,7.25634765625,0.0027016720000574423,,,0.0,,8.0,,,
,,,,104,0.0,0.03987710399997013,0.0004575590000968077,0.003146308999930625,,248,144.0,0.1415098019999732,,,,,0.0001,,,,1681394197.0,,,,,,,4640.0,,,,,,0.2051722549997521,0.017404737999868303,7.0198974609375,0.00277674299991304,,,0.0,,8.0,,,
,,,,104,0.0,0.03976634299988291,0.0005299859999468026,0.00314810200006832,,249,145.0,0.14400267500013797,,,,,0.0001,,,,1681394197.0,,,,,,,4672.0,,,,,,0.20761760800019147,0.017301226999961727,7.351318359375,0.0028692750001937384,,,0.0,,8.0,,,
,199868.768256,918.0,6466.854912,104,,,0.0004518800001278578,0.0030865410001297278,0.01634674117564352,250,,,3.033333333333333,0.0,138.71422322110573,0.8666666666666666,,2448.26112,0.0,711.0,1681394197.0,2774.0,1.4000000000000001,,0.0,2.719744,1233650.0,,31832.776704,7782.096896,1.2959999999999923,5.3,292716.0,,0.01734834200010482,,,1.9571471105706542,6277.890048,,262545.0,,0.008000000000000007,0.5489999999999782,61.0
,,,,105,0.0,0.03972768800008453,,,,251,146.0,0.14360897899996417,,,,,0.0001,,,,1681394198.0,,,,,,,4704.0,,,,,,0.20701593100056925,,7.362060546875,0.002792501000158154,,,0.0,,8.0,,,
,,,,105,0.0,0.03994336000005205,0.0004519409999375057,0.00308873200015114,,252,147.0,0.14337293900007353,,,,,0.0001,,,,1681394198.0,,,,,,,4736.0,,,,,,0.20746298500034754,0.01751596300005076,7.1329345703125,0.003090050000082556,,,0.0,,8.0,,,
