process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/virtual_memory_size_proc_MB,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,01_general/minibatch_loss,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,_runtime,02_timing/step_time_s,disk/time/disk_busy_time_sys_s,memory/available_memory_sys_MB,01_general/dataset_iteration_count,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,memory/total_memory_sys_MB,03_hivemind/global_epoch,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_fifteen_min_percent,_step,01_general/lr,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,_timestamp,01_general/step,02_timing/loss_calc_time_s,process/memory/lib_memory_proc_MB,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,cpu/logical_core_count,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,03_hivemind/num_peers,memory/used_memory_sys_percent
6601.740288,2.654208,433979.0,15.625,0.04903218729941062,28888.010752,9333.993472,0.0,,,,0.0,872.0,0.00678743000025861,235,,2.5759999999999934,20058.775552,,0.0,0.0,0.025523995000185096,,,0.0,,5.0,458,,1393700.0,0.7559999999994034,4409.0,1681082560.0,,0.0006901029992150143,5197.770752,2364.985344,424.0,,0.35819288899983803,971674.0,12.831062631014039,1.3155693378933875,9.25,,36.4
,,,,,,,,7.17138671875,0.004481533998841769,0.10837292999894999,,,,236,0.5040488809972885,,,0.0,,,,,1.0,,7168.0,,459,0.0001,,,,1681082561.0,223.0,,,,,,,,,,,8.0,
6601.691136,2.654208,435618.0,15.625,0.008173168390625889,28888.010752,9339.523072,0.0,,,0.10910833799971442,0.0,874.0,0.006879358999867691,236,,2.584000000000003,20053.110784,,0.0,0.0,0.026441227999384864,,,0.0,,5.0,460,,1396225.0,0.7569999999996071,4425.0,1681082561.0,,0.0005934509990765946,5197.770752,2364.936192,427.0,,0.3604765780000889,973546.0,54.01771501727003,0.8957600996381666,9.25,,36.5
,,,,,,,,7.4163818359375,0.004899415000181762,,,,,237,0.5083983689983143,,,0.0,,,,,1.0,,7200.0,,461,0.0001,,,,1681082562.0,224.0,,,,,,,,,,,8.0,
6601.736192,2.654208,436876.0,15.625,0.008173430860075253,28888.010752,9337.348096,0.0,,,0.1094808150010067,0.0,876.0,0.006836968001152854,237,,2.5919999999999845,20055.293952,,0.0,0.0,0.03021788700061734,,,0.0,,5.0,462,,1398354.0,0.7590000000000146,4442.0,1681082562.0,,0.000619284999629599,5197.770752,2364.981248,427.0,,0.3532948279989796,975303.0,30.703062000737443,0.9468728085301575,9.25,,36.4
,,,,,,,,7.211181640625,0.005197263000809471,,,,,238,0.5056470460021956,,,0.0,,,,,1.0,,7232.0,,463,0.0001,,,,1681082563.0,225.0,,,,,,,,,,,8.0,
6601.691136,2.654208,438085.0,15.375,0.08581767609572356,28888.010752,9338.077184,0.0,,,0.10851810500025749,0.0,881.0,0.006736831999660353,238,,2.603999999999985,20054.556672,,0.0,0.0,0.026727487998869037,,,0.0,,5.125,464,,1400463.0,0.7619999999997162,4457.0,1681082563.0,,0.0006172780013002921,5197.770752,2364.936192,431.0,,0.3569242169996869,977093.0,30.84976246777397,0.959510579405751,9.375,,36.5
,,,,,,,,7.2069091796875,0.004242426999553572,,,,,238,0.5037663469993277,,,0.0,,,,,1.0,,7264.0,,465,0.0001,,,,1681082563.0,226.0,,,,,,,,,,,8.0,
,,,,,,,,7.2734375,0.004475513000215869,0.10933364199991047,,,0.006790030000047409,239,0.5075152510016778,,,0.0,,,0.025858053000774817,,1.0,,7296.0,,466,0.0001,,,,1681082564.0,227.0,0.000620336999418214,,,,,0.36043767600131105,,,,,8.0,
6584.516608,2.654208,439371.0,15.375,0.01225379761470051,28888.010752,9337.049088,0.0,,,,0.0,884.0,,239,,2.6159999999999854,20069.638144,,0.0,0.0,,,,0.0,,5.125,467,,1402652.0,0.7649999999994179,4476.0,1681082564.0,,,5197.770752,2347.761664,431.0,,,978967.0,30.017312688182127,1.095039562471527,9.375,,36.4
,,,,,,,,7.077880859375,0.004663617999540293,0.10962624599960691,,,0.0062685289994988125,240,0.5080689649985288,,,0.0,,,0.0252641949991812,,1.0,,7328.0,,468,0.0001,,,,1681082565.0,228.0,0.0006416989999706857,,,,,0.36160467800073093,,,,,8.0,
6601.736192,2.654208,440679.0,15.375,0.008170587367168145,28888.010752,9334.792192,0.0,,,,0.0,886.0,0.006602528999792412,240,,2.6239999999999952,20077.109248,,0.0,0.0,0.024200720001317677,,,0.0,,5.125,469,,1404895.0,0.7659999999996217,4499.0,1681082565.0,,0.0006972000010136981,5197.770752,2364.981248,432.0,,,980861.0,32.921307228209976,0.8908732910137672,9.375,,36.4
,,,,,,,,7.186279296875,0.004153181000219774,0.10936452200076019,,,,241,0.5019366480028111,,,0.0,,,,,1.0,,7360.0,,470,0.0001,,,,1681082566.0,229.0,,,,,,0.3569184959997074,,,,,8.0,
6601.691136,2.654208,442701.0,15.375,0.008169478102266179,28888.010752,9337.196544,0.0,,,,0.0,888.0,0.00666586699844629,241,,2.6319999999999766,20055.433216,,0.0,0.0,0.02435533100106113,,,0.0,,5.125,471,,1408489.0,0.7669999999998254,4509.0,1681082566.0,,0.0006489900006272364,5197.770752,2364.936192,433.0,,,984266.0,43.63150717625429,1.0773658810897186,9.375,,36.4
,,,,,,,,7.1424560546875,0.004262475998984883,0.10828200300056778,,,,242,0.5029108369981259,,,0.0,,,,,1.0,,7392.0,,472,0.0001,,,,1681082567.0,230.0,,,,,,0.35869616999843856,,,,,8.0,
6601.736192,2.654208,444391.0,15.375,0.008172606568248024,28888.010752,9335.230464,0.0,,,,0.0,890.0,0.00669038700107194,242,,2.6399999999999864,20057.407488,,0.0,0.0,0.02431889600120485,,,0.0,,5.125,473,,1411329.0,0.7689999999993233,4524.0,1681082567.0,,0.0007973370011313818,5197.770752,2364.981248,433.0,,,986607.0,48.81328704035502,0.9317968645485862,9.375,,36.4
,,,,,,,,7.2926025390625,0.004476447000342887,0.10864904099980777,,,,243,0.5044390650036803,,,0.0,,,,,1.0,,7424.0,,474,0.0001,,,,1681082568.0,231.0,,,,,,0.3595069570001215,,,,,8.0,
6601.691136,2.654208,445549.0,15.125,0.04086433528074609,28888.010752,9336.160256,0.0,,,,0.0,894.0,0.0068207029999030055,243,,2.651999999999987,20056.477696,,0.0,0.0,0.025455269998928998,,,0.0,,5.125,475,,1413344.0,0.7719999999999345,4543.0,1681082568.0,,0.0007671120001759846,5197.770752,2364.936192,435.0,,0.36072194699954707,988407.0,19.353796143430213,0.8352047589047927,9.375,,36.4
,,,,,,,,7.3353271484375,0.004495035000218195,0.1091675440002291,,,,244,0.5074276109990024,,,0.0,,,,,1.0,,7456.0,,476,0.0001,,,,1681082569.0,232.0,,,,,,,,,,,8.0,
6601.736192,2.654208,447039.0,15.125,0.008171510362225345,28888.010752,9338.20416,0.0,,,0.10958612700051162,0.0,896.0,0.006834124998931657,244,,2.6599999999999966,20054.433792,,0.0,0.0,0.024324538000655593,,,0.0,,5.125,477,,1415715.0,0.7730000000001382,4557.0,1681082569.0,,0.0006252000002859859,5197.770752,2364.981248,437.0,,0.3629715760016552,990257.0,56.83043662416196,0.9648207619187947,9.375,,36.5
,,,,,,,,7.40966796875,0.004013869000118575,,,,,245,0.5083554350021586,,,0.0,,,,,1.0,,7488.0,,478,0.0001,,,,1681082570.0,233.0,,,,,,,,,,,8.0,
6601.691136,2.654208,448608.0,15.125,0.008171953473927853,28888.010752,9338.20416,0.0,,,0.10849625900118554,0.0,898.0,0.006600542001251597,245,,2.6759999999999877,20054.433792,,0.0,0.0,0.02476313300030597,,,0.0,,5.125,479,,1418338.0,0.7749999999996362,4573.0,1681082570.0,,0.0006371399995259708,5197.770752,2364.936192,438.0,,0.36215303700009827,992514.0,36.944563705997005,1.251593729496938,9.375,,36.5
,,,,,,,,7.2646484375,0.005497932999787736,,,,,245,0.5081480440021551,,,0.0,,,,,1.0,,7520.0,,480,0.0001,,,,1681082570.0,234.0,,,,,,,,,,,8.0,
6603.776,2.654208,450319.0,15.125,0.008170927390090307,28888.006656,9338.49088,0.0,,,0.11588148100054241,0.0,900.0,0.006751318000169704,246,,2.6839999999999975,20054.142976,,0.0,0.0,0.02434144599828869,,,0.0,,5.125,481,,1421722.0,0.7759999999998399,4602.0,1681082571.0,,0.0007297049996850546,5197.770752,2367.021056,439.0,,0.36177443099950324,996129.0,31.026224181642714,1.2574131644292683,9.375,,36.5
,,,,,,,,7.0040283203125,0.004617395999957807,,,,,246,0.5140957769981469,,,0.0,,,,,1.0,,7552.0,,482,0.0001,,,,1681082571.0,235.0,,,,,,,,,,,8.0,
,,,,,,,,7.27734375,0.004476713000258314,0.10981970400098362,,,0.006773488999897381,247,0.5094292990015674,,,0.0,,,0.024601717001132783,,1.0,,7584.0,,483,0.0001,,,,1681082572.0,236.0,0.0007069690000207629,,,,,0.36305070699927455,,,,,8.0,
6601.728,2.654208,452085.0,15.125,0.04900774492917139,28888.010752,9337.024512,0.0,,,,0.0,906.0,0.006750844999260153,247,,2.6999999999999886,20074.754048,,0.0,0.0,,,,0.0,,5.125,484,,1424768.0,0.7820000000001528,4621.0,1681082572.0,,,5197.770752,2364.973056,440.0,,,998917.0,33.76600921912701,1.1372764089682128,9.375,,36.4
,,,,,,,,7.052490234375,0.0045342879984673345,0.10869861200080777,,,,248,0.5041648119986348,,,0.0,,,0.027296166999803972,,1.0,,7616.0,,485,0.0001,,,,1681082573.0,237.0,0.0007275180014403304,,,,,0.35615738199885527,,,,,8.0,
6601.682944,2.654208,453561.0,15.875,0.053080657448591584,28888.010752,9334.648832,0.0,,,,0.0,910.0,0.006786034000469954,248,,2.7159999999999798,20077.2608,,0.0,0.0,0.024353434000659036,,,0.0,,5.25,486,,1427209.0,0.7839999999996508,4651.0,1681082573.0,,0.0008247559999290388,5197.770752,2364.928,441.0,,,1000955.0,35.3831308278555,0.8547373474454606,9.625,,36.4
,,,,,,,,7.4814453125,0.004416092999235843,0.10913007499948435,,,,249,0.5069088389991521,,,0.0,,,,,1.0,,7648.0,,487,0.0001,,,,1681082574.0,238.0,,,,,,0.36139844699937385,,,,,8.0,
6601.728,2.654208,455056.0,15.875,0.008163660876854831,28888.010752,9335.955456,0.0,,,,0.0,912.0,0.006779450000976794,249,,2.7239999999999895,20056.674304,,0.0,0.0,0.024481509999532136,,,0.0,,5.25,488,,1429631.0,0.7860000000000582,4668.0,1681082574.0,,0.0009016430012707133,5197.770752,2364.973056,441.0,,,1002882.0,44.920089546036614,1.0830004996748472,9.625,,36.4
,,,,,,,,7.2056884765625,0.004538876999504282,0.10820629599948006,,,,250,0.5026681609997468,,,0.0,,,,,1.0,,7680.0,,489,0.0001,,,,1681082575.0,239.0,,,,,,0.35776038499898277,,,,,8.0,
6601.682944,2.654208,456366.0,15.875,0.008163044119451887,28888.010752,9338.036224,0.0,,,,0.0,914.0,0.006789995999497478,250,,2.73599999999999,20054.593536,,0.0,0.0,0.024842127999363584,,,0.0,,5.25,490,,1431747.0,0.7879999999995562,4684.0,1681082575.0,,0.000740403000236256,5197.770752,2364.928,443.0,,,1004577.0,33.75739206185226,0.9421061688767556,9.625,,36.5
,,,,,,,,7.0985107421875,0.004769810999277979,0.10950874199988903,,,,251,0.508352279999599,,,0.0,,,,,1.0,,7712.0,,491,0.0001,,,,1681082576.0,240.0,,,,,,0.36170120000133466,,,,,8.0,
6601.728,2.654208,457744.0,15.875,0.06533864299500984,28888.010752,9337.71264,0.0,,,,0.0,919.0,0.006852052998510771,251,,2.751999999999981,20054.913024,,0.0,0.0,0.02483446800033562,,,0.0,,5.25,492,,1434010.0,0.7910000000001673,4706.0,1681082576.0,,0.0008468100004392909,5197.770752,2364.973056,444.0,,0.3635810340001626,1006464.0,32.90809627312593,0.8348622776497533,9.625,,36.4
,,,,,,,,6.930419921875,0.0044272720006119926,0.10827025100115861,,,,252,0.5088118880012189,,,0.0,,,,,1.0,,7744.0,,493,0.0001,,,,1681082577.0,241.0,,,,,,,,,,,8.0,
6601.682944,2.654208,459191.0,15.875,0.008172489936606287,28888.010752,9338.486784,0.0,,,0.10886195400053111,0.0,921.0,0.00681378199988103,252,,2.759999999999991,20054.163456,,0.0,0.0,0.027739961999031948,,,0.0,,5.25,494,,1436425.0,0.7929999999996653,4723.0,1681082577.0,,0.0008336650007549906,5197.770752,2364.928,447.0,,0.35998662400015746,1008421.0,39.39363615417312,0.9596689963628456,9.625,,36.5
,,,,,,,,7.1072998046875,0.0050265220015717205,,,,,253,0.5092625090019283,,,0.0,,,,,1.0,,7776.0,,495,0.0001,,,,1681082578.0,242.0,,,,,,,,,,,8.0,
6601.728,2.654208,460476.0,15.625,0.008171763007746047,28888.010752,9338.892288,0.0,,,0.11032986200007144,0.0,923.0,0.006880057999296696,253,,2.7680000000000007,20053.757952,,0.0,0.0,0.025675525999758975,,,0.0,,5.25,496,,1438619.0,0.793999999999869,4743.0,1681082578.0,,0.0008400560000154655,5197.770752,2364.973056,447.0,,0.3612196119993314,1010259.0,34.08424793537611,0.8769083769475513,9.75,,36.5
,,,,,,,,7.12255859375,0.004299139000067953,,,,,254,0.5092442529985419,,,0.0,,,,,1.0,,7808.0,,497,0.0001,,,,1681082579.0,243.0,,,,,,,,,,,8.0,
6601.682944,2.654208,461815.0,15.625,0.008172219749129007,28888.010752,9338.642432,0.0,,,0.10954069299987168,0.0,925.0,0.006749465999746462,254,,2.775999999999982,20054.007808,,0.0,0.0,0.026602621999700204,,,0.0,,5.25,498,,1440833.0,0.795999999999367,4754.0,1681082579.0,,0.0007536690009146696,5197.770752,2364.928,448.0,,0.36103640100009216,1012062.0,30.693772014079006,0.8508525748055957,9.75,,36.5
,,,,,,,,7.101318359375,0.004830763000427396,,,,,254,0.5095136140007526,,,0.0,,,,,1.0,,7840.0,,499,0.0001,,,,1681082579.0,244.0,,,,,,,,,,,8.0,
,,,,,,,,7.412353515625,0.004324235000240151,0.10851440599981288,,,0.006680014999801642,255,0.5101341819990921,,,0.0,,,0.02476644899979874,,1.0,,7872.0,,500,0.0001,,,,1681082580.0,245.0,0.0007186419989011483,,,,,0.36513043500053755,,,,,8.0,
6601.682944,2.654208,463236.0,15.625,0.012253593680008563,28888.010752,9374.068736,0.0,,,,0.0,928.0,0.006577486999958637,255,,2.7920000000000016,20037.71392,,0.0,0.0,,,,0.0,,5.25,501,,1443253.0,0.7979999999997744,4794.0,1681082580.0,,,5197.770752,2364.928,449.0,,,1014196.0,30.563039398529476,1.095930784592742,9.75,,36.5
,,,,,,,,7.4658203125,0.0045305700004973914,0.10980800099969201,,,,256,0.509226434998709,,,0.0,,,0.02805512999839266,,1.0,,7904.0,,502,0.0001,,,,1681082581.0,246.0,0.0007273680002981564,,,,,0.35952787899987015,,,,,8.0,
6601.728,2.654208,464923.0,15.625,0.040836050052708406,28888.010752,9373.978624,0.0,,,,0.0,932.0,0.007022503999905894,256,,2.799999999999983,20037.79584,,0.0,0.0,0.02859636299945123,,,0.0,,5.25,503,,1446232.0,0.8000000000001819,4833.0,1681082581.0,,0.0006411439990188228,5197.770752,2364.973056,452.0,,,1016876.0,40.41433807948973,1.1142259821546492,9.75,,36.5
,,,,,,,,7.322509765625,0.005001778999940143,0.10935807599889813,,,,257,0.5111423569960607,,,0.0,,,,,1.0,,7936.0,,504,0.0001,,,,1681082582.0,247.0,,,,,,0.3605224909988465,,,,,8.0,
6601.682944,2.654208,466239.0,15.625,0.024499859674523353,28888.010752,9371.439104,0.0,,,,0.0,936.0,0.006663521000518813,257,,2.8119999999999834,20021.202944,,0.0,0.0,0.024174901998776477,,,0.0,,5.25,505,,1448398.0,0.8040000000000873,4849.0,1681082582.0,,0.0008064209996518912,5197.770752,2364.928,454.0,,,1018700.0,26.78532493740495,1.0006501931524445,9.75,,36.6
,,,,,,,,7.3709716796875,0.004341551000834443,0.11044346900052915,,,,258,0.5084811599990644,,,0.0,,,,,1.0,,7968.0,,506,0.0001,,,,1681082583.0,248.0,,,,,,0.36205129599875363,,,,,8.0,
6601.728,2.654208,467964.0,15.375,0.008162638817064685,28888.010752,9372.700672,0.0,,,,0.0,938.0,0.006671137000012095,258,,2.819999999999993,20019.93728,,0.0,0.0,0.025114226998994127,,,0.0,,5.25,507,,1451045.0,0.8049999999993815,4863.0,1681082583.0,,0.0006910499996592989,5197.770752,2364.973056,457.0,,,1020606.0,62.165700662852714,0.8378980629995211,9.75,,36.6
,,,,,,,,7.0560302734375,0.00443270499999926,0.10904152100010833,,,,259,0.5058607999981177,,,0.0,,,,,1.0,,8000.0,,508,0.0001,,,,1681082584.0,249.0,,,,,,0.3599101599993446,,,,,8.0,
6601.682944,2.654208,469645.0,15.375,0.008167786625362154,28888.010752,9374.318592,0.0,,,,0.0,940.0,0.006715253000947996,259,,2.828000000000003,20018.315264,,0.0,0.0,0.024428881999483565,,,0.0,,5.25,509,,1453654.0,0.806999999999789,4880.0,1681082584.0,,0.0006328430008579744,5197.770752,2364.928,459.0,,0.3638979900006234,1022600.0,50.734772937441,1.0835478261454543,9.75,,36.6
,,,,,,,,7.1280517578125,0.003907254000296234,0.10975675499867066,,,,260,0.5093389770008798,,,0.0,,,,,1.0,,8032.0,,510,0.0001,,,,1681082585.0,250.0,,,,,,,,,,,8.0,
6601.728,2.654208,470879.0,15.375,0.008172384967345637,28888.014848,9375.608832,0.0,,,0.10935156899904541,0.0,942.0,0.006592384001123719,260,,2.8400000000000034,20017.020928,,0.0,0.0,0.02481968299980508,,,0.0,,5.25,511,,1455729.0,0.8079999999999927,4898.0,1681082585.0,,0.000681419998727506,5197.770752,2364.973056,460.0,,0.3627771980009129,1024355.0,27.009253474664188,0.8919152608041541,9.75,,36.6
,,,,,,,,7.1246337890625,0.004218661999402684,,,,,261,0.5084409159990173,,,0.0,,,,,1.0,,8064.0,,512,0.0001,,,,1681082586.0,251.0,,,,,,,,,,,8.0,
6601.68704,2.654208,472181.0,15.375,0.04494187477277551,28888.010752,9373.249536,0.0,,,0.10963571399952343,0.0,946.0,0.006644805000178167,261,,2.8519999999999754,20019.376128,,0.0,0.0,0.02394984700003988,,,0.0,,5.25,513,,1458072.0,0.8109999999996944,4916.0,1681082586.0,,0.000598655000430881,5197.770752,2364.928,462.0,,0.36492734999956156,1026287.0,33.17523493163497,0.8886314126854415,9.75,,36.6
,,,,,,,,7.327880859375,0.004111268999622553,,,,,262,0.5098676399993565,,,0.0,,,,,1.0,,8096.0,,514,0.0001,,,,1681082587.0,252.0,,,,,,,,,,,8.0,
6601.732096,2.654208,473588.0,15.375,0.06946654447168701,28888.010752,9374.703616,0.0,,,0.1117385400011699,0.0,949.0,0.006856157000584062,262,,2.863999999999976,20017.913856,,0.0,0.0,0.025627868999436032,,,0.0,,5.25,515,,1460475.0,0.8139999999993961,4932.0,1681082587.0,,0.0007526839999627555,5197.770752,2364.973056,463.0,,0.36066043699975125,1028317.0,32.70114436185752,0.9297934165513375,9.75,,36.6
,,,,,,,,7.3770751953125,0.0049636690000625094,,,,,262,0.5105993560009665,,,0.0,,,,,1.0,,8128.0,,516,0.0001,,,,1681082587.0,253.0,,,,,,,,,,,8.0,
,,,,,,,,7.3092041015625,0.004608082999766339,0.10960146300021734,,,0.006724041999405017,263,0.508651012001792,,,0.0,,,0.02549027300119633,,1.0,,8160.0,,517,0.0001,,,,1681082588.0,254.0,0.0008680290011398029,,,,,0.36135912200006715,,,,,8.0,
6601.732096,2.654208,475168.0,16.125,0.012265363069458824,28888.010752,9373.954048,0.0,,,,0.0,952.0,0.006724543000018457,263,,2.8759999999999764,20037.8368,,0.0,0.0,,,,0.0,,5.375,518,,1463318.0,0.8159999999998035,4963.0,1681082588.0,,,5197.770752,2364.973056,466.0,,,1031035.0,34.75364273874945,1.4434000633998874,10.0,,36.5
,,,,,,,,7.180908203125,0.004295278000427061,0.10966714300047897,,,,264,0.5084015000029467,,,0.0,,,0.02660584099976404,,1.0,,8192.0,,519,0.0001,,,,1681082589.0,255.0,0.0007266290012921672,,,,,0.360382066000966,,,,,8.0,
6601.68704,2.654208,476584.0,16.125,0.08989700441087471,28888.010752,9372.008448,0.0,,,,0.0,957.0,0.006812100999013637,264,,2.887999999999977,20039.770112,,0.0,0.0,0.024998397999297595,,,0.0,,5.375,520,,1465761.0,0.819999999999709,4987.0,1681082589.0,,0.000784828000178095,5197.770752,2364.928,468.0,,,1033164.0,37.34538165295463,0.8918271269787612,10.0,,36.5
,,,,,,,,7.139892578125,0.0046542410000256496,0.10955869200006418,,,,265,0.5101746609980182,,,0.0,,,,,1.0,,8224.0,,521,0.0001,,,,1681082590.0,256.0,,,,,,0.36336640099943907,,,,,8.0,
6601.732096,2.654208,478279.0,16.125,0.008172322770391595,28888.010752,9372.942336,0.0,,,,0.0,959.0,0.0067628250017151,265,,2.8999999999999773,20019.699712,,0.0,0.0,0.02447849199961638,,,0.0,,5.375,522,,1468592.0,0.8209999999999127,5014.0,1681082590.0,,0.0006627500006288756,5197.770752,2364.973056,470.0,,,1035651.0,43.96184514270293,1.4059906708008507,10.0,,36.6
6601.732096,2.654208,479932.0,16.125,0.024506884376492472,28888.010752,9375.06816,0.0,,,,0.0,964.0,,266,,2.907999999999987,20017.569792,,0.0,0.0,,,,0.0,,5.375,523,,1471781.0,0.8260000000000218,5019.0,1681082591.0,,,5197.832192,2364.973056,471.0,,0.3642420630003471,1038867.0,14.863656721996785,1.4854426752974188,10.0,,36.6
6601.732096,2.654208,480165.0,16.125,0.004083607917981458,28888.010752,9374.834688,0.0,,,,0.0,965.0,,267,,2.9119999999999777,20017.795072,,0.0,0.0,,,,0.0,,5.375,524,,1472305.0,0.8260000000000218,5019.0,1681082592.0,,,5197.832192,2364.973056,471.0,,,1039159.0,0.09740042947921777,0.021080030712752183,10.0,,36.6
6601.732096,2.654208,482537.0,15.875,0.004085167397167699,28888.010752,9335.222272,0.0,,,,0.0,966.0,,268,,2.9199999999999875,20057.407488,,0.0,0.0,,,,0.0,,5.5,525,,1478244.0,0.8269999999993161,5019.0,1681082593.0,,,5197.832192,2364.973056,471.0,,,1047630.0,61.53653609416312,94.12757072671748,10.0,,36.4
6601.732096,2.654208,489524.0,15.875,0.004086187622406411,28888.010752,9252.716544,0.0,,,,0.0,967.0,,269,,2.923999999999978,20139.933696,,0.0,0.0,,,,0.0,,5.5,526,,1496006.0,0.8279999999995198,5019.0,1681082594.0,,,5197.832192,2364.973056,471.0,,,1071481.0,265.7780932630938,235.27174174919784,10.0,,36.2
6601.732096,2.654208,494948.0,15.875,0.0367688672340226,28888.010752,9259.954176,0.0,,,,0.0,970.0,,270,,2.931999999999988,20132.691968,,0.0,0.0,,,,0.0,,5.5,527,,1510361.0,0.8299999999999272,5019.0,1681082595.0,,,5197.832192,2364.973056,471.0,,,1091441.0,238.3499767148065,177.6296874376637,10.0,,36.2
6601.732096,2.654208,503386.0,15.875,0.004085737690884566,28888.010752,9287.397376,0.0,,,,0.0,971.0,,271,,2.9359999999999786,20105.248768,,0.0,0.0,,,,0.0,,5.5,528,,1534930.0,0.831000000000131,5019.0,1681082596.0,,,5197.832192,2364.973056,471.0,,,1127044.0,404.72403855236325,431.9624786800696,10.0,,36.3
6601.732096,2.654208,510935.0,15.875,0.0040851528261605305,28888.010752,9304.121344,0.0,,,,0.0,972.0,,272,,2.9399999999999977,20088.5248,,0.0,0.0,,,,0.0,,5.5,529,,1558815.0,0.831000000000131,5019.0,1681082597.0,,,5197.832192,2364.973056,471.0,,,1162997.0,379.0989428161711,360.81426154007545,10.0,,36.3
6601.732096,2.654208,518783.0,15.625,0.0040863820094930794,28888.010752,9321.320448,0.0,,,,0.0,973.0,,273,,2.947999999999979,20071.329792,,0.0,0.0,,,,0.0,,5.5,530,,1582271.0,0.8319999999994252,5019.0,1681082598.0,,,5197.832192,2364.973056,471.0,,,1197862.0,376.8334271409639,559.9961468697621,10.125,,36.4
6601.732096,2.654208,525027.0,15.625,0.0040884835457277915,28888.010752,9330.270208,0.0,,,,0.0,974.0,,274,,2.951999999999998,20062.375936,,0.0,0.0,,,,0.0,,5.5,531,,1599187.0,0.8329999999996289,5019.0,1681082599.0,,,5197.832192,2364.973056,471.0,,,1221604.0,384.73673841167476,295.636057172723,10.125,,36.4
6601.732096,2.654208,531039.0,15.625,0.028592391572182376,28888.010752,9334.583296,0.0,,,,0.0,977.0,,275,,2.9599999999999795,20058.066944,,0.0,0.0,,,,0.0,,5.5,532,,1618667.0,0.8350000000000364,5019.0,1681082600.0,,,5197.832192,2364.973056,471.0,,,1251274.0,284.54710909494406,357.2157652316781,10.125,,36.4
6601.732096,2.654208,538710.0,15.625,0.00408516254015376,28888.010752,9358.04928,0.0,,,,0.0,978.0,,276,,2.9639999999999986,20034.60096,,0.0,0.0,,,,0.0,,5.5,533,,1640970.0,0.8350000000000364,5019.0,1681082601.0,,,5197.832192,2364.973056,471.0,,,1283554.0,570.9566305587058,494.6341691594065,10.125,,36.5
6601.732096,2.654208,545338.0,15.625,0.004084866284141793,28888.010752,9376.325632,0.0,,,,0.0,979.0,,277,,2.9679999999999893,20016.324608,,0.0,0.0,,,,0.0,,5.5,534,,1658890.0,0.8359999999993306,5019.0,1681082602.0,,,5197.832192,2364.973056,471.0,,,1308779.0,436.146071745059,360.96715548918127,10.125,,36.6
6601.732096,2.654208,551816.0,15.375,0.0449522443633594,28888.010752,9388.019712,0.0,,,,0.0,983.0,,278,,2.975999999999999,20004.626432,,0.0,0.0,,,,0.0,,5.5,535,,1676558.0,0.8389999999999418,5019.0,1681082603.0,,,5197.832192,2364.973056,471.0,,,1333665.0,284.30193809252745,403.84471379402754,10.125,,36.6
6601.732096,2.654208,558819.0,15.375,0.004086397564888436,28888.010752,9403.174912,0.0,,,,0.0,984.0,,279,,2.9839999999999804,19989.471232,,0.0,0.0,,,,0.0,,5.5,536,,1697606.0,0.8400000000001455,5019.0,1681082604.0,,,5197.832192,2364.973056,471.0,,,1364677.0,468.4404814877091,310.14998496745636,10.125,,36.7
6601.732096,2.654208,565836.0,15.375,0.044946524459366935,28888.010752,9411.186688,0.0,,,,0.0,987.0,,280,,2.9919999999999902,19981.459456,,0.0,0.0,,,,0.0,,5.5,537,,1717359.0,0.8419999999996435,5019.0,1681082605.0,,,5197.832192,2364.973056,471.0,,,1392980.0,395.44201213731463,408.0480917085168,10.125,,36.7
6601.732096,2.654208,571762.0,15.375,0.004086427696771761,28888.010752,9415.544832,0.0,,,,0.0,988.0,,281,,2.995999999999981,19977.105408,,0.0,0.0,,,,0.0,,5.5,538,,1735588.0,0.8429999999998472,5019.0,1681082606.0,,,5197.832192,2364.973056,471.0,,,1420127.0,288.83381760210466,275.3383183036258,10.125,,36.7
6601.732096,2.654208,578761.0,15.375,0.04903081125878787,28888.010752,9451.450368,0.0,,,,0.0,992.0,,282,,3.0039999999999907,19941.195776,,0.0,0.0,,,,0.0,,5.5,539,,1754635.0,0.8459999999995489,5019.0,1681082607.0,,,5197.832192,2364.973056,471.0,,,1446772.0,508.81827329780884,348.98109252541207,10.125,,36.8
