04_peers/peer_4_epoch,03_hivemind/next_fetch_time_s,03_hivemind/estimated_current_samples,03_hivemind/epoch_s,03_hivemind/overshot_TBS,04_peers/peer_3_epoch_oos,04_peers/peer_6_epoch_oos,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,04_peers/peer_2_epoch,04_peers/peer_2_samples_per_second,04_peers/peer_3_epoch,04_peers/peer_9_epoch_oos,04_peers/peer_4_samples_per_second,04_peers/peer_3_samples_accumulated,04_peers/peer_5_samples_accumulated,_runtime,03_hivemind/global_samples_accumulated,03_hivemind/eta_next_epoch_s,04_peers/peer_8_epoch,04_peers/peer_8_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_7_samples_accumulated,_timestamp,03_hivemind/num_clients,04_peers/peer_2_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_5_epoch_oos,04_peers/peer_7_epoch,04_peers/peer_8_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_6_samples_accumulated,_step,04_peers/peer_9_epoch,03_hivemind/undershot_TBS,04_peers/peer_9_samples_accumulated,04_peers/peer_1_samples_per_second,04_peers/peer_7_samples_per_second,03_hivemind/global_epoch,03_hivemind/reached_TBS,04_peers/peer_6_epoch,04_peers/peer_7_epoch_oos,04_peers/peer_8_samples_accumulated,04_peers/peer_5_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_6_samples_per_second,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_4_epoch_oos,03_hivemind/num_peers,04_peers/peer_5_samples_per_second,04_peers/peer_9_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/per_epoch_training_samples,04_peers/peer_1_epoch
0.0,0.5,100635,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,171,32960,0.0,0.0,117.77,3104.0,6208.0,1681382024.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,82,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,102351,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,172,32960,0.0,0.0,117.77,3104.0,6208.0,1681382025.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,83,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,104070,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,174,32960,0.0,0.0,117.77,3104.0,6208.0,1681382027.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,84,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,105792,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,175,32960,0.0,0.0,117.77,3104.0,6208.0,1681382028.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,85,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,107521,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,177,32960,0.0,0.0,117.77,3104.0,6208.0,1681382030.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,86,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,109226,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,178,32960,0.0,0.0,117.77,3104.0,6208.0,1681382031.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,87,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,110947,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,179,32960,0.0,0.0,117.77,3104.0,6208.0,1681382032.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,88,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,112661,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,181,32960,0.0,0.0,117.77,3104.0,6208.0,1681382034.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,89,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,114405,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,182,32960,0.0,0.0,117.77,3104.0,6208.0,1681382035.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,90,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,116114,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,184,32960,0.0,0.0,117.77,3104.0,6208.0,1681382037.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,91,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,117836,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,185,32960,0.0,0.0,117.77,3104.0,6208.0,1681382038.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,92,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,119549,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,186,32960,0.0,0.0,117.77,3104.0,6208.0,1681382039.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,93,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,121253,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,188,32960,0.0,0.0,117.77,3104.0,6208.0,1681382041.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,94,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,122970,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,189,32960,0.0,0.0,117.77,3104.0,6208.0,1681382042.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,95,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,124680,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,191,32960,0.0,0.0,117.77,3104.0,6208.0,1681382044.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,96,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,126387,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,192,32960,0.0,0.0,117.77,3104.0,6208.0,1681382045.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,97,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,128100,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,193,32960,0.0,0.0,117.77,3104.0,6208.0,1681382046.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,98,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,129822,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,195,32960,0.0,0.0,117.77,3104.0,6208.0,1681382048.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,99,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,131533,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,196,32960,0.0,0.0,117.77,3104.0,6208.0,1681382049.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,100,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,133237,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,197,32960,0.0,0.0,117.77,3104.0,6208.0,1681382050.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,101,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,134941,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,199,32960,0.0,0.0,117.77,3104.0,6208.0,1681382052.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,102,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,0.5,136663,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,200,32960,0.0,0.0,117.77,3104.0,6208.0,1681382053.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,103,0.0,,1856.0,117.04,268.92,0,,0.0,0.0,1888.0,0.0,0.0,122.89,1233.2203444497168,0.0,0.0,9,120.16,119.16,7712.0,,0.0
0.0,10.0,582,,,0.0,0.0,,,0.0,123.23,0.0,0.0,123.03,3072.0,3040.0,202,0,26.1,0.0,117.77,3104.0,6208.0,1681382055.0,0,3168.0,1233.2203444497168,0.0,0.0,0.0,121.02,2912.0,104,0.0,,1856.0,117.04,268.92,1,,0.0,0.0,1888.0,0.0,0.0,122.89,1116.1781850140608,0.0,0.0,9,120.16,119.16,7712.0,,0.0
1.0,10.0,1865,150.67886677989736,1.0,0.0,0.0,218.7433493785561,32960.0,1.0,123.23,1.0,0.0,123.03,0.0,0.0,203,1120,28.28,1.0,117.77,0.0,0.0,1681382056.0,0,0.0,1092.8263278870318,0.0,1.0,0.0,121.02,0.0,105,1.0,0.0,0.0,117.04,268.92,1,0.0,1.0,0.0,0.0,1.0,0.0,122.89,1092.8263278870318,1.0,0.0,9,120.16,119.16,7712.0,32960.0,0.0
1.0,10.0,3195,,,0.0,0.0,,,1.0,117.9,1.0,0.0,116.53,128.0,128.0,205,2560,28.3,1.0,114.11,128.0,128.0,1681382058.0,0,128.0,1045.1087119485492,0.0,1.0,0.0,115.25,128.0,106,1.0,,128.0,112.37,169.89,1,,1.0,0.0,128.0,1.0,0.0,116.75,1045.1087119485492,0.0,0.0,9,116.02,114.01,96.0,,1.0
1.0,10.0,4271,,,0.0,0.0,,,1.0,114.1,1.0,0.0,116.15,288.0,288.0,206,3776,29.37,1.0,111.1,288.0,288.0,1681382059.0,0,288.0,970.3775460388871,0.0,1.0,0.0,114.81,288.0,107,1.0,,288.0,111.24,143.13,1,,1.0,0.0,288.0,1.0,0.0,111.56,970.3775460388871,0.0,0.0,9,112.96,110.05,256.0,,1.0
1.0,10.0,5824,,,0.0,0.0,,,1.0,103.58,1.0,0.0,104.06,416.0,416.0,207,4928,26.44,1.0,101.34,416.0,512.0,1681382060.0,0,416.0,1019.1694029925856,0.0,1.0,0.0,102.64,384.0,108,1.0,,416.0,99.89,157.16,1,,1.0,0.0,416.0,1.0,0.0,98.08,1019.1694029925856,0.0,0.0,9,102.49,101.13,384.0,,1.0
1.0,10.0,6535,,,0.0,0.0,,,1.0,108.43,1.0,0.0,108.7,544.0,512.0,209,6112,29.93,1.0,107.91,512.0,672.0,1681382062.0,0,512.0,876.5507720912909,0.0,1.0,0.0,108.54,512.0,109,1.0,,544.0,106.68,172.14,1,,1.0,0.0,576.0,1.0,0.0,92.33,876.5507720912909,0.0,0.0,9,107.31,107.13,544.0,,1.0
1.0,10.0,7998,,,0.0,0.0,,,1.0,98.61,1.0,0.0,102.42,672.0,672.0,210,7584,26.5,1.0,94.29,704.0,736.0,1681382063.0,0,672.0,934.8591225087621,0.0,1.0,0.0,94.95,672.0,110,1.0,,672.0,94.35,95.72,1,,1.0,0.0,672.0,1.0,0.0,102.97,934.8591225087621,0.0,0.0,9,97.36,95.87,640.0,,1.0
1.0,10.0,9566,,,0.0,0.0,,,1.0,109.04,1.0,0.0,110.0,832.0,768.0,212,9024,23.22,1.0,99.74,864.0,928.0,1681382065.0,0,864.0,999.2684586981076,0.0,1.0,0.0,104.2,864.0,111,1.0,,832.0,102.91,108.23,1,,1.0,0.0,832.0,1.0,0.0,111.71,999.2684586981076,0.0,0.0,9,87.78,101.25,800.0,,1.0
1.0,10.0,11153,,,0.0,0.0,,,1.0,114.6,1.0,0.0,114.98,992.0,928.0,213,10656,20.61,1.0,105.87,1024.0,1120.0,1681382066.0,0,1024.0,1048.7231442355153,0.0,1.0,0.0,110.55,1024.0,112,1.0,,992.0,108.71,121.07,1,,1.0,0.0,960.0,1.0,0.0,116.23,1048.7231442355153,0.0,0.0,9,98.85,108.41,960.0,,1.0
1.0,10.0,12704,,,0.0,0.0,,,1.0,118.22,1.0,0.0,118.74,1184.0,1088.0,214,12032,18.7,1.0,111.39,1216.0,1344.0,1681382067.0,0,1184.0,1073.0052470111323,0.0,1.0,0.0,115.27,1184.0,113,1.0,,1152.0,112.95,133.25,1,,1.0,0.0,1152.0,1.0,0.0,119.07,1073.0052470111323,0.0,0.0,9,106.7,113.12,1152.0,,1.0
1.0,10.0,14299,,,0.0,0.0,,,1.0,120.31,1.0,0.0,120.52,1344.0,1248.0,216,13760,16.82,1.0,113.85,1376.0,1504.0,1681382069.0,0,1344.0,1098.2677685811732,0.0,1.0,0.0,117.59,1344.0,114,1.0,,1280.0,114.99,137.65,1,,1.0,0.0,1280.0,1.0,0.0,120.64,1098.2677685811732,0.0,0.0,9,112.09,115.37,1312.0,,1.0
1.0,10.0,15874,,,0.0,0.0,,,1.0,121.98,1.0,0.0,121.67,1504.0,1440.0,217,15360,15.2,1.0,116.22,1536.0,1760.0,1681382070.0,0,1536.0,1111.5514028863981,0.0,1.0,0.0,119.04,1536.0,115,1.0,,1504.0,116.23,147.45,1,,1.0,0.0,1472.0,1.0,0.0,121.89,1111.5514028863981,0.0,0.0,9,115.9,117.89,1472.0,,1.0
1.0,9.68,17612,,,0.0,0.0,,,1.0,122.67,1.0,0.0,122.14,1696.0,1600.0,219,17024,12.91,1.0,117.12,1728.0,1984.0,1681382072.0,0,1696.0,1174.3293023534013,0.0,1.0,0.0,119.95,1728.0,116,1.0,,1664.0,116.88,153.72,1,,1.0,0.0,1632.0,1.0,0.0,122.54,1174.3293023534013,0.0,0.0,9,117.75,118.79,1632.0,,1.0
1.0,8.33,19339,,,0.0,0.0,,,1.0,123.11,1.0,0.0,122.54,1856.0,1760.0,220,18720,11.11,1.0,117.73,1888.0,2336.0,1681382073.0,0,1888.0,1209.2325668818692,0.0,1.0,0.0,120.44,1888.0,117,1.0,,1824.0,117.26,212.14,1,,1.0,0.0,1792.0,1.0,0.0,122.75,1209.2325668818692,0.0,0.0,9,119.0,119.35,1792.0,,1.0
1.0,7.18,21073,,,0.0,0.0,,,1.0,123.27,1.0,0.0,122.74,2016.0,1920.0,221,20576,9.57,1.0,117.98,2048.0,2720.0,1681382074.0,0,2048.0,1221.6664057803341,0.0,1.0,0.0,120.68,2048.0,118,1.0,,1984.0,117.48,245.11,1,,1.0,0.0,1984.0,1.0,0.0,122.82,1221.6664057803341,0.0,0.0,9,119.56,119.6,1952.0,,1.0
1.0,6.1,22784,,,0.0,0.0,,,1.0,123.51,1.0,0.0,122.87,2208.0,2112.0,223,22208,8.14,1.0,118.16,2240.0,3072.0,1681382076.0,0,2240.0,1226.9944506359977,0.0,1.0,0.0,120.83,2240.0,119,1.0,,2176.0,117.58,256.18,1,,1.0,0.0,2144.0,1.0,0.0,122.96,1226.9944506359977,0.0,0.0,9,119.88,119.69,2144.0,,1.0
1.0,5.07,24488,,,0.0,0.0,,,1.0,123.27,1.0,0.0,122.85,2368.0,2272.0,224,23872,6.76,1.0,118.21,2400.0,3424.0,1681382077.0,0,2400.0,1224.1662200769297,0.0,1.0,0.0,120.88,2400.0,120,1.0,,2336.0,117.99,261.38,1,,1.0,0.0,2304.0,1.0,0.0,122.94,1224.1662200769297,0.0,0.0,9,119.9,119.57,2304.0,,1.0
1.0,4.03,26191,,,0.0,0.0,,,1.0,123.25,1.0,0.0,122.61,2528.0,2432.0,225,25568,5.37,1.0,118.12,2592.0,3776.0,1681382078.0,0,2560.0,1223.7694908058054,0.0,1.0,0.0,121.07,2560.0,121,1.0,,2496.0,117.67,258.6,1,,1.0,0.0,2464.0,1.0,0.0,123.0,1223.7694908058054,0.0,0.0,9,120.04,119.81,2464.0,,1.0
1.0,2.98,27901,,,0.0,0.0,,,1.0,123.3,1.0,0.0,122.65,2688.0,2592.0,227,27360,3.97,1.0,118.17,2752.0,4160.0,1681382080.0,0,2720.0,1224.9073351308543,0.0,1.0,0.0,120.81,2752.0,122,1.0,,2656.0,117.47,258.91,1,,1.0,0.0,2624.0,1.0,0.0,122.86,1224.9073351308543,0.0,0.0,9,119.91,119.69,2624.0,,1.0
1.0,1.94,29599,,,0.0,0.0,,,1.0,123.23,1.0,0.0,122.58,2880.0,2784.0,228,29088,2.59,1.0,118.11,2912.0,4512.0,1681382081.0,0,2912.0,1222.2304346013575,0.0,1.0,0.0,120.78,2912.0,123,1.0,,2848.0,117.37,260.47,1,,1.0,0.0,2816.0,1.0,0.0,122.85,1222.2304346013575,0.0,0.0,9,119.85,119.65,2784.0,,1.0
1.0,0.91,31292,,,0.0,0.0,,,1.0,123.28,1.0,0.0,122.46,3040.0,2944.0,230,30720,1.21,1.0,117.95,3104.0,4864.0,1681382083.0,0,3104.0,1217.7164019272136,0.0,1.0,0.0,120.9,3104.0,124,1.0,,3008.0,117.21,258.3,1,,1.0,0.0,2976.0,1.0,0.0,122.91,1217.7164019272136,0.0,0.0,9,119.58,119.64,2944.0,,1.0
1.0,0.5,32981,,,0.0,0.0,,,1.0,123.24,1.0,0.0,122.38,3200.0,3104.0,231,32352,0.0,1.0,117.81,3264.0,5216.0,1681382084.0,0,3264.0,1215.5784099430032,0.0,1.0,0.0,120.8,3264.0,125,1.0,,3168.0,117.01,255.11,1,,1.0,0.0,3136.0,1.0,0.0,122.53,1215.5784099430032,0.0,0.0,9,119.58,119.25,3104.0,,1.0
1.0,0.5,34682,,,0.0,0.0,,,1.0,123.17,1.0,0.0,122.31,3360.0,3264.0,232,32960,0.0,1.0,117.84,3424.0,5568.0,1681382085.0,0,3424.0,1214.7167395145202,0.0,1.0,0.0,120.38,3424.0,126,1.0,,3328.0,116.93,253.67,1,,1.0,0.0,3296.0,1.0,0.0,122.57,1214.7167395145202,0.0,0.0,9,119.51,119.21,3264.0,,1.0
1.0,0.5,36376,,,0.0,0.0,,,1.0,123.2,1.0,0.0,122.25,3424.0,3328.0,234,32960,0.0,1.0,117.83,3488.0,5696.0,1681382087.0,0,3488.0,1214.7167395145202,0.0,1.0,0.0,120.4,3488.0,127,1.0,,3392.0,116.9,252.93,1,,1.0,0.0,3328.0,1.0,0.0,122.57,1214.7167395145202,0.0,0.0,9,119.42,119.22,3328.0,,1.0
1.0,0.5,38070,,,0.0,0.0,,,1.0,123.2,1.0,0.0,122.25,3424.0,3328.0,235,32960,0.0,1.0,117.83,3488.0,5696.0,1681382088.0,0,3488.0,1214.7167395145202,0.0,1.0,0.0,120.4,3488.0,128,1.0,,3392.0,116.9,252.93,1,,1.0,0.0,3328.0,1.0,0.0,122.57,1214.7167395145202,0.0,0.0,9,119.42,119.22,3328.0,,1.0
1.0,0.5,39771,,,0.0,0.0,,,1.0,123.2,1.0,0.0,122.25,3424.0,3328.0,237,32960,0.0,1.0,117.83,3488.0,5696.0,1681382090.0,0,3488.0,1214.7167395145202,0.0,1.0,0.0,120.4,3488.0,129,1.0,,3392.0,116.9,252.93,1,,1.0,0.0,3328.0,1.0,0.0,122.57,1214.7167395145202,0.0,0.0,9,119.42,119.22,3328.0,,1.0
