03_hivemind/num_clients,04_peers/peer_3_epoch_oos,03_hivemind/per_epoch_training_samples,04_peers/peer_8_samples_accumulated,04_peers/peer_7_epoch_oos,04_peers/peer_4_samples_accumulated,03_hivemind/num_peers,04_peers/peer_9_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_8_epoch,04_peers/peer_1_samples_per_second,03_hivemind/total_training_samples,_step,04_peers/peer_5_epoch,03_hivemind/overshot_TBS,04_peers/peer_4_epoch_oos,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_per_second,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,04_peers/peer_6_samples_per_second,04_peers/peer_6_samples_accumulated,04_peers/peer_6_epoch_oos,03_hivemind/eta_next_epoch_s,04_peers/peer_3_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_8_samples_per_second,04_peers/peer_7_samples_accumulated,_timestamp,03_hivemind/epoch_s,04_peers/peer_1_epoch,04_peers/peer_7_epoch,04_peers/peer_5_samples_per_second,04_peers/peer_5_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_3_epoch,04_peers/peer_6_epoch,04_peers/peer_8_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,04_peers/peer_9_samples_per_second,04_peers/peer_9_samples_accumulated,03_hivemind/reached_TBS,04_peers/peer_9_epoch_oos,04_peers/peer_2_epoch,03_hivemind/undershot_TBS,04_peers/peer_4_epoch,04_peers/peer_1_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/global_samples_accumulated,04_peers/peer_5_epoch_oos,04_peers/peer_7_samples_per_second,03_hivemind/optimistic_total_samples_per_second
0,0.0,,2496.0,0.0,2464.0,9,2.0,0.0,2.0,257.32,,124,2.0,,0.0,,117.01,194,2,4.16,113.88,2336.0,0.0,5.54,114.69,116.3,2432.0,118.48,2432.0,1681157046.0,,2.0,2.0,116.54,2400.0,1169.2462203778844,2.0,2.0,0.0,5120.0,2496.0,118.19,2528.0,,0.0,2.0,,2.0,0.0,26289,26016,0.0,120.05,1169.2462203778844
0,0.0,,2624.0,0.0,2592.0,9,2.0,0.0,2.0,234.49,,125,2.0,,0.0,,116.87,196,2,3.25,113.74,2464.0,0.0,4.34,114.56,116.25,2560.0,118.43,2592.0,1681157048.0,,2.0,2.0,116.48,2528.0,1185.6682459901272,2.0,2.0,0.0,5376.0,2624.0,118.26,2656.0,,0.0,2.0,,2.0,0.0,27623,27360,0.0,120.16,1185.6682459901272
0,0.0,,2752.0,0.0,2720.0,9,2.0,0.0,2.0,251.26,,126,2.0,,0.0,,116.87,197,2,2.4,113.73,2592.0,0.0,3.2,114.48,116.18,2688.0,118.49,2720.0,1681157049.0,,2.0,2.0,116.52,2656.0,1191.2772387841264,2.0,2.0,0.0,5664.0,2752.0,118.17,2816.0,,0.0,2.0,,2.0,0.0,28959,28672,0.0,119.96,1191.2772387841264
0,0.0,,2880.0,0.0,2848.0,9,2.0,0.0,2.0,256.97,,127,2.0,,0.0,,116.74,198,2,1.54,113.72,2720.0,0.0,2.06,114.58,116.16,2816.0,118.53,2848.0,1681157050.0,,2.0,2.0,116.5,2784.0,1196.292593363837,2.0,2.0,0.0,5952.0,2880.0,118.01,2944.0,,0.0,2.0,,2.0,0.0,30305,29984,0.0,120.07,1196.292593363837
0,0.0,,3008.0,0.0,2976.0,9,2.0,0.0,2.0,262.34,,128,2.0,,0.0,,116.6,199,2,0.71,113.62,2848.0,0.0,0.95,114.52,116.33,2944.0,118.44,2976.0,1681157051.0,,2.0,2.0,116.64,2912.0,1192.8060420232919,2.0,2.0,0.0,6240.0,3008.0,117.91,3072.0,,0.0,2.0,,2.0,0.0,31635,31328,0.0,119.9,1192.8060420232919
0,0.0,,3168.0,0.0,3104.0,9,2.0,0.0,2.0,260.22,,129,2.0,,0.0,,116.47,200,2,0.5,113.49,2976.0,0.0,0.0,114.31,116.02,3072.0,118.38,3104.0,1681157052.0,,2.0,2.0,116.34,3040.0,1194.4782570948664,2.0,2.0,0.0,6528.0,3136.0,117.71,3200.0,,0.0,2.0,,2.0,0.0,32993,32736,0.0,119.88,1194.4782570948664
0,0.0,,3264.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,130,2.0,,0.0,,116.28,201,2,0.5,113.21,3104.0,0.0,0.0,114.14,115.99,3200.0,118.28,3264.0,1681157053.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3264.0,117.57,3328.0,,0.0,2.0,,2.0,0.0,34220,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,131,2.0,,0.0,,110.43,202,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157054.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,35531,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,132,2.0,,0.0,,110.43,203,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157055.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,36851,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,133,2.0,,0.0,,110.43,205,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157057.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,38167,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,134,2.0,,0.0,,110.43,206,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157058.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,39474,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,135,2.0,,0.0,,110.43,207,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157059.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,40782,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,136,2.0,,0.0,,110.43,208,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157060.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,42084,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,137,2.0,,0.0,,110.43,209,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157061.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,43381,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,138,2.0,,0.0,,110.43,210,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157062.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,44692,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,139,2.0,,0.0,,110.43,211,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157063.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,46001,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,140,2.0,,0.0,,110.43,212,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157064.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,47308,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,141,2.0,,0.0,,110.43,214,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157066.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,48620,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,142,2.0,,0.0,,110.43,215,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157067.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,49930,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,143,2.0,,0.0,,110.43,216,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157068.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,51243,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,144,2.0,,0.0,,110.43,217,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157069.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,52559,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,145,2.0,,0.0,,110.43,218,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157070.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,53872,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,146,2.0,,0.0,,110.43,219,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157071.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,55183,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,147,2.0,,0.0,,110.43,220,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157072.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,56673,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,148,2.0,,0.0,,110.43,222,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157074.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,58037,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,149,2.0,,0.0,,110.43,223,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157075.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,59380,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,150,2.0,,0.0,,110.43,224,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157076.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,60682,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,151,2.0,,0.0,,110.43,225,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157077.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,61993,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,152,2.0,,0.0,,110.43,226,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157078.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,63304,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,153,2.0,,0.0,,110.43,227,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157079.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,64619,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,154,2.0,,0.0,,110.43,228,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157080.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,65928,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,155,2.0,,0.0,,110.43,229,2,0.5,107.11,3136.0,0.0,0.0,109.34,115.99,3232.0,111.91,3264.0,1681157081.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,67229,32896,0.0,119.71,1165.9776681656647
0,0.0,,3296.0,0.0,3264.0,9,2.0,0.0,2.0,263.21,,156,2.0,,0.0,,110.43,231,3,10.0,107.11,3136.0,0.0,27.12,109.34,115.99,3232.0,111.91,3264.0,1681157083.0,,2.0,2.0,116.08,3200.0,1165.9776681656647,2.0,2.0,0.0,6848.0,3296.0,112.18,3360.0,,0.0,2.0,,2.0,0.0,1141,0,0.0,119.71,1165.9776681656647
0,0.0,32896.0,0.0,0.0,0.0,9,3.0,0.0,3.0,263.21,98784.0,157,3.0,3.0,0.0,550.5500705684861,110.43,232,3,10.0,107.11,0.0,0.0,26.01,109.34,115.99,0.0,111.91,0.0,1681157084.0,59.7511502741836,3.0,3.0,116.08,0.0,1165.9776681656647,3.0,3.0,0.0,0.0,0.0,112.18,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2444,0,0.0,119.71,1165.9776681656647
0,0.0,,0.0,0.0,0.0,9,3.0,0.0,3.0,263.21,,158,3.0,,0.0,,110.43,233,3,10.0,107.11,0.0,0.0,24.86,109.34,115.99,0.0,111.91,0.0,1681157085.0,,3.0,3.0,116.08,0.0,1165.9776681656647,3.0,3.0,0.0,0.0,0.0,112.18,0.0,,0.0,3.0,,3.0,0.0,3781,0,0.0,119.71,1165.9776681656647
0,0.0,,0.0,0.0,0.0,9,3.0,0.0,3.0,263.21,,159,3.0,,0.0,,110.43,234,3,10.0,107.11,0.0,0.0,23.74,109.34,115.99,0.0,111.91,0.0,1681157086.0,,3.0,3.0,116.08,0.0,1165.9776681656647,3.0,3.0,0.0,0.0,0.0,112.18,0.0,,0.0,3.0,,3.0,0.0,5082,0,0.0,119.71,1165.9776681656647
