04_peers/peer_3_samples_accumulated,04_peers/peer_3_samples_per_second,04_peers/peer_9_samples_per_second,04_peers/peer_7_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_4_epoch,04_peers/peer_1_epoch_oos,04_peers/peer_8_epoch_oos,03_hivemind/global_samples_accumulated,04_peers/peer_9_samples_accumulated,04_peers/peer_5_epoch,04_peers/peer_6_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/num_peers,03_hivemind/num_clients,03_hivemind/total_training_samples,04_peers/peer_8_samples_per_second,04_peers/peer_8_samples_accumulated,04_peers/peer_9_epoch,04_peers/peer_6_samples_per_second,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_1_samples_per_second,04_peers/peer_6_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_6_epoch,04_peers/peer_7_epoch,03_hivemind/global_epoch,04_peers/peer_4_samples_per_second,04_peers/peer_5_samples_per_second,03_hivemind/epoch_s,03_hivemind/estimated_current_samples,04_peers/peer_4_samples_accumulated,04_peers/peer_3_epoch,04_peers/peer_5_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_2_epoch,04_peers/peer_8_epoch,04_peers/peer_4_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_1_samples_accumulated,04_peers/peer_5_samples_accumulated,04_peers/peer_3_epoch_oos,03_hivemind/reached_TBS,03_hivemind/overshot_TBS,04_peers/peer_9_epoch_oos,_step,04_peers/peer_2_epoch_oos,03_hivemind/epoch_based_sps,03_hivemind/per_epoch_training_samples,_runtime,03_hivemind/undershot_TBS,04_peers/peer_7_epoch_oos,04_peers/peer_7_samples_per_second,04_peers/peer_2_samples_accumulated,_timestamp
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,148318,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,54,0.0,,,146,,0.0,18.21,22528.0,1681394598.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,151125,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,55,0.0,,,148,,0.0,18.21,22528.0,1681394600.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,153931,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,56,0.0,,,149,,0.0,18.21,22528.0,1681394601.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,156759,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,57,0.0,,,151,,0.0,18.21,22528.0,1681394603.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,159605,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,58,0.0,,,152,,0.0,18.21,22528.0,1681394604.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,162508,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,59,0.0,,,153,,0.0,18.21,22528.0,1681394605.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,165330,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,60,0.0,,,155,,0.0,18.21,22528.0,1681394607.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,168148,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,61,0.0,,,156,,0.0,18.21,22528.0,1681394608.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,170986,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,62,0.0,,,158,,0.0,18.21,22528.0,1681394610.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,173811,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,63,0.0,,,159,,0.0,18.21,22528.0,1681394611.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,176643,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,64,0.0,,,160,,0.0,18.21,22528.0,1681394612.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,179451,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,65,0.0,,,162,,0.0,18.21,22528.0,1681394614.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,182287,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,66,0.0,,,163,,0.0,18.21,22528.0,1681394615.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,185101,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,67,0.0,,,165,,0.0,18.21,22528.0,1681394617.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,187902,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,68,0.0,,,166,,0.0,18.21,22528.0,1681394618.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,190726,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,69,0.0,,,167,,0.0,18.21,22528.0,1681394619.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,193567,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,70,0.0,,,169,,0.0,18.21,22528.0,1681394621.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,196385,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,71,0.0,,,170,,0.0,18.21,22528.0,1681394622.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,199212,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,72,0.0,,,172,,0.0,18.21,22528.0,1681394624.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,202050,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,73,0.0,,,173,,0.0,18.21,22528.0,1681394625.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,204871,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,74,0.0,,,174,,0.0,18.21,22528.0,1681394626.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,207706,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,75,0.0,,,176,,0.0,18.21,22528.0,1681394628.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,210534,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,76,0.0,,,177,,0.0,18.21,22528.0,1681394629.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,213367,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,77,0.0,,,179,,0.0,18.21,22528.0,1681394631.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,216191,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,78,0.0,,,180,,0.0,18.21,22528.0,1681394632.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,218997,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,79,0.0,,,181,,0.0,18.21,22528.0,1681394633.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,221795,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,80,0.0,,,183,,0.0,18.21,22528.0,1681394635.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,224579,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,81,0.0,,,184,,0.0,18.21,22528.0,1681394636.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,227371,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,82,0.0,,,186,,0.0,18.21,22528.0,1681394638.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,230179,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,83,0.0,,,187,,0.0,18.21,22528.0,1681394639.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,233022,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,84,0.0,,,188,,0.0,18.21,22528.0,1681394640.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,235808,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,85,0.0,,,190,,0.0,18.21,22528.0,1681394642.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,238604,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,86,0.0,,,191,,0.0,18.21,22528.0,1681394643.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,241397,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,87,0.0,,,193,,0.0,18.21,22528.0,1681394645.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,244387,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,88,0.0,,,194,,0.0,18.21,22528.0,1681394646.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,247195,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,89,0.0,,,195,,0.0,18.21,22528.0,1681394647.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,250016,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,90,0.0,,,197,,0.0,18.21,22528.0,1681394649.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,252834,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,91,0.0,,,198,,0.0,18.21,22528.0,1681394650.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,255652,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,92,0.0,,,200,,0.0,18.21,22528.0,1681394652.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,258459,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,93,0.0,,,201,,0.0,18.21,22528.0,1681394653.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,261268,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,94,0.0,,,202,,0.0,18.21,22528.0,1681394654.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,264086,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,95,0.0,,,204,,0.0,18.21,22528.0,1681394656.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,266904,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,96,0.0,,,205,,0.0,18.21,22528.0,1681394657.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,269710,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,97,0.0,,,207,,0.0,18.21,22528.0,1681394659.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,272515,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,98,0.0,,,208,,0.0,18.21,22528.0,1681394660.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,275325,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,99,0.0,,,209,,0.0,18.21,22528.0,1681394661.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,278142,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,100,0.0,,,211,,0.0,18.21,22528.0,1681394663.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,280957,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,101,0.0,,,212,,0.0,18.21,22528.0,1681394664.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,283816,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,102,0.0,,,214,,0.0,18.21,22528.0,1681394666.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,286632,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,103,0.0,,,215,,0.0,18.21,22528.0,1681394667.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,289425,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,104,0.0,,,216,,0.0,18.21,22528.0,1681394668.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,292218,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,105,0.0,,,218,,0.0,18.21,22528.0,1681394670.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,295010,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,106,0.0,,,219,,0.0,18.21,22528.0,1681394671.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,297802,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,107,0.0,,,221,,0.0,18.21,22528.0,1681394673.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,300594,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,108,0.0,,,222,,0.0,18.21,22528.0,1681394674.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,303395,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,109,0.0,,,223,,0.0,18.21,22528.0,1681394675.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,306202,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,110,0.0,,,225,,0.0,18.21,22528.0,1681394677.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,314687,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,111,0.0,,,229,,0.0,18.21,22528.0,1681394681.0
544.0,137.76,6.21,96.0,2012.0277544501894,0.0,0.0,0.0,33568,32.0,0.0,0.0,0.0,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,0,70.53,46.99,,317512,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,0.5,9632.0,224.0,0.0,,,0.0,112,0.0,,,230,,0.0,18.21,22528.0,1681394682.0
544.0,137.76,6.21,96.0,31.639473796649206,0.0,0.0,0.0,0,32.0,0.0,0.0,16.28,9,0,,6.26,32.0,0.0,31.64,2012.0277544501894,241.2,160.0,0.0,0.0,0.0,1,70.53,46.99,,10,320.0,0.0,0.0,1453.23,0.0,0.0,0.0,10.0,9632.0,224.0,0.0,,,0.0,113,0.0,,,232,,0.0,18.21,22528.0,1681394684.0
544.0,137.76,6.21,96.0,2207.4496391610323,0.0,1.0,1.0,3040,32.0,0.0,0.0,12.88,9,0,33568.0,6.26,32.0,0.0,31.64,2207.4496391610323,241.2,0.0,0.0,1.0,0.0,1,70.53,46.99,177.85559765575454,4343,320.0,0.0,1.0,1453.23,0.0,0.0,1.0,9.66,9632.0,224.0,1.0,0.0,1.0,1.0,114,1.0,188.7373826994863,33568.0,233,0.0,1.0,18.21,22528.0,1681394685.0
288.0,185.13,64.8,320.0,2620.5177427082454,1.0,0.0,0.0,7360,256.0,1.0,0.0,9.24,9,0,,73.13,288.0,1.0,100.47,2620.5177427082454,235.42,288.0,1.0,1.0,1.0,1,130.69,101.67,,8543,256.0,1.0,0.0,1223.03,1.0,1.0,0.0,6.93,96.0,224.0,0.0,,,0.0,115,0.0,,,235,,0.0,93.12,1024.0,1681394687.0
640.0,216.89,146.95,608.0,2614.5484966524364,1.0,0.0,0.0,10144,608.0,1.0,0.0,7.87,9,0,,148.4,608.0,1.0,167.41,2614.5484966524364,210.25,608.0,1.0,1.0,1.0,1,186.17,157.39,,12181,576.0,1.0,0.0,1231.68,1.0,1.0,0.0,5.91,384.0,512.0,0.0,,,0.0,116,0.0,,,236,,0.0,155.38,2816.0,1681394688.0
672.0,121.53,98.15,768.0,2432.9213696795123,1.0,0.0,0.0,13696,640.0,1.0,0.0,7.4,9,0,,128.11,704.0,1.0,98.75,2432.9213696795123,227.52,640.0,1.0,1.0,1.0,1,108.83,170.57,,14759,640.0,1.0,0.0,1528.69,1.0,1.0,0.0,5.55,576.0,640.0,0.0,,,0.0,117,0.0,,,237,,0.0,132.4,4864.0,1681394689.0
