disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,_timestamp,03_hivemind/global_epoch,02_timing/opt_step_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,memory/available_memory_sys_MB,process/memory/dirty_pages_proc_count,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,02_timing/dataload_time_s,01_general/locally_processed_samples,01_general/step,cpu/logical_core_count,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,memory/used_memory_sys_MB,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,02_timing/forward_time_s,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/resident_set_size_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,01_general/minibatch_loss,memory/used_memory_sys_percent,disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,03_hivemind/num_peers,02_timing/backward_time_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,_step,01_general/lr,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent
374.0,0.0031156609998106433,1681395457.0,,,0.6440000000000055,0.0009999999999998899,199835.746304,0.0,0.06948159996913127,1.1333333333333333,,,,,,1158378.0,31890.702336,,7814.152192,2453.446656,2.6,84.39261954335969,2.719744,0.01675816200031477,2.0,203154.0,6340.952064,2.4153158019023384,40,,5.3,0.20300000000003138,,0.0,,,6525.56288,2205.0,4851.0,132,,0.00037715799999205046,192350.0,0.0,1.2333333333333334
,,1681395457.0,0.0,0.0400519639997583,,,,,,,0.00281970200012438,2976.0,92.0,,,,,0.20669444699979067,,,,,,,,,,,40,7.3983154296875,,,0.0,,9.0,0.14357179999979053,,,,133,0.0001,,,,
,0.0030878339998707816,1681395458.0,0.0,0.04006386799983375,,,,,,,0.0026445190001140872,3008.0,93.0,,,,,0.20778923600028065,,,,,,0.016707117999885668,,,,,41,7.1414794921875,,,0.0,,9.0,0.14490176000026622,,,,134,0.0001,0.0003841370003101474,,,
,0.0030801380003140366,1681395458.0,0.0,0.03992612000001827,,,,,,,0.0028203790002407914,3040.0,94.0,,,,,0.20767026500107022,,,,,,0.016816285000004427,,,,,41,7.110595703125,,,0.0,,9.0,0.1446443510003519,,,,135,0.0001,0.0003829920001408027,,,
378.0,0.002993987000081688,1681395458.0,,,0.6599999999999966,0.0009999999999998899,199830.294528,0.0,0.016347810584147374,1.1333333333333333,,,,,,1163245.0,31890.702336,,7819.677696,2453.446656,2.6,92.81320188293103,2.719744,0.01701098700004877,2.0,209901.0,6340.952064,2.4076062423270086,41,,5.3,0.20400000000000773,,0.0,,,6525.56288,2277.0,4870.0,136,,0.0003886149997924804,197599.0,0.0,1.2333333333333334
,,1681395458.0,0.0,0.0399628909999592,,,,,,,0.002437557999655837,3072.0,95.0,,,,,0.2051996229993165,,,,,,,,,,,41,7.0732421875,,,0.0,,9.0,0.1424055849997785,,,,137,0.0001,,,,
,0.00305594800011022,1681395459.0,0.0,0.03961803799984409,,,,,,,0.0028858370001216826,3104.0,96.0,,,,,0.2045408080002744,,,,,,0.017329027999949176,,,,,42,7.263671875,,,0.0,,9.0,0.14126462600006562,,,,138,0.0001,0.00038733100018362165,,,
,0.003048621000289131,1681395459.0,0.0,0.039621358000204054,,,,,,,0.0024630479997540533,3136.0,97.0,,,,,0.20416564900051526,,,,,,0.01678961200013873,,,,,42,7.201904296875,,,0.0,,9.0,0.1418535860002521,,,,139,0.0001,0.0003894239998771809,,,
382.0,0.003129344999706518,1681395459.0,,,0.6760000000000019,0.0009999999999998899,199836.803072,0.0,0.016340747294099046,1.1333333333333333,,,,,,1167900.0,31890.702336,,7812.636672,2453.446656,2.6,95.61260878048714,2.719744,,2.0,216704.0,6340.952064,2.30110116225125,42,,5.3,0.20500000000004093,,0.0,,,6525.56288,2335.0,4891.0,140,,,202756.0,0.0,1.2333333333333334
,,1681395459.0,0.0,0.03990976300019611,,,,,,,0.0028492669998740894,3168.0,98.0,,,,,0.2061229689998072,,,,,,0.01745836899999631,,,,,42,7.2333984375,,,0.0,,9.0,0.14238828999987163,,,,141,0.0001,0.00038793500016254256,,,
,0.002988095000091562,1681395460.0,0.0,0.0397346690001541,,,,,,,0.0025960729999496834,3200.0,99.0,,,,,0.20649637300039103,,,,,,0.01719249999996464,,,,,43,7.060302734375,,,0.0,,9.0,0.14358572400033154,,,,142,0.0001,0.00039931199989950983,,,
385.0,0.0031058949998623575,1681395460.0,,0.039795759999833535,0.6919999999999931,0.0009999999999998899,199812.141056,0.0,0.012261368395895072,1.1333333333333333,,,,,,1172591.0,31890.702336,,7818.493952,2453.446656,2.6,94.51713342367057,2.719744,0.016852357000061602,2.0,223621.0,6340.960256,2.4635611617684785,43,,5.3,0.20600000000001728,,0.0,,0.14392351200012854,6525.56288,2398.0,4908.0,143,,0.0003913059999831603,207889.0,0.0,1.2333333333333334
,,1681395460.0,0.0,,,,,,,,0.0026299450000806246,3232.0,100.0,,,,,0.20669877499994982,,,,,,,,,,,43,7.3804931640625,,,0.0,,9.0,,,,,144,0.0001,,,,
,0.0030845319997752085,1681395460.0,0.0,0.0400854290001007,,,,,,,0.0025745259999894188,3264.0,101.0,,,,,0.20721670099965195,,,,,,0.01733288800005539,,,,,43,6.975830078125,,,0.0,,9.0,0.14374632499993822,,,,145,0.0001,0.00039300099979300285,,,
,0.003086145999986911,1681395461.0,0.0,0.03993175200002952,,,,,,,0.0024195940000026894,3296.0,102.0,,,,,0.2076430340002844,,,,,,0.01685281500022029,,,,,44,7.1922607421875,,,0.0,,9.0,0.1449617089997446,,,,146,0.0001,0.0003910180003003916,,,
