process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/resident_set_size_proc_MB,_step,02_timing/backward_time_s,memory/used_memory_sys_percent,cpu/interrupts/soft_interrupts_count,process/memory/shared_memory_proc_MB,02_timing/loss_calc_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,01_general/lr,02_timing/dataload_time_s,cpu/logical_core_count,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,03_hivemind/num_peers,01_general/step,02_timing/opt_step_time_s,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,_runtime,_timestamp,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,disk/counter/disk_write_sys_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/forward_time_s,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,cpu/interrupts/interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,01_general/minibatch_loss
4174.0,,6291.64032,321,,6.2,735582.0,2450.39104,0.0004291330001251481,,198083.997696,0.33799999999996544,2.0,,,,,0.016348176152246617,34183.499776,,,,,1588601.0,0.003009149000263278,0.0,117,1681395534.0,3.2,2.719744,707.0,0.0,6741.676032,3184.0,123.61456277068308,0.0,1.2666666666666666,0.017271412999889435,9565.274112,1.5919999999999987,0.0019999999999988916,2968116.0,2.174004093623143,1.6666666666666667,,
,6560.0,,322,0.14315206899982513,,,,,,,,,0.0001,0.0029535819999182422,,0.0,,,0.20628845600003842,9.0,204.0,0.039473110000017186,,,,118,1681395535.0,,,,,,,,,,,,,,,,,1.0,7.121337890625
,6592.0,,323,0.14237371599983817,,,,0.0003899690000253031,,,,,0.0001,0.0027715119999811577,,0.0,,,0.20489784799974586,9.0,205.0,0.039358577000257355,,0.003108779999820399,,118,1681395535.0,,,,,,,,,,0.01689529399982348,,,,,,,1.0,7.189697265625
,6624.0,,324,0.13932210899974962,,,,0.00039568800002598437,,,,,0.0001,0.002715716000238899,,0.0,,,0.20226456699992923,9.0,206.0,0.03954271799966591,,0.003143601000374474,,118,1681395535.0,,,,,,,,,,0.017144734999874345,,,,,,,1.0,7.27783203125
4211.0,,6291.644416,325,,6.2,741431.0,2450.395136,0.00038546099995073746,,198083.428352,0.33999999999991815,2.0,,,,,0.01634798559158783,34183.499776,,,,,1594092.0,0.0031109569999898667,0.0,118,1681395535.0,3.2,2.719744,711.0,0.0,6741.676032,3273.0,90.86911246557435,0.0,1.2666666666666666,0.016919036000217602,9565.855744,1.608000000000004,0.0019999999999988916,2972702.0,2.0102674056884258,1.6666666666666667,,
,6656.0,,326,0.14239935600016906,,,,,,,,,0.0001,0.002623481000227912,,0.0,,,0.20485960300038641,9.0,207.0,0.03942131199983123,,,,119,1681395536.0,,,,,,,,,,,,,,,,,1.0,7.2220458984375
,6688.0,,327,0.14383549800004403,,,,0.00040167199995266856,,,,,0.0001,0.0026132079997296387,,0.0,,,0.20654737700033365,9.0,208.0,0.03954511400024785,,0.0030779740000070888,,119,1681395536.0,,,,,,,,,,0.017073911000352382,,,,,,,1.0,7.1375732421875
,6720.0,,328,0.14087856200012538,,,,0.0003907410000465461,,,,,0.0001,0.0028977330002817325,,0.0,,,0.20393973500040374,9.0,209.0,0.03957812299995567,,0.003101316000083898,,119,1681395536.0,,,,,,,,,,0.017093259999910515,,,,,,,1.0,7.2843017578125
4246.0,,6291.64032,329,,6.2,745953.0,2450.39104,,,198077.427712,0.3429999999999609,2.0,,,,,0.08985921696159008,34183.499776,,,,,1599824.0,0.003073497000059433,0.0,119,1681395536.0,3.2,2.719744,718.0,0.0,6741.676032,3345.0,86.08055073259965,0.0,1.2666666666666666,,9571.418112,1.6280000000000001,0.0019999999999988916,2976713.0,2.595099722858489,1.6666666666666667,,
,6752.0,,330,0.14002769899980194,,,,0.00045143400029701297,,,,,0.0001,0.0028370609998091822,,0.0,,,0.20408482100037872,9.0,210.0,0.0395070970002962,,,,120,1681395537.0,,,,,,,,,,0.018188033000114956,,,,,,,1.0,7.1351318359375
,6784.0,,331,0.14285220300007495,,,,0.0004223989999445621,,,,,0.0001,0.0028998210000281688,,0.0,,,0.2062491630003933,9.0,211.0,0.03951756100013881,,0.0031282470004043716,,120,1681395537.0,,,,,,,,,,0.017428931999802444,,,,,,,1.0,7.0728759765625
4299.0,,6291.64032,332,0.14062198300007367,6.2,751175.0,2450.39104,0.00038843600032123504,,198056.177664,0.3449999999999136,2.0,,,,,0.053132153954516634,34183.499776,,,,0.039475560000028054,1606351.0,0.0030821790001027694,0.0,120,1681395537.0,3.2,2.719744,725.0,0.0,6741.676032,3455.0,117.57366567997686,0.0,1.2666666666666666,0.01733572099965386,9574.281216,1.6440000000000055,0.0019999999999988916,2981260.0,2.224661486224616,1.6666666666666667,,
,6816.0,,333,,,,,,,,,,0.0001,0.002597583000351733,,0.0,,,0.20350146200053132,9.0,212.0,,,,,120,1681395537.0,,,,,,,,,,,,,,,,,1.0,7.170166015625
,6848.0,,334,0.14055921899989698,,,,0.0003943970000364061,,,,,0.0001,0.0027833879998979683,,0.0,,,0.2035097040002256,9.0,213.0,0.0395727530003569,,0.003052293999644462,,121,1681395538.0,,,,,,,,,,0.017147653000392893,,,,,,,1.0,7.427734375
,6880.0,,335,0.1426276530000905,,,,0.00041842600012387265,,,,,0.0001,0.0029308030002539454,,0.0,,,0.2054267980010991,9.0,214.0,0.03939593800032526,,0.0030482070001198736,,121,1681395538.0,,,,,,,,,,0.017005771000185632,,,,,,,1.0,7.1309814453125
4346.0,,6291.644416,336,0.14394194400028937,6.2,757032.0,2450.395136,0.0003952239999307494,,198075.502592,0.34600000000000364,2.0,,,,,0.01634851062913171,34183.499776,,,,0.03979105000007621,1613901.0,0.0031057730002430617,0.0,121,1681395538.0,3.4666666666666663,2.719744,729.0,0.0,6741.676032,3490.0,118.03235123470745,0.0,1.3,0.016870153000127175,9573.793792,1.6599999999999966,0.0019999999999988916,2985910.0,2.470868236360473,1.7333333333333332,,
,6912.0,,337,,,,,,,,,,0.0001,0.002483300999756466,,0.0,,,0.20658744500042303,9.0,215.0,,,,,121,1681395538.0,,,,,,,,,,,,,,,,,1.0,7.132568359375
,6944.0,,338,0.14006363800035615,,,,0.000399972000195703,,,,,0.0001,0.002461010999923019,,0.0,,,0.2027196750004805,9.0,216.0,0.039612195000245265,,0.0031311789998653694,,122,1681395539.0,,,,,,,,,,0.017051679999894986,,,,,,,1.0,7.2135009765625
,6976.0,,339,0.14108881700030906,,,,0.00040915299996413523,,,,,0.0001,0.0027873079998244066,,0.0,,,0.20455602400033968,9.0,217.0,0.0398787980002453,,0.00308051299998624,,122,1681395539.0,,,,,,,,,,0.017311435000010533,,,,,,,1.0,7.005859375
4393.0,,6291.644416,340,0.14354683999999907,6.2,762368.0,2450.39104,0.00039080100032151677,,198040.592384,0.34799999999995634,2.0,,,,,0.016346437877973928,34183.499776,,,,0.03965164700002788,1621686.0,0.00312883900005545,0.0,122,1681395539.0,3.4666666666666663,2.719744,733.0,0.0,6741.676032,3599.0,160.2877422808012,0.0,1.3,0.016925338999953965,9590.317056,1.676000000000002,0.0019999999999988916,2990832.0,2.4978282946511543,1.7333333333333332,,
,7008.0,,341,,,,,,,,,,0.0001,0.0026365140001871623,,0.0,,,0.20627998000054504,9.0,218.0,,,,,122,1681395539.0,,,,,,,,,,,,,,,,,1.0,7.3189697265625
,7040.0,,342,0.1399895520003156,,,,0.00039629699995202827,,,,,0.0001,0.002753604000190535,,0.0,,,0.20296153300023434,9.0,219.0,0.03963168299969766,,0.0030396570000448264,,123,1681395540.0,,,,,,,,,,0.017150740000033693,,,,,,,1.0,7.08935546875
,7072.0,,343,0.14146522800001549,,,,0.00040727699979470344,,,,,0.0001,0.002311677999841777,,0.0,,,0.20408676999886666,9.0,220.0,0.03960316499978944,,0.003090392999638425,,123,1681395540.0,,,,,,,,,,0.017209028999786824,,,,,,,1.0,7.005859375
4443.0,,6291.644416,344,0.14331284600029903,6.2,768821.0,2450.39104,0.0004148699999859673,,198032.05632,0.3489999999999327,2.0,,,,,0.01634891902788984,34183.499776,,,,0.03960630099982154,1630740.0,0.0030935179997868545,0.0,123,1681395540.0,3.4666666666666663,2.719744,737.0,0.0,6741.676032,3736.0,135.98220584130416,0.0,1.3,0.017228132000127516,9597.906944,1.6920000000000073,0.0019999999999988916,2996788.0,3.0403880350481476,1.7333333333333332,,
,7104.0,,345,,,,,,,,,,0.0001,0.0026337479998801427,,0.0,,,0.20628941499990106,9.0,221.0,,,,,123,1681395540.0,,,,,,,,,,,,,,,,,1.0,7.177001953125
,7136.0,,346,0.14099427700011802,,,,0.0003870690002258925,,,,,0.0001,0.002889192000111507,,0.0,,,0.20386024400022507,9.0,222.0,0.039494458000262966,,0.0030712559996572963,,124,1681395541.0,,,,,,,,,,0.017023991999849386,,,,,,,1.0,7.0517578125
,7168.0,,347,0.14033426500009227,,,,0.00039388599998346763,,,,,0.0001,0.002705762000005052,,0.0,,,0.20360627699983525,9.0,223.0,0.039706775000013295,,0.0031653189998905873,,124,1681395541.0,,,,,,,,,,0.01730026999985057,,,,,,,1.0,7.1337890625
4508.0,,6291.648512,348,0.1437055749997853,6.2,773408.0,2450.395136,0.00038829000004625414,,198030.958592,0.35199999999997544,2.0,,,,,0.0694812693722317,34183.499776,,,,0.039631749000363925,1636836.0,0.0031014239998512494,0.0,124,1681395541.0,3.4666666666666663,2.719744,743.0,0.0,6741.676032,3812.0,89.45565752198522,0.0,1.3,0.016955044000042108,9599.95904,1.7199999999999989,0.0019999999999988916,3000920.0,2.3535901905113352,1.7333333333333332,,
,7200.0,,349,,,,,,,,,,0.0001,0.002644649000103527,,0.0,,,0.20642673100019238,9.0,224.0,,,,,124,1681395541.0,,,,,,,,,,,,,,,,,1.0,7.29736328125
,7232.0,,350,0.14145292800003517,,,,0.00043723500039050123,,,,,0.0001,0.0025741489998836187,,0.0,,,0.20413143900032082,9.0,225.0,0.03955168499987849,,0.0031072199999471195,,125,1681395542.0,,,,,,,,,,0.017008222000185924,,,,,,,1.0,7.4068603515625
,7264.0,,351,0.14075525799989919,,,,0.00041228600002796156,,,,,0.0001,0.002531450999867957,,0.0,,,0.20354505599971162,9.0,226.0,0.03951992899965262,,0.0031047090001266042,,125,1681395542.0,,,,,,,,,,0.017221423000137293,,,,,,,1.0,7.2464599609375
4558.0,,6291.644416,352,0.14237039900035597,6.2,778114.0,2450.39104,0.0003878580000673537,,198039.400448,0.3529999999999518,2.0,,,,,0.016348810121495392,34183.499776,,,,0.03973562400005903,1643388.0,0.0031676910002715886,0.0,125,1681395542.0,3.4666666666666663,2.719744,747.0,0.0,6741.676032,3847.0,106.70786141788882,0.0,1.3,0.017039712000041618,9590.62016,1.740000000000009,0.0019999999999988916,3005085.0,2.1410315517713836,1.7333333333333332,,
,7296.0,,353,,,,,,,,,,0.0001,0.0026486530000511266,,0.0,,,0.2053499370008467,9.0,227.0,,,,,125,1681395542.0,,,,,,,,,,,,,,,,,1.0,7.0296630859375
,7328.0,,354,0.14272712000001775,,,,0.0004122299997106893,,,,,0.0001,0.0024977920002129395,,0.0,,,0.2054860289995304,9.0,228.0,0.03964456799985783,,0.0030763009999645874,,126,1681395543.0,,,,,,,,,,0.017128017999766598,,,,,,,1.0,7.1805419921875
,7360.0,,355,0.14128388399967662,,,,0.0003897450001204561,,,,,0.0001,0.002727461000176845,,0.0,,,0.2042550740002298,9.0,229.0,0.03976107500011494,,0.0030541710002580658,,126,1681395543.0,,,,,,,,,,0.01703873799988287,,,,,,,1.0,7.35986328125
4604.0,,6291.648512,356,0.1404945169997518,6.2,782593.0,2450.395136,0.00042275599980712286,,198039.568384,0.35599999999999454,2.0,,,,,0.07356765027888772,34183.499776,,,,0.03977677299963034,1648449.0,0.0030973550001363037,0.0,126,1681395543.0,3.4666666666666663,2.719744,755.0,0.0,6741.676032,3874.0,87.26635228197654,0.0,1.3,0.017100994999964314,9590.386688,1.7600000000000051,0.0019999999999988916,3009170.0,2.118949489693178,1.7666666666666668,,
,7392.0,,357,,,,,,,,,,0.0001,0.002831682000305591,,0.0,,,0.20372407799959547,9.0,230.0,,,,,126,1681395543.0,,,,,,,,,,,,,,,,,1.0,7.01953125
,7424.0,,358,0.14167385500013552,,,,0.0003999060004389321,,,,,0.0001,0.002506919000097696,,0.0,,,0.20455013700120617,9.0,231.0,0.039700856000308704,,0.0031408690001626383,,127,1681395544.0,,,,,,,,,,0.01712773200006268,,,,,,,1.0,7.207275390625
,7456.0,,359,0.14056583500041597,,,,0.00038706300028934493,,,,,0.0001,0.0029150469999876805,,0.0,,,0.20406444000127522,9.0,232.0,0.03988628700017216,,0.0030866530000821513,,127,1681395544.0,,,,,,,,,,0.017223555000327906,,,,,,,1.0,7.3885498046875
4657.0,,6291.64032,360,0.13993003899986434,6.2,787281.0,2450.386944,0.0003862889998345054,,198042.464256,0.3589999999999236,2.0,,,,,0.08572239041517922,34183.499776,,,,0.03952478800010795,1653584.0,0.003100226999777078,0.0,127,1681395544.0,3.4666666666666663,2.719744,762.0,0.0,6741.676032,3900.0,86.25125100240086,0.0,1.3,0.017112889000145515,9587.564544,1.7759999999999962,0.0019999999999988916,3013181.0,2.17384232633624,1.7666666666666668,,
,7488.0,,361,,,,,,,,,,0.0001,0.002950368000256276,,0.0,,,0.20300459999998566,9.0,233.0,,,,,127,1681395544.0,,,,,,,,,,,,,,,,,1.0,7.3509521484375
,7520.0,,362,0.14121522000004916,,,,0.0004041930001221772,,,,,0.0001,0.0027114650001749396,,0.0,,,0.20406955600083165,9.0,234.0,0.03955601800043951,,0.003039381000235153,,128,1681395545.0,,,,,,,,,,0.017143278999810718,,,,,,,1.0,7.2523193359375
,7552.0,,363,0.14236395699981585,,,,0.0004041740003231098,,,,,0.0001,0.0029853459996047604,,0.0,,,0.2057641909996164,9.0,235.0,0.03998556499982442,,0.0030973580001045775,,128,1681395545.0,,,,,,,,,,0.01692779099994368,,,,,,,1.0,7.3294677734375
4696.0,,6291.644416,364,0.14083455899981345,6.2,793353.0,2450.39104,0.00041569900031390716,,198040.510464,0.36099999999999,2.0,,,,,0.01634718836581477,34183.499776,,,,,1658548.0,0.0031502869996984373,0.0,128,1681395545.0,3.4666666666666663,2.719744,766.0,0.0,6741.676032,3941.0,114.97784558855419,0.0,1.3,0.017393270999946253,9589.911552,1.7920000000000016,0.0019999999999988916,3018185.0,2.255848137951372,1.7666666666666668,,
,7584.0,,365,,,,,,,,,,0.0001,0.0026342989999648125,,0.0,,,0.2038751729996875,9.0,236.0,0.03944705799995063,,,,128,1681395545.0,,,,,,,,,,,,,,,,,1.0,7.2855224609375
,7616.0,,366,0.14157415099998616,,,,0.00039640800014240085,,,,,0.0001,0.0029601850001199637,,0.0,,,0.2051095750002787,9.0,237.0,0.039850454999850626,,0.003111581000212027,,129,1681395546.0,,,,,,,,,,0.017216794999967533,,,,,,,1.0,7.2576904296875
,7648.0,,367,0.14116336200004298,,,,0.000388037999982771,,,,,0.0001,0.0026574660000733275,,0.0,,,0.20396072200082926,9.0,238.0,0.039734794000196416,,0.0030999720002000686,,129,1681395546.0,,,,,,,,,,0.0169170900003337,,,,,,,1.0,7.3388671875
4741.0,,6291.64032,368,0.14115670000001046,6.2,798272.0,2450.386944,0.00039456499962398084,,198037.880832,0.36199999999996635,2.0,,,,,0.01634485546159177,34183.499776,,,,,1663753.0,0.0030920350000087637,0.0,129,1681395546.0,3.4666666666666663,2.719744,770.0,0.0,6741.676032,3975.0,101.74734778851783,0.0,1.3,0.017095420999794442,9592.123392,1.8160000000000025,0.0019999999999988916,3022459.0,2.244049692576096,1.7666666666666668,,
,7680.0,,369,,,,,,,,,,0.0001,0.002849992000392376,,0.0,,,0.20421897899950636,9.0,239.0,0.03963026599967634,,,,129,1681395546.0,,,,,,,,,,,,,,,,,1.0,6.956298828125
,7712.0,,370,0.14358760999994047,,,,0.00039219100017362507,,,,,0.0001,0.0026209329998891917,,0.0,,,0.20670310399964364,9.0,240.0,0.03985161899981904,,0.0031417340001098637,,130,1681395547.0,,,,,,,,,,0.017109016999711457,,,,,,,1.0,7.30712890625
,7744.0,,371,0.1370144090001304,,,,0.00041706699994392693,,,,,0.0001,0.0027868649999618356,,0.0,,,0.20463902699975733,9.0,241.0,0.039798606999738695,,0.003064910999910353,,130,1681395547.0,,,,,,,,,,0.021557168000072124,,,,,,,1.0,7.2520751953125
4785.0,,6291.68128,372,,6.2,804450.0,2450.415616,0.0003908620001311647,,198048.99328,0.3629999999999427,2.0,,,,,0.01634608015672696,34183.499776,,,,,1669224.0,0.0031150849999903585,0.0,130,1681395547.0,3.4666666666666663,2.719744,774.0,0.0,6741.676032,4011.0,89.10508488578809,0.0,1.3,0.017062142000213498,9588.441088,1.8320000000000078,0.0019999999999988916,3027935.0,3.267092956024174,1.7666666666666668,,
,7776.0,,373,0.14069836799990298,,,,,,,,,0.0001,0.0029164739999032463,,0.0,,,0.20409708800025328,9.0,242.0,0.03991415700011203,,,,130,1681395547.0,,,,,,,,,,,,,,,,,1.0,7.2579345703125
,7808.0,,374,0.14115344399988317,,,,0.0004064480003762583,,,,,0.0001,0.0028168980002192257,,0.0,,,0.20449139699985608,9.0,243.0,0.039750582999658945,,0.0030407399999603513,,131,1681395548.0,,,,,,,,,,0.017323283999758132,,,,,,,1.0,7.04833984375
,7840.0,,375,0.14177428399989367,,,,0.0003924070001630753,,,,,0.0001,0.0028975099999115628,,0.0,,,0.20499568000013824,9.0,244.0,0.039682193000317056,,0.0031262329998753557,,131,1681395548.0,,,,,,,,,,0.017123052999977517,,,,,,,1.0,7.0750732421875
4831.0,,6291.677184,376,,6.2,809814.0,2450.41152,0.0004120509997846966,,198059.474944,0.36599999999998545,2.0,,,,,0.06538413398709346,34183.499776,,,,,1675317.0,0.0031280410003091674,0.0,131,1681395548.0,3.4666666666666663,2.719744,783.0,0.0,6741.676032,4045.0,101.30074341758943,0.0,1.3,0.01717081499964479,9589.829632,1.8520000000000039,0.0019999999999988916,3032290.0,2.3584979785368145,1.8000000000000003,,
,7872.0,,377,0.14094725299992206,,,,,,,,,0.0001,0.002792255000258592,,0.0,,,0.20404629199992996,9.0,245.0,0.03959587700001066,,,,131,1681395548.0,,,,,,,,,,,,,,,,,1.0,7.098876953125
,7904.0,,378,0.1403848659997493,,,,0.0003930879997824377,,,,,0.0001,0.0027816799997708586,,0.0,,,0.2034558389996164,9.0,246.0,0.03957105000017691,,0.003149793999909889,,132,1681395549.0,,,,,,,,,,0.017175361000226985,,,,,,,1.0,7.3265380859375
,7936.0,,379,0.14159304999975575,,,,0.0003903120000359195,,,,,0.0001,0.002846481000233325,,0.0,,,0.20469596300017656,9.0,247.0,0.03969719799988525,,0.003109920000042621,,132,1681395549.0,,,,,,,,,,0.0170590020002237,,,,,,,1.0,7.158203125
4867.0,,6291.677184,380,,6.2,814811.0,2450.41152,0.0003959809996558761,,198056.984576,0.37000000000000455,2.0,,,,,0.06947475725470256,34183.499776,,,,,1682181.0,0.0031373300002996984,0.0,132,1681395549.0,3.4666666666666663,2.719744,789.0,0.0,6741.676032,4081.0,101.26093535831755,0.0,1.3,0.01722500100004254,9592.352768,1.8719999999999999,0.0019999999999988916,3036938.0,2.810431129942476,1.8000000000000003,,
4981.0,,6291.677184,381,0.14052702899971337,6.2,817378.0,2450.41152,,,198034.661376,0.37000000000000455,2.0,,,,,0.004086981810209534,34183.499776,,,,,1696686.0,,0.0,133,1681395550.0,3.4666666666666663,2.719744,790.0,0.0,6741.676032,4091.0,29.273039167074355,0.0,1.3,,9595.838464,1.8760000000000048,0.0019999999999988916,3045386.0,1.3710866097202032,1.8000000000000003,,
4981.0,,6291.677184,382,,6.2,817600.0,2450.41152,,,198034.194432,0.37000000000000455,2.0,,,,,0.004087304635619289,34183.499776,,,,,1697301.0,,0.0,134,1681395551.0,3.4666666666666663,2.719744,791.0,0.0,6741.676032,4091.0,0.025106588023836918,0.0,1.3,,9595.838464,1.8799999999999955,0.0019999999999988916,3046014.0,0.09273072382350327,1.8000000000000003,,
4981.0,,6291.677184,383,,6.2,830175.0,2450.41152,,,198013.415424,0.3709999999999809,2.0,,,,,0.004090565809834047,34183.499776,,,,,1738680.0,,0.0,135,1681395552.0,3.4666666666666663,2.719744,792.0,0.0,6741.676032,4091.0,308.9952775618754,0.0,1.3,,9616.625664,1.8840000000000003,0.0019999999999988916,3071550.0,224.782231925367,1.8000000000000003,,
4981.0,,6291.677184,384,,6.2,845324.0,2450.41152,,,198007.865344,0.3769999999999527,2.0,,,,,0.11438588388836095,34183.499776,,,,,1774507.0,,0.0,136,1681395553.0,3.4333333333333336,2.719744,807.0,0.0,6741.676032,4091.0,168.4459404105003,0.0,1.3333333333333335,,9622.155264,1.891999999999996,0.0019999999999988916,3095464.0,185.5076849135249,1.8333333333333333,,
4981.0,,6291.677184,385,,6.2,859098.0,2450.41152,,,198001.483776,0.3789999999999054,2.0,,,,,0.08172857336099,34183.499776,,,,,1812021.0,,0.0,137,1681395554.0,3.4333333333333336,2.719744,811.0,0.0,6741.676032,4091.0,195.89086768459467,0.0,1.3333333333333335,,9628.532736,1.8960000000000008,0.0019999999999988916,3119869.0,212.6965450217789,1.8333333333333333,,
4981.0,,6291.677184,386,,6.2,880178.0,2450.41152,,,197989.302272,0.3789999999999054,2.0,,,,,0.004085847496759636,34183.499776,,,,,1879571.0,,0.0,138,1681395555.0,3.4333333333333336,2.719744,812.0,0.0,6741.676032,4091.0,428.2095775134978,0.0,1.3333333333333335,,9640.722432,1.9000000000000057,0.0019999999999988916,3161401.0,464.9441235710609,1.8333333333333333,,
4981.0,,6291.677184,387,,6.2,904854.0,2450.41152,,,197966.688256,0.3789999999999054,2.0,,,,,0.004085884415476863,34183.499776,,,,,1973905.0,,0.0,139,1681395556.0,3.4333333333333336,2.719744,813.0,0.0,6741.676032,4091.0,484.94820305088604,0.0,1.3333333333333335,,9663.336448,1.9039999999999964,0.0019999999999988916,3217092.0,628.078362201741,1.8333333333333333,,
4981.0,,6291.677184,388,,6.2,926995.0,2450.41152,,,197966.536704,0.3789999999999054,2.0,,,,,0.004086438392466661,34183.499776,,,,,2056333.0,,0.0,140,1681395557.0,3.4333333333333336,2.719744,814.0,0.0,6741.676032,4091.0,653.456161178097,0.0,1.3333333333333335,,9663.483904,1.9080000000000013,0.0019999999999988916,3266127.0,491.59888928668596,1.8333333333333333,,
4981.0,,6291.677184,389,,6.2,939877.0,2450.41152,,,197951.46752,0.38400000000001455,2.0,,,,,0.04495482146501754,34183.499776,,,,,2111540.0,,0.0,141,1681395558.0,3.166666666666666,2.719744,823.0,0.0,6741.676032,4091.0,364.4678865563543,0.0,1.3333333333333335,,9678.553088,1.9159999999999968,0.0019999999999988916,3297902.0,406.6938418070882,1.8000000000000003,,
4981.0,,6291.677184,390,,6.2,954762.0,2450.41152,,,197945.237504,0.38599999999996726,2.0,,,,,0.04495306772535371,34183.499776,,,,,2165561.0,,0.0,142,1681395559.0,3.166666666666666,2.719744,826.0,0.0,6741.676032,4091.0,405.01077764800317,0.0,1.3333333333333335,,9684.774912,1.9240000000000066,0.0019999999999988916,3330134.0,374.86601029325914,1.8000000000000003,,
4981.0,,6291.677184,391,,6.2,966670.0,2450.41152,,,197937.471488,0.38599999999996726,2.0,,,,,0.004084292346064055,34183.499776,,,,,2208082.0,,0.0,143,1681395560.0,3.166666666666666,2.719744,827.0,0.0,6741.676032,4091.0,250.83290582583615,0.0,1.3333333333333335,,9692.553216,1.9279999999999973,0.0019999999999988916,3355509.0,302.75704095101463,1.8000000000000003,,
4981.0,,6291.677184,392,,6.2,982728.0,2450.41152,,,197914.161152,0.38599999999996726,2.0,,,,,0.004086549204439424,34183.499776,,,,,2288745.0,,0.0,144,1681395561.0,3.166666666666666,2.719744,828.0,0.0,6741.676032,4091.0,599.4471544136213,0.0,1.3333333333333335,,9715.863552,1.9320000000000022,0.0019999999999988916,3400548.0,433.9138407228295,1.8000000000000003,,
4981.0,,6291.677184,393,,6.2,994427.0,2450.41152,,,197904.09728,0.3869999999999436,2.0,,,,,0.004086475321864136,34183.499776,,,,,2331986.0,,0.0,145,1681395562.0,3.166666666666666,2.719744,829.0,0.0,6741.676032,4091.0,292.9863213333711,0.0,1.3333333333333335,,9725.923328,1.936000000000007,0.0019999999999988916,3426045.0,265.4803756422925,1.8000000000000003,,
4981.0,,6291.677184,394,,6.2,1004635.0,2450.41152,,,197889.814528,0.3869999999999436,2.0,,,,,0.004084890569432887,34183.499776,,,,,2385618.0,,0.0,146,1681395563.0,5.033333333333333,2.719744,830.0,0.0,6741.676032,4091.0,206.8175864677963,0.0,1.4666666666666666,,9740.210176,1.9399999999999977,0.0019999999999988916,3455912.0,340.96633406968243,2.2,,
4981.0,,6291.677184,395,,6.2,1041866.0,2450.41152,,,197888.794624,0.38799999999991996,2.0,,,,,0.028622381913818218,34183.499776,,,,,2510488.0,,0.0,147,1681395564.0,5.033333333333333,2.719744,833.0,0.0,6741.676032,4091.0,595.8624077945577,0.0,1.4666666666666666,,9741.23008,1.9480000000000075,0.0019999999999988916,3531906.0,409.2016479660262,2.2,,
4981.0,,6291.677184,396,,6.3,1075011.0,2450.41152,,,197864.718336,0.38900000000001,2.0,,,,,0.05312606210174273,34183.499776,,,,,2584615.0,,0.0,148,1681395565.0,5.033333333333333,2.719744,836.0,0.0,6741.676032,4091.0,169.6275733520067,0.0,1.4666666666666666,,9765.302272,1.956000000000003,0.0019999999999988916,3582249.0,291.7306356071324,2.2,,
4981.0,,6291.677184,397,,6.3,1100677.0,2450.41152,,,197860.67968,0.38900000000001,2.0,,,,,0.004085233457332326,34183.499776,,,,,2656828.0,,0.0,149,1681395566.0,5.033333333333333,2.719744,837.0,0.0,6741.676032,4091.0,345.44548967550463,0.0,1.4666666666666666,,9769.336832,1.960000000000008,0.0019999999999988916,3628553.0,211.41043225105093,2.2,,
4981.0,,6291.677184,398,,6.3,1109926.0,2450.41152,,,197866.938368,0.38999999999998636,2.0,,,,,0.004085707565547229,34183.499776,,,,,2680265.0,,0.0,150,1681395567.0,5.033333333333333,2.719744,838.0,0.0,6741.676032,4091.0,139.3144327345923,0.0,1.4666666666666666,,9763.078144,1.9639999999999986,0.0019999999999988916,3643986.0,134.47918136479794,2.2,,
4981.0,,6291.677184,399,,6.3,1117927.0,2450.41152,,,197860.88448,0.38999999999998636,2.0,,,,,0.004084320504905401,34183.499776,,,,,2731791.0,,0.0,151,1681395568.0,4.633333333333333,2.719744,839.0,0.0,6741.676032,4091.0,64.5511380537733,0.0,1.4333333333333333,,9769.140224,1.9680000000000035,0.0019999999999988916,3672006.0,316.02125201756263,2.166666666666667,,
4981.0,,6291.677184,400,,6.3,1119846.0,2450.41152,,,197862.957056,0.39400000000000546,2.0,,,,,0.04086646409242782,34183.499776,,,,,2733848.0,,0.0,152,1681395569.0,4.633333333333333,2.719744,848.0,0.0,6741.676032,4091.0,13.970607816339994,0.0,1.4333333333333333,,9767.067648,1.975999999999999,0.0019999999999988916,3673831.0,22.838933828944675,2.166666666666667,,
