process/memory/lib_memory_proc_MB,01_general/step,02_timing/dataload_time_s,_step,_runtime,memory/used_memory_sys_percent,disk/time/disk_read_time_sys_s,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,_timestamp,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,02_timing/opt_step_time_s,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,memory/total_memory_sys_MB,cpu/interrupts/interrupts_count,01_general/step_based_sps,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,02_timing/backward_time_s,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,02_timing/loss_calc_time_s,process/memory/virtual_memory_size_proc_MB,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/logical_core_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/interrupts/ctx_switches_count,process/involuntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/text_resident_set_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs,memory/used_memory_sys_MB,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,01_general/minibatch_loss,02_timing/step_time_s,01_general/lr,disk/time/disk_busy_time_sys_s
10286.751744,,,157,78,3.5,50.5630000000092,0.053062769677189286,2076110.794752,1696238356.0,7738.0,956769.0,0.002679231110960245,7.61193223297596e-06,1539.0,2.4296875,,2247054.0,,0.4220000000204891,91643.0,0.0,0.04996044188737869,2.1015625,2.13671875,0.0,,0.0013512789737433195,96378.888192,,403.6270120938404,,0.019252372945630158,2931817.0,4276.0,906.706944,2.854912,0.07903605462190227,47978.364928,3776.16384,0.16200414393097162,,,,59.4320000000007
,16.0,0.6784741270821542,158,78,,,,,1696238356.0,,,,,,,,,17.887550996753067,,,,,,,,1280.0,,,2.0,,,,,,,,,,,,2.275460720062256,0.894476834917441,0.0001,
,17.0,0.004172006854787469,159,79,,,,,1696238357.0,,,0.0019922079518437386,5.16790896654129e-06,,,,,72.66117163711317,,,,0.05185249797068536,,,,1296.0,0.0011939280666410923,,2.0,,,,,,,,,,,0.16098432894796133,2.194312334060669,0.22020013770088553,0.0001,
10286.759936,,,160,79,3.5,51.13900000001013,0.016810251109773272,2076065.62816,1696238357.0,7771.0,970229.0,,,1549.0,2.4296875,,2277121.0,,0.4229999999515712,92424.0,0.0,,2.1015625,2.13671875,0.0,,,96378.888192,,384.4203347304515,,0.23149891222657873,2976616.0,4332.0,906.706944,2.854912,0.2571928852889254,48023.535616,3776.16384,,,,,60.24000000000524
,18.0,0.6899380681570619,161,80,,,,,1696238358.0,,,0.002538640983402729,4.679197445511818e-06,,,,,17.74131651028171,,,,0.04545201198197901,,,,1312.0,0.0014804848469793797,,2.0,,,,,,,,,,,0.16243576002307236,2.2332329750061035,0.9018496451899409,0.0001,
10286.764032,,,162,80,3.5,51.13900000001013,0.0018506454320396917,2076249.919488,1696238358.0,7836.0,984273.0,0.002306839916855097,4.260102286934853e-06,1567.0,2.4296875,,2304023.0,,0.42399999988265336,92424.0,0.0,0.051257664104923606,2.1015625,2.13671875,0.0,,0.001010596053674817,96378.888192,,0.0,,0.00531467406948052,3012822.0,4391.0,904.237056,2.854912,0.46364203755059863,47839.666176,3773.693952,0.1600725578609854,,,,60.279999999998836
,19.0,0.003800734179094434,163,80,,,,,1696238358.0,,,,,,,,,73.24241586248317,,,,,,,,1328.0,,,2.0,,,,,,,,,,,,2.4697933197021484,0.2184526522178203,0.0001,
10286.764032,,,164,81,3.5,51.13900000001013,0.001048115217357372,2076137.357312,1696238359.0,7861.0,995939.0,0.0025003680493682623,,1572.0,2.4296875,,2326667.0,,0.4249999998137355,92424.0,0.0,,2.1015625,2.13671875,0.0,,,96378.888192,,0.0,,0.0027632128432368767,3042194.0,4421.0,904.200192,2.854912,0.08537374785753517,47966.797824,3773.66528,,,,,60.34399999999732
,20.0,0.7097757740411907,165,81,,,,,1696238359.0,,,,4.81889583170414e-06,,,,,17.35635540072774,,,,0.04694450809620321,,,,1344.0,0.0010858839377760887,,2.0,,,,,,,,,,,0.16154116904363036,2.069671630859375,0.9218525220640004,0.0001,
,21.0,0.005956298904493451,166,82,,,,,1696238360.0,,,0.0018184441141784191,4.330882802605629e-06,,,,,73.68672218452308,,,,0.0466573229059577,,,,1360.0,0.0011118650436401367,,2.0,,,,,,,,,,,0.16158719384111464,2.346205472946167,0.21713545569218695,0.0001,
10286.768128,,,167,82,3.5,51.17200000000594,0.0005217146282571845,2076092.850176,1696238360.0,7906.0,1005920.0,,,1590.0,2.4296875,,2348115.0,,0.4279999998398125,92461.0,0.0,,2.1015625,2.13671875,0.0,,,96378.888192,,9.842889505716947,,0.0015651438833112182,3070656.0,4486.0,904.237056,2.854912,0.13962980893250268,47996.74368,3773.702144,,,,,60.47599999999511
,22.0,0.683292789850384,168,83,,,,,1696238361.0,,,0.001864398829638958,6.285961717367172e-06,,,,,17.87609873151369,,,,0.04758397093974054,,,,1376.0,0.0012871650978922844,,2.0,,,,,,,,,,,0.16101526794955134,2.130983352661133,0.8950498786289245,0.0001,
10286.768128,,,169,83,3.5,51.17200000000594,0.0010439693379701105,2076183.810048,1696238361.0,7936.0,1017370.0,0.0022492220159620047,,1604.0,2.36328125,,2369981.0,,0.4279999998398125,92461.0,0.0,,2.09375,2.1328125,0.0,,,96378.888192,,0.0,,0.004191695065274703,3100011.0,4538.0,904.17152,2.854912,0.09313472110165395,47920.324608,3773.6448,,,,,60.54000000000815
,23.0,0.003842707956209779,170,83,,,,,1696238361.0,,,,4.3299514800310135e-06,,,,,74.5012736898481,,,,0.04510469385422766,,,,1392.0,0.001029732171446085,,2.0,,,,,,,,,,,0.16253074305132031,2.232769250869751,0.21476142900064588,0.0001,
10286.772224,,,171,84,3.5,51.17200000000594,0.001795615259798216,2076165.0176,1696238362.0,7954.0,1027805.0,0.0025550539139658213,,1645.0,2.36328125,,2392122.0,,0.4290000000037253,92461.0,0.0,,2.09375,2.1328125,0.0,,,96378.888192,,0.0,,0.004226846547181218,3128835.0,4571.0,904.200192,2.854912,0.05898517202342376,47939.108864,3773.743104,,,,,60.580000000001746
,24.0,0.6551151899620891,172,84,,,,,1696238362.0,,,,3.2822135835886e-06,,,,,18.379295674249704,,,,0.05027856701053679,,,,1408.0,0.0013852219562977552,,2.0,,,,,,,,,,,0.16120746987871826,2.322310209274292,0.8705447849351913,0.0001,
,25.0,0.02630007197149098,173,85,,,,,1696238363.0,,,0.0021567519288510084,3.2819807529449463e-06,,,,,67.60755934337814,,,,0.04623478697612882,,,,1424.0,0.001000329153612256,,2.0,,,,,,,,,,,0.16096470411866903,2.455672025680542,0.23665992612950504,0.0001,
10287.038464,,,174,85,3.5,51.17200000000594,0.0015594078328632164,2076114.690048,1696238363.0,8767.0,1039364.0,,,1666.0,2.36328125,,2416605.0,,0.4899999999906868,92461.0,0.0,,2.09375,2.1328125,0.0,,,96379.150336,,0.0,,0.002740777400683179,3163410.0,4640.0,904.237056,2.854912,4.738079542789974,47974.89152,3773.779968,,,,,60.65200000000186
,26.0,0.6349981199018657,175,86,,,,,1696238364.0,,,0.0016573211178183556,5.65708614885807e-06,,,,,18.899370158347473,,,,0.04794812109321356,,,,1440.0,0.0010700998827815056,,2.0,,,,,,,,,,,0.1609097400214523,2.262965440750122,0.8465890591032803,0.0001,
10287.038464,,,176,86,3.5,51.17200000000594,0.0010490784360208906,2076228.407296,1696238364.0,8797.0,1054066.0,0.0019463920034468174,,1679.0,2.36328125,,2447334.0,,0.4909999999217689,92461.0,0.0,,2.09375,2.1328125,0.0,,,96379.150336,,0.0,,0.00433936989045602,3207374.0,4682.0,904.237056,2.854912,0.07934847525223372,47876.251648,3773.784064,,,,,60.72400000000198
,27.0,0.07616119994781911,177,87,,,,,1696238365.0,,,,4.749977961182594e-06,,,,,55.53936584578687,,,,0.04858939815312624,,,,1456.0,0.0010249828919768333,,2.0,,,,,,,,,,,0.16035722894594073,2.1846415996551514,0.2880839519202709,0.0001,
10287.04256,,,178,87,3.5,51.17200000000594,0.0010465819452133275,2076352.12288,1696238365.0,8831.0,1064229.0,,,1692.0,2.36328125,,2468817.0,,0.4930000000167638,92461.0,0.0,,2.09375,2.1328125,0.0,,,96402.219008,,0.0,,0.0011892976639319484,3236174.0,4718.0,904.237056,2.854912,0.34505490899441593,47729.328128,3773.784064,,,,,60.788000000000466
,28.0,0.627657787874341,179,88,,,,,1696238366.0,,,0.002580127213150263,4.680128768086433e-06,,,,,18.88245778474306,,,,0.0557825758587569,,,,1472.0,0.0010016558226197958,,2.0,,,,,,,,,,,0.16032049315981567,2.269782543182373,0.8473473200574517,0.0001,
,29.0,0.002490591024979949,180,88,,,,,1696238366.0,,,0.002471524989232421,3.841007128357887e-06,,,,,74.28219703952254,,,,0.046901695895940065,,,,1488.0,0.0011189889628440142,,2.0,,,,,,,,,,,0.16240817192010581,2.3250129222869873,0.21539481380023062,0.0001,
10287.046656,,,181,88,3.5,51.17200000000594,0.013052650179049769,2076467.851264,1696238366.0,9103.0,1074971.0,0.0020294319838285446,,1713.0,2.328125,,2490809.0,,0.5109999999403954,92461.0,0.0,,2.08984375,2.1328125,0.0,,,96386.842624,,0.0,,0.22628548996345588,3264645.0,4805.0,904.245248,2.854912,1.8631273733377058,47643.947008,3773.792256,,,,,60.84399999999732
,30.0,0.0034535550512373447,182,88,,,,,1696238366.0,,,,7.541850209236145e-06,,,,,74.3496746200525,,,,0.04838029504753649,,,,1504.0,0.001003890996798873,,2.0,,,,,,,,,,,0.16032461286522448,2.372455596923828,0.21519932779483497,0.0001,
,31.0,0.002704023849219084,183,89,,,,,1696238367.0,,,0.001180517952889204,2.862885594367981e-06,,,,,60.67392626657627,,,,0.03736780514009297,,,,1512.0,0.000891237985342741,,2.0,,,,,,,,,,,0.08970590610988438,2.2092854976654053,0.13185235392302275,0.0001,
10287.050752,,,184,89,3.5,51.17200000000594,0.005885510333375453,2076529.82784,1696238367.0,9124.0,1089642.0,,,1738.0,2.328125,,2522060.0,,0.5109999999403954,92461.0,0.0,,2.08984375,2.1328125,0.0,,,96371.46624,,0.0,,0.0026070045762367515,3294014.0,4872.0,899.014656,2.854912,0.11123218876349682,47604.969472,3768.68864,,,,,60.888000000006286
10287.050752,,,185,90,3.5,51.6990000000078,0.0013282292914587098,2076342.140928,1696238368.0,9143.0,1102817.0,,,1738.0,2.328125,,2550350.0,,0.5130000000353903,93439.0,0.0,,2.08984375,2.1328125,0.0,,,96371.46624,,420.9854362992904,,0.002182090978423763,3334550.0,4872.0,899.014656,2.854912,0.048575244368365064,47793.152,3768.68864,,,,,61.67200000000594
10287.050752,,,186,91,3.5,52.18100000001141,0.0005232889906152877,2076172.292096,1696238369.0,9169.0,1117293.0,,,1738.0,2.328125,,2582001.0,,0.5139999999664724,94127.0,0.0,,2.08984375,2.1328125,0.0,,,96371.46624,,356.7123429460188,,0.0011258641986535065,3381662.0,4872.0,899.014656,2.854912,0.08930798896235974,47932.674048,3768.68864,,,,,62.42399999999907
10287.054848,,,187,92,3.5,52.82300000000396,0.0010421268541921376,2076270.800896,1696238370.0,9217.0,1131914.0,0.0028155602049082518,,1756.0,2.328125,,2612984.0,,0.5159999998286366,95113.0,0.0,,2.08984375,2.1328125,0.0,,,96379.150336,,481.699579521204,,0.0026842661371260564,3423020.0,4892.0,906.706944,2.854912,0.6406869538415205,47818.801152,3776.380928,,,,,63.40000000000873
,0.0,3.1500721890479326,188,92,,,,,1696238370.0,,,,1.5016179531812668e-05,,,,,4.7176175689502085,,,,0.04602868715301156,,,,1528.0,0.0007923429366201162,,3.0,,,,,,,,,,,0.19181860191747546,2.237272262573242,3.39154239743948,0.0001,
,1.0,0.004444037098437548,189,93,,,,,1696238371.0,,,0.002110517816618085,5.727168172597885e-06,,,,,74.58910631461757,,,,0.04551773192360997,,,,1544.0,0.0009756060317158699,,3.0,,,,,,,,,,,0.1614549160003662,2.0980303287506104,0.21450853603892028,0.0001,
10287.054848,,,190,93,3.5,53.387000000002445,0.052066404866568834,2076248.948736,1696238371.0,9274.0,1144310.0,,,1842.0,2.36328125,,2638110.0,,0.5189999998547137,95843.0,0.0,,2.1015625,2.1328125,0.0,,,96394.52672,,373.7629760746995,,0.019497206928125708,3454216.0,4957.0,906.706944,2.854912,0.14584924140038782,47840.227328,3776.380928,,,,,64.24800000000687
,2.0,0.6963823440019041,191,94,,,,,1696238372.0,,,0.0019158711656928062,6.146030500531197e-06,,,,,17.521058754139798,,,,0.05178209790028632,,,,1560.0,0.0011018780060112476,,3.0,,,,,,,,,,,0.1619984870776534,2.183196544647217,0.9131868241820484,0.0001,
10287.054848,,,192,94,3.5,54.09200000000419,0.0023060054072201685,2076203.37664,1696238372.0,9296.0,1155672.0,0.0024064320605248213,,1861.0,2.36328125,,2661987.0,,0.5200000000186265,96623.0,0.0,,2.1015625,2.1328125,0.0,,,96379.150336,,378.72164939536725,,0.005765013523605662,3483873.0,5008.0,904.200192,2.854912,0.06065110700281958,47885.893632,3773.874176,,,,,65.096000000005
,3.0,0.0037871149834245443,193,95,,,,,1696238373.0,,,,5.587004125118256e-06,,,,,71.56590027970472,,,,0.048228112049400806,,,,1576.0,0.0012869560159742832,,3.0,,,,,,,,,,,0.16785596101544797,2.017974376678467,0.22357016312889755,0.0001,
10287.058944,,,194,95,3.5,54.8640000000014,0.0005217052875874397,2076094.844928,1696238373.0,9318.0,1170065.0,,,1929.0,2.36328125,,2688155.0,,0.5200000000186265,97683.0,0.0,,2.1015625,2.1328125,0.0,,,96379.150336,,545.4935305180721,,0.001185693834346085,3516752.0,5033.0,904.200192,2.854912,0.06070751542258483,47994.302464,3773.874176,,,,,66.15200000000186
,4.0,0.7869617480318993,195,96,,,,,1696238374.0,,,0.0022070370614528656,3.2829120755195618e-06,,,,,15.941585865513348,,,,0.05269191390834749,,,,1592.0,0.0009886662010103464,,3.0,,,,,,,,,,,0.1608116130810231,2.505225896835327,1.0036642611958086,0.0001,
,5.0,0.0035017458721995354,196,96,,,,,1696238374.0,,,0.0021567519288510084,3.7709251046180725e-06,,,,,73.80270815106954,,,,0.047834977973252535,,,,1608.0,0.0011065569706261158,,3.0,,,,,,,,,,,0.162190408911556,2.394075632095337,0.21679421258158982,0.0001,
10287.058944,,,197,96,3.5,55.163000000000466,0.001043607746190348,2076057.567232,1696238374.0,9348.0,1187285.0,,,1948.0,2.36328125,,2716249.0,,0.5209999999497086,98147.0,0.0,,2.1015625,2.1328125,0.0,,,96379.150336,,240.02623945921275,,0.003130823235677962,3549303.0,5109.0,906.706944,2.854912,0.07893469218156272,48031.985664,3776.380928,,,,,66.63199999999779
10287.058944,,,198,97,3.5,56.03300000001036,0.0010434990716511998,2076171.988992,1696238375.0,9379.0,1202607.0,0.001822145190089941,3.3529940992593765e-06,1959.0,2.36328125,,2745852.0,,0.5219999998807907,99286.0,0.0,0.049792406149208546,2.1015625,2.1328125,0.0,,0.0010335729457437992,96379.150336,,568.9829832192498,,0.0026878006366385836,3583210.0,5134.0,906.706944,2.854912,0.3662998012039436,47917.543424,3776.380928,0.16175348591059446,,,,67.83999999999651
,6.0,0.7626136559993029,199,97,,,,,1696238375.0,,,,,,,,,16.376351162356134,,,,,,,,1624.0,,,3.0,,,,,,,,,,,,2.3240275382995605,0.9770186191890389,0.0001,
,7.0,0.0034958089236170053,200,98,,,,,1696238376.0,,,0.0020415850449353456,7.263850420713425e-06,,,,,73.62309174057867,,,,0.04903379501774907,,,,1640.0,0.0010620690882205963,,3.0,,,,,,,,,,,0.16168259805999696,2.154738664627075,0.2173231199849397,0.0001,
10287.058944,,,201,98,3.5,56.25100000000384,0.001048260824235465,2076136.59136,1696238376.0,9419.0,1214891.0,,,1973.0,2.421875,,2770818.0,,0.5239999999757856,99559.0,0.0,,2.1171875,2.140625,0.0,,,96379.150336,,146.76566422086637,,0.002763596725407666,3613800.0,5187.0,904.200192,2.854912,0.16060626007332077,47952.54784,3773.874176,,,,,68.19999999999709
,8.0,0.7572962602134794,202,99,,,,,1696238377.0,,,0.0027880428824573755,5.168141797184944e-06,,,,,16.482725386895893,,,,0.0494588459841907,,,,1656.0,0.0008329900447279215,,3.0,,,,,,,,,,,0.16033194703049958,2.0161542892456055,0.9707132542971522,0.0001,
10287.058944,,,203,99,3.5,58.9490000000078,0.018528259054183788,2076181.528576,1696238377.0,9445.0,1226610.0,0.0016954538878053427,4.260102286934853e-06,1998.0,2.421875,,2797369.0,,0.5239999999757856,103251.0,0.0,0.04563708999194205,2.1171875,2.140625,0.0,,0.0011139600537717342,96379.150336,,1695.466373864285,,0.23466755757880217,3643859.0,5244.0,904.200192,2.854912,0.07692825269576177,47907.704832,3773.874176,0.16048454912379384,,,,71.60000000000582
,9.0,0.0032346751540899277,204,99,,,,,1696238377.0,,,,,,,,,75.41123100004259,,,,,,,,1672.0,,,3.0,,,,,,,,,,,,2.5930817127227783,0.21216998831368983,0.0001,
10287.058944,,,205,100,3.5,59.219000000011874,0.001334425854631174,2076134.334464,1696238378.0,9467.0,1237606.0,0.002853482961654663,,2003.0,2.421875,,2840325.0,,0.5249999999068677,103575.0,0.0,,2.1171875,2.140625,0.0,,,96379.150336,,166.8372914302917,,0.0037649872320280903,3673115.0,5272.0,904.237056,2.854912,0.0610023306284897,47969.755136,3773.91104,,,,,72.01600000000326
,10.0,0.7224872810766101,206,101,,,,,1696238379.0,,,,4.678964614868164e-06,,,,,17.071218330910554,,,,0.050943311071023345,,,,1688.0,0.0009140761103481054,,3.0,,,,,,,,,,,0.16004720609635115,2.187269687652588,0.9372500362806022,0.0001,
,11.0,0.003298019990324974,207,101,,,,,1696238379.0,,,0.001634133979678154,5.65708614885807e-06,,,,,73.84060220727574,,,,0.04915643483400345,,,,1704.0,0.0013678998220711946,,3.0,,,,,,,,,,,0.16122081084176898,2.148423910140991,0.2166829565539956,0.0001,
10287.058944,,,208,101,3.5,59.829000000012456,0.001043633074052245,2076169.17504,1696238379.0,9504.0,1255100.0,,,2013.0,2.421875,,2878293.0,,0.5279999999329448,104202.0,0.0,,2.1171875,2.140625,0.0,,,96379.150336,,319.17917303545283,,0.0027513962835969716,3730032.0,5342.0,906.706944,2.854912,0.28133818319295495,47920.381952,3776.380928,,,,,72.95200000000477
,12.0,0.7784098188858479,209,102,,,,,1696238380.0,,,0.0018780180253088474,4.6798959374427795e-06,,,,,16.16885378529548,,,,0.048942232970148325,,,,1720.0,0.0007804699707776308,,3.0,,,,,,,,,,,0.15954162902198732,2.4135091304779053,0.9895568487700075,0.0001,
10287.058944,,,210,102,3.5,62.74700000000303,0.0010443996386787994,2076027.51488,1696238380.0,9553.0,1266952.0,,,2020.0,2.421875,,2914704.0,,0.5289999998640269,107998.0,0.0,,2.1171875,2.140625,0.0,,,96379.150336,,1766.3676618972877,,0.0031331989131692297,3783292.0,5379.0,904.237056,2.854912,0.1817888328183865,48062.1568,3773.91104,,,,,76.5280000000057
,13.0,0.0034441968891769648,211,103,,,,,1696238381.0,,,0.002080905018374324,3.2829120755195618e-06,,,,,74.04721598493474,,,,0.05014377390034497,,,,1736.0,0.0006622299551963806,,3.0,,,,,,,,,,,0.15974395791999996,2.1585190296173096,0.2160783465951681,0.0001,
10287.058944,,,212,103,3.5,65.5060000000085,0.0010465295168107305,2075996.79488,1696238381.0,9578.0,1282401.0,,,2037.0,2.51171875,,2957751.0,,0.5300000000279397,112117.0,0.0,,2.140625,2.1484375,0.0,,,96379.150336,,1516.4118866309018,,0.0012526641217614671,3832372.0,5416.0,904.200192,2.854912,0.05936675972175622,48092.34432,3773.874176,,,,,79.63199999999779
,14.0,0.7410780510399491,213,104,,,,,1696238382.0,,,0.002813952974975109,5.797017365694046e-06,,,,,16.747038898948556,,,,0.049635472940281034,,,,1752.0,0.0009017139673233032,,3.0,,,,,,,,,,,0.1609577890485525,2.292917490005493,0.9553927769884467,0.0001,
10287.058944,,,214,104,3.5,65.88400000000547,0.0023124613582022635,2075981.008896,1696238382.0,9608.0,1295126.0,0.002213183091953397,6.146030500531197e-06,2057.0,2.51171875,,2989906.0,,0.5300000000279397,112607.0,0.0,0.04897911008447409,2.140625,2.1484375,0.0,,0.0007213850039988756,96379.150336,,181.39225646170945,,0.005781153392101284,3876440.0,5490.0,904.200192,2.854912,0.07906716913720516,48108.097536,3773.874176,0.16108755418099463,,,,80.05599999999686
,15.0,0.004021500004455447,215,104,,,,,1696238382.0,,,,,,,,,73.72290783707567,,,,,,,,1768.0,,,3.0,,,,,,,,,,,,2.0063204765319824,0.21702887839637697,0.0001,
10287.058944,,,216,105,3.5,68.48800000001211,0.0010431419819849845,2075927.629824,1696238383.0,9630.0,1308550.0,0.001982219982892275,7.054070010781288e-06,2069.0,2.51171875,,3034525.0,,0.5309999999590218,116062.0,0.0,0.04835242801345885,2.140625,2.1484375,0.0,,0.000869586830958724,96379.150336,,1548.015619119471,,0.002750101586329935,3920982.0,5513.0,904.17152,2.854912,0.060691902904472066,48161.869824,3773.845504,0.16197858308441937,,,,83.11200000000827
,16.0,0.727045089006424,217,106,,,,,1696238384.0,,,,,,,,,17.01702304622282,,,,,,,,1784.0,,,3.0,,,,,,,,,,,,2.275460720062256,0.940234960988164,0.0001,
,17.0,0.004031348042190075,218,106,,,,,1696238384.0,,,0.002094872994348407,3.702007234096527e-06,,,,,73.01705288110021,,,,0.05114291491918266,,,,1800.0,0.0007607049774378538,,3.0,,,,,,,,,,,0.16109335096552968,2.194312334060669,0.21912689390592277,0.0001,
10287.058944,,,219,106,3.5,68.6200000000099,0.0010480264285696263,2075822.4896,1696238384.0,9702.0,1320652.0,,,2084.0,2.51171875,,3067690.0,,0.5339999999850988,116216.0,0.0,,2.140625,2.1484375,0.0,,,96379.150336,,83.51284364378054,,0.002826495526612056,3962081.0,5570.0,906.706944,2.854912,0.31504310003158853,48266.190848,3776.380928,,,,,83.40000000000873
,18.0,0.7403748938813806,220,107,,,,,1696238385.0,,,0.002599403029307723,4.81889583170414e-06,,,,,16.84267687706663,,,,0.044846003875136375,,,,1816.0,0.001045516924932599,,3.0,,,,,,,,,,,0.1610971218906343,2.2332329750061035,0.9499677584972233,0.0001,
10287.058944,,,221,107,3.5,69.46200000001409,0.001048052470966485,2075846.197248,1696238385.0,9712.0,1332867.0,0.0018493831157684326,,2098.0,2.51171875,,3098976.0,,0.5339999999850988,117299.0,0.0,,2.140625,2.1484375,0.0,,0.0007144708652049303,96379.150336,,504.47173553220335,,0.003144157409994051,4004070.0,5625.0,904.134656,2.854912,0.06504276391291282,48243.273728,3773.80864,0.16016097692772746,,,,84.40799999999581
,19.0,0.004234445048496127,222,108,,,,,1696238386.0,,,,5.16790896654129e-06,,,,,73.6155220204257,,,,0.05038102297112346,,,,1832.0,,,3.0,,,,,,,,,,,,2.4697933197021484,0.21734546683728695,0.0001,
10287.058944,,,223,108,3.5,69.46200000001409,0.04154747310485397,2075876.089856,1696238386.0,9789.0,1344081.0,0.0016830919776111841,,2108.0,2.68359375,,3125624.0,,0.5359999998472631,117303.0,0.0,,2.18359375,2.16015625,0.0,,,96379.150336,,0.25912211557360476,,0.01727059026615916,4043872.0,5650.0,904.237056,2.854912,0.307707514084829,48228.319232,3773.91104,,,,,84.47200000000885
,20.0,0.7256397530436516,224,109,,,,,1696238387.0,,,,6.285961717367172e-06,,,,,17.100673408892742,,,,0.04565776279196143,,,,1848.0,0.0008509398903697729,,3.0,,,,,,,,,,,0.16179783502593637,2.069671630859375,0.9356356686912477,0.0001,
,21.0,0.003675509011372924,225,109,,,,,1696238387.0,,,0.002150116953998804,2.6050955057144165e-05,,,,,75.03778505116482,,,,0.04495872696861625,,,,1864.0,0.0007083250675350428,,3.0,,,,,,,,,,,0.16170718101784587,2.346205472946167,0.21322590997442603,0.0001,
10287.058944,,,226,109,3.5,70.5,0.030024505157009544,2075906.854912,1696238387.0,9814.0,1358929.0,,,2131.0,2.68359375,,3153727.0,,0.5370000000111759,118570.0,0.0,,2.18359375,2.16015625,0.0,,,96394.52672,,587.5081332588766,,0.23108908236212408,4078417.0,5723.0,906.706944,2.854912,0.07285566650112003,48182.59968,3776.421888,,,,,85.78399999999965
,22.0,0.71456936490722,227,110,,,,,1696238388.0,,,0.0026121141854673624,4.678964614868164e-06,,,,,17.26499546130414,,,,0.04860259802080691,,,,1880.0,0.0006766179576516151,,3.0,,,,,,,,,,,0.16026524896733463,2.130983352661133,0.9267306230030954,0.0001,
10287.058944,,,228,110,3.5,70.6530000000057,0.0018543675433871948,2076015.300608,1696238388.0,9844.0,1371286.0,0.0021700921934098005,,2150.0,2.68359375,,3182528.0,,0.5389999998733401,118747.0,0.0,,2.18359375,2.16015625,0.0,,,96379.150336,,70.56664134351915,,0.005261966018501509,4122211.0,5764.0,904.17152,2.854912,0.07911969384434221,48073.404416,3773.886464,,,,,86.01600000000326
,23.0,0.003574519883841276,229,111,,,,,1696238389.0,,,,4.400033503770828e-06,,,,,75.60091084213283,,,,0.04574492387473583,,,,1896.0,0.0006670488510280848,,3.0,,,,,,,,,,,0.15947667695581913,2.232769250869751,0.2116376617923379,0.0001,
10287.058944,,,230,111,3.5,72.12200000000303,0.0010436468450561792,2075879.706624,1696238389.0,9884.0,1384769.0,,,2193.0,2.68359375,,3213978.0,,0.5400000000372529,120871.0,0.0,,2.18359375,2.16015625,0.0,,,96394.52672,,1002.9534723621273,,0.0011859623228473177,4169218.0,5800.0,904.17152,2.854912,0.4452893088985497,48209.424384,3773.886464,,,,,87.96800000000803
,24.0,0.700502878986299,231,112,,,,,1696238390.0,,,0.0024689410347491503,6.076879799365997e-06,,,,,17.48274321704111,,,,0.05018302402459085,,,,1912.0,0.0008041469845920801,,3.0,,,,,,,,,,,0.16122311516664922,2.322310209274292,0.9151881830766797,0.0001,
,25.0,0.0042969530913978815,232,112,,,,,1696238390.0,,,0.0020701501052826643,3.351829946041107e-06,,,,,74.66977157357414,,,,0.04551109694875777,,,,1928.0,0.000756304943934083,,3.0,,,,,,,,,,,0.16163894697092474,2.455672025680542,0.21427680389024317,0.0001,
10287.058944,,,233,112,3.5,72.77500000000873,0.0015724786958819202,2075890.745344,1696238390.0,9952.0,1398848.0,,,2211.0,2.68359375,,3254732.0,,0.5429999998304993,121690.0,0.0,,2.18359375,2.16015625,0.0,,,96379.150336,,422.1048725631859,,0.004399763629895458,4213740.0,5874.0,906.706944,2.854912,0.5021766387734066,48198.660096,3776.421888,,,,,88.92799999999988
10287.058944,,,234,113,3.5,73.55900000000838,0.0005224218019574692,2075748.78208,1696238391.0,9979.0,1412290.0,0.0025981462094932795,4.81889583170414e-06,2219.0,2.6875,,3281703.0,,0.5429999998304993,122638.0,0.0,0.04649368580430746,2.1953125,2.1640625,0.0,,0.0007176140788942575,96379.150336,,444.8272828489801,,0.0015672654044100926,4245349.0,5906.0,904.237056,2.854912,0.081054531999682,48340.340736,3773.952,0.15975583088584244,,,,89.84799999999814
,26.0,0.6996095459908247,235,114,,,,,1696238392.0,,,,,,,,,17.598282301147652,,,,,,,,1944.0,,,3.0,,,,,,,,,,,,2.262965440750122,0.9091796418651938,0.0001,
,27.0,0.0037769880145788193,236,114,,,,,1696238392.0,,,0.0024144649505615234,4.190020263195038e-06,,,,,74.21573134086884,,,,0.04858478903770447,,,,1960.0,0.0006210939027369022,,3.0,,,,,,,,,,,0.1601861899252981,2.1846415996551514,0.215587715851143,0.0001,
