03_hivemind/num_clients,03_hivemind/undershot_TBS,04_peers/peer_5_samples_per_second,04_peers/peer_9_samples_per_second,04_peers/peer_1_samples_accumulated,_timestamp,04_peers/peer_2_samples_accumulated,04_peers/peer_3_epoch,04_peers/peer_9_epoch_oos,04_peers/peer_4_samples_accumulated,04_peers/peer_9_samples_accumulated,04_peers/peer_1_epoch,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_per_second,04_peers/peer_6_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,04_peers/peer_7_epoch_oos,03_hivemind/next_fetch_time_s,04_peers/peer_5_samples_accumulated,03_hivemind/reached_TBS,04_peers/peer_4_samples_per_second,04_peers/peer_6_samples_per_second,04_peers/peer_7_epoch,04_peers/peer_8_samples_per_second,04_peers/peer_3_samples_accumulated,_runtime,03_hivemind/global_epoch,04_peers/peer_8_epoch_oos,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_8_epoch,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,04_peers/peer_5_epoch_oos,03_hivemind/global_samples_accumulated,03_hivemind/epoch_s,03_hivemind/total_training_samples,04_peers/peer_3_epoch_oos,03_hivemind/num_peers,04_peers/peer_5_epoch,04_peers/peer_1_epoch_oos,04_peers/peer_1_samples_per_second,04_peers/peer_3_samples_per_second,_step,04_peers/peer_7_samples_accumulated,04_peers/peer_7_samples_per_second,04_peers/peer_6_epoch_oos,03_hivemind/eta_next_epoch_s,04_peers/peer_2_epoch,04_peers/peer_9_epoch,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,04_peers/peer_6_epoch,04_peers/peer_8_samples_accumulated
0,,86.79,342.49,448.0,1681394317.0,480.0,2.0,0.0,416.0,1792.0,2.0,,91.93,448.0,2.0,0.0,0.0,10.0,448.0,,83.05,84.84,2.0,90.51,480.0,209,2,0.0,7619,1063.2624391975396,2.0,,0.0,0.0,7008,,,0.0,9,2.0,0.0,83.74,90.78,114,448.0,89.07,0.0,23.65,2.0,2.0,,1063.2624391975396,2.0,480.0
0,,89.71,347.74,576.0,1681394319.0,608.0,2.0,0.0,544.0,2304.0,2.0,,92.08,576.0,2.0,0.0,0.0,10.0,608.0,,86.16,87.82,2.0,91.19,608.0,211,2,0.0,9170,1073.920692532818,2.0,,0.0,0.0,8544,,,0.0,9,2.0,0.0,86.68,91.59,115,576.0,90.3,0.0,21.97,2.0,2.0,,1073.920692532818,2.0,608.0
0,,91.17,348.93,704.0,1681394320.0,736.0,2.0,0.0,672.0,2816.0,2.0,,92.25,704.0,2.0,0.0,0.0,10.0,736.0,,88.34,89.88,2.0,91.47,736.0,212,2,0.0,10741,1084.8742871255695,2.0,,0.0,0.0,10176,,,0.0,9,2.0,0.0,88.67,92.04,116,704.0,91.16,0.0,20.3,2.0,2.0,,1084.8742871255695,2.0,736.0
0,,92.15,352.83,832.0,1681394321.0,864.0,2.0,0.0,832.0,3328.0,2.0,,92.21,864.0,2.0,0.0,0.0,10.0,864.0,,90.09,91.54,2.0,91.82,864.0,213,2,0.0,12358,1099.089333870797,2.0,,0.0,0.0,11712,,,0.0,9,2.0,0.0,90.03,92.29,117,864.0,91.91,0.0,18.57,2.0,2.0,,1099.089333870797,2.0,864.0
0,,92.93,363.23,960.0,1681394323.0,992.0,2.0,0.0,960.0,3840.0,2.0,,92.23,992.0,2.0,0.0,0.0,10.0,992.0,,90.88,92.4,2.0,92.01,992.0,215,2,0.0,14080,1122.6487292832298,2.0,,0.0,0.0,13504,,,0.0,9,2.0,0.0,90.93,92.32,118,992.0,92.16,0.0,16.65,2.0,2.0,,1122.6487292832298,2.0,992.0
0,,93.53,384.08,1088.0,1681394324.0,1120.0,2.0,0.0,1088.0,4608.0,2.0,,92.22,1120.0,2.0,0.0,0.0,10.0,1120.0,,91.34,92.92,2.0,92.11,1120.0,216,2,0.0,15667,1124.2068433310906,2.0,,0.0,0.0,14528,,,0.0,9,2.0,0.0,91.48,92.57,119,1120.0,92.4,0.0,15.21,2.0,2.0,,1124.2068433310906,2.0,1120.0
0,,93.78,384.08,1216.0,1681394326.0,1248.0,2.0,0.0,1216.0,4608.0,2.0,,92.15,1248.0,2.0,0.0,0.0,10.0,1248.0,,91.66,93.12,2.0,92.21,1248.0,218,2,0.0,17250,1125.064851393511,2.0,,0.0,0.0,15552,,,0.0,9,2.0,0.0,91.91,92.77,120,1248.0,92.52,0.0,13.79,2.0,2.0,,1125.064851393511,2.0,1248.0
0,,93.92,384.08,1344.0,1681394327.0,1376.0,2.0,0.0,1344.0,4608.0,2.0,,92.13,1376.0,2.0,0.0,0.0,9.28,1376.0,,91.75,93.29,2.0,92.25,1376.0,219,2,0.0,18849,1125.4086623874384,2.0,,0.0,0.0,16608,,,0.0,9,2.0,0.0,92.2,92.85,121,1376.0,92.6,0.0,12.37,2.0,2.0,,1125.4086623874384,2.0,1376.0
0,,93.98,384.08,1504.0,1681394328.0,1504.0,2.0,0.0,1472.0,4608.0,2.0,,92.04,1504.0,2.0,0.0,0.0,10.0,1504.0,,91.83,93.45,2.0,92.24,1504.0,220,2,0.0,18788,992.7182649438242,2.0,,0.0,0.0,18176,,,0.0,9,2.0,0.0,92.29,92.85,122,1504.0,92.65,0.0,14.08,2.0,2.0,,992.7182649438242,2.0,1504.0
0,,94.05,251.37,1632.0,1681394330.0,1632.0,2.0,0.0,1600.0,5120.0,2.0,,92.02,1632.0,2.0,0.0,0.0,9.22,1664.0,,91.84,93.44,2.0,92.21,1632.0,222,2,0.0,20425,1003.6531312621336,2.0,,0.0,0.0,19744,,,0.0,9,2.0,0.0,92.35,92.82,123,1632.0,92.62,0.0,12.3,2.0,2.0,,1003.6531312621336,2.0,1632.0
0,,94.08,262.27,1760.0,1681394331.0,1760.0,2.0,0.0,1728.0,5632.0,2.0,,91.92,1760.0,2.0,0.0,0.0,7.96,1792.0,,91.85,93.58,2.0,92.22,1792.0,223,2,0.0,21976,1017.4474610719351,2.0,,0.0,0.0,21376,,,0.0,9,2.0,0.0,92.31,92.84,124,1760.0,92.57,0.0,10.61,2.0,2.0,,1017.4474610719351,2.0,1760.0
0,,94.13,276.15,1888.0,1681394333.0,1920.0,2.0,0.0,1856.0,6144.0,2.0,,91.87,1920.0,2.0,0.0,0.0,6.8,1920.0,,91.81,93.64,2.0,92.17,1920.0,225,2,0.0,23478,1025.3757820321994,2.0,,0.0,0.0,22912,,,0.0,9,2.0,0.0,92.35,92.83,125,1888.0,92.51,0.0,9.06,2.0,2.0,,1025.3757820321994,2.0,1920.0
0,,94.08,284.5,2016.0,1681394334.0,2048.0,2.0,0.0,1984.0,6656.0,2.0,,91.81,2048.0,2.0,0.0,0.0,5.6,2048.0,,91.77,93.53,2.0,92.16,2048.0,226,2,0.0,25029,1036.5603131850946,2.0,,0.0,0.0,24448,,,0.0,9,2.0,0.0,92.3,92.79,126,2016.0,92.44,0.0,7.47,2.0,2.0,,1036.5603131850946,2.0,2048.0
0,,94.11,296.0,2144.0,1681394336.0,2176.0,2.0,0.0,2112.0,7168.0,2.0,,91.74,2176.0,2.0,0.0,0.0,4.46,2176.0,,91.76,93.5,2.0,92.13,2176.0,228,2,0.0,26558,1044.5915134285003,2.0,,0.0,0.0,26016,,,0.0,9,2.0,0.0,92.22,92.69,127,2144.0,92.4,0.0,5.95,2.0,2.0,,1044.5915134285003,2.0,2176.0
0,,94.14,304.45,2272.0,1681394337.0,2304.0,2.0,0.0,2240.0,7680.0,2.0,,91.7,2304.0,2.0,0.0,0.0,3.33,2336.0,,91.69,93.49,2.0,92.06,2304.0,229,2,0.0,28096,1053.4685980640586,2.0,,0.0,0.0,27584,,,0.0,9,2.0,0.0,92.18,92.59,128,2272.0,92.31,0.0,4.44,2.0,2.0,,1053.4685980640586,2.0,2304.0
0,,94.07,313.73,2400.0,1681394338.0,2432.0,2.0,0.0,2368.0,8192.0,2.0,,91.67,2432.0,2.0,0.0,0.0,2.28,2464.0,,91.62,93.44,2.0,92.01,2432.0,230,2,0.0,29560,1053.695146715936,2.0,,0.0,0.0,28832,,,0.0,9,2.0,0.0,92.15,92.55,129,2432.0,92.22,0.0,3.04,2.0,2.0,,1053.695146715936,2.0,2432.0
0,,94.06,314.22,2528.0,1681394340.0,2560.0,2.0,0.0,2496.0,8448.0,2.0,,91.64,2560.0,2.0,0.0,0.0,1.17,2592.0,,91.55,93.45,2.0,91.96,2560.0,232,2,0.0,31109,1060.5404996449374,2.0,,0.0,0.0,30400,,,0.0,9,2.0,0.0,92.13,92.5,130,2528.0,92.19,0.0,1.56,2.0,2.0,,1060.5404996449374,2.0,2560.0
0,,94.08,321.36,2656.0,1681394341.0,2688.0,2.0,0.0,2624.0,8960.0,2.0,,91.54,2688.0,2.0,0.0,0.0,0.5,2720.0,,91.55,93.38,2.0,91.87,2688.0,233,2,0.0,32658,1062.2815258091487,2.0,,0.0,0.0,31936,,,0.0,9,2.0,0.0,92.2,92.46,131,2688.0,92.1,0.0,0.1,2.0,2.0,,1062.2815258091487,2.0,2688.0
0,,94.05,323.59,2784.0,1681394343.0,2816.0,2.0,0.0,2752.0,9472.0,2.0,,91.47,2816.0,2.0,0.0,0.0,0.5,2848.0,,91.47,93.3,2.0,91.87,2816.0,235,2,0.0,34190,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.05,92.42,132,2816.0,92.05,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2816.0
0,,94.01,329.4,2848.0,1681394344.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,236,2,0.0,35682,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,133,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394345.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,237,2,0.0,37181,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,134,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394347.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,239,2,0.0,38681,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,135,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394348.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,240,2,0.0,40177,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,136,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394350.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,242,2,0.0,41671,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,137,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394351.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,243,2,0.0,43164,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,138,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394352.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,244,2,0.0,44660,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,139,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394354.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,246,2,0.0,46156,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,140,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394355.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,247,2,0.0,47662,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,141,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394357.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,249,2,0.0,49171,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,142,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394358.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,250,2,0.0,50722,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,143,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394359.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,251,2,0.0,52212,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,144,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394361.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,253,2,0.0,53703,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,145,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394362.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,254,2,0.0,55194,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,146,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394364.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,256,2,0.0,56693,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,147,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394365.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,257,2,0.0,58196,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,148,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394366.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,258,2,0.0,59694,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,149,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394368.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,260,2,0.0,61198,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,150,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394369.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,261,2,0.0,62691,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,151,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394371.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,263,2,0.0,64191,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,152,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394372.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,264,2,0.0,65700,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,153,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394374.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,266,2,0.0,67204,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,154,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394375.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,267,2,0.0,68707,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,155,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394376.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,268,2,0.0,70210,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,156,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394378.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,270,2,0.0,71705,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,157,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394379.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,0.5,2912.0,,91.42,93.23,2.0,91.81,2880.0,271,2,0.0,73213,1067.7595823883514,2.0,,0.0,0.0,32992,,,0.0,9,2.0,0.0,92.01,92.39,158,2880.0,91.99,0.0,0.0,2.0,2.0,,1067.7595823883514,2.0,2880.0
0,,94.01,329.4,2848.0,1681394381.0,2880.0,2.0,0.0,2816.0,9984.0,2.0,,91.5,2912.0,2.0,0.0,0.0,10.0,2912.0,,91.42,93.23,2.0,91.81,2880.0,273,3,0.0,1124,1067.7595823883514,2.0,,0.0,0.0,0,,,0.0,9,2.0,0.0,92.01,92.39,159,2880.0,91.99,0.0,29.64,2.0,2.0,,646.9363418787965,2.0,2880.0
0,0.0,94.01,329.4,0.0,1681394382.0,0.0,3.0,1.0,2816.0,9984.0,3.0,478.6212739994902,91.5,0.0,2.0,1.0,0.0,10.0,0.0,0.0,91.42,93.23,3.0,91.81,0.0,274,3,0.0,3253,1067.7595823883514,3.0,3.0,0.0,0.0,0,68.93132794601843,99488.0,0.0,9,3.0,0.0,92.01,92.39,160,0.0,91.99,0.0,27.64,3.0,2.0,32992.0,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394383.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,10.0,0.0,,91.42,93.23,3.0,91.81,0.0,275,3,0.0,4757,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,161,0.0,91.99,0.0,26.23,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394393.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,10.0,0.0,,91.42,93.23,3.0,91.81,0.0,285,3,0.0,15485,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,162,0.0,91.99,0.0,16.19,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394394.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,10.0,0.0,,91.42,93.23,3.0,91.81,0.0,286,3,0.0,16587,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,163,0.0,91.99,0.0,15.15,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394395.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,10.0,0.0,,91.42,93.23,3.0,91.81,0.0,287,3,0.0,17697,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,164,0.0,91.99,0.0,14.11,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394397.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,9.81,0.0,,91.42,93.23,3.0,91.81,0.0,289,3,0.0,18803,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,165,0.0,91.99,0.0,13.08,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394398.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,9.03,0.0,,91.42,93.23,3.0,91.81,0.0,290,3,0.0,19915,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,166,0.0,91.99,0.0,12.04,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394399.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,8.25,0.0,,91.42,93.23,3.0,91.81,0.0,291,3,0.0,21020,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,167,0.0,91.99,0.0,11.0,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394400.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,7.46,0.0,,91.42,93.23,3.0,91.81,0.0,292,3,0.0,22141,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,168,0.0,91.99,0.0,9.95,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394401.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,6.68,0.0,,91.42,93.23,3.0,91.81,0.0,293,3,0.0,23257,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,169,0.0,91.99,0.0,8.91,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394402.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,5.9,0.0,,91.42,93.23,3.0,91.81,0.0,294,3,0.0,24369,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,170,0.0,91.99,0.0,7.87,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394403.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,5.12,0.0,,91.42,93.23,3.0,91.81,0.0,295,3,0.0,25472,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,171,0.0,91.99,0.0,6.83,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394404.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,4.35,0.0,,91.42,93.23,3.0,91.81,0.0,296,3,0.0,26581,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,172,0.0,91.99,0.0,5.79,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394405.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,3.57,0.0,,91.42,93.23,3.0,91.81,0.0,297,3,0.0,27683,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,173,0.0,91.99,0.0,4.76,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394406.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,2.79,0.0,,91.42,93.23,3.0,91.81,0.0,298,3,0.0,28792,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,174,0.0,91.99,0.0,3.72,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394407.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,2.01,0.0,,91.42,93.23,3.0,91.81,0.0,299,3,0.0,29900,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,175,0.0,91.99,0.0,2.69,3.0,3.0,,1067.7595823883514,3.0,0.0
0,,94.01,329.4,0.0,1681394408.0,0.0,3.0,0.0,0.0,0.0,3.0,,91.5,0.0,3.0,0.0,0.0,1.24,0.0,,91.42,93.23,3.0,91.81,0.0,300,3,0.0,31006,1067.7595823883514,3.0,,0.0,0.0,0,,,0.0,9,3.0,0.0,92.01,92.39,176,0.0,91.99,0.0,1.65,3.0,3.0,,1067.7595823883514,3.0,0.0
