cpu/load/avg_sys_load_five_min_percent,disk/counter/disk_write_sys_count,_runtime,cpu/interrupts/interrupts_count,01_general/step_based_sps,disk/time/disk_read_time_sys_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/dirty_pages_proc_count,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,process/voluntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,memory/total_memory_sys_MB,01_general/step,memory/used_memory_sys_MB,02_timing/step_time_s,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/forward_time_s,process/memory/lib_memory_proc_MB,_timestamp,cpu/logical_core_count,process/involuntary_proc_ctx_switches,memory/used_memory_sys_percent,disk/time/disk_busy_time_sys_s,process/memory/shared_memory_proc_MB,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_read_sys_count,_step,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/opt_step_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,01_general/lr
,,57,,40.308856739084725,,,,,,,,,680.0,,,,0.02350938499989752,0.0008554450000701763,1.0,,21.0,,0.1984675490000427,,0.1393248639999456,,1696164863.0,,,,,,0.0321928430000753,,,141,,3.906000074493932e-06,,2.4061992168426514,,,0.002581105999979627,0.0001
20.25,1433.0,57,123108.0,,0.0030000000000001137,2.654208,12.625,56151.0,28.125,0.0,0.0,0.0,,71.46900000000005,7059.0,26008.252416,,,,,,4078.174208,,0.06535537420427773,,3600.826368,1696164863.0,,129.0,14.5,2.5,973.0048,,73368.0,3.0,142,0.0,,0.0,,26979.688448,3703.652352,0.002450328999884732,
,,57,,24.72258249378787,,,,,,,,,688.0,,,,0.14469254799996634,0.0008347010000306909,1.0,,22.0,,0.3235907899997983,,0.13864408800009187,,1696164863.0,,,,,,0.03696565399991414,,,143,,3.4699999105214374e-06,,2.418609857559204,,,,0.0001
,,58,,36.40813869354943,,,,,,,,,696.0,,,,0.04219467699999768,0.0008206099998915306,1.0,,23.0,,0.21973108999986835,,0.13768422099997224,,1696164864.0,,,,,,0.03653641599998991,,,144,,3.869000011036405e-06,,2.020465612411499,,,0.002491297000005943,0.0001
20.25,1455.0,58,125351.0,,0.0030000000000001137,2.654208,12.625,56938.0,28.125,0.0,0.0,0.0,,71.49400000000014,7085.0,26008.252416,,,,,,4077.780992,,0.11845377120739152,,3600.830464,1696164864.0,,131.0,14.5,2.5200000000000102,973.0048,,74674.0,3.0,145,0.07238221081374199,,0.010761997398470008,,26980.175872,3703.656448,0.002557231999844589,
,,58,,26.446089181112008,,,,,,,,,704.0,,,,0.13373664200003077,0.0008603890000813408,1.0,,24.0,,0.3025021939997714,,0.1386679729998832,,1696164864.0,,,,,,0.026676515999952244,,,146,,3.4419999792589806e-06,,2.3194916248321533,,,,0.0001
,,59,,36.54733756893004,,,,,,,,,712.0,,,,0.043524091000108456,0.000882815000068149,1.0,,25.0,,0.21889419400008592,,0.1416488820000268,,1696164865.0,,,,,,0.030384790999960387,,,147,,4.278000005797367e-06,,2.297208547592163,,,0.0024493369999163406,0.0001
20.25,1458.0,59,127508.0,,0.0030000000000001137,2.654208,12.625,57686.0,28.125,0.0,0.0,0.0,,71.4960000000001,7108.0,26008.252416,,,,,,4077.719552,,0.012250960617062982,,3600.83456,1696164865.0,,132.0,14.5,2.5400000000000063,973.0048,,76017.0,3.0,148,0.0,,0.0,,26980.151296,3703.660544,0.0024490920000062033,
,,59,,24.696803746138674,,,,,,,,,720.0,,,,0.14734050000015486,0.0011313960001189116,1.0,,26.0,,0.32392855700004475,,0.1388086970000586,,1696164865.0,,,,,,0.03419559299982211,,,149,,3.2789998840598855e-06,,2.148388385772705,,,,0.0001
,,60,,35.68375443904677,,,,,,,,,728.0,,,,0.046884130000080404,0.0007568800001536147,1.0,,27.0,,0.2241916560003574,,0.13774858500005394,,1696164866.0,,,,,,0.03626064800005224,,,150,,3.0470000638160855e-06,,2.2223777770996094,,,0.0025383659999533847,0.0001
20.75,1461.0,60,129821.0,,0.0030000000000001137,2.654208,12.875,58466.0,29.875,0.0,0.0,0.0,,71.49800000000005,7135.0,26008.252416,,,,,,4075.204608,,0.012244574904411219,,3600.83456,1696164866.0,,134.0,14.5,2.5520000000000067,973.0048,,77369.0,3.0,151,0.07264636139637559,,0.010283529706186468,,26982.744064,3703.660544,0.0026344190000600065,
,,60,,25.879545132337864,,,,,,,,,736.0,,,,0.13579345399989506,0.000759410000000571,1.0,,28.0,,0.3091244439997354,,0.14005012600000555,,1696164866.0,,,,,,0.02988426599995364,,,152,,2.7689998205460142e-06,,2.3359169960021973,,,,0.0001
,,61,,35.71278529900736,,,,,,,,,744.0,,,,0.04569278899998608,0.0007526730000790849,1.0,,29.0,,0.22400941099999727,,0.13916000199992595,,1696164867.0,,,,,,0.03586111799995706,,,153,,2.488000063749496e-06,,2.137979030609131,,,0.0025403409999853466,0.0001
20.75,1464.0,61,132130.0,,0.0030000000000001137,2.654208,12.875,59167.0,29.875,0.0,0.0,0.0,,71.5,7164.0,26008.252416,,,,,,4074.528768,,0.012259691343525092,,3600.83456,1696164867.0,,135.0,14.5,2.568000000000012,968.794112,,78679.0,3.0,154,0.00046293105333387093,,0.0008620095454223562,,26983.350272,3699.449856,,
,,61,,25.724244147982148,,,,,,,,,752.0,,,,0.1354801069999212,0.0007581219999792665,1.0,,30.0,,0.31099067300010574,,0.14033639300009781,,1696164867.0,,,,,,0.03185724400009349,,,155,,2.5150000055873534e-06,,2.2482006549835205,,,0.0025562920000083977,0.0001
,,62,,23.49509779630282,,,,,,,,,760.0,,,,0.036325611000165736,0.0007711220000601315,1.0,,31.0,,0.340496561000009,,0.1401531750000231,,1696164868.0,,,,,,0.03093517199999951,,,156,,0.129788064999957,,2.0917205810546875,,,0.0025234159998035466,0.0001
20.75,1469.0,62,134490.0,,0.0030000000000001137,2.654208,12.875,60054.0,29.875,0.0,0.0,0.0,,71.50400000000036,7189.0,26008.252416,,,,,,4074.520576,,0.03676385774317687,,3600.83456,1696164868.0,,136.0,14.5,2.588000000000008,976.543744,,80023.0,3.0,157,0.017823450129094722,,0.054355938106055754,,26975.870976,3707.199488,,
,,62,,25.16730445389295,,,,,,,,,768.0,,,,0.14212164000014127,0.0008478119998471811,1.0,,32.0,,0.31787273899976753,,0.1412470889999895,,1696164868.0,,,,,,0.031100749999950494,,,158,,3.634999984569731e-06,,2.1570866107940674,,,0.002551812999854519,0.0001
,,63,,39.22649413511996,,,,,,,,,776.0,,,,0.028137238999988767,0.0008712129999821627,1.0,,33.0,,0.20394379299978027,,0.14131588299983378,,1696164869.0,,,,,,0.03106120200004625,,,159,,3.431999857639312e-06,,2.2266697883605957,,,0.002554824000071676,0.0001
20.75,1477.0,63,136837.0,,0.0030000000000001137,2.654208,12.875,60820.0,29.875,0.0,0.0,0.0,,71.51100000000042,7213.0,26008.252416,,,,,,4073.959424,,0.17155177981263775,,3600.83456,1696164869.0,,137.0,14.5,2.603999999999999,973.094912,,81299.0,3.0,160,0.0008934988532097165,,0.001404069626537194,,26976.636928,3703.750656,,
,,63,,24.34850647950164,,,,,,,,,784.0,,,,0.14518684700010454,0.0008461600000373437,1.0,,34.0,,0.3285622470000362,,0.1405732209998405,,1696164869.0,,,,,,0.03941948200008483,,,161,,3.539999852364417e-06,,2.1624834537506104,,,0.0025329970001166657,0.0001
,,64,,38.146904989996465,,,,,,,,,792.0,,,,0.030311858999994,0.0008592080000653368,1.0,,35.0,,0.20971557199982271,,0.14070408499992482,,1696164870.0,,,,,,0.03534497600003306,,,162,,4.1179998788720695e-06,,1.9733495712280273,,,0.00249132599992663,0.0001
20.75,1480.0,64,139247.0,,0.0030000000000001137,2.654208,12.875,61629.0,29.875,0.0,0.0,0.0,,71.51400000000012,7238.0,26008.252416,,,,,,4073.222144,,0.012256770002973778,,3600.83456,1696164870.0,,139.0,14.5,2.6200000000000045,973.094912,,82605.0,3.0,163,0.0,,0.0,,26976.964608,3703.750656,,
,,64,,26.318548419399473,,,,,,,,,800.0,,,,0.1317919250000159,0.0007968229999733012,1.0,,36.0,,0.3039681320001364,,0.1394888439999704,,1696164870.0,,,,,,0.029355030000033366,,,164,,2.511000047888956e-06,,2.0979950428009033,,,0.002532999000095515,0.0001
,,65,,37.977716954379446,,,,,,,,,808.0,,,,0.03819465400010813,0.0007845959999031038,1.0,,37.0,,0.21064983999985998,,0.14019661699990138,,1696164871.0,,,,,,0.0288933790000101,,,165,,2.4949999897216912e-06,,2.169898271560669,,,0.0025780989999475423,0.0001
21.0,1483.0,65,141481.0,,0.0030000000000001137,2.654208,13.0,62444.0,30.5,0.0,0.0,0.0,,71.51600000000008,7262.0,26008.252416,,,,,,4072.947712,,0.012254662954155872,,3600.83456,1696164871.0,,139.0,14.5,2.63600000000001,973.094912,,83873.0,3.0,166,0.0,,0.0,,26977.452032,3703.750656,,
,,65,,25.03140949087633,,,,,,,,,816.0,,,,0.1432380449998618,0.0008154489999014913,1.0,,38.0,,0.31959846299969286,,0.14209090200006358,,1696164871.0,,,,,,0.030943496999952913,,,167,,3.3510000321257394e-06,,2.0933258533477783,,,0.0025072189998809336,0.0001
,,66,,36.29890469194484,,,,,,,,,824.0,,,,0.04039316399985182,0.0007464899999831687,1.0,,39.0,,0.2203923249996933,,0.140500037000038,,1696164872.0,,,,,,0.03624249099993904,,,168,,2.220999931523693e-06,,2.153022289276123,,,0.002507921999949758,0.0001
21.0,1486.0,66,143671.0,,0.0030000000000001137,2.654208,13.0,63365.0,30.5,0.0,0.0,0.0,,71.51800000000003,7285.0,26008.252416,,,,,,4070.834176,,0.012254086048211208,,3600.83456,1696164872.0,,140.0,14.5,2.6480000000000103,973.094912,,85117.0,3.0,169,0.0,,0.0,,26979.77856,3703.750656,,
,,66,,24.83638950799922,,,,,,,,,832.0,,,,0.14643534500009991,0.0007468469998457294,1.0,,40.0,,0.322108009999738,,0.14121091799984242,,1696164872.0,,,,,,0.031188643999939814,,,170,,2.793000021483749e-06,,2.136751651763916,,,0.0025234629999886238,0.0001
,,67,,38.1337753622682,,,,,,,,,840.0,,,,0.035061231000099724,0.0007823839998764015,1.0,,41.0,,0.2097877779999635,,0.14043054700005086,,1696164873.0,,,,,,0.030971760000056747,,,171,,2.728000026763766e-06,,1.8841464519500732,,,0.002539127999853008,0.0001
21.0,1549.0,67,145978.0,,0.0030000000000001137,2.654208,13.0,64247.0,30.5,0.0,0.0,0.0,,71.6260000000002,7308.0,26008.252416,,,,,,4069.605376,,0.3635916565507013,,3600.83456,1696164873.0,,142.0,14.5,2.6680000000000064,973.094912,,86416.0,3.0,172,0.0,,0.0,,26980.573184,3703.750656,,
,,67,,25.57150475169147,,,,,,,,,848.0,,,,0.1385514549999698,0.0008482849998472375,1.0,,42.0,,0.3128482299998723,,0.14130901199996515,,1696164873.0,,,,,,0.02962453700001788,,,173,,3.867000032187207e-06,,2.059717893600464,,,0.0025110740000400256,0.0001
,,68,,38.813069740347004,,,,,,,,,856.0,,,,0.03438796199998251,0.0008528180001121655,1.0,,43.0,,0.20611613700020825,,0.14102326200008974,,1696164874.0,,,,,,0.02738276000013684,,,174,,3.652999794212519e-06,,2.0270047187805176,,,0.0024656820000927837,0.0001
21.0,1554.0,68,148289.0,,0.0030000000000001137,2.654208,13.0,65049.0,30.5,0.0,0.0,0.0,,71.63100000000031,7330.0,26008.24832,,,,,,4069.376,,0.0530986787008748,,3600.83456,1696164874.0,,145.0,14.5,2.6880000000000024,973.094912,,87692.0,3.0,175,0.0,,0.0,,26981.011456,3703.750656,,
,,68,,25.24384959161725,,,,,,,,,864.0,,,,0.14436260600018613,0.0008694450000348297,1.0,,44.0,,0.3169088760002978,,0.1398302000000058,,1696164874.0,,,,,,0.029384613000047466,,,176,,4.302999968786025e-06,,2.0306742191314697,,,0.0024577090000548196,0.0001
,,69,,39.1306833050866,,,,,,,,,872.0,,,,0.02852829599987672,0.0008545519999643147,1.0,,45.0,,0.20444314599944846,,0.14034314899981837,,1696164875.0,,,,,,0.032215146999988065,,,177,,3.445999936957378e-06,,1.9291211366653442,,,0.0024985559998640383,0.0001
21.0,1560.0,69,150688.0,,0.0030000000000001137,2.654208,13.0,65861.0,30.5,0.0,0.0,0.0,,71.63600000000042,7354.0,26008.252416,,,,,,4067.557376,,0.04084392363343595,,3600.83456,1696164875.0,,146.0,14.5,2.7080000000000126,973.094912,,89042.0,3.0,178,0.0,,0.0,,26982.846464,3703.750656,,
,,69,,23.45386149623723,,,,,,,,,880.0,,,,0.1652626530001271,0.0008132899999964138,1.0,,46.0,,0.341095217999964,,0.14275565499997356,,1696164875.0,,,,,,0.02970626399996945,,,179,,3.947999857700779e-06,,2.0753746032714844,,,0.0025534080000397807,0.0001
,,70,,43.412909812028296,,,,,,,,,888.0,,,,0.013793363000104364,0.0008697959999608429,1.0,,47.0,,0.1842769820000285,,0.13957395900001757,,1696164876.0,,,,,,0.02753218799989554,,,180,,3.268000000389293e-06,,2.1530678272247314,,,0.002504408000049807,0.0001
21.5,1565.0,70,153003.0,,0.0030000000000001137,2.654208,13.125,66696.0,32.0,0.0,0.0,0.0,,71.64000000000033,7378.0,26008.24832,,,,,,4065.398784,,0.02043389309885261,,3600.83456,1696164876.0,,148.0,14.5,2.7280000000000086,973.094912,,90353.0,3.0,181,0.27671162969601626,,0.01936430650608471,,26985.009152,3703.750656,,
,,70,,22.786883927735225,,,,,,,,,896.0,,,,0.17064426699994328,0.0008013229999050964,1.0,,48.0,,0.3510791569997309,,0.14092033499991885,,1696164876.0,,,,,,0.036205102999929295,,,182,,2.2429999262385536e-06,,2.230821132659912,,,0.0025058860001081484,0.0001
,,71,,43.36459872123784,,,,,,,,,904.0,,,,0.002593918999991729,0.0007944589999624441,1.0,,49.0,,0.18448227899966696,,0.14272504700011268,,1696164877.0,,,,,,0.03588959199987585,,,183,,2.917999836427043e-06,,2.1704914569854736,,,0.002476343999887831,0.0001
21.5,1568.0,71,155340.0,,0.0030000000000001137,2.654208,13.125,67646.0,32.0,0.0,0.0,0.0,,71.64200000000028,7399.0,26008.252416,,,,,,4065.56672,,0.012253917063501334,,3600.83456,1696164877.0,,151.0,14.5,2.7439999999999998,973.094912,,91699.0,3.0,184,0.006916761780037295,,0.021899090066685764,,26984.615936,3703.750656,,
,,71,,23.01906971382146,,,,,,,,,912.0,,,,0.17203381299987086,0.0007854959999349376,1.0,,50.0,,0.34753793699997004,,0.1422483020000982,,1696164877.0,,,,,,0.029956633999972837,,,185,,3.079999942201539e-06,,2.112510919570923,,,0.0025106120001510135,0.0001
,,72,,42.71152561387587,,,,,,,,,920.0,,,,0.010345723000000362,0.0007613299999320589,1.0,,51.0,,0.18730307300006643,,0.14294493900001726,,1696164878.0,,,,,,0.03071487400006845,,,186,,2.6709999474405777e-06,,2.1246092319488525,,,0.0025335360001008667,0.0001
21.5,1574.0,72,157653.0,,0.0030000000000001137,2.654208,13.125,68495.0,32.0,0.0,0.0,0.0,,71.64700000000039,7422.0,26008.252416,,,,,,4061.990912,,0.02860081681319186,,3600.83456,1696164878.0,,152.0,14.5,2.760000000000005,973.094912,,93023.0,3.0,187,0.0,,0.0,,26988.404736,3703.750656,,
,,72,,23.57078598129644,,,,,,,,,928.0,,,,0.1647723149999365,0.0007434110000303917,1.0,,52.0,,0.3394031919999634,,0.14113610399999743,,1696164878.0,,,,,,0.030286314000022685,,,188,,3.3149999580928124e-06,,2.022728204727173,,,0.0024617330000182847,0.0001
,,73,,45.882902760061384,,,,,,,,,936.0,,,,0.003080672999885792,0.0007486630001949379,1.0,,53.0,,0.17435688499995194,,0.14148106699985874,,1696164879.0,,,,,,0.026491050999993604,,,189,,2.0620000213966705e-06,,2.452746868133545,,,0.002553368999997474,0.0001
21.5,1579.0,73,159911.0,,0.0030000000000001137,2.654208,13.125,69305.0,32.0,0.0,0.0,0.0,,71.6510000000003,7449.0,26008.24832,,,,,,4062.461952,,0.053085413970281735,,3600.83456,1696164879.0,,156.0,14.5,2.7760000000000105,973.094912,,94316.0,3.0,190,0.0,,0.0,,26988.15488,3703.750656,,
,,73,,23.071481667989787,,,,,,,,,944.0,,,,0.16943719300002158,0.000795546000063041,1.0,,54.0,,0.34674842799972794,,0.142582222999863,,1696164879.0,,,,,,0.03129400199986776,,,191,,3.3179999263666105e-06,,2.1661734580993652,,,0.0026361459999861836,0.0001
,,74,,43.79332168804872,,,,,,,,,952.0,,,,0.0029181330000938033,0.0008984329999748297,1.0,,55.0,,0.18267625500038775,,0.14367770300009397,,1696164880.0,,,,,,0.03260390000014013,,,192,,2.809000079651014e-06,,1.9488600492477417,,,0.0025752770000053715,0.0001
21.5,1585.0,74,162153.0,,0.0030000000000001137,2.654208,13.125,70087.0,32.0,0.0,0.0,0.0,,71.6560000000004,7472.0,26008.252416,,,,,,4061.188096,,0.06943288740182094,,3600.83456,1696164880.0,,158.0,14.5,2.7960000000000065,973.094912,,95636.0,3.0,193,0.0,,0.0,,26989.207552,3703.754752,,
,,74,,22.587667211643772,,,,,,,,,960.0,,,,0.1654401250000319,0.0008008780000636762,1.0,,56.0,,0.3541755739997825,,0.14432343399994352,,1696164880.0,,,,,,0.041089229999897725,,,194,,2.3729999156785198e-06,,2.1385154724121094,,,0.0025195339999299904,0.0001
21.75,1587.0,75,164265.0,,0.0030000000000001137,2.654208,13.375,70796.0,32.5,0.0,0.0,0.0,,71.65800000000036,7492.0,26008.252416,,0.0008282250000775093,,,,4060.409856,,0.008164725873698462,0.1435070850000102,3600.83456,1696164881.0,,160.0,14.5,2.804000000000002,973.094912,0.037557099999958155,96853.0,3.0,195,0.0,2.3580000743095297e-06,0.0,,26989.985792,3703.762944,0.0024676719999661145,
,,75,,42.733968907077916,,,,,,,,,968.0,,,,0.0028422640000371757,,1.0,,57.0,,0.18720470400012346,,,,1696164881.0,,,,,,,,,196,,,,2.1818737983703613,,,,0.0001
,,75,,24.63400420855607,,,,,,,,,976.0,,,,0.1450999310000043,0.0007038869998723385,1.0,,58.0,,0.32475434899947686,,0.14376228599985552,,1696164881.0,,,,,,0.03268411399994875,,,197,,2.29499983106507e-06,,2.23441481590271,,,0.0025018359999648965,0.0001
,,76,,44.09247795387808,,,,,,,,,984.0,,,,0.002953750999949989,0.0007475530001102015,1.0,,59.0,,0.1814368430000286,,0.14395278799997868,,1696164882.0,,,,,,0.031185784999934185,,,198,,2.8720000955217984e-06,,2.112722635269165,,,0.002594093999960023,0.0001
21.75,1591.0,76,166356.0,,0.0030000000000001137,2.654208,13.375,71597.0,32.5,0.0,0.0,0.0,,71.66100000000006,7517.0,26015.944704,,,,,,3991.801856,,0.016334093886570852,,3600.83456,1696164882.0,,162.0,14.3,2.8200000000000074,973.094912,,98020.0,3.0,199,0.0,,0.0,,27058.802688,3703.762944,,
,,76,,21.656014826404693,,,,,,,,,992.0,,,,0.19161148500006675,0.0008359539999673871,1.0,,60.0,,0.36941238100030205,,0.14348566499984372,,1696164882.0,,,,,,0.031019826000147077,,,200,,3.0830001378490124e-06,,2.2517619132995605,,,0.002456368000139264,0.0001
21.75,1593.0,77,167469.0,,0.0030000000000001137,2.654208,13.375,72108.0,32.5,0.0,0.0,0.0,,71.66200000000026,7531.0,26008.252416,,0.0008109069999591156,,,,3899.424768,,0.008169487817908133,0.1459921610000947,3600.83456,1696164883.0,,165.0,13.9,2.832000000000008,973.070336,0.02923425800008772,98655.0,3.0,201,0.024548353527537786,2.8649999421759276e-06,0.08891498214588626,,27158.437888,3703.738368,0.0025769339999897056,
,,77,,44.253386838901854,,,,,,,,,1000.0,,,,0.002159999000014068,,1.0,,61.0,,0.1807771240000875,,,,1696164883.0,,,,,,,,,202,,,,2.1988933086395264,,,,0.0001
,,77,,38.23408298279916,,,,,,,,,1008.0,,,,0.002912745999992694,0.0007761130000289995,1.0,,62.0,,0.20923739699992439,,0.16466438700012986,,1696164883.0,,,,,,0.03835465699989982,,,203,,2.4209998628066387e-06,,2.1089282035827637,,,0.002527073000010205,0.0001
21.75,1596.0,78,168975.0,,0.0030000000000001137,2.654208,13.375,72795.0,32.5,0.0,0.0,0.0,,71.66400000000021,7560.0,26008.252416,,,,,,3927.580672,,0.012236946398389171,,3600.83456,1696164884.0,,167.0,14.0,2.847999999999999,976.539648,,99262.0,3.0,204,0.04450233241012774,,0.006532744820108486,,27145.674752,3707.26912,,
21.75,1599.0,79,170175.0,,0.0030000000000001137,2.654208,13.375,73266.0,32.5,0.0,0.0,0.0,,71.66700000000037,7560.0,26008.252416,,,,,,4018.040832,,0.03673619463505967,,3600.83456,1696164885.0,,167.0,14.3,2.8560000000000088,976.539648,,99900.0,3.0,205,0.00046239133873434064,,0.0008610045632178545,,27039.830016,3707.301888,,
21.75,1600.0,80,171870.0,,0.0030000000000001137,2.654208,13.375,73954.0,31.874999999999996,0.0,0.0,0.0,,71.66700000000037,7569.0,26008.252416,,0.0008845290001318062,,,,3950.505984,,0.004083135260090654,0.19201285500002996,3600.83456,1696164886.0,,168.0,14.1,2.8599999999999994,976.543744,0.03517965300011383,100932.0,3.0,206,0.2544303658588275,2.634000111356727e-06,0.01920349551609065,,27092.414464,3707.416576,0.002512306999960856,
,,80,,3.449337426883967,,,,,,,,,1016.0,,,,2.0886940210000375,,2.0,,0.0,,2.3192859990003853,,,,1696164886.0,,,,,,,,,207,,,,2.140742301940918,,,,0.0001
,,80,,44.167344658382014,,,,,,,,,1024.0,,,,0.0040102609998484695,0.0007857030000195664,2.0,,1.0,,0.18112929500011887,,0.14287354300017796,,1696164886.0,,,,,,0.03094648599994798,,,208,,2.356000095460331e-06,,2.095106840133667,,,0.002510946000029435,0.0001
21.75,1603.0,81,173942.0,,0.0030000000000001137,2.654208,13.375,74665.0,31.874999999999996,0.0,0.0,0.0,,71.67000000000007,7596.0,26015.944704,,0.0007888180000463763,,,,4022.706176,,0.012250972265283515,0.1409595590000663,3600.83456,1696164887.0,,170.0,14.4,2.872,973.094912,0.031139997000082076,101814.0,3.0,209,0.003158453787171742,2.7389999104343588e-06,0.0010528179300253963,,27027.472384,3703.967744,0.002465864999976475,
,,81,,27.92726427799177,,,,,,,,,1032.0,,,,0.11110144200006289,,2.0,,2.0,,0.28645842000014454,,,,1696164887.0,,,,,,,,,210,,,,1.995689868927002,,,,0.0001
,,81,,44.82276124915145,,,,,,,,,1040.0,,,,0.0022147360000417393,0.0007878000001255714,2.0,,3.0,,0.17848074900007305,,0.14311627999995835,,1696164887.0,,,,,,0.029786827999942034,,,211,,3.3149999580928124e-06,,2.0937983989715576,,,0.0025717900000472582,0.0001
21.75,1606.0,82,176408.0,,0.0030000000000001137,2.654208,13.375,75710.0,31.874999999999996,0.0,0.0,0.0,,71.67200000000003,7616.0,26008.252416,,0.0009281620000365365,,,,4059.181056,,0.012252510024853412,0.14344972699996106,3600.83456,1696164888.0,,171.0,14.5,2.89200000000001,973.094912,0.04046140900004502,103281.0,3.0,212,0.06186879411038662,2.9519999316107715e-06,0.07412928103044754,,26991.423488,3704.188928,0.0026741630001652084,
,,82,,21.50008322009436,,,,,,,,,1048.0,,,,0.18457517000001644,,2.0,,4.0,,0.3720915830001559,,,,1696164888.0,,,,,,,,,213,,,,1.952147126197815,,,,0.0001
,,82,,38.7265726987572,,,,,,,,,1056.0,,,,0.032538951999868004,0.0007587569998577237,2.0,,5.0,,0.20657650399971317,,0.14344615200002409,,1696164888.0,,,,,,0.027148010000018985,,,214,,2.3970001166162547e-06,,2.038757801055908,,,0.0026822359998277534,0.0001
21.75,1610.0,83,178656.0,,0.0030000000000001137,2.654208,13.375,76456.0,31.874999999999996,0.0,0.0,0.0,,71.67500000000018,7638.0,26008.252416,,0.0007457280000835453,,,,4055.539712,,0.01635031159818534,0.14419509000003927,3600.83456,1696164889.0,,174.0,14.5,2.9080000000000013,973.029376,0.03336876899993513,104560.0,3.0,215,0.0031614860319427287,2.5690001166367438e-06,0.0010538286782833211,,26995.07712,3704.123392,0.0025034189998223155,
,,83,,24.0416490074527,,,,,,,,,1064.0,,,,0.15194030199995723,,2.0,,6.0,,0.3327558769999541,,,,1696164889.0,,,,,,,,,216,,,,1.9276338815689087,,,,0.0001
,,83,,36.335784159237996,,,,,,,,,1072.0,,,,0.03714560399998845,0.0010800550001022202,2.0,,7.0,,0.2201686350001637,,0.14215889599995535,,1696164889.0,,,,,,0.03732935900006851,,,217,,2.561999963290873e-06,,1.882171392440796,,,0.002452159000085885,0.0001
21.75,1615.0,84,181002.0,,0.0030000000000001137,2.654208,13.375,77351.0,31.874999999999996,0.0,0.0,0.0,,71.67900000000009,7654.0,26008.252416,,0.0009997620002195617,,,,4049.887232,,0.05718723053988314,0.14232561299991175,3600.83456,1696164890.0,,177.0,14.4,2.932000000000002,973.094912,0.04115745300009621,105988.0,3.0,218,0.0031593391871395653,2.3570000848849304e-06,0.0005265565316764998,,27000.50432,3704.188928,0.0025263090001317323,
,,84,,23.590059378961346,,,,,,,,,1080.0,,,,0.1521144009998352,,2.0,,8.0,,0.33912589500027934,,,,1696164890.0,,,,,,,,,219,,,,2.093822956085205,,,,0.0001
,,84,,37.633559444379166,,,,,,,,,1088.0,,,,0.035893698000109,0.0007886250000410655,2.0,,9.0,,0.2125762250000207,,0.14143747299999632,,1696164890.0,,,,,,0.0319840419999764,,,220,,2.687999995032442e-06,,2.3358654975891113,,,0.002469698999902903,0.0001
21.875,1618.0,85,183275.0,,0.0030000000000001137,2.654208,13.5,78170.0,31.374999999999996,0.0,0.0,0.0,,71.68100000000004,7678.0,26008.252416,,0.0007368349999978818,,,,4046.995456,,0.012261689269102285,0.14274958400005744,3600.83456,1696164891.0,,179.0,14.4,2.9480000000000075,973.094912,0.032686066999985997,107326.0,3.0,221,0.0031612167647187936,2.6679999791667797e-06,0.0010537389189117377,,27003.613184,3704.188928,0.002522250000083659,
,,85,,24.969786792059875,,,,,,,,,1096.0,,,,0.14168979300006868,,2.0,,10.0,,0.3203871970001728,,,,1696164891.0,,,,,,,,,222,,,,2.3242809772491455,,,,0.0001
,,85,,40.1724335425551,,,,,,,,,1104.0,,,,0.02494551299992054,0.0007799150000664667,2.0,,11.0,,0.19914153299987447,,0.1430294279998634,,1696164891.0,,,,,,0.027932367999937924,,,223,,2.6899999738816405e-06,,2.0438425540924072,,,0.0024516190001122595,0.0001
21.875,1624.0,86,185502.0,,0.0030000000000001137,2.654208,13.5,79057.0,31.374999999999996,0.0,0.0,0.0,,71.68600000000015,7701.0,26008.252416,,0.0008915510002225346,,,,4042.334208,,0.08169279984760966,0.14552245400000174,3600.83456,1696164892.0,,181.0,14.4,2.9680000000000035,973.094912,0.029033733000005668,108606.0,3.0,224,0.003159213744088357,2.078999841614859e-06,0.0010530712489978343,,27008.352256,3704.188928,0.0025237089998881856,
,,86,,22.876143651342556,,,,,,,,,1112.0,,,,0.17173576599998341,,2.0,,12.0,,0.34970929199994316,,,,1696164892.0,,,,,,,,,225,,,,2.239772319793701,,,,0.0001
,,86,,42.81815180697466,,,,,,,,,1120.0,,,,0.003095413999972152,0.0008153820001552958,2.0,,13.0,,0.18683664900026997,,0.14520668899990596,,1696164892.0,,,,,,0.035211237000112305,,,226,,2.268000116600888e-06,,2.1159164905548096,,,0.002505659000007654,0.0001
