cpu/logical_core_count,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,_timestamp,01_general/lr,01_general/step,memory/total_memory_sys_MB,process/memory/lib_memory_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,disk/counter/disk_write_sys_count,cpu/load/avg_sys_load_five_min_percent,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_time_s,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,process/memory/text_resident_set_proc_MB,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_percent,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,_step,02_timing/step_time_s,01_general/minibatch_loss,01_general/step_based_sps,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,process/memory/virtual_memory_size_proc_MB,process/memory/dirty_pages_proc_count,02_timing/opt_step_time_s,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches
,,,74,1680630146.0,0.0001,495.0,,,,,,0.01820749699982116,0.048720087001129286,0.0007588279986521229,,,,,,0.0004858640004385961,0.0,,,,,,0.00015135300054680556,,,15872.0,,569,0.0683252810013073,12.731249809265137,468.3478725742486,,,,,1.6520007193321362e-06,,,,
,0.0,0.040867562603377205,74,1680630146.0,,,,5242.114048,0.12285012811358849,881.0,4.733333333333333,0.018222329001218895,0.04811497899936512,,364002.0,0.0,500161.0,2.719744,4511.367168,0.0005788599992229138,,64.69341544766714,0.0,5.366666666666667,2.5079999999999814,3.0,0.00016203100130951498,4.866666666666666,3340.529664,,350566.0,570,,,,0.0,0.3839999999999577,27858.149376,0.0,1.8079990695696324e-06,204800.94208,6309.0,651.968512,4651.0
,,,74,1680630146.0,0.0001,496.0,,,,,,,,0.0008591920013714116,,,,,,,0.0,,,,,,,,,15904.0,,571,0.06793919900155743,12.549395561218262,471.0093800085344,,,,,,,,,
,,,74,1680630146.0,0.0001,497.0,,,,,,0.018531309000536567,0.047343571999590495,0.0008345410005858866,,,,,,0.0006238340010895627,0.0,,,,,,0.00028785300128220115,,,15936.0,,572,0.06762273500316951,12.692747116088867,473.2136314584162,,,,,1.6260000847978517e-06,,,,
,,,74,1680630146.0,0.0001,498.0,,,,,,0.019754906999878585,0.048128946000360884,0.0009867199987638742,,,,,,0.0005124740000610473,0.0,,,,,,0.00014729000031366013,,,15968.0,,573,0.06953190000058385,12.699324607849121,460.2204168120144,,,,,1.5630012057954445e-06,,,,
,,,74,1680630146.0,0.0001,499.0,,,,,,0.018302806000065175,0.04800765300024068,0.0007028990003163926,,,,,,0.0005141580004419666,0.0,,,,,,0.00014741599989065435,,,16000.0,,574,0.0676766820015473,12.685185432434082,472.8364194815044,,,,,1.7500005924375728e-06,,,,
,,,74,1680630146.0,0.0001,500.0,,,,,,0.019475147000775905,0.04734557799929462,0.0009029029988596449,,,,,,0.0005307999999786261,0.0,,,,,,0.00016729100025258958,,,16032.0,,575,0.06842339399918274,12.561495780944824,467.6763038147774,,,,,1.67500002135057e-06,,,,
,,,74,1680630146.0,0.0001,501.0,,,,,,0.018338304000280914,0.04842979199929687,0.0008769869982643286,,,,,,0.0005086580003990093,0.0,,,,,,0.0001737120001052972,,,16064.0,,576,0.06832930899872736,12.574951171875,468.32026357234207,,,,,1.856000380939804e-06,,,,
,,,74,1680630146.0,0.0001,502.0,,,,,,0.01939522999964538,0.046817092999845045,0.001779386000634986,,,,,,0.0006417169988708338,0.0,,,,,,0.00016368599972338416,,,16096.0,,577,0.06879881699933321,12.949835777282715,465.12427677804607,,,,,1.7050006135832518e-06,,,,
,,,74,1680630146.0,0.0001,503.0,,,,,,0.018592037000416894,0.047835868999754894,0.0016438220009149518,,,,,,0.0005148660002305405,0.0,,,,,,0.00015090499982761685,,,16128.0,,578,0.0687390540006163,12.573205947875977,465.5286643850684,,,,,1.5549994714092463e-06,,,,
,,,75,1680630147.0,0.0001,504.0,,,,,,0.018467898000380956,0.047822981998251635,0.0013715620007133111,,,,,,0.0005554239996854449,0.0,,,,,,0.00017289199968217872,,,16160.0,,579,0.06839227699856565,12.820202827453613,467.8890863755146,,,,,1.5189998521236703e-06,,,,
,,,75,1680630147.0,0.0001,505.0,,,,,,0.02000844699978188,0.045605208000779385,0.0022326220005197683,,,,,,0.0009724570008984301,0.0,,,,,,0.00016277199938485865,,,16192.0,,580,0.06898315300168179,12.706714630126953,463.8813769387991,,,,,1.6470003174617887e-06,,,,
,0.0,0.04494570133704578,75,1680630147.0,,,,5242.114048,0.17339847278963116,892.0,4.733333333333333,,,,370374.0,0.0,516593.0,2.719744,4511.916032,,,71.84790618941899,0.0,5.366666666666667,2.5600000000000023,3.0,0.00015218900080071762,4.866666666666666,3340.529664,,357834.0,581,,,,0.0,0.38700000000000045,27858.149376,0.0,,204800.4096,6417.0,651.968512,4721.0
,,,75,1680630147.0,0.0001,506.0,,,,,,0.020736392001708737,0.046076540000285604,0.0018958919990836876,,,,,,0.0005332510008884128,0.0,,,,,,,,,16224.0,,582,0.06939575600154058,12.558170318603516,461.1232998065415,,,,,1.4919987734174356e-06,,,,
,,,75,1680630147.0,0.0001,507.0,,,,,,0.01816417400004866,0.04818835200057947,0.001684744000158389,,,,,,0.0005123870014358545,0.0,,,,,,0.00014937800006009638,,,16256.0,,583,0.06870048800192308,12.623183250427246,465.7899955398315,,,,,1.4529996406054124e-06,,,,
,,,75,1680630147.0,0.0001,508.0,,,,,,0.018062385999655817,0.04810626500147919,0.0008759419997659279,,,,,,0.0005042720003984869,0.0,,,,,,0.0001644099993427517,,,16288.0,,584,0.06771475100140378,12.673176765441895,472.5705924745498,,,,,1.4760007616132498e-06,,,,
,,,75,1680630147.0,0.0001,509.0,,,,,,0.018329788999835728,0.04811972100105777,0.0017123100005846936,,,,,,0.0005737659994338173,0.0,,,,,,0.0001519270008429885,,,16320.0,,585,0.06888906200038036,12.663640022277832,464.5149617485475,,,,,1.5489986253669485e-06,,,,
,,,75,1680630147.0,0.0001,510.0,,,,,,0.01789392699902237,0.048398562999864225,0.0016654359988024225,,,,,,0.0005328919996827608,0.0,,,,,,0.00014917000044079032,,,16352.0,,586,0.06864179099829926,12.72146224975586,466.1883021203929,,,,,1.8030004866886884e-06,,,,
,,,75,1680630147.0,0.0001,511.0,,,,,,0.018413129000691697,0.04796745999919949,0.0014300809998530895,,,,,,0.0006202120002853917,0.0,,,,,,0.000153855999087682,,,16384.0,,587,0.1255037060000177,12.5546875,254.97255037230124,,,,,0.05691896800090035,,,,
,,,75,1680630147.0,0.0001,512.0,,,,,,0.0179804969993711,0.048232392999125295,0.0006261439993977547,,,,,,0.0005314310001267586,0.0,,,,,,0.00335851500130957,,,16416.0,,588,0.07073036499969021,12.63656234741211,452.422378990129,,,,,1.3850003597326577e-06,,,,
,,,76,1680630148.0,0.0001,513.0,,,,,,0.018867153999963193,0.04736078099995211,0.0009077189988602186,,,,,,0.0006477810002252227,0.0,,,,,,0.00016165099987119902,,,16448.0,,589,0.06794681299834338,12.529630661010742,470.9565995505955,,,,,1.7269994714297354e-06,,,,
,,,76,1680630148.0,0.0001,514.0,,,,,,0.0183902480002871,0.04832706799970765,0.000897825999345514,,,,,,0.0006366329998854781,0.0,,,,,,0.00014677100080007222,,,16480.0,,590,0.06840007400023751,12.754779815673828,467.83575117022366,,,,,1.5280002116924152e-06,,,,
,0.0,0.20836380171582142,76,1680630148.0,,,,5242.114048,0.11386117825645772,910.0,4.733333333333333,,,,375649.0,0.0,536859.0,2.719744,4515.176448,,,62.513609100051276,0.0,5.366666666666667,2.612000000000023,3.0,0.00014749699948879424,4.866666666666666,3340.660736,,363383.0,591,,,,0.0,0.39400000000000546,27858.149376,0.0,,204797.1328,6552.0,652.099584,4751.0
,,,76,1680630148.0,0.0001,515.0,,,,,,0.02005037099843321,0.0466474949989788,0.000870769999892218,,,,,,0.0005652430008922238,0.0,,,,,,,,,16512.0,,592,0.06828298599793925,12.564791679382324,468.63797082578884,,,,,1.6100002540042624e-06,,,,
,,,76,1680630148.0,0.0001,516.0,,,,,,0.017860511999970186,0.048141732999283704,0.0010737490010797046,,,,,,0.0005221520004852209,0.0,,,,,,0.00015929300025163684,,,16544.0,,593,0.0677588670005207,12.560235977172852,472.26291430985844,,,,,1.4279994502430782e-06,,,,
,,,76,1680630148.0,0.0001,517.0,,,,,,0.01822457399975974,0.0484242960010306,0.0009470279983361252,,,,,,0.0005745509988628328,0.0,,,,,,0.00015372199959529098,,,16576.0,,594,0.06832580299669644,12.661538124084473,468.34429449072417,,,,,1.631999111850746e-06,,,,
,,,76,1680630148.0,0.0001,518.0,,,,,,0.018046873999992386,0.048525418000281206,0.0008643190012662672,,,,,,0.0005097960001876345,0.0,,,,,,0.00014062100126466248,,,16608.0,,595,0.06808859900229436,12.539955139160156,469.9758912490137,,,,,1.5709993022028357e-06,,,,
,,,76,1680630148.0,0.0001,519.0,,,,,,0.018771450999338413,0.047064350999789895,0.0009659160004957812,,,,,,0.0006547060002048966,0.0,,,,,,0.00015539500054728705,,,16640.0,,596,0.06761338700016495,12.48828125,473.2790564081923,,,,,1.5679997886763886e-06,,,,
,,,76,1680630148.0,0.0001,520.0,,,,,,0.01777749800021411,0.04907380300028308,0.000937649001571117,,,,,,0.000486783001178992,0.0,,,,,,0.0001413770005456172,,,16672.0,,597,0.06841863900444878,12.655915260314941,467.70880662971484,,,,,1.5290006558643654e-06,,,,
,,,76,1680630148.0,0.0001,521.0,,,,,,0.017925178000950837,0.048444086000017705,0.0008962080009951023,,,,,,0.0005530380003619939,0.0,,,,,,0.00014868899961584248,,,16704.0,,598,0.06796897000094759,12.690901756286621,470.80307380785484,,,,,1.7709990061121061e-06,,,,
,,,76,1680630148.0,0.0001,522.0,,,,,,0.01883668699883856,0.04768624800090038,0.0007570910001959419,,,,,,0.0006828259993199026,0.0,,,,,,0.0001539129989396315,,,16736.0,,599,0.06811864999872341,12.624495506286621,469.76855825239784,,,,,1.8850005290005356e-06,,,,
,,,77,1680630149.0,0.0001,523.0,,,,,,0.01968596400001843,0.046925501999794506,0.0010171890007768525,,,,,,0.0006258339999476448,0.0,,,,,,0.00015866099965933245,,,16768.0,,600,0.06841474500106415,12.458984375,467.7354274945008,,,,,1.5950008673826233e-06,,,,
,0.0,0.04087275458852411,77,1680630149.0,,,,5242.114048,0.09944373123590745,920.0,4.733333333333333,0.01824060000035388,,,380195.0,0.0,549659.0,2.719744,4515.381248,0.0005518369998753769,,53.24132910665133,0.0,5.366666666666667,2.656000000000006,3.0,0.00014322200149763376,4.866666666666666,3340.660736,,367888.0,601,,,,0.0,0.3979999999999677,27858.149376,0.0,,204796.604416,6676.0,652.099584,4774.0
,,,77,1680630149.0,0.0001,524.0,,,,,,,0.048141142000531545,0.0008693279996805359,,,,,,,0.0,,,,,,,,,16800.0,,602,0.0679476400018757,12.657451629638672,470.9508674490628,,,,,1.5109999367268756e-06,,,,
,,,77,1680630149.0,0.0001,525.0,,,,,,0.01879903799999738,0.047316033000242896,0.0009213789999193978,,,,,,0.0005332180007826537,0.0,,,,,,0.0001474090004194295,,,16832.0,,603,0.06771872800163692,12.659598350524902,472.54283924568824,,,,,1.651000275160186e-06,,,,
,,,77,1680630149.0,0.0001,526.0,,,,,,0.01785462699990603,0.04905916500138119,0.0008125679996737745,,,,,,0.0004927709996991325,0.0,,,,,,0.00014550599917129148,,,16864.0,,604,0.0683662200008257,12.766406059265137,468.0674169145744,,,,,1.5830009942874312e-06,,,,
,,,77,1680630149.0,0.0001,527.0,,,,,,0.01855257599891047,0.04802633200051787,0.0007731639998382889,,,,,,0.0005258560013317037,0.0,,,,,,0.00014635899970016908,,,16896.0,,605,0.06802592900021409,12.958333015441895,470.40886424203467,,,,,1.641999915591441e-06,,,,
,,,77,1680630149.0,0.0001,528.0,,,,,,0.018245298999318038,0.047801153999898816,0.0008055460002651671,,,,,,0.0006346280006255256,0.0,,,,,,0.00015841400090721436,,,16928.0,,606,0.06764658800057077,12.69221019744873,473.046770662402,,,,,1.5469995560124516e-06,,,,
,,,77,1680630149.0,0.0001,529.0,,,,,,0.019384691999221104,0.047393918999659945,0.0009291200003644917,,,,,,0.0004996650004613912,0.0,,,,,,0.0001514630002930062,,,16960.0,,607,0.06836026300152298,12.802083015441895,468.10820489802796,,,,,1.4040015230420977e-06,,,,
,,,77,1680630149.0,0.0001,530.0,,,,,,0.017901762999827042,0.04864371999974537,0.0005879879990970949,,,,,,0.0005504319997271523,0.0,,,,,,0.00014652400022896472,,,16992.0,,608,0.06783215199720871,12.686779022216797,471.75268744705016,,,,,1.724998583085835e-06,,,,
,,,77,1680630149.0,0.0001,531.0,,,,,,0.02012913100043079,0.04606670499924803,0.0010334210001019528,,,,,,0.0006626300000789342,0.0,,,,,,0.0001759389997459948,,,17024.0,,609,0.06806938999943668,12.808005332946777,470.10851720964183,,,,,1.5639998309779912e-06,,,,
,,,78,1680630150.0,0.0001,532.0,,,,,,0.018413381998470868,0.048466047999681905,0.0007902120014477987,,,,,,0.000547523000932415,0.0,,,,,,0.00018619799993757624,,,17056.0,,610,0.06840473900047073,12.587118148803711,467.80384616012924,,,,,1.3760000001639128e-06,,,,
,0.0,0.04086905977692557,78,1680630150.0,,,,5242.114048,0.08913765440355874,930.0,4.766666666666667,0.018787412998790387,0.04772358500122209,,384624.0,0.0,565012.0,2.719744,4513.439744,0.0005276299998513423,,47.82497375282553,0.0,5.4,2.6999999999999886,3.0,0.00018507099957787432,5.0,3340.660736,,372554.0,611,,,,0.0,0.39999999999997726,27858.149376,0.0,1.6469984984723851e-06,204798.435328,6789.0,652.099584,4846.0
,,,78,1680630150.0,0.0001,533.0,,,,,,,,0.0008811589996184921,,,,,,,0.0,,,,,,,,,17088.0,,612,0.06810650499755866,12.714941024780273,469.8523291005326,,,,,,,,,
,,,78,1680630150.0,0.0001,534.0,,,,,,0.018104520000633784,0.04819342000155302,0.0009582099992258009,,,,,,0.0005008049993193708,0.0,,,,,,0.00017462300093029626,,,17120.0,,613,0.06793311900219123,12.62782096862793,471.0515352455378,,,,,1.5410005289595574e-06,,,,
,,,78,1680630150.0,0.0001,535.0,,,,,,0.018687296998905367,0.048054949000288616,0.0008139910005411366,,,,,,0.0005165980001038406,0.0,,,,,,0.00018589200044516474,,,17152.0,,614,0.06826034300138417,12.701766014099121,468.7934251861452,,,,,1.6160011000465602e-06,,,,
,,,78,1680630150.0,0.0001,536.0,,,,,,0.01829514099881635,0.04794482800025435,0.0008449849992757663,,,,,,0.0006407420005416498,0.0,,,,,,0.0001451619991712505,,,17184.0,,615,0.06787241699930746,12.602678298950195,471.47282231494,,,,,1.5590012480970472e-06,,,,
,,,78,1680630150.0,0.0001,537.0,,,,,,0.018780530999720213,0.04738784700020915,0.0007896159986557905,,,,,,0.0005373240001063095,0.0,,,,,,0.00015969300147844478,,,17216.0,,616,0.06765659099983168,12.686307907104492,472.97683089116344,,,,,1.5799996617715806e-06,,,,
,,,78,1680630150.0,0.0001,538.0,,,,,,0.018078040000546025,0.048917336000158684,0.0009231599997292506,,,,,,0.00048153300122066867,0.0,,,,,,0.0001431660002708668,,,17248.0,,617,0.06854478500281402,12.59696102142334,466.8480614343787,,,,,1.5500008885283023e-06,,,,
,,,78,1680630150.0,0.0001,539.0,,,,,,0.019019441000637016,0.04733663300066837,0.0009075009984371718,,,,,,0.000588286000493099,0.0,,,,,,0.00015995200010365807,,,17280.0,,618,0.0680134869999165,12.723419189453125,470.49491816291214,,,,,1.6739995771786198e-06,,,,
,,,78,1680630150.0,0.0001,540.0,,,,,,0.018927251001514378,0.04764417099977436,0.0009756620002008276,,,,,,0.0006561040008818964,0.0,,,,,,0.00017107900021073874,,,17312.0,,619,0.06837586300207477,12.708162307739258,468.00140568652137,,,,,1.59599949256517e-06,,,,
,,,78,1680630150.0,0.0001,541.0,,,,,,0.018827882999175927,0.04770696600098745,0.0009121740004047751,,,,,,0.0005192039989196928,0.0,,,,,,0.00015807199997652788,,,17344.0,,620,0.06812591100060672,12.577473640441895,469.71848933829324,,,,,1.6120011423481628e-06,,,,
,,,79,1680630151.0,0.0001,542.0,,,,,,0.018035975999737275,0.04840411099939956,0.0009581100002833409,,,,,,0.0004932360006932868,0.0,,,,,,0.00014784799896006007,,,17376.0,,621,0.06804076899970823,12.724278450012207,470.3062659408982,,,,,1.4880006347084418e-06,,,,
,0.0,0.044958960429760365,79,1680630151.0,,,,5242.114048,0.14868707331579076,941.0,4.766666666666667,0.018974858001456596,,,390324.0,0.0,578223.0,2.719744,4511.830016,0.0010212229990429478,,58.380168046988246,0.0,5.4,2.7479999999999905,3.0,0.00017128000035881996,5.0,3340.660736,,378984.0,622,,,,0.0,0.40299999999996317,27858.149376,0.0,,204800.446464,6912.0,652.099584,4913.0
,,,79,1680630151.0,0.0001,543.0,,,,,,,0.04697446599857358,0.0009078160001081415,,,,,,,0.0,,,,,,,,,17408.0,,623,0.06805130099928647,12.557021141052246,470.2334787153522,,,,,1.6579997463850304e-06,,,,
,,,79,1680630151.0,0.0001,544.0,,,,,,0.018163833001381136,0.04848360000141838,0.0006095289991208119,,,,,,0.0005118480003147852,0.0,,,,,,0.00014177500088408124,,,17440.0,,624,0.06791199800318282,12.655827522277832,471.19803482295225,,,,,1.413000063621439e-06,,,,
,,,79,1680630151.0,0.0001,545.0,,,,,,0.019262146000983194,0.046883094999429886,0.0010712039984355215,,,,,,0.0006805299999541603,0.0,,,,,,0.00017603100059204735,,,17472.0,,625,0.0680745499994373,12.638138771057129,470.0728833354684,,,,,1.5440000424860045e-06,,,,
,,,79,1680630151.0,0.0001,546.0,,,,,,0.018622218998643802,0.047932212000887375,0.0008309779987030197,,,,,,0.00057503200150677,0.0,,,,,,0.00014879800073686056,,,17504.0,,626,0.0681113020000339,12.639492988586426,469.819237928884,,,,,2.062999556073919e-06,,,,
,,,79,1680630151.0,0.0001,547.0,,,,,,0.01900713800023368,0.04753023700141057,0.0010726560012699338,,,,,,0.0005442669989861315,0.0,,,,,,0.00014866799938317854,,,17536.0,,627,0.0683047800011991,12.63534927368164,468.4884425283008,,,,,1.8139999156119302e-06,,,,
,,,79,1680630151.0,0.0001,548.0,,,,,,0.018492126000637654,0.04766866200043296,0.0010854810007003834,,,,,,0.0005713240007025888,0.0,,,,,,0.00015043700113892555,,,17568.0,,628,0.06797010300397233,12.581597328186035,470.79522592646134,,,,,2.073000359814614e-06,,,,
,,,79,1680630151.0,0.0001,549.0,,,,,,0.019373639001059928,0.04736790400056634,0.0009504970003035851,,,,,,0.0006301759985944955,0.0,,,,,,0.0001638609992369311,,,17600.0,,629,0.0684876119994442,12.589313507080078,467.23778309367384,,,,,1.5349996829172596e-06,,,,
,,,79,1680630151.0,0.0001,550.0,,,,,,0.018713297999056522,0.04774310699940543,0.000909297001271625,,,,,,0.0005303609996190062,0.0,,,,,,0.0001499090012657689,,,17632.0,,630,0.06804741000087233,12.557214736938477,470.2603669939793,,,,,1.4380002539837733e-06,,,,
,,,80,1680630152.0,0.0001,551.0,,,,,,0.0187178349988244,0.04741825400014932,0.0008930040003178874,,,,,,0.0005061629999545403,0.0,,,,,,0.00014815100075793453,,,17664.0,,631,0.06768519499928516,12.732973098754883,472.77694923295945,,,,,1.7879992810776457e-06,,,,
,0.0,0.0408726281760382,80,1680630152.0,,,,5242.114048,0.850845181455395,951.0,4.766666666666667,0.01857504399958998,0.04836252199856972,,395039.0,0.0,594723.0,2.719744,4510.937088,0.0005187199985812185,,38.1086246799274,0.0,5.4,2.791999999999973,3.0,0.00014596800065191928,5.0,3340.660736,,383407.0,632,,,,0.0,0.40699999999998226,27858.149376,0.0,1.5699988580308855e-06,204801.306624,7022.0,652.099584,4991.0
,,,80,1680630152.0,0.0001,552.0,,,,,,,,0.0009920769989548717,,,,,,,0.0,,,,,,,,,17696.0,,633,0.06859590099520574,12.65888786315918,466.5001776452579,,,,,,,,,
,,,80,1680630152.0,0.0001,553.0,,,,,,0.018730350999248913,0.04785637600070913,0.0008941609994508326,,,,,,0.0005196609999984503,0.0,,,,,,0.00014622100025007967,,,17728.0,,634,0.06814893699811364,12.668749809265137,469.55978199462976,,,,,2.1669984562322497e-06,,,,
,,,80,1680630152.0,0.0001,554.0,,,,,,0.01867410100021516,0.0474374320001516,0.000946477999605122,,,,,,0.0006092669991630828,0.0,,,,,,0.0001660839989199303,,,17760.0,,635,0.06783496799653221,12.74514389038086,471.7331038121205,,,,,1.6059984773164615e-06,,,,
,,,80,1680630152.0,0.0001,555.0,,,,,,0.018459929000528064,0.04839557000013883,0.0008265769993158756,,,,,,0.00047885599997243844,0.0,,,,,,0.00014846699923509732,,,17792.0,,636,0.06831093299842905,12.75501537322998,468.44624418665023,,,,,1.5339992387453094e-06,,,,
,,,80,1680630152.0,0.0001,556.0,,,,,,0.01768392300073174,0.04887004000011075,0.0008084780001809122,,,,,,0.0004850770001212368,0.0,,,,,,0.00015231299948936794,,,17824.0,,637,0.06800136399942858,12.718389511108398,470.57879604104556,,,,,1.5329987945733592e-06,,,,
,,,80,1680630152.0,0.0001,557.0,,,,,,0.018749996001133695,0.04724311599966313,0.0007491119995393092,,,,,,0.0005883799985895166,0.0,,,,,,0.00015172700113907922,,,17856.0,,638,0.06748396500006493,12.655970573425293,474.1867197632684,,,,,1.6340000001946464e-06,,,,
,,,80,1680630152.0,0.0001,558.0,,,,,,0.01899482800035912,0.04797264500120946,0.0007783169985486893,,,,,,0.0006429389995901147,0.0,,,,,,0.0001524740000604652,,,17888.0,,639,0.0685433569997258,12.538762092590332,466.8577875479313,,,,,2.153999957954511e-06,,,,
,,,80,1680630152.0,0.0001,559.0,,,,,,0.01942590399994515,0.047143288000370376,0.000746030998925562,,,,,,0.0006073500007914845,0.0,,,,,,0.00015847800023038872,,,17920.0,,640,0.06808265699874028,12.587483406066895,470.0169090138784,,,,,1.6059984773164615e-06,,,,
,,,81,1680630153.0,0.0001,560.0,,,,,,0.018265306998728192,0.04766320400085533,0.0008499430005031172,,,,,,0.0005086820001451997,0.0,,,,,,0.0001461550000385614,,,17952.0,,641,0.06743493099929765,12.728920936584473,474.53151542978947,,,,,1.6399990272475407e-06,,,,
,,,81,1680630153.0,0.0001,561.0,,,,,,0.017938471000888967,0.04887617799977306,0.0008617420007794863,,,,,,0.00046108099923003465,0.0,,,,,,0.0001505050004197983,,,17984.0,,642,0.06828939400111267,12.532551765441895,468.59399571591763,,,,,1.4170000213198364e-06,,,,
,0.0,0.21253898121803083,81,1680630153.0,,,,5242.114048,0.07011455348673509,970.0,4.766666666666667,,,,398546.0,0.0,603955.0,2.719744,4503.056384,,,16.105471797311495,0.0,5.4,2.848000000000013,3.0,,5.0,3340.660736,,386065.0,643,,,,0.0,0.4149999999999636,27858.960384,0.0,,204809.310208,7131.0,652.099584,5048.0
,,,81,1680630153.0,0.0001,562.0,,,,,,0.01955783099947439,0.04606370299916307,0.5241330240005482,,,,,,0.000701721999575966,0.0,,,,,,0.00018444599845679477,,,18016.0,,644,0.590642768996986,12.70529556274414,54.178264222791654,,,,,2.0429997675819322e-06,,,,
,,,81,1680630153.0,0.0001,563.0,,,,,,0.018903827000031015,0.04717690299912647,0.000362766000762349,,,,,,0.0005950889990344876,0.0,,,,,,0.00015525100025115535,,,18048.0,,645,0.06719573099871923,12.78125,476.2207289717546,,,,,1.8949995137518272e-06,,,,
,,,81,1680630153.0,0.0001,564.0,,,,,,0.020187598000120488,0.04658750399903511,0.0007821389990567695,,,,,,0.0006161630008136854,0.0,,,,,,0.00016270700143650174,,,18080.0,,646,0.06833770400044159,12.684514999389648,468.26273238259836,,,,,1.5929999790387228e-06,,,,
,,,82,1680630154.0,0.0001,565.0,,,,,,0.021113982000315445,0.0460237679999409,0.0005647250000038184,,,,,,0.0005770320003648521,0.0,,,,,,0.00015467500088561792,,,18112.0,,647,0.06843587700132048,12.786946296691895,467.5909976193124,,,,,1.6949998098425567e-06,,,,
,0.0,0.020434155586404795,82,1680630154.0,,,,5242.114048,0.3018747383405344,975.0,4.766666666666667,0.0186226860005263,,,403214.0,0.0,619000.0,2.719744,4509.073408,0.000533895999978995,,75.72982670776923,0.0,5.4,2.867999999999995,3.0,0.00015195999912975822,5.0,3340.673024,,390931.0,648,,,,0.0,0.4159999999999968,27858.55488,0.0,,204803.190784,7178.0,652.111872,5100.0
,,,82,1680630154.0,0.0001,566.0,,,,,,,0.047721782999360585,0.0009948700007953448,,,,,,,0.0,,,,,,,,,18144.0,,649,0.0680269849999604,12.527754783630371,470.4015619686603,,,,,1.7900001694215462e-06,,,,
,,,82,1680630154.0,0.0001,567.0,,,,,,0.01890319899939641,0.047964680999939446,0.00035368200042285025,,,,,,0.000623728999926243,0.0,,,,,,0.00015947599968058057,,,18176.0,,650,0.06800644400027522,12.653614044189453,470.54364436215036,,,,,1.6770009096944705e-06,,,,
,,,82,1680630154.0,0.0001,568.0,,,,,,0.01866757899915683,0.04784470400045393,0.0007275309999386081,,,,,,0.0005196250003791647,0.0,,,,,,0.00015473299936274998,,,18208.0,,651,0.06791560599958757,12.59386157989502,471.1730025672498,,,,,1.434000296285376e-06,,,,
,,,82,1680630154.0,0.0001,569.0,,,,,,0.018516951000492554,0.04779627500101924,0.0009775449998414842,,,,,,0.0006164589995023562,0.0,,,,,,0.00016151999989233445,,,18240.0,,652,0.06807037900034629,12.614062309265137,470.1016869589812,,,,,1.6289995983242989e-06,,,,
,,,82,1680630154.0,0.0001,570.0,,,,,,0.01948921899929701,0.04713664400151174,0.000654669000141439,,,,,,0.0006981420010561123,0.0,,,,,,0.0001716250008030329,,,18272.0,,653,0.06815196800380363,12.662260055541992,469.5388986890892,,,,,1.6690009942976758e-06,,,,
,,,82,1680630154.0,0.0001,571.0,,,,,,0.01972348500021326,0.046706837998499395,0.0008094740005617496,,,,,,0.0005521120001503732,0.0,,,,,,0.000160755000251811,,,18304.0,,654,0.06795436899847118,12.65139102935791,470.90423282011386,,,,,1.7049987945938483e-06,,,,
,,,82,1680630154.0,0.0001,572.0,,,,,,0.01795533500080637,0.04836282500036759,0.0008929470004659379,,,,,,0.000539344000571873,0.0,,,,,,0.00014996900063124485,,,18336.0,,655,0.06790191500294895,12.649002075195312,471.26800471842733,,,,,1.4950001059332862e-06,,,,
,,,82,1680630154.0,0.0001,573.0,,,,,,0.017956891000721953,0.04863889700027357,0.00088224600040121,,,,,,0.0005183979992580134,0.0,,,,,,0.00015726699894003104,,,18368.0,,656,0.06815531999927771,12.601825714111328,469.5158059611359,,,,,1.6209996829275042e-06,,,,
,,,83,1680630155.0,0.0001,574.0,,,,,,0.018165405999752693,0.04819372100064356,0.0007988830002432223,,,,,,0.0005343620014173212,0.0,,,,,,0.00014830200052529108,,,18400.0,,657,0.06784220900226501,12.584728240966797,471.6827543002268,,,,,1.5349996829172596e-06,,,,
,0.0,0.04087044039150661,83,1680630155.0,,,,5242.114048,0.0653927046289516,985.0,4.8,0.018521679998229956,0.047741999000209034,,407685.0,0.0,627047.0,2.719744,4510.76096,0.0006416560008801753,,49.60193103261393,0.0,5.4,2.9119999999999777,3.0,0.0001553130005049752,5.133333333333334,3340.763136,,394333.0,658,,,,0.0,0.4199999999999591,27858.149376,0.0,1.6760004655225202e-06,204801.359872,7277.0,652.099584,5158.0
