02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,01_general/lr,03_hivemind/global_epoch,01_general/minibatch_loss,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/memory/resident_set_size_proc_MB,03_hivemind/num_peers,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/total_memory_sys_MB,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,_step,02_timing/forward_time_s,memory/available_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,02_timing/backward_time_s,process/memory/text_resident_set_proc_MB,process/memory/data_resident_set_proc_MB,01_general/step,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,process/memory/virtual_memory_size_proc_MB,01_general/dataset_iteration_count,process/voluntary_proc_ctx_switches,_runtime,_timestamp,cpu/logical_core_count,memory/used_memory_sys_MB,disk/time/disk_busy_time_sys_s,cpu/interrupts/interrupts_count,01_general/locally_processed_samples,bandwidth/disk_write_sys_bandwidth_MBs
0.0026381590000710275,,0.0001,2.0,7.1751708984375,,,,,0.00013816499995300546,,,8.0,0.0025908749998961866,0.0008089540001492423,,,,175,0.006725124999775289,,,0.007727853000233154,,,147.0,,,,,,0.020629131000077905,,,,,0.0,,27,1682816843.0,,,,,4736.0,
0.0027250260000073467,,0.0001,2.0,7.0421142578125,,,,,0.00014075700028115534,,,8.0,0.0032719040000301902,0.0008326809997925011,,,,176,0.006848062000244681,,,0.008068057999935263,,,148.0,,,,,,0.021886488000291138,,,,,0.0,,27,1682816843.0,,,,,4768.0,
0.0026893640001617314,,0.0001,2.0,7.04150390625,,,,,0.00014298499991127755,,,8.0,0.0006326709999484592,0.0010935069999504776,,,,177,0.006761823000033473,,,0.008735547000014776,,,149.0,,,,,,0.020055897000020195,,,,,0.0,,27,1682816843.0,,,,,4800.0,
0.0025194270001520636,,0.0001,2.0,6.9765625,,,,,0.00015102099996511242,,,8.0,0.002363671999773942,0.0007643389999429928,,,,178,0.00681680099978621,,,0.008366761999695882,,,150.0,,,,,,0.020982021999316203,,,,,0.0,,27,1682816843.0,,,,,4832.0,
0.0025258069999836152,,0.0001,2.0,7.112060546875,,,,,0.00013753599978372222,,,8.0,0.002396944000338408,0.0010535870001149306,,,,179,0.006744260000232316,,,0.007804741999734688,,,151.0,,,,,,0.02066287600018768,,,,,0.0,,27,1682816843.0,,,,,4864.0,
0.002492831999916234,,0.0001,2.0,7.1571044921875,,,,,0.00014773600014450494,,,8.0,0.002333598999939568,0.0008135620000757626,,,,180,0.006763139000213414,,,0.007912218000001303,,,152.0,,,,,,0.020463086000290787,,,,,0.0,,27,1682816843.0,,,,,4896.0,
0.0025175609998768778,,0.0001,2.0,7.0106201171875,,,,,0.00014969199992265203,,,8.0,0.03474355000025753,0.0008522279999851889,,,,181,0.007119527000213566,,,0.007808672999999544,,,153.0,,,,,,0.05319123100025536,,,,,0.0,,27,1682816843.0,,,,,4928.0,
0.002772831000129372,,0.0001,2.0,6.930908203125,,,,,0.00014637100002801162,,,8.0,0.0005475659995681781,0.0008059760002652183,,,,182,0.006804627999827062,,,0.007994157000211999,,,154.0,,,,,,0.01907152900002984,,,,,0.0,,27,1682816843.0,,,,,4960.0,
0.002523834999919927,,0.0001,2.0,7.0609130859375,,,,,0.00013572400030170684,,,8.0,0.0026601229997140763,0.0007753079999019974,,,,183,0.006673898999906669,,,0.008553911000035441,,,155.0,,,,,,0.021322799999779818,,,,,0.0,,27,1682816843.0,,,,,4992.0,
0.0025657219998720393,,0.0001,2.0,7.0966796875,,,,,0.00013280499979373417,,,8.0,0.0023744939999232884,0.0007663559999855352,,,,184,0.006627565999679064,,,0.008692651000274054,,,156.0,,,,,,0.021159593999527715,,,,,0.0,,27,1682816843.0,,,,,5024.0,
0.002544354999827192,,0.0001,2.0,7.0736083984375,,,,,0.00014418499995372258,,,8.0,0.0024813720001475303,0.0007506729998567607,,,,185,0.006816757999786205,,,0.007792473999870708,,,157.0,,,,,,0.02052981699944212,,,,,0.0,,27,1682816843.0,,,,,5056.0,
0.0025279090000367432,,0.0001,2.0,7.11279296875,,,,,0.00014039200004845043,,,8.0,0.003214227999706054,0.0007658360000277753,,,,186,0.006728032999944844,,,0.007719996999639989,,,158.0,,,,,,0.021096394999403856,,,,,0.0,,27,1682816843.0,,,,,5088.0,
0.002774005999981455,,0.0001,2.0,7.124755859375,,,,,0.00014470499991148245,,,8.0,0.0005796129998998367,0.0008361939999304013,,,,187,0.007016700999884051,,,0.008074388999830262,,,159.0,,,,,,0.01942560799943749,,,,,0.0,,27,1682816843.0,,,,,5120.0,
0.0025048479997167306,,0.0001,2.0,7.0452880859375,,,,,0.00014096900031290716,,,8.0,0.0024051349996625504,0.000761471999794594,,,,188,0.006697641000300791,,,0.00833360900014668,,,160.0,,,,,,0.020843673999934254,,,,,0.0,,27,1682816843.0,,,,,5152.0,
0.0025075109997487743,,0.0001,2.0,7.0870361328125,,,,,0.0001394439996147412,,,8.0,0.0023415199998453318,0.0008434639998995408,,,,189,0.006701376999899367,,,0.008015757000066515,,,161.0,,,,,,0.02054907299907427,,,,,0.0,,27,1682816843.0,,,,,5184.0,
0.002580639999905543,,0.0001,2.0,7.0809326171875,,,,,0.00014813300003879704,,,8.0,0.002519577000384743,0.0008288140002150612,,,,190,0.006773867999982031,,,0.008537144000001717,,,162.0,,,,,,0.021388176000527892,,,,,0.0,,27,1682816843.0,,,,,5216.0,
0.002990670000144746,,0.0001,2.0,7.0477294921875,,,,,0.00013824100005876971,,,8.0,0.001017399999909685,0.0007670660002077057,,,,191,0.006822338999882049,,,0.008378038000046217,,,163.0,,,,,,0.020113754000249173,,,,,0.0,,27,1682816843.0,,,,,5248.0,
0.0024837000000843545,,0.0001,2.0,7.0845947265625,,,,,0.0001442919997316494,,,8.0,0.0005730650000259629,0.0011479979998512135,,,,192,0.007035918999918067,,,0.008352303999799915,,,164.0,,,,,,0.019737277999411162,,,,,0.0,,27,1682816843.0,,,,,5280.0,
0.002740137999808212,4.066666666666666,,,,0.0,434762.0,383.0,1163.4695521802364,0.00014253800009100814,342226.0,4064.636928,,,,,0.20199999999999818,939.921408,193,0.009217817000262585,203436.363776,0.0,,2.719744,0.0,,0.0,3.6,6078.636032,1174.0,23.301399335614544,,0.0,1.1333333333333333,0.6,21968.842752,,3380.0,27,1682816843.0,,5656.723456,0.9159999999999968,589548.0,,0.2411069763325903
,,0.0001,2.0,6.907958984375,,,,,,,,8.0,0.0022781839998060605,0.000759939000090526,,,,194,,,,0.00992820000010397,,,165.0,,,,,,0.025066816000162362,,,,,0.0,,27,1682816843.0,,,,,5312.0,
0.0025914850002664025,,0.0001,2.0,6.8778076171875,,,,,0.00013991400010127109,,,8.0,0.0026750960000754276,0.0008266039999398345,,,,195,0.007151351000175055,,,0.008196346000204358,,,166.0,,,,,,0.021580796000762348,,,,,0.0,,27,1682816843.0,,,,,5344.0,
0.002499608999642078,,0.0001,2.0,7.07080078125,,,,,0.000159449999955541,,,8.0,0.0031196030004139175,0.0007620999999744527,,,,196,0.006847547999768722,,,0.008056182000018453,,,167.0,,,,,,0.021444491999773163,,,,,0.0,,27,1682816843.0,,,,,5376.0,
0.0025270580003962095,,0.0001,2.0,6.9215087890625,,,,,0.00013866700010112254,,,8.0,0.0010224039997410728,0.0007684980000703945,,,,197,0.006654407000041829,,,0.007951319000312651,,,168.0,,,,,,0.01906235300066328,,,,,0.0,,27,1682816843.0,,,,,5408.0,
0.002529100999709044,,0.0001,2.0,7.014892578125,,,,,0.00013800499982608017,,,8.0,0.0005606740000985155,0.0008287540003948379,,,,198,0.006818450999617198,,,0.00783427499982281,,,169.0,,,,,,0.018709259999468486,,,,,0.0,,27,1682816843.0,,,,,5440.0,
0.002624991000175214,,0.0001,2.0,6.964111328125,,,,,0.00015382800029328791,,,8.0,0.0024701620000087132,0.0010982529997818347,,,,199,0.006789775000015652,,,0.008391676999963238,,,170.0,,,,,,0.02152868600023794,,,,,0.0,,27,1682816843.0,,,,,5472.0,
0.00255895899999814,,0.0001,2.0,7.1207275390625,,,,,0.0001332080000793212,,,8.0,0.0025061679998543696,0.000793220000105066,,,,200,0.006751609999810171,,,0.008115179000014905,,,171.0,,,,,,0.020858343999861972,,,,,0.0,,27,1682816843.0,,,,,5504.0,
0.0025091140000768064,,0.0001,2.0,6.9385986328125,,,,,0.00013154799989933963,,,8.0,0.0025572499998816056,0.0007975849998729245,,,,201,0.006668386000001192,,,0.00796364400002858,,,172.0,,,,,,0.020627526999760448,,,,,0.0,,28,1682816844.0,,,,,5536.0,
0.0024151590000656142,,0.0001,2.0,7.1077880859375,,,,,0.00016488899973410298,,,8.0,0.020463457999994716,0.0008907129999897734,,,,202,0.006752773000243906,,,0.00811328700001468,,,173.0,,,,,,0.03880027900004279,,,,,0.0,,28,1682816844.0,,,,,5568.0,
0.002685548000044946,,0.0001,2.0,7.0628662109375,,,,,0.0001795859998310334,,,8.0,0.0005572439999923517,0.0008693949998814787,,,,203,0.006788934000269364,,,0.008188828000129433,,,174.0,,,,,,0.019269535000148608,,,,,0.0,,28,1682816844.0,,,,,5600.0,
0.002545270000155142,,0.0001,2.0,7.1259765625,,,,,0.0001415259998793772,,,8.0,0.002505906999886065,0.0008404459999837854,,,,204,0.006752844999937224,,,0.008256162999714434,,,175.0,,,,,,0.021042156999556028,,,,,0.0,,28,1682816844.0,,,,,5632.0,
0.0025290779999522783,,0.0001,2.0,7.064208984375,,,,,0.0001310640000156127,,,8.0,0.0005481140001393214,0.0007571169999209815,,,,205,0.006581609000022581,,,0.008201617999930022,,,176.0,,,,,,0.018748599999980797,,,,,0.0,,28,1682816844.0,,,,,5664.0,
0.0024633420002828643,,0.0001,2.0,6.9915771484375,,,,,0.0001344730003438599,,,8.0,0.002807260999816208,0.000823368999590457,,,,206,0.00677310800028863,,,0.00836291199993866,,,177.0,,,,,,0.02136446500026068,,,,,0.0,,28,1682816844.0,,,,,5696.0,
0.0025582090001989854,,0.0001,2.0,7.1387939453125,,,,,0.0001397440000800998,,,8.0,0.0078095789999679255,0.0008255600000666163,,,,207,0.006758339000043634,,,0.008956166999723791,,,178.0,,,,,,0.027047598000081052,,,,,0.0,,28,1682816844.0,,,,,5728.0,
0.002628951000133384,,0.0001,2.0,7.1676025390625,,,,,0.0001313439997829846,,,8.0,0.0005966429998807143,0.0008267139996860351,,,,208,0.006718312999964837,,,0.007647764000012103,,,179.0,,,,,,0.018549728999460058,,,,,0.0,,28,1682816844.0,,,,,5760.0,
0.0023573680000481545,4.066666666666666,,,,0.0,457638.0,399.0,826.8311931188605,0.00013313499994183076,372852.0,4064.698368,,,,,0.21000000000000796,939.982848,209,0.006749127000148292,203239.051264,0.0,0.008272202000171092,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,11.064373267712377,,0.0,1.1333333333333333,0.6,22084.497408,,3676.0,28,1682816844.0,,5717.016576,0.980000000000004,616048.0,,0.06527588031015405
,4.066666666666666,,,,0.0,458212.0,403.0,0.6706512258071745,,373126.0,4064.698368,,,,,0.21199999999998909,939.982848,210,,203239.13728,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.5336421218315133,,0.0,1.1333333333333333,0.6,22084.497408,,3676.0,29,1682816845.0,,5716.979712,0.9879999999999995,616417.0,,0.08987656788550304
,4.066666666666666,,,,0.0,458713.0,404.0,0.05159534687407022,,373344.0,4064.698368,,,,,0.21199999999998909,939.982848,211,,203239.13728,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.057422172866726816,,0.0,1.1333333333333333,0.6,22084.497408,,3676.0,30,1682816846.0,,5716.979712,0.9920000000000044,616728.0,,0.004086760145350509
,4.066666666666666,,,,0.0,459597.0,410.0,0.11917269413287387,,373767.0,4064.698368,,,,,0.2150000000000034,939.982848,212,,203238.883328,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.1964928830395043,,0.0,1.1333333333333333,0.6,22084.497408,,3676.0,31,1682816847.0,,5717.225472,1.0,617338.0,,0.11032971629759246
,3.733333333333334,,,,0.0,460146.0,411.0,0.008173969454025392,,373905.0,4064.698368,,,,,0.2150000000000034,939.982848,213,,203238.883328,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.07191336998667933,,0.0,1.1,0.6,22084.497408,,3676.0,32,1682816848.0,,5717.225472,1.0040000000000049,617658.0,,0.004086984727012696
,3.733333333333334,,,,0.0,460686.0,412.0,0.0025944508578875994,,374046.0,4064.698368,,,,,0.2150000000000034,939.982848,214,,203238.883328,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.0032251019807427992,,0.0,1.1,0.6,22084.497408,,3676.0,33,1682816849.0,,5717.221376,1.0079999999999956,617993.0,,0.004087257952701781
,3.733333333333334,,,,0.0,461257.0,415.0,0.020844014067585466,,374220.0,4064.698368,,,,,0.21700000000001296,939.982848,215,,203238.899712,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.134939245422675,,0.0,1.1,0.6,22084.497408,,3676.0,34,1682816850.0,,5717.221376,1.0159999999999911,618330.0,,0.06539799435231494
,3.733333333333334,,,,0.0,461782.0,416.0,0.008206992372993611,,374373.0,4064.698368,,,,,0.2179999999999893,939.982848,216,,203238.928384,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.07189101777876179,,0.0,1.1,0.6,22084.497408,,3676.0,35,1682816851.0,,5717.204992,1.019999999999996,618637.0,,0.00408752927712997
,3.733333333333334,,,,0.0,462373.0,424.0,0.014706067570224558,,374512.0,4064.698368,,,,,0.22100000000000364,939.982848,217,,203238.928384,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.11947681934165309,,0.0,1.1,0.6,22084.497408,,3676.0,36,1682816852.0,,5717.204992,1.0279999999999916,618977.0,,0.040876800200982166
,3.4333333333333336,,,,0.0,462904.0,425.0,0.020954995482649865,,374686.0,4064.698368,,,,,0.22100000000000364,939.982848,218,,203238.93248,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.013051968619657984,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,37,1682816853.0,,5717.200896,1.0319999999999965,619295.0,,0.004087221974277089
,3.4333333333333336,,,,0.0,463596.0,426.0,0.024479323454641353,,374883.0,4064.698368,,,,,0.22100000000000364,939.982848,219,,203238.936576,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.13274066781177,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,38,1682816854.0,,5717.1968,1.039999999999992,619702.0,,0.00408653851179412
,3.4333333333333336,,,,0.0,464143.0,427.0,0.010544052605144818,,375054.0,4064.698368,,,,,0.22100000000000364,939.982848,220,,203238.93248,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.0739360781994267,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,39,1682816855.0,,5717.1968,1.043999999999997,620026.0,,0.004086718342830842
,3.4333333333333336,,,,0.0,464668.0,430.0,0.011447455528590302,,375213.0,4064.698368,,,,,0.2230000000000132,939.982848,221,,203238.93248,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.05121818318099912,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,40,1682816856.0,,5717.1968,1.0519999999999925,620332.0,,0.06130854844429127
,3.4333333333333336,,,,0.0,465372.0,442.0,0.012151163481591188,,375411.0,4064.698368,,,,,0.2259999999999991,939.982848,222,,203238.93248,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.07963722450164798,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,41,1682816857.0,,5717.180416,1.0600000000000023,620779.0,,0.10219112517788596
,3.166666666666666,,,,0.0,465805.0,443.0,0.016621155160725085,,375581.0,4064.698368,,,,,0.2259999999999991,939.982848,223,,203238.93248,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.11988467202686544,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,42,1682816858.0,,5717.180416,1.063999999999993,621049.0,,0.004087431046950042
,3.166666666666666,,,,0.0,466368.0,444.0,0.006753667617808724,,375728.0,4064.698368,,,,,0.22700000000000387,939.982848,224,,203238.940672,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,0.07108115414998595,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,43,1682816859.0,,5717.17632,1.0679999999999978,621373.0,,0.004087326028985061
,3.166666666666666,,,,0.0,473461.0,445.0,12.911491039005503,,376884.0,4064.698368,,,,,0.22700000000000387,939.982848,225,,203237.449728,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,6.298085847612165,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,44,1682816860.0,,5718.667264,1.0720000000000027,625349.0,,0.004086660015162761
,3.166666666666666,,,,0.0,551594.0,448.0,324.74545503464003,,402937.0,4064.698368,,,,,0.22800000000000864,939.982848,226,,203190.493184,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1176.0,340.7994408933344,,0.0,1.0666666666666667,0.6,22084.497408,,3676.0,45,1682816861.0,,5765.648384,1.0759999999999934,675008.0,,0.05312709838244879
,,0.0001,3.0,7.0645751953125,,,,,,,,8.0,0.1794811340000706,17.60106774299993,,,,227,,,,,,,180.0,,,,,,17.79806070900031,,,,,0.0,,46,1682816862.0,,,,,5792.0,
0.002630935000070167,,0.0001,3.0,7.0565185546875,,,,,0.0001592650000930007,,,8.0,0.003768423000110488,0.009337039000001823,,,,228,0.007088663000104134,,,0.007638070000211883,,,181.0,,,,,,0.030622395000591496,,,,,0.0,,46,1682816862.0,,,,,5824.0,
0.002527029999782826,,0.0001,3.0,6.9229736328125,,,,,0.00031985099985831766,,,8.0,0.0030806259997007146,0.0009181300001728232,,,,229,0.006780151999919326,,,0.007641688999683538,,,182.0,,,,,,0.021267477999117546,,,,,0.0,,46,1682816862.0,,,,,5856.0,
0.0025431409999328025,,0.0001,3.0,7.09130859375,,,,,0.00033212100015589385,,,8.0,0.0031663679997109284,0.0009715400001368835,,,,230,0.007111315999736689,,,0.007700182000007771,,,183.0,,,,,,0.02182466799968097,,,,,0.0,,46,1682816862.0,,,,,5888.0,
0.0025959380000131205,,0.0001,3.0,6.89501953125,,,,,0.00040018599975155666,,,8.0,0.0034721199999694363,0.0011672360001284687,,,,231,0.007252603999859275,,,0.00848658399991109,,,184.0,,,,,,0.023374667999632948,,,,,0.0,,46,1682816862.0,,,,,5920.0,
0.0024745529999563587,,0.0001,3.0,6.96240234375,,,,,0.00045071299973642454,,,8.0,0.003521471000112797,0.0010955689999718743,,,,232,0.0070635080001011374,,,0.00845050199995967,,,185.0,,,,,,0.02305631599983826,,,,,0.0,,46,1682816862.0,,,,,5952.0,
0.0025911469997481618,,0.0001,3.0,6.90576171875,,,,,0.00045118500020180363,,,8.0,0.0030805679998593405,0.0010644579997460824,,,,233,0.007462048999968829,,,0.008134998999594245,,,186.0,,,,,,0.022784405999118462,,,,,0.0,,46,1682816862.0,,,,,5984.0,
0.0025445220003348368,,0.0001,3.0,7.040771484375,,,,,0.0003746970000975125,,,8.0,0.0030755550001231313,0.0009838420000960468,,,,234,0.007460099000127229,,,0.008135908999975072,,,187.0,,,,,,0.02257462400075383,,,,,0.0,,46,1682816862.0,,,,,6016.0,
0.002587450000191893,,0.0001,3.0,7.069580078125,,,,,0.00034795400006260024,,,8.0,0.0030663409997941926,0.00101773400001548,,,,235,0.0069426729996848735,,,0.008003485000244837,,,188.0,,,,,,0.021965636999993876,,,,,0.0,,46,1682816862.0,,,,,6048.0,
0.0025030009996953595,,0.0001,3.0,6.976318359375,,,,,0.0003258510000705428,,,8.0,0.0031796949997442425,0.0009053059998223034,,,,236,0.006905709000420757,,,0.008267708999937895,,,189.0,,,,,,0.0220872709996911,,,,,0.0,,46,1682816862.0,,,,,6080.0,
0.002405902999726095,,0.0001,3.0,7.1522216796875,,,,,0.00028927699986525113,,,8.0,0.0034698340000431926,0.0009129980003308447,,,,237,0.00672026000029291,,,0.007458786999904987,,,190.0,,,,,,0.02125705900016328,,,,,0.0,,46,1682816862.0,,,,,6112.0,
0.002599729999928968,,0.0001,3.0,7.0157470703125,,,,,0.00028527899985419936,,,8.0,0.0028639259999181377,0.004518948999702843,,,,238,0.00753363800004081,,,0.007902703000127076,,,191.0,,,,,,0.025704224999572034,,,,,0.0,,46,1682816862.0,,,,,6144.0,
0.0028470890001699445,,0.0001,3.0,7.0155029296875,,,,,0.00028194600008646375,,,8.0,0.002823250999881566,0.0008962619999692834,,,,239,0.006388197999967815,,,0.00755493699989529,,,192.0,,,,,,0.020791682999970362,,,,,0.0,,46,1682816862.0,,,,,6176.0,
0.0022739730002285796,,0.0001,3.0,6.9794921875,,,,,0.00010930600001302082,,,8.0,0.002899777000038739,0.0009394889998475264,,,,240,0.0063317450003523845,,,0.01366895499995735,,,193.0,,,,,,0.0262232450004376,,,,,0.0,,46,1682816862.0,,,,,6208.0,
0.0024966830001176277,,0.0001,3.0,7.07177734375,,,,,0.00026679899974624277,,,8.0,0.0012403050000102667,0.0009843689999797789,,,,241,0.00638593999974546,,,0.007112560999757989,,,194.0,,,,,,0.018486656999357365,,,,,0.0,,46,1682816862.0,,,,,6240.0,
0.0023737060000712518,,0.0001,3.0,7.111328125,,,,,0.0002809190000334638,,,8.0,0.001394250999965152,0.0009455950003030011,,,,242,0.006640300000071875,,,0.007198437000170088,,,195.0,,,,,,0.01883320800061483,,,,,0.0,,46,1682816862.0,,,,,6272.0,
0.002381941999828996,,0.0001,3.0,7.06689453125,,,,,0.00029779899978166213,,,8.0,0.0013187710001147934,0.0009151630001724698,,,,243,0.006540806999964843,,,0.007459344999915629,,,196.0,,,,,,0.018913826999778394,,,,,0.0,,46,1682816862.0,,,,,6304.0,
0.0024556420003136736,,0.0001,3.0,7.11083984375,,,,,0.000333253999997396,,,8.0,0.0014208560000952275,0.00097733899974628,,,,244,0.0068747459999940475,,,0.007873178999943775,,,197.0,,,,,,0.0199350160000904,,,,,0.0,,46,1682816862.0,,,,,6336.0,
,3.166666666666666,,,,0.0,603511.0,473.0,548.9906606669142,,441865.0,4064.669696,,,,,0.23699999999999477,939.954176,245,,203235.639296,0.0,,2.719744,0.0,,0.0,3.7,6078.636032,1223.0,23.215427669440583,,0.0,1.0666666666666667,0.6,22123.04896,,3988.0,46,1682816862.0,,5759.463424,1.1679999999999922,717226.0,,0.1798064112252818
0.0022058889999243547,,0.0001,3.0,7.0245361328125,,,,,0.00040379099982601474,,,8.0,0.5169143759999315,0.0012929750000694185,,,,246,0.007222238000395009,,,0.007882264999807376,,,198.0,,,,,,0.5359215339999537,,,,,0.0,,47,1682816863.0,,,,,6368.0,
0.002577017000021442,,0.0001,3.0,6.8658447265625,,,,,0.0003534030001901556,,,8.0,0.0011176430002706184,0.0009427820000382781,,,,247,0.006760651999684342,,,0.008151816999998118,,,199.0,,,,,,0.019903314000202954,,,,,0.0,,47,1682816863.0,,,,,6400.0,
0.002568664999671455,,0.0001,3.0,7.0765380859375,,,,,0.00040954199994303053,,,8.0,0.003391271000054985,0.0011025120002159383,,,,248,0.010794034999889845,,,0.008123987000089983,,,200.0,,,,,,0.026390011999865237,,,,,0.0,,47,1682816863.0,,,,,6432.0,
0.002791738000269106,,0.0001,3.0,6.9962158203125,,,,,0.00037406599994938006,,,8.0,0.003139008999824,0.0009588870002517069,,,,249,0.007210017000033986,,,0.00781573499989463,,,201.0,,,,,,0.02228945200022281,,,,,0.0,,47,1682816863.0,,,,,6464.0,
0.0025200489999406273,,0.0001,3.0,6.8060302734375,,,,,0.0004038960000798397,,,8.0,0.0033500500003356137,0.001094617000035214,,,,250,0.0070687510001334886,,,0.008115174000067782,,,202.0,,,,,,0.022552537000592565,,,,,0.0,,47,1682816863.0,,,,,6496.0,
0.002891931999783992,,0.0001,3.0,7.1995849609375,,,,,0.00047301900031015975,,,8.0,0.0035624160000224947,0.0010644160001902492,,,,251,0.007434830999955011,,,0.008090987000286987,,,203.0,,,,,,0.023517601000548893,,,,,0.0,,47,1682816863.0,,,,,6528.0,
0.002500610999959463,,0.0001,3.0,6.9327392578125,,,,,0.0004108869998162845,,,8.0,0.0013185749999138352,0.001559169000302063,,,,252,0.0069095449998712866,,,0.008176212999842392,,,204.0,,,,,,0.020874999999705324,,,,,0.0,,47,1682816863.0,,,,,6560.0,
0.0024592830000074173,,0.0001,3.0,7.09375,,,,,0.0003673510000226088,,,8.0,0.0029651869999725022,0.001063000000158354,,,,253,0.006940446000044176,,,0.008075886000369792,,,205.0,,,,,,0.02187115300057485,,,,,0.0,,47,1682816863.0,,,,,6592.0,
0.0026004139999713516,,0.0001,3.0,6.9317626953125,,,,,0.00042503699978624354,,,8.0,0.0030646469999737747,0.0015165419999902952,,,,254,0.00725317400019776,,,0.008581945000059932,,,206.0,,,,,,0.023441758999979356,,,,,0.0,,47,1682816863.0,,,,,6624.0,
0.002489517999947566,,0.0001,3.0,6.9515380859375,,,,,0.00044357499973557424,,,8.0,0.0030496550002681033,0.0010123370002474985,,,,255,0.007096532000105071,,,0.008327139999892097,,,207.0,,,,,,0.02241875700019591,,,,,0.0,,47,1682816863.0,,,,,6656.0,
0.0024119180002344365,,0.0001,3.0,7.078857421875,,,,,0.0004206640001029882,,,8.0,0.07222401399985756,0.0011802059998444747,,,,256,0.007172103999891988,,,0.008123199000237946,,,208.0,,,,,,0.0915321050001694,,,,,0.0,,47,1682816863.0,,,,,6688.0,
0.0025338179998470878,,0.0001,3.0,6.993408203125,,,,,0.0003658169998743688,,,8.0,0.001214763000007224,0.0010028900001088914,,,,257,0.006986227999732364,,,0.009607769000012922,,,209.0,,,,,,0.02171128499958286,,,,,0.0,,47,1682816863.0,,,,,6720.0,
0.002457037000112905,,0.0001,3.0,6.90673828125,,,,,0.00035633399966172874,,,8.0,0.0029891690001022653,0.0010158370000681316,,,,258,0.0069293589999688265,,,0.008018292999622645,,,210.0,,,,,,0.021766028999536502,,,,,0.0,,47,1682816863.0,,,,,6752.0,
0.0026169329998992907,,0.0001,3.0,6.9832763671875,,,,,0.00036809799985348945,,,8.0,0.003053471999919566,0.001457352999750583,,,,259,0.006972048000079667,,,0.007999447000202053,,,211.0,,,,,,0.02246735099970465,,,,,0.0,,47,1682816863.0,,,,,6784.0,
0.0026044070000352804,,0.0001,3.0,7.02587890625,,,,,0.0004374519999146287,,,8.0,0.003149016999941523,0.0010958689999824855,,,,260,0.007041118000415736,,,0.008108810000067024,,,212.0,,,,,,0.022436673000356677,,,,,0.0,,47,1682816863.0,,,,,6816.0,
0.002576942999894527,,0.0001,3.0,6.9586181640625,,,,,0.000389004000226123,,,8.0,0.003745138999875053,0.0013110919999235193,,,,261,0.0070086040000205685,,,0.008012491999579652,,,213.0,,,,,,0.023043273999519442,,,,,0.0,,47,1682816863.0,,,,,6848.0,
0.0026715469998634944,,0.0001,3.0,7.0506591796875,,,,,0.0004206300000078045,,,8.0,0.0013044219999756024,0.0010256829996251327,,,,262,0.0070269829998323985,,,0.008515054999861604,,,214.0,,,,,,0.020964319999166037,,,,,0.0,,47,1682816863.0,,,,,6880.0,
