memory/total_memory_sys_MB,cpu/logical_core_count,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_five_min_percent,cpu/interrupts/soft_interrupts_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,01_general/step,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,memory/used_memory_sys_percent,memory/available_memory_sys_MB,process/voluntary_proc_ctx_switches,cpu/interrupts/ctx_switches_count,02_timing/dataload_cuda_move_time_s,memory/used_memory_sys_MB,01_general/lr,process/memory/text_resident_set_proc_MB,01_general/step_based_sps,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,_runtime,02_timing/forward_time_s,_step,disk/time/disk_write_time_sys_s,cpu/interrupts/interrupts_count,01_general/minibatch_loss,02_timing/opt_step_time_s,process/memory/dirty_pages_proc_count,disk/counter/disk_write_sys_count,_timestamp,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,01_general/locally_processed_samples,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,disk/counter/disk_read_sys_count,process/memory/resident_set_size_proc_MB,bandwidth/disk_write_sys_bandwidth_MBs
,,0.0,,,,,,0.06599260799976037,,98.0,,,0.0018466370001988253,,,,,0.0010585150002953014,,0.0001,,12.411564756785173,,,0.0014076050001676776,,57,0.17140312399988034,156,,,2.3777170181274414,1.5659998098271899e-06,,,1696190014.0,,0.24171005500011233,297.0,,,,,
,,,968.564736,14.875,167.0,7.249999999999999,31200.0,0.06701365000026271,0.8640000000000043,,3594.952704,9.625,,15.7,26614.677504,1278.0,31658.0,0.0010949990000881371,4454.735872,,2.654208,,28179.058688,0.0,0.0013964950003355625,0.010853804237269579,57,0.16605622799943376,157,0.31899999999996,74259.0,,2.1890000425628386e-06,0.0,353.0,1696190014.0,0.07264866163851481,,,0.0,0.0,0.0,3696.193536,0.016344552239336316
,,0.0,,,,,,,,99.0,,,0.0019975639997937833,,,,,,,0.0001,,12.628328814323257,,,,,58,,158,,,2.185105323791504,,,,1696190015.0,,0.23756112499995652,300.0,,,,,
,,0.0,,,,,,0.06166355100049259,,100.0,,,0.0018507289996705367,,,,,0.0011065290000260575,,0.0001,,12.763361596289247,,,0.0013478720002240152,,58,0.16907723799977248,159,,,2.2140913009643555,1.8760001694317907e-06,,,1696190015.0,,0.2350477950003551,303.0,,,,,
,,,968.564736,14.875,169.0,7.249999999999999,31678.0,0.05308684400006314,0.8840000000000146,,3594.9568,9.625,,15.7,26614.267904,1298.0,32189.0,0.0010901269997702911,4455.337984,,2.654208,,28179.058688,0.0,0.0013584040007117437,0.0,58,0.17159113900015655,160,0.32300000000032014,75672.0,,1.64500033861259e-06,0.0,358.0,1696190015.0,0.0,,,0.0,0.0,0.0,3696.193536,0.057208667797378536
,,0.0,,,,,,,,101.0,,,0.0019915549992219894,,,,,,,0.0001,,13.093591763110203,,,,,59,,161,,,2.8080525398254395,,,,1696190016.0,,0.22911971400026232,306.0,,,,,
,,0.0,,,,,,0.053042335999634815,,102.0,,,0.0018376039997747284,,,,,0.001117820999752439,,0.0001,,13.044139882321108,,,0.0014207910007826285,,59,0.17256796800029406,162,,,3.0110886096954346,1.8139999156119302e-06,,,1696190016.0,,0.22998833400015428,309.0,,,,,
,,,968.564736,14.875,174.0,7.249999999999999,32229.0,0.06662536300063948,0.9040000000000248,,3594.9568,9.625,,15.6,26632.814592,1315.0,32750.0,0.001055347999681544,4436.779008,,2.654208,,28179.058688,0.0,0.0013600900001620175,0.00991119779589695,59,0.17165145099988877,163,0.32700000000022555,77130.0,,2.017999577219598e-06,0.0,364.0,1696190016.0,0.07275393751658261,,,0.0,0.0,0.0,3696.193536,0.08988706289179611
,,0.0,,,,,,,,103.0,,,0.0018069249999825843,,,,,,,0.0001,,12.371073058014606,,,,,60,,164,,,2.2904202938079834,,,,1696190017.0,,0.2425011949999316,312.0,,,,,
,,0.0,,,,,,0.056866535999688494,,104.0,,,0.001992229999814299,,,,,0.0010793960000228253,,0.0001,,12.872163034817707,,,0.0013914470000599977,,60,0.1717293920000884,165,,,2.9722471237182617,2.0620000213966705e-06,,,1696190017.0,,0.23306106299969542,315.0,,,,,
,,,968.564736,15.625,178.0,7.625,32690.0,0.06962035699962144,0.9200000000000159,,3594.9568,9.75,,15.6,26630.3488,1334.0,33239.0,0.001061533999745734,4436.369408,,2.654208,,28179.058688,0.0,0.0013844999994034879,0.0,61,0.17316388800009008,166,0.3330000000000837,78697.0,,1.7040001694113016e-06,0.0,371.0,1696190018.0,0.0,,,0.0,0.0,0.0,3696.193536,0.028601245346119415
,,0.0,,,,,,,,105.0,,,0.0019191870005670353,,,,,,,0.0001,,12.138320041150886,,,,,61,,167,,,2.311990976333618,,,,1696190018.0,,0.2471511699995972,318.0,,,,,
,,0.0,,,,,,0.07007380499999272,,106.0,,,0.001975344000129553,,,,,0.0011396350000723032,,0.0001,,12.187820950958438,,,0.0013868180003555608,,61,0.1715698780008097,168,,,2.024432897567749,1.8840000848285854e-06,,,1696190018.0,,0.24614736400144466,321.0,,,,,
,,,968.564736,15.625,183.0,7.625,33250.0,0.06939687900012359,0.9320000000000164,,3594.9568,9.75,,15.7,26612.117504,1353.0,33721.0,0.0010662549993867287,4457.283584,,2.654208,,28179.058688,0.0,0.0013583359996118816,0.05393502473837754,62,0.17263058900061878,169,0.3350000000000364,80206.0,,1.6909998521441594e-06,0.0,374.0,1696190019.0,0.016869158520549918,,,0.0,0.0,0.0,3696.193536,0.01225687202415533
,,0.0,,,,,,,,107.0,,,0.002063633000034315,,,,,,,0.0001,,12.169527209383583,,,,,62,,170,,,2.0829696655273438,,,,1696190019.0,,0.24651738299962744,324.0,,,,,
,,0.0,,,,,,0.05744618499920762,,108.0,,,0.0019653619992823224,,,,,0.0012103210001441767,,0.0001,,12.820730827767056,,,0.0013932480005678372,,62,0.17197930400016048,171,,,2.33670711517334,1.6009998944355175e-06,,,1696190019.0,,0.23399602099925687,327.0,,,,,
,,,968.564736,15.625,185.0,7.625,33749.0,0.061744169000121474,0.9480000000000075,,3594.9568,9.75,,15.6,26628.99712,1370.0,34210.0,0.0010598999997455394,4437.712896,,2.654208,,28179.058688,0.0,0.001336698000159231,0.0,63,0.17279044399947452,172,0.3369999999999891,81561.0,,1.8099999579135329e-06,0.0,377.0,1696190020.0,0.0,,,0.0,0.0,0.0,3696.193536,0.01225826548541215
,,0.0,,,,,,,,109.0,,,0.001832047999414499,,,,,,,0.0001,,12.564651992767661,,,,,63,,173,,,2.073934555053711,,,,1696190020.0,,0.23876506899887318,330.0,,,,,
,,0.0,,,,,,0.05907123799988767,,110.0,,,0.001970765000805841,,,,,0.0010980630004269187,,0.0001,,12.691119051851377,,,0.001426050000191026,,63,0.1728174299996681,174,,,2.254948616027832,2.227999175374862e-06,,,1696190020.0,,0.23638577400015492,333.0,,,,,
,,,968.564736,15.625,189.0,7.625,34212.0,0.0682983749993582,0.9639999999999986,,3594.9568,9.75,,15.6,26627.346432,1388.0,34687.0,0.0011030539999410394,4439.16288,,2.654208,,28179.058688,0.0,0.0013615630005006096,0.0,64,0.17270607499995094,175,0.3389999999999418,83027.0,,1.7760003174771555e-06,0.0,380.0,1696190021.0,0.0,,,0.0,0.0,0.0,3696.193536,0.012258291725203518
,,0.0,,,,,,,,111.0,,,0.001931947999764816,,,,,,,0.0001,,12.224799839387485,,,,,64,,176,,,1.706918716430664,,,,1696190021.0,,0.2454027909998331,336.0,,,,,
,,0.0,,,,,,0.06585944400012522,,112.0,,,0.0019382939999559312,,,,,0.001128376999986358,,0.0001,,12.194216307608864,,,0.0014343769998959033,,64,0.17565562199979468,177,,,2.4908204078674316,2.1559999368037097e-06,,,1696190021.0,,0.2460182699996949,339.0,,,,,
,,,968.564736,15.625,191.0,7.625,34701.0,0.056527718999859644,0.9879999999999995,,3594.9568,9.75,,15.7,26608.861184,1405.0,35175.0,0.0011852999996335711,4460.519424,,2.654208,,28179.058688,0.0,0.0012851820001742453,0.0,65,0.1765268039998773,178,0.34400000000005093,84429.0,,2.6190000426140614e-06,0.0,386.0,1696190022.0,0.0,,,0.0,0.0,0.0,3696.193536,0.13885788502172508
,,0.0,,,,,,,,113.0,,,0.0016325099995810888,,,,,,,0.0001,,12.649680827092629,,,,,65,,179,,,2.6232540607452393,,,,1696190022.0,,0.23716013399916847,342.0,,,,,
,,0.0,,,,,,0.05910936800046329,,114.0,,,0.0017841670005509513,,,,,0.0010823490001712344,,0.0001,,12.737131962083438,,,0.0012489020000430173,,65,0.17230487300003006,180,,,2.1890549659729004,2.1710002329200506e-06,,,1696190022.0,,0.23553183000149147,345.0,,,,,
,,,968.564736,16.375,192.0,7.875,35241.0,0.06055652900067798,1.004000000000019,,3594.9568,9.875,,15.6,26624.49152,1427.0,35647.0,0.0012327980002737604,4442.025984,,2.654208,,28179.058688,0.0,0.0013089659996694536,0.0,66,0.17310472200006188,181,0.34600000000000364,85713.0,,2.1710002329200506e-06,0.0,389.0,1696190023.0,0.0,,,0.0,0.0,0.0,3696.193536,0.012253678164600606
,,0.0,,,,,,,,115.0,,,0.0016844359997776337,,,,,,,0.0001,,12.610890608717906,,,,,66,,182,,,1.9744815826416016,,,,1696190023.0,,0.23788962200069363,348.0,,,,,
,,0.0,,,,,,0.052248109000174736,,116.0,,,0.0016311010003846604,,,,,0.0011647549999906914,,0.0001,,13.006605213654833,,,0.001345863999631547,,66,0.17425989999992453,183,,,2.9314417839050293,2.3090005925041623e-06,,,1696190023.0,,0.23065203800069867,351.0,,,,,
,,,968.564736,16.375,193.0,7.875,35684.0,0.061054990000229736,1.0160000000000196,,3594.9568,9.875,,15.6,26624.380928,1448.0,36109.0,0.0012044869999954244,4442.4192,,2.654208,,28179.058688,0.0,0.001252936000128102,0.0,67,0.1724366660000669,184,0.34799999999995634,86843.0,,2.6289999368600547e-06,0.0,392.0,1696190024.0,0.0,,,0.0,0.0,0.0,3696.193536,0.01225722181592212
,,0.0,,,,,,,,117.0,,,0.001820666999265086,,,,,,,0.0001,,12.617109115408246,,,,,67,,185,,,2.020643472671509,,,,1696190024.0,,0.23777237499962212,354.0,,,,,
,,0.0,,,,,,0.06562776999999187,,118.0,,,0.0016443250005977461,,,,,0.0011278310003035585,,0.0001,,12.364520251411298,,,0.001198934000058216,,67,0.1730286760002855,186,,,2.3885722160339355,2.1770001694676466e-06,,,1696190024.0,,0.24262971300140634,357.0,,,,,
,,,968.564736,16.375,195.0,7.875,36200.0,0.05618411100022058,1.0320000000000107,,3594.9568,9.875,,15.6,26623.778816,1467.0,36616.0,0.0011987889993179124,4442.738688,,2.654208,,28179.058688,0.0,0.0012735720001728623,0.0,68,0.17358433800018247,187,0.34999999999990905,88085.0,,2.255999788758345e-06,0.0,395.0,1696190025.0,0.0,,,0.0,0.0,0.0,3696.193536,0.012256994447823358
,,0.0,,,,,,,,119.0,,,0.0015434300003107637,,,,,,,0.0001,,12.832221070630553,,,,,68,,188,,,2.461731433868408,,,,1696190025.0,,0.23378649599999335,360.0,,,,,
,,0.0,,,,,,0.07117922199995519,,120.0,,,0.0018735030007519526,,,,,0.001141372999882151,,0.0001,,12.12042975356291,,,0.001230666000083147,,68,0.17208867200042732,189,,,2.118594169616699,2.5399995138286613e-06,,,1696190025.0,,0.2475159760006136,363.0,,,,,
,,,968.564736,16.375,196.0,7.875,36642.0,0.06724872500035417,1.0440000000000111,,3594.9568,9.875,,15.6,26623.11936,1487.0,37095.0,0.0011769689999709954,4443.598848,,2.654208,,28179.058688,0.0,0.0012299290001465124,0.0,69,0.17277496799943037,190,0.3520000000003165,89274.0,,3.186999492754694e-06,0.0,398.0,1696190026.0,0.0,,,0.0,0.0,0.0,3696.193536,0.012256863277757216
,,0.0,,,,,,,,121.0,,,0.001867346999461006,,,,,,,0.0001,,12.279927077757216,,,,,69,,191,,,1.851324200630188,,,,1696190026.0,,0.2443011249988558,366.0,,,,,
,,0.0,,,,,,0.06496176599921455,,122.0,,,0.0016822769994178088,,,,,0.0011463970004115254,,0.0001,,12.451218822486734,,,0.001192986999740242,,69,0.1719532730003266,192,,,2.052823305130005,3.5679995562531985e-06,,,1696190026.0,,0.24094026799866697,369.0,,,,,
,,,968.564736,16.375,197.0,7.875,37143.0,0.05857283700061089,1.0640000000000214,,3594.9568,9.875,,15.6,26623.803392,1505.0,37606.0,0.0011132419995192322,4442.988544,,2.654208,,28179.058688,0.0,0.0012698489999820595,0.01724169661826335,70,0.17340409499956877,193,0.36100000000033106,90580.0,,2.3789998522261158e-06,0.0,411.0,1696190027.0,0.2764096888190846,,,0.0,0.0,0.0,3696.193536,0.114380824932702
,,0.0,,,,,,,,123.0,,,0.0017484420004620915,,,,,,,0.0001,,12.705896727047659,,,,,70,,194,,,2.5730175971984863,,,,1696190027.0,,0.23611084399999527,372.0,,,,,
,,0.0,,,,,,0.06666165200022078,,124.0,,,0.0015882490006333683,,,,,0.0012892599997940124,,0.0001,,12.209065746518478,,,0.0012509079997471417,,70,0.17492707300061738,195,,,1.8753713369369507,1.9049994079978205e-06,,,1696190027.0,,0.2457190470004207,375.0,,,,,
,,,968.564736,17.125,199.0,8.125,37921.0,0.05752366700016864,1.0880000000000223,,3594.9568,9.875,,15.6,26623.643648,1524.0,38348.0,0.0010822900003404357,4442.873856,,2.654208,,28179.058688,0.0,0.0013895370002501295,0.07310387662329895,71,0.1751031450003211,196,0.4420000000000073,92295.0,,1.985000380955171e-06,0.0,478.0,1696190028.0,0.058732074230828636,,,0.0,0.0,0.0,3696.193536,0.39631382265794096
,,0.0,,,,,,,,125.0,,,0.001676408000093943,,,,,,,0.0001,,12.670147837566844,,,,,71,,197,,,2.2485134601593018,,,,1696190028.0,,0.2367770320015552,378.0,,,,,
,,0.0,,,,,,0.06518769700051052,,126.0,,,0.0017226560003109626,,,,,0.0010919289998128079,,0.0001,,12.327120355075708,,,0.0012365659995339229,,71,0.17412501400031033,198,,,2.54963755607605,1.9780000002356246e-06,,,1696190028.0,,0.24336584000047878,381.0,,,,,
,,,968.564736,17.125,201.0,8.125,38392.0,0.06415745300000708,1.1000000000000227,,3594.9568,9.875,,15.6,26623.541248,1544.0,38821.0,0.0010425410000607371,4443.373568,,2.654208,,28179.058688,0.0,0.0012995560000490514,0.0,72,0.16803789000005054,199,0.44399999999996,93628.0,,1.8840000848285854e-06,0.0,481.0,1696190029.0,0.0,,,0.0,0.0,0.0,3696.193536,0.012256912830563349
,,0.0,,,,,,,,127.0,,,0.002024319000156538,,,,,,,0.0001,,12.681576771265803,,,,,72,,200,,,2.083967447280884,,,,1696190029.0,,0.23656364300040877,384.0,,,,,
,,0.0,,,,,,0.055323104000308376,,128.0,,,0.0014390140004252316,,,,,0.0010556439992797095,,0.0001,,12.856088749679158,,,0.001159387999905448,,72,0.17437353700006497,201,,,2.955042839050293,1.7780002963263541e-06,,,1696190029.0,,0.23335246500028006,387.0,,,,,
,,,968.564736,17.125,202.0,8.125,38860.0,0.07097707200045988,1.1120000000000232,,3594.9568,9.875,,15.6,26622.107648,1565.0,39302.0,0.001146902000073169,4444.61056,,2.654208,,28179.058688,0.0,0.0012557760001072893,0.0,73,0.17645060600079887,202,0.4470000000001164,94973.0,,1.764999979059212e-06,0.0,484.0,1696190030.0,0.0,,,0.0,0.0,0.0,3696.193536,0.01225875822913461
,,0.0,,,,,,,,129.0,,,0.0018280300000697025,,,,,,,0.0001,,11.9208384325505,,,,,73,,203,,,2.0913467407226562,,,,1696190030.0,,0.251660151001488,390.0,,,,,
,,0.0,,,,,,0.06168361000072764,,130.0,,,0.0015163999996730126,,,,,0.0010507309998502024,,0.0001,,12.486393524936963,,,0.0012441859998943983,,73,0.17476458399960393,204,,,2.732663631439209,2.0180004867142998e-06,,,1696190030.0,,0.2402615290002359,393.0,,,,,
,,,968.564736,17.125,203.0,8.125,39356.0,0.07188232899989089,1.1240000000000236,,3594.9568,9.875,,15.6,26620.973056,1586.0,39771.0,0.0011362059995008167,4445.749248,,2.654208,,28179.058688,0.0,0.0011998889995084028,0.0,74,0.17495127399979538,205,0.4490000000000691,96326.0,,1.7269994714297354e-06,0.0,487.0,1696190031.0,0.0,,,0.0,0.0,0.0,3696.197632,0.012257519156164149
,,0.0,,,,,,,,131.0,,,0.0016772990002209553,,,,,,,0.0001,,11.959399083964566,,,,,74,,206,,,2.1290316581726074,,,,1696190031.0,,0.25084872399838787,396.0,,,,,
,,0.0,,,,,,0.0715821350004262,,132.0,,,0.0014576749999832828,,,,,0.0011251999994783546,,0.0001,,11.931087422993262,,,0.0012010790005660965,,74,0.17607560800024658,207,,,2.3401269912719727,2.2740005078958347e-06,,,1696190031.0,,0.2514439710012084,399.0,,,,,
,,,968.564736,17.125,204.0,8.125,39808.0,0.06738357899939729,1.1400000000000148,,3594.9568,9.875,,15.6,26621.386752,1606.0,40224.0,0.001148861999354267,4445.134848,,2.654208,,28179.058688,0.0,0.0012418609994711005,0.0,75,0.17445434799992654,208,0.45100000000002183,97635.0,,1.716999577183742e-06,0.0,490.0,1696190032.0,0.0,,,0.0,0.0,0.0,3696.197632,0.012257239306125267
,,0.0,,,,,,,,133.0,,,0.0017060400004993426,,,,,,,0.0001,,12.198275304646714,,,,,75,,209,,,1.8030946254730225,,,,1696190032.0,,0.24593640699822572,402.0,,,,,
,,0.0,,,,,,0.060073452999859,,134.0,,,0.001681751000432996,,,,,0.001184464999823831,,0.0001,,12.497658199204901,,,0.00128019099975063,,75,0.1758231430003434,210,,,2.6355018615722656,1.9680001059896313e-06,,,1696190032.0,,0.24004497100031585,405.0,,,,,
,,,968.564736,17.75,207.0,8.5,40318.0,0.05384083099943382,1.1599999999999966,,3594.9568,10.0,,15.6,26619.334656,1625.0,40704.0,0.0011187710006197449,4447.379456,,2.654208,,28179.058688,0.0,0.0011825920000774204,0.0,76,0.17687198800012993,211,0.45400000000017826,98976.0,,1.7460006347391754e-06,0.0,495.0,1696190033.0,0.0,,,0.0,0.0,0.0,3696.201728,0.053111217503839424
,,0.0,,,,,,,,135.0,,,0.0016305280005326495,,,,,,,0.0001,,12.785192033676992,,,,,76,,212,,,3.0735459327697754,,,,1696190033.0,,0.2346464560014283,408.0,,,,,
,,0.0,,,,,,0.06687877300009859,,136.0,,,0.0014963550001994008,,,,,0.0010737189995779772,,0.0001,,12.199572662743375,,,0.0012560600007418543,,76,0.1752035950003119,213,,,1.9141191244125366,1.7510001271148212e-06,,,1696190033.0,,0.24591025300105684,411.0,,,,,
,,,968.564736,17.75,208.0,8.5,40858.0,0.0596058119999725,1.171999999999997,,3594.9568,10.0,,15.7,26618.118144,1644.0,41211.0,0.0010543349999352358,4448.595968,,2.654208,,28179.058688,0.0,0.001119647000450641,0.05388829973314325,77,0.172587210000529,214,0.45600000000013097,100276.0,,1.7089996617869474e-06,0.0,498.0,1696190034.0,0.01686951955516946,,,0.0,0.0,0.0,3696.201728,0.012257134365655103
,,0.0,,,,,,,,137.0,,,0.0017880149998745765,,,,,,,0.0001,,12.70342803866514,,,,,77,,215,,,2.733839511871338,,,,1696190034.0,,0.23615672800042375,414.0,,,,,
,,0.0,,,,,,0.060738803000276675,,138.0,,,0.0014456009994319174,,,,,0.0010571000002528308,,0.0001,,12.581652460507524,,,0.0011240420008107321,,77,0.17407502500009286,216,,,2.8490419387817383,1.8760001694317907e-06,,,1696190034.0,,0.23844244700103445,417.0,,,,,
,,,968.564736,17.75,210.0,8.5,41346.0,0.06778280899925448,1.1839999999999975,,3594.9568,10.0,,15.7,26617.50784,1665.0,41729.0,0.0010354340001867968,4449.01376,,2.654208,,28179.058688,0.0,0.0011385449997760588,0.0,78,0.17422507599985693,217,0.4580000000000837,101511.0,,1.6530002540093847e-06,0.0,501.0,1696190035.0,0.0,,,0.0,0.0,0.0,3696.201728,0.012256874937204966
,,0.0,,,,,,,,139.0,,,0.0015622109995092615,,,,,,,0.0001,,12.207740189136436,,,,,78,,218,,,1.8560436964035034,,,,1696190035.0,,0.24574572799883754,420.0,,,,,
,,0.0,,,,,,0.06563834699954896,,140.0,,,0.0016266759994323365,,,,,0.001082737999240635,,0.0001,,12.252246656735057,,,0.00125208100052987,,78,0.17525152000052913,219,,,1.9606512784957886,1.6909998521441594e-06,,,1696190035.0,,0.24485305299913307,423.0,,,,,
,,,968.564736,17.75,211.0,8.5,41830.0,0.05844084799991833,1.200000000000017,,3594.9568,10.0,,15.7,26617.618432,1685.0,42307.0,0.0010321310001017991,4449.292288,,2.654208,,28179.058688,0.0,0.0011924970003747148,0.016367517325856687,79,0.17652577200078667,220,0.4600000000000364,102807.0,,1.7239999579032883e-06,0.0,504.0,1696190036.0,0.0026733877698151766,,,0.0,0.0,0.0,3696.201728,0.012257682407921536
,,0.0,,,,,,,,141.0,,,0.001661148000493995,,,,,,,0.0001,,12.559967565053867,,,,,79,,221,,,2.6462056636810303,,,,1696190036.0,,0.23885412000163342,426.0,,,,,
,,0.0,,,,,,0.058304162999775144,,142.0,,,0.0017821009996623616,,,,,0.0011070419996030978,,0.0001,,12.681297000194478,,,0.0012222850000398466,,79,0.17415163699934055,222,,,2.846071720123291,1.6340000001946464e-06,,,1696190036.0,,0.2365688619984212,429.0,,,,,
,,,968.564736,17.75,214.0,8.5,42463.0,0.05824900199968397,1.2199999999999989,,3594.9568,10.0,,15.7,26616.987648,1705.0,42888.0,0.0010854150004888652,4449.726464,,2.654208,,28179.058688,0.0,0.0012416210001902073,0.039770674618132267,80,0.17684045300029538,223,0.4619999999999891,104121.0,,2.3130005502025597e-06,0.0,507.0,1696190037.0,0.27758877571670243,,,0.0,0.0,0.0,3696.201728,0.01225677291778927
,,0.0,,,,,,,,143.0,,,0.0015389350000987179,,,,,,,0.0001,,12.554521199179856,,,,,80,,224,,,2.467639207839966,,,,1696190037.0,,0.23895773900130735,432.0,,,,,
,,0.0,,,,,,0.05230059899986372,,144.0,,,0.0016049109999585198,,,,,0.0010736180001913453,,0.0001,,12.862090076329519,,,0.0012175499996374128,,80,0.17704493000019283,225,,,3.6269874572753906,1.977000465558376e-06,,,1696190037.0,,0.2332435850003094,435.0,,,,,
,,,968.564736,18.25,216.0,8.75,42939.0,0.06997969199983345,1.2360000000000184,,3594.9568,10.125,,15.7,26616.365056,1725.0,43433.0,0.0010795959997267346,4450.541568,,2.654208,,28179.058688,0.0,0.001179167000373127,0.016366345738401726,81,0.17499408399999083,226,0.4650000000001455,105454.0,,1.8239998098579235e-06,0.0,512.0,1696190038.0,0.002681176097328979,,,0.0,0.0,0.0,3696.201728,0.04494161826433066
,,0.0,,,,,,,,145.0,,,0.001609431000360928,,,,,,,0.0001,,12.055755748519312,,,,,81,,227,,,1.9524253606796265,,,,1696190038.0,,0.24884379400009493,438.0,,,,,
,,0.0,,,,,,0.06196748599995772,,146.0,,,0.0016780129999460769,,,,,0.0011282759996902314,,0.0001,,12.45228362742624,,,0.001185695999993186,,81,0.17495815099937317,228,,,2.358926296234131,2.043000677076634e-06,,,1696190038.0,,0.24091966499963746,441.0,,,,,
,,,968.564736,18.25,219.0,8.75,43476.0,0.07104463599989685,1.2520000000000095,,3594.9568,10.125,,15.7,26616.008704,1745.0,43930.0,0.001195073999952001,4450.680832,,2.654208,,28179.058688,0.0,0.001177590999759559,0.0,82,0.17870159300036903,229,0.46900000000005093,106745.0,,1.720000000204891e-06,0.0,518.0,1696190039.0,0.0,,,0.0,0.0,0.0,3696.205824,0.08580136892753489
,,0.0,,,,,,,,147.0,,,0.0016304609998769592,,,,,,,0.0001,,11.822610012594899,,,,,82,,230,,,1.8428170680999756,,,,1696190039.0,,0.2537510749998546,444.0,,,,,
,,0.0,,,,,,0.06499570300002233,,148.0,,,0.0018707910003286088,,,,,0.0011204699994777911,,0.0001,,12.218979160334731,,,0.0012282509997021407,,82,0.1763023390003582,231,,,2.095350503921509,2.1380001271609217e-06,,,1696190039.0,,0.24551969200001622,447.0,,,,,
,,,968.564736,18.25,220.0,8.75,43932.0,0.0605153930000597,1.2680000000000007,,3594.9568,10.125,,15.7,26615.083008,1765.0,44402.0,0.0010707660003390629,4451.803136,,2.654208,,28179.058688,0.0,0.0011978450002061436,0.0,83,0.1767607429992495,232,0.47100000000000364,108039.0,,1.981999957934022e-06,0.0,521.0,1696190040.0,0.0,,,0.0,0.0,0.0,3696.205824,0.012257641594574514
,,0.0,,,,,,,,149.0,,,0.0015887330000623479,,,,,,,0.0001,,12.44113982704692,,,,,83,,233,,,2.332568883895874,,,,1696190040.0,,0.24113546199987468,450.0,,,,,
,,0.0,,,,,,0.05438726299962582,,150.0,,,0.0015494400004172348,,,,,0.0011232390006625792,,0.0001,,12.744699125955824,,,0.0012310309994063573,,83,0.17709899100009352,234,,,3.1043641567230225,2.0190000213915482e-06,,,1696190040.0,,0.2353919830002269,453.0,,,,,
,,,968.564736,18.25,223.0,8.75,44448.0,0.07625697399998899,1.2800000000000011,,3594.9568,10.125,,15.7,26614.235136,1785.0,44937.0,0.001087904000087292,4452.253696,,2.654208,,28179.058688,0.0,0.0013186219994167914,0.0,84,0.17713646200081712,235,0.47400000000016007,109338.0,,1.851999513746705e-06,0.0,524.0,1696190041.0,0.0,,,0.0,0.0,0.0,3696.205824,0.012256259931611429
,,0.0,,,,,,,,151.0,,,0.0016339140001946362,,,,,,,0.0001,,11.65339412406573,,,,,84,,236,,,1.9353009462356567,,,,1696190041.0,,0.25743572800001857,456.0,,,,,
,,0.0,,,,,,0.0747347209999134,,152.0,,,0.0015734159997009556,,,,,0.001209594000101788,,0.0001,,11.69793849920127,,,0.0013854230001015821,,84,0.17755031900014728,237,,,1.7492177486419678,1.97000008483883e-06,,,1696190041.0,,0.25645544300004985,459.0,,,,,
,,,968.564736,18.25,223.0,8.75,46089.0,0.054498240000611986,1.2960000000000207,,3594.9568,10.125,,15.8,26569.674752,1805.0,45772.0,0.0012147709994678735,4497.227776,,2.654208,,28179.058688,0.0,0.0012725730002784985,0.0,85,0.17972963400006847,238,0.4760000000001128,111162.0,,1.7689999367576092e-06,0.0,527.0,1696190042.0,0.0,,,0.0,0.0,0.0,3696.205824,0.012255764474366545
,,0.0,,,,,,,,153.0,,,0.0017897190000439878,,,,,,,0.0001,,12.578262684131294,,,,,85,,239,,,3.058239698410034,,,,1696190042.0,,0.23850670600040758,462.0,,,,,
,,0.0,,,,,,0.06951569900047616,,154.0,,,0.0019586379994507297,,,,,0.0011083599993071402,,0.0001,,11.931283870520213,,,0.001261433999388828,,85,0.1775925219999408,240,,,2.538996934890747,3.178000042680651e-06,,,1696190042.0,,0.25143983099860634,465.0,,,,,
,,,968.564736,19.875,224.0,9.25,48002.0,0.06881090400020184,1.3120000000000118,,3594.9568,10.25,,15.7,26614.611968,1824.0,47511.0,0.0010713109995776904,4452.306944,,2.654208,,28179.058688,0.0,0.0013034140001764172,0.11444946048539446,86,0.17747808700005407,241,0.4780000000000655,113908.0,,2.663000486791134e-06,0.0,530.0,1696190043.0,0.03847966102336159,,,0.0,0.0,0.0,3696.20992,0.012257312182508988
,,0.0,,,,,,,,155.0,,,0.0015969039995979983,,,,,,,0.0001,,11.987375711038137,,,,,86,,242,,,2.3071203231811523,,,,1696190043.0,,0.2502632830000948,468.0,,,,,
,,0.0,,,,,,0.06683787400015717,,156.0,,,0.0014974980003898963,,,,,0.0010781669998323196,,0.0001,,12.064087375782046,,,0.0012681489997703466,,86,0.17798830199990334,243,,,2.074669122695923,1.948999852174893e-06,,,1696190043.0,,0.24867193899990525,471.0,,,,,
