_step,03_hivemind/num_peers,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_3_samples_accumulated,_timestamp,03_hivemind/overshot_TBS,04_peers/peer_2_epoch_oos,03_hivemind/total_training_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,03_hivemind/reached_TBS,03_hivemind/global_epoch,04_peers/peer_2_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/epoch_based_sps,03_hivemind/next_fetch_time_s,_runtime,04_peers/peer_2_epoch,04_peers/peer_3_epoch,03_hivemind/eta_next_epoch_s,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/undershot_TBS,03_hivemind/per_epoch_training_samples
469,3,0.0,11296.0,10336.0,1681400327.0,,0.0,,264.73135711770243,,0,,2,90.76,11200.0,50068,264.73135711770243,,0.5,603,2.0,2.0,0.0,90.24,2.0,0.0,83.73,32832,,
470,3,0.0,11296.0,10336.0,1681400328.0,,0.0,,264.73135711770243,,0,,2,90.76,11200.0,50383,264.73135711770243,,0.5,604,2.0,2.0,0.0,90.24,2.0,0.0,83.73,32832,,
471,3,0.0,11296.0,10336.0,1681400329.0,,0.0,,264.73135711770243,,0,,2,90.76,11200.0,50699,264.73135711770243,,0.5,605,2.0,2.0,0.0,90.24,2.0,0.0,83.73,32832,,
472,3,0.0,11296.0,10336.0,1681400330.0,,0.0,,264.73135711770243,,0,,3,90.76,11200.0,233,264.73135711770243,,10.0,606,2.0,2.0,122.9,90.24,2.0,0.0,83.73,0,,
473,3,0.0,0.0,0.0,1681400331.0,3.0,0.0,98496.0,264.73135711770243,192.0583426519297,0,0.0,3,90.76,0.0,549,264.73135711770243,170.94805436024166,10.0,607,3.0,3.0,121.7,90.24,3.0,0.0,83.73,0,0.0,32832.0
474,3,0.0,0.0,0.0,1681400333.0,,0.0,,264.73135711770243,,0,,3,90.76,0.0,865,264.73135711770243,,10.0,609,3.0,3.0,120.51,90.24,3.0,0.0,83.73,0,,
475,3,0.0,0.0,0.0,1681400334.0,,0.0,,264.73135711770243,,0,,3,90.76,0.0,1180,264.73135711770243,,10.0,610,3.0,3.0,119.32,90.24,3.0,0.0,83.73,0,,
476,2,0.0,0.0,0.0,1681400338.0,,0.0,,174.49172698990535,,0,,3,90.76,0.0,1468,174.49172698990535,,10.0,614,3.0,3.0,179.38,90.24,3.0,0.0,83.73,0,,
477,2,,0.0,0.0,1681400340.0,,0.0,,174.49172698990535,,0,,3,90.76,,1784,174.49172698990535,,10.0,616,3.0,3.0,177.57,,,0.0,83.73,0,,
478,2,,0.0,0.0,1681400341.0,,0.0,,174.49172698990535,,0,,3,90.76,,1963,174.49172698990535,,10.0,617,3.0,3.0,176.54,,,0.0,83.73,0,,
479,2,,0.0,0.0,1681400342.0,,0.0,,174.49172698990535,,0,,3,90.76,,2142,174.49172698990535,,10.0,618,3.0,3.0,175.51,,,0.0,83.73,0,,
480,2,,0.0,0.0,1681400343.0,,0.0,,174.49172698990535,,0,,3,90.76,,2319,174.49172698990535,,10.0,619,3.0,3.0,174.5,,,0.0,83.73,0,,
481,2,,0.0,0.0,1681400344.0,,0.0,,174.49172698990535,,0,,3,90.76,,2497,174.49172698990535,,10.0,620,3.0,3.0,173.48,,,0.0,83.73,0,,
482,2,,0.0,0.0,1681400345.0,,0.0,,174.49172698990535,,0,,3,90.76,,2675,174.49172698990535,,10.0,621,3.0,3.0,172.46,,,0.0,83.73,0,,
483,2,,0.0,0.0,1681400346.0,,0.0,,174.49172698990535,,0,,3,90.76,,2852,174.49172698990535,,10.0,622,3.0,3.0,171.45,,,0.0,83.73,0,,
484,2,,0.0,0.0,1681400347.0,,0.0,,174.49172698990535,,0,,3,90.76,,3030,174.49172698990535,,10.0,623,3.0,3.0,170.43,,,0.0,83.73,0,,
485,2,,0.0,0.0,1681400348.0,,0.0,,174.49172698990535,,0,,3,90.76,,3207,174.49172698990535,,10.0,624,3.0,3.0,169.41,,,0.0,83.73,0,,
486,2,,0.0,0.0,1681400349.0,,0.0,,174.49172698990535,,0,,3,90.76,,3385,174.49172698990535,,10.0,625,3.0,3.0,168.39,,,0.0,83.73,0,,
487,2,,0.0,0.0,1681400350.0,,0.0,,174.49172698990535,,0,,3,90.76,,3562,174.49172698990535,,10.0,626,3.0,3.0,167.38,,,0.0,83.73,0,,
488,2,,0.0,0.0,1681400351.0,,0.0,,174.49172698990535,,0,,3,90.76,,3740,174.49172698990535,,10.0,627,3.0,3.0,166.36,,,0.0,83.73,0,,
489,2,,0.0,0.0,1681400352.0,,0.0,,174.49172698990535,,0,,3,90.76,,3918,174.49172698990535,,10.0,628,3.0,3.0,165.33,,,0.0,83.73,0,,
490,2,,0.0,0.0,1681400353.0,,0.0,,174.49172698990535,,0,,3,90.76,,4097,174.49172698990535,,10.0,629,3.0,3.0,164.31,,,0.0,83.73,0,,
491,2,,0.0,0.0,1681400354.0,,0.0,,174.49172698990535,,0,,3,90.76,,4275,174.49172698990535,,10.0,630,3.0,3.0,163.29,,,0.0,83.73,0,,
492,2,,0.0,0.0,1681400355.0,,0.0,,174.49172698990535,,0,,3,90.76,,4452,174.49172698990535,,10.0,631,3.0,3.0,162.27,,,0.0,83.73,0,,
493,2,,0.0,0.0,1681400356.0,,0.0,,174.49172698990535,,0,,3,90.76,,4631,174.49172698990535,,10.0,632,3.0,3.0,161.25,,,0.0,83.73,0,,
494,2,,0.0,0.0,1681400357.0,,0.0,,174.49172698990535,,0,,3,90.76,,4809,174.49172698990535,,10.0,633,3.0,3.0,160.23,,,0.0,83.73,0,,
495,2,,0.0,0.0,1681400358.0,,0.0,,174.49172698990535,,0,,3,90.76,,4988,174.49172698990535,,10.0,634,3.0,3.0,159.21,,,0.0,83.73,0,,
496,2,,0.0,0.0,1681400359.0,,0.0,,174.49172698990535,,0,,3,90.76,,5166,174.49172698990535,,10.0,635,3.0,3.0,158.18,,,0.0,83.73,0,,
497,2,,0.0,0.0,1681400360.0,,0.0,,174.49172698990535,,0,,3,90.76,,5344,174.49172698990535,,10.0,636,3.0,3.0,157.16,,,0.0,83.73,0,,
498,2,,0.0,0.0,1681400361.0,,0.0,,174.49172698990535,,0,,3,90.76,,5523,174.49172698990535,,10.0,637,3.0,3.0,156.14,,,0.0,83.73,0,,
499,2,,0.0,0.0,1681400362.0,,0.0,,174.49172698990535,,0,,3,90.76,,5700,174.49172698990535,,10.0,638,3.0,3.0,155.12,,,0.0,83.73,0,,
500,2,,0.0,0.0,1681400363.0,,0.0,,174.49172698990535,,0,,3,90.76,,5879,174.49172698990535,,10.0,639,3.0,3.0,154.1,,,0.0,83.73,0,,
501,2,,0.0,0.0,1681400364.0,,0.0,,174.49172698990535,,0,,3,90.76,,6057,174.49172698990535,,10.0,640,3.0,3.0,153.08,,,0.0,83.73,0,,
502,2,,0.0,0.0,1681400365.0,,0.0,,174.49172698990535,,0,,3,90.76,,6235,174.49172698990535,,10.0,641,3.0,3.0,152.06,,,0.0,83.73,0,,
503,2,,0.0,0.0,1681400366.0,,0.0,,174.49172698990535,,0,,3,90.76,,6413,174.49172698990535,,10.0,642,3.0,3.0,151.04,,,0.0,83.73,0,,
504,2,,0.0,0.0,1681400367.0,,0.0,,174.49172698990535,,0,,3,90.76,,6590,174.49172698990535,,10.0,643,3.0,3.0,150.02,,,0.0,83.73,0,,
505,2,,0.0,0.0,1681400368.0,,0.0,,174.49172698990535,,0,,3,90.76,,6769,174.49172698990535,,10.0,644,3.0,3.0,149.0,,,0.0,83.73,0,,
506,2,,0.0,0.0,1681400369.0,,0.0,,174.49172698990535,,0,,3,90.76,,6947,174.49172698990535,,10.0,645,3.0,3.0,147.98,,,0.0,83.73,0,,
507,2,,0.0,0.0,1681400370.0,,0.0,,174.49172698990535,,0,,3,90.76,,7124,174.49172698990535,,10.0,646,3.0,3.0,146.96,,,0.0,83.73,0,,
508,2,,0.0,0.0,1681400371.0,,0.0,,174.49172698990535,,0,,3,90.76,,7302,174.49172698990535,,10.0,647,3.0,3.0,145.95,,,0.0,83.73,0,,
509,2,,0.0,0.0,1681400372.0,,0.0,,174.49172698990535,,0,,3,90.76,,7480,174.49172698990535,,10.0,648,3.0,3.0,144.92,,,0.0,83.73,0,,
510,2,,0.0,0.0,1681400373.0,,0.0,,174.49172698990535,,0,,3,90.76,,7657,174.49172698990535,,10.0,649,3.0,3.0,143.91,,,0.0,83.73,0,,
511,2,,0.0,0.0,1681400374.0,,0.0,,174.49172698990535,,0,,3,90.76,,7836,174.49172698990535,,10.0,650,3.0,3.0,142.88,,,0.0,83.73,0,,
512,2,,0.0,0.0,1681400375.0,,0.0,,174.49172698990535,,0,,3,90.76,,8015,174.49172698990535,,10.0,651,3.0,3.0,141.86,,,0.0,83.73,0,,
513,2,,0.0,0.0,1681400376.0,,0.0,,174.49172698990535,,0,,3,90.76,,8192,174.49172698990535,,10.0,652,3.0,3.0,140.84,,,0.0,83.73,0,,
514,2,,0.0,0.0,1681400377.0,,0.0,,174.49172698990535,,0,,3,90.76,,8370,174.49172698990535,,10.0,653,3.0,3.0,139.82,,,0.0,83.73,0,,
515,2,,0.0,0.0,1681400378.0,,0.0,,174.49172698990535,,0,,3,90.76,,8548,174.49172698990535,,10.0,654,3.0,3.0,138.8,,,0.0,83.73,0,,
516,2,,0.0,0.0,1681400379.0,,0.0,,174.49172698990535,,0,,3,90.76,,8725,174.49172698990535,,10.0,655,3.0,3.0,137.79,,,0.0,83.73,0,,
517,2,,0.0,0.0,1681400380.0,,0.0,,174.49172698990535,,0,,3,90.76,,8903,174.49172698990535,,10.0,656,3.0,3.0,136.77,,,0.0,83.73,0,,
518,2,,0.0,0.0,1681400381.0,,0.0,,174.49172698990535,,0,,3,90.76,,9080,174.49172698990535,,10.0,657,3.0,3.0,135.75,,,0.0,83.73,0,,
519,2,,0.0,0.0,1681400382.0,,0.0,,174.49172698990535,,0,,3,90.76,,9259,174.49172698990535,,10.0,658,3.0,3.0,134.73,,,0.0,83.73,0,,
520,2,,0.0,0.0,1681400383.0,,0.0,,174.49172698990535,,0,,3,90.76,,9436,174.49172698990535,,10.0,659,3.0,3.0,133.71,,,0.0,83.73,0,,
521,2,,0.0,0.0,1681400384.0,,0.0,,174.49172698990535,,0,,3,90.76,,9614,174.49172698990535,,10.0,660,3.0,3.0,132.69,,,0.0,83.73,0,,
