disk/time/disk_busy_time_sys_s,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/virtual_memory_size_proc_MB,02_timing/step_time_s,03_hivemind/num_peers,01_general/minibatch_loss,memory/used_memory_sys_percent,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,01_general/lr,02_timing/forward_time_s,03_hivemind/global_epoch,process/memory/dirty_pages_proc_count,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,02_timing/backward_time_s,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,_runtime,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/logical_core_count,02_timing/opt_step_time_s,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,_timestamp,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,02_timing/dataload_cuda_move_time_s,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,_step,01_general/step,memory/used_memory_sys_MB,cpu/load/avg_sys_load_fifteen_min_percent
,,,,,0.15203506499528885,1.0,12.672052383422852,,,,,,0.0001,0.05833026400068775,0.0,,,,0.08361516099830624,0.0009176470048259944,0.0012352559861028567,,13056.0,33,,,,,0.0061341580003499985,,,,,1681407812.0,,,,0.0,0.001802579005016014,,,82,50.0,,
0.05200000000002092,306.64968551300444,0.0,12163.198976,75375.464448,,,,4.9,5885.0,426212.0,3.7375000000000007,543.0,,0.059111707989359275,,0.0,,91.0,,,0.0011494520003907382,0.0,,33,514546.70848,2543003.0,1.191236141140946,,,0.015999999999998238,4882.485248,0.0,3.975,1681407812.0,0.0,376498.0,12386.6112,,0.0017658629949437454,0.0,2.854912,83,,18356.338688,3.775
,,,,,0.12442403797467705,1.0,12.610795021057129,,,,,,0.0001,,0.0,,,,0.054603222000878304,0.0017384389939252287,,,13312.0,33,,,,,0.0060553539951797575,,,,,1681407812.0,,,,0.0,,,,84,51.0,,
,,,,,0.12357721300213598,1.0,12.566509246826172,,,,,,0.0001,0.057824535004328936,0.0,,,,0.05533004099561367,0.0013002000050619245,0.0010388909868197516,,13568.0,34,,,,,0.006237795008928515,,,,,1681407813.0,,,,0.0,0.001845751001383178,,,85,52.0,,
,,,,,0.12582376500358805,1.0,12.895596504211426,,,,,,0.0001,0.057427181003731675,0.0,,,,0.05757559799531009,0.0013442000054055825,0.0013898750039516017,,13824.0,34,,,,,0.006187090999446809,,,,,1681407813.0,,,,0.0,0.0018998199957422912,,,86,53.0,,
,,,,,0.12460537800507154,1.0,12.741117477416992,,,,,,0.0001,0.05727017699973658,0.0,,,,0.05693587599671446,0.0012176309974165633,0.0011663900077110156,,14080.0,34,,,,,0.006117323995567858,,,,,1681407813.0,,,,0.0,0.0018979800079250708,,,87,54.0,,
,,,,,0.13261683298333082,1.0,12.702524185180664,,,,,,0.0001,0.06354209300479852,0.0,,,,0.057788002988672815,0.0015401219861814752,0.0015064239996718243,,14336.0,34,,,,,0.006425671002944,,,,,1681407813.0,,,,0.0,0.001814520001062192,,,88,55.0,,
0.05200000000002092,345.00982975881885,0.0,12163.268608,75388.096512,,,,4.9,6019.0,457579.0,3.7375000000000007,548.0,,,,0.0,,91.0,,,,0.0,,34,514535.15776,2559497.0,1.1427476815852575,,,0.015999999999998238,4882.530304,0.0,3.975,1681407813.0,0.0,403371.0,12386.635776,,0.0016392879915656522,0.0,2.854912,89,,18358.419456,3.775
,,,,,0.4711014099884778,1.0,12.826807022094727,,,,,,0.0001,0.06311366100271698,0.0,,,,0.05568892299197614,0.34295453000231646,0.00163596699712798,,14592.0,34,,,,,0.006069041002774611,,,,,1681407813.0,,,,0.0,,,,90,56.0,,
,,,,,0.1274541790044168,1.0,12.47265625,,,,,,0.0001,0.05858726399310399,0.0,,,,0.05809967400273308,0.001430459989933297,0.001052739011356607,,14848.0,35,,,,,0.006423615996027365,,,,,1681407814.0,,,,0.0,0.0018604260112624615,,,91,57.0,,
,,,,,0.12534694098576438,1.0,12.658203125,,,,,,0.0001,0.056918699003290385,0.0,,,,0.057571826997445896,0.0014423359971260652,0.0013575490011135116,,15104.0,35,,,,,0.006311869990895502,,,,,1681407814.0,,,,0.0,0.0017446599958930165,,,92,58.0,,
,,,,,0.12220949199399911,1.0,12.635764122009277,,,,,,0.0001,0.05744628599495627,0.0,,,,0.05344422500638757,0.0019289009942440316,0.0013934409944340587,,15360.0,35,,,,,0.006201294003403746,,,,,1681407814.0,,,,0.0,0.001795345000573434,,,93,59.0,,
,,,,,0.12228547598351724,1.0,12.848437309265137,,,,,,0.0001,0.05965135899896268,0.0,,,,0.05031583199161105,0.002249423007015139,0.001730597999994643,,15616.0,35,,,,,0.006454338988987729,,,,,1681407814.0,,,,0.0,0.001883924996946007,,,94,60.0,,
,,,,,0.12243991700233892,1.0,12.579345703125,,,,,,0.0001,0.05793996799911838,0.0,,,,0.05244640800810885,0.002044149994617328,0.0018865439924411476,,15872.0,35,,,,,0.006346920010400936,,,,,1681407814.0,,,,0.0,0.0017759269976522774,,,95,61.0,,
,,,,,0.12391637999098748,1.0,12.677334785461426,,,,,,0.0001,0.057419629985815845,0.0,,,,0.0544239160080906,0.00211016800312791,0.001639865993638523,,16128.0,35,,,,,0.0065559939976083115,,,,,1681407814.0,,,,0.0,0.0017668060027062893,,,96,62.0,,
0.056000000000011596,289.451828271674,0.0,12163.19488,75365.9904,,,,4.9,6198.0,484788.0,3.7375000000000007,552.0,,0.05739377599093132,,0.0,,93.0,,,0.0012739759986288846,0.0,,35,514593.021952,2573612.0,1.6458729608977005,,,0.015999999999998238,4882.448384,0.0,3.975,1681407814.0,0.0,430287.0,12386.660352,,0.001495742006227374,0.06528313568162708,2.854912,97,,18309.902336,3.775
,,,,,0.1344715779996477,1.0,12.428006172180176,,,,,,0.0001,,0.0,,,,0.06552488599845674,0.0020572080102283508,,,16384.0,35,,,,,0.006725989995175041,,,,,1681407814.0,,,,0.0,,,,98,63.0,,
,,,,,0.5167994009971153,1.0,12.645040512084961,,,,,,0.0001,0.08974451800168026,0.0,,,,0.06020928198995534,0.3187823160114931,0.001781004000804387,,16640.0,36,,,,,0.0451060189952841,,,,,1681407815.0,,,,0.0,0.0011762619978981093,,,99,64.0,,
,,,,,0.1621741889830446,1.0,12.67308521270752,,,,,,0.0001,0.09235980299126823,0.0,,,,0.05525916900660377,0.0013670649932464585,0.001871399988885969,,16896.0,36,,,,,0.010110961011378095,,,,,1681407815.0,,,,0.0,0.0012057909916620702,,,100,65.0,,
,,,,,0.15953825302131008,1.0,12.752476692199707,,,,,,0.0001,0.08729249800671823,0.0,,,,0.057279536995338276,0.0020450840092962608,0.0016455059958389029,,17152.0,36,,,,,0.009989890008000657,,,,,1681407815.0,,,,0.0,0.0012857380061177537,,,101,66.0,,
0.056000000000011596,309.21058834245315,0.0,12163.301376,75375.73888,,,,4.9,6338.0,516158.0,3.7375000000000007,557.0,,,,0.0,,93.0,,,,0.0,,36,514583.076864,2589765.0,1.8285783376456213,,,0.015999999999998238,4882.505728,0.0,3.975,1681407815.0,0.0,458348.0,12386.95936,,0.0011243689950788394,0.0,2.854912,102,,18313.596928,3.775
,,,,,0.1563942859938834,1.0,12.646677017211914,,,,,,0.0001,0.08914870799344499,0.0,,,,0.05280792999838013,0.0019189650047337636,0.0016549709980608895,,17408.0,36,,,,,0.009739343004184775,,,,,1681407815.0,,,,0.0,,,,103,67.0,,
,,,,,0.16474035297869705,1.0,12.68689250946045,,,,,,0.0001,0.09494409599574283,0.0,,,,0.054768041998613626,0.0020096279913559556,0.0021560339955613017,,17664.0,37,,,,,0.009656573995016515,,,,,1681407816.0,,,,0.0,0.0012059790024068207,,,104,68.0,,
,,,,,0.1675732109870296,1.0,12.754261016845703,,,,,,0.0001,0.08806695099337958,0.0,,,,0.06393278799077962,0.0021763410040875897,0.00206074099696707,,17920.0,37,,,,,0.010100927000166848,,,,,1681407816.0,,,,0.0,0.0012354630016488954,,,105,69.0,,
,,,,,0.1538790210033767,1.0,12.59765625,,,,,,0.0001,0.08886540900857653,0.0,,,,0.053784306001034565,0.002036146994214505,0.0016107470000861213,,18176.0,37,,,,,0.006320754007901996,,,,,1681407816.0,,,,0.0,0.00126165799156297,,,106,70.0,,
,,,,,0.13131078000878915,1.0,12.721460342407227,,,,,,0.0001,0.060224583008675836,0.0,,,,0.0603156389988726,0.0010985859989887103,0.0015391650085803121,,18432.0,37,,,,,0.006420814999728464,,,,,1681407816.0,,,,0.0,0.0017119919939432293,,,107,71.0,,
0.060000000000002274,255.91015282983778,0.0,12166.545408,75385.212928,,,,4.9,6479.0,548692.0,3.7375000000000007,559.0,,,,0.0,,96.0,,,,0.0,,37,514563.067904,2607387.0,1.5702533603130964,,,0.015999999999998238,4885.610496,0.0,3.975,1681407816.0,0.0,488359.0,12386.988032,,,0.020393211150306723,2.854912,108,,18333.581312,3.775
,,,,,0.4767263059911784,1.0,12.671724319458008,,,,,,0.0001,0.0584245249920059,0.0,,,,0.054782452003564686,0.35478118299215566,0.0012746580032398924,,18688.0,38,,,,,0.006098950994783081,,,,,1681407817.0,,,,0.0,0.0013645370054291561,,,109,72.0,,
,,,,,0.12570261902874336,1.0,12.654001235961914,,,,,,0.0001,0.05942480701196473,0.0,,,,0.05560603800404351,0.0013469010009430349,0.0013717960100620985,,18944.0,38,,,,,0.006293946004007012,,,,,1681407817.0,,,,0.0,0.0016591309977229685,,,110,73.0,,
,,,,,0.12768389999109786,1.0,12.764183044433594,,,,,,0.0001,0.05923786300991196,0.0,,,,0.05794827299541794,0.0013845649955328554,0.0012087079958291724,,19200.0,38,,,,,0.006360981991747394,,,,,1681407817.0,,,,0.0,0.0015435090026585385,,,111,74.0,,
,,,,,0.12622395202924963,1.0,12.728766441345215,,,,,,0.0001,0.05786550299671944,0.0,,,,0.05768513699877076,0.0014342080103233457,0.0011979610135313123,,19456.0,38,,,,,0.006376546007231809,,,,,1681407817.0,,,,0.0,0.0016645970026729628,,,112,75.0,,
,,,,,0.12960969396226574,1.0,12.747950553894043,,,,,,0.0001,0.0591226429969538,0.0,,,,0.05875716099399142,0.0013809739903081208,0.0012439610000001267,,19712.0,38,,,,,0.007333199988352135,,,,,1681407817.0,,,,0.0,0.001771754992660135,,,113,76.0,,
,,,,,0.12811388698173687,1.0,12.662063598632812,,,,,,0.0001,0.05973162599548232,0.0,,,,0.057994284987216815,0.0009623310033930466,0.0012543019984150305,,19968.0,38,,,,,0.006359560997225344,,,,,1681407817.0,,,,0.0,0.0018117820000043139,,,114,77.0,,
0.060000000000002274,311.2968942657519,0.0,12163.44064,75366.264832,,,,4.9,6630.0,586882.0,4.6375,563.0,,,,0.0,,96.0,,,,0.0,,38,514545.258496,2626669.0,5.077494576281024,,,0.015999999999998238,4882.47296,0.0,4.1499999999999995,1681407817.0,0.0,525243.0,12387.033088,,0.0016374540136894211,0.0,2.854912,115,,18354.66752,3.8375
,,,,,0.13065795999136753,1.0,12.774497985839844,,,,,,0.0001,0.06277444600709714,0.0,,,,0.05684905798989348,0.0015177909954218194,0.001536950992885977,,20224.0,38,,,,,0.006342259992379695,,,,,1681407817.0,,,,0.0,,,,116,78.0,,
,,,,,0.12724366500333417,1.0,12.658388137817383,,,,,,0.0001,0.059747085004346445,0.0,,,,0.05672891400172375,0.0012211720022605732,0.0013297849945956841,,20480.0,39,,,,,0.0065253729990217835,,,,,1681407818.0,,,,0.0,0.0016913360013859347,,,117,79.0,,
,,,,,0.4626503539911937,1.0,12.681862831115723,,,,,,0.0001,0.0582943399931537,0.0,,,,0.05801738200534601,0.33686376801051665,0.0012354829959804192,,20736.0,39,,,,,0.006601130997296423,,,,,1681407818.0,,,,0.0,0.0016382499889004976,,,118,80.0,,
,,,,,0.12393369400524534,1.0,12.874670028686523,,,,,,0.0001,0.058750612995936535,0.0,,,,0.05514479000703432,0.0013395989954005927,0.0013173449988244101,,20992.0,39,,,,,0.0062742820009589195,,,,,1681407818.0,,,,0.0,0.0011070650070905685,,,119,81.0,,
,,,,,0.1264956939558033,1.0,12.74802303314209,,,,,,0.0001,0.05908462198567577,0.0,,,,0.05582394599332474,0.0015152449923334643,0.0014116459933575243,,21248.0,39,,,,,0.006747437990270555,,,,,1681407818.0,,,,0.0,0.0019127970008412376,,,120,82.0,,
0.060000000000002274,326.8138497126476,0.0,12163.571712,75375.73888,,,,4.9,6789.0,623016.0,4.6375,564.0,,,,0.0,,96.0,,,,0.0,,39,514608.021504,2646442.0,1.5360526288711271,,,0.015999999999998238,4882.505728,0.0,4.1499999999999995,1681407818.0,0.0,559644.0,12387.049472,,0.001623187999939546,0.0,2.854912,121,,18291.785728,3.8375
,,,,,0.12717925698962063,1.0,12.57717227935791,,,,,,0.0001,0.06003786399378441,0.0,,,,0.05638572899624705,0.0015979659947333857,0.0013161730021238327,,21504.0,39,,,,,0.006218337002792396,,,,,1681407818.0,,,,0.0,,,,122,83.0,,
,,,,,0.12498821000917815,1.0,12.792269706726074,,,,,,0.0001,0.05856771199614741,0.0,,,,0.05577445401286241,0.0013479439949151129,0.0013403310003923252,,21760.0,40,,,,,0.006203126002219506,,,,,1681407819.0,,,,0.0,0.0017546430026413873,,,123,84.0,,
,,,,,0.11937089495768305,1.0,12.818510055541992,,,,,,0.0001,0.05885662899527233,0.0,,,,0.04955670199706219,0.001533058995846659,0.0012614429870154709,,22016.0,40,,,,,0.0065951919968938455,,,,,1681407819.0,,,,0.0,0.0015678699855925515,,,124,85.0,,
,,,,,0.12267000899009872,1.0,12.567121505737305,,,,,,0.0001,0.05951760600146372,0.0,,,,0.0521724009886384,0.0012172559945611283,0.0014736550074303523,,22272.0,40,,,,,0.006360729996231385,,,,,1681407819.0,,,,0.0,0.0019283610017737374,,,125,86.0,,
,,,,,0.1294378749880707,1.0,12.731879234313965,,,,,,0.0001,0.05831469199620187,0.0,,,,0.05644741600553971,0.0016006270016077906,0.0012838209950132295,,22528.0,40,,,,,0.010081956992507912,,,,,1681407819.0,,,,0.0,0.0017093619972001761,,,126,87.0,,
0.06400000000002137,295.9751183749008,0.0,12166.725632,75385.212928,,,,4.9,6943.0,656644.0,4.6375,565.0,,,,0.0,,97.0,,,,0.0,,40,514598.621184,2663665.0,1.3444552177040359,,,0.016999999999995907,4885.659648,0.0,4.1499999999999995,1681407819.0,0.0,592904.0,12387.049472,,,0.02449189622943652,2.854912,127,,18298.097664,3.8375
,,,,,0.5078976399963722,1.0,12.674257278442383,,,,,,0.0001,0.0920594069903018,0.0,,,,0.05695826000010129,0.345271206999314,0.0022025149955879897,,22784.0,41,,,,,0.010379311002907343,,,,,1681407820.0,,,,0.0,0.0010269400081597269,,,128,88.0,,
,,,,,0.16016097999818157,2.0,12.624776840209961,,,,,,0.0001,0.09156154899392277,0.0,,,,0.05712537899671588,0.002039397004409693,0.0020123709982726723,,23040.0,41,,,,,0.006188874001963995,,,,,1681407820.0,,,,0.0,0.0012334100028965622,,,129,89.0,,
,,,,,0.13352758600376546,2.0,12.705013275146484,,,,,,0.0001,0.06163141400611494,0.0,,,,0.05805352400057018,0.001505035994341597,0.0013496540050255135,,23296.0,41,,,,,0.009081323994905688,,,,,1681407820.0,,,,0.0,0.0019066340028075501,,,130,90.0,,
,,,,,0.12721375298860949,2.0,12.724760055541992,,,,,,0.0001,0.05763117899186909,0.0,,,,0.058957234999979846,0.0014853030006634071,0.001195559001644142,,23552.0,41,,,,,0.006090729992138222,,,,,1681407820.0,,,,0.0,0.0018537470023147762,,,131,91.0,,
,,,,,0.1316706689831335,2.0,12.679484367370605,,,,,,0.0001,0.06565977899299469,0.0,,,,0.055444729994633235,0.001331356994342059,0.0014053049962967634,,23808.0,41,,,,,0.005988538003293797,,,,,1681407820.0,,,,0.0,0.0018409600015729666,,,132,92.0,,
,,,,,0.12203106800734531,2.0,12.68602180480957,,,,,,0.0001,0.058435393002582714,0.0,,,,0.05294732900802046,0.001318454000283964,0.0013139759976183996,,24064.0,41,,,,,0.006141243997262791,,,,,1681407820.0,,,,0.0,0.0018746720015769824,,,133,93.0,,
0.06400000000002137,315.56118609255503,0.0,12163.555328,75366.264832,,,,4.9,7150.0,690605.0,4.6375,567.0,,0.05705568600387778,,0.0,,97.0,,,0.0011552569922059774,0.0,,41,514648.367104,2681627.0,1.8936075802339531,,,0.016999999999995907,4882.468864,0.0,4.1499999999999995,1681407820.0,0.0,625558.0,12387.057664,,0.0016849770036060363,0.0,2.854912,134,,18251.505664,3.8375
,,,,,0.12335170598817058,2.0,12.65625,,,,,,0.0001,,0.0,,,,0.055622044994379394,0.0015171220002230257,,,24320.0,41,,,,,0.0063166189938783646,,,,,1681407820.0,,,,0.0,,,,135,94.0,,
,,,,,0.12530891598726157,2.0,12.6546049118042,,,,,,0.0001,0.05718041899672244,0.0,,,,0.057028515002457425,0.0015361059922724962,0.0013826490030623972,,24576.0,42,,,,,0.006223763994057663,,,,,1681407821.0,,,,0.0,0.0019574629986891523,,,136,95.0,,
,,,,,0.3704640789947007,2.0,12.726041793823242,,,,,,0.0001,0.057746941994992085,0.0,,,,0.05764574199565686,0.2460052730020834,0.0012284830008866265,,24832.0,42,,,,,0.006365366993122734,,,,,1681407821.0,,,,0.0,0.0014722720079589635,,,137,96.0,,
,,,,,0.1255270580004435,2.0,12.65075969696045,,,,,,0.0001,0.05828242699499242,0.0,,,,0.05710698600159958,0.0010406140063423663,0.0011032809998141602,,25088.0,42,,,,,0.0063763619982637465,,,,,1681407821.0,,,,0.0,0.0016173879994312301,,,138,97.0,,
,,,,,0.12472115900891367,2.0,12.56517505645752,,,,,,0.0001,0.05727424699580297,0.0,,,,0.05611975200008601,0.001693216006970033,0.0014838240022072569,,25344.0,42,,,,,0.006189489999087527,,,,,1681407821.0,,,,0.0,0.001960630004759878,,,139,98.0,,
,,,,,0.12671922000299674,2.0,12.5132474899292,,,,,,0.0001,0.05718731200613547,0.0,,,,0.05886621499666944,0.0016275519883492962,0.0012630390119738877,,25600.0,42,,,,,0.006221449002623558,,,,,1681407821.0,,,,0.0,0.0015536529972450808,,,140,99.0,,
0.06800000000001205,348.3516907401616,0.0,12163.588096,75372.580864,,,,4.9,7289.0,723061.0,4.6375,567.0,,,,0.0,,99.0,,,,0.0,,42,514647.826432,2698552.0,1.2878342748386586,,,0.016999999999995907,4882.489344,0.0,4.1499999999999995,1681407821.0,0.0,655414.0,12387.065856,,,0.0938641473312791,2.854912,141,,18255.13472,3.8375
,,,,,0.12464686000021175,2.0,12.879623413085938,,,,,,0.0001,0.05679894900822546,0.0,,,,0.05717441700107884,0.001042082003550604,0.0012288349971640855,,25856.0,43,,,,,0.006265667994739488,,,,,1681407822.0,,,,0.0,0.0021369089954532683,,,142,100.0,,
,,,,,0.12549368299369235,2.0,12.765524864196777,,,,,,0.0001,0.057899527993868105,0.0,,,,0.056538965000072494,0.001433912999345921,0.001150964992120862,,26112.0,43,,,,,0.006620611005928367,,,,,1681407822.0,,,,0.0,0.0018497010023565963,,,143,101.0,,
,,,,,0.2186185869795736,2.0,12.748173713684082,,,,,,0.0001,0.1519325479894178,0.0,,,,0.054992510995361954,0.0009047149942489341,0.001482901003328152,,26368.0,43,,,,,0.00739416699798312,,,,,1681407822.0,,,,0.0,0.0019117449992336333,,,144,102.0,,
,,,,,0.13136154599487782,2.0,12.85828971862793,,,,,,0.0001,0.05796178900345694,0.0,,,,0.062403461008216254,0.0016437669983133674,0.0013089689891785383,,26624.0,43,,,,,0.006480712996562943,,,,,1681407822.0,,,,0.0,0.0015628469991497695,,,145,103.0,,
,,,,,0.3142272609984502,2.0,12.719062805175781,,,,,,0.0001,0.05639904100098647,0.0,,,,0.057119109987979755,0.19191382999997586,0.0010704829910537228,,26880.0,43,,,,,0.006031024007825181,,,,,1681407822.0,,,,0.0,0.0016937730106292292,,,146,104.0,,
0.07200000000000273,323.647719475165,0.0,12163.657728,75382.054912,,,,4.9,7442.0,753300.0,5.2749999999999995,568.0,,,,0.0,,143.0,,,,0.0,,43,514652.8768,2714266.0,2.2188703077922347,,,0.032999999999994145,4882.538496,0.0,4.2875000000000005,1681407822.0,0.0,684955.0,12387.069952,,0.0016880089970072731,0.18758196031710694,2.854912,147,,18246.823936,3.8875
,,,,,0.12682992697227746,2.0,12.675189018249512,,,,,,0.0001,0.06013229499512818,0.0,,,,0.05646232400613371,0.001283238991163671,0.0012507399951573461,,27136.0,43,,,,,0.006013319987687282,,,,,1681407822.0,,,,0.0,,,,148,105.0,,
,,,,,0.12468992598587647,2.0,12.704180717468262,,,,,,0.0001,0.058071325009223074,0.0,,,,0.05586883900105022,0.0016325629985658452,0.001148474999354221,,27392.0,44,,,,,0.006112552990089171,,,,,1681407823.0,,,,0.0,0.0018561709875939414,,,149,106.0,,
,,,,,0.12549555201258045,2.0,12.717068672180176,,,,,,0.0001,0.05655696999747306,0.0,,,,0.058462525994400494,0.0015518560103373602,0.0013050730049144477,,27648.0,44,,,,,0.005934807006269693,,,,,1681407823.0,,,,0.0,0.0016843199991853908,,,150,107.0,,
,,,,,0.12815692501317244,2.0,12.5863037109375,,,,,,0.0001,0.05715090699959546,0.0,,,,0.06043947000580374,0.0014142730069579557,0.0012477510026656091,,27904.0,44,,,,,0.005965418997220695,,,,,1681407823.0,,,,0.0,0.0019391050009289756,,,151,108.0,,
,,,,,0.12350912799593061,2.0,12.7269868850708,,,,,,0.0001,0.057468227998469956,0.0,,,,0.055221376998815686,0.0014170439972076565,0.001392582998960279,,28160.0,44,,,,,0.006308452007942833,,,,,1681407823.0,,,,0.0,0.001701443994534202,,,152,109.0,,
,,,,,0.12421559200447518,2.0,12.823373794555664,,,,,,0.0001,0.05698546700295992,0.0,,,,0.056607584992889315,0.0011573150113690645,0.0012021639995509759,,28416.0,44,,,,,0.006401031991117634,,,,,1681407823.0,,,,0.0,0.0018620290065882728,,,153,110.0,,
,,,,,0.12607614301668946,2.0,12.507031440734863,,,,,,0.0001,0.05769608401169535,0.0,,,,0.05788426399521995,0.0017188960046041757,0.001196221011923626,,28672.0,44,,,,,0.006388538997271098,,,,,1681407823.0,,,,0.0,0.001192138995975256,,,154,111.0,,
0.07200000000000273,308.3767859203308,0.0,12166.889472,75385.212928,,,,4.9,7625.0,783844.0,5.2749999999999995,569.0,,,,0.0,,143.0,,,,0.0,,44,514644.221952,2729953.0,1.564951019562261,,,0.032999999999994145,4885.6064,0.0,4.2875000000000005,1681407823.0,0.0,714566.0,12387.078144,,,0.0,2.854912,155,,18252.546048,3.8875
,,,,,0.48113653100153897,2.0,12.629669189453125,,,,,,0.0001,0.05678307700145524,0.0,,,,0.06033478099561762,0.3550270020059543,0.0010901719942921773,,28928.0,45,,,,,0.006316769999102689,,,,,1681407824.0,,,,0.0,0.0015847290051169693,,,156,112.0,,
,,,,,0.12255144999653567,2.0,12.716955184936523,,,,,,0.0001,0.056272938003530726,0.0,,,,0.055433789995731786,0.0014440770028159022,0.001343874988378957,,29184.0,45,,,,,0.006254728010389954,,,,,1681407824.0,,,,0.0,0.0018020419956883416,,,157,113.0,,
,,,,,0.125605850975262,2.0,12.725323677062988,,,,,,0.0001,0.05975581199163571,0.0,,,,0.05600476799008902,0.001055254993843846,0.001143404995673336,,29440.0,45,,,,,0.005830515001434833,,,,,1681407824.0,,,,0.0,0.0018160960025852546,,,158,114.0,,
,,,,,0.12670261498715263,2.0,12.618146896362305,,,,,,0.0001,0.057433288005995564,0.0,,,,0.05766698699153494,0.0014387679984793067,0.0011945529986405745,,29696.0,45,,,,,0.007049185995128937,,,,,1681407824.0,,,,0.0,0.0019198329973733053,,,159,115.0,,
,,,,,0.1215176460245857,2.0,12.721951484680176,,,,,,0.0001,0.056577241004561074,0.0,,,,0.05485807500372175,0.0009778170060599223,0.0011280629987595603,,29952.0,45,,,,,0.0063320820045191795,,,,,1681407824.0,,,,0.0,0.0016443680069642141,,,160,116.0,,
0.07200000000000273,307.64334008409736,0.0,12163.776512,75369.422848,,,,4.9,7776.0,814689.0,5.2749999999999995,571.0,,,,0.0,,143.0,,,,0.0,,45,514641.616896,2745782.0,1.4103174470801147,,,0.032999999999994145,4882.489344,0.0,4.2875000000000005,1681407824.0,0.0,741717.0,12387.086336,,0.0018504550098441541,0.0,2.854912,161,,18254.905344,3.8875
,,,,,0.12768651700753253,2.0,12.66796875,,,,,,0.0001,0.06422302899591159,0.0,,,,0.052795559997321106,0.0014968550094636157,0.001146420996519737,,30208.0,46,,,,,0.0061741969984723255,,,,,1681407825.0,,,,0.0,,,,162,117.0,,
,,,,,0.12237680499674752,2.0,12.595783233642578,,,,,,0.0001,0.05725882700062357,0.0,,,,0.054347969009540975,0.0015043629973661155,0.0011098159884568304,,30464.0,46,,,,,0.006206073012435809,,,,,1681407825.0,,,,0.0,0.001949756988324225,,,163,118.0,,
,,,,,0.1254495799803408,2.0,12.722846031188965,,,,,,0.0001,0.05706547100271564,0.0,,,,0.056495589000405744,0.0014861649979138747,0.001287280989345163,,30720.0,46,,,,,0.00709973499760963,,,,,1681407825.0,,,,0.0,0.0020153389923507348,,,164,119.0,,
,,,,,0.49325299299380276,2.0,12.656159400939941,,,,,,0.0001,0.057334680008352734,0.0,,,,0.05812536699522752,0.36869186100375373,0.0011471619945950806,,30976.0,46,,,,,0.006082623003749177,,,,,1681407825.0,,,,0.0,0.0018712999881245196,,,165,120.0,,
0.07200000000000273,289.82588460450063,0.0,12166.987776,75385.212928,,,,4.9,7960.0,842659.0,5.2749999999999995,573.0,,0.05691430400474928,,0.0,,143.0,,,0.0010773879912449047,0.0,,46,514645.979136,2760471.0,1.6454377303228696,,,0.032999999999994145,4885.696512,0.0,4.2875000000000005,1681407825.0,0.0,769208.0,12387.098624,,0.001606820005690679,0.0,2.854912,166,,18247.5776,3.8875
,,,,,0.12775914299709257,2.0,12.588541984558105,,,,,,0.0001,,0.0,,,,0.060485346999485046,0.0015513249963987619,,,31232.0,46,,,,,0.006123958999523893,,,,,1681407825.0,,,,0.0,,,,167,121.0,,
,,,,,0.12336366197268944,2.0,12.655077934265137,,,,,,0.0001,0.05606109100335743,0.0,,,,0.056571026987512596,0.0009880819998215884,0.0013226769951870665,,31488.0,47,,,,,0.006463428988354281,,,,,1681407826.0,,,,0.0,0.001957355998456478,,,168,122.0,,
,,,,,0.12249778998375405,2.0,12.786458015441895,,,,,,0.0001,0.05404837099194992,0.0,,,,0.057669660993269645,0.0015087969950400293,0.00114685099106282,,31744.0,47,,,,,0.006400693004252389,,,,,1681407826.0,,,,0.0,0.00172341700817924,,,169,123.0,,
0.07200000000000273,145.53476383695278,0.0,12167.184384,75375.73888,,,,4.9,8078.0,866866.0,5.2749999999999995,574.0,,0.0563612599944463,,0.0,,143.0,0.05880467900715303,,0.0012025090109091252,0.0,,47,514617.790464,2776907.0,0.7068036371324292,,,0.032999999999994145,4885.876736,0.0,4.2875000000000005,1681407826.0,0.0,797624.0,12387.16416,,0.0016386259958380833,0.0,2.854912,170,,18269.45024,3.8875
0.07600000000002183,80.63856003862848,0.0,12167.184384,75375.73888,,,,4.9,8078.0,877661.0,5.050000000000001,574.0,,,,0.0,,145.0,,,,0.0,,48,514631.970816,2782590.0,1.0728698909144454,,,0.032999999999994145,4885.876736,0.0,4.2625,1681407827.0,0.0,808450.0,12387.16416,,,0.04898643458165565,2.854912,171,,18245.726208,3.875
