_timestamp,memory/total_memory_sys_MB,memory/available_memory_sys_MB,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_fifteen_min_percent,01_general/step,03_hivemind/global_epoch,disk/counter/disk_read_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,disk/time/disk_write_time_sys_s,process/memory/shared_memory_proc_MB,_step,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,01_general/locally_processed_samples,cpu/load/avg_sys_load_five_min_percent,process/memory/data_resident_set_proc_MB,cpu/logical_core_count,02_timing/forward_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,_runtime,02_timing/opt_step_time_s,memory/used_memory_sys_MB,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,cpu/interrupts/interrupts_count,disk/counter/disk_write_sys_count,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,process/memory/resident_set_size_proc_MB,02_timing/step_time_s,01_general/dataset_iteration_count,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/voluntary_proc_ctx_switches,process/memory/text_resident_set_proc_MB,process/memory/virtual_memory_size_proc_MB,01_general/lr,02_timing/backward_time_s,02_timing/dataload_time_s,cpu/interrupts/ctx_switches_count
1681396029.0,,,,,198.0,1.0,,,,,383,12.627025604248047,,,6368.0,,,,0.018677760000173294,,,,,185,0.008960952000052202,,0.00046953400033089565,,9.0,,,0.0035812440000881907,,,0.08028917000092406,0.0,,,,,,0.0001,0.047974633000194444,0.0006250470000850328,
1681396030.0,,188859.461632,49.19765650637284,1.866666666666667,,,0.0,0.020428756468282995,0.3210000000000264,5136.62976,384,,1.7760000000000105,0.0,,2.733333333333333,0.0,,0.019153849000304035,10.5,9826.439168,0.0,4.677371273152926,186,,15963.754496,0.00046396100015044794,988476.0,,4440993.0,707.0,0.003631166000104713,0.0,12076.290048,,,2.933333333333333,8015.0,6095.0,2.719744,42891.497472,,0.04703129900008207,,3254958.0
1681396031.0,,188859.219968,0.12006207070623609,1.866666666666667,,,0.0,0.0040858611009886425,0.3210000000000264,5136.62976,385,,1.7800000000000011,0.0,,2.733333333333333,0.0,,,10.5,9826.439168,0.0,0.21156301472084882,187,,15964.008448,,988898.0,,4441573.0,708.0,,0.0,12076.290048,,,2.933333333333333,8015.0,6095.0,2.719744,42891.497472,,,,3255721.0
1681396032.0,,188859.219968,0.0034250026870570145,1.866666666666667,,,0.0,0.147155360302083,0.32200000000000273,5136.62976,386,,1.788000000000011,0.0,,2.733333333333333,0.0,,,10.5,9826.439168,0.0,0.003800236078257324,188,,15964.008448,,989074.0,,4441918.0,711.0,,0.0,12076.290048,,,2.933333333333333,8015.0,6095.0,2.719744,42891.497472,,,,3256311.0
1681396033.0,,188859.219968,0.010371019614194362,1.8333333333333333,,,0.0,0.004087730592980656,0.32200000000000273,5136.62976,387,,1.7920000000000016,0.0,,2.7,0.0,,,10.5,9826.439168,0.0,0.08315976932106683,189,,15964.008448,,989238.0,,4442257.0,712.0,,0.0,12076.290048,,,2.7,8015.0,6095.0,2.719744,42891.497472,,,,3256880.0
1681396034.0,,188859.486208,0.2688514639928562,1.8333333333333333,,,0.0,0.0490548330910155,0.3240000000000123,5136.62976,388,,1.7960000000000065,0.0,,2.7,0.0,,,10.5,9826.439168,0.0,0.9089994706127803,190,,15963.738112,,990007.0,,4443408.0,715.0,,0.0,12076.290048,,,2.7,8015.0,6095.0,2.719744,42891.497472,,,,3258191.0
1681396035.0,,188866.105344,223.32249882049473,1.8333333333333333,,,0.0,0.00408669599095405,0.3240000000000123,5136.62976,389,,1.8000000000000114,0.0,,2.7,0.0,,,10.5,9826.439168,0.0,282.85185876671795,191,,15957.127168,,996798.0,,4462920.0,716.0,,0.0,12076.290048,,,2.7,8015.0,6095.0,2.719744,42891.497472,,,,3292139.0
1681396036.0,,188869.75488,70.51095709966631,1.8333333333333333,,,0.0,0.004085237335820618,0.3240000000000123,5136.62976,390,,1.804000000000002,0.0,,2.7,0.0,,,10.5,9826.439168,0.0,27.87094130003286,192,,15953.477632,,999007.0,,4466968.0,717.0,,0.0,12076.290048,,,2.7,8015.0,6095.0,2.719744,42891.497472,,,,3298526.0
1681396037.0,,188996.411392,87.79338884793341,1.8333333333333333,,,0.0,0.16341644934265565,0.3410000000000082,5136.62976,391,,1.8120000000000118,0.0,,2.7,0.0,,,10.5,9826.439168,0.0,178.83470356446676,193,,15826.82112,,1005120.0,,4482707.0,753.0,,0.0,12076.290048,,,2.7,8015.0,6095.0,2.719744,42891.497472,,,,3326189.0
1681396038.0,,189027.155968,220.3345184883954,1.8333333333333333,,,0.0,0.004085659954720312,0.3420000000000414,5136.62976,392,,1.8160000000000025,0.0,,2.6333333333333333,0.0,,,10.4,9826.439168,0.0,197.401916620318,194,,15796.076544,,1011992.0,,4498741.0,754.0,,0.0,12076.290048,,,2.5,8015.0,6095.0,2.719744,42891.497472,,,,3353345.0
1681396039.0,,189063.708672,525.4185397744911,1.8333333333333333,,,0.0,0.10216538254013806,0.34400000000005093,5136.62976,393,,1.823999999999998,0.0,,2.6333333333333333,0.0,,,10.4,9826.439168,0.0,437.5017880016128,195,,15759.52384,,1029060.0,,4539623.0,760.0,,0.0,12076.290048,,,2.5,8015.0,6095.0,2.719744,42891.497472,,,,3423364.0
1681396040.0,,189054.697472,646.6434525810791,1.8333333333333333,,,0.0,0.0040873367184913615,0.34400000000005093,5136.62976,394,,1.828000000000003,0.0,,2.6333333333333333,0.0,,,10.4,9826.439168,0.0,650.7626577561492,196,,15768.53504,,1048112.0,,4594574.0,761.0,,0.0,12076.290048,,,2.5,8015.0,6095.0,2.719744,42891.497472,,,,3521071.0
1681396041.0,,189046.784,399.16206158843323,1.8333333333333333,,,0.0,0.004085209171592732,0.3450000000000273,5136.62976,395,,1.8320000000000078,0.0,,2.6333333333333333,0.0,,,10.4,9826.439168,0.0,443.8338238338643,197,,15776.448512,,1060430.0,,4628449.0,762.0,,0.0,12076.290048,,,2.5,8015.0,6095.0,2.719744,42891.497472,,,,3581597.0
1681396042.0,,189068.73856,671.8727230945083,1.8333333333333333,,,0.0,0.0040865929404027435,0.3450000000000273,5136.62976,396,,1.8359999999999985,0.0,,2.6333333333333333,0.0,,,10.4,9826.439168,0.0,670.2921853838742,198,,15754.493952,,1082368.0,,4689325.0,763.0,,0.0,12076.290048,,,2.5,8015.0,6095.0,2.719744,42891.497472,,,,3689815.0
1681396043.0,,189064.552448,264.8979415600563,1.8333333333333333,,,0.0,0.004083673927720835,0.3450000000000273,5136.62976,397,,1.8400000000000034,0.0,,2.6,0.0,,,10.4,9826.439168,0.0,289.2363829146264,199,,15758.680064,,1091828.0,,4709000.0,764.0,,0.0,12076.290048,,,2.3,8015.0,6095.0,2.719744,42891.497472,,,,3722409.0
1681396044.0,,189034.827776,803.5452466589047,1.8333333333333333,,,0.0,0.02859784462473264,0.34700000000003683,5136.62976,398,,1.847999999999999,0.0,,2.6,0.0,,,10.4,9826.439168,0.0,762.8880723571132,200,,15788.40064,,1113545.0,,4777089.0,767.0,,0.0,12076.290048,,,2.3,8015.0,6095.0,2.719744,42891.497472,,,,3845616.0
1681396045.0,,189012.017152,715.6483010847521,1.8333333333333333,,,0.0,0.004086599752247446,0.34700000000003683,5136.62976,399,,1.8520000000000039,0.0,,2.6,0.0,,,10.5,9826.439168,0.0,698.5921586886847,201,,15811.21536,,1135812.0,,4836878.0,768.0,,0.0,12076.290048,,,2.3,8015.0,6095.0,2.719744,42891.497472,,,,3951194.0
1681396046.0,,189016.715264,276.513872175419,1.8333333333333333,,,0.0,0.004086486014178782,0.34700000000003683,5136.62976,400,,1.8560000000000088,0.0,,2.6,0.0,,,10.5,9826.439168,0.0,357.68901167166786,202,,15806.517248,,1144948.0,,4862551.0,769.0,,0.0,12076.290048,,,2.3,8015.0,6095.0,2.719744,42891.497472,,,,3996963.0
1681396047.0,,188993.683456,771.6158679443656,1.8333333333333333,,,0.0,0.036778601613340664,0.3490000000000464,5136.62976,401,,1.8640000000000043,0.0,,2.6,0.0,,,10.5,9826.439168,0.0,760.2329146899224,203,,15829.549056,,1168254.0,,4928327.0,773.0,,0.0,12076.290048,,,2.3,8015.0,6095.0,2.719744,42891.497472,,,,4113026.0
1681396048.0,,188954.394624,790.5026864737541,1.8333333333333333,,,0.0,0.004086546288257883,0.3490000000000464,5136.62976,402,,1.8680000000000092,0.0,,2.666666666666667,0.0,,,10.5,9826.439168,0.0,707.8186536872093,204,,15868.833792,,1191829.0,,4993192.0,774.0,,0.0,12076.290048,,,2.6333333333333333,8015.0,6095.0,2.719744,42891.497472,,,,4227512.0
1681396049.0,,188941.643776,488.3478960740542,1.8333333333333333,,,0.0,0.05308808909887462,0.35000000000002274,5136.62976,403,,1.8800000000000097,0.0,,2.666666666666667,0.0,,,10.5,9826.439168,0.0,490.3607769139806,205,,15881.580544,,1207193.0,,5036512.0,777.0,,0.0,12076.290048,,,2.6333333333333333,8015.0,6095.0,2.719744,42891.497472,,,,4304533.0
1681396050.0,,188921.638912,472.266276150843,1.8333333333333333,,,0.0,0.0040864899023070715,0.3509999999999991,5136.62976,404,,1.8840000000000003,0.0,,2.666666666666667,0.0,,,10.5,9826.439168,0.0,532.0712178661927,206,,15901.5936,,1221854.0,,5076870.0,778.0,,0.0,12076.290048,,,2.6333333333333333,8015.0,6095.0,2.719744,42891.497472,,,,4376430.0
1681396051.0,,188912.873472,450.6029122752688,1.8333333333333333,,,0.0,0.004086625026620392,0.3509999999999991,5136.62976,405,,1.8880000000000052,0.0,,2.666666666666667,0.0,,,10.5,9826.439168,0.0,470.2169564111773,207,,15910.35904,,1235706.0,,5117590.0,779.0,,0.0,12076.290048,,,2.6333333333333333,8015.0,6095.0,2.719744,42891.497472,,,,4449536.0
1681396052.0,,188880.068608,530.5454952381316,1.8333333333333333,,,0.0,0.00408664543350589,0.3509999999999991,5136.62976,406,,1.8920000000000101,0.0,,2.666666666666667,0.0,,,10.5,9826.439168,0.0,606.9889438439586,208,,15943.159808,,1253691.0,,5166867.0,780.0,,0.0,12076.290048,,,2.6333333333333333,8015.0,6095.0,2.719744,42891.497472,,,,4534945.0
1681396053.0,,188835.741696,758.375320421387,1.866666666666667,,,0.0,0.00408677084641526,0.3520000000000323,5136.62976,407,,1.8960000000000008,0.0,,2.733333333333333,0.0,,,10.5,9826.439168,0.0,637.7929277330171,209,,15987.48672,,1275075.0,,5224946.0,781.0,,0.0,12076.290048,,,2.966666666666667,8015.0,6095.0,2.719744,42891.497472,,,,4636702.0
1681396054.0,,188802.019328,697.2764506489684,1.866666666666667,,,0.0,0.0040821980287781895,0.3520000000000323,5136.62976,408,,1.9000000000000057,0.0,,2.733333333333333,0.0,,,10.6,9826.439168,0.0,735.7274393229402,210,,16021.213184,,1298057.0,,5290421.0,782.0,,0.0,12076.290048,,,2.966666666666667,8015.0,6095.0,2.719744,42891.497472,,,,4753805.0
1681396055.0,,188791.861248,704.6597459476725,1.866666666666667,,,0.0,0.028606715395399576,0.35300000000000864,5136.62976,409,,1.9040000000000106,0.0,,2.733333333333333,0.0,,,10.6,9826.439168,0.0,700.4731723058964,211,,16031.367168,,1317871.0,,5349795.0,785.0,,0.0,12076.290048,,,2.966666666666667,8015.0,6095.0,2.719744,42891.497472,,,,4860921.0
1681396056.0,,188780.761088,400.12440940359426,1.866666666666667,,,0.0,0.004083672957027253,0.35300000000000864,5136.62976,410,,1.9080000000000013,0.0,,2.733333333333333,0.0,,,10.6,9826.439168,0.0,474.2315243598654,212,,16042.467328,,1330907.0,,5387181.0,786.0,,0.0,12076.290048,,,2.966666666666667,8015.0,6095.0,2.719744,42891.497472,,,,4927966.0
1681396057.0,,188725.49376,732.3680971636817,1.866666666666667,,,0.0,0.0040868291699873585,0.35300000000000864,5136.62976,411,,1.916000000000011,0.0,,2.733333333333333,0.0,,,10.6,9826.439168,0.0,665.9762801134314,213,,16097.738752,,1351086.0,,5445610.0,787.0,,0.0,12076.290048,,,2.966666666666667,8015.0,6095.0,2.719744,42891.497472,,,,5031989.0
1681396058.0,,188692.463616,735.5521134744528,1.9,,,0.0,0.04495211605411618,0.3560000000000514,5136.62976,412,,1.9240000000000066,0.0,,2.8666666666666667,0.0,,,10.6,9826.439168,0.0,782.7968034076416,214,,16130.768896,,1372913.0,,5511615.0,797.0,,0.0,12076.290048,,,3.5333333333333337,8015.0,6095.0,2.719744,42891.497472,,,,5150739.0
1681396059.0,,188666.04032,335.09535311907246,1.9,,,0.0,0.0040864510213571206,0.3560000000000514,5136.62976,413,,1.9280000000000115,0.0,,2.8666666666666667,0.0,,,10.6,9826.439168,0.0,432.9987941838837,215,,16157.188096,,1384030.0,,5548808.0,798.0,,0.0,12076.290048,,,3.5333333333333337,8015.0,6095.0,2.719744,42891.497472,,,,5219078.0
1681396060.0,,188664.631296,287.2615197449236,1.9,,,0.0,0.09392266955042923,0.3590000000000373,5136.62976,414,,1.9320000000000022,0.0,,2.8666666666666667,0.0,,,10.6,9826.439168,0.0,382.04979165411953,216,,16158.601216,,1393316.0,,5576184.0,804.0,,0.0,12076.290048,,,3.5333333333333337,8015.0,6095.0,2.719744,42891.497472,,,,5268083.0
1681396061.0,,188657.922048,228.22214413504454,1.9,,,0.0,0.004083572970805934,0.3590000000000373,5136.62976,415,,1.936000000000007,0.0,,2.8666666666666667,0.0,,,10.6,9826.439168,0.0,211.43708799395128,217,,16165.310464,,1398679.0,,5589276.0,805.0,,0.0,12076.290048,,,3.5333333333333337,8015.0,6095.0,2.719744,42891.497472,,,,5291277.0
1681396062.0,,188641.923072,214.159690694419,1.9,,,0.0,0.004086684325414864,0.36000000000001364,5136.62976,416,,1.9399999999999977,0.0,,2.8666666666666667,0.0,,,10.6,9826.439168,0.0,219.113223018239,218,,16181.30944,,1404122.0,,5601438.0,806.0,,0.0,12076.290048,,,3.5333333333333337,8015.0,6095.0,2.719744,42891.497472,,,,5312653.0
1681396063.0,,188626.264064,176.68573843283414,1.9,,,0.0,0.0939921519287966,0.36700000000001864,5136.62976,417,,1.9480000000000075,0.0,,2.8000000000000003,0.0,,,10.6,9826.439168,0.0,150.29406553077965,219,,16196.968448,,1408474.0,,5615229.0,817.0,,0.0,12076.290048,,,3.2333333333333334,8015.0,6095.0,2.719744,42891.497472,,,,5328997.0
1681396064.0,,188588.449792,193.21183298278072,1.9,,,0.0,0.004086523931004335,0.36800000000005184,5136.62976,418,,1.9519999999999982,0.0,,2.8000000000000003,0.0,,,10.7,9826.439168,0.0,171.6120717856116,220,,16234.78272,,1413234.0,,5633774.0,818.0,,0.0,12076.290048,,,3.2333333333333334,8015.0,6095.0,2.719744,42891.497472,,,,5350760.0
1681396065.0,,188580.278272,123.88460393655988,1.9,,,0.0,0.04491150977414759,0.3690000000000282,5136.62976,419,,1.960000000000008,0.0,,2.8000000000000003,0.0,,,10.7,9826.439168,0.0,120.67364629470217,221,,16243.44576,,1417250.0,,5643606.0,821.0,,0.0,12076.290048,,,3.2333333333333334,8015.0,6095.0,2.719744,42891.497472,,,,5361953.0
1681396066.0,,188570.484736,116.87251231169574,1.9,,,0.0,0.004081998227396632,0.3690000000000282,5136.62976,420,,1.9639999999999986,0.0,,2.8000000000000003,0.0,,,10.7,9826.439168,0.0,141.8499963419086,222,,16252.747776,,1421417.0,,5652929.0,822.0,,0.0,12076.290048,,,3.2333333333333334,8015.0,6095.0,2.719744,42891.497472,,,,5374447.0
1681396067.0,,188539.592704,180.79829471389718,1.9,,,0.0,0.004086675569044786,0.3690000000000282,5136.62976,421,,1.9680000000000035,0.0,,2.8000000000000003,0.0,,,10.7,9826.439168,0.0,152.22802651779065,223,,16283.639808,,1426109.0,,5664529.0,823.0,,0.0,12076.290048,,,3.2333333333333334,8015.0,6095.0,2.719744,42891.497472,,,,5390900.0
