02_timing/forward_time_s,02_timing/dataload_time_s,02_timing/opt_step_time_s,disk/time/disk_read_time_sys_s,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,_runtime,01_general/lr,03_hivemind/global_epoch,memory/used_memory_sys_percent,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/text_resident_set_proc_MB,01_general/step,cpu/logical_core_count,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,03_hivemind/num_peers,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_one_min_percent,01_general/minibatch_loss,02_timing/loss_calc_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,cpu/load/avg_sys_load_fifteen_min_percent,_step,_timestamp,02_timing/backward_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,cpu/interrupts/soft_interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,process/voluntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB
0.00635106200024893,0.0004907310003545717,0.0007647079992239014,,,,107,0.0001,1.0,,0.002542078000260517,24800.0,,,,,774.0,,,,,,,0.01779266700032167,2.0,,,6.9957275390625,0.00012449099995137658,,,0.0,,,,,882,1680690986.0,0.007519597000282374,,,,,,,
0.006691346000479825,0.08013428499998554,0.0008160689994838322,,,,107,0.0001,1.0,,0.0022832609993201913,24832.0,,,,,775.0,,,,,,,0.09788732399920264,2.0,,,7.05615234375,0.00013712300005863653,,,0.0,,,,,883,1680690986.0,0.007825239999874611,,,,,,,
0.0065270370005237055,0.0005013219997636043,0.0007797210000717314,,,,107,0.0001,1.0,,0.002528359999814711,24864.0,,,,,776.0,,,,,,,0.018124887000340095,2.0,,,7.0245361328125,0.00012815399986720877,,,0.0,,,,,884,1680690986.0,0.007660293000299134,,,,,,,
0.0066187480006192345,0.08874837800067326,0.0008293200007756241,,,,107,0.0001,1.0,,0.0024425279998467886,24896.0,,,,,777.0,,,,,,,0.10709091200169496,2.0,,,7.2178955078125,0.00012908600001537707,,,0.0,,,,,885,1680690986.0,0.00832285199976468,,,,,,,
0.006334634999802802,0.0004975579995516455,0.00073134900048899,,,,107,0.0001,1.0,,0.0024130290003085975,24928.0,,,,,778.0,,,,,,,0.017560192000019015,2.0,,,7.04541015625,0.0001212699999086908,,,0.0,,,,,886,1680690986.0,0.007462350999958289,,,,,,,
0.007399174999591196,0.08274565800002165,0.0008103770005618571,,,,107,0.0001,1.0,,0.0025449909999224474,24960.0,,,,,779.0,,,,,,,0.10141469399968628,2.0,,,6.99267578125,0.00013054400005785283,,,0.0,,,,,887,1680690986.0,0.007783948999531276,,,,,,,
0.00677153000015096,0.000486050000290561,0.0007487309994758107,,,,107,0.0001,1.0,,0.0024736559998927987,24992.0,,,,,780.0,,,,,,,0.018132671999410377,2.0,,,7.1455078125,0.00017055999978765612,,,0.0,,,,,888,1680690986.0,0.00748214499981259,,,,,,,
0.006659183999545348,0.09789600300064194,0.000789633999374928,,,,107,0.0001,1.0,,0.0023235589997057104,25024.0,,,,,781.0,,,,,,,0.1156258839992006,2.0,,,7.1488037109375,0.00013119100003677886,,,0.0,,,,,889,1680690986.0,0.00782631299989589,,,,,,,
0.006524678999994649,0.0005009350006730529,0.0007658289996470558,,,,107,0.0001,1.0,,0.0024254390000351123,25056.0,,,,,782.0,,,,,,,0.019019856001250446,2.0,,,7.260986328125,0.00015235400042001856,,,0.0,,,,,890,1680690986.0,0.008650620000480558,,,,,,,
,,,0.0,1331.0,4067.151872,107,,,3.3,,,980.160512,0.0,489.9957617012636,2.719744,,,204149.915648,994955.0,0.5099999999999909,0.0,3.5068222010662646,,,854369.0,5.366666666666667,,,3.9240000000000066,5987.651584,,6386.0,0.2697383612461862,4.666666666666666,4.4,891,1680690986.0,,5010.931712,,744714.0,0.0,0.0,10922.0,21456.904192
0.006798837000133062,0.08092988899988995,0.0007505490002586157,,,,108,0.0001,1.0,,0.00239510200026416,25088.0,,,,,783.0,,,,,,,0.09871876800025348,2.0,,,7.1949462890625,0.0001385770001434139,,,0.0,,,,,892,1680690987.0,0.0077058139995642705,,,,,,,
0.006312804999652144,0.0005063340004198835,0.0006911820000823354,,,,108,0.0001,1.0,,0.0025179849999403814,25120.0,,,,,784.0,,,,,,,0.01746646999981749,2.0,,,7.0537109375,0.00011485399954835884,,,0.0,,,,,893,1680690987.0,0.007323310000174388,,,,,,,
0.006716595999932906,0.09125642999970296,0.0007861539997975342,,,,108,0.0001,1.0,,0.002466637999532395,25152.0,,,,,785.0,,,,,,,0.10903983199932554,2.0,,,7.1148681640625,0.00013520500033337157,,,0.0,,,,,894,1680690987.0,0.0076788090000263765,,,,,,,
0.006322052000541589,0.00047643099969718605,0.0007358720004049246,,,,108,0.0001,1.0,,0.002444609000122,25184.0,,,,,786.0,,,,,,,0.01756356700025208,2.0,,,7.0048828125,0.000116773999252473,,,0.0,,,,,895,1680690987.0,0.007467829000233905,,,,,,,
0.006688598999971873,0.1351732909997736,0.0007858609997128951,,,,108,0.0001,1.0,,0.0022205850000318605,25216.0,,,,,787.0,,,,,,,0.15276703399922553,2.0,,,7.038818359375,0.00013343199952942086,,,0.0,,,,,896,1680690987.0,0.007765266000205884,,,,,,,
0.006418796000616567,0.0005066909998276969,0.0007138290002330905,,,,108,0.0001,1.0,,0.002489747000254283,25248.0,,,,,788.0,,,,,,,0.017683895001937344,2.0,,,6.9267578125,0.00012286000037420308,,,0.0,,,,,897,1680690987.0,0.007431972000631504,,,,,,,
0.006643542999881902,0.07145374799983983,0.0009259110001949011,,,,108,0.0001,1.0,,0.0023266810003406135,25280.0,,,,,789.0,,,,,,,0.08919641300053627,2.0,,,7.2091064453125,0.00013176199990994064,,,0.0,,,,,898,1680690987.0,0.007714768000369077,,,,,,,
0.006487571999969077,0.0005275290004647104,0.0007701340000494383,,,,108,0.0001,1.0,,0.0024655679999341373,25312.0,,,,,790.0,,,,,,,0.018023388000074192,2.0,,,7.1300048828125,0.00012723799954983406,,,0.0,,,,,899,1680690987.0,0.0076453470001069945,,,,,,,
0.00663485600034619,0.07308454200028791,0.0007362960004684282,,,,108,0.0001,1.0,,0.0023922950003907317,25344.0,,,,,791.0,,,,,,,0.09081872900151211,2.0,,,6.956787109375,0.00013866700010112254,,,0.0,,,,,900,1680690987.0,0.007832072999917727,,,,,,,
0.00646177699945838,0.0005401700000220444,0.0007123570003386703,,,,108,0.0001,1.0,,0.002427364999675774,25376.0,,,,,792.0,,,,,,,0.017854620000434807,2.0,,,7.04833984375,0.00012396800048009027,,,0.0,,,,,901,1680690987.0,0.007588983000459848,,,,,,,
0.006614415000512963,0.0675523259997135,0.0007845159998396412,,,,108,0.0001,1.0,,0.0023479270003008423,25408.0,,,,,793.0,,,,,,,0.08522722999987309,2.0,,,6.9425048828125,0.00013137099995219614,,,0.0,,,,,902,1680690987.0,0.007796674999553943,,,,,,,
0.00631891499961057,0.00047396900026797084,0.0008488590001434204,,,,108,0.0001,1.0,,0.0023588889998791274,25440.0,,,,,794.0,,,,,,,0.017558682999151642,2.0,,,7.050048828125,0.00011733599967556074,,,0.0,,,,,903,1680690987.0,0.007440714999574993,,,,,,,
0.006617144000301778,0.07335112800046772,0.0008140939999066177,,,,108,0.0001,1.0,,0.0023412109994751518,25472.0,,,,,795.0,,,,,,,0.09109174700006406,2.0,,,7.0335693359375,0.00013036200016358634,,,0.0,,,,,904,1680690987.0,0.007837807999749202,,,,,,,
0.006359949999932724,0.0005103499997858307,0.0007494650008084136,,,,108,0.0001,1.0,,0.0024374999993597157,25504.0,,,,,796.0,,,,,,,0.017700156999126193,2.0,,,6.985107421875,0.00012288299967622152,,,0.0,,,,,905,1680690987.0,0.007520008999563288,,,,,,,
0.006649232999734522,,0.0007809779999661259,0.0,1346.0,4067.094528,108,,,3.3,0.0024786520007182844,,980.103168,0.0,481.07129886395876,2.719744,,,204166.651904,1023800.0,0.51299999999992,0.0,3.5056266739282247,,,901118.0,5.366666666666667,,0.00013107999984640628,3.9879999999999995,5987.651584,,6387.0,0.06127072159265186,4.666666666666666,4.4,906,1680690987.0,0.00785732399981498,5013.499904,,766589.0,0.0,0.0,11194.0,21456.904192
,0.08534628399957,,,,,108,0.0001,1.0,,,25536.0,,,,,797.0,,,,,,,0.10324355099965032,2.0,,,6.9959716796875,,,,0.0,,,,,907,1680690987.0,,,,,,,,
0.006406194000192045,0.0005076600000393228,0.0006862359996375744,,,,108,0.0001,1.0,,0.002395408000666066,25568.0,,,,,798.0,,,,,,,0.01760660900072253,2.0,,,7.0235595703125,0.00012148600035288837,,,0.0,,,,,908,1680690987.0,0.007489624999834632,,,,,,,
0.006668340000032913,0.08290568900065409,0.0007712779997746111,,,,109,0.0001,1.0,,0.0023485239998990437,25600.0,,,,,799.0,,,,,,,0.1004986590005501,2.0,,,7.121337890625,0.00013174800005799625,,,0.0,,,,,909,1680690988.0,0.007673080000131449,,,,,,,
0.006299749999925552,0.0004940259996146779,0.0006769649999114336,,,,109,0.0001,1.0,,0.0024257429995486746,25632.0,,,,,800.0,,,,,,,0.017497250998530944,2.0,,,7.191650390625,0.00011854799959110096,,,0.0,,,,,910,1680690988.0,0.007482218999939505,,,,,,,
0.006652765000580985,0.10247551199972804,0.0007916770000520046,,,,109,0.0001,1.0,,0.002306927999597974,25664.0,,,,,801.0,,,,,,,0.12016971700086287,2.0,,,7.015869140625,0.00013080400003673276,,,0.0,,,,,911,1680690988.0,0.007812031000867137,,,,,,,
0.006352843000058783,0.0004938009997204063,0.0007795580004312797,,,,109,0.0001,1.0,,0.0024001249994398677,25696.0,,,,,802.0,,,,,,,0.01776582799902826,2.0,,,6.9964599609375,0.0001300289995924686,,,0.0,,,,,912,1680690988.0,0.007609471999785455,,,,,,,
0.006735652999850572,0.07422318099997938,0.0007848329996704706,,,,109,0.0001,1.0,,0.0023281700005099992,25728.0,,,,,803.0,,,,,,,0.09194339199984825,2.0,,,7.021728515625,0.00013225400016381172,,,0.0,,,,,913,1680690988.0,0.007739300999674015,,,,,,,
0.0063675919991510455,0.0004858129996136995,0.0006969039995965431,,,,109,0.0001,1.0,,0.0024331829999937327,25760.0,,,,,804.0,,,,,,,0.01755014999798732,2.0,,,7.230224609375,0.0001232209997397149,,,0.0,,,,,914,1680690988.0,0.007443436999892583,,,,,,,
0.00669108099918958,0.07512254099947313,0.0008131109998430475,,,,109,0.0001,1.0,,0.002387644000009459,25792.0,,,,,805.0,,,,,,,0.0927847169987217,2.0,,,7.162353515625,0.00013062200014246628,,,0.0,,,,,915,1680690988.0,0.007639718000064022,,,,,,,
0.006325039000330435,0.0005069819999334868,0.0007123780005713343,,,,109,0.0001,1.0,,0.0025067289998332853,25824.0,,,,,806.0,,,,,,,0.017639299000620667,2.0,,,7.1175537109375,0.00012208699990878813,,,0.0,,,,,916,1680690988.0,0.007466084000043338,,,,,,,
0.006815847999860125,0.30776453100043,0.0013307280005392386,,,,109,0.0001,1.0,,0.002439621000121406,25856.0,,,,,807.0,,,,,,,0.3261204970012841,2.0,,,6.96435546875,0.00013234900052339071,,,0.0,,,,,917,1680690988.0,0.007637419999809936,,,,,,,
0.006250491999708174,0.00044915099988429574,0.000686574999235745,,,,109,0.0001,1.0,,0.002679068999896117,25888.0,,,,,808.0,,,,,,,0.01756488399951195,2.0,,,7.121337890625,0.00011776900009863311,,,0.0,,,,,918,1680690988.0,0.007381828000688984,,,,,,,
,,,0.0,1359.0,4067.090432,109,,,3.3,,,980.099072,0.0,356.5930567267872,2.719744,,,204138.192896,1051469.0,0.5159999999999627,0.0,3.2491471968830687,,,942593.0,5.366666666666667,,,4.048000000000002,5987.651584,,6407.0,0.05313083940596001,4.666666666666666,4.4,919,1680690988.0,,5003.40736,,784843.0,0.0,0.0,11368.0,21476.179968
0.0068328870002005715,0.1841650859996662,0.0008696830000189948,,,,110,0.0001,1.0,,0.002315689000170096,25920.0,,,,,809.0,,,,,,,0.20198769499984337,2.0,,,6.7763671875,0.0001316640000368352,,,0.0,,,,,920,1680690989.0,0.0076726859997506835,,,,,,,
0.006461764000050607,0.0005468769995786715,0.0007148309996409807,,,,110,0.0001,1.0,,0.0024959009997473913,25952.0,,,,,810.0,,,,,,,0.01782389199888712,2.0,,,7.073974609375,0.00011492300018289825,,,0.0,,,,,921,1680690989.0,0.007489595999686571,,,,,,,
0.007929716999569791,0.07621275199926458,0.0010292660008417442,,,,110,0.0001,1.0,,0.0026458709999133134,25984.0,,,,,811.0,,,,,,,0.0958843459993659,2.0,,,7.162353515625,0.0002401570000074571,,,0.0,,,,,922,1680690989.0,0.007826582999769016,,,,,,,
0.007698221999817179,0.0005306849998305552,0.0009111929994105594,,,,110,0.0001,1.0,,0.00284201500016934,26016.0,,,,,812.0,,,,,,,0.019754196999201667,2.0,,,7.07421875,0.00015224300022964599,,,0.0,,,,,923,1680690989.0,0.007619838999744388,,,,,,,
0.007782111999404151,0.0708546590003607,0.0009049780001078034,,,,110,0.0001,1.0,,0.0026450920004208456,26048.0,,,,,813.0,,,,,,,0.09022223699957976,2.0,,,7.1365966796875,0.00014476999967882875,,,0.0,,,,,924,1680690989.0,0.007890625999607437,,,,,,,
0.00805221199971129,0.00063931299973774,0.0008395530003326712,,,,110,0.0001,1.0,,0.0029270340000948636,26080.0,,,,,814.0,,,,,,,0.020466453000153706,2.0,,,6.9483642578125,0.0001412310002706363,,,0.0,,,,,925,1680690989.0,0.007867110000006505,,,,,,,
0.008096218999526172,0.07169300999976258,0.0009369070003231172,,,,110,0.0001,1.0,,0.002956839000034961,26112.0,,,,,815.0,,,,,,,0.09161183699961839,2.0,,,7.174072265625,0.00014655299946753075,,,0.0,,,,,926,1680690989.0,0.0077823090005040285,,,,,,,
0.007290995999937877,0.0005789329998151516,0.0008255970005848212,,,,110,0.0001,1.0,,0.002772867000203405,26144.0,,,,,816.0,,,,,,,0.020228197000506043,2.0,,,7.037353515625,0.00016875900018931134,,,0.0,,,,,927,1680690989.0,0.008591044999775477,,,,,,,
0.00782377199993789,0.06848620800064964,0.0008155040004567127,,,,110,0.0001,1.0,,0.002666281000529125,26176.0,,,,,817.0,,,,,,,0.08752362300219829,2.0,,,6.9820556640625,0.00014433500018640189,,,0.0,,,,,928,1680690989.0,0.007587523000438523,,,,,,,
0.007575504000669753,0.0005461959999593091,0.0007842919994800468,,,,110,0.0001,1.0,,0.0027363020008124295,26208.0,,,,,818.0,,,,,,,0.01939219600171782,2.0,,,7.0882568359375,0.0001361520007776562,,,0.0,,,,,929,1680690989.0,0.0076137500000186265,,,,,,,
0.008054744999753893,0.06847400099923107,0.0007532209992859862,,,,110,0.0001,1.0,,0.002607874999739579,26240.0,,,,,819.0,,,,,,,0.08774494899807905,2.0,,,7.0645751953125,0.00014436800029216101,,,0.0,,,,,930,1680690989.0,0.0077107389997763676,,,,,,,
0.006679752999843913,0.0005441490002340288,0.0007503879996875185,,,,110,0.0001,1.0,,0.0026513989996601595,26272.0,,,,,820.0,,,,,,,0.01838868699996965,2.0,,,7.19775390625,0.0001660900006754673,,,0.0,,,,,931,1680690989.0,0.007596907999868563,,,,,,,
0.007620618000146351,0.08312596099949587,0.0007478970001102425,,,,110,0.0001,1.0,,0.0024102570005197776,26304.0,,,,,821.0,,,,,,,0.10164446600083465,2.0,,,6.926513671875,0.00013728300018556183,,,0.0,,,,,932,1680690989.0,0.007602450000376848,,,,,,,
0.0070278339999276795,0.0005272270000205026,0.0007419359999403241,,,,110,0.0001,1.0,,0.0028153260000181035,26336.0,,,,,822.0,,,,,,,0.018770576999486366,2.0,,,6.968505859375,0.00012959899959241739,,,0.0,,,,,933,1680690989.0,0.007528654999987339,,,,,,,
0.006800861000556324,0.06926205400031904,0.0008017829995878856,,,,110,0.0001,1.0,,0.0024364990003959974,26368.0,,,,,823.0,,,,,,,0.0891797399999632,2.0,,,7.1390380859375,0.000167981999766198,,,0.0,,,,,934,1680690989.0,0.009710560999337758,,,,,,,
0.006905535999976564,0.0005361530002119252,0.0007649270000911201,,,,110,0.0001,1.0,,0.0026596739999149577,26400.0,,,,,824.0,,,,,,,0.018533651000325335,2.0,,,7.0875244140625,0.0001297349999731523,,,0.0,,,,,935,1680690989.0,0.007537626000157616,,,,,,,
,,,0.0,1379.0,4067.139584,110,,,3.3,,,980.148224,0.0,470.08001433334954,2.719744,,,204152.250368,1077849.0,0.5219999999999345,0.0,3.7904923441572658,,,976607.0,5.466666666666666,,,4.128000000000014,5987.651584,,6735.0,0.1552994346889347,4.7,4.433333333333334,936,1680690989.0,,5009.05984,,804444.0,0.0,0.0,11581.0,21456.904192
0.006783615000131249,0.06456490399978065,0.000736658000278112,,,,111,0.0001,1.0,,0.002381061000050977,26432.0,,,,,825.0,,,,,,,0.08231650200013974,2.0,,,6.9783935546875,0.00013500800014298875,,,0.0,,,,,937,1680690990.0,0.007715255999755755,,,,,,,
0.006861648999802128,0.0005176120002943208,0.000815786999737611,,,,111,0.0001,1.0,,0.0026229989998682868,26464.0,,,,,826.0,,,,,,,0.01862611199976527,2.0,,,7.006591796875,0.0001367149998259265,,,0.0,,,,,938,1680690990.0,0.007671350000236998,,,,,,,
0.006862272999569541,0.07672600000023522,0.0007334769998124102,,,,111,0.0001,1.0,,0.0024358030004805187,26496.0,,,,,827.0,,,,,,,0.09457050099990738,2.0,,,6.9783935546875,0.00017326099987258203,,,0.0,,,,,939,1680690990.0,0.007639686999937112,,,,,,,
0.00655172799997672,0.0005036829998061876,0.0007869629998822347,,,,111,0.0001,1.0,,0.0025603779995435616,26528.0,,,,,828.0,,,,,,,0.018089457998939906,2.0,,,6.987548828125,0.00013023199971939903,,,0.0,,,,,940,1680690990.0,0.007556474000011804,,,,,,,
0.0071716900001774775,0.07666271699963545,0.0007553900004495517,,,,111,0.0001,1.0,,0.0024502670003130333,26560.0,,,,,829.0,,,,,,,0.09488796700043167,2.0,,,7.02880859375,0.000137085999995179,,,0.0,,,,,941,1680690990.0,0.007710816999860981,,,,,,,
0.007028361999800836,0.0005407039998317487,0.0007789689998389804,,,,111,0.0001,1.0,,0.002616951999698358,26592.0,,,,,830.0,,,,,,,0.01878830499936157,2.0,,,6.9283447265625,0.00013466299969877582,,,0.0,,,,,942,1680690990.0,0.007688655000492872,,,,,,,
0.006793956000365142,0.08385472800000571,0.000823936000415415,,,,111,0.0001,1.0,,0.0025750249997145147,26624.0,,,,,831.0,,,,,,,0.10198343200045201,2.0,,,6.9678955078125,0.00016319699989253422,,,0.0,,,,,943,1680690990.0,0.007772590000058699,,,,,,,
0.006660142000328051,0.0005698670001947903,0.0007398580000881338,,,,111,0.0001,1.0,,0.0026140519994442,26656.0,,,,,832.0,,,,,,,0.018406770999717992,2.0,,,7.03369140625,0.00012846800018451177,,,0.0,,,,,944,1680690990.0,0.007694383999478305,,,,,,,
0.006834083999819995,0.09398366000004899,0.0007369060003838968,,,,111,0.0001,1.0,,0.002454161999594362,26688.0,,,,,833.0,,,,,,,0.11163404599938076,2.0,,,7.0596923828125,0.00013408399991021724,,,0.0,,,,,945,1680690990.0,0.007491149999623303,,,,,,,
0.006501922000097693,0.0005264219998935005,0.0007038949997877353,,,,111,0.0001,1.0,,0.0025314519998573815,26720.0,,,,,834.0,,,,,,,0.01762055700055498,2.0,,,6.9356689453125,0.00012132000028941547,,,0.0,,,,,946,1680690990.0,0.007235546000629256,,,,,,,
0.0069012619997010916,0.080553769999824,0.0008173810001608217,,,,111,0.0001,1.0,,0.002483778000168968,26752.0,,,,,835.0,,,,,,,0.09844662699924811,2.0,,,7.02685546875,0.00014170400027069263,,,0.0,,,,,947,1680690990.0,0.007548731999122538,,,,,,,
0.006779377999919234,0.0005527009998331778,0.0007570610005132039,,,,111,0.0001,1.0,,0.0027083739996669465,26784.0,,,,,836.0,,,,,,,0.018493720999686047,2.0,,,6.9256591796875,0.00016430799951194786,,,0.0,,,,,948,1680690990.0,0.007531899000241538,,,,,,,
0.006808660999922722,0.07362748800005647,0.0007851059999666177,,,,111,0.0001,1.0,,0.002526735000174085,26816.0,,,,,837.0,,,,,,,0.09143674499955523,2.0,,,7.16357421875,0.00017820699940784834,,,0.0,,,,,949,1680690990.0,0.007510548000027484,,,,,,,
0.006496322000202781,0.0005225929999141954,0.0007124089997887495,,,,111,0.0001,1.0,,0.002636762000292947,26848.0,,,,,838.0,,,,,,,0.017629421000492584,2.0,,,7.0294189453125,0.00011921300028916448,,,0.0,,,,,950,1680690990.0,0.007142122000004747,,,,,,,
0.006788128000152938,0.07033502900048916,0.0007270289997904911,,,,111,0.0001,1.0,,0.0023544329997093882,26880.0,,,,,839.0,,,,,,,0.08798631500030751,2.0,,,7.109619140625,0.00013204599963501096,,,0.0,,,,,951,1680690990.0,0.007649650000530528,,,,,,,
,,,0.0,1395.0,4067.188736,111,,,3.3,,,980.19328,0.0,418.0336729920468,2.719744,,,204178.6368,1087810.0,0.5259999999999536,0.0,1.1394740529987297,,,989499.0,5.466666666666666,,,4.204000000000008,5987.651584,,6843.0,0.065392875755422,4.7,4.433333333333334,952,1680690990.0,,5001.560064,,815717.0,0.0,0.0,11793.0,21437.628416
0.006871948000480188,0.1845070579993262,0.0007472260003851261,,,,112,0.0001,1.0,,0.0023343570001088665,26912.0,,,,,840.0,,,,,,,0.2022782140002164,2.0,,,7.0218505859375,0.00017614300031709718,,,0.0,,,,,953,1680690991.0,0.007641481999598909,,,,,,,
0.00659759199970722,0.0007364610000877292,0.0007696479997321148,,,,112,0.0001,1.0,,0.002502440000171191,26944.0,,,,,841.0,,,,,,,0.01829210400046577,2.0,,,6.9901123046875,0.00013078400024824077,,,0.0,,,,,954,1680690991.0,0.007555179000519274,,,,,,,
0.006802308000260382,0.11334283499945741,0.000747975000194856,,,,112,0.0001,1.0,,0.002492341000106535,26976.0,,,,,842.0,,,,,,,0.13115221499992913,2.0,,,6.869873046875,0.0001727779999782797,,,0.0,,,,,955,1680690991.0,0.007593977999931667,,,,,,,
0.006923449999703735,0.000751939000110724,0.000722949999726552,,,,112,0.0001,1.0,,0.00266149300023244,27008.0,,,,,843.0,,,,,,,0.018808444999194762,2.0,,,7.043701171875,0.000131586999486899,,,0.0,,,,,956,1680690991.0,0.0076170259999344125,,,,,,,
0.00683961599952454,0.0992080830001214,0.0007273830005942727,,,,112,0.0001,1.0,,0.0024057149994405336,27040.0,,,,,844.0,,,,,,,0.11702887899900816,2.0,,,7.1077880859375,0.00023726199924567482,,,0.0,,,,,957,1680690991.0,0.0076108200000817305,,,,,,,
0.006732411000484717,0.0004752199993163231,0.0007447160005540354,,,,112,0.0001,1.0,,0.0026393560001451988,27072.0,,,,,845.0,,,,,,,0.01804874000026757,2.0,,,7.020263671875,0.00012137100020481739,,,0.0,,,,,958,1680690991.0,0.0073356659995624796,,,,,,,
0.006830544999502308,0.0970851189995301,0.0007446500003425172,,,,112,0.0001,1.0,,0.0023716349996902863,27104.0,,,,,846.0,,,,,,,0.11480451299939887,2.0,,,7.0084228515625,0.00017349500012642238,,,0.0,,,,,959,1680690991.0,0.007599069000207237,,,,,,,
0.006959242999982962,0.0005026689996157074,0.0008204910000131349,,,,112,0.0001,1.0,,0.002605978999781655,27136.0,,,,,847.0,,,,,,,0.01848627399886027,2.0,,,7.1414794921875,0.00012795299971912755,,,0.0,,,,,960,1680690991.0,0.007469938999747683,,,,,,,
0.006776657000045816,0.08008847099972627,0.0007423710003422457,,,,112,0.0001,1.0,,0.002323900000192225,27168.0,,,,,848.0,,,,,,,0.09768742400046904,2.0,,,6.9827880859375,0.0001474780001444742,,,0.0,,,,,961,1680690991.0,0.007608547000018007,,,,,,,
0.006505428999844298,0.0004917099995509489,0.0007272579996424611,,,,112,0.0001,1.0,,0.002669638000043051,27200.0,,,,,849.0,,,,,,,0.01783345399871905,2.0,,,7.149169921875,0.00012301999959163368,,,0.0,,,,,962,1680690991.0,0.007316399000046658,,,,,,,
0.006798866000281123,0.08623984299993026,0.0007316549999814015,,,,112,0.0001,1.0,,0.0023922939999465598,27232.0,,,,,850.0,,,,,,,0.10407888400004595,2.0,,,7.1553955078125,0.00013435799974104157,,,0.0,,,,,963,1680690991.0,0.007781868000165559,,,,,,,
0.006561393000083626,0.0005166740002096049,0.0007228080003187642,,,,112,0.0001,1.0,,0.0025277799995819805,27264.0,,,,,851.0,,,,,,,0.018174204000388272,2.0,,,6.96875,0.00012536299982457422,,,0.0,,,,,964,1680690991.0,0.007720186000369722,,,,,,,
0.006651052000052005,0.0840582370001357,0.0007436839996444178,,,,112,0.0001,1.0,,0.002331628999854729,27296.0,,,,,852.0,,,,,,,0.10179161899850442,2.0,,,6.9266357421875,0.00013259899969852995,,,0.0,,,,,965,1680690991.0,0.007874417999119032,,,,,,,
0.007448811000358546,0.0005198819999350235,0.0007380639999610139,,,,112,0.0001,1.0,,0.0026664229999369127,27328.0,,,,,853.0,,,,,,,0.020108272000470606,2.0,,,6.9267578125,0.00013075100014248164,,,0.0,,,,,966,1680690991.0,0.008604341000136628,,,,,,,
,,,0.0,1415.0,4067.127296,112,,,3.3,,,980.13184,0.0,471.7371725381323,2.719744,,,204151.001088,1097608.0,0.5319999999999254,0.0,1.1314557158946474,,,1003379.0,5.466666666666666,,,4.27200000000002,5987.651584,,6906.0,0.18390775027588752,4.7,4.433333333333334,967,1680690991.0,,5009.895424,,827498.0,0.0,0.0,11954.0,21456.908288
0.006817466000029526,0.08464372199978243,0.0007598900001539732,,,,113,0.0001,1.0,,0.0023969170006239437,27360.0,,,,,854.0,,,,,,,0.10255499300001247,2.0,,,7.0638427734375,0.00013315199976204894,,,0.0,,,,,968,1680690992.0,0.0078038459996605525,,,,,,,
0.006870031999824278,0.0005631960002574488,0.0007219330000225455,,,,113,0.0001,1.0,,0.0025906390001182444,27392.0,,,,,855.0,,,,,,,0.018635710000125982,2.0,,,7.1287841796875,0.00017506200038042152,,,0.0,,,,,969,1680690992.0,0.0077148479995230446,,,,,,,
0.006878702999529196,0.06382799800030625,0.000734531000489369,,,,113,0.0001,1.0,,0.0024699510004211334,27424.0,,,,,856.0,,,,,,,0.08183967500099243,2.0,,,6.9739990234375,0.00013680299980478594,,,0.0,,,,,970,1680690992.0,0.007791689000441693,,,,,,,
0.006748838999556028,0.0004958260005878401,0.0007486360000257264,,,,113,0.0001,1.0,,0.0026585049999994226,27456.0,,,,,857.0,,,,,,,0.0185222159998375,2.0,,,6.8900146484375,0.00016350199985026848,,,0.0,,,,,971,1680690992.0,0.007706907999818213,,,,,,,
0.006807671999922604,0.13445113699981448,0.0007308939993890817,,,,113,0.0001,1.0,,0.00219218600068416,27488.0,,,,,858.0,,,,,,,0.15197313699991355,2.0,,,6.96826171875,0.0001364660001854645,,,0.0,,,,,972,1680690992.0,0.007654781999917759,,,,,,,
0.00650285099982284,0.0004897910002910066,0.0006930400004421244,,,,113,0.0001,1.0,,0.0026937499997075065,27520.0,,,,,859.0,,,,,,,0.017996896000113338,2.0,,,6.869140625,0.0001230529996973928,,,0.0,,,,,973,1680690992.0,0.007494411000152468,,,,,,,
0.006677994000710896,0.07841921900035231,0.0007095130004017847,,,,113,0.0001,1.0,,0.002265910999994958,27552.0,,,,,860.0,,,,,,,0.09581323100155714,2.0,,,6.866455078125,0.00013308500001585344,,,0.0,,,,,974,1680690992.0,0.007607509000081336,,,,,,,
