03_hivemind/global_epoch,04_peers/peer_2_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/overshot_TBS,03_hivemind/total_training_samples,03_hivemind/num_peers,04_peers/peer_2_epoch_oos,03_hivemind/epoch_based_sps,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_2_epoch,03_hivemind/undershot_TBS,03_hivemind/actual_total_samples_per_second,03_hivemind/epoch_s,04_peers/peer_2_samples_accumulated,_runtime,03_hivemind/reached_TBS,04_peers/peer_1_epoch_oos,03_hivemind/optimistic_total_samples_per_second,_step,_timestamp,03_hivemind/num_clients,03_hivemind/eta_next_epoch_s,03_hivemind/per_epoch_training_samples,03_hivemind/next_fetch_time_s,04_peers/peer_1_samples_per_second,03_hivemind/estimated_current_samples
2,361.69,29120,,,2,0.0,,2720.0,2.0,2.0,,396.1055014808818,,25856.0,399,,0.0,396.1055014808818,293,1681390731.0,0,8.76,,3.5,36.12,29299
2,359.98,29440,,,2,0.0,,2752.0,2.0,2.0,,396.849520860271,,26368.0,400,,0.0,396.849520860271,294,1681390732.0,0,7.55,,3.02,36.12,29771
2,360.73,29984,,,2,0.0,,2816.0,2.0,2.0,,393.63753916809753,,26624.0,402,,0.0,393.63753916809753,295,1681390734.0,0,6.49,,2.6,36.12,30212
2,357.52,30528,,,2,0.0,,2848.0,2.0,2.0,,396.45991734966924,,27136.0,403,,0.0,396.45991734966924,296,1681390735.0,0,5.22,,2.09,36.12,30699
2,360.33,30848,,,2,0.0,,2880.0,2.0,2.0,,396.98117885048754,,27648.0,404,,0.0,396.98117885048754,297,1681390736.0,0,4.03,,1.61,36.13,31169
2,360.86,31392,,,2,0.0,,2944.0,2.0,2.0,,394.60418829745953,,27904.0,405,,0.0,394.60418829745953,298,1681390737.0,0,2.92,,1.17,36.12,31615
2,358.49,31936,,,2,0.0,,2976.0,2.0,2.0,,396.86465957238164,,28416.0,406,,0.0,396.86465957238164,299,1681390738.0,0,1.69,,0.68,36.11,32096
2,360.75,32256,,,2,0.0,,3008.0,2.0,2.0,,393.7216373986055,,28928.0,407,,0.0,393.7216373986055,300,1681390739.0,0,0.59,,0.5,36.12,32537
2,357.61,32800,,,2,0.0,,3072.0,2.0,2.0,,396.33448475270757,,29184.0,409,,0.0,396.33448475270757,301,1681390741.0,0,0.0,,0.5,36.11,33020
2,360.25,32832,,,2,0.0,,3104.0,2.0,2.0,,396.3358700575426,,29696.0,410,,0.0,396.3358700575426,302,1681390742.0,0,0.0,,0.5,36.09,33487
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,411,,0.0,396.3358700575426,303,1681390743.0,0,0.0,,0.5,36.09,33954
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,412,,0.0,396.3358700575426,304,1681390744.0,0,0.0,,0.5,36.09,34421
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,413,,0.0,396.3358700575426,305,1681390745.0,0,0.0,,0.5,36.09,34887
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,414,,0.0,396.3358700575426,306,1681390746.0,0,0.0,,0.5,36.09,35354
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,416,,0.0,396.3358700575426,307,1681390748.0,0,0.0,,0.5,36.09,35823
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,417,,0.0,396.3358700575426,308,1681390749.0,0,0.0,,0.5,36.09,36288
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,418,,0.0,396.3358700575426,309,1681390750.0,0,0.0,,0.5,36.09,36754
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,419,,0.0,396.3358700575426,310,1681390751.0,0,0.0,,0.5,36.09,37222
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,420,,0.0,396.3358700575426,311,1681390752.0,0,0.0,,0.5,36.09,37690
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,422,,0.0,396.3358700575426,312,1681390754.0,0,0.0,,0.5,36.09,38157
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,423,,0.0,396.3358700575426,313,1681390755.0,0,0.0,,0.5,36.09,38622
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,424,,0.0,396.3358700575426,314,1681390756.0,0,0.0,,0.5,36.09,39088
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,425,,0.0,396.3358700575426,315,1681390757.0,0,0.0,,0.5,36.09,39555
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,426,,0.0,396.3358700575426,316,1681390758.0,0,0.0,,0.5,36.09,40022
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,427,,0.0,396.3358700575426,317,1681390759.0,0,0.0,,0.5,36.09,40488
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,429,,0.0,396.3358700575426,318,1681390761.0,0,0.0,,0.5,36.09,40955
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,430,,0.0,396.3358700575426,319,1681390762.0,0,0.0,,0.5,36.09,41424
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,431,,0.0,396.3358700575426,320,1681390763.0,0,0.0,,0.5,36.09,41891
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,432,,0.0,396.3358700575426,321,1681390764.0,0,0.0,,0.5,36.09,42358
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,433,,0.0,396.3358700575426,322,1681390765.0,0,0.0,,0.5,36.09,42824
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,434,,0.0,396.3358700575426,323,1681390766.0,0,0.0,,0.5,36.09,43293
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,436,,0.0,396.3358700575426,324,1681390768.0,0,0.0,,0.5,36.09,43761
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,437,,0.0,396.3358700575426,325,1681390769.0,0,0.0,,0.5,36.09,44228
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,438,,0.0,396.3358700575426,326,1681390770.0,0,0.0,,0.5,36.09,44694
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,439,,0.0,396.3358700575426,327,1681390771.0,0,0.0,,0.5,36.09,45159
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,440,,0.0,396.3358700575426,328,1681390772.0,0,0.0,,0.5,36.09,45624
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,442,,0.0,396.3358700575426,329,1681390774.0,0,0.0,,0.5,36.09,46091
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,443,,0.0,396.3358700575426,330,1681390775.0,0,0.0,,0.5,36.09,46559
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,444,,0.0,396.3358700575426,331,1681390776.0,0,0.0,,0.5,36.09,47026
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,445,,0.0,396.3358700575426,332,1681390777.0,0,0.0,,0.5,36.09,47493
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,446,,0.0,396.3358700575426,333,1681390778.0,0,0.0,,0.5,36.09,47960
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,447,,0.0,396.3358700575426,334,1681390779.0,0,0.0,,0.5,36.09,48428
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,449,,0.0,396.3358700575426,335,1681390781.0,0,0.0,,0.5,36.09,48896
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,450,,0.0,396.3358700575426,336,1681390782.0,0,0.0,,0.5,36.09,49363
2,360.25,32832,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,451,,0.0,396.3358700575426,337,1681390783.0,0,0.0,,0.5,36.09,49830
3,360.25,0,,,2,0.0,,3136.0,2.0,2.0,,396.3358700575426,,29696.0,452,,0.0,396.3358700575426,338,1681390784.0,0,81.45,,10.0,36.09,485
3,360.25,0,2.0,98560.0,2,0.0,254.46603144109037,0.0,3.0,3.0,0.0,396.3358700575426,129.02311484981328,0.0,453,1.0,0.0,396.3358700575426,339,1681390785.0,0,80.27,32832.0,10.0,36.09,954
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,455,,0.0,396.3358700575426,340,1681390787.0,0,79.09,,10.0,36.09,1421
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,456,,0.0,396.3358700575426,341,1681390788.0,0,77.92,,10.0,36.09,1887
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,457,,0.0,396.3358700575426,342,1681390789.0,0,76.89,,10.0,36.09,2296
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,458,,0.0,396.3358700575426,343,1681390790.0,0,75.86,,10.0,36.09,2700
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,459,,0.0,396.3358700575426,344,1681390791.0,0,74.84,,10.0,36.09,3107
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,460,,0.0,396.3358700575426,345,1681390792.0,0,73.82,,10.0,36.09,3511
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,461,,0.0,396.3358700575426,346,1681390793.0,0,72.8,,10.0,36.09,3915
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,462,,0.0,396.3358700575426,347,1681390794.0,0,71.78,,10.0,36.09,4318
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,463,,0.0,396.3358700575426,348,1681390795.0,0,70.76,,10.0,36.09,4722
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,464,,0.0,396.3358700575426,349,1681390796.0,0,69.74,,10.0,36.09,5126
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,465,,0.0,396.3358700575426,350,1681390797.0,0,68.72,,10.0,36.09,5530
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,466,,0.0,396.3358700575426,351,1681390798.0,0,67.7,,10.0,36.09,5936
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,467,,0.0,396.3358700575426,352,1681390799.0,0,66.68,,10.0,36.09,6339
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,468,,0.0,396.3358700575426,353,1681390800.0,0,65.66,,10.0,36.09,6745
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,469,,0.0,396.3358700575426,354,1681390801.0,0,64.64,,10.0,36.09,7149
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,470,,0.0,396.3358700575426,355,1681390802.0,0,63.62,,10.0,36.09,7554
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,471,,0.0,396.3358700575426,356,1681390803.0,0,62.6,,10.0,36.09,7959
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,472,,0.0,396.3358700575426,357,1681390804.0,0,61.58,,10.0,36.09,8363
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,473,,0.0,396.3358700575426,358,1681390805.0,0,60.56,,10.0,36.09,8767
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,474,,0.0,396.3358700575426,359,1681390806.0,0,59.54,,10.0,36.09,9171
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,475,,0.0,396.3358700575426,360,1681390807.0,0,58.52,,10.0,36.09,9575
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,476,,0.0,396.3358700575426,361,1681390808.0,0,57.5,,10.0,36.09,9978
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,477,,0.0,396.3358700575426,362,1681390809.0,0,56.48,,10.0,36.09,10382
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,478,,0.0,396.3358700575426,363,1681390810.0,0,55.46,,10.0,36.09,10786
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,479,,0.0,396.3358700575426,364,1681390811.0,0,54.45,,10.0,36.09,11189
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,480,,0.0,396.3358700575426,365,1681390812.0,0,53.43,,10.0,36.09,11592
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,481,,0.0,396.3358700575426,366,1681390813.0,0,52.41,,10.0,36.09,11996
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,482,,0.0,396.3358700575426,367,1681390814.0,0,51.39,,10.0,36.09,12402
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,483,,0.0,396.3358700575426,368,1681390815.0,0,50.37,,10.0,36.09,12805
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,484,,0.0,396.3358700575426,369,1681390816.0,0,49.35,,10.0,36.09,13209
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,485,,0.0,396.3358700575426,370,1681390817.0,0,48.33,,10.0,36.09,13614
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,486,,0.0,396.3358700575426,371,1681390818.0,0,47.31,,10.0,36.09,14018
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,487,,0.0,396.3358700575426,372,1681390819.0,0,46.28,,10.0,36.09,14425
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,488,,0.0,396.3358700575426,373,1681390820.0,0,45.26,,10.0,36.09,14829
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,489,,0.0,396.3358700575426,374,1681390821.0,0,44.25,,10.0,36.09,15232
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,490,,0.0,396.3358700575426,375,1681390822.0,0,43.23,,10.0,36.09,15636
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,491,,0.0,396.3358700575426,376,1681390823.0,0,42.21,,10.0,36.09,16039
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,492,,0.0,396.3358700575426,377,1681390824.0,0,41.19,,10.0,36.09,16443
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,493,,0.0,396.3358700575426,378,1681390825.0,0,40.17,,10.0,36.09,16846
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,494,,0.0,396.3358700575426,379,1681390826.0,0,39.15,,10.0,36.09,17250
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,495,,0.0,396.3358700575426,380,1681390827.0,0,38.14,,10.0,36.09,17653
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,496,,0.0,396.3358700575426,381,1681390828.0,0,37.12,,10.0,36.09,18057
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,498,,0.0,396.3358700575426,382,1681390830.0,0,36.1,,10.0,36.09,18461
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,499,,0.0,396.3358700575426,383,1681390831.0,0,35.08,,10.0,36.09,18865
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,500,,0.0,396.3358700575426,384,1681390832.0,0,34.05,,10.0,36.09,19271
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,501,,0.0,396.3358700575426,385,1681390833.0,0,33.03,,10.0,36.09,19678
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,502,,0.0,396.3358700575426,386,1681390834.0,0,32.01,,10.0,36.09,20082
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,503,,0.0,396.3358700575426,387,1681390835.0,0,30.99,,10.0,36.09,20486
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,504,,0.0,396.3358700575426,388,1681390836.0,0,29.97,,10.0,36.09,20891
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,505,,0.0,396.3358700575426,389,1681390837.0,0,28.94,,10.0,36.09,21297
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,506,,0.0,396.3358700575426,390,1681390838.0,0,27.92,,10.0,36.09,21702
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,507,,0.0,396.3358700575426,391,1681390839.0,0,26.9,,10.0,36.09,22107
3,360.25,0,,,2,0.0,,0.0,3.0,3.0,,396.3358700575426,,0.0,508,,0.0,396.3358700575426,392,1681390840.0,0,25.88,,10.0,36.09,22511
