04_peers/peer_2_epoch,04_peers/peer_3_samples_per_second,03_hivemind/epoch_s,03_hivemind/num_clients,04_peers/peer_2_epoch_oos,04_peers/peer_1_samples_accumulated,03_hivemind/global_samples_accumulated,_step,04_peers/peer_3_samples_accumulated,03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,_timestamp,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,04_peers/peer_1_epoch,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,04_peers/peer_3_epoch,03_hivemind/global_epoch,03_hivemind/overshot_TBS,03_hivemind/undershot_TBS,04_peers/peer_2_samples_per_second,_runtime,04_peers/peer_1_epoch_oos,04_peers/peer_3_epoch_oos,03_hivemind/eta_next_epoch_s,03_hivemind/next_fetch_time_s,03_hivemind/per_epoch_training_samples
1.0,1500.11,,0,0.0,3776.0,32800,245,24832.0,185812,2004.1921681176807,3,,1681399417.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,345,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,246,24832.0,188205,2004.1921681176807,3,,1681399418.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,346,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,247,24832.0,190596,2004.1921681176807,3,,1681399419.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,347,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,248,24832.0,192988,2004.1921681176807,3,,1681399421.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,349,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,249,24832.0,195380,2004.1921681176807,3,,1681399422.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,350,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,250,24832.0,197776,2004.1921681176807,3,,1681399423.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,351,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,251,24832.0,200167,2004.1921681176807,3,,1681399424.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,352,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,252,24832.0,202554,2004.1921681176807,3,,1681399425.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,353,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,253,24832.0,204950,2004.1921681176807,3,,1681399427.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,355,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,254,24832.0,207350,2004.1921681176807,3,,1681399428.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,356,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,255,24832.0,209738,2004.1921681176807,3,,1681399429.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,357,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,256,24832.0,212134,2004.1921681176807,3,,1681399430.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,358,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,257,24832.0,214532,2004.1921681176807,3,,1681399431.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,359,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,258,24832.0,216908,2004.1921681176807,3,,1681399433.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,361,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,259,24832.0,219307,2004.1921681176807,3,,1681399434.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,362,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,260,24832.0,221700,2004.1921681176807,3,,1681399435.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,363,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,261,24832.0,224092,2004.1921681176807,3,,1681399436.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,364,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,262,24832.0,226483,2004.1921681176807,3,,1681399437.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,365,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,263,24832.0,228879,2004.1921681176807,3,,1681399439.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,367,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,264,24832.0,232674,2004.1921681176807,3,,1681399440.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,368,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,265,24832.0,237422,2004.1921681176807,3,,1681399443.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,371,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,266,24832.0,240777,2004.1921681176807,3,,1681399445.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,373,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,267,24832.0,243484,2004.1921681176807,3,,1681399446.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,374,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,268,24832.0,246484,2004.1921681176807,3,,1681399447.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,375,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,269,24832.0,249991,2004.1921681176807,3,,1681399449.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,377,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,270,24832.0,252692,2004.1921681176807,3,,1681399450.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,378,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,271,24832.0,256610,2004.1921681176807,3,,1681399452.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,380,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,272,24832.0,259310,2004.1921681176807,3,,1681399454.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,382,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,273,24832.0,262661,2004.1921681176807,3,,1681399455.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,383,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,274,24832.0,266533,2004.1921681176807,3,,1681399457.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,385,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,275,24832.0,269241,2004.1921681176807,3,,1681399459.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,387,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,276,24832.0,272501,2004.1921681176807,3,,1681399460.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,388,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,277,24832.0,275392,2004.1921681176807,3,,1681399462.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,390,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,278,24832.0,279543,2004.1921681176807,3,,1681399464.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,392,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,279,24832.0,283671,2004.1921681176807,3,,1681399466.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,394,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,280,24832.0,287499,2004.1921681176807,3,,1681399468.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,396,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,281,24832.0,290696,2004.1921681176807,3,,1681399469.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,397,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,282,24832.0,294190,2004.1921681176807,3,,1681399471.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,399,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,283,24832.0,297704,2004.1921681176807,3,,1681399473.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,401,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,284,24832.0,301532,2004.1921681176807,3,,1681399475.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,403,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,285,24832.0,305033,2004.1921681176807,3,,1681399477.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,405,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,32800,286,24832.0,308926,2004.1921681176807,3,,1681399479.0,,4192.0,2004.1921681176807,1.0,,249.73,1.0,1,,,254.35,407,0.0,0.0,0.0,0.5,
1.0,1500.11,,0,0.0,3776.0,544,287,24832.0,1650,2008.6345057978258,3,,1681399480.0,,4192.0,2008.6345057978258,1.0,,249.73,1.0,2,,,254.35,408,0.0,0.0,15.49,7.75,
2.0,1498.59,155.98959054378793,0,0.0,32.0,2944,288,512.0,3724,1859.5965783985728,3,0.0,1681399481.0,210.27044103172187,0.0,1859.5965783985728,2.0,65696.0,255.7,2.0,2,2.0,0.0,254.35,409,0.0,0.0,15.62,7.81,32800.0
2.0,1384.43,,0,0.0,352.0,6144,289,2304.0,6996,2142.8608952113577,3,,1681399483.0,,288.0,2142.8608952113577,2.0,,237.09,2.0,2,,,238.07,411,0.0,0.0,12.03,6.01,
2.0,1648.42,,0,0.0,640.0,8480,290,4864.0,10301,2311.2986347983074,3,,1681399484.0,,640.0,2311.2986347983074,2.0,,245.01,2.0,2,,,249.43,412,0.0,0.0,9.72,4.86,
2.0,1816.28,,0,0.0,640.0,9408,291,7168.0,10152,1367.070487148043,3,,1681399485.0,,672.0,1367.070487148043,2.0,,245.01,2.0,2,,,250.01,413,0.0,0.0,16.54,8.27,
2.0,1011.33,,0,0.0,992.0,11840,292,7424.0,12431,1500.7540688573426,3,,1681399487.0,,992.0,1500.7540688573426,2.0,,176.27,2.0,2,,,179.47,415,0.0,0.0,13.55,6.78,
2.0,1059.4,,0,0.0,1312.0,13568,293,9216.0,14123,1400.1441831506022,3,,1681399488.0,,1312.0,1400.1441831506022,2.0,,218.88,2.0,2,,,222.48,416,0.0,0.0,13.32,6.66,
2.0,916.2,,0,0.0,1664.0,15520,294,10240.0,16108,1426.4490821696515,3,,1681399489.0,,1664.0,1426.4490821696515,2.0,,240.0,2.0,2,,,243.94,417,0.0,0.0,11.68,5.84,
2.0,928.49,,0,0.0,1984.0,17504,295,11520.0,18232,1496.9374212770558,3,,1681399491.0,,2016.0,1496.9374212770558,2.0,,246.6,2.0,2,,,251.36,419,0.0,0.0,9.71,4.86,
2.0,994.24,,0,0.0,2336.0,19168,296,12800.0,20079,1474.0297964717479,3,,1681399492.0,,2368.0,1474.0297964717479,2.0,,248.94,2.0,2,,,253.76,420,0.0,0.0,8.61,4.3,
2.0,969.45,,0,0.0,2656.0,20896,297,13824.0,21692,1402.9256113910694,3,,1681399493.0,,2688.0,1402.9256113910694,2.0,,250.25,2.0,2,,,254.34,421,0.0,0.0,7.9,3.95,
2.0,897.62,,0,0.0,3008.0,22880,298,14848.0,23380,1357.9465820218456,3,,1681399495.0,,3040.0,1357.9465820218456,2.0,,250.88,2.0,2,,,254.43,423,0.0,0.0,6.91,3.46,
2.0,852.74,,0,0.0,3360.0,24576,299,16128.0,25192,1350.745962342376,3,,1681399496.0,,3392.0,1350.745962342376,2.0,,250.91,2.0,2,,,254.3,424,0.0,0.0,5.61,2.8,
2.0,845.12,,0,0.0,3680.0,26272,300,17152.0,27226,1408.442356986882,3,,1681399497.0,,3744.0,1408.442356986882,2.0,,251.18,2.0,2,,,254.45,425,0.0,0.0,3.94,1.97,
2.0,903.1,,0,0.0,4032.0,28224,301,18176.0,28762,1318.6633697734662,3,,1681399499.0,,4064.0,1318.6633697734662,2.0,,251.12,2.0,2,,,254.22,427,0.0,0.0,3.04,1.52,
2.0,813.75,,0,0.0,4352.0,30208,302,19456.0,30748,1364.496768709106,3,,1681399500.0,,4416.0,1364.496768709106,2.0,,250.81,2.0,2,,,254.11,428,0.0,0.0,1.48,0.74,
2.0,859.07,,0,0.0,4704.0,32128,303,20736.0,32811,1427.1643939588805,3,,1681399501.0,,4768.0,1427.1643939588805,2.0,,251.27,2.0,2,,,254.15,429,0.0,0.0,0.0,0.5,
2.0,922.73,,0,0.0,5024.0,32960,304,22016.0,34380,1339.289782273537,3,,1681399503.0,,5088.0,1339.289782273537,2.0,,250.3,2.0,2,,,254.13,431,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,305,22528.0,36186,1339.289782273537,3,,1681399504.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,432,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,306,22528.0,38024,1339.289782273537,3,,1681399505.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,433,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,307,22528.0,42511,1339.289782273537,3,,1681399509.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,437,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,308,22528.0,44320,1339.289782273537,3,,1681399510.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,438,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,309,22528.0,46790,1339.289782273537,3,,1681399512.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,440,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,310,22528.0,49367,1339.289782273537,3,,1681399514.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,442,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,311,22528.0,53538,1339.289782273537,3,,1681399517.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,445,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,312,22528.0,56440,1339.289782273537,3,,1681399519.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,447,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,313,22528.0,59644,1339.289782273537,3,,1681399522.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,450,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,314,22528.0,62544,1339.289782273537,3,,1681399524.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,452,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,315,22528.0,65105,1339.289782273537,3,,1681399526.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,454,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,316,22528.0,68714,1339.289782273537,3,,1681399528.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,456,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,317,22528.0,71907,1339.289782273537,3,,1681399531.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,459,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,318,22528.0,73710,1339.289782273537,3,,1681399532.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,460,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,319,22528.0,76793,1339.289782273537,3,,1681399534.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,462,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,320,22528.0,79770,1339.289782273537,3,,1681399537.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,465,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,321,22528.0,82501,1339.289782273537,3,,1681399539.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,467,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,322,22528.0,85356,1339.289782273537,3,,1681399541.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,469,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,323,22528.0,87584,1339.289782273537,3,,1681399542.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,470,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,324,22528.0,90033,1339.289782273537,3,,1681399544.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,472,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,325,22528.0,91843,1339.289782273537,3,,1681399546.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,474,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,326,22528.0,94309,1339.289782273537,3,,1681399548.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,476,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,327,22528.0,96503,1339.289782273537,3,,1681399549.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,477,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,328,22528.0,100030,1339.289782273537,3,,1681399552.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,480,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,329,22528.0,102684,1339.289782273537,3,,1681399554.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,482,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,330,22528.0,105558,1339.289782273537,3,,1681399556.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,484,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,331,22528.0,108478,1339.289782273537,3,,1681399558.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,486,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,332,22528.0,111255,1339.289782273537,3,,1681399560.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,488,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,333,22528.0,114275,1339.289782273537,3,,1681399562.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,490,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,334,22528.0,117420,1339.289782273537,3,,1681399565.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,493,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,335,22528.0,120616,1339.289782273537,3,,1681399567.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,495,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,336,22528.0,123651,1339.289782273537,3,,1681399569.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,497,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,337,22528.0,126149,1339.289782273537,3,,1681399571.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,499,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,338,22528.0,128365,1339.289782273537,3,,1681399573.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,501,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,339,22528.0,131779,1339.289782273537,3,,1681399575.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,503,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,340,22528.0,134968,1339.289782273537,3,,1681399578.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,506,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,341,22528.0,137747,1339.289782273537,3,,1681399580.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,508,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,342,22528.0,140728,1339.289782273537,3,,1681399582.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,510,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,343,22528.0,143905,1339.289782273537,3,,1681399585.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,513,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,344,22528.0,146677,1339.289782273537,3,,1681399587.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,515,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,345,22528.0,149850,1339.289782273537,3,,1681399589.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,517,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,346,22528.0,152414,1339.289782273537,3,,1681399591.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,519,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,347,22528.0,155402,1339.289782273537,3,,1681399593.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,521,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,348,22528.0,157966,1339.289782273537,3,,1681399595.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,523,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,349,22528.0,160310,1339.289782273537,3,,1681399597.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,525,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,350,22528.0,162242,1339.289782273537,3,,1681399598.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,526,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,351,22528.0,164048,1339.289782273537,3,,1681399600.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,528,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,352,22528.0,166268,1339.289782273537,3,,1681399601.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,529,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,353,22528.0,168076,1339.289782273537,3,,1681399603.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,531,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,354,22528.0,169906,1339.289782273537,3,,1681399604.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,532,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,355,22528.0,171718,1339.289782273537,3,,1681399605.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,533,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,356,22528.0,173850,1339.289782273537,3,,1681399607.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,535,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,357,22528.0,176593,1339.289782273537,3,,1681399609.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,537,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,358,22528.0,179229,1339.289782273537,3,,1681399611.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,539,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,359,22528.0,181806,1339.289782273537,3,,1681399613.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,541,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,360,22528.0,184695,1339.289782273537,3,,1681399615.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,543,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,361,22528.0,187285,1339.289782273537,3,,1681399617.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,545,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,362,22528.0,190203,1339.289782273537,3,,1681399619.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,547,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,363,22528.0,193200,1339.289782273537,3,,1681399621.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,549,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,364,22528.0,195558,1339.289782273537,3,,1681399623.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,551,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,365,22528.0,198113,1339.289782273537,3,,1681399625.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,553,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,366,22528.0,201488,1339.289782273537,3,,1681399628.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,556,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,367,22528.0,204046,1339.289782273537,3,,1681399629.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,557,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,368,22528.0,206642,1339.289782273537,3,,1681399631.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,559,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,369,22528.0,209265,1339.289782273537,3,,1681399633.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,561,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,370,22528.0,212008,1339.289782273537,3,,1681399635.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,563,0.0,0.0,0.0,0.5,
2.0,834.85,,0,0.0,5216.0,32960,371,22528.0,214610,1339.289782273537,3,,1681399637.0,,5216.0,1339.289782273537,2.0,,250.32,2.0,2,,,254.12,565,0.0,0.0,0.0,0.5,
