02_timing/forward_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,cpu/interrupts/ctx_switches_count,cpu/load/avg_sys_load_fifteen_min_percent,_step,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/virtual_memory_size_proc_MB,cpu/logical_core_count,02_timing/backward_time_s,disk/time/disk_busy_time_sys_s,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,cpu/load/avg_sys_load_five_min_percent,_runtime,01_general/lr,03_hivemind/global_epoch,01_general/dataset_iteration_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,03_hivemind/num_peers,cpu/interrupts/interrupts_count,_timestamp,01_general/minibatch_loss,memory/available_memory_sys_MB,process/memory/data_resident_set_proc_MB,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/step,02_timing/step_time_s,02_timing/dataload_time_s,memory/total_memory_sys_MB,disk/counter/disk_write_sys_count,cpu/interrupts/soft_interrupts_count,cpu/load/avg_sys_load_one_min_percent
,,,,,,,59,,,,,,,,,,,,800.0,,,,,,34,0.0001,0.0,0.0,,,6.0,,1681079728.0,7.2431640625,,,,,24.0,0.4789923150001414,0.00480326300021261,,,,
0.02672062600049685,0.10359538699958648,6740.242432,28.2,0.0,54775.0,1.7500000000000002,60,0.3850000000002183,0.006741147999491659,2394.33728,0.0,36.66647825559402,28125.745152,,0.33587694600009854,0.38400000000001455,4704.751616,1317.0,,0.0,0.4536764869551271,0.000733455000045069,0.0,1.625,35,,,,86.0,0.0163432383808243,,290038.0,1681079729.0,,22652.416,0.0,6167.166976,2.654208,,,,,253.0,39841.0,6.125
,,,,,,,61,,,,,,,,,,,,832.0,,,,,,35,0.0001,0.0,0.0,,,6.0,,1681079729.0,7.089111328125,,,,,25.0,0.47770745900015754,0.004039897000438941,,,,
0.02563067599930946,0.10432362000028661,,,,,,62,,0.006806099000641552,,,,,,0.33847293500002706,,,,864.0,,,0.000714001000233111,,,36,0.0001,0.0,0.0,,,6.0,,1681079730.0,7.0948486328125,,,,,26.0,0.47984162800003105,0.0038942969995332533,,,,
,,6775.226368,28.3,0.0,56574.0,1.7500000000000002,63,0.38699999999971624,,2377.150464,0.0,38.74704201438686,28125.745152,,,0.396000000000015,4704.751616,1333.0,,0.0,0.6583797389892162,,0.0,1.625,36,,,,86.0,0.012270178230624946,,292286.0,1681079730.0,,22636.572672,0.0,6149.98016,2.654208,,,,,256.0,41146.0,6.125
0.024943982999502623,0.10429021199979616,,,,,,64,,0.0067856939995181165,,,,,,0.3385202850004134,,,,896.0,,,0.0007323339996219147,,,36,0.0001,0.0,0.0,,,6.0,,1681079730.0,7.3531494140625,,,,,27.0,0.47960348799915664,0.0043309800003044074,,,,
0.02639472700047918,,6770.786304,28.3,0.0,58488.0,1.7500000000000002,65,0.3900000000003274,0.007046157000331732,2394.324992,0.0,36.161783538032026,28126.007296,,,0.41200000000000614,4705.017856,1349.0,,0.0,0.512077750459926,0.0007401460006803973,0.0,1.7500000000000002,37,,,,87.0,0.06939967519845613,,294587.0,1681079731.0,,22641.000448,0.0,6167.154688,2.654208,,,,,260.0,42490.0,6.625
,0.10415007899973716,,,,,,66,,,,,,,,0.33585744199990586,,,,928.0,,,,,,37,0.0001,0.0,0.0,,,6.0,,1681079731.0,7.4713134765625,,,,,28.0,0.47838178500114736,0.004193234000013035,,,,
0.025766417999875557,,6777.626624,28.3,0.0,60280.0,1.7500000000000002,67,0.39100000000053114,0.00678970599983586,2394.33728,0.0,53.52487569391009,28126.007296,,,0.4240000000000066,4705.021952,1365.0,,0.0,0.6978249527562942,0.0006802789994253544,0.0,1.7500000000000002,38,,,,88.0,0.008162347954991466,,297073.0,1681079732.0,,22615.035904,0.0,6167.166976,2.654208,,,,,262.0,44186.0,6.625
,0.10390704800011008,,,,,,68,,,,,,,,0.3378908999993655,,,,960.0,,,,,,38,0.0001,0.0,0.0,,,6.0,,1681079732.0,7.149169921875,,,,,29.0,0.4797618499987948,0.0047274990001824335,,,,
0.026555437000752136,0.10415341400039324,6778.765312,28.3,0.0,62676.0,1.7500000000000002,69,0.3930000000000291,0.006876362000184599,2394.324992,0.0,38.49064444304326,28126.007296,,0.338498654000432,0.43600000000000705,4705.071104,1398.0,,0.0,0.7643900940872312,0.0007709190003879485,0.0,1.7500000000000002,39,,,,91.0,0.008167532280549726,,299750.0,1681079733.0,,22613.889024,0.0,6167.441408,2.654208,,,,,264.0,45744.0,6.625
,,,,,,,70,,,,,,,,,,,,992.0,,,,,,39,0.0001,0.0,0.0,,,6.0,,1681079733.0,7.177978515625,,,,,30.0,0.4812465090026308,0.004391723000480852,,,,
0.025611753999328357,0.10377378800058068,6777.5488,28.3,0.0,64451.0,1.7500000000000002,71,0.39400000000023283,0.006405823000022792,2394.33728,0.0,29.187395646591696,28126.007296,,0.3379060009992827,0.4439999999999884,4705.0752,1410.0,,0.0,0.5989052879555845,0.0008429250001427135,0.0,1.7500000000000002,40,,,,92.0,0.008175309466800338,,301981.0,1681079734.0,,22615.113728,0.0,6167.453696,2.654208,,,,,266.0,47162.0,6.625
,,,,,,,72,,,,,,,,,,,,1024.0,,,,,,40,0.0001,0.0,0.0,,,6.0,,1681079734.0,7.3031005859375,,,,,31.0,0.4788140669998029,0.00427377600044565,,,,
0.02624947699951008,0.10434401400016213,6779.879424,28.3,0.0,66362.0,1.7500000000000002,73,0.3959999999997308,0.006905967999955465,2394.324992,0.0,29.075184378018022,28126.007296,,0.3394650090003779,0.45599999999998886,4705.079296,1428.0,,0.0,0.7805238132178308,0.0006765990001440514,0.0,1.7500000000000002,41,,,,93.0,0.008171770781702118,,304192.0,1681079735.0,,22612.779008,0.0,6167.441408,2.654208,,,,,268.0,48397.0,6.625
,,,,,,,74,,,,,,,,,,,,1056.0,,,,,,41,0.0001,0.0,0.0,,,6.0,,1681079735.0,7.357421875,,,,,32.0,0.48179620700011583,0.004155139999966195,,,,
0.02616245599983813,0.10457372600012604,,,,,,75,,0.0066730290000123205,,,,,,0.3389503340004012,,,,1088.0,,,0.0007090079998306464,,,41,0.0001,0.0,0.0,,,6.0,,1681079735.0,7.0640869140625,,,,,33.0,0.4815755130002799,0.004506960000071558,,,,
0.027617018000455573,,6786.80576,28.3,0.0,68321.0,1.875,76,0.41600000000016735,0.00690182900052605,2394.324992,0.0,37.47552274698173,28126.007296,,,0.4759999999999991,4705.083392,1451.0,,0.0,0.5170284689096142,0.0006954459995540674,0.0,2.0,42,,,,95.0,0.13494783283224615,,306613.0,1681079736.0,,22625.120256,0.0,6167.441408,2.654208,,,,,290.0,49894.0,7.124999999999999
,0.10450422299982165,,,,,,77,,,,,,,,0.3363784260000102,,,,1120.0,,,,,,42,0.0001,0.0,0.0,,,6.0,,1681079736.0,7.3203125,,,,,34.0,0.4805106000003434,0.00441365799997584,,,,
0.024747840999225446,,6787.096576,28.4,0.0,70143.0,1.875,78,0.4179999999996653,0.006782798999665829,2394.33728,0.0,46.207925491327764,28126.007296,,,0.48400000000000887,4705.083392,1470.0,,0.0,0.5358069263205903,0.0007054170000628801,0.0,2.0,43,,,,97.0,0.008170756405401667,,308909.0,1681079737.0,,22605.553664,0.0,6167.453696,2.654208,,,,,292.0,51318.0,7.124999999999999
,0.10439451599995664,,,,,,79,,,,,,,,0.34287401100027637,,,,1152.0,,,,,,43,0.0001,0.0,0.0,,,6.0,,1681079737.0,7.0633544921875,,,,,35.0,0.48375854499863635,0.004253960999449191,,,,
0.027229418999922927,,6789.799936,28.4,0.0,71536.0,1.875,80,0.42000000000007276,0.006888523000270652,2394.324992,0.0,36.771470735289974,28126.007296,,0.33689233499990223,0.4919999999999902,4705.087488,1486.0,,0.0,0.49078233379912123,0.0007062909999149269,0.0,2.0,44,,,,99.0,0.008171858239727124,,310789.0,1681079738.0,,22602.989568,0.0,6167.441408,2.654208,,,,,294.0,52514.0,7.124999999999999
,0.10436161899997387,,,,,,81,,,,,,,,,,,,1184.0,,,,,,44,0.0001,0.0,0.0,,,6.0,,1681079738.0,7.0916748046875,,,,,36.0,0.4803738609998618,0.004295673999877181,,,,
0.02534618100071384,0.10460522099947411,6827.204608,28.5,0.0,73311.0,1.875,82,0.42399999999997817,0.006655798999418039,2394.33728,0.0,38.584988429522284,28126.011392,,0.3394604289997005,0.5039999999999907,4705.087488,1501.0,,0.0,0.5651203381704216,0.000797417999820027,0.0,2.0,45,,,,104.0,0.08579137135230573,,313012.0,1681079739.0,,22565.449728,0.0,6167.453696,2.654208,,,,,299.0,53834.0,7.124999999999999
,,,,,,,83,,,,,,,,,,,,1216.0,,,,,,45,0.0001,0.0,0.0,,,6.0,,1681079739.0,7.3497314453125,,,,,37.0,0.4810889819991644,0.004223934000037843,,,,
0.031886534000477695,0.10460767299991858,6828.142592,28.5,0.0,74878.0,1.875,84,0.4250000000001819,0.006916348000231665,2394.320896,0.0,35.43996153476716,28126.007296,,0.33115896099934616,0.5159999999999911,4705.091584,1513.0,,0.0,0.5975579273608083,0.000756069000090065,0.0,2.0,46,,,,106.0,0.008170859382516117,,315013.0,1681079740.0,,22564.519936,0.0,6167.441408,2.654208,,,,,301.0,55061.0,7.124999999999999
,,,,,,,85,,,,,,,,,,,,1248.0,,,,,,46,0.0001,0.0,0.0,,,6.0,,1681079740.0,7.1671142578125,,,,,38.0,0.48039372299990646,0.005068137999842293,,,,
0.0331617460005873,0.10409371800051304,,,,,,86,,0.006509667000500485,,,,,,0.3319472869998208,,,,1280.0,,,0.0006758580002497183,,,47,0.0001,0.0,0.0,,,6.0,,1681079741.0,7.2568359375,,,,,39.0,0.48155754700110265,0.005169270999431319,,,,
0.026103756000338763,,6829.28128,28.4,0.0,76755.0,1.875,87,0.4329999999999927,0.006856802000584139,2394.320896,0.0,30.1880937137792,28126.007296,,,0.5360000000000014,4705.09568,1531.0,,0.0,0.6595376943323231,0.0007242089995997958,0.0,2.125,47,,,,108.0,0.06127737981100717,,317167.0,1681079741.0,,22582.652928,0.0,6167.441408,2.654208,,,,,309.0,56363.0,7.5
,0.1048171780003031,,,,,,88,,,,,,,,0.33901023699945654,,,,1312.0,,,,,,47,0.0001,0.0,0.0,,,6.0,,1681079741.0,7.382568359375,,,,,40.0,0.4819523260002825,0.004440144000000146,,,,
0.025700226000481052,,6826.262528,28.5,0.0,78533.0,1.875,89,0.43400000000019645,0.006766187000721402,2394.333184,0.0,43.21468329496608,28126.007296,,,0.5480000000000018,4705.099776,1544.0,,0.0,0.5102614368795351,0.0008373119999305345,0.0,2.125,48,,,,109.0,0.008172227527583318,,319409.0,1681079742.0,,22566.4,0.0,6167.453696,2.654208,,,,,311.0,57726.0,7.5
,0.10415699500026676,,,,,,90,,,,,,,,0.33972868399996514,,,,1344.0,,,,,,48,0.0001,0.0,0.0,,,6.0,,1681079742.0,7.066162109375,,,,,41.0,0.48194049800167704,0.0047510940003121505,,,,
0.025499481000224478,,6831.120384,28.5,0.0,80570.0,1.875,91,0.4359999999996944,0.00675786000010703,2394.320896,0.0,44.12885144470426,28126.26944,,,0.5560000000000116,4705.411072,1560.0,,0.0,0.7803974266098269,0.0007477049994122353,0.0,2.125,49,,,,111.0,0.00817153367906698,,321982.0,1681079743.0,,22561.538048,0.0,6167.711744,2.654208,,,,,313.0,59339.0,7.5
,0.10560513500058732,,,,,,92,,,,,,,,0.3395314999997936,,,,1376.0,,,,,,49,0.0001,0.0,0.0,,,6.0,,1681079743.0,7.34326171875,,,,,42.0,0.482821653999963,0.0046799729998383555,,,,
0.02626196799974423,0.1046150949996445,6828.703744,28.5,0.0,82365.0,1.875,93,0.44099999999980355,0.00676543200006563,2394.333184,0.0,19.3084762499314,28126.26944,,0.34033075400020607,0.5800000000000125,4705.415168,1581.0,,0.0,0.6386358058937682,0.0007336999997278326,0.0,2.125,50,,,,112.0,0.06128988427742028,,324096.0,1681079744.0,,22564.093952,0.0,6167.724032,2.654208,,,,,319.0,60665.0,7.5
,,,,,,,94,,,,,,,,,,,,1408.0,,,,,,50,0.0001,0.0,0.0,,,6.0,,1681079744.0,7.4066162109375,,,,,43.0,0.4828747879992079,0.004167838999819651,,,,
0.025634953000007954,0.10450194799977908,6830.579712,28.5,0.0,84042.0,1.875,95,0.443000000000211,0.006753169000148773,2394.320896,0.0,42.03226387151008,28126.26944,,0.34206166100011615,0.5879999999999939,4705.415168,1598.0,,0.0,0.5797037967165098,0.0007400450003842707,0.0,2.125,51,,,,115.0,0.008171473438419235,,326312.0,1681079745.0,,22562.07872,0.0,6167.846912,2.654208,,,,,321.0,62030.0,7.5
,,,,,,,96,,,,,,,,,,,,1440.0,,,,,,51,0.0001,0.0,0.0,,,6.0,,1681079745.0,7.2760009765625,,,,,44.0,0.4839720870004385,0.004280311000002257,,,,
0.026293335999980627,0.10424271300053078,6831.665152,28.5,0.0,85664.0,2.0,97,0.44900000000052387,0.006760133000170754,2394.333184,0.0,29.119186344506083,28126.26944,,0.34053434999987076,0.6040000000000134,4705.415168,1611.0,,0.0,0.5413643639128151,0.0006782499995097169,0.0,2.25,52,,,,115.0,0.05311499419056366,,328332.0,1681079746.0,,22560.989184,0.0,6167.8592,2.654208,,,,,328.0,63254.0,7.875
,,,,,,,98,,,,,,,,,,,,1472.0,,,,,,52,0.0001,0.0,0.0,,,6.0,,1681079746.0,7.0556640625,,,,,45.0,0.48289483500047936,0.004386053000416723,,,,
0.025043286999789416,0.10404199700042227,,,,,,99,,0.006826284999988275,,,,,,0.343643489999522,,,,1504.0,,,0.0007072540001900052,,,52,0.0001,0.0,0.0,,,6.0,,1681079746.0,7.2880859375,,,,,46.0,0.4843324000003122,0.004070087000400235,,,,
0.026846468000258028,,6829.166592,28.4,0.0,87444.0,2.0,100,0.45100000000002183,0.006743445000211068,2394.333184,0.0,31.213040776701266,28126.26944,,,0.6160000000000139,4705.415168,1637.0,,0.0,0.670129442621288,0.0007305709996217047,0.0,2.25,53,,,,118.0,0.012257297608977362,,330390.0,1681079747.0,,22582.628352,0.0,6167.8592,2.654208,,,,,331.0,64422.0,7.875
,0.10462863799966726,,,,,,101,,,,,,,,0.3404723300000114,,,,1536.0,,,,,,53,0.0001,0.0,0.0,,,6.0,,1681079747.0,7.2786865234375,,,,,47.0,0.4838882789999843,0.004466827000214835,,,,
0.0324107880005613,,6829.047808,28.5,0.0,88989.0,2.0,102,0.45200000000022555,0.00669932099935977,2394.320896,0.0,46.02931877453125,28126.26944,,,0.6239999999999952,4705.415168,1646.0,,0.0,0.550642987183316,0.0006857030002720421,0.0,2.25,54,,,,119.0,0.008170913792113519,,332510.0,1681079748.0,,22563.610624,0.0,6167.846912,2.654208,,,,,333.0,65797.0,7.875
,0.1043892309999137,,,,,,103,,,,,,,,0.3355830629998309,,,,1568.0,,,,,,54,0.0001,0.0,0.0,,,6.0,,1681079748.0,7.6488037109375,,,,,48.0,0.4840940559997762,0.004325949999838485,,,,
0.027386475999264803,,6830.403584,28.5,0.0,90425.0,2.0,104,0.45600000000013097,0.007014624000476033,2394.345472,0.0,38.73742323884913,28126.26944,,0.3393755909992251,0.632000000000005,4705.415168,1661.0,,0.0,0.4978148534263596,0.0008397869996770169,0.0,2.25,55,,,,122.0,0.061285234581365186,,334475.0,1681079749.0,,22562.111488,0.0,6167.90016,2.654208,,,,,337.0,66989.0,7.875
,0.10444263099998352,,,,,,105,,,,,,,,,,,,1600.0,,,,,,55,0.0001,0.0,0.0,,,6.0,,1681079749.0,7.4775390625,,,,,49.0,0.48393897999812907,0.0048798709995026,,,,
0.025695065000036266,0.10483687899977667,6832.463872,28.5,0.0,91988.0,2.0,106,0.4570000000003347,0.006806016999689746,2394.333184,0.0,28.098867069951474,28126.26944,,0.34352600000056555,0.6400000000000148,4705.415168,1679.0,,0.0,0.5637130339297097,0.0007085479992383625,0.0,2.25,56,,,,123.0,0.008171720251252044,,336387.0,1681079750.0,,22560.186368,0.0,6167.887872,2.654208,,,,,339.0,68131.0,7.875
,,,,,,,107,,,,,,,,,,,,1632.0,,,,,,56,0.0001,0.0,0.0,,,6.0,,1681079750.0,7.1551513671875,,,,,50.0,0.4859890029993039,0.0044164939999973285,,,,
0.026294373999917298,0.10450428900003317,6831.566848,28.5,0.0,93679.0,2.0,108,0.46299999999973807,0.006762836000234529,2394.345472,0.0,28.603838670795085,28126.26944,,0.3410714769997867,0.6520000000000152,4705.415168,1689.0,,0.0,0.5626492227504202,0.0007040950004011393,0.0,2.5,57,,,,125.0,0.04494554099638622,,338483.0,1681079751.0,,22561.09568,0.0,6167.90016,2.654208,,,,,345.0,69285.0,8.25
,,,,,,,109,,,,,,,,,,,,1664.0,,,,,,57,0.0001,0.0,0.0,,,6.0,,1681079751.0,7.271240234375,,,,,51.0,0.4835595030008335,0.004222432000460685,,,,
0.026309967000088363,0.10463113099922339,,,,,,110,,0.00671880699974281,,,,,,0.34054782599923783,,,,1696.0,,,0.0007109649995982181,,,58,0.0001,0.0,0.0,,,6.0,,1681079752.0,7.105712890625,,,,,52.0,0.4834457399974781,0.004527043999587477,,,,
,,6832.750592,28.5,0.0,95346.0,2.0,111,0.4650000000001455,0.0067630060002557,2394.345472,0.0,23.727816929318617,28126.273536,,,0.6680000000000064,4705.415168,1712.0,,0.0,0.5536354953131191,,0.0,2.5,58,,,,127.0,0.012257612444164677,,340474.0,1681079752.0,,22579.040256,0.0,6167.90016,2.654208,,,,,348.0,70481.0,8.25
0.029389384000751306,0.10444955900038622,,,,,,112,,,,,,,,0.339713422999921,,,,1728.0,,,0.0007316609999179491,,,58,0.0001,0.0,0.0,,,6.0,,1681079752.0,7.5184326171875,,,,,53.0,0.4854292810005063,0.004382247999274114,,,,
0.02661926000018866,,6827.913216,28.5,0.0,97678.0,2.0,113,0.47000000000025466,0.0066793200003303355,2394.329088,0.0,41.61323644625231,28126.26944,,,0.6800000000000068,4705.42336,1739.0,,0.0,0.8060711863007137,0.0007020789998932742,0.0,2.5,59,,,,131.0,0.065378908704453,,343196.0,1681079753.0,,22576.545792,0.0,6167.883776,2.654208,,,,,354.0,72078.0,8.25
,0.10411650100013503,,,,,,114,,,,,,,,0.3419925910002348,,,,1760.0,,,,,,59,0.0001,0.0,0.0,,,6.0,,1681079753.0,7.15283203125,,,,,54.0,0.4842328000013367,0.004123049000554602,,,,
0.02487442099936743,,6831.345664,28.5,0.0,99298.0,2.0,115,0.4719999999997526,0.0068135470000925125,2394.341376,0.0,52.60892447297745,28126.26944,,,0.6879999999999882,4705.42336,1755.0,,0.0,0.5404646893709734,0.0007578200002171798,0.0,2.5,60,,,,133.0,0.008171448174954686,,345439.0,1681079754.0,,22561.308672,0.0,6167.896064,2.654208,,,,,356.0,73542.0,8.25
,0.10568424400025833,,,,,,116,,,,,,,,0.34278607699980057,,,,1792.0,,,,,,60,0.0001,0.0,0.0,,,6.0,,1681079754.0,7.2957763671875,,,,,55.0,0.4853542450000532,0.004438136000317172,,,,
0.026583779999782564,,6833.278976,28.5,0.0,100743.0,2.0,117,0.47299999999995634,0.006485674999566982,2394.329088,0.0,43.214997929582296,28126.26944,,0.3339901640001699,0.6999999999999886,4705.42336,1770.0,,0.0,0.489331061219244,0.0007686810004088329,0.0,2.5,61,,,,134.0,0.008171211094668276,,347386.0,1681079755.0,,22559.51872,0.0,6167.883776,2.654208,,,,,358.0,74733.0,8.25
,0.10646349899980123,,,,,,118,,,,,,,,,,,,1824.0,,,,,,61,0.0001,0.0,0.0,,,6.0,,1681079755.0,7.0618896484375,,,,,56.0,0.47857339399979537,0.004281595000065863,,,,
0.03125882900076249,0.10603237799932685,6833.733632,28.5,0.0,102657.0,2.125,119,0.48000000000047294,0.006743956000718754,2394.341376,0.0,31.20632920740238,28126.26944,,0.33975984400058223,0.7160000000000082,4705.42336,1783.0,,0.0,0.6896434721149513,0.0007683409994569956,0.0,2.625,62,,,,136.0,0.04903053139557063,,349570.0,1681079756.0,,22559.064064,0.0,6167.896064,2.654208,,,,,365.0,76085.0,8.625
,,,,,,,120,,,,,,,,,,,,1856.0,,,,,,62,0.0001,0.0,0.0,,,6.0,,1681079756.0,6.9259033203125,,,,,57.0,0.4898164320002252,0.00525308399937785,,,,
0.024922832000811468,0.10502944199924968,6833.54112,28.5,0.0,104332.0,2.125,121,0.4819999999999709,0.006820335000156774,2394.329088,0.0,33.236173189916286,28126.26944,,0.3411296009999205,0.7239999999999895,4705.42336,1794.0,,0.0,0.5384529810401797,0.0006963400001041009,0.0,2.625,63,,,,139.0,0.008178709096037235,,351574.0,1681079757.0,,22559.260672,0.0,6167.883776,2.654208,,,,,367.0,77203.0,8.625
,,,,,,,122,,,,,,,,,,,,1888.0,,,,,,63,0.0001,0.0,0.0,,,6.0,,1681079757.0,7.2799072265625,,,,,58.0,0.48301360400000704,0.0044150539997644955,,,,
0.024879221999981382,0.104975086000195,,,,,,123,,0.0066399309998814715,,,,,,0.3406598469991877,,,,1920.0,,,0.0006958220001251902,,,64,0.0001,0.0,0.0,,,6.0,,1681079758.0,7.3231201171875,,,,,59.0,0.4820103989995914,0.004160491000220645,,,,
0.025396654999894963,,6833.803264,28.5,0.0,105862.0,2.125,124,0.5770000000002256,0.0068487309999909485,2394.329088,0.0,23.124542690339556,28126.26944,,,0.7439999999999998,4705.42336,1816.0,,0.0,0.4318617257815127,0.0006758050003554672,0.0,2.625,64,,,,140.0,0.33888645367718373,,353441.0,1681079758.0,,22578.130944,0.0,6167.883776,2.654208,,,,,433.0,78364.0,8.625
,0.10682928000005631,,,,,,125,,,,,,,,0.34242449900011707,,,,1952.0,,,,,,64,0.0001,0.0,0.0,,,6.0,,1681079758.0,6.952392578125,,,,,60.0,0.4866008610006247,0.004425891000209958,,,,
0.02579733699985809,,6827.757568,28.4,0.0,107710.0,2.125,126,0.5789999999997235,0.00664530499943794,2394.341376,0.0,31.688253041939614,28126.26944,,,0.7520000000000095,4705.42336,1832.0,,0.0,0.49649132922276235,0.0007434550007019425,0.0,2.625,65,,,,141.0,0.00816652672378432,,355576.0,1681079759.0,,22584.17664,0.0,6167.896064,2.654208,,,,,435.0,79554.0,8.625
,0.10619137499998033,,,,,,127,,,,,,,,0.34230096700048307,,,,1984.0,,,,,,65,0.0001,0.0,0.0,,,6.0,,1681079759.0,7.386474609375,,,,,61.0,0.4865890709997984,0.004910631999337056,,,,
0.025882283999635547,,6830.706688,28.5,0.0,109423.0,2.125,128,0.5799999999999272,0.006869799000014609,2394.329088,0.0,67.0749670475835,28126.26944,,,0.76400000000001,4705.42336,1846.0,,0.0,0.6000271264280782,0.0007586159999846132,0.0,2.625,66,,,,143.0,0.008171016776823893,,358266.0,1681079760.0,,22561.95584,0.0,6167.883776,2.654208,,,,,437.0,81453.0,8.625
,0.1054957979995379,,,,,,129,,,,,,,,0.33996652599944355,,,,2016.0,,,,,,66,0.0001,0.0,0.0,,,6.0,,1681079760.0,7.4871826171875,,,,,62.0,0.483158984999136,0.004185962000519794,,,,
0.025937321999663254,0.1045434950001436,6829.830144,28.5,0.0,111115.0,2.25,130,0.5820000000003347,0.006899037000039243,2394.341376,0.0,35.57604454585207,28126.26944,,0.34325274799994077,0.7719999999999914,4705.42336,1863.0,,0.0,0.5134488414368314,0.000825111999802175,0.0,3.0,67,,,,145.0,0.00817138792831002,,360378.0,1681079761.0,,22562.832384,0.0,6167.896064,2.654208,,,,,439.0,82742.0,10.0
,,,,,,,131,,,,,,,,,,,,2048.0,,,,,,67,0.0001,0.0,0.0,,,6.0,,1681079761.0,7.3778076171875,,,,,63.0,0.48588395299884723,0.004426238999258203,,,,
0.028059728999323852,0.10647069000060583,6831.292416,28.5,0.0,112556.0,2.25,132,0.5839999999998327,0.006842499000413227,2394.329088,0.0,28.830852485981143,28126.26944,,0.34154424499956804,0.7839999999999918,4705.42336,1873.0,,0.0,0.441971698822657,0.0007110509995982284,0.0,3.0,68,,,,147.0,0.008171951530350548,,362223.0,1681079762.0,,22561.366016,0.0,6167.883776,2.654208,,,,,441.0,83879.0,10.0
,,,,,,,133,,,,,,,,,,,,2080.0,,,,,,68,0.0001,0.0,0.0,,,6.0,,1681079762.0,7.1204833984375,,,,,64.0,0.4882306459994652,0.004602431999956025,,,,
0.025646654000411218,0.10638094600017212,6829.645824,28.5,0.0,115121.0,2.25,134,0.5870000000004438,0.006836847000158741,2394.341376,0.0,36.63441471609291,28126.26944,,0.33884759600005054,0.8000000000000114,4705.42336,1891.0,,0.0,1.0287807262492483,0.0007193490000645397,0.0,3.0,69,,,,148.0,0.05719526762844993,,365014.0,1681079763.0,,22563.012608,0.0,6167.896064,2.654208,,,,,445.0,85428.0,10.0
,,,,,,,135,,,,,,,,,,,,2112.0,,,,,,69,0.0001,0.0,0.0,,,6.0,,1681079763.0,6.9434814453125,,,,,65.0,0.4826410650002799,0.004209672999422764,,,,
0.02530432500043389,0.10620743199979188,,,,,,136,,0.00678644500021619,,,,,,0.3454774510000789,,,,2144.0,,,0.0007065079998938018,,,70,0.0001,0.0,0.0,,,6.0,,1681079764.0,7.20166015625,,,,,66.0,0.4884737150005094,0.003991554000094766,,,,
0.026984875999914948,,6833.324032,28.5,0.0,117200.0,2.25,137,0.5900000000001455,0.006716595000398229,2394.341376,0.0,27.661345735788377,28126.273536,,,0.8120000000000118,4705.435648,1912.0,,0.0,0.6826657749377267,0.0007292009995580884,0.0,3.0,70,,,,148.0,0.012249417421909443,,367333.0,1681079764.0,,22578.610176,0.0,6167.896064,2.654208,,,,,448.0,86771.0,10.0
,0.10542050100048073,,,,,,138,,,,,,,,0.3425616459999219,,,,2176.0,,,,,,70,0.0001,0.0,0.0,,,6.0,,1681079764.0,7.3577880859375,,,,,67.0,0.4869439770009194,0.004531158000645519,,,,
0.025484460999905423,,6833.68448,28.5,0.0,119859.0,2.25,139,0.5940000000000509,0.00682973699986178,2394.324992,0.0,52.40679028108869,28126.26944,,,0.8319999999999936,4705.435648,1924.0,,0.0,0.6687606027129627,0.0007939589995658025,0.0,3.0,71,,,,150.0,0.08164075978811519,,370131.0,1681079765.0,,22578.249728,0.0,6167.87968,2.654208,,,,,454.0,88352.0,10.0
,0.10549900800015166,,,,,,140,,,,,,,,0.34209178000037355,,,,2208.0,,,,,,71,0.0001,0.0,0.0,,,6.0,,1681079765.0,7.0814208984375,,,,,68.0,0.4849469950004277,0.004248050000569492,,,,
0.02694768200035469,,6865.44896,28.6,0.0,122573.0,2.25,141,0.5960000000004584,0.006690953000543232,2394.33728,0.0,107.5011334806763,28126.26944,,0.3439957290001985,0.8400000000000034,4705.435648,1940.0,,0.0,0.7129004785983851,0.0007492909999200492,0.0,3.125,72,,,,152.0,0.008160366766345198,,373893.0,1681079766.0,,22526.902272,0.0,6167.891968,2.654208,,,,,456.0,90771.0,10.125
,0.10604209699977218,,,,,,142,,,,,,,,,,,,2240.0,,,,,,72,0.0001,0.0,0.0,,,6.0,,1681079766.0,7.12548828125,,,,,69.0,0.4895478380012719,0.00512208600048325,,,,
0.025850062999779766,0.10679243699996732,6864.842752,28.6,0.0,124420.0,2.25,143,0.6059999999997672,0.0067481229998520575,2394.324992,0.0,21.88189381462315,28126.26944,,0.3445933610000793,0.8559999999999945,4705.435648,1968.0,,0.0,0.5282476391498592,0.0006637609994868399,0.0,3.125,73,,,,155.0,0.04491719942050179,,375887.0,1681079767.0,,22527.942656,0.0,6167.87968,2.654208,,,,,467.0,91862.0,10.125
