03_hivemind/num_peers,03_hivemind/num_clients,03_hivemind/global_epoch,04_peers/peer_2_epoch_oos,03_hivemind/epoch_based_sps,03_hivemind/total_training_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/next_fetch_time_s,04_peers/peer_2_samples_accumulated,03_hivemind/actual_total_samples_per_second,_runtime,03_hivemind/epoch_s,04_peers/peer_2_epoch,03_hivemind/undershot_TBS,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/estimated_current_samples,_step,_timestamp,03_hivemind/eta_next_epoch_s,03_hivemind/per_epoch_training_samples,04_peers/peer_1_epoch,03_hivemind/reached_TBS,03_hivemind/overshot_TBS,04_peers/peer_1_samples_per_second,04_peers/peer_1_samples_accumulated,03_hivemind/global_samples_accumulated
2,0,2,0.0,,,386.4468895524831,10.0,4320.0,386.4468895524831,208,,2.0,,0.0,120.64,20857,148,1681407970.0,30.82,,2.0,,,263.92,15872.0,20832
2,0,2,0.0,,,385.4146904591248,10.0,4448.0,385.4146904591248,209,,2.0,,0.0,120.52,21250,149,1681407971.0,29.89,,2.0,,,265.92,16384.0,21216
2,0,2,0.0,,,386.28539847027866,10.0,4576.0,386.28539847027866,210,,2.0,,0.0,120.67,21661,150,1681407972.0,28.75,,2.0,,,264.74,16640.0,21600
2,0,2,0.0,,,385.48465778643254,10.0,4704.0,385.48465778643254,211,,2.0,,0.0,120.67,22056,151,1681407973.0,27.79,,2.0,,,265.62,16896.0,21984
2,0,2,0.0,,,384.67107554199487,10.0,4832.0,384.67107554199487,212,,2.0,,0.0,120.77,22448,152,1681407974.0,26.83,,2.0,,,264.71,17152.0,22336
2,0,2,0.0,,,382.7588905781622,10.0,4928.0,382.7588905781622,213,,2.0,,0.0,120.78,22831,153,1681407975.0,25.96,,2.0,,,263.89,17408.0,22720
2,0,2,0.0,,,383.1551899892256,9.95,5056.0,383.1551899892256,214,,2.0,,0.0,120.63,23234,154,1681407976.0,24.88,,2.0,,,262.13,17664.0,23104
2,0,2,0.0,,,383.53943862537005,9.52,5184.0,383.53943862537005,215,,2.0,,0.0,120.47,23638,155,1681407977.0,23.8,,2.0,,,262.69,17920.0,23488
2,0,2,0.0,,,383.12252786505735,9.12,5312.0,383.12252786505735,216,,2.0,,0.0,120.6,24033,156,1681407978.0,22.8,,2.0,,,262.94,18176.0,23872
2,0,2,0.0,,,384.74062104994096,8.65,5440.0,384.74062104994096,217,,2.0,,0.0,120.62,24449,157,1681407979.0,21.62,,2.0,,,262.51,18432.0,24256
2,0,2,0.0,,,384.48893307253996,8.24,5568.0,384.48893307253996,218,,2.0,,0.0,120.61,24849,158,1681407980.0,20.59,,2.0,,,264.13,18688.0,24384
2,0,2,0.0,,,384.56425088994956,7.82,5696.0,384.56425088994956,219,,2.0,,0.0,120.36,25250,159,1681407981.0,19.55,,2.0,,,264.13,18688.0,24512
2,0,2,0.0,,,328.1183283384335,9.53,5824.0,328.1183283384335,220,,2.0,,0.0,120.44,24947,160,1681407982.0,23.83,,2.0,,,264.13,18688.0,24896
2,0,2,0.0,,,506.84177296605935,4.62,5952.0,506.84177296605935,221,,2.0,,0.0,120.24,26919,161,1681407983.0,11.54,,2.0,,,207.87,18944.0,26816
2,0,2,0.0,,,708.8809548145285,2.37,6080.0,708.8809548145285,222,,2.0,,0.0,120.19,28572,162,1681407984.0,5.92,,2.0,,,386.65,20736.0,28480
2,0,2,0.0,,,937.6556433912941,1.08,6208.0,937.6556433912941,223,,2.0,,0.0,120.3,30244,163,1681407985.0,2.69,,2.0,,,588.58,22272.0,30144
2,0,2,0.0,,,1027.7489486214915,0.5,6336.0,1027.7489486214915,224,,2.0,,0.0,119.99,31606,164,1681407986.0,1.13,,2.0,,,817.66,23808.0,31520
2,0,2,0.0,,,1352.9402392247105,0.5,6432.0,1352.9402392247105,225,,2.0,,0.0,120.08,33625,165,1681407987.0,0.0,,2.0,,,907.66,25088.0,33440
2,0,2,0.0,,,1298.0658869547685,0.5,6560.0,1298.0658869547685,227,,2.0,,0.0,119.99,34861,166,1681407989.0,0.0,,2.0,,,1232.95,26880.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,228,,2.0,,0.0,119.99,36217,167,1681407990.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,229,,2.0,,0.0,119.99,37567,168,1681407991.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,230,,2.0,,0.0,119.99,38928,169,1681407992.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,231,,2.0,,0.0,119.99,40276,170,1681407993.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,232,,2.0,,0.0,119.99,41627,171,1681407994.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,233,,2.0,,0.0,119.99,42981,172,1681407995.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,234,,2.0,,0.0,119.99,44339,173,1681407996.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,235,,2.0,,0.0,119.99,45694,174,1681407997.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,236,,2.0,,0.0,119.99,47046,175,1681407998.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,237,,2.0,,0.0,119.99,48396,176,1681407999.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,238,,2.0,,0.0,119.99,49754,177,1681408000.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,239,,2.0,,0.0,119.99,51104,178,1681408001.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,240,,2.0,,0.0,119.99,52461,179,1681408002.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,241,,2.0,,0.0,119.99,53808,180,1681408003.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,242,,2.0,,0.0,119.99,55163,181,1681408004.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,243,,2.0,,0.0,119.99,56517,182,1681408005.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,244,,2.0,,0.0,119.99,57868,183,1681408006.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,245,,2.0,,0.0,119.99,59232,184,1681408007.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,246,,2.0,,0.0,119.99,60580,185,1681408008.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,247,,2.0,,0.0,119.99,61930,186,1681408009.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,248,,2.0,,0.0,119.99,63287,187,1681408010.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,249,,2.0,,0.0,119.99,64638,188,1681408011.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,250,,2.0,,0.0,119.99,65993,189,1681408012.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,252,,2.0,,0.0,119.99,67350,190,1681408014.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,253,,2.0,,0.0,119.99,68702,191,1681408015.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,254,,2.0,,0.0,119.99,70051,192,1681408016.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,255,,2.0,,0.0,119.99,71406,193,1681408017.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,256,,2.0,,0.0,119.99,72759,194,1681408018.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,257,,2.0,,0.0,119.99,74111,195,1681408019.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,258,,2.0,,0.0,119.99,75464,196,1681408020.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,259,,2.0,,0.0,119.99,76818,197,1681408021.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,260,,2.0,,0.0,119.99,78173,198,1681408022.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,261,,2.0,,0.0,119.99,79528,199,1681408023.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,262,,2.0,,0.0,119.99,80881,200,1681408024.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,263,,2.0,,0.0,119.99,82233,201,1681408025.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,264,,2.0,,0.0,119.99,83584,202,1681408026.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,265,,2.0,,0.0,119.99,84935,203,1681408027.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,266,,2.0,,0.0,119.99,86287,204,1681408028.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,267,,2.0,,0.0,119.99,87641,205,1681408029.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,2,0.0,,,1298.0658869547685,0.5,6656.0,1298.0658869547685,268,,2.0,,0.0,119.99,89000,206,1681408030.0,0.0,,2.0,,,1178.08,27392.0,34048
2,0,3,0.0,,,1298.0658869547685,9.6,6656.0,1298.0658869547685,269,,2.0,,0.0,119.99,1607,207,1681408031.0,24.01,,2.0,,,1178.08,27392.0,0
2,0,3,0.0,340.5060194371999,100000.0,1298.0658869547685,9.18,0.0,1298.0658869547685,270,99.99235859699547,3.0,0.0,0.0,119.99,2962,208,1681408032.0,22.96,34048.0,3.0,0.0,3.0,1178.08,0.0,0
2,0,3,0.0,,,1298.0658869547685,8.77,0.0,1298.0658869547685,271,,3.0,,0.0,119.99,4312,209,1681408033.0,21.92,,3.0,,,1178.08,0.0,0
2,0,3,0.0,,,1298.0658869547685,8.35,0.0,1298.0658869547685,272,,3.0,,0.0,119.99,5674,210,1681408034.0,20.87,,3.0,,,1178.08,0.0,0
