03_hivemind/global_epoch,03_hivemind/undershot_TBS,04_peers/peer_1_epoch_oos,03_hivemind/epoch_s,03_hivemind/eta_next_epoch_s,04_peers/peer_1_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_1_samples_per_second,03_hivemind/actual_total_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/per_epoch_training_samples,_timestamp,03_hivemind/num_clients,03_hivemind/epoch_based_sps,04_peers/peer_2_samples_accumulated,_step,04_peers/peer_1_samples_accumulated,04_peers/peer_3_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_3_epoch,03_hivemind/overshot_TBS,03_hivemind/next_fetch_time_s,04_peers/peer_3_samples_per_second,03_hivemind/total_training_samples,03_hivemind/estimated_current_samples,_runtime,03_hivemind/num_peers,04_peers/peer_2_epoch,03_hivemind/reached_TBS,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second
2,,0.0,,18.43,2.0,0.0,91.87,531.1101102974117,22688,,1681398911.0,0,,3968.0,257,3904.0,14080.0,531.1101102974117,2.0,,9.22,349.67,,22980,361,3,2.0,,0.0,92.95
2,,0.0,,17.22,2.0,0.0,91.81,531.4242758279065,23168,,1681398912.0,0,,4096.0,258,4000.0,14592.0,531.4242758279065,2.0,,8.61,346.38,,23618,362,3,2.0,,0.0,92.92
2,,0.0,,15.98,2.0,0.0,91.79,532.5447553770477,23904,,1681398913.0,0,,4192.0,259,4128.0,14848.0,532.5447553770477,2.0,,7.99,346.67,,24259,363,3,2.0,,0.0,92.96
2,,0.0,,14.83,2.0,0.0,91.76,531.1820120101879,24640,,1681398914.0,0,,4320.0,260,4224.0,15360.0,531.1820120101879,2.0,,7.41,347.85,,24891,364,3,2.0,,0.0,92.94
2,,0.0,,13.6,2.0,0.0,91.75,532.0517417326928,25120,,1681398915.0,0,,4416.0,261,4352.0,15872.0,532.0517417326928,2.0,,6.8,346.57,,25532,365,3,2.0,,0.0,92.86
2,,0.0,,12.42,2.0,0.0,91.73,531.6762414448353,25824,,1681398917.0,0,,4544.0,262,4448.0,16128.0,531.6762414448353,2.0,,6.21,347.52,,26166,367,3,2.0,,0.0,92.8
2,,0.0,,11.14,2.0,0.0,91.67,533.9607671290551,26592,,1681398918.0,0,,4640.0,263,4544.0,16640.0,533.9607671290551,2.0,,5.57,347.23,,26820,368,3,2.0,,0.0,92.77
2,,0.0,,9.69,2.0,0.0,91.61,531.8630224568956,27360,,1681398919.0,0,,4768.0,264,4672.0,17152.0,531.8630224568956,2.0,,4.85,349.63,,27613,369,3,2.0,,0.0,92.73
2,,0.0,,8.3,2.0,0.0,91.55,533.2674075252914,28096,,1681398921.0,0,,4896.0,265,4800.0,17664.0,533.2674075252914,2.0,,4.15,347.65,,28342,371,3,2.0,,0.0,92.66
2,,0.0,,7.01,2.0,0.0,91.52,531.1778366553274,28576,,1681398922.0,0,,4992.0,266,4928.0,18176.0,531.1778366553274,2.0,,3.51,349.15,,29044,372,3,2.0,,0.0,92.6
2,,0.0,,5.6,2.0,0.0,91.48,533.3000002031644,29344,,1681398923.0,0,,5120.0,267,5024.0,18432.0,533.3000002031644,2.0,,2.8,347.09,,29780,373,3,2.0,,0.0,92.61
2,,0.0,,4.29,2.0,0.0,91.45,531.5522175621596,30112,,1681398925.0,0,,5248.0,268,5152.0,18944.0,531.5522175621596,2.0,,2.15,349.32,,30486,375,3,2.0,,0.0,92.53
2,,0.0,,2.87,2.0,0.0,91.44,534.9553274956198,30880,,1681398926.0,0,,5376.0,269,5280.0,19456.0,534.9553274956198,2.0,,1.44,347.66,,31230,376,3,2.0,,0.0,92.45
2,,0.0,,1.58,2.0,0.0,91.46,532.1793469295319,31648,,1681398927.0,0,,5504.0,270,5408.0,19968.0,532.1793469295319,2.0,,0.79,351.06,,31929,377,3,2.0,,0.0,92.43
2,,0.0,,0.19,2.0,0.0,91.45,534.8861839165162,32416,,1681398929.0,0,,5632.0,271,5536.0,20480.0,534.8861839165162,2.0,,0.5,348.33,,32668,379,3,2.0,,0.0,92.39
2,,0.0,,0.0,2.0,0.0,91.45,531.7851158944841,32832,,1681398930.0,0,,5760.0,272,5664.0,20992.0,531.7851158944841,2.0,,0.5,351.12,,33367,380,3,2.0,,0.0,92.31
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398931.0,0,,5856.0,273,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,34098,381,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398934.0,0,,5856.0,274,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,35392,384,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398936.0,0,,5856.0,275,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,36240,386,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398938.0,0,,5856.0,276,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,37424,388,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398940.0,0,,5856.0,277,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,38524,390,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398942.0,0,,5856.0,278,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,39538,392,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398944.0,0,,5856.0,279,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,40636,394,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398946.0,0,,5856.0,280,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,41734,396,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398948.0,0,,5856.0,281,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,43090,398,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398951.0,0,,5856.0,282,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,44700,401,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398954.0,0,,5856.0,283,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,46048,404,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398956.0,0,,5856.0,284,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,47151,406,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398958.0,0,,5856.0,285,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,48167,408,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398960.0,0,,5856.0,286,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,49353,410,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398963.0,0,,5856.0,287,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,50790,413,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398965.0,0,,5856.0,288,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,52147,415,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398968.0,0,,5856.0,289,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,53261,418,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398970.0,0,,5856.0,290,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,54444,420,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398972.0,0,,5856.0,291,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,55371,422,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398973.0,0,,5856.0,292,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,56391,423,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398975.0,0,,5856.0,293,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,57109,425,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398976.0,0,,5856.0,294,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,57829,426,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398979.0,0,,5856.0,295,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,59471,429,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398981.0,0,,5856.0,296,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,60190,431,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398982.0,0,,5856.0,297,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,60923,432,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398985.0,0,,5856.0,298,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,62358,435,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398988.0,0,,5856.0,299,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,63979,438,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398990.0,0,,5856.0,300,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,65084,440,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398991.0,0,,5856.0,301,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,65950,441,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398993.0,0,,5856.0,302,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,66885,443,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398996.0,0,,5856.0,303,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,68177,446,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398998.0,0,,5856.0,304,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,69384,448,3,2.0,,0.0,92.34
2,,0.0,,0.0,2.0,0.0,91.43,531.7851158944841,32832,,1681398999.0,0,,5856.0,305,5728.0,21248.0,531.7851158944841,2.0,,0.5,348.02,,70248,449,3,2.0,,0.0,92.34
3,,0.0,,60.45,2.0,0.0,91.43,531.7851158944841,0,,1681399001.0,0,,5856.0,306,5728.0,21248.0,531.7851158944841,2.0,,10.0,348.02,,623,451,3,2.0,,0.0,92.34
3,0.0,0.0,134.3133470886387,59.09,3.0,0.0,91.43,531.7851158944841,0,32832.0,1681399002.0,0,244.443316406469,0.0,307,0.0,0.0,531.7851158944841,3.0,3.0,10.0,348.02,98720.0,1344,452,3,3.0,0.0,0.0,92.34
3,,0.0,,57.74,3.0,0.0,91.43,531.7851158944841,0,,1681399004.0,0,,0.0,308,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,2062,454,3,3.0,,0.0,92.34
3,,0.0,,56.39,3.0,0.0,91.43,531.7851158944841,0,,1681399005.0,0,,0.0,309,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,2781,455,3,3.0,,0.0,92.34
3,,0.0,,52.36,3.0,0.0,91.43,531.7851158944841,0,,1681399009.0,0,,0.0,310,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,4924,459,3,3.0,,0.0,92.34
3,,0.0,,51.34,3.0,0.0,91.43,531.7851158944841,0,,1681399010.0,0,,0.0,311,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,5468,460,3,3.0,,0.0,92.34
3,,0.0,,50.32,3.0,0.0,91.43,531.7851158944841,0,,1681399011.0,0,,0.0,312,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,6011,461,3,3.0,,0.0,92.34
3,,0.0,,49.29,3.0,0.0,91.43,531.7851158944841,0,,1681399012.0,0,,0.0,313,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,6555,462,3,3.0,,0.0,92.34
3,,0.0,,48.27,3.0,0.0,91.43,531.7851158944841,0,,1681399013.0,0,,0.0,314,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,7097,463,3,3.0,,0.0,92.34
3,,0.0,,47.25,3.0,0.0,91.43,531.7851158944841,0,,1681399014.0,0,,0.0,315,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,7639,464,3,3.0,,0.0,92.34
3,,0.0,,46.23,3.0,0.0,91.43,531.7851158944841,0,,1681399015.0,0,,0.0,316,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,8183,465,3,3.0,,0.0,92.34
3,,0.0,,45.21,3.0,0.0,91.43,531.7851158944841,0,,1681399016.0,0,,0.0,317,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,8727,466,3,3.0,,0.0,92.34
3,,0.0,,44.18,3.0,0.0,91.43,531.7851158944841,0,,1681399017.0,0,,0.0,318,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,9272,467,3,3.0,,0.0,92.34
3,,0.0,,43.16,3.0,0.0,91.43,531.7851158944841,0,,1681399018.0,0,,0.0,319,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,9815,468,3,3.0,,0.0,92.34
3,,0.0,,42.14,3.0,0.0,91.43,531.7851158944841,0,,1681399019.0,0,,0.0,320,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,10358,469,3,3.0,,0.0,92.34
3,,0.0,,41.12,3.0,0.0,91.43,531.7851158944841,0,,1681399020.0,0,,0.0,321,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,10901,470,3,3.0,,0.0,92.34
3,,0.0,,40.1,3.0,0.0,91.43,531.7851158944841,0,,1681399021.0,0,,0.0,322,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,11444,471,3,3.0,,0.0,92.34
3,,0.0,,39.08,3.0,0.0,91.43,531.7851158944841,0,,1681399022.0,0,,0.0,323,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,11988,472,3,3.0,,0.0,92.34
3,,0.0,,38.05,3.0,0.0,91.43,531.7851158944841,0,,1681399023.0,0,,0.0,324,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,12532,473,3,3.0,,0.0,92.34
3,,0.0,,37.03,3.0,0.0,91.43,531.7851158944841,0,,1681399024.0,0,,0.0,325,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,13077,474,3,3.0,,0.0,92.34
3,,0.0,,36.01,3.0,0.0,91.43,531.7851158944841,0,,1681399025.0,0,,0.0,326,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,13619,475,3,3.0,,0.0,92.34
3,,0.0,,34.99,3.0,0.0,91.43,531.7851158944841,0,,1681399026.0,0,,0.0,327,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,14161,476,3,3.0,,0.0,92.34
3,,0.0,,33.97,3.0,0.0,91.43,531.7851158944841,0,,1681399027.0,0,,0.0,328,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,14704,477,3,3.0,,0.0,92.34
3,,0.0,,32.95,3.0,0.0,91.43,531.7851158944841,0,,1681399028.0,0,,0.0,329,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,15247,478,3,3.0,,0.0,92.34
3,,0.0,,31.93,3.0,0.0,91.43,531.7851158944841,0,,1681399029.0,0,,0.0,330,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,15789,479,3,3.0,,0.0,92.34
3,,0.0,,30.91,3.0,0.0,91.43,531.7851158944841,0,,1681399030.0,0,,0.0,331,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,16331,480,3,3.0,,0.0,92.34
3,,0.0,,29.89,3.0,0.0,91.43,531.7851158944841,0,,1681399031.0,0,,0.0,332,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,16873,481,3,3.0,,0.0,92.34
3,,0.0,,28.86,3.0,0.0,91.43,531.7851158944841,0,,1681399032.0,0,,0.0,333,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,17420,482,3,3.0,,0.0,92.34
3,,0.0,,27.84,3.0,0.0,91.43,531.7851158944841,0,,1681399033.0,0,,0.0,334,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,17962,483,3,3.0,,0.0,92.34
3,,0.0,,26.82,3.0,0.0,91.43,531.7851158944841,0,,1681399034.0,0,,0.0,335,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,18506,484,3,3.0,,0.0,92.34
3,,0.0,,25.8,3.0,0.0,91.43,531.7851158944841,0,,1681399035.0,0,,0.0,336,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,19049,485,3,3.0,,0.0,92.34
3,,0.0,,24.78,3.0,0.0,91.43,531.7851158944841,0,,1681399036.0,0,,0.0,337,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,19591,486,3,3.0,,0.0,92.34
3,,0.0,,23.76,3.0,0.0,91.43,531.7851158944841,0,,1681399038.0,0,,0.0,338,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,20132,488,3,3.0,,0.0,92.34
3,,0.0,,22.74,3.0,0.0,91.43,531.7851158944841,0,,1681399039.0,0,,0.0,339,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,20675,489,3,3.0,,0.0,92.34
3,,0.0,,21.72,3.0,0.0,91.43,531.7851158944841,0,,1681399040.0,0,,0.0,340,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,21219,490,3,3.0,,0.0,92.34
3,,0.0,,20.7,3.0,0.0,91.43,531.7851158944841,0,,1681399041.0,0,,0.0,341,0.0,0.0,531.7851158944841,3.0,,10.0,348.02,,21762,491,3,3.0,,0.0,92.34
3,,0.0,,19.68,3.0,0.0,91.43,531.7851158944841,0,,1681399042.0,0,,0.0,342,0.0,0.0,531.7851158944841,3.0,,9.84,348.02,,22304,492,3,3.0,,0.0,92.34
3,,0.0,,18.66,3.0,0.0,91.43,531.7851158944841,0,,1681399043.0,0,,0.0,343,0.0,0.0,531.7851158944841,3.0,,9.33,348.02,,22847,493,3,3.0,,0.0,92.34
3,,0.0,,17.64,3.0,0.0,91.43,531.7851158944841,0,,1681399044.0,0,,0.0,344,0.0,0.0,531.7851158944841,3.0,,8.82,348.02,,23389,494,3,3.0,,0.0,92.34
3,,0.0,,16.62,3.0,0.0,91.43,531.7851158944841,0,,1681399045.0,0,,0.0,345,0.0,0.0,531.7851158944841,3.0,,8.31,348.02,,23932,495,3,3.0,,0.0,92.34
3,,0.0,,15.59,3.0,0.0,91.43,531.7851158944841,0,,1681399046.0,0,,0.0,346,0.0,0.0,531.7851158944841,3.0,,7.8,348.02,,24476,496,3,3.0,,0.0,92.34
3,,0.0,,14.57,3.0,0.0,91.43,531.7851158944841,0,,1681399047.0,0,,0.0,347,0.0,0.0,531.7851158944841,3.0,,7.29,348.02,,25019,497,3,3.0,,0.0,92.34
3,,0.0,,13.55,3.0,0.0,91.43,531.7851158944841,0,,1681399048.0,0,,0.0,348,0.0,0.0,531.7851158944841,3.0,,6.78,348.02,,25561,498,3,3.0,,0.0,92.34
3,,0.0,,12.53,3.0,0.0,91.43,531.7851158944841,0,,1681399049.0,0,,0.0,349,0.0,0.0,531.7851158944841,3.0,,6.26,348.02,,26105,499,3,3.0,,0.0,92.34
3,,0.0,,11.51,3.0,0.0,91.43,531.7851158944841,0,,1681399050.0,0,,0.0,350,0.0,0.0,531.7851158944841,3.0,,5.75,348.02,,26647,500,3,3.0,,0.0,92.34
3,,0.0,,10.49,3.0,0.0,91.43,531.7851158944841,0,,1681399051.0,0,,0.0,351,0.0,0.0,531.7851158944841,3.0,,5.24,348.02,,27190,501,3,3.0,,0.0,92.34
3,,0.0,,9.47,3.0,0.0,91.43,531.7851158944841,0,,1681399052.0,0,,0.0,352,0.0,0.0,531.7851158944841,3.0,,4.73,348.02,,27733,502,3,3.0,,0.0,92.34
