03_hivemind/global_epoch,disk/counter/disk_read_sys_count,01_general/locally_processed_samples,process/memory/text_resident_set_proc_MB,_timestamp,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,01_general/dataset_iteration_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/resident_set_size_proc_MB,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/time/disk_write_time_sys_s,_step,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,_runtime,01_general/step,cpu/logical_core_count,02_timing/forward_time_s,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,bandwidth/disk_read_sys_bandwidth_MBs,01_general/lr,02_timing/step_time_s,03_hivemind/num_peers,02_timing/backward_time_s,memory/used_memory_sys_MB,cpu/load/avg_sys_load_one_min_percent,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/dataload_time_s,02_timing/opt_step_time_s,process/memory/shared_memory_proc_MB,process/memory/dirty_pages_proc_count,process/memory/virtual_memory_size_proc_MB
1.0,,6400.0,,1681395533.0,,,0.0,,,,,,,,,,316,7.4351806640625,,,,,,116,199.0,,,,,,,,0.0001,0.20533415899944885,9.0,,,,,,0.0026731829998425383,,,,
1.0,,6432.0,,1681395534.0,,,0.0,,,,,,,,,,317,7.1800537109375,,,,,,117,200.0,,0.01768066100021315,0.0004131059999963327,,0.0030981289996816486,,,0.0001,0.20582453599945438,9.0,0.1424960659996941,,,,,0.0025197690001732553,0.03961680499969589,,,
1.0,,6464.0,,1681395534.0,,,0.0,,,,,,,,,,318,7.47705078125,,,,,,117,201.0,,0.017594311999800993,0.0003957000003538269,,0.0031401219998770102,,,0.0001,0.2063687520003441,9.0,0.1431043590000627,,,,,0.0026356210000813007,0.039498638000168285,,,
,2.0,,2.719744,1681395534.0,1668891.0,680.0,,0.12669646635115978,6714.400768,761399.0,2.588840175833935,1.9333333333333331,6273.191936,,198087.704576,0.34799999999995634,319,,1.5319999999999965,1.6666666666666667,0.002000000000000668,6.2,3000217.0,117,,,0.01739595300023211,0.00039623300017410656,111.03843706138231,0.003110871999979281,4072.0,0.0,,,,0.1431506899998567,9548.029952,4.066666666666666,4284.0,0.0,,0.03979233199970622,2450.804736,0.0,34089.2672
1.0,,6496.0,,1681395534.0,,,0.0,,,,,,,,,,320,7.1536865234375,,,,,,117,202.0,,,,,,,,0.0001,0.20675352699981886,9.0,,,,,,0.0029074469998704444,,,,
1.0,,6528.0,,1681395535.0,,,0.0,,,,,,,,,,321,7.15625,,,,,,118,203.0,,0.017791494999983115,0.0004179500001555425,,0.0031363959997179336,,,0.0001,0.20654498299973056,9.0,0.14301905999991504,,,,,0.002702101000068069,0.03947798099989086,,,
1.0,,6560.0,,1681395535.0,,,0.0,,,,,,,,,,322,7.1552734375,,,,,,118,204.0,,0.01692980899997565,0.00038690000019414583,,0.0030246749997786537,,,0.0001,0.2077675179994003,9.0,0.14438490099973933,,,,,0.00300103500012483,0.04004019799958769,,,
,2.0,,2.719744,1681395535.0,1674310.0,684.0,,0.016348059484743275,6714.400768,766713.0,2.3394408382249448,1.9666666666666666,6273.159168,,198080.602112,0.34899999999998954,323,,1.5480000000000018,1.6666666666666667,0.002000000000000668,6.2,3004706.0,118,,,0.016946100000041042,0.0003882310002154554,109.66553695390942,0.003069162999963737,4127.0,0.0,,,,0.14235570300024847,9554.681856,4.0,4292.0,0.0,,0.039704414999960136,2450.771968,0.0,34089.2672
1.0,,6592.0,,1681395535.0,,,0.0,,,,,,,,,,324,7.4537353515625,,,,,,118,205.0,,,,,,,,0.0001,0.20522541500031366,9.0,,,,,,0.0027618029998848215,,,,
1.0,,6624.0,,1681395536.0,,,0.0,,,,,,,,,,325,7.31103515625,,,,,,119,206.0,,0.01689142199984417,0.0004012590002275829,,0.0031250780002665124,,,0.0001,0.20492589900050007,9.0,0.14215225599991754,,,,,0.002591886000118393,0.039763998000125866,,,
1.0,,6656.0,,1681395536.0,,,0.0,,,,,,,,,,326,7.2864990234375,,,,,,119,207.0,,0.016826516000037373,0.00038719299982403754,,0.0031053699999574746,,,0.0001,0.20617306500025734,9.0,0.1422178980001263,,,,,0.0037342210002861975,0.03990186700002596,,,
,2.0,,2.719744,1681395536.0,1680172.0,691.0,,0.08583227412975203,6714.400768,771104.0,2.877600432953902,1.9666666666666666,6273.191936,,198080.671744,0.35300000000000864,327,,1.5720000000000027,1.6666666666666667,0.002000000000000668,6.2,3008696.0,119,,,0.017055792000064685,0.00038041400011934456,82.83591190790297,0.0030632839998361305,4175.0,0.0,,,,0.1420270249996065,9555.12832,4.0,4293.0,0.0,,0.039679158000126336,2450.804736,0.0,34089.2672
1.0,,6688.0,,1681395536.0,,,0.0,,,,,,,,,,328,7.100830078125,,,,,,119,208.0,,,,,,,,0.0001,0.20490687799974694,9.0,,,,,,0.0027012049999939336,,,,
1.0,,6720.0,,1681395537.0,,,0.0,,,,,,,,,,329,7.0816650390625,,,,,,120,209.0,,0.01694592100011505,0.000390258999686921,,0.0030714750000697677,,,0.0001,0.20593879900025058,9.0,0.1430723090002175,,,,,0.0026689970000006724,0.03978983800016067,,,
1.0,,6752.0,,1681395537.0,,,0.0,,,,,,,,,,330,7.059326171875,,,,,,120,210.0,,0.01698408499987636,0.00040262799984702724,,0.0030741139999008738,,,0.0001,0.20646363499963627,9.0,0.1437633270002152,,,,,0.0024719919997551187,0.03976748900004168,,,
,2.0,,2.719744,1681395537.0,1686975.0,695.0,,0.016348775108916427,6714.400768,776679.0,2.4952238189567444,1.9666666666666666,6273.159168,,198079.954944,0.353999999999985,331,,1.5879999999999939,1.6666666666666667,0.002000000000000668,6.2,3013405.0,120,,,0.0171542920002139,0.0004129060002924234,112.43102937465412,0.003096361000189063,4228.0,0.0,,,,0.14453262400002131,9555.80416,4.0,4308.0,0.0,,0.040014360999975906,2450.771968,0.0,34089.2672
1.0,,6784.0,,1681395537.0,,,0.0,,,,,,,,,,332,7.3341064453125,,,,,,120,211.0,,,,,,,,0.0001,0.20769982800084108,9.0,,,,,,0.002489284000148473,,,,
1.0,,6816.0,,1681395538.0,,,0.0,,,,,,,,,,333,7.200439453125,,,,,,121,212.0,,0.016928437999922608,0.000391020999813918,,0.0030653530002382468,,,0.0001,0.20634844799997154,9.0,0.14329494499997963,,,,,0.00289165200001662,0.039777039000000514,,,
1.0,,6848.0,,1681395538.0,,,0.0,,,,,,,,,,334,7.2608642578125,,,,,,121,213.0,,0.017100357000344957,0.00039258500009964337,,0.0030234729997573595,,,0.0001,0.20637437100003808,9.0,0.1430956869999136,,,,,0.0025886479998007417,0.040173621000121784,,,
,2.0,,2.719744,1681395538.0,1695433.0,699.0,,0.016346430101258597,6714.400768,783700.0,2.727235843586515,1.9666666666666666,6273.191936,,198077.661184,0.35499999999996135,335,,1.6039999999999992,1.6666666666666667,0.002000000000000668,6.2,3018916.0,121,,,0.016836727999816503,0.00035615399974631146,162.239460109019,0.0031033209997985978,4289.0,0.0,,,,0.14251212499993926,9577.037824,4.0,4310.0,0.0,,,2450.804736,0.0,34089.2672
1.0,,6880.0,,1681395538.0,,,0.0,,,,,,,,,,336,7.223388671875,,,,,,121,214.0,,,,,,,,0.0001,0.20525943499887944,9.0,,,,,,0.0026347449997956573,0.03981636199978311,,,
1.0,,6912.0,,1681395539.0,,,0.0,,,,,,,,,,337,7.045166015625,,,,,,122,215.0,,0.017351128999962384,0.000400186000206304,,0.0030610959997829923,,,0.0001,0.2058957209997061,9.0,0.14223887300022398,,,,,0.002943884999695001,0.03990055199983544,,,
1.0,,6944.0,,1681395539.0,,,0.0,,,,,,,,,,338,7.2606201171875,,,,,,122,216.0,,0.017181654000069102,0.0004109390001758584,,0.0030593430001317756,,,0.0001,0.2049694150000505,9.0,0.1418444979999549,,,,,0.0027525450000212004,0.039720435999697656,,,
,2.0,,2.719744,1681395539.0,1703675.0,708.0,,0.05721166158637775,6714.400768,788961.0,2.7497275034313766,1.9666666666666666,6273.204224,,198065.360896,0.3580000000000041,339,,1.6239999999999952,1.6666666666666667,0.002000000000000668,6.2,3024068.0,122,,,0.016946898000242072,0.0003931950000151119,124.35708102789397,0.0030766739996579417,4338.0,0.0,,,,0.14324476100000538,9579.749376,4.0,4312.0,0.0,,,2450.817024,0.0,34108.547072
1.0,,6976.0,,1681395539.0,,,0.0,,,,,,,,,,340,7.1195068359375,,,,,,122,217.0,,,,,,,,0.0001,0.20686132499986343,9.0,,,,,,0.0029196559999036253,0.04028014100003929,,,
1.0,,7008.0,,1681395540.0,,,0.0,,,,,,,,,,341,7.2681884765625,,,,,,123,218.0,,0.017111920999923314,0.0004075609999745211,,0.003082036999785487,,,0.0001,0.20723979999911535,9.0,0.1447892769997452,,,,,0.002246916999865789,0.03960208699982104,,,
1.0,,7040.0,,1681395540.0,,,0.0,,,,,,,,,,342,7.2957763671875,,,,,,123,219.0,,0.017032715999903303,0.00038629799973932677,,0.003099615000337508,,,0.0001,0.2090323810002701,9.0,0.14504816500038942,,,,,0.0036785980000786367,0.039786988999821915,,,
,2.0,,2.719744,1681395540.0,1711924.0,712.0,,0.016346589525401863,6714.400768,795035.0,3.413060937190299,2.033333333333333,6273.163264,,198078.64832,0.3599999999999568,343,,1.6400000000000006,1.7000000000000002,0.002000000000000668,6.2,3029899.0,123,,,0.016912064000280225,0.00038642499976049294,106.16479338344578,0.0031046109997987514,4391.0,0.0,,,,,9576.40704,4.233333333333333,4315.0,0.0,,,2450.771968,0.0,34089.2672
1.0,,7072.0,,1681395541.0,,,0.0,,,,,,,,,,344,7.0106201171875,,,,,,124,220.0,,,,,,,,0.0001,0.2070102420002513,9.0,0.14321990500002357,,,,,0.0029047440002614167,0.04048249300012685,,,
1.0,,7104.0,,1681395541.0,,,0.0,,,,,,,,,,345,7.28173828125,,,,,,124,221.0,,0.017108231999827694,0.0003985479997936636,,0.0031004000002212706,,,0.0001,0.205610242000148,9.0,0.14204005200008396,,,,,0.003341177000038442,0.03962183300018296,,,
1.0,,7136.0,,1681395541.0,,,0.0,,,,,,,,,,346,6.9991455078125,,,,,,124,222.0,,0.017108642000039254,0.0003916369996659341,,0.0030412950000027195,,,0.0001,0.20446020500003215,9.0,0.1417644350003684,,,,,0.0025641420002102677,0.03959005399974558,,,
,2.0,,2.719744,1681395541.0,1718697.0,716.0,,0.01634537252964355,6714.400768,799861.0,2.502502074706011,2.033333333333333,6273.196032,,198071.52128,0.36099999999999,347,,1.6599999999999966,1.7000000000000002,0.002000000000000668,6.2,3034612.0,124,,,0.016954672000338178,0.0004115380002076563,107.18092550564472,0.0030590009996558365,4457.0,0.0,,,,,9583.972352,4.233333333333333,4316.0,0.0,,,2450.804736,0.0,34089.2672
1.0,,7168.0,,1681395542.0,,,0.0,,,,,,,,,,348,7.30322265625,,,,,,125,223.0,,,,,,,,0.0001,0.20484634200056462,9.0,0.14145596600019417,,,,,0.00279184000009991,0.04017332500006887,,,
1.0,,7200.0,,1681395542.0,,,0.0,,,,,,,,,,349,7.246337890625,,,,,,125,224.0,,0.017214749000231677,0.0003983830001743627,,0.0031110669997360674,,,0.0001,0.20613747100014734,9.0,0.14226799200014284,,,,,0.003212728000107745,0.03993255199975465,,,
1.0,,7232.0,,1681395542.0,,,0.0,,,,,,,,,,350,6.915771484375,,,,,,125,225.0,,0.016860349000126007,0.00038910500006750226,,0.0030979589996604773,,,0.0001,0.20538033499997255,9.0,0.14205162000007476,,,,,0.0033350160001646145,0.03964628599987918,,,
,2.0,,2.719744,1681395542.0,1724275.0,722.0,,0.0694685107358868,6714.400768,805569.0,2.4261542163798904,2.033333333333333,6273.163264,,198072.745984,0.36499999999995225,351,,1.6799999999999926,1.7000000000000002,0.002000000000000668,6.2,3039702.0,125,,,0.017424765000214393,0.0004082110003764683,104.51741759541447,0.0031138270001065393,4530.0,0.0,,,,,9582.727168,4.233333333333333,4321.0,0.0,,,2450.771968,0.0,34089.2672
1.0,,7264.0,,1681395543.0,,,0.0,,,,,,,,,,352,7.29443359375,,,,,,126,226.0,,,,,,,,0.0001,0.20563071800052057,9.0,0.14238695099993492,,,,,0.0027055919999838807,0.03959137199990437,,,
1.0,,7296.0,,1681395543.0,,,0.0,,,,,,,,,,353,7.5982666015625,,,,,,126,227.0,,0.01700204799999483,0.0004122079999433481,,0.0030917909998606774,,,0.0001,0.20764658100006272,9.0,0.14494150500013347,,,,,0.0025547000000187836,0.03964432900011161,,,
1.0,,7328.0,,1681395543.0,,,0.0,,,,,,,,,,354,7.235107421875,,,,,,126,228.0,,0.016882896999959485,0.0003841759998977068,,0.003133488999992551,,,0.0001,0.2067441060003148,9.0,0.1438623210001424,,,,,0.0027471060002426384,0.039734117000080005,,,
,2.0,,2.719744,1681395543.0,1729755.0,726.0,,0.01634799336978326,6714.400768,811357.0,2.4781418656855756,2.033333333333333,6273.196032,,198069.137408,0.36599999999998545,355,,1.7000000000000028,1.7000000000000002,0.002000000000000668,6.2,3044753.0,126,,,0.017144111000106932,0.00040641900022819755,85.56014485402618,0.003018997999788553,4588.0,0.0,,,,,9585.483776,4.233333333333333,4327.0,0.0,,,2450.804736,0.0,34089.2672
1.0,,7360.0,,1681395544.0,,,0.0,,,,,,,,,,356,7.164306640625,,,,,,127,229.0,,,,,,,,0.0001,0.20641717099988455,9.0,0.1432411000000684,,,,,0.0027960129996245087,0.039810530000067956,,,
1.0,,7392.0,,1681395544.0,,,0.0,,,,,,,,,,357,7.0423583984375,,,,,,127,230.0,,0.01713891000008516,0.00038833600001453306,,0.0031144350000431587,,,0.0001,0.2062108850000186,9.0,0.1427953540000999,,,,,0.0028130440000495582,0.03996080599972629,,,
1.0,,7424.0,,1681395544.0,,,0.0,,,,,,,,,,358,7.2264404296875,,,,,,127,231.0,,0.016914568999709445,0.0003932290001102956,,0.0031186619999061804,,,0.0001,0.2053821979998247,9.0,0.14230781800006298,,,,,0.002831884999977774,0.039816035000058037,,,
,2.0,,2.719744,1681395544.0,1735337.0,737.0,,0.15121289523315276,6714.400768,817402.0,2.355621365608073,2.033333333333333,6273.163264,,198069.694464,0.3709999999999809,359,,1.7319999999999993,1.7000000000000002,0.002000000000000668,6.2,3049946.0,127,,,0.017295668999850022,0.0003911190001417708,102.86032901032694,0.003130366999812395,4635.0,0.0,,,,,9585.942528,4.233333333333333,4327.0,0.0,,,2450.771968,0.0,34089.271296
1.0,,7456.0,,1681395545.0,,,0.0,,,,,,,,,,360,7.23583984375,,,,,,128,232.0,,,,,,,,0.0001,0.20505420900008176,9.0,0.14191684200022792,,,,,0.002897251999911532,0.03942296000013812,,,
1.0,,7488.0,,1681395545.0,,,0.0,,,,,,,,,,361,7.2923583984375,,,,,,128,233.0,,0.017115970000304515,0.0003972949998569675,,0.003071041000112018,,,0.0001,0.2054510610005309,9.0,0.1425183360001938,,,,,0.002694861999771092,0.039653557000292494,,,
1.0,,7520.0,,1681395545.0,,,0.0,,,,,,,,,,362,7.395263671875,,,,,,128,234.0,,0.017504690999885497,0.0004067080003551382,,0.0030826139995951962,,,0.0001,0.20713674999979048,9.0,0.1434962779999296,,,,,0.0028295880001678597,0.0398168709998572,,,
,2.0,,2.719744,1681395545.0,1741817.0,741.0,,0.01634387973055413,6714.400768,823150.0,2.5917738232759815,2.1,6273.191936,,198068.08064,0.37299999999999045,363,,1.7479999999999905,1.7333333333333332,0.002000000000000668,6.2,3055037.0,128,,,,,109.84680870155952,0.0030705990002388717,4688.0,0.0,,,,,9588.051968,4.433333333333334,4329.0,0.0,,,2450.80064,0.0,34089.2672
1.0,,7552.0,,1681395546.0,,,0.0,,,,,,,,,,364,7.3638916015625,,,,,,129,235.0,,0.017728853999869898,0.0003830509999716014,,,,,0.0001,0.20784244000060426,9.0,0.1436573280002449,,,,,0.0030377340003724385,0.03996487399990656,,,
1.0,,7584.0,,1681395546.0,,,0.0,,,,,,,,,,365,7.45751953125,,,,,,129,236.0,,0.016914362000079564,0.0003767589996641618,,0.003149836999909894,,,0.0001,0.20591318700007832,9.0,0.14261277100013103,,,,,0.0033605980001993885,0.03949886000009428,,,
,2.0,,2.719744,1681395546.0,1748556.0,744.0,,0.01226167177164256,6714.400768,828025.0,2.9178547888362694,2.1,6273.191936,,198051.201024,0.3739999999999668,366,,1.759999999999991,1.7333333333333332,0.002000000000000668,6.2,3059652.0,129,,,0.017275114999847574,0.0005903159999434138,99.3749583157433,0.0030791389999649255,4756.0,0.0,,,,0.14346469300016906,9585.60256,4.433333333333334,4336.0,0.0,,0.039840365999680216,2450.80064,0.0,34089.2672
1.0,,7616.0,,1681395546.0,,,0.0,,,,,,,,,,367,7.0966796875,,,,,,129,237.0,,,,,,,,0.0001,0.2074984529995163,9.0,,,,,,0.00324882399991111,,,,
1.0,,7648.0,,1681395547.0,,,0.0,,,,,,,,,,368,7.2999267578125,,,,,,130,238.0,,0.017335909999928845,0.0005885610003133479,,0.0031120789999476983,,,0.0001,0.20551826100017934,9.0,0.14187420000007478,,,,,0.003017440999883547,0.03959007000003112,,,
1.0,,7680.0,,1681395547.0,,,0.0,,,,,,,,,,369,6.970458984375,,,,,,130,239.0,,0.01728572499996517,0.0005825200000799668,,0.0030899439998393063,,,0.0001,0.206163640998966,9.0,0.14209560399967813,,,,,0.0032528939996154804,0.03985695399978795,,,
,2.0,,2.719744,1681395547.0,1755639.0,748.0,,0.01634874788266113,6714.400768,832172.0,2.9163196634838995,2.1,6273.159168,,198062.505984,0.375,370,,1.7759999999999962,1.7333333333333332,0.002000000000000668,6.2,3063896.0,130,,,0.017596258000139642,0.00039415199989889516,77.948435092141,0.0032207780000135244,4803.0,0.0,,,,0.14300098900002922,9573.261312,4.433333333333334,4350.0,0.0,,0.040058053000393556,2450.767872,0.0,34089.2672
1.0,,7712.0,,1681395547.0,,,0.0,,,,,,,,,,371,7.464111328125,,,,,,130,240.0,,,,,,,,0.0001,0.2081645300004311,9.0,,,,,,0.0038942999999562744,,,,
1.0,,7744.0,,1681395548.0,,,0.0,,,,,,,,,,372,7.337646484375,,,,,,131,241.0,,0.01730309800041141,0.0003975439999521768,,0.0031665980000070704,,,0.0001,0.20645440000089366,9.0,0.142970460000015,,,,,0.002793068000300991,0.039823632000207,,,
1.0,,7776.0,,1681395548.0,,,0.0,,,,,,,,,,373,7.177734375,,,,,,131,242.0,,0.017299924000326428,0.0003854099995805882,,0.003114751999873988,,,0.0001,0.2072694869998486,9.0,0.1441236820000995,,,,,0.002617963999909989,0.039727755000058096,,,
,2.0,,2.719744,1681395548.0,1762064.0,752.0,,0.01634913684503162,6714.400768,837838.0,2.2974209433491737,2.1,6273.191936,,198058.897408,0.37599999999997635,374,,1.7959999999999923,1.7333333333333332,0.002000000000000668,6.2,3068591.0,131,,,0.01749388700000054,0.00040128499995262246,100.32817062662714,0.0030979490002209786,4855.0,0.0,,,,0.1441895409998324,9577.259008,4.433333333333334,4352.0,0.0,,0.03985521099957623,2450.80064,0.0,34089.2672
1.0,,7808.0,,1681395548.0,,,0.0,,,,,,,,,,375,7.0653076171875,,,,,,131,243.0,,,,,,,,0.0001,0.20766204099982133,9.0,,,,,,0.0026241680002385692,,,,
1.0,,7840.0,,1681395549.0,,,0.0,,,,,,,,,,376,7.087890625,,,,,,132,244.0,,0.017751191000115796,0.0004275390001566848,,0.003095125000072585,,,0.0001,0.2059575240000413,9.0,0.1425556089998281,,,,,0.0024764849999883154,0.03965157499987981,,,
1.0,,7872.0,,1681395549.0,,,0.0,,,,,,,,,,377,7.5389404296875,,,,,,132,245.0,,0.018391204999716138,0.0004187100003036903,,0.0031375629996546195,,,0.0001,0.20588895999981105,9.0,0.141078084000128,,,,,0.0027272580000499147,0.04013613999995869,,,
,2.0,,2.719744,1681395549.0,1769012.0,763.0,,0.08174358386430028,6714.400768,843843.0,2.950464411035399,2.1,6273.155072,,198058.868736,0.37999999999999545,378,,1.8160000000000025,1.7333333333333332,0.002000000000000668,6.2,3073753.0,132,,,0.017617849000089336,0.0003898079999089532,117.47773566519396,0.003204414999800065,4904.0,0.0,,,,0.14183478699987973,9577.28768,4.433333333333334,4354.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395550.0,1783158.0,766.0,,0.05313380985627102,6714.400768,845508.0,1.3306283398896215,2.1333333333333333,6273.155072,,198082.58048,0.382000000000005,379,,1.8199999999999932,1.7333333333333332,0.002000000000000668,6.2,3081729.0,133,,,,,8.28457158517913,,4974.0,0.0,,,,,9553.145856,4.333333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395551.0,1804851.0,767.0,,0.004088185831387601,6714.400768,850587.0,146.14471473668422,2.1333333333333333,6273.155072,,198058.528768,0.382000000000005,380,,1.823999999999998,1.7333333333333332,0.002000000000000668,6.2,3094495.0,134,,,,,171.10783219034585,,4974.0,0.0,,,,,9577.20576,4.333333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395552.0,1825470.0,768.0,,0.00408370887299715,6714.400768,857480.0,80.53149661214863,2.1333333333333333,6273.155072,,198055.60832,0.382000000000005,381,,1.828000000000003,1.7333333333333332,0.002000000000000668,6.2,3107482.0,135,,,,,132.0310135646767,,4974.0,0.0,,,,,9580.126208,4.333333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395553.0,1860860.0,769.0,,0.0040868748636352144,6714.400768,871021.0,186.24180915218656,2.1333333333333333,6273.155072,,198046.0032,0.38299999999998136,382,,1.8319999999999936,1.7333333333333332,0.002000000000000668,6.2,3130851.0,136,,,,,119.17183432084353,,4974.0,0.0,,,,,9589.731328,4.333333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395554.0,1902529.0,783.0,,0.09393742875211258,6714.400768,886127.0,270.50350731971133,2.1333333333333333,6273.155072,,198035.976192,0.3879999999999768,383,,1.8400000000000034,1.7333333333333332,0.002000000000000668,6.2,3157487.0,137,,,,,185.79466515025473,,4974.0,0.0,,,,,9599.75424,4.333333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395555.0,1992155.0,789.0,,0.1266891426835258,6714.400768,911169.0,512.9079943058753,2.2666666666666666,6273.155072,,198030.823424,0.38999999999998636,384,,1.843999999999994,1.7666666666666668,0.002000000000000668,6.2,3211662.0,138,,,,,623.516531681241,,4974.0,0.0,,,,,9604.911104,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395556.0,2093644.0,790.0,,0.004086447133302818,6714.400768,935486.0,655.7268312108051,2.2666666666666666,6273.155072,,198011.244544,0.3909999999999627,385,,1.847999999999999,1.7666666666666668,0.002000000000000668,6.2,3270628.0,139,,,,,665.0799983665029,,4974.0,0.0,,,,,9624.489984,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395557.0,2182174.0,791.0,,0.0040844739361172375,6714.400768,957155.0,643.2249172606316,2.2666666666666666,6273.155072,,197987.753984,0.3909999999999627,386,,1.8559999999999945,1.7666666666666668,0.002000000000000668,6.2,3322334.0,140,,,,,469.1036738806129,,4974.0,0.0,,,,,9647.980544,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395558.0,2270838.0,792.0,,0.004086778616503713,6714.400768,974774.0,499.93166148227334,2.2666666666666666,6273.155072,,197951.680512,0.3909999999999627,387,,1.8599999999999994,1.7666666666666668,0.002000000000000668,6.2,3372256.0,141,,,,,594.8883298793259,,4974.0,0.0,,,,,9684.054016,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395559.0,2348475.0,793.0,,0.004085009068090143,6714.400768,993095.0,515.4365024292243,2.333333333333333,6273.155072,,197935.14496,0.3919999999999959,388,,1.8640000000000043,1.8000000000000003,0.002000000000000668,6.2,3417299.0,142,,,,,437.4240790408992,,4974.0,0.0,,,,,9700.589568,4.933333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395560.0,2393555.0,805.0,,0.09399568464627235,6714.400768,1006299.0,229.7359655428987,2.333333333333333,6273.155072,,197935.067136,0.39999999999997726,389,,1.8759999999999906,1.8000000000000003,0.002000000000000668,6.2,3444640.0,143,,,,,476.786205989154,,4974.0,0.0,,,,,9700.6592,4.933333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395561.0,2450168.0,806.0,,0.004084772077650291,6714.400768,1019796.0,364.57299208208417,2.333333333333333,6273.155072,,197906.997248,0.39999999999997726,390,,1.8799999999999955,1.8000000000000003,0.002000000000000668,6.2,3477278.0,144,,,,,403.84237124795675,,4974.0,0.0,,,,,9728.73728,4.933333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395562.0,2514133.0,807.0,,0.004090795680377979,6714.400768,1035397.0,396.37444382291574,2.333333333333333,6273.155072,,197890.838528,0.39999999999997726,391,,1.8840000000000003,1.8000000000000003,0.002000000000000668,6.2,3514431.0,145,,,,,285.9720658979138,,4974.0,0.0,,,,,9744.896,4.933333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395563.0,2581384.0,808.0,,0.004086684325414864,6714.400768,1048951.0,311.66468211298667,2.333333333333333,6273.155072,,197880.950784,0.4009999999999536,392,,1.887999999999991,1.8000000000000003,0.002000000000000668,6.3,3552393.0,146,,,,,488.101179582141,,4974.0,0.0,,,,,9754.783744,4.933333333333334,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395564.0,2722969.0,809.0,,0.004086695011563812,6714.400768,1087192.0,587.4781564950543,2.3666666666666667,6273.155072,,197852.573696,0.4009999999999536,393,,1.891999999999996,1.8000000000000003,0.002000000000000668,6.3,3636929.0,147,,,,,388.6930098845593,,4974.0,0.0,,,,,9783.128064,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395565.0,2776393.0,817.0,,0.03678089383399219,6714.400768,1111702.0,146.12036208310417,2.3666666666666667,6273.155072,,197838.831616,0.40399999999999636,394,,1.8999999999999915,1.8000000000000003,0.002000000000000668,6.3,3673864.0,148,,,,,54.29528020129158,,4974.0,0.0,,,,,9796.898816,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395566.0,2824208.0,820.0,,0.05310953774029048,6714.400768,1132860.0,144.84251603899276,2.3666666666666667,6273.155072,,197855.834112,0.4049999999999727,395,,1.9080000000000013,1.8000000000000003,0.002000000000000668,6.3,3706614.0,149,,,,,70.7803241100563,,4974.0,0.0,,,,,9779.900416,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
,2.0,,2.719744,1681395567.0,2832943.0,821.0,,0.0040832623950204155,6714.400768,1137729.0,31.707018947175456,2.3666666666666667,6273.155072,,197855.318016,0.4060000000000059,396,,1.911999999999992,1.8000000000000003,0.002000000000000668,6.3,3712919.0,150,,,,,26.01516650265369,,4974.0,0.0,,,,,9780.416512,4.8,4359.0,0.0,,,2450.763776,0.0,34089.2672
