02_timing/step_time_s,memory/used_memory_sys_percent,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,01_general/lr,02_timing/loss_calc_time_s,bandwidth/net_recv_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,03_hivemind/num_peers,02_timing/backward_time_s,memory/total_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,02_timing/forward_time_s,disk/time/disk_busy_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,bandwidth/disk_write_sys_bandwidth_MBs,_runtime,disk/time/disk_read_time_sys_s,disk/time/disk_write_time_sys_s,cpu/interrupts/soft_interrupts_count,03_hivemind/global_epoch,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,memory/available_memory_sys_MB,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,_step,01_general/step,cpu/logical_core_count,01_general/minibatch_loss,process/memory/resident_set_size_proc_MB,02_timing/dataload_cuda_move_time_s,process/voluntary_proc_ctx_switches,process/memory/shared_memory_proc_MB,process/memory/data_resident_set_proc_MB,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,bandwidth/net_sent_sys_bandwidth_Mbits,_timestamp,02_timing/dataload_time_s,02_timing/opt_step_time_s,memory/used_memory_sys_MB
,5.5,6740.291584,0.7000000000000001,,0.00038396600007217785,94.44438851202423,1.0333333333333332,2.719744,,0.14380047700001342,,0.0,2.1333333333333333,0.01716639699998268,0.7560000000000002,209724.0,511.0,0.016349747541893684,45,0.017000000000000348,0.32200000000000273,201632.0,,237.0,32103.411712,199561.465856,1113352.0,61.0,,146,,,,6555.246592,0.0031212429998959124,2319.0,2452.02944,0.0,,0.0,2.1379610057836085,1681394211.0,,0.03954380899995158,8069.451776
0.2068891320000148,,,,0.0001,,,,,8.0,,,,,,,,,,45,,,,0.0,,,,,,0.0,147,100.0,,7.3804931640625,,,,,,3232.0,,,1681394211.0,0.002873240000099031,,
0.20452469500037296,,,,0.0001,0.00039346700009446067,,,,8.0,0.14145770100003574,,,,0.01728609199994935,,,,,46,,,,0.0,,,,,,0.0,148,101.0,,6.975830078125,,0.0031747370001085073,,,,3264.0,,,1681394212.0,0.0026776530000915955,0.039535045000093305,
0.2049218639999708,,,,0.0001,0.000397447000068496,,,,8.0,0.14182673400000567,,,,0.017111673000044902,,,,,46,,,,0.0,,,,,,0.0,149,102.0,,7.1922607421875,,0.0031337929999608605,,,,3296.0,,,1681394212.0,0.002771393999864813,0.039680823000026066,
,5.5,6740.291584,0.7000000000000001,,0.00039244399999915913,92.79747916333076,1.0333333333333332,2.719744,,0.1416182390000813,,0.0,2.1333333333333333,0.01704879199996867,0.7759999999999962,215882.0,515.0,0.01634944801518471,46,0.017000000000000348,0.3230000000000359,206897.0,,238.0,32103.411712,199559.340032,1118218.0,61.0,,150,,,,6555.283456,0.0031206690000544768,2352.0,2452.066304,0.0,,0.0,2.0810659952340727,1681394212.0,,0.03965136400006486,8071.090176
0.20451466400004392,,,,0.0001,,,,,8.0,,,,,,,,,,47,,,,0.0,,,,,,0.0,151,103.0,,7.24365234375,,,,,,3328.0,,,1681394213.0,0.002683155999875453,,
0.20418086999984553,,,,0.0001,0.0003760380000130681,,,,8.0,0.14127241799997137,,,,0.016959733000021515,,,,,47,,,,0.0,,,,,,0.0,152,104.0,,7.2076416015625,,0.0031443679999938468,,,,3360.0,,,1681394213.0,0.00272213199991711,0.03970618099992862,
0.2065879480003332,,,,0.0001,0.0004156780000812432,,,,8.0,0.14354037100019923,,,,0.017136789999995017,,,,,47,,,,0.0,,,,,,0.0,153,105.0,,6.8919677734375,,0.0031188689999908092,,,,3392.0,,,1681394213.0,0.002762927000048876,0.039613313000018024,
,5.5,6740.291584,0.7000000000000001,,0.00039027299999361276,84.42708737067427,1.0333333333333332,2.719744,,0.1438116809999883,,0.0,2.1333333333333333,0.017099420000022292,0.7920000000000016,221566.0,519.0,0.016349891470727112,47,0.017000000000000348,0.3240000000000123,211282.0,,238.0,32103.411712,199553.073152,1122136.0,61.0,,154,,,,6555.246592,0.0031890329998987,2388.0,2452.02944,0.0,,0.0,1.997369163218923,1681394213.0,,0.040034935999983645,8077.832192
0.20724168999981885,,,,0.0001,,,,,8.0,,,,,,,,,,48,,,,0.0,,,,,,0.0,155,106.0,,6.9700927734375,,,,,,3424.0,,,1681394214.0,0.0027163469999322842,,
0.20589930100004494,,,,0.0001,0.00039176699988274777,,,,8.0,0.14294771200002288,,,,0.0170974530001331,,,,,48,,,,0.0,,,,,,0.0,156,107.0,,7.372802734375,,0.0031750420000662416,,,,3456.0,,,1681394214.0,0.002754914999968605,0.03953241199997137,
,5.5,6740.332544,0.7000000000000001,,0.00038580199998250464,76.04472297761902,1.0333333333333332,2.719744,,0.14411819499991907,,0.0,2.1333333333333333,0.017470063000018854,0.8160000000000025,227078.0,529.0,0.11852258536627823,48,0.017000000000000348,0.3280000000000314,216615.0,,254.0,32103.411712,199548.137472,1128101.0,61.0,,157,,,,6557.790208,0.0031343390000984073,2434.0,2454.30272,0.0,,0.0,2.529644589899739,1681394214.0,,,8082.804736
,5.5,6740.332544,0.7000000000000001,,,0.042385940747447545,1.0,2.719744,,,,0.0,1.9666666666666666,,0.8200000000000074,227693.0,530.0,0.004087700449141328,49,0.017000000000000348,0.3280000000000314,216907.0,,254.0,32103.411712,199548.137472,1128511.0,61.0,,158,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.34933072845375945,1681394215.0,,,8082.804736
,5.5,6740.332544,0.7000000000000001,,,0.003471617073954453,1.0,2.719744,,,,0.0,1.9666666666666666,,0.8239999999999981,228276.0,531.0,0.004086133197336187,50,0.017000000000000348,0.3280000000000314,217055.0,,254.0,32103.411712,199548.137472,1128840.0,61.0,,159,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.004437285272299595,1681394216.0,,,8082.804736
,5.5,6740.332544,0.7000000000000001,,,0.018219195027814022,1.0,2.719744,,,,0.0,1.9666666666666666,,0.828000000000003,229020.0,532.0,0.004087742271755117,51,0.017000000000000348,0.32900000000000773,217251.0,,254.0,32103.411712,199548.145664,1129287.0,61.0,,160,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.1327638011076962,1681394217.0,,,8082.80064
,5.5,6740.332544,0.7000000000000001,,,0.013982117325703052,1.0,2.719744,,,,0.0,1.9666666666666666,,0.8320000000000078,229730.0,533.0,0.004086098210556621,52,0.017000000000000348,0.32900000000000773,217439.0,,254.0,32103.411712,199548.145664,1129705.0,61.0,,161,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.08937541776224334,1681394218.0,,,8082.80064
,5.5,6740.332544,0.7000000000000001,,,0.22549894940657855,1.0,2.719744,,,,0.0,1.9666666666666666,,0.8400000000000034,231019.0,538.0,0.036771857842547495,53,0.017000000000000348,0.3310000000000173,218091.0,,254.0,32103.411712,199547.375616,1130677.0,61.0,,162,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.2598688260836408,1681394219.0,,,8083.562496
,5.5,6740.332544,0.7000000000000001,,,0.11830104070065527,1.0333333333333332,2.719744,,,,0.0,2.1,,0.8440000000000083,232103.0,541.0,0.0613140769699157,54,0.017000000000000348,0.33300000000002683,218651.0,,254.0,32103.411712,199547.359232,1131664.0,61.0,,163,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.1832476573885043,1681394220.0,,,8083.570688
,5.5,6740.332544,0.7000000000000001,,,300.1320860436077,1.0333333333333332,2.719744,,,,0.0,2.1,,0.847999999999999,270064.0,542.0,0.004086993484707119,55,0.017000000000000348,0.33300000000002683,230276.0,,254.0,32103.411712,199393.943552,1156235.0,61.0,,164,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,222.25467272725245,1681394221.0,,,8237.002752
,5.6,6740.332544,0.7000000000000001,,,64.27316571712103,1.0333333333333332,2.719744,,,,0.0,2.1,,0.8520000000000039,289014.0,543.0,0.004084790523580591,56,0.017000000000000348,0.3340000000000032,237797.0,,254.0,32103.411712,199359.434752,1168829.0,61.0,,165,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,67.41758480902105,1681394222.0,,,8271.511552
,5.6,6740.332544,0.7000000000000001,,,128.27420064083265,1.0333333333333332,2.719744,,,,0.0,2.1,,0.8559999999999945,321991.0,544.0,0.0040866814017810685,57,0.017000000000000348,0.3340000000000032,249460.0,,254.0,32103.411712,199295.102976,1190518.0,61.0,,166,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,149.41410867649319,1681394223.0,,,8335.843328
,5.6,6740.332544,0.7000000000000001,,,160.3854158993919,1.0333333333333332,2.719744,,,,0.0,2.1,,0.8599999999999994,356315.0,545.0,0.004086625998717902,58,0.017000000000000348,0.3340000000000032,260342.0,,254.0,32103.411712,199249.502208,1211858.0,61.0,,167,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,226.47200082883305,1681394224.0,,,8381.444096
,5.7,6740.332544,1.1,,,707.2829591195609,2.2,2.719744,,,,0.0,7.533333333333332,,0.867999999999995,480669.0,557.0,0.07764561684892021,59,0.017000000000000348,0.3380000000000223,286816.0,,254.0,32103.411712,199144.521728,1283120.0,61.0,,168,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,715.609661341983,1681394225.0,,,8486.424576
,5.7,6740.332544,1.1,,,411.5034821086373,2.2,2.719744,,,,0.0,7.533333333333332,,0.8719999999999999,564323.0,558.0,0.004083988449485237,60,0.017000000000000348,0.3380000000000223,305045.0,,254.0,32103.411712,199090.876416,1330982.0,61.0,,169,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,525.1553290710685,1681394226.0,,,8540.065792
,5.7,6740.332544,1.1,,,714.205361950375,2.2,2.719744,,,,0.0,7.533333333333332,,0.8760000000000048,665672.0,559.0,0.00408678640114092,61,0.017000000000000348,0.3380000000000223,327700.0,,254.0,32103.411712,199006.650368,1389008.0,61.0,,170,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,624.4801102816451,1681394227.0,,,8624.29184
,5.8,6740.332544,1.1,,,542.601507302224,2.2,2.719744,,,,0.0,7.533333333333332,,0.8799999999999955,749416.0,560.0,0.0040830576229204775,62,0.017000000000000348,0.33899999999999864,345859.0,,254.0,32103.411712,198907.396096,1436650.0,61.0,,171,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,610.7385203012205,1681394228.0,,,8723.546112
,5.8,6740.332544,1.1,,,589.291327560524,2.2,2.719744,,,,0.0,7.533333333333332,,0.8840000000000003,821527.0,561.0,0.004086709600833942,64,0.017000000000000348,0.33899999999999864,361619.0,,254.0,32103.411712,198855.307264,1478183.0,61.0,,172,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,419.49010028208613,1681394230.0,,,8775.63904
,5.8,6740.332544,1.0666666666666667,,,301.9582626880781,2.1333333333333333,2.719744,,,,0.0,6.933333333333333,,0.8919999999999959,876131.0,575.0,0.12669281948078062,65,0.017000000000000348,0.3450000000000273,374277.0,,254.0,32103.411712,198789.292032,1509820.0,61.0,,173,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,339.53476067005096,1681394231.0,,,8841.654272
,5.9,6740.332544,1.0666666666666667,,,458.7577359480397,2.1333333333333333,2.719744,,,,0.0,6.933333333333333,,0.8960000000000008,945904.0,576.0,0.0040867008443555945,66,0.017000000000000348,0.34600000000000364,389878.0,,254.0,32103.411712,198723.751936,1549752.0,61.0,,174,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,485.9744452264346,1681394232.0,,,8907.190272
,5.9,6740.332544,1.0666666666666667,,,391.15080319275864,2.1333333333333333,2.719744,,,,0.0,6.933333333333333,,0.9000000000000057,1008669.0,577.0,0.004086625019361087,67,0.017000000000000348,0.34600000000000364,403660.0,,254.0,32103.411712,198658.318336,1585659.0,61.0,,175,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,350.8902354943452,1681394233.0,,,8972.627968
,5.9,6740.332544,1.0666666666666667,,,435.6995767504176,2.1333333333333333,2.719744,,,,0.0,6.933333333333333,,0.9039999999999964,1066936.0,578.0,0.004086662938765993,68,0.017000000000000348,0.34600000000000364,416905.0,,254.0,32103.411712,198621.360128,1619296.0,61.0,,176,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,335.82634763306635,1681394234.0,,,9009.586176
,5.9,6740.332544,1.0666666666666667,,,178.58457680288362,2.1333333333333333,2.719744,,,,0.0,6.933333333333333,,0.9120000000000061,1095230.0,582.0,0.06130202927443825,69,0.017000000000000348,0.3490000000000464,426371.0,,254.0,32103.411712,198601.33888,1637172.0,61.0,,177,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,171.7513401730412,1681394235.0,,,9029.603328
,5.9,6740.332544,1.0666666666666667,,,83.87980056130532,2.1,2.719744,,,,0.0,6.366666666666666,,0.9159999999999968,1149173.0,583.0,0.00408522568586424,70,0.017000000000000348,0.3490000000000464,434877.0,,254.0,32103.411712,198585.933824,1666424.0,61.0,,178,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,341.23459255300054,1681394236.0,,,9045.01248
,5.9,6740.332544,1.0666666666666667,,,101.09040468669657,2.1,2.719744,,,,0.0,6.366666666666666,,0.9240000000000066,1158151.0,586.0,0.016339496209713963,71,0.017000000000000348,0.35000000000002274,439929.0,,254.0,32103.411712,198581.190656,1672958.0,61.0,,179,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,81.32969082147761,1681394237.0,,,9049.755648
,5.9,6740.332544,1.0666666666666667,,,85.485091209572,2.1,2.719744,,,,0.0,6.366666666666666,,0.9279999999999973,1206131.0,587.0,0.004086674604183082,72,0.017000000000000348,0.35000000000002274,460262.0,,254.0,32103.411712,198527.475712,1705775.0,61.0,,180,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,22.118934709531313,1681394238.0,,,9103.450112
,5.9,6740.332544,1.0666666666666667,,,15.302933037664863,2.1,2.719744,,,,0.0,6.366666666666666,,0.9320000000000022,1229425.0,588.0,0.004081247657634065,73,0.017000000000000348,0.3509999999999991,477806.0,,254.0,32103.411712,198527.848448,1725201.0,61.0,,181,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,33.053793639497655,1681394239.0,,,9103.09376
,5.9,6740.332544,1.0666666666666667,,,19.46380925818763,2.1,2.719744,,,,0.0,6.366666666666666,,0.9399999999999977,1236623.0,591.0,0.06529735655148662,74,0.017000000000000348,0.3520000000000323,481187.0,,254.0,32103.411712,198524.665856,1730112.0,61.0,,182,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,16.05074703947662,1681394240.0,,,9106.26816
,5.9,6740.332544,1.0666666666666667,,,16.360712436236888,2.0666666666666664,2.719744,,,,0.0,5.866666666666666,,0.9440000000000026,1240757.0,592.0,0.00408418942394722,75,0.017000000000000348,0.3520000000000323,484574.0,,254.0,32103.411712,198523.424768,1733573.0,61.0,,183,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,42.32762985116532,1681394241.0,,,9107.51744
,5.9,6740.332544,1.0666666666666667,,,13.706473502719806,2.0666666666666664,2.719744,,,,0.0,5.866666666666666,,0.9519999999999982,1243384.0,646.0,0.31456454671410605,76,0.017000000000000348,0.38400000000001455,487373.0,,254.0,32103.411712,198524.194816,1736075.0,61.0,,184,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,21.251514482303403,1681394242.0,,,9106.743296
,5.9,6740.332544,1.0666666666666667,,,32.42689873042371,2.0666666666666664,2.719744,,,,0.0,5.866666666666666,,0.9560000000000031,1251356.0,647.0,0.004083820500493504,77,0.017000000000000348,0.38500000000004775,492017.0,,254.0,32103.411712,198523.080704,1742161.0,61.0,,185,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,1.1879929559372213,1681394243.0,,,9107.861504
,5.9,6740.332544,1.0666666666666667,,,22.201635007182855,2.0666666666666664,2.719744,,,,0.0,5.866666666666666,,0.960000000000008,1258047.0,648.0,0.0040828994609628955,78,0.017000000000000348,0.38500000000004775,495014.0,,254.0,32103.411712,198519.754752,1746543.0,61.0,,186,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,25.18002244234914,1681394244.0,,,9111.187456
,5.9,6740.332544,1.0666666666666667,,,13.106502863197736,2.0666666666666664,2.719744,,,,0.0,5.866666666666666,,0.9639999999999986,1261161.0,649.0,0.004083621503673761,79,0.017000000000000348,0.38500000000004775,499442.0,,254.0,32103.411712,198519.980032,1750000.0,61.0,,187,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,43.11821773799874,1681394245.0,,,9110.95808
,5.9,6740.332544,1.0666666666666667,,,41.708868264432446,2.033333333333333,2.719744,,,,0.0,5.4,,0.9720000000000084,1269234.0,652.0,0.0653355990576809,80,0.017000000000000348,0.38700000000000045,504826.0,,254.0,32103.411712,198519.058432,1756439.0,61.0,,188,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,4.288892871807657,1681394246.0,,,9111.875584
,5.9,6740.332544,1.0666666666666667,,,19.05604809892048,2.033333333333333,2.719744,,,,0.0,5.4,,0.9759999999999991,1277163.0,653.0,0.004086925419500059,81,0.017000000000000348,0.38800000000003365,509283.0,,254.0,32103.411712,198517.73952,1762179.0,61.0,,189,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,38.324065542755356,1681394247.0,,,9113.194496
,5.9,6740.332544,1.0666666666666667,,,12.328003551612015,2.033333333333333,2.719744,,,,0.0,5.4,,0.980000000000004,1278546.0,659.0,0.036767713094169416,82,0.017000000000000348,0.38900000000001,511266.0,,254.0,32103.411712,198519.218176,1763744.0,61.0,,190,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,13.869239379143742,1681394248.0,,,9111.719936
,5.9,6740.332544,1.0666666666666667,,,36.54032636798223,2.033333333333333,2.719744,,,,0.0,5.4,,0.9839999999999947,1282996.0,660.0,0.004085325738519227,83,0.017000000000000348,0.3900000000000432,513470.0,,254.0,32103.411712,198518.595584,1766929.0,61.0,,191,,,,6557.790208,,2434.0,2454.30272,0.0,,0.0,0.5159080204554082,1681394249.0,,,9112.342528
35.45699071900003,,,,0.0001,,,,,9.0,,,,,,,,,,83,,,,1.0,,,,,,0.0,192,108.0,,7.2449951171875,,,,,,3488.0,,,1681394249.0,0.00257774600004268,35.28930457399997,
,6.1,6996.045824,1.0666666666666667,,0.0006732940000802046,39.249540130909914,2.033333333333333,2.719744,,0.13147229399987737,,0.0,5.4,0.025675252999917575,1.0,1380844.0,664.0,0.057217051196257876,84,0.017000000000000348,0.39100000000001955,537444.0,,306.0,34368.458752,198295.236608,2159374.0,61.0,,193,,,,6556.860416,0.0032137690000126895,2493.0,2452.262912,0.0,,0.0,8.310010386355788,1681394250.0,,0.04272956499994507,9335.668736
0.20742957999982536,,,,0.0001,,,,,9.0,,,,,,,,,,84,,,,1.0,,,,,,0.0,194,109.0,,6.9290771484375,,,,,,3520.0,,,1681394250.0,0.003665404999992461,,
0.20369274099994072,,,,0.0001,0.0006407050000234449,,,,9.0,0.131578042000001,,,,0.026189251000005243,,,,,84,,,,1.0,,,,,,0.0,195,110.0,,7.1475830078125,,0.0025452509999013273,,,,3552.0,,,1681394250.0,0.003820748000180174,0.03891874399982953,
0.4089136669999789,,,,0.0001,0.0004131050000069081,,,,9.0,0.14033110199989096,,,,0.017346546999988277,,,,,84,,,,1.0,,,,,,0.0,196,111.0,,7.188720703125,,0.003053175000104602,,,,3584.0,,,1681394250.0,0.0025411560000065947,0.24522858199998154,
,6.3,6996.054016,1.0666666666666667,,0.00039372099990941933,77.03014452345035,2.0666666666666664,2.719744,,,,0.0,5.233333333333333,0.017781692999960796,1.0160000000000053,1428273.0,668.0,0.016348145046073587,85,0.017000000000000348,0.3930000000000291,564708.0,,825.0,34368.462848,197757.476864,2764646.0,61.0,,197,,,,6556.848128,0.0030027120001250296,2537.0,2452.250624,0.0,,0.0,11.142777520955043,1681394251.0,,,9892.691968
0.20298682900011045,,,,0.0001,,,,,9.0,0.13936548400010906,,,,,,,,,85,,,,1.0,,,,,,0.0,198,112.0,,7.192626953125,,,,,,3616.0,,,1681394251.0,0.0025792670001010265,0.03986395199990511,
0.20430864600007226,,,,0.0001,0.00038077999988672673,,,,9.0,0.1413127049997911,,,,0.01687326700016456,,,,,85,,,,1.0,,,,,,0.0,199,113.0,,7.3006591796875,,0.0030710930000168446,,,,3648.0,,,1681394251.0,0.0029229040001155226,0.03974789700009751,
0.2040111280000474,,,,0.0001,0.00033334999989165226,,,,9.0,0.1415654380000433,,,,0.016489353999986633,,,,,85,,,,1.0,,,,,,0.0,200,114.0,,7.132568359375,,0.003021874000069147,,,,3680.0,,,1681394251.0,0.0026205140000001848,0.03998059800005649,
,6.3,6996.062208,1.0666666666666667,,0.00027957500014963443,3.3744999547683565,2.0666666666666664,2.719744,,,,0.0,5.233333333333333,0.016155697000158398,1.0319999999999965,1432263.0,672.0,0.016347588913435022,86,0.017000000000000348,0.3930000000000291,567143.0,,995.0,34368.458752,197810.87232,2767945.0,61.0,,201,,,,6556.85632,0.003014429999893764,2570.0,2452.258816,0.0,,0.0,2.454788434093033,1681394252.0,,,9877.85216
0.20470450300035736,,,,0.0001,,,,,9.0,0.14464115200007654,,,,,,,,,86,,,,1.0,,,,,,0.0,202,115.0,,7.3115234375,,,,,,3712.0,,,1681394252.0,0.000856052000017371,0.03975759700006165,
,6.3,6996.074496,1.0666666666666667,,0.00043283999980303633,71.26167050823665,2.0666666666666664,2.719744,,0.14007868999988204,,0.0,5.233333333333333,0.017279443000006722,1.0480000000000018,1436976.0,684.0,0.1226125754500083,87,0.017000000000000348,0.3970000000000482,573817.0,,1018.0,34368.458752,197787.521024,2773778.0,61.0,,203,,,,6556.844032,0.0026984480000464828,2583.0,2452.246528,0.0,,0.0,1.7915245896295582,1681394253.0,,0.03987756499986972,9881.849856
0.7273321409995788,,,,0.0001,,,,,9.0,,,,,,,,,,87,,,,1.0,,,,,,0.0,204,116.0,,7.366943359375,,,,,,3744.0,,,1681394253.0,0.5269651549999708,,
0.20445634900033838,,,,0.0001,0.0003999939999630442,,,,9.0,0.14104572800010828,,,,0.017412320999937947,,,,,87,,,,1.0,,,,,,0.0,205,117.0,,6.987060546875,,0.0028781820001313463,,,,3776.0,,,1681394253.0,0.0032347420001315186,0.03948538200006624,
0.20406079400004273,,,,0.0001,0.0004083409999111609,,,,9.0,0.14134494799986896,,,,0.01724214099999699,,,,,87,,,,1.0,,,,,,0.0,206,118.0,,7.0462646484375,,0.00307545000009668,,,,3808.0,,,1681394253.0,0.0023413999999775115,0.039648514000191426,
,6.3,6996.074496,1.0666666666666667,,0.0003847010000299633,213.3957751862482,2.0666666666666664,2.719744,,0.1455882410000413,,0.0,5.233333333333333,0.01689928499990856,1.0640000000000072,1441659.0,688.0,0.016348098376146026,88,0.017000000000000348,0.39800000000002456,580477.0,,1043.0,34387.734528,197747.79392,2779617.0,61.0,,207,,,,6556.852224,0.003097766000109914,2613.0,2452.25472,0.0,,0.0,2.018367516519555,1681394254.0,,0.039716856000040934,9882.99264
0.20878467100010312,,,,0.0001,,,,,9.0,,,,,,,,,,88,,,,1.0,,,,,,0.0,208,119.0,,7.3748779296875,,,,,,3840.0,,,1681394254.0,0.003097821999972439,,
0.20548983000003318,,,,0.0001,0.00041788399994402425,,,,9.0,0.1433431620000647,,,,0.01683915699982208,,,,,88,,,,1.0,,,,,,0.0,209,120.0,,6.9569091796875,,0.003070175000175368,,,,3872.0,,,1681394254.0,0.0022349299999859795,0.039584522000041034,
0.2057434750001903,,,,0.0001,0.0003873109999403823,,,,9.0,0.14299732399990717,,,,0.016800774000103047,,,,,88,,,,1.0,,,,,,0.0,210,121.0,,7.3494873046875,,0.0030807190000814444,,,,3904.0,,,1681394254.0,0.002746542000068075,0.039730805000090186,
,6.3,6996.074496,1.0666666666666667,,0.00040033699997366057,93.10940341884191,2.0666666666666664,2.719744,,0.14525334700010717,,0.0,5.233333333333333,0.017153401000086888,1.0799999999999983,1445367.0,692.0,0.016346857831590275,89,0.017000000000000348,0.3990000000000009,585156.0,,1076.0,34368.458752,197745.188864,2783937.0,61.0,,211,,,,6556.85632,0.003098050000062358,2644.0,2452.258816,0.0,,0.0,2.09839218214577,1681394255.0,,,9885.622272
0.20847402100025647,,,,0.0001,,,,,9.0,,,,,,,,,,89,,,,1.0,,,,,,0.0,212,122.0,,7.186767578125,,,,,,3936.0,,,1681394255.0,0.0026903099999344704,0.039878576000091925,
0.20610900900010165,,,,0.0001,0.0003773179998916021,,,,9.0,0.14273529000001872,,,,0.017157444000076794,,,,,89,,,,1.0,,,,,,0.0,213,123.0,,7.3065185546875,,0.0030674100000851467,,,,3968.0,,,1681394255.0,0.002825925000024654,0.03994562200000473,
0.20505158499986464,,,,0.0001,0.00041368499978489126,,,,9.0,0.14198276199999782,,,,0.017026620000024195,,,,,89,,,,1.0,,,,,,0.0,214,124.0,,7.29345703125,,0.0031851759999881324,,,,4000.0,,,1681394255.0,0.0028460020000693476,0.03959734000000026,
,6.3,6996.074496,1.1,,0.00040371799991589796,77.88785185611725,2.1,2.719744,,0.1433970620000764,,0.0,5.066666666666666,0.017185536999932083,1.1000000000000085,1449884.0,696.0,0.01634914461706212,90,0.017000000000000348,0.3990000000000009,588939.0,,1182.0,34368.458752,197738.278912,2787825.0,61.0,,215,,,,6556.844032,0.0031133439999848633,2686.0,2452.246528,0.0,,0.0,2.5312116114149483,1681394256.0,,,9892.466688
0.20660128500003339,,,,0.0001,,,,,9.0,,,,,,,,,,90,,,,1.0,,,,,,0.0,216,125.0,,7.3736572265625,,,,,,4032.0,,,1681394256.0,0.0026796520000971213,0.03982197200002702,
0.20600891999970372,,,,0.0001,0.00038978699990366295,,,,9.0,0.14347142600013285,,,,0.01675351599988062,,,,,90,,,,1.0,,,,,,0.0,217,126.0,,7.24072265625,,0.0030390469999019842,,,,4064.0,,,1681394256.0,0.002744254999925033,0.03961088899995957,
0.20790494200059584,,,,0.0001,0.0004094970001915499,,,,9.0,0.1451010349999251,,,,0.0168444680000448,,,,,90,,,,1.0,,,,,,0.0,218,127.0,,7.4854736328125,,0.0030596270000842196,,,,4096.0,,,1681394256.0,0.0026951260001624178,0.03979518900018775,
,6.3,6996.074496,1.1,,0.00040267100007440604,89.41322211878634,2.1,2.719744,,,,0.0,5.066666666666666,0.016971554000065225,1.1159999999999997,1456262.0,700.0,0.016347732804265446,91,0.017000000000000348,0.4000000000000341,593336.0,,1225.0,34368.458752,197735.60832,2792102.0,61.0,,219,,,,6556.852224,0.0031090429999949265,2725.0,2452.25472,0.0,,0.0,2.118492157183999,1681394257.0,,,9895.170048
0.20521289799989972,,,,0.0001,,,,,9.0,0.14240129999984674,,,,,,,,,91,,,,1.0,,,,,,0.0,220,128.0,,7.2816162109375,,,,,,4128.0,,,1681394257.0,0.002720899999985704,0.03960742999993272,
0.2078820770002494,,,,0.0001,0.00040943199996945623,,,,9.0,0.14473193700018783,,,,0.017001485000037064,,,,,91,,,,1.0,,,,,,0.0,221,129.0,,7.292236328125,,0.002961844000083147,,,,4160.0,,,1681394257.0,0.003006656000025032,0.039770722999946884,
0.20746312300025238,,,,0.0001,0.0003975029999310209,,,,9.0,0.14460348000011436,,,,0.016733817000158524,,,,,91,,,,1.0,,,,,,0.0,222,130.0,,7.2208251953125,,0.0031002089999674354,,,,4192.0,,,1681394257.0,0.002723521999996592,0.03990459200008445,
