_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
413,185,,,1681396022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004986769999959506,0.0196122600000308,0.046615125000244007,0.0036401200000000244,9.0,0.008586143999764317,7328.0,12.6702880859375,0.07958418200041706,1.0,0.0001,0.0006318560003819584,0.0,228.0
414,185,,,1681396022,2.5,0.0,2.028000000000006,16470.8352,0.12261155453341616,3343550.0,8.367137008545324,5137.846272,945.0,12513.193984,0.0,0.0,0.0,9.4,1096425.0,67.02939798272435,188352.9216,2.719744,7074.0,0.4049999999999727,10253.279232,0.0,5434928.0,10.8,4.166666666666666,43251.478528,5249.0,0.0004713860002993897,0.019623897000201396,0.046075654000105715,0.0035783610001089983,,0.008711316999779228,,,,,,,,
415,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,7360.0,12.843284606933594,0.07926087000032567,1.0,0.0001,0.0008002549998309405,0.0,229.0
416,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004671500000767992,0.019673293999858288,0.04655053400028919,0.0036626200003411213,9.0,0.008799202000318473,7392.0,12.654067039489746,0.07976539100081936,1.0,0.0001,0.0006125909999354917,0.0,230.0
417,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000496056999963912,0.02012480700022934,0.04600614399987535,0.0036254810001992155,9.0,0.008991579999928945,7424.0,12.734968185424805,0.07984042099997168,1.0,0.0001,0.0005963519997749245,0.0,231.0
418,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048471999980392866,0.019250339999871358,0.04606170799979736,0.003736890999789466,9.0,0.008635033999780717,7456.0,12.773530960083008,0.0787991939987478,1.0,0.0001,0.0006305009997049638,0.0,232.0
419,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004702220003309776,0.019622618000084913,0.0462313810003252,0.0036707640001623076,9.0,0.008986116999949445,7488.0,12.742578506469727,0.07991134500070984,1.0,0.0001,0.0009302429998570005,0.0,233.0
420,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044432499998947605,0.01924486899997646,0.04695951199983028,0.003937988000416226,9.0,0.009187068999835901,7520.0,12.753460884094238,0.08039934499993251,1.0,0.0001,0.0006255819998841616,0.0,234.0
421,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048626699981468846,0.01962888700018084,0.04589558199995736,0.0036695479998343217,9.0,0.008662428000207001,7552.0,12.626562118530273,0.0789287909997256,1.0,0.0001,0.0005860789997313987,0.0,235.0
422,186,,,1681396023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045903799991720007,0.01894658800028992,0.047189534999688476,0.0037196399998720153,9.0,0.008531442999810679,7584.0,12.437077522277832,0.07957933699935893,1.0,0.0001,0.0007330929997806379,0.0,236.0
423,186,,,1681396023,2.5,0.0,2.067999999999998,16477.151232,0.03678372888371488,3370070.0,8.94678791453445,5137.842176,954.0,12513.19808,0.0,0.0,0.0,9.166666666666666,1109939.0,70.33800123057566,188346.18368,2.719744,7285.0,0.40800000000001546,10253.582336,0.0,5449335.0,10.8,4.233333333333333,43251.740672,5301.0,0.0004880649998995068,0.019446289999905275,0.04684618999999657,0.0036161340003673104,,0.008811773999696015,,,,,,,,
424,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,7616.0,12.751410484313965,0.07978308900010234,1.0,0.0001,0.0005746360002376605,0.0,237.0
425,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046186999998099054,0.01964453600021443,0.046642709000025206,0.0036741220001204056,9.0,0.009041807999892626,7648.0,12.680916786193848,0.08000625800059424,1.0,0.0001,0.0005412130003605853,0.0,238.0
426,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047807800001464784,0.01950219599984848,0.046330787999977474,0.0036534420000862156,9.0,0.008665078999911202,7680.0,12.596354484558105,0.07924978699975327,1.0,0.0001,0.0006202039999152476,0.0,239.0
427,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046348999967449345,0.020225612000103865,0.04628794099971856,0.00370607500008191,9.0,0.008619503999852896,7712.0,12.631086349487305,0.07992378899962205,1.0,0.0001,0.0006211670001903258,0.0,240.0
428,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004886380002062651,0.020395228999859683,0.0461571850000837,0.0036597929997697065,9.0,0.008849106000070606,7744.0,12.610339164733887,0.08011858299960295,1.0,0.0001,0.0005686319996129896,0.0,241.0
429,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047384400022565387,0.01982303100021454,0.04558969399977286,0.003701362999890989,9.0,0.00863596499993946,7776.0,12.773046493530273,0.0788104260000182,1.0,0.0001,0.0005865289999746892,0.0,242.0
430,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048150900011023623,0.020308654000018578,0.04593299099997239,0.003626030000305036,9.0,0.008807649000118545,7808.0,12.686230659484863,0.08019711000042662,1.0,0.0001,0.0010402769999018346,0.0,243.0
431,187,,,1681396024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004559770000014396,0.01948687499998414,0.046906445999866264,0.0037075230002301396,9.0,0.008642353999675834,7840.0,12.635581016540527,0.07982530099980067,1.0,0.0001,0.0006261260000428592,0.0,244.0
432,187,,,1681396024,2.5,0.0,2.1159999999999997,16484.429824,0.10626319558172224,3394511.0,8.40592805473264,5137.842176,967.0,12513.19808,0.0,0.0,0.0,9.166666666666666,1123011.0,71.03177357860683,188339.306496,2.719744,7482.0,0.41200000000003456,10253.590528,0.0,5462757.0,10.8,4.233333333333333,43251.740672,5353.0,0.0004506039999796485,0.019254042000284244,0.04659146399990277,0.003628095999829384,,0.008690453999861347,,,,,,,,
433,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,7872.0,12.651755332946777,0.07920039999999062,1.0,0.0001,0.000585740000133228,0.0,245.0
434,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004557679999379616,0.019776028999785922,0.04600973400010844,0.0037041489999865007,9.0,0.008515285999692424,7904.0,12.26171875,0.0790166819992919,1.0,0.0001,0.0005557159997806593,0.0,246.0
435,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005827739996675518,0.020835735999753524,0.04572921299995869,0.0036021989999426296,9.0,0.008772894999765413,7936.0,12.874547004699707,0.08014035099904504,1.0,0.0001,0.0006175339999572316,0.0,247.0
436,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047780199975022697,0.019495111999731307,0.04681939900001453,0.003661489000023721,9.0,0.008937380000133999,7968.0,12.604132652282715,0.0799879799997143,1.0,0.0001,0.0005967980000605166,0.0,248.0
437,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000495981000312895,0.019270821000191063,0.04601534099992932,0.0036808149998250883,9.0,0.008611572000063461,8000.0,12.71603775024414,0.07873272200004067,1.0,0.0001,0.0006581919997188379,0.0,249.0
438,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004522079998423578,0.019280771000012464,0.046927048999805265,0.0036691779996544938,9.0,0.00877590300024167,8032.0,12.660102844238281,0.07965122399946267,1.0,0.0001,0.0005461149999064219,0.0,250.0
439,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045862199976909324,0.020092756999929406,0.04616716499958784,0.003633609000189608,9.0,0.008795413999905577,8064.0,12.551626205444336,0.07975074899968604,1.0,0.0001,0.0006031820003045141,0.0,251.0
440,188,,,1681396025,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046805800002402975,0.019339287000093464,0.046517638999830524,0.0037231009996503417,9.0,0.008730288999686309,8096.0,12.631131172180176,0.0793753989992183,1.0,0.0001,0.0005970249999336374,0.0,252.0
441,189,,,1681396026,2.5,0.0,2.156000000000006,16492.699648,0.03678382513581379,3409826.0,8.432396557466188,5137.83808,976.0,12513.193984,0.0,0.0,0.0,9.166666666666666,1136150.0,69.3364726537158,188330.614784,2.719744,7668.0,0.4149999999999636,10253.590528,0.0,5476860.0,10.8,4.233333333333333,43251.740672,5404.0,0.00045400999988487456,0.020352890000140178,0.045353661000262946,0.003686384999582515,,0.009054871999978786,,,,,,,,
442,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8128.0,12.614326477050781,0.07971221699972375,1.0,0.0001,0.000810398999874451,0.0,253.0
443,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004722999997284205,0.01942405999989205,0.04683502799980488,0.0037248339999678137,9.0,0.00883183799987819,8160.0,12.68509578704834,0.0799328689995491,1.0,0.0001,0.0006448090002777462,0.0,254.0
444,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000518006000220339,0.02007502199967348,0.0462973079997937,0.0036762079998879926,9.0,0.00873231500008842,8192.0,12.7150297164917,0.07995026999969923,1.0,0.0001,0.0006514110000352957,0.0,255.0
445,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000471037999886903,0.01960072300016691,0.04602838699975109,0.0037223099998300313,9.0,0.008679427000060969,8224.0,12.577219009399414,0.07907596499990177,1.0,0.0001,0.0005740800002058677,0.0,256.0
446,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004878020004071004,0.01990409300015017,0.04643716900000072,0.0037345370001276024,9.0,0.008783216000210814,8256.0,12.621504783630371,0.07995114200093667,1.0,0.0001,0.0006043250000402622,0.0,257.0
447,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004596060002768354,0.01943227699985073,0.046462478999728773,0.0036860049999631883,9.0,0.008755500999996002,8288.0,12.644965171813965,0.07935133599994515,1.0,0.0001,0.0005554680001296219,0.0,258.0
448,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047540900004605646,0.01935858700016979,0.046571476999815786,0.003633059000094363,9.0,0.008718503999716631,8320.0,12.689701080322266,0.07936939199953486,1.0,0.0001,0.0006123559996922268,0.0,259.0
449,189,,,1681396026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005683780000254046,0.020603762000064307,0.04528965999998036,0.0034468590001779376,9.0,0.008695381000052294,8352.0,12.697202682495117,0.07958145500015235,1.0,0.0001,0.0009774149998520443,0.0,260.0
450,190,,,1681396027,2.5,0.0,2.2040000000000077,16494.206976,0.1185220214602721,3424842.0,8.974730447452327,5137.83808,988.0,12513.19808,0.0,0.0,0.0,9.166666666666666,1149267.0,70.28418134633147,188329.521152,2.719744,7883.0,0.4210000000000491,10253.590528,0.0,5490508.0,10.8,4.233333333333333,43251.740672,5453.0,0.0005093370000395225,0.020181257000331243,0.046096952999960195,0.003705437000007805,,0.009052822000285232,,,,,,,,
451,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8384.0,12.737815856933594,0.08017838600062532,1.0,0.0001,0.000632580000001326,0.0,261.0
452,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045961299974806025,0.019236456000271573,0.047066486999938206,0.003664144000140368,9.0,0.008600665999892954,8416.0,12.698064804077148,0.07966151699974944,1.0,0.0001,0.0006341509997582762,0.0,262.0
453,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004602730000442534,0.01908389599975635,0.04637611799989827,0.0037097190001986746,9.0,0.008643388000109553,8448.0,12.55381965637207,0.07891179500029466,1.0,0.0001,0.0006384010002875584,0.0,263.0
454,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004924730001221178,0.01919299300016064,0.04691263599988815,0.003627085000061925,9.0,0.008811469999727706,8480.0,12.585423469543457,0.07964308900000105,1.0,0.0001,0.0006064320000405132,0.0,264.0
455,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046341400002347655,0.020179740999992646,0.04611258499971882,0.003669118000289018,9.0,0.008839387000080023,8512.0,12.545592308044434,0.07987506400013444,1.0,0.0001,0.0006108190000304603,0.0,265.0
456,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004732180000246444,0.020152649999999994,0.045657505999770365,0.0036337970000204223,9.0,0.008660869999857823,8544.0,12.678995132446289,0.07938506599975881,1.0,0.0001,0.0008070250000855594,0.0,266.0
457,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004769970000779722,0.019868755000061356,0.04598104099977718,0.003680216999782715,9.0,0.008696386000337952,8576.0,12.625,0.07929138500003319,1.0,0.0001,0.0005879889999960142,0.0,267.0
458,190,,,1681396027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045838699998057564,0.019465854999907606,0.04708957499997268,0.0036878819996672974,9.0,0.008802702999673784,8608.0,12.622869491577148,0.08006149599941637,1.0,0.0001,0.0005570940002144198,0.0,268.0
459,191,,,1681396028,2.5,0.0,2.2480000000000047,16495.73888,0.036756560135976994,3439527.0,8.268271744297671,5137.833984,997.0,12513.193984,0.0,0.0,0.0,9.166666666666666,1162437.0,83.11822843916595,188327.612416,2.719744,8083.0,0.4250000000000682,10253.590528,0.0,5504389.0,10.8,4.233333333333333,43251.740672,5495.0,0.000504633000218746,0.019005636000201775,0.047111442999721476,0.0037161700001888676,,0.00882799300006809,,,,,,,,
460,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,8640.0,12.597363471984863,0.07976087900033235,1.0,0.0001,0.0005950039999333967,0.0,269.0
461,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004667340003834397,0.01968387899978552,0.04622628099969006,0.00374446599971634,9.0,0.008711786000276334,8672.0,12.74119758605957,0.07964951400026621,1.0,0.0001,0.0008163680004145135,0.0,270.0
462,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005663910001203476,0.0197133390001909,0.04665746599994236,0.0036526769999909448,9.0,0.008806911999727163,8704.0,12.72036361694336,0.08031171800030279,1.0,0.0001,0.0009149330003310752,0.0,271.0
463,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047060499991857796,0.01984996700002739,0.04638842299982571,0.0037352059998738696,9.0,0.008810630999960267,8736.0,12.736471176147461,0.07980962299961902,1.0,0.0001,0.0005547910000132106,0.0,272.0
464,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046707799992873333,0.01952765299984094,0.046244940999713435,0.0037392569997791725,9.0,0.008652650999920297,8768.0,12.498197555541992,0.07948731199940084,1.0,0.0001,0.0008557320002182678,0.0,273.0
465,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047292099998230697,0.02004505100012466,0.04646434799997223,0.0037252990000524733,9.0,0.00877522200016756,8800.0,12.669687271118164,0.08039080400021703,1.0,0.0001,0.0009079629999177996,0.0,274.0
466,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004912570002488792,0.01945647499996994,0.04701227200030189,0.003676538000036089,9.0,0.008825849000004382,8832.0,12.597420692443848,0.08016624300080366,1.0,0.0001,0.0007038520002424775,0.0,275.0
467,191,,,1681396028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046068400024523726,0.0200902279998445,0.04550219700013258,0.003699997999774496,9.0,0.008686522000061814,8864.0,12.63184928894043,0.07902060700007496,1.0,0.0001,0.00058097800001633,0.0,276.0
468,192,,,1681396029,2.533333333333333,0.0,2.2879999999999967,16490.991616,0.036772854820166366,3458551.0,9.104018783153817,5137.833984,1006.0,12513.193984,0.0,0.0,0.0,8.966666666666665,1175467.0,73.84897396649322,188332.35968,2.719744,8286.0,0.43000000000006366,10253.590528,0.0,5519072.0,10.8,4.266666666666667,43251.740672,5532.0,0.0005200699997658376,0.01950175299998591,0.046575727999879746,0.003645150000011199,,,,,,,,,,
469,192,,,1681396029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.008766918999754125,8896.0,12.647988319396973,0.07964226999911261,1.0,0.0001,0.0006326499997157953,0.0,277.0
470,192,,,1681396029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045954300003359094,0.019901162999758526,0.046302863999699184,0.003665801999886753,9.0,0.009055976000126975,8928.0,12.711210250854492,0.0799195139998119,1.0,0.0001,0.0005341660003068682,0.0,278.0
471,192,,,1681396029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004890619998150214,0.020069143999990047,0.04618441499997061,0.003689010000016424,9.0,0.00872864099983417,8960.0,12.677970886230469,0.07976044799988813,1.0,0.0001,0.0006001760002618539,0.0,279.0
472,192,,,1681396029,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007525790001636778,0.019930133999878308,0.045742624000013166,0.0037538440001299023,9.0,0.00869307499988281,8992.0,12.664292335510254,0.07944343100007245,1.0,0.0001,0.0005711750000045868,0.0,280.0
473,193,,,1681396030,2.533333333333333,0.0,2.3160000000000025,16493.699072,0.10213583946888431,3485817.0,5.783290301853285,5137.829888,1016.0,12513.460224,0.0,0.0,0.0,8.966666666666665,1184436.0,50.643992164051504,188329.263104,2.719744,8580.0,0.4329999999999927,10253.635584,0.0,5536855.0,10.8,4.266666666666667,43251.740672,5561.0,0.0004843900001105794,0.019482538999909593,0.0467667379998602,0.0036795490000258724,,,,,,,,,,
474,194,,,1681396031,2.533333333333333,0.0,2.3200000000000074,16493.93664,0.004085490896668059,3486458.0,0.26468714576414204,5137.829888,1017.0,12513.4848,0.0,0.0,0.0,8.966666666666665,1184742.0,0.11629286010848927,188329.005056,2.719744,8580.0,0.4339999999999691,10253.635584,0.0,5537299.0,10.8,4.266666666666667,43251.740672,5561.0,,,,,,,,,,,,,,
475,195,,,1681396032,2.533333333333333,0.0,2.323999999999998,16493.93664,0.004087470919050942,3486908.0,0.08125445126382633,5137.829888,1018.0,12513.4848,0.0,0.0,0.0,8.966666666666665,1184902.0,0.006282889881242437,188329.005056,2.719744,8580.0,0.4339999999999691,10253.635584,0.0,5537577.0,10.8,4.266666666666667,43251.740672,5561.0,,,,,,,,,,,,,,
476,196,,,1681396033,2.533333333333333,0.0,2.332000000000008,16493.420544,0.11440171640939001,3487346.0,0.014284254492145695,5137.829888,1025.0,12513.4848,0.0,0.0,0.0,8.966666666666665,1185046.0,0.020764039212347346,188329.525248,2.719744,8580.0,0.4370000000000118,10253.635584,0.0,5537836.0,10.8,4.266666666666667,43251.740672,5561.0,,,,,,,,,,,,,,
477,197,,,1681396034,2.533333333333333,0.0,2.3359999999999985,16493.400064,0.004087421329426103,3488929.0,0.3768730193769733,5137.829888,1026.0,12513.4848,0.0,0.0,0.0,8.233333333333334,1186019.0,0.26552272121626336,188329.545728,2.719744,8580.0,0.4370000000000118,10253.635584,0.0,5539209.0,10.8,4.2,43251.740672,5561.0,,,,,,,,,,,,,,
478,198,,,1681396035,2.533333333333333,0.0,2.3440000000000083,16500.953088,0.004086664875738175,3521842.0,273.8561934722333,5137.829888,1027.0,12513.4848,0.0,0.0,0.0,8.233333333333334,1194394.0,258.9202634440468,188321.992704,2.719744,8580.0,0.4370000000000118,10253.635584,0.0,5558792.0,10.8,4.2,43251.740672,5561.0,,,,,,,,,,,,,,
479,199,,,1681396036,2.533333333333333,0.0,2.352000000000004,16502.263808,0.09399702626138458,3526658.0,34.44614258013157,5137.829888,1043.0,12513.4848,0.0,0.0,0.0,8.233333333333334,1196547.0,59.71662368013347,188320.690176,2.719744,8580.0,0.44500000000005,10253.635584,0.0,5562031.0,10.8,4.2,43251.740672,5561.0,,,,,,,,,,,,,,
480,200,,,1681396037,2.533333333333333,0.0,2.3560000000000088,16510.046208,0.004086611410044525,3548197.0,134.10487526801728,5137.829888,1044.0,12513.4848,0.0,0.0,0.0,8.233333333333334,1201711.0,151.8894489630224,188312.915968,2.719744,8580.0,0.4460000000000264,10253.635584,0.0,5574417.0,10.8,4.2,43251.740672,5561.0,,,,,,,,,,,,,,
481,201,,,1681396038,2.533333333333333,0.0,2.3640000000000043,16516.087808,0.05719370355094981,3578283.0,230.05935063233224,5137.829888,1047.0,12513.4848,0.0,0.0,0.0,8.233333333333334,1209195.0,218.46821040529775,188306.86208,2.719744,8580.0,0.44700000000000273,10253.635584,0.0,5591832.0,10.8,4.2,43251.740672,5561.0,,,,,,,,,,,,,,
482,202,,,1681396039,2.5,0.0,2.368000000000009,16526.032896,0.004086704740152145,3608496.0,249.3690627639436,5137.829888,1048.0,12513.4848,0.0,0.0,0.0,7.6,1216229.0,254.7163243466605,188296.916992,2.719744,8580.0,0.44700000000000273,10253.635584,0.0,5609143.0,10.8,4.133333333333333,43251.740672,5561.0,,,,,,,,,,,,,,
483,203,,,1681396040,2.5,0.0,2.3760000000000048,16548.323328,0.004086620158880481,3704029.0,633.5534568416366,5137.829888,1049.0,12513.4848,0.0,0.0,0.0,7.6,1234764.0,619.7182761184922,188274.62656,2.719744,8580.0,0.4479999999999791,10253.635584,0.0,5662613.0,10.8,4.133333333333333,43251.740672,5561.0,,,,,,,,,,,,,,
484,204,,,1681396041,2.5,0.0,2.3840000000000003,16555.372544,0.04086436444095223,3773234.0,482.0555972006126,5137.829888,1057.0,12513.4848,0.0,0.0,0.0,7.6,1250341.0,475.22720979022165,188267.589632,2.719744,8580.0,0.4500000000000455,10253.635584,0.0,5704102.0,10.8,4.133333333333333,43251.740672,5561.0,,,,,,,,,,,,,,
485,205,,,1681396042,2.5,0.0,2.3880000000000052,16511.250432,0.004084412759360439,3855140.0,567.9437282017467,5137.829888,1058.0,12513.4848,0.0,0.0,0.0,7.6,1270236.0,554.5940803872936,188311.711744,2.719744,8580.0,0.4500000000000455,10253.635584,0.0,5751538.0,10.8,4.133333333333333,43251.740672,5561.0,,,,,,,,,,,,,,
486,206,,,1681396043,2.5,0.0,2.391999999999996,16524.808192,0.004086679457533791,3931542.0,478.7069113416968,5137.829888,1059.0,12513.4848,0.0,0.0,0.0,7.6,1286079.0,497.91429682469527,188298.149888,2.719744,8580.0,0.4500000000000455,10253.635584,0.0,5794860.0,10.8,4.133333333333333,43251.740672,5561.0,,,,,,,,,,,,,,
487,207,,,1681396044,2.5,0.0,2.396000000000001,16524.63616,0.04086677516192122,4006399.0,566.4751870544387,5137.829888,1062.0,12513.4848,0.0,0.0,0.0,7.233333333333333,1303071.0,543.1241272343989,188298.32192,2.719744,8580.0,0.45100000000002183,10253.635584,0.0,5837681.0,10.8,4.1000000000000005,43251.740672,5561.0,,,,,,,,,,,,,,
488,208,,,1681396045,2.5,0.0,2.4000000000000057,16544.62464,0.004086694046692894,4111939.0,685.0532167616389,5137.829888,1063.0,12513.4848,0.0,0.0,0.0,7.233333333333333,1324012.0,688.7762748525842,188278.33344,2.719744,8580.0,0.4519999999999982,10253.635584,0.0,5896949.0,10.8,4.1000000000000005,43251.740672,5561.0,,,,,,,,,,,,,,
489,209,,,1681396046,2.5,0.0,2.4039999999999964,16549.138432,0.004084820631768823,4146671.0,286.11233379940484,5137.829888,1064.0,12513.4848,0.0,0.0,0.0,7.233333333333333,1335524.0,311.7118408925484,188273.819648,2.719744,8580.0,0.4519999999999982,10253.635584,0.0,5918638.0,10.8,4.1000000000000005,43251.740672,5561.0,,,,,,,,,,,,,,
490,210,,,1681396047,2.5,0.0,2.412000000000006,16562.819072,0.024516921661181128,4268173.0,807.3872576872341,5137.829888,1067.0,12513.4848,0.0,0.0,0.0,7.233333333333333,1359422.0,781.8828675289636,188260.139008,2.719744,8580.0,0.45299999999997453,10253.635584,0.0,5986912.0,10.8,4.1000000000000005,43251.740672,5561.0,,,,,,,,,,,,,,
491,211,,,1681396048,2.5,0.0,2.415999999999997,16561.8688,0.004086800004363389,4369394.0,672.3764369781238,5137.829888,1068.0,12513.4848,0.0,0.0,0.0,7.233333333333333,1379163.0,687.4777536758601,188261.085184,2.719744,8580.0,0.45299999999997453,10253.635584,0.0,6043271.0,10.8,4.1000000000000005,43251.740672,5561.0,,,,,,,,,,,,,,
492,212,,,1681396049,2.6,0.0,2.4200000000000017,16565.0432,0.04493817708533973,4409013.0,304.9115397530774,5137.829888,1071.0,12513.4848,0.0,0.0,0.0,8.266666666666666,1390067.0,319.8481456287011,188257.910784,2.719744,8580.0,0.4540000000000646,10253.635584,0.0,6066925.0,10.8,4.366666666666666,43251.740672,5561.0,,,,,,,,,,,,,,
493,213,,,1681396050,2.6,0.0,2.4279999999999973,16578.912256,0.004085180021829622,4505022.0,631.5811671762631,5137.829888,1072.0,12513.4848,0.0,0.0,0.0,8.266666666666666,1409296.0,631.5307088198914,188244.045824,2.719744,8580.0,0.4540000000000646,10253.635584,0.0,6120785.0,10.8,4.366666666666666,43251.740672,5561.0,,,,,,,,,,,,,,
494,214,,,1681396051,2.6,0.0,2.432000000000002,16582.242304,0.004086045738768915,4547403.0,330.3501498350039,5137.829888,1073.0,12513.4848,0.0,0.0,0.0,8.266666666666666,1419007.0,312.82047893628794,188240.715776,2.719744,8580.0,0.4550000000000409,10253.635584,0.0,6144929.0,10.8,4.366666666666666,43251.740672,5561.0,,,,,,,,,,,,,,
495,215,,,1681396052,2.6,0.0,2.4399999999999977,16596.996096,0.024509191870031487,4664018.0,771.7212277058921,5137.829888,1076.0,12513.4848,0.0,0.0,0.0,8.266666666666666,1443458.0,766.2858676257067,188225.961984,2.719744,8580.0,0.4550000000000409,10253.635584,0.0,6211062.0,10.8,4.366666666666666,43251.740672,5561.0,,,,,,,,,,,,,,
496,216,,,1681396053,2.6,0.0,2.4480000000000075,16606.65856,0.004086643489292836,4755658.0,597.1793378317706,5137.829888,1077.0,12513.4848,0.0,0.0,0.0,8.266666666666666,1460108.0,605.9529064515292,188216.29952,2.719744,8580.0,0.4560000000000173,10253.635584,0.0,6261671.0,10.8,4.366666666666666,43251.740672,5561.0,,,,,,,,,,,,,,
497,217,,,1681396054,2.6,0.0,2.451999999999998,16597.630976,0.044954575511715146,4803719.0,392.1795661055398,5137.829888,1080.0,12513.4848,0.0,0.0,0.0,7.6,1472658.0,411.14297371835704,188225.327104,2.719744,8580.0,0.45699999999999363,10253.635584,0.0,6289894.0,10.8,4.300000000000001,43251.740672,5561.0,,,,,,,,,,,,,,
