_timestamp,03_hivemind/overshot_TBS,03_hivemind/per_epoch_training_samples,03_hivemind/actual_total_samples_per_second,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/reached_TBS,04_peers/peer_1_epoch_oos,03_hivemind/epoch_s,03_hivemind/global_epoch,03_hivemind/epoch_based_sps,03_hivemind/eta_next_epoch_s,03_hivemind/num_clients,04_peers/peer_2_epoch_oos,03_hivemind/estimated_current_samples,_runtime,04_peers/peer_2_epoch,03_hivemind/total_training_samples,04_peers/peer_1_samples_per_second,03_hivemind/global_samples_accumulated,03_hivemind/next_fetch_time_s,_step,04_peers/peer_1_epoch,03_hivemind/undershot_TBS,04_peers/peer_2_samples_per_second,04_peers/peer_1_samples_accumulated,04_peers/peer_2_samples_accumulated
1681402215.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,239264,393,1.0,,251.54,32832,0.5,274,1.0,,1371.31,4928.0,27904.0
1681402216.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,241187,394,1.0,,251.54,32832,0.5,275,1.0,,1371.31,4928.0,27904.0
1681402217.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,243112,395,1.0,,251.54,32832,0.5,276,1.0,,1371.31,4928.0,27904.0
1681402218.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,245035,396,1.0,,251.54,32832,0.5,277,1.0,,1371.31,4928.0,27904.0
1681402219.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,246952,397,1.0,,251.54,32832,0.5,278,1.0,,1371.31,4928.0,27904.0
1681402221.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,248888,399,1.0,,251.54,32832,0.5,279,1.0,,1371.31,4928.0,27904.0
1681402222.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,250811,400,1.0,,251.54,32832,0.5,280,1.0,,1371.31,4928.0,27904.0
1681402223.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,252739,401,1.0,,251.54,32832,0.5,281,1.0,,1371.31,4928.0,27904.0
1681402224.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,254671,402,1.0,,251.54,32832,0.5,282,1.0,,1371.31,4928.0,27904.0
1681402225.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,256592,403,1.0,,251.54,32832,0.5,283,1.0,,1371.31,4928.0,27904.0
1681402226.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,258511,404,1.0,,251.54,32832,0.5,284,1.0,,1371.31,4928.0,27904.0
1681402228.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,260433,406,1.0,,251.54,32832,0.5,285,1.0,,1371.31,4928.0,27904.0
1681402229.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,262353,407,1.0,,251.54,32832,0.5,286,1.0,,1371.31,4928.0,27904.0
1681402230.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,264280,408,1.0,,251.54,32832,0.5,287,1.0,,1371.31,4928.0,27904.0
1681402231.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,266205,409,1.0,,251.54,32832,0.5,288,1.0,,1371.31,4928.0,27904.0
1681402232.0,,,1622.846051875959,1622.846051875959,2,,0.0,,1,,0.0,0,0.0,268131,410,1.0,,251.54,32832,0.5,289,1.0,,1371.31,4928.0,27904.0
1681402234.0,,,1493.0357146791923,1493.0357146791923,2,,0.0,,2,,20.91,0,0.0,1543,412,1.0,,251.54,704,8.37,290,1.0,,1371.31,4928.0,27904.0
1681402235.0,1.0,32832.0,1583.5018537145797,1583.5018537145797,2,0.0,0.0,165.51979860989377,2,198.35693539828597,18.52,0,0.0,3437,413,2.0,65504.0,229.02,2784,7.41,291,2.0,1.0,1264.01,192.0,512.0
1681402236.0,,,1855.4623897154172,1855.4623897154172,2,,0.0,,2,,14.41,0,0.0,6028,414,2.0,,242.84,5376,5.76,292,2.0,,1340.66,480.0,2304.0
1681402237.0,,,2014.6529093331412,2014.6529093331412,2,,0.0,,2,,11.99,0,0.0,8614,415,2.0,,248.81,7424,4.8,293,2.0,,1606.65,768.0,4608.0
1681402238.0,,,1967.7478066559077,1967.7478066559077,2,,0.0,,2,,11.2,0,0.0,10736,416,2.0,,248.81,8000,4.48,294,2.0,,1765.84,768.0,6656.0
1681402240.0,,,1230.3634978007367,1230.3634978007367,2,,0.0,,2,,18.51,0,0.0,9994,418,2.0,,182.54,9312,7.4,295,2.0,,1785.21,1088.0,6912.0
1681402241.0,,,1191.0802071089784,1191.0802071089784,2,,0.0,,2,,18.12,0,0.0,11181,419,2.0,,187.76,10528,7.25,296,2.0,,1042.6,1120.0,8192.0
1681402242.0,,,1199.4135544795638,1199.4135544795638,2,,0.0,,2,,16.9,0,0.0,12498,420,2.0,,136.74,11840,6.76,297,2.0,,1054.34,1312.0,9216.0
1681402243.0,,,1187.3219966108945,1187.3219966108945,2,,0.0,,2,,16.01,0,0.0,13762,421,2.0,,189.19,13184,6.4,298,2.0,,1010.22,1600.0,10240.0
1681402244.0,,,1194.820600988778,1194.820600988778,2,,0.0,,2,,14.77,0,0.0,15118,422,2.0,,225.62,14496,5.91,299,2.0,,961.7,1920.0,11264.0
1681402245.0,,,1208.2390395403108,1208.2390395403108,2,,0.0,,2,,13.46,0,0.0,16502,423,2.0,,240.97,15808,5.38,300,2.0,,953.85,2208.0,12288.0
1681402247.0,,,1198.972796051588,1198.972796051588,2,,0.0,,2,,12.46,0,0.0,17825,425,2.0,,247.42,17120,4.99,301,2.0,,960.82,2496.0,13312.0
1681402248.0,,,1192.4018458329238,1192.4018458329238,2,,0.0,,2,,11.43,0,0.0,19140,426,2.0,,249.92,18464,4.57,302,2.0,,949.06,2784.0,14336.0
1681402249.0,,,1188.8747315380924,1188.8747315380924,2,,0.0,,2,,10.35,0,0.0,20466,427,2.0,,251.06,19776,4.14,303,2.0,,941.34,3104.0,15360.0
1681402250.0,,,1197.4722424272218,1197.4722424272218,2,,0.0,,2,,9.13,0,0.0,21834,428,2.0,,251.33,21088,3.65,304,2.0,,937.55,3392.0,16384.0
1681402251.0,,,1207.742858859755,1207.742858859755,2,,0.0,,2,,7.91,0,0.0,23218,429,2.0,,251.32,22432,3.16,305,2.0,,946.15,3680.0,17408.0
1681402253.0,,,1197.8010039588476,1197.8010039588476,2,,0.0,,2,,6.88,0,0.0,24522,431,2.0,,251.12,23744,2.75,306,2.0,,956.62,4000.0,18432.0
1681402254.0,,,1205.7964390584998,1205.7964390584998,2,,0.0,,2,,5.7,0,0.0,25900,432,2.0,,251.22,25056,2.28,307,2.0,,946.58,4288.0,19456.0
1681402255.0,,,1211.8250948165676,1211.8250948165676,2,,0.0,,2,,4.54,0,0.0,27264,433,2.0,,251.17,26400,1.82,308,2.0,,954.62,4576.0,20480.0
1681402256.0,,,1202.3918958318304,1202.3918958318304,2,,0.0,,2,,3.49,0,0.0,28569,434,2.0,,251.4,27712,1.4,309,2.0,,960.42,4896.0,21504.0
1681402257.0,,,1206.570670266456,1206.570670266456,2,,0.0,,2,,2.36,0,0.0,29918,435,2.0,,251.21,29024,0.94,310,2.0,,951.18,5184.0,22528.0
1681402258.0,,,1201.2953640163305,1201.2953640163305,2,,0.0,,2,,1.27,0,0.0,31240,436,2.0,,251.24,30368,0.51,311,2.0,,955.33,5472.0,23552.0
1681402260.0,,,1197.2833262649297,1197.2833262649297,2,,0.0,,2,,0.17,0,0.0,32559,438,2.0,,251.06,31680,0.5,312,2.0,,950.23,5792.0,24576.0
1681402261.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,33934,439,2.0,,251.31,32832,0.5,313,2.0,,945.97,6080.0,25600.0
1681402262.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,35364,440,2.0,,241.92,32832,0.5,314,2.0,,959.59,6208.0,26624.0
1681402263.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,36791,441,2.0,,241.92,32832,0.5,315,2.0,,959.59,6208.0,26624.0
1681402264.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,38214,442,2.0,,241.92,32832,0.5,316,2.0,,959.59,6208.0,26624.0
1681402266.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,39635,444,2.0,,241.92,32832,0.5,317,2.0,,959.59,6208.0,26624.0
1681402267.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,41059,445,2.0,,241.92,32832,0.5,318,2.0,,959.59,6208.0,26624.0
1681402268.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,42480,446,2.0,,241.92,32832,0.5,319,2.0,,959.59,6208.0,26624.0
1681402269.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,43903,447,2.0,,241.92,32832,0.5,320,2.0,,959.59,6208.0,26624.0
1681402270.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,45328,448,2.0,,241.92,32832,0.5,321,2.0,,959.59,6208.0,26624.0
1681402272.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,46751,450,2.0,,241.92,32832,0.5,322,2.0,,959.59,6208.0,26624.0
1681402273.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,48178,451,2.0,,241.92,32832,0.5,323,2.0,,959.59,6208.0,26624.0
1681402274.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,49601,452,2.0,,241.92,32832,0.5,324,2.0,,959.59,6208.0,26624.0
1681402275.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,51025,453,2.0,,241.92,32832,0.5,325,2.0,,959.59,6208.0,26624.0
1681402276.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,52448,454,2.0,,241.92,32832,0.5,326,2.0,,959.59,6208.0,26624.0
1681402277.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,53876,455,2.0,,241.92,32832,0.5,327,2.0,,959.59,6208.0,26624.0
1681402279.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,55301,457,2.0,,241.92,32832,0.5,328,2.0,,959.59,6208.0,26624.0
1681402280.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,56726,458,2.0,,241.92,32832,0.5,329,2.0,,959.59,6208.0,26624.0
1681402281.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,58151,459,2.0,,241.92,32832,0.5,330,2.0,,959.59,6208.0,26624.0
1681402282.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,59577,460,2.0,,241.92,32832,0.5,331,2.0,,959.59,6208.0,26624.0
1681402283.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,61001,461,2.0,,241.92,32832,0.5,332,2.0,,959.59,6208.0,26624.0
1681402285.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,62426,463,2.0,,241.92,32832,0.5,333,2.0,,959.59,6208.0,26624.0
1681402286.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,63853,464,2.0,,241.92,32832,0.5,334,2.0,,959.59,6208.0,26624.0
1681402287.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,65276,465,2.0,,241.92,32832,0.5,335,2.0,,959.59,6208.0,26624.0
1681402288.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,66705,466,2.0,,241.92,32832,0.5,336,2.0,,959.59,6208.0,26624.0
1681402289.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,68127,467,2.0,,241.92,32832,0.5,337,2.0,,959.59,6208.0,26624.0
1681402291.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,69552,469,2.0,,241.92,32832,0.5,338,2.0,,959.59,6208.0,26624.0
1681402292.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,70972,470,2.0,,241.92,32832,0.5,339,2.0,,959.59,6208.0,26624.0
1681402293.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,72397,471,2.0,,241.92,32832,0.5,340,2.0,,959.59,6208.0,26624.0
1681402294.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,73837,472,2.0,,241.92,32832,0.5,341,2.0,,959.59,6208.0,26624.0
1681402295.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,75259,473,2.0,,241.92,32832,0.5,342,2.0,,959.59,6208.0,26624.0
1681402296.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,76683,474,2.0,,241.92,32832,0.5,343,2.0,,959.59,6208.0,26624.0
1681402298.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,78110,476,2.0,,241.92,32832,0.5,344,2.0,,959.59,6208.0,26624.0
1681402299.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,79541,477,2.0,,241.92,32832,0.5,345,2.0,,959.59,6208.0,26624.0
1681402300.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,80964,478,2.0,,241.92,32832,0.5,346,2.0,,959.59,6208.0,26624.0
1681402301.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,82389,479,2.0,,241.92,32832,0.5,347,2.0,,959.59,6208.0,26624.0
1681402302.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,83813,480,2.0,,241.92,32832,0.5,348,2.0,,959.59,6208.0,26624.0
1681402304.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,85242,482,2.0,,241.92,32832,0.5,349,2.0,,959.59,6208.0,26624.0
1681402305.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,86665,483,2.0,,241.92,32832,0.5,350,2.0,,959.59,6208.0,26624.0
1681402306.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,88091,484,2.0,,241.92,32832,0.5,351,2.0,,959.59,6208.0,26624.0
1681402307.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,89518,485,2.0,,241.92,32832,0.5,352,2.0,,959.59,6208.0,26624.0
1681402308.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,90942,486,2.0,,241.92,32832,0.5,353,2.0,,959.59,6208.0,26624.0
1681402309.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,92365,487,2.0,,241.92,32832,0.5,354,2.0,,959.59,6208.0,26624.0
1681402311.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,93788,489,2.0,,241.92,32832,0.5,355,2.0,,959.59,6208.0,26624.0
1681402312.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,95214,490,2.0,,241.92,32832,0.5,356,2.0,,959.59,6208.0,26624.0
1681402313.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,96638,491,2.0,,241.92,32832,0.5,357,2.0,,959.59,6208.0,26624.0
1681402314.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,98061,492,2.0,,241.92,32832,0.5,358,2.0,,959.59,6208.0,26624.0
1681402315.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,99485,493,2.0,,241.92,32832,0.5,359,2.0,,959.59,6208.0,26624.0
1681402317.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,100907,495,2.0,,241.92,32832,0.5,360,2.0,,959.59,6208.0,26624.0
1681402318.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,102332,496,2.0,,241.92,32832,0.5,361,2.0,,959.59,6208.0,26624.0
1681402319.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,103758,497,2.0,,241.92,32832,0.5,362,2.0,,959.59,6208.0,26624.0
1681402320.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,105178,498,2.0,,241.92,32832,0.5,363,2.0,,959.59,6208.0,26624.0
1681402321.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,106607,499,2.0,,241.92,32832,0.5,364,2.0,,959.59,6208.0,26624.0
1681402323.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,108032,501,2.0,,241.92,32832,0.5,365,2.0,,959.59,6208.0,26624.0
1681402324.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,109454,502,2.0,,241.92,32832,0.5,366,2.0,,959.59,6208.0,26624.0
1681402325.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,110883,503,2.0,,241.92,32832,0.5,367,2.0,,959.59,6208.0,26624.0
1681402326.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,112309,504,2.0,,241.92,32832,0.5,368,2.0,,959.59,6208.0,26624.0
1681402327.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,113740,505,2.0,,241.92,32832,0.5,369,2.0,,959.59,6208.0,26624.0
1681402328.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,115162,506,2.0,,241.92,32832,0.5,370,2.0,,959.59,6208.0,26624.0
1681402330.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,116584,508,2.0,,241.92,32832,0.5,371,2.0,,959.59,6208.0,26624.0
1681402331.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,118015,509,2.0,,241.92,32832,0.5,372,2.0,,959.59,6208.0,26624.0
1681402332.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,119437,510,2.0,,241.92,32832,0.5,373,2.0,,959.59,6208.0,26624.0
1681402333.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,120898,511,2.0,,241.92,32832,0.5,374,2.0,,959.59,6208.0,26624.0
1681402334.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,122326,512,2.0,,241.92,32832,0.5,375,2.0,,959.59,6208.0,26624.0
1681402336.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,123750,514,2.0,,241.92,32832,0.5,376,2.0,,959.59,6208.0,26624.0
1681402337.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,125175,515,2.0,,241.92,32832,0.5,377,2.0,,959.59,6208.0,26624.0
1681402338.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,126608,516,2.0,,241.92,32832,0.5,378,2.0,,959.59,6208.0,26624.0
1681402339.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,128038,517,2.0,,241.92,32832,0.5,379,2.0,,959.59,6208.0,26624.0
1681402340.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,129464,518,2.0,,241.92,32832,0.5,380,2.0,,959.59,6208.0,26624.0
1681402342.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,130898,520,2.0,,241.92,32832,0.5,381,2.0,,959.59,6208.0,26624.0
1681402343.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,132321,521,2.0,,241.92,32832,0.5,382,2.0,,959.59,6208.0,26624.0
1681402344.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,133753,522,2.0,,241.92,32832,0.5,383,2.0,,959.59,6208.0,26624.0
1681402345.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,135359,523,2.0,,241.92,32832,0.5,384,2.0,,959.59,6208.0,26624.0
1681402346.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,136779,524,2.0,,241.92,32832,0.5,385,2.0,,959.59,6208.0,26624.0
1681402348.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,138200,526,2.0,,241.92,32832,0.5,386,2.0,,959.59,6208.0,26624.0
1681402349.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,139626,527,2.0,,241.92,32832,0.5,387,2.0,,959.59,6208.0,26624.0
1681402350.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,141047,528,2.0,,241.92,32832,0.5,388,2.0,,959.59,6208.0,26624.0
1681402351.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,142466,529,2.0,,241.92,32832,0.5,389,2.0,,959.59,6208.0,26624.0
1681402352.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,143887,530,2.0,,241.92,32832,0.5,390,2.0,,959.59,6208.0,26624.0
1681402354.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,145312,532,2.0,,241.92,32832,0.5,391,2.0,,959.59,6208.0,26624.0
1681402355.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,146739,533,2.0,,241.92,32832,0.5,392,2.0,,959.59,6208.0,26624.0
1681402356.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,148166,534,2.0,,241.92,32832,0.5,393,2.0,,959.59,6208.0,26624.0
1681402357.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,149596,535,2.0,,241.92,32832,0.5,394,2.0,,959.59,6208.0,26624.0
1681402358.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,151019,536,2.0,,241.92,32832,0.5,395,2.0,,959.59,6208.0,26624.0
1681402360.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,152445,538,2.0,,241.92,32832,0.5,396,2.0,,959.59,6208.0,26624.0
1681402361.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,153866,539,2.0,,241.92,32832,0.5,397,2.0,,959.59,6208.0,26624.0
1681402362.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,155291,540,2.0,,241.92,32832,0.5,398,2.0,,959.59,6208.0,26624.0
1681402363.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,156717,541,2.0,,241.92,32832,0.5,399,2.0,,959.59,6208.0,26624.0
1681402364.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,158140,542,2.0,,241.92,32832,0.5,400,2.0,,959.59,6208.0,26624.0
1681402365.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,159570,543,2.0,,241.92,32832,0.5,401,2.0,,959.59,6208.0,26624.0
1681402367.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,160994,545,2.0,,241.92,32832,0.5,402,2.0,,959.59,6208.0,26624.0
1681402368.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,162419,546,2.0,,241.92,32832,0.5,403,2.0,,959.59,6208.0,26624.0
1681402369.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,163844,547,2.0,,241.92,32832,0.5,404,2.0,,959.59,6208.0,26624.0
1681402370.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,165268,548,2.0,,241.92,32832,0.5,405,2.0,,959.59,6208.0,26624.0
1681402371.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,166697,549,2.0,,241.92,32832,0.5,406,2.0,,959.59,6208.0,26624.0
1681402373.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,168120,551,2.0,,241.92,32832,0.5,407,2.0,,959.59,6208.0,26624.0
1681402374.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,169544,552,2.0,,241.92,32832,0.5,408,2.0,,959.59,6208.0,26624.0
1681402375.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,170963,553,2.0,,241.92,32832,0.5,409,2.0,,959.59,6208.0,26624.0
1681402376.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,172387,554,2.0,,241.92,32832,0.5,410,2.0,,959.59,6208.0,26624.0
1681402377.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,173809,555,2.0,,241.92,32832,0.5,411,2.0,,959.59,6208.0,26624.0
1681402378.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,175232,556,2.0,,241.92,32832,0.5,412,2.0,,959.59,6208.0,26624.0
1681402380.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,176651,558,2.0,,241.92,32832,0.5,413,2.0,,959.59,6208.0,26624.0
1681402381.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,178073,559,2.0,,241.92,32832,0.5,414,2.0,,959.59,6208.0,26624.0
1681402382.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,179504,560,2.0,,241.92,32832,0.5,415,2.0,,959.59,6208.0,26624.0
1681402383.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,180928,561,2.0,,241.92,32832,0.5,416,2.0,,959.59,6208.0,26624.0
1681402384.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,182352,562,2.0,,241.92,32832,0.5,417,2.0,,959.59,6208.0,26624.0
1681402386.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,183776,564,2.0,,241.92,32832,0.5,418,2.0,,959.59,6208.0,26624.0
1681402387.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,185202,565,2.0,,241.92,32832,0.5,419,2.0,,959.59,6208.0,26624.0
1681402388.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,186624,566,2.0,,241.92,32832,0.5,420,2.0,,959.59,6208.0,26624.0
1681402389.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,188048,567,2.0,,241.92,32832,0.5,421,2.0,,959.59,6208.0,26624.0
1681402390.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,189474,568,2.0,,241.92,32832,0.5,422,2.0,,959.59,6208.0,26624.0
1681402392.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,190898,570,2.0,,241.92,32832,0.5,423,2.0,,959.59,6208.0,26624.0
1681402393.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,192326,571,2.0,,241.92,32832,0.5,424,2.0,,959.59,6208.0,26624.0
1681402394.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,193871,572,2.0,,241.92,32832,0.5,425,2.0,,959.59,6208.0,26624.0
1681402395.0,,,1201.509119831232,1201.509119831232,2,,0.0,,2,,0.0,0,0.0,195299,573,2.0,,241.92,32832,0.5,426,2.0,,959.59,6208.0,26624.0
