01_general/lr,memory/used_memory_sys_MB,memory/total_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,process/memory/virtual_memory_size_proc_MB,_step,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,process/voluntary_proc_ctx_switches,cpu/logical_core_count,02_timing/backward_time_s,memory/available_memory_sys_MB,disk/counter/disk_read_sys_count,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_sent_sys_bandwidth_Mbits,03_hivemind/num_peers,process/memory/text_resident_set_proc_MB,02_timing/forward_time_s,01_general/minibatch_loss,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,_runtime,cpu/interrupts/interrupts_count,process/involuntary_proc_ctx_switches,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,process/memory/shared_memory_proc_MB,disk/time/disk_write_time_sys_s,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,process/memory/dirty_pages_proc_count,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,01_general/step,02_timing/step_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,_timestamp
0.0001,,,,,,,74,,,,,0.016458000999932665,,,0.0,,,1.0,,0.018573577999973168,7.010009765625,0.0015443640000967207,0.00018476499997177598,,52,,,,,0.0,,,0.0026002260000268507,736.0,,,0.0018614540000498891,22.0,0.04122238800005107,,,,,,1680687162.0
0.0001,,,,,,,75,,,,,0.01611024199996791,,,0.0,,,1.0,,0.018213503999959357,7.0654296875,0.0015640279999615814,0.0002121300000226256,,52,,,,,0.0,,,0.002393538999967859,768.0,,,0.003486419000068963,23.0,0.0419798619999483,,,,,,1680687162.0
0.0001,,,,,,,76,,,,,0.016464973999973154,,,0.0,,,1.0,,0.018361698000035176,6.9801025390625,0.0015134000000216474,0.0002176100000497172,,52,,,,,0.0,,,0.002400401000045349,800.0,,,0.0005422159999852738,24.0,0.03950029900011032,,,,,,1680687162.0
0.0001,,,,,,,77,,,,,0.016613879000033194,,,0.0,,,1.0,,0.01811210599998958,7.052978515625,0.0015643909999880634,0.00020821799989789724,,52,,,,,0.0,,,0.0023599030000696075,832.0,,,0.0036949980000144933,25.0,0.042553494999992836,,,,,,1680687162.0
,4835.127296,,3.3,280.0,5777.620992,20471.17312,78,2.033333333333333,4238.15168,945.0,,0.01674012400007996,204215.984128,0.0,,0.0,0.5568777893933621,,2.719744,0.01851003399997353,,0.0015637839999271819,0.000267345999986901,34483.0,52,316975.0,212.0,0.1348072544220253,1.6,,1098.059776,0.10099999999999909,0.0023802849999583486,,0.0,1.2666666666666666,,,,0.4159999999999968,0.0,50564.0,487.4085617504124,0.0,1680687162.0
0.0001,,,,,,,79,,,,,,,,0.0,,,1.0,,,6.9053955078125,,,,52,,,,,0.0,,,,864.0,,,0.0008191660000420597,26.0,0.04028073899996798,,,,,,1680687162.0
0.0001,,,,,,,80,,,,,0.01656890599997496,,,0.0,,,1.0,,0.018388243999993392,7.170654296875,0.0015441629999486395,0.00020111699996050447,,52,,,,,0.0,,,0.0024882149999712055,896.0,,,0.004334685999992871,27.0,0.04352533099984157,,,,,,1680687162.0
0.0001,,,,,,,81,,,,,0.016776696999954765,,,0.0,,,1.0,,0.018462431999978435,7.1915283203125,0.001605915999903118,0.00026457800004209275,,52,,,,,0.0,,,0.0023845090000804703,928.0,,,0.0008151389999966341,28.0,0.040309270999955515,,,,,,1680687162.0
0.0001,,,,,,,82,,,,,0.016332121000004918,,,0.0,,,1.0,,0.018389058000025216,7.056884765625,0.0015114779999976236,0.00019540400001005764,,52,,,,,0.0,,,0.0024399520000315533,960.0,,,0.003347505999954592,29.0,0.04221551900002396,,,,,,1680687162.0
0.0001,,,,,,,83,,,,,0.016331327999978384,,,0.0,,,1.0,,0.018227475000003324,6.9344482421875,0.001586984000027769,0.0002624689999493057,,52,,,,,0.0,,,0.0023919380000734236,992.0,,,0.001783791999969253,30.0,0.04058398600000146,,,,,,1680687162.0
0.0001,,,,,,,84,,,,,0.016135139999960302,,,0.0,,,1.0,,0.018116378999934568,7.0811767578125,0.0015047819999836065,0.0002537409999376905,,52,,,,,0.0,,,0.0024227970000083587,1024.0,,,0.0009823839999398842,31.0,0.03941522299976441,,,,,,1680687162.0
0.0001,,,,,,,85,,,,,0.016566418000024896,,,0.0,,,1.0,,0.018488691000015933,7.063232421875,0.0015202749999616572,0.00017199199999140546,,52,,,,,0.0,,,0.0023897790000546593,1056.0,,,0.0016226120000055744,32.0,0.040759767000054126,,,,,,1680687162.0
0.0001,,,,,,,86,,,,,0.016814000000067608,,,0.0,,,1.0,,0.018509714999936477,7.1473388671875,0.001633046999927501,0.0002753019999772732,,52,,,,,0.0,,,0.0023857209999960105,1088.0,,,0.001133268999979009,33.0,0.04075105399988388,,,,,,1680687162.0
0.0001,,,,,,,87,,,,,0.017863374000057775,,,0.0,,,1.0,,0.018496013000003586,7.116455078125,0.0015924749999385313,0.00018038600001091254,,52,,,,,0.0,,,0.002255745999946157,1120.0,,,0.0034785699999702047,34.0,0.043866563999927166,,,,,,1680687162.0
0.0001,,,,,,,88,,,,,0.016527516999985892,,,0.0,,,1.0,,0.018288103000031697,7.141845703125,0.0015718500000048152,0.0005794649999870671,,53,,,,,0.0,,,0.002289001000008284,1152.0,,,0.0009917449999647943,35.0,0.04024768099998255,,,,,,1680687163.0
0.0001,,,,,,,89,,,,,0.016267765000065992,,,0.0,,,1.0,,0.018377116000010574,7.1778564453125,0.0014895539999315588,0.00021378300004926132,,53,,,,,0.0,,,0.0022626549999813506,1184.0,,,0.0031028399999968315,36.0,0.04171371300003557,,,,,,1680687163.0
0.0001,,,,,,,90,,,,,0.01660553500005335,,,0.0,,,1.0,,0.018546629999946163,6.97119140625,0.0016368249999914042,0.00018749399998796434,,53,,,,,0.0,,,0.0021964769999840428,1216.0,,,0.017834759000038503,37.0,0.05700772000000143,,,,,,1680687163.0
0.0001,,,,,,,91,,,,,0.016295899999931862,,,0.0,,,1.0,,0.01841803800004982,7.048583984375,0.00151105399993412,0.00025090700000873767,,53,,,,,0.0,,,0.002354432000061024,1248.0,,,0.001485849000005146,38.0,0.04031617999999071,,,,,,1680687163.0
0.0001,,,,,,,92,,,,,0.016683022000052006,,,0.0,,,1.0,,0.018441534000089632,6.890625,0.0015897439999434937,0.00018693499998789775,,53,,,,,0.0,,,0.0023817620000272655,1280.0,,,0.013433395999982167,39.0,0.05271639300008246,,,,,,1680687163.0
0.0001,,,,,,,93,,,,,0.01653922600007718,,,0.0,,,1.0,,0.018456709000020055,7.1494140625,0.001555148999955236,0.00021869800002605189,,53,,,,,0.0,,,0.0023608080000485643,1312.0,,,0.0015989180000133274,40.0,0.04072950800014041,,,,,,1680687163.0
0.0001,,,,,,,94,,,,,0.02141579500005264,,,0.0,,,1.0,,0.01859449300002325,7.0767822265625,0.0015838060000987753,0.0002475479999475283,,53,,,,,0.0,,,0.002355225999963295,1344.0,,,0.0626092710000421,41.0,0.10680613900012759,,,,,,1680687163.0
,4863.008768,,3.3,301.0,5777.657856,20471.17312,95,2.033333333333333,4238.41792,1129.0,,0.01626147900003616,204207.808512,0.0,,0.0,0.7387303670617923,,2.719744,0.018170257999940986,,0.0015424819999907413,0.00019291399996745895,46513.0,53,328957.0,260.0,0.14705833315949476,1.6,,1098.05568,0.11099999999999,0.0024254720000271845,,0.0,1.2666666666666666,,,,0.48399999999999466,0.0,58397.0,493.8073699982345,0.0,1680687163.0
0.0001,,,,,,,96,,,,,,,,0.0,,,1.0,,,7.15673828125,,,,53,,,,,0.0,,,,1376.0,,,0.0010988290000568668,42.0,0.0396914340000194,,,,,,1680687163.0
0.0001,,,,,,,97,,,,,0.01635453599999437,,,0.0,,,1.0,,0.018474469000011595,7.173583984375,0.0015777779999552877,0.0001950439999518494,,53,,,,,0.0,,,0.0023082709999471263,1408.0,,,0.00733478400002241,43.0,0.04624488199988264,,,,,,1680687163.0
0.0001,,,,,,,98,,,,,0.01637540700005502,,,0.0,,,1.0,,0.018275420000009035,6.8638916015625,0.0015649559999246776,0.00020662200006427156,,53,,,,,0.0,,,0.002437697000004846,1440.0,,,0.0008962919999930818,44.0,0.03975639400005093,,,,,,1680687163.0
0.0001,,,,,,,99,,,,,0.016234062999956222,,,0.0,,,1.0,,0.01851056000009521,7.1690673828125,0.0015372660000139149,0.00018351699998220283,,53,,,,,0.0,,,0.00227027599999019,1472.0,,,0.008417378999979519,45.0,0.04715306100001726,,,,,,1680687163.0
0.0001,,,,,,,100,,,,,0.01647142599995277,,,0.0,,,1.0,,0.01825502300005155,7.06787109375,0.0016042930000139677,0.00025393199996415206,,53,,,,,0.0,,,0.002444576000016241,1504.0,,,0.0009124320000637454,46.0,0.03994168200006243,,,,,,1680687163.0
0.0001,,,,,,,101,,,,,0.016542045000051075,,,0.0,,,1.0,,0.01814455699991413,7.10302734375,0.0015134699999634904,0.00018697500001962908,,53,,,,,0.0,,,0.0022555570000122316,1536.0,,,0.019954187000053025,47.0,0.05859679100001358,,,,,,1680687163.0
0.0001,,,,,,,102,,,,,0.016606574000093133,,,0.0,,,1.0,,0.01828746199998932,6.943603515625,0.0015886669999645164,0.0006396119999863004,,53,,,,,0.0,,,0.002397076999955061,1568.0,,,0.001323238999930254,48.0,0.04084263099991858,,,,,,1680687163.0
0.0001,,,,,,,103,,,,,0.016584632999979476,,,0.0,,,1.0,,0.01855347299999721,7.23486328125,0.0030077559999881487,0.00019433800002843782,,53,,,,,0.0,,,0.0023121809999793186,1600.0,,,0.013473250999936681,49.0,0.054125631999909274,,,,,,1680687163.0
0.0001,,,,,,,104,,,,,0.016822887999978775,,,0.0,,,1.0,,0.018118033000064315,7.1533203125,0.0016247060000296187,0.00018979499998295069,,54,,,,,0.0,,,0.00244923499997185,1632.0,,,0.0005352680000214605,50.0,0.03973992500004897,,,,,,1680687164.0
0.0001,,,,,,,105,,,,,0.016431700999987697,,,0.0,,,1.0,,0.018519888000014362,7.106689453125,0.0015302890000157277,0.00020606299995051813,,54,,,,,0.0,,,0.0022778420000122424,1664.0,,,0.016460866999977952,51.0,0.0554266499999585,,,,,,1680687164.0
0.0001,,,,,,,106,,,,,0.016697936000014124,,,0.0,,,1.0,,0.01837460199999441,7.0123291015625,0.0016032429999768283,0.00020722400006434327,,54,,,,,0.0,,,0.002378266000050644,1696.0,,,0.0008251190000692077,52.0,0.04008639000016956,,,,,,1680687164.0
0.0001,,,,,,,107,,,,,0.016213609000033102,,,0.0,,,1.0,,0.018354400000021087,7.0218505859375,0.0015071420000367652,0.0002457919999869773,,54,,,,,0.0,,,0.002278790999980629,1728.0,,,0.01946893700005603,53.0,0.05806867100011459,,,,,,1680687164.0
0.0001,,,,,,,108,,,,,0.016107403999967573,,,0.0,,,1.0,,0.01843609600007312,6.93408203125,0.0015085149999549685,0.00018947099999877537,,54,,,,,0.0,,,0.002484052999989217,1760.0,,,0.000559383999984675,54.0,0.03928492299996833,,,,,,1680687164.0
0.0001,,,,,,,109,,,,,0.016332049000084226,,,0.0,,,1.0,,0.01826562400003695,7.0855712890625,0.0015750579999576075,0.00019562399995720625,,54,,,,,0.0,,,0.002133339000010892,1792.0,,,0.10746553399997083,55.0,0.1459672280000177,,,,,,1680687164.0
0.0001,,,,,,,110,,,,,0.01637289900008909,,,0.0,,,1.0,,0.019676173999982893,7.27099609375,0.0015322609999657288,0.00047962200005713385,,54,,,,,0.0,,,0.0025048259999493894,1824.0,,,0.0008299329999772453,56.0,0.04139571500002148,,,,,,1680687164.0
,4872.23296,,3.3,317.0,5777.956864,20490.71104,111,2.033333333333333,4238.5408,1301.0,,,204189.5936,0.0,,0.0,0.500035064711926,,2.719744,,,,,58450.0,54,338590.0,297.0,0.06535863755684668,1.6,,1098.072064,0.11599999999998545,,,0.0,1.2666666666666666,,,,0.5480000000000018,0.0,65184.0,441.70342213932105,0.0,1680687164.0
0.0001,,,,,,,112,,,,,0.016549183999927664,,,0.0,,,1.0,,0.018574908000005053,7.0350341796875,0.0015909950000150275,0.00018889800003307755,,54,,,,,0.0,,,0.0024052279999295934,1856.0,,,0.023758295999982693,57.0,0.06306750899989311,,,,,,1680687164.0
0.0001,,,,,,,113,,,,,0.016689175000010437,,,0.0,,,1.0,,0.01835673199991561,7.0692138671875,0.0016315109999140986,0.0002696629999263678,,54,,,,,0.0,,,0.0024134730000469062,1888.0,,,0.000878569999940737,58.0,0.040239123999754156,,,,,,1680687164.0
0.0001,,,,,,,114,,,,,0.016555030999938936,,,0.0,,,1.0,,0.01858673199990335,7.0382080078125,0.0016119209999487794,0.00018743799989806575,,54,,,,,0.0,,,0.002277060999972491,1920.0,,,0.04224221399999806,59.0,0.08146039699965968,,,,,,1680687164.0
0.0001,,,,,,,115,,,,,0.01631322100001853,,,0.0,,,1.0,,0.01832669700002043,7.3043212890625,0.0015006479999328803,0.00020074500002920104,,54,,,,,0.0,,,0.0024905289999423985,1952.0,,,0.0005981960000553954,60.0,0.039430035999998836,,,,,,1680687164.0
0.0001,,,,,,,116,,,,,0.016410274999998364,,,0.0,,,1.0,,0.01810311500003081,7.2469482421875,0.001538400999947953,0.0001855470000009518,,54,,,,,0.0,,,0.0022742599999219237,1984.0,,,0.00506961799999317,61.0,0.043581215999893175,,,,,,1680687164.0
0.0001,,,,,,,117,,,,,0.01675331000001279,,,0.0,,,1.0,,0.018521265999993375,7.0291748046875,0.0016451340000003256,0.00026573800005280646,,54,,,,,0.0,,,0.0024718769999481083,2016.0,,,0.0007518830000208254,62.0,0.04040920800002823,,,,,,1680687164.0
0.0001,,,,,,,118,,,,,0.016649725999968723,,,0.0,,,1.0,,0.018460670999957074,7.0863037109375,0.002870069999971747,0.00018611999996664963,,54,,,,,0.0,,,0.002316565000000992,2048.0,,,0.006926815000042552,63.0,0.04740996699990774,,,,,,1680687164.0
0.0001,,,,,,,119,,,,,0.01686668100001043,,,0.0,,,1.0,,0.0185706110000865,6.9971923828125,0.001666291999981695,0.0002488750000111395,,55,,,,,0.0,,,0.002516845999934958,2080.0,,,0.0016792239999858793,64.0,0.0415485290000106,,,,,,1680687165.0
0.0001,,,,,,,120,,,,,0.016563218999976925,,,0.0,,,1.0,,0.018521743999940554,6.88916015625,0.0015036270000337026,0.00022138500003165973,,55,,,,,0.0,,,0.0022657629999685014,2112.0,,,0.06046685199999047,65.0,0.09954258999994181,,,,,,1680687165.0
0.0001,,,,,,,121,,,,,0.016510432000018227,,,0.0,,,1.0,,0.018206890999977077,7.0594482421875,0.001534701999958088,0.00024530200005301595,,55,,,,,0.0,,,0.0025009500000123808,2144.0,,,0.0007448900000781578,66.0,0.039743167000096946,,,,,,1680687165.0
0.0001,,,,,,,122,,,,,0.0166562880000356,,,0.0,,,1.0,,0.018633335999993506,7.17578125,0.0015171720000353162,0.0001944059999914316,,55,,,,,0.0,,,0.0023279829999864887,2176.0,,,0.013791772000104174,67.0,0.05312095700014652,,,,,,1680687165.0
0.0001,,,,,,,123,,,,,0.01629696400004832,,,0.0,,,1.0,,0.01851193200002399,7.25537109375,0.0015673919999699137,0.00024193999990984594,,55,,,,,0.0,,,0.0025071759999946153,2208.0,,,0.000927562000015314,68.0,0.040052965999962,,,,,,1680687165.0
0.0001,,,,,,,124,,,,,0.016473986999926638,,,0.0,,,1.0,,0.018200517000082073,7.0999755859375,0.0015364150000323207,0.00019230899999911344,,55,,,,,0.0,,,0.002201376000016353,2240.0,,,0.0241047739999658,69.0,0.0627093780000223,,,,,,1680687165.0
0.0001,,,,,,,125,,,,,0.017986059000008936,,,0.0,,,1.0,,0.0180427629999258,6.854248046875,0.0015574489999607977,0.0002012900000636364,,55,,,,,0.0,,,0.0023817040000722045,2272.0,,,0.0005266070000971013,70.0,0.040695872000128475,,,,,,1680687165.0
,4873.273344,,3.3,336.0,5777.985536,20471.435264,126,2.033333333333333,4238.536704,1477.0,,0.016318728000101146,204197.482496,0.0,,0.0,0.9074319954595309,,2.719744,0.018426037000040196,,0.0014939339999955337,0.00019590500005506328,70090.0,55,348649.0,335.0,0.1429692661094246,1.6,,1098.063872,0.125,0.0022618329999204434,,0.0,1.2666666666666666,,,,0.6119999999999948,0.0,73610.0,492.20614047096785,0.0,1680687165.0
0.0001,,,,,,,127,,,,,,,,0.0,,,1.0,,,7.2325439453125,,,,55,,,,,0.0,,,,2304.0,,,0.00923347300010846,71.0,0.04792991000022084,,,,,,1680687165.0
0.0001,,,,,,,128,,,,,0.01645301600001403,,,0.0,,,1.0,,0.018446229000005587,7.3028564453125,0.0015341380000108984,0.0002519409999877098,,55,,,,,0.0,,,0.002232944999946085,2336.0,,,0.28659469800004445,72.0,0.32551296700000876,,,,,,1680687165.0
0.0001,,,,,,,129,,,,,0.016792939000083607,,,0.0,,,1.0,,0.018219896000005065,7.0936279296875,0.001613163000001805,0.00020239600007698755,,55,,,,,0.0,,,0.002448522999998204,2368.0,,,0.0008164119999491959,73.0,0.04009332900011486,,,,,,1680687165.0
0.0001,,,,,,,130,,,,,0.017369104999943374,,,0.0,,,1.0,,0.018479830999922342,6.91845703125,0.0015606430000616456,0.00020423000000846514,,55,,,,,0.0,,,0.00235320399997363,2400.0,,,0.0036254400000643727,74.0,0.04359245299997383,,,,,,1680687165.0
0.0001,,,,,,,131,,,,,0.01709859899995081,,,0.0,,,1.0,,0.018632476999982828,7.1746826171875,0.0016769600000543505,0.0002477909999925032,,56,,,,,0.0,,,0.00253416800001105,2432.0,,,0.0009972979999020026,75.0,0.04118729299989354,,,,,,1680687166.0
0.0001,,,,,,,132,,,,,0.01693314300007387,,,0.0,,,1.0,,0.018615558999954374,6.9991455078125,0.0016130989999965095,0.00025223099999038823,,56,,,,,0.0,,,0.002518617999953676,2464.0,,,0.003761239000027672,76.0,0.04369388899999649,,,,,,1680687166.0
0.0001,,,,,,,133,,,,,0.01682866000010108,,,0.0,,,1.0,,0.018470990999958303,7.221923828125,0.0016110120000121242,0.00029704300004596007,,56,,,,,0.0,,,0.002449178999995638,2496.0,,,0.0006111110000119879,77.0,0.040267996000125095,,,,,,1680687166.0
0.0001,,,,,,,134,,,,,0.017659606999927746,,,0.0,,,1.0,,0.018455773000027875,7.0726318359375,0.0015150740000535734,0.0001822300000640098,,56,,,,,0.0,,,0.002409459999967112,2528.0,,,0.0034718619999694056,78.0,0.04369400600000972,,,,,,1680687166.0
0.0001,,,,,,,135,,,,,0.016874954000059006,,,0.0,,,1.0,,0.01823957099998097,7.05859375,0.0015329039999869565,0.00021294800001214753,,56,,,,,0.0,,,0.002398294000045098,2560.0,,,0.0005269970000654212,79.0,0.0397856680001496,,,,,,1680687166.0
0.0001,,,,,,,136,,,,,0.016367976999958955,,,0.0,,,1.0,,0.01833123300002626,7.0316162109375,0.001505793000092126,0.0001813970000057452,,56,,,,,0.0,,,0.002350197000055232,2592.0,,,0.0039611649999642395,80.0,0.04269776200010256,,,,,,1680687166.0
0.0001,,,,,,,137,,,,,0.0165234190000092,,,0.0,,,1.0,,0.01829968499998813,7.2470703125,0.0015363020000904726,0.00017557499995746184,,56,,,,,0.0,,,0.00239680300001055,2624.0,,,0.0008337489999803438,81.0,0.03976553300003616,,,,,,1680687166.0
0.0001,,,,,,,138,,,,,0.016253009000024576,,,0.0,,,1.0,,0.018272445999969023,7.191650390625,0.0015451279999751932,0.00018584999997983687,,56,,,,,0.0,,,0.0024135669999623133,2656.0,,,0.0034571659999755866,82.0,0.04212716599988653,,,,,,1680687166.0
0.0001,,,,,,,139,,,,,0.016088797999941562,,,0.0,,,1.0,,0.019597731999965617,7.04296875,0.00147209399995063,0.00018306999993455975,,56,,,,,0.0,,,0.002416857999946842,2688.0,,,0.0007813879999503115,83.0,0.04053993999968952,,,,,,1680687166.0
,4948.148224,,3.3,350.0,5778.014208,20490.71104,140,2.033333333333333,4238.536704,1630.0,,,204103.319552,0.0,,0.0,0.6524565118542781,,2.719744,,,,,80577.0,56,357670.0,376.0,0.0572107634167782,1.6,,1098.059776,0.12999999999999545,,,0.0,1.2666666666666666,,,,0.6679999999999922,0.0,81123.0,423.895218007319,0.0,1680687166.0
0.0001,,,,,,,141,,,,,0.016547559000059664,,,0.0,,,1.0,,0.01827049700000316,6.87255859375,0.0015391189999718335,0.00021372700007304957,,56,,,,,0.0,,,0.002345615000081125,2720.0,,,0.07859249800003454,84.0,0.11750901500022337,,,,,,1680687166.0
0.0001,,,,,,,142,,,,,0.016626251999923625,,,0.0,,,1.0,,0.018408995999948274,7.0283203125,0.0015729169999758597,0.0002647020000949851,,56,,,,,0.0,,,0.002507364000052803,2752.0,,,0.0007903399999804606,85.0,0.04017057099997601,,,,,,1680687166.0
0.0001,,,,,,,143,,,,,0.016642983999986427,,,0.0,,,1.0,,0.018399810000005346,7.1898193359375,0.0015801140000348823,0.0001850249999506559,,56,,,,,0.0,,,0.002184909999982665,2784.0,,,0.06342198799995913,86.0,0.1024148309999191,,,,,,1680687166.0
0.0001,,,,,,,144,,,,,0.01616851400001451,,,0.0,,,1.0,,0.01829495100002987,7.066650390625,0.0015010230000598312,0.00017414299998108618,,56,,,,,0.0,,,0.00249995600006514,2816.0,,,0.0004956040000934081,87.0,0.039134191000243845,,,,,,1680687166.0
0.0001,,,,,,,145,,,,,0.01634457200009365,,,0.0,,,1.0,,0.018319814000051338,7.057861328125,0.0015054620000682917,0.00018503299997973954,,56,,,,,0.0,,,0.002284291000023586,2848.0,,,0.013026495999952203,88.0,0.05166566800016881,,,,,,1680687166.0
0.0001,,,,,,,146,,,,,0.016867239000021073,,,0.0,,,1.0,,0.018227397000032397,7.04736328125,0.0015357370000401716,0.0002296809999506877,,56,,,,,0.0,,,0.0024936990000696824,2880.0,,,0.0008522850000645121,89.0,0.04020603800017852,,,,,,1680687166.0
0.0001,,,,,,,147,,,,,0.016532116999997015,,,0.0,,,1.0,,0.01834515900009137,7.0181884765625,0.0014688699999396704,0.0005626050000273608,,57,,,,,0.0,,,0.0022398679999469095,2912.0,,,0.013367945000027248,90.0,0.052516564000029575,,,,,,1680687167.0
0.0001,,,,,,,148,,,,,0.016676630999995723,,,0.0,,,1.0,,0.018506575000060366,7.0716552734375,0.0014921759999424467,0.00018718399996942026,,57,,,,,0.0,,,0.0025603169999612874,2944.0,,,0.0009820999999874402,91.0,0.04040498299991668,,,,,,1680687167.0
0.0001,,,,,,,149,,,,,0.01629326099998707,,,0.0,,,1.0,,0.01848024200000964,7.104736328125,0.0015680230000043593,0.00019302099997275945,,57,,,,,0.0,,,0.0023191730000462485,2976.0,,,0.05213784499994745,92.0,0.09099156499996752,,,,,,1680687167.0
0.0001,,,,,,,150,,,,,0.016242540000007466,,,0.0,,,1.0,,0.018120723000038197,7.0263671875,0.0015239660000361255,0.00017160799995963316,,57,,,,,0.0,,,0.0025114229999871895,3008.0,,,0.00043370200000936165,93.0,0.03900396200003797,,,,,,1680687167.0
0.0001,,,,,,,151,,,,,0.016500505999943016,,,0.0,,,1.0,,0.018422891999989588,7.14892578125,0.001496412999927088,0.0001855549999163486,,57,,,,,0.0,,,0.0023129489999291764,3040.0,,,0.0037325580000242553,94.0,0.04265087299972947,,,,,,1680687167.0
0.0001,,,,,,,152,,,,,0.016439847000015106,,,0.0,,,1.0,,0.0181289070000048,7.3128662109375,0.0015507389999811494,0.00024871899995559943,,57,,,,,0.0,,,0.002616096999986439,3072.0,,,0.0008735310000247409,95.0,0.03985783999996784,,,,,,1680687167.0
0.0001,,,,,,,153,,,,,0.016299060000051213,,,0.0,,,1.0,,0.01833845500004827,7.0054931640625,0.0014887300000054893,0.0001747860000023138,,57,,,,,0.0,,,0.002382657999987714,3104.0,,,0.0038148040000578476,96.0,0.04249849300015285,,,,,,1680687167.0
0.0001,,,,,,,154,,,,,0.016460850000044047,,,0.0,,,1.0,,0.019230992000075275,7.1402587890625,0.001623745999950188,0.00020852000000104454,,57,,,,,0.0,,,0.002347828000097252,3136.0,,,0.00052329599998302,97.0,0.04039523200015083,,,,,,1680687167.0
,4944.101376,,3.3,371.0,5778.030592,20490.71104,155,2.433333333333333,4238.811136,1792.0,,,204125.605888,0.0,,0.0,0.9177931409415424,,2.719744,,,,,92662.0,57,367888.0,433.0,0.18387306389685193,1.6666666666666667,,1098.063872,0.13999999999998636,0.0023279430000684442,,0.0,1.3,,,,0.7480000000000047,0.0,89457.0,474.0050865420498,0.0,1680687167.0
0.0001,,,,,,,156,,,,,0.016215029000022696,,,0.0,,,1.0,,0.02009832600003847,7.258544921875,0.0014779910000015661,0.00018393400000604743,,57,,,,,0.0,,,,3168.0,,,0.004188413999941076,98.0,0.0444916370000783,,,,,,1680687167.0
0.0001,,,,,,,157,,,,,0.01640108899994175,,,0.0,,,1.0,,0.018318160999911015,7.3670654296875,0.0015256599999702303,0.00017248199992536684,,57,,,,,0.0,,,0.0027165870000089853,3200.0,,,0.00043947200003913167,99.0,0.03957345099979648,,,,,,1680687167.0
0.0001,,,,,,,158,,,,,0.016352530999938608,,,0.0,,,1.0,,0.01891115799992349,7.1632080078125,0.0014695999999503329,0.00018849799994313798,,57,,,,,0.0,,,0.0023279200000843048,3232.0,,,0.010518032999925708,100.0,0.04976773999976558,,,,,,1680687167.0
0.0001,,,,,,,159,,,,,0.016264927999941392,,,0.0,,,1.0,,0.01818181999999524,6.9366455078125,0.0014956300000221745,0.00019062700005179067,,57,,,,,0.0,,,0.0024201400000265494,3264.0,,,0.0008999579999908747,101.0,0.03945310300002802,,,,,,1680687167.0
0.0001,,,,,,,160,,,,,0.016441097999972953,,,0.0,,,1.0,,0.01854446899994855,7.074462890625,0.0015050019999307551,0.0001795980000451891,,57,,,,,0.0,,,0.002255861000094228,3296.0,,,0.009928370000011455,102.0,0.04885439800000313,,,,,,1680687167.0
0.0001,,,,,,,161,,,,,0.01609965100010413,,,0.0,,,1.0,,0.018213025000022753,7.041259765625,0.0015055879999863464,0.00018352299991875043,,57,,,,,0.0,,,0.002451086000064606,3328.0,,,0.0015168569999559622,103.0,0.03996973000005255,,,,,,1680687167.0
0.0001,,,,,,,162,,,,,0.01619126100001722,,,0.0,,,1.0,,0.01847619800003031,7.1585693359375,0.0023744239999814454,0.00018183399993176863,,57,,,,,0.0,,,0.002246984000066732,3360.0,,,0.04998529399995277,104.0,0.08945599499998025,,,,,,1680687167.0
0.0001,,,,,,,163,,,,,0.0157823480000161,,,0.0,,,1.0,,0.01790687400000479,7.06884765625,0.0015422679999801403,0.00016478199995617615,,58,,,,,0.0,,,0.0024583209999491373,3392.0,,,0.00041368600000168954,105.0,0.038268278999908034,,,,,,1680687168.0
0.0001,,,,,,,164,,,,,0.01640964199998507,,,0.0,,,1.0,,0.01851380900006916,6.9599609375,0.0014825439999412993,0.0001987200000712619,,58,,,,,0.0,,,0.002263851999941835,3424.0,,,0.017018681000081415,106.0,0.05588724800009004,,,,,,1680687168.0
0.0001,,,,,,,165,,,,,0.016527446999930362,,,0.0,,,1.0,,0.018573199000002205,7.13232421875,0.001606000000037966,0.00018907000003309804,,58,,,,,0.0,,,0.0023785319999660715,3456.0,,,0.006170378999968307,107.0,0.04544462699993801,,,,,,1680687168.0
0.0001,,,,,,,166,,,,,0.016161085000021558,,,0.0,,,1.0,,0.01833029900001293,6.965576171875,0.001466302000039832,0.00023349800005689758,,58,,,,,0.0,,,0.0023144009999214177,3488.0,,,0.0008930899999768371,108.0,0.03939867500002947,,,,,,1680687168.0
