03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
37408,1087.088503548116,3,32832,126,0.0,194,3,0.5,1087.088503548116,1683046194,0,10912.0,3.0,361.62,0.0,364.09,10944.0,3.0,0.0,3.0,10976.0,0.0,361.38,,,,,,,
38714,1087.088503548116,3,32832,127,0.0,195,3,0.5,1087.088503548116,1683046195,0,10912.0,3.0,361.62,0.0,364.09,10944.0,3.0,0.0,3.0,10976.0,0.0,361.38,,,,,,,
40017,1087.088503548116,3,32832,128,0.0,197,3,0.5,1087.088503548116,1683046197,0,10912.0,3.0,361.62,0.0,364.09,10944.0,3.0,0.0,3.0,10976.0,0.0,361.38,,,,,,,
41359,1087.088503548116,3,32832,129,0.0,198,3,0.5,1087.088503548116,1683046198,0,10912.0,3.0,361.62,0.0,364.09,10944.0,3.0,0.0,3.0,10976.0,0.0,361.38,,,,,,,
1502,1087.088503548116,3,0,130,28.76,199,4,10.0,1087.088503548116,1683046199,0,10912.0,3.0,361.62,0.0,364.09,10944.0,3.0,0.0,3.0,10976.0,0.0,361.38,,,,,,,
2808,1087.088503548116,3,0,131,27.56,200,4,10.0,1087.088503548116,1683046200,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,38.40281736385077,0.0,131296.0,32832.0,0.0,854.9372742351273,4.0
4112,1087.088503548116,3,0,132,26.36,202,4,10.0,1087.088503548116,1683046202,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
5414,1087.088503548116,3,0,133,25.16,203,4,10.0,1087.088503548116,1683046203,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
9799,1087.088503548116,3,0,134,21.13,207,4,10.0,1087.088503548116,1683046207,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
10913,1087.088503548116,3,0,135,20.1,208,4,10.0,1087.088503548116,1683046208,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
12027,1087.088503548116,3,0,136,19.08,209,4,9.54,1087.088503548116,1683046209,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
13148,1087.088503548116,3,0,137,18.05,210,4,9.02,1087.088503548116,1683046210,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
14258,1087.088503548116,3,0,138,17.03,211,4,8.51,1087.088503548116,1683046211,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
15377,1087.088503548116,3,0,139,16.0,212,4,8.0,1087.088503548116,1683046212,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
16487,1087.088503548116,3,0,140,14.98,213,4,7.49,1087.088503548116,1683046213,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
17604,1087.088503548116,3,0,141,13.95,214,4,6.97,1087.088503548116,1683046214,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
18720,1087.088503548116,3,0,142,12.92,215,4,6.46,1087.088503548116,1683046215,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
19837,1087.088503548116,3,0,143,11.9,216,4,5.95,1087.088503548116,1683046216,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
20954,1087.088503548116,3,0,144,10.87,217,4,5.43,1087.088503548116,1683046217,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
22069,1087.088503548116,3,0,145,9.84,218,4,4.92,1087.088503548116,1683046218,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
23186,1087.088503548116,3,0,146,8.81,219,4,4.41,1087.088503548116,1683046219,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
24296,1087.088503548116,3,0,147,7.79,220,4,3.9,1087.088503548116,1683046220,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
25410,1087.088503548116,3,0,148,6.77,221,4,3.38,1087.088503548116,1683046221,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
26521,1087.088503548116,3,0,149,5.75,222,4,2.87,1087.088503548116,1683046222,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
27631,1087.088503548116,3,0,150,4.73,223,4,2.36,1087.088503548116,1683046223,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
28747,1087.088503548116,3,0,151,3.7,224,4,1.85,1087.088503548116,1683046224,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
29865,1087.088503548116,3,0,152,2.67,225,4,1.34,1087.088503548116,1683046225,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
30980,1087.088503548116,3,0,153,1.65,226,4,0.82,1087.088503548116,1683046226,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
32092,1087.088503548116,3,0,154,0.62,227,4,0.5,1087.088503548116,1683046227,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
33201,1087.088503548116,3,0,155,0.0,228,4,0.5,1087.088503548116,1683046228,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
34312,1087.088503548116,3,0,156,0.0,229,4,0.5,1087.088503548116,1683046229,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
35422,1087.088503548116,3,0,157,0.0,230,4,0.5,1087.088503548116,1683046230,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
36533,1087.088503548116,3,0,158,0.0,231,4,0.5,1087.088503548116,1683046231,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
37651,1087.088503548116,3,0,159,0.0,232,4,0.5,1087.088503548116,1683046232,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
38765,1087.088503548116,3,0,160,0.0,233,4,0.5,1087.088503548116,1683046233,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
39877,1087.088503548116,3,0,161,0.0,234,4,0.5,1087.088503548116,1683046234,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
40992,1087.088503548116,3,0,162,0.0,235,4,0.5,1087.088503548116,1683046235,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
42111,1087.088503548116,3,0,163,0.0,236,4,0.5,1087.088503548116,1683046236,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
43226,1087.088503548116,3,0,164,0.0,237,4,0.5,1087.088503548116,1683046237,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
44343,1087.088503548116,3,0,165,0.0,239,4,0.5,1087.088503548116,1683046239,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
45467,1087.088503548116,3,0,166,0.0,240,4,0.5,1087.088503548116,1683046240,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
46576,1087.088503548116,3,0,167,0.0,241,4,0.5,1087.088503548116,1683046241,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
47690,1087.088503548116,3,0,168,0.0,242,4,0.5,1087.088503548116,1683046242,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
48806,1087.088503548116,3,0,169,0.0,243,4,0.5,1087.088503548116,1683046243,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
49917,1087.088503548116,3,0,170,0.0,244,4,0.5,1087.088503548116,1683046244,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
51032,1087.088503548116,3,0,171,0.0,245,4,0.5,1087.088503548116,1683046245,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
52150,1087.088503548116,3,0,172,0.0,246,4,0.5,1087.088503548116,1683046246,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
53269,1087.088503548116,3,0,173,0.0,247,4,0.5,1087.088503548116,1683046247,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
54386,1087.088503548116,3,0,174,0.0,248,4,0.5,1087.088503548116,1683046248,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
55508,1087.088503548116,3,0,175,0.0,249,4,0.5,1087.088503548116,1683046249,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
56623,1087.088503548116,3,0,176,0.0,250,4,0.5,1087.088503548116,1683046250,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
57738,1087.088503548116,3,0,177,0.0,251,4,0.5,1087.088503548116,1683046251,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
58851,1087.088503548116,3,0,178,0.0,252,4,0.5,1087.088503548116,1683046252,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
59969,1087.088503548116,3,0,179,0.0,253,4,0.5,1087.088503548116,1683046253,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
61088,1087.088503548116,3,0,180,0.0,254,4,0.5,1087.088503548116,1683046254,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
62198,1087.088503548116,3,0,181,0.0,255,4,0.5,1087.088503548116,1683046255,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
63308,1087.088503548116,3,0,182,0.0,256,4,0.5,1087.088503548116,1683046256,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
64438,1087.088503548116,3,0,183,0.0,257,4,0.5,1087.088503548116,1683046257,0,0.0,4.0,361.62,0.0,364.09,0.0,4.0,0.0,4.0,0.0,0.0,361.38,,,,,,,
