01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,process/memory/data_resident_set_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,_timestamp,disk/time/disk_write_time_sys_s,02_timing/dataload_time_s,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,01_general/dataset_iteration_count,cpu/interrupts/interrupts_count,disk/counter/disk_read_sys_count,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,disk/time/disk_read_time_sys_s,cpu/logical_core_count,memory/used_memory_sys_MB,process/voluntary_proc_ctx_switches,process/memory/dirty_pages_proc_count,02_timing/step_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,disk/counter/disk_write_sys_count,process/memory/shared_memory_proc_MB,01_general/lr,01_general/step,03_hivemind/num_peers,02_timing/forward_time_s,03_hivemind/global_epoch,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/opt_step_time_s,_step,disk/time/disk_busy_time_sys_s,process/involuntary_proc_ctx_switches,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,process/memory/lib_memory_proc_MB,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,_runtime
,1476602.0,383.55253656688654,0.0,0.35000000000000003,1681394270.0,0.04099999999999682,,0.0,10890.850304,2.854912,,5261630.0,0.0,0.6,146001.051648,0.0,,21501.005824,6794.0,0.0,,,512023.322624,232.0,3370.315776,,,,0.4356655360024888,,,,,144,0.1279999999999859,827.0,3.147790012123809,0.005744709000282455,5.3,2920222.0,13245.8496,0.024130902995239012,1.7000000000000002,0.0,105
9558.0,,,,,1681394271.0,,0.01854835300036939,,,,1.0,,,,,,,,,,0.6065246010039118,,,,,0.0001,9.0,9.0,,1.0,7.152587890625,0.11629739500494907,0.0061377050005830824,145,,,,,,,,,,,106
,1498360.0,356.4735237973879,0.0,0.4,1681394271.0,0.04099999999999682,,0.0,10893.84448,2.854912,,5277252.0,0.0,0.7374999999999999,146155.200512,0.0,,21360.68096,6844.0,0.0,,,512144.392192,233.0,3373.273088,,,,0.5305692270048894,,,0.11326266499963822,0.008998279998195358,146,0.132000000000005,885.0,2.948983664175915,0.010878467997827101,5.3,2963226.0,13245.853696,0.033844445999420714,2.275,0.004081263173289508,106
9814.0,,,,,1681394271.0,,0.019476514993584715,,,,1.0,,,,,,,,,,0.7170296009935555,,,,,0.0001,10.0,9.0,,1.0,7.250518798828125,,,147,,,,,,,,,,,106
10070.0,,,,,1681394272.0,,0.018541885998274665,,,,1.0,,,,,,,,,,0.6280366119972314,,,,,0.0001,11.0,9.0,0.4522512370022014,1.0,7.207061767578125,0.10824872199737001,0.01483207300043432,148,,,,0.007949881000968162,,,,0.026212812997982837,,,107
,1524337.0,439.4531422253044,0.0,0.4,1681394272.0,0.04099999999999682,,0.0,10893.84448,2.854912,,5291392.0,0.0,0.7374999999999999,146155.204608,0.0,,21369.708544,6895.0,0.0,,,512289.15712,233.0,3373.273088,,,,,,,,,149,0.132000000000005,896.0,4.9595147502193395,,5.3,2994638.0,13245.853696,0.02700826599902939,2.275,0.0,107
10326.0,,,,,1681394273.0,,0.01595351400465006,,,,1.0,,,,,,,,,,0.618921651999699,,,,,0.0001,12.0,9.0,0.44570638799632434,1.0,7.0484161376953125,0.1012746030028211,0.02232178000122076,150,,,,0.006657100995653309,,,,,,,108
,1539665.0,356.3396669733135,0.0,0.4,1681394273.0,0.04099999999999682,,0.0,10893.848576,2.854912,,5300294.0,0.0,0.7374999999999999,146155.204608,0.0,,21315.702784,6967.0,0.0,,,512189.00992,235.0,3373.277184,,,,0.4519342179992236,,,,,151,0.13599999999999568,898.0,2.671521469171689,0.006387271001585759,5.3,3038375.0,13245.853696,0.02546732000337215,2.275,0.11826911266772953,108
10582.0,,,,,1681394274.0,,0.018860315998608712,,,,1.0,,,,,,,,,,0.6250775950029492,,,,,0.0001,13.0,9.0,,1.0,7.2682647705078125,0.10318809499585768,0.019240375004301313,152,,,,,,,,,,,109
10838.0,,,,,1681394274.0,,0.017667804997472558,,,,1.0,,,,,,,,,,0.6141503240069142,,,,,0.0001,14.0,9.0,0.4386275310025667,1.0,7.16119384765625,0.09238473600271391,0.029998014004377183,153,,,,0.005690193000191357,,,,0.029782044999592472,,,109
,1553874.0,330.705337822852,0.0,0.4,1681394274.0,0.04099999999999682,,0.0,10893.84448,2.854912,,5308228.0,0.0,0.7374999999999999,146001.055744,0.0,,21315.91168,7022.0,0.0,,,512343.298048,235.0,3373.268992,,,,,,,,,154,0.13599999999999568,901.0,3.0090853605958783,,5.3,3068421.0,13245.857792,0.02315566899778787,2.275,0.0,109
11094.0,,,,,1681394275.0,,0.015775337000377476,,,,1.0,,,,,,,,,,0.7615275980060687,,,,,0.0001,15.0,9.0,0.5943674890004331,1.0,7.23321533203125,0.09500042300351197,0.02721212600590661,155,,,,0.006016553998051677,,,,,,,110
,1575197.0,342.1989411920398,0.0,0.4,1681394275.0,0.04099999999999682,,0.0,10890.899456,2.854912,,5319530.0,0.0,0.7374999999999999,146001.055744,0.0,,21482.758144,7081.0,0.0,,,512064.864256,235.0,3370.319872,,,,,,,,,156,0.13599999999999568,903.0,2.9292022233903916,,5.3,3098697.0,13245.861888,0.02666814500116743,2.275,0.0,110
11350.0,,,,,1681394276.0,,0.018249376000312623,,,,1.0,,,,,,,,,,0.6233561330082011,,,,,0.0001,16.0,9.0,0.4494221519998973,1.0,7.2817535400390625,0.09543175900034839,0.027264249001746066,157,,,,0.0063204520047293045,,,,,,,111
,1596572.0,396.7787466968731,0.0,0.42500000000000004,1681394276.0,0.04099999999999682,,0.0,10890.866688,2.854912,,5331680.0,0.0,0.8125,146001.055744,0.0,,21473.251328,7164.0,0.0,,,512072.06912,235.0,3370.319872,,,,0.4524234950004029,,,,,158,0.13599999999999568,905.0,5.220624329702475,0.005751285003498197,5.3,3144586.0,13245.861888,0.02710043799743289,2.4875000000000003,0.0,111
11606.0,,,,,1681394277.0,,0.018552444002125412,,,,1.0,,,,,,,,,,0.6263801910099573,,,,,0.0001,17.0,9.0,,1.0,7.1759796142578125,0.09789560700301081,0.024656922003487125,159,,,,,,,,,,,112
11862.0,,,,,1681394277.0,,0.01965381500485819,,,,1.0,,,,,,,,,,0.6075943090036162,,,,,0.0001,18.0,9.0,0.4358142479977687,1.0,7.2933349609375,0.09695077400101582,0.025126025000645313,160,,,,0.005590668995864689,,,,0.02445877800346352,,,112
,1613809.0,349.1500194891221,0.0,0.42500000000000004,1681394277.0,0.04099999999999682,,0.0,10890.899456,2.854912,,5340964.0,0.0,0.8125,146001.055744,0.0,,21365.854208,7224.0,0.0,,,512292.655104,237.0,3370.319872,,,,,,,,,161,0.13999999999998636,910.0,3.036531393363966,,5.3,3175312.0,13245.861888,0.030352842004504055,2.4875000000000003,0.008163040239636557,112
12118.0,,,,,1681394278.0,,0.017538255000545178,,,,1.0,,,,,,,,,,0.7045195540049463,,,,,0.0001,19.0,9.0,0.5295459620028851,1.0,7.12939453125,0.09747842599608703,0.024930084000516217,162,,,,0.00467398500040872,,,,,,,113
,1626511.0,258.30261157090644,0.0,0.42500000000000004,1681394278.0,0.041999999999994486,,0.0,10893.848576,2.854912,,5348053.0,0.0,0.8125,146001.055744,0.0,,21320.228864,7285.0,0.0,,,512184.836096,240.0,3373.268992,,,,,,,,,163,0.14400000000000546,912.0,2.483782597853871,,5.3,3200699.0,13245.861888,0.028761064997524954,2.4875000000000003,0.09796411671399838,113
12374.0,,,,,1681394279.0,,0.015619806996255647,,,,1.0,,,,,,,,,,0.5889345269970363,,,,,0.0001,20.0,9.0,0.4174014989985153,1.0,7.197265625,0.09474768400104949,0.027278925997961778,164,,,,0.00512554600572912,,,,,,,114
,1644096.0,356.51557567902967,0.0,0.42500000000000004,1681394279.0,0.041999999999994486,,0.0,10893.848576,2.854912,,5358424.0,0.0,0.8125,146001.055744,0.0,,21316.36224,7359.0,0.0,,,512342.147072,241.0,3373.268992,,,,0.44389850799780106,,,0.10073741700034589,0.021428767002362292,165,0.14799999999999613,920.0,3.7681210915576226,0.006299119995674118,5.3,3248056.0,13245.861888,0.030733657993550878,2.4875000000000003,0.020350733205212544,114
12630.0,,,,,1681394280.0,,0.016801117999420967,,,,1.0,,,,,,,,,,0.6198985879891552,,,,,0.0001,21.0,9.0,,1.0,7.18194580078125,,,166,,,,,,,,,,,115
12886.0,,,,,1681394280.0,,0.017585346002306323,,,,1.0,,,,,,,,,,0.616755330011074,,,,,0.0001,22.0,9.0,0.44155528899864294,1.0,7.149505615234375,0.09472339300555177,0.027974729004199617,167,,,,0.005942447001871187,,,,0.02897412599850213,,,115
,1663391.0,376.2055850257341,0.0,0.42500000000000004,1681394280.0,0.041999999999994486,,0.0,10890.964992,2.854912,,5369222.0,0.0,0.8125,146001.055744,0.0,,21349.289984,7434.0,0.0,,,512309.219328,241.0,3370.385408,,,,,,,,,168,0.14799999999999613,923.0,3.594374996961012,,5.3,3276793.0,13245.861888,0.02657834400451975,2.4875000000000003,0.0,115
,1680438.0,392.07170244319343,0.0,0.7000000000000001,1681394281.0,0.041999999999994486,,0.0,10893.979648,2.854912,,5386815.0,0.0,1.6625,146001.055744,0.0,,21350.42048,7477.0,0.0,,,512000.14336,241.0,3373.400064,,,,0.5852689620005549,,,0.09924632600450423,,169,0.14799999999999613,925.0,2.1464093551598946,0.0044469080021372065,5.3,3304730.0,13245.861888,,6.4875,0.0,116
,1684873.0,65.01215569396075,0.0,0.7000000000000001,1681394282.0,0.041999999999994486,,0.0,10893.979648,2.854912,,5389186.0,0.0,1.6625,146001.055744,0.0,,21348.524032,7477.0,0.0,,,511848.2432,241.0,3373.400064,,,,,,,,,170,0.14799999999999613,925.0,0.5945379681111306,,5.4,3306902.0,13245.861888,,6.4875,0.0,117
,1713412.0,196.62793703354367,0.0,0.7000000000000001,1681394283.0,0.041999999999994486,,0.0,10893.979648,2.854912,,5416259.0,0.0,1.6625,146001.055744,0.0,,21394.649088,7477.0,0.0,,,511801.761792,241.0,3373.400064,,,,,,,,,171,0.14799999999999613,925.0,217.115876701154,,5.4,3376101.0,13245.861888,,6.4875,0.0,118
,1737652.0,440.66420838842186,0.0,0.7000000000000001,1681394284.0,0.055999999999997385,,0.0,10893.979648,2.854912,,5433055.0,0.0,1.6625,146001.055744,0.0,,21407.98976,7477.0,0.0,,,511788.417024,282.0,3373.400064,,,,,,,,,172,0.1560000000000059,925.0,199.06712533920305,,5.4,3418318.0,13245.861888,,6.4875,0.22423306679093866,119
,1769286.0,296.6327002348311,0.0,0.7000000000000001,1681394285.0,0.055999999999997385,,0.0,10893.979648,2.854912,,5463489.0,0.0,1.6625,146001.055744,0.0,,21427.204096,7477.0,0.0,,,511769.198592,282.0,3373.400064,,,,,,,,,173,0.1560000000000059,925.0,405.22132664666697,,5.4,3506109.0,13245.861888,,6.4875,0.0,120
,1800570.0,303.66463141224386,0.0,0.725,1681394286.0,0.055999999999997385,,0.0,10893.979648,2.854912,,5482404.0,0.0,1.7000000000000002,146001.055744,0.0,,21443.756032,7477.0,0.0,,,511752.646656,282.0,3373.400064,,,,,,,,,174,0.1560000000000059,925.0,342.0608482652011,,5.4,3583990.0,13245.861888,,6.275,0.0,121
,1832112.0,379.11041673356635,0.0,0.725,1681394287.0,0.055999999999997385,,0.0,10893.979648,2.854912,,5505341.0,0.0,1.7000000000000002,146001.055744,0.0,,21432.635392,7477.0,0.0,,,511763.7632,282.0,3373.400064,,,,,,,,,175,0.1560000000000059,925.0,498.2498526637673,,5.4,3667934.0,13245.861888,,6.275,0.0,122
,1873704.0,451.70656196370595,0.0,0.725,1681394288.0,0.055999999999997385,,0.0,10893.979648,2.854912,,5536968.0,0.0,1.7000000000000002,146001.055744,0.0,,21475.598336,7477.0,0.0,,,511720.804352,282.0,3373.400064,,,,,,,,,176,0.1560000000000059,925.0,410.9310691849881,,5.4,3766398.0,13245.861888,,6.275,0.0,123
,1901479.0,361.828758810932,0.0,0.725,1681394289.0,0.055999999999997385,,0.0,10893.983744,2.854912,,5556143.0,0.0,1.7000000000000002,146001.055744,0.0,,21475.692544,7477.0,0.0,,,511720.71424,283.0,3373.400064,,,,,,,,,177,0.1599999999999966,925.0,269.13270823026716,,5.4,3817952.0,13245.861888,,6.275,0.020420612166500592,124
,1930722.0,277.50220561578425,0.0,0.725,1681394290.0,0.055999999999997385,,0.0,10893.996032,2.854912,,5574379.0,0.0,1.7000000000000002,146001.055744,0.0,,21502.328832,7477.0,0.0,,,511694.077952,283.0,3373.400064,,,,,,,,,178,0.1599999999999966,925.0,465.3074744954634,,5.4,3904397.0,13245.861888,,6.275,0.0,125
,1963723.0,374.634946326528,0.0,0.7124999999999999,1681394291.0,0.055999999999997385,,0.0,10893.996032,2.854912,,5596917.0,0.0,1.675,146001.055744,0.0,,21513.568256,7477.0,0.0,,,511682.838528,283.0,3373.400064,,,,,,,,,179,0.1599999999999966,925.0,255.50199838746323,,5.4,3967520.0,13245.861888,,5.775,0.0,126
,1988440.0,304.92430185600944,0.0,0.7124999999999999,1681394292.0,0.055999999999997385,,0.0,10893.996032,2.854912,,5613205.0,0.0,1.675,146001.055744,0.0,,21517.96736,7477.0,0.0,,,511678.439424,283.0,3373.400064,,,,,,,,,180,0.1599999999999966,925.0,319.86361494557025,,5.4,4021930.0,13245.861888,,5.775,0.0,127
,2028084.0,289.5399296563594,0.0,0.7124999999999999,1681394293.0,0.055999999999997385,,0.0,10893.996032,2.854912,,5643489.0,0.0,1.675,146001.055744,0.0,,21528.178688,7477.0,0.0,,,511668.211712,283.0,3373.400064,,,,,,,,,181,0.1599999999999966,925.0,165.87757114318973,,5.4,4120684.0,13245.861888,,5.775,0.0,128
,2055332.0,221.5728596784406,0.0,0.7124999999999999,1681394294.0,0.055999999999997385,,0.0,10893.996032,2.854912,,5665708.0,0.0,1.675,146001.055744,0.0,,21536.702464,7477.0,0.0,,,511659.692032,283.0,3373.400064,,,,,,,,,182,0.1599999999999966,925.0,90.21768516003355,,5.4,4164900.0,13245.861888,,5.775,0.0,129
,2077615.0,251.66862224619138,0.0,0.7124999999999999,1681394295.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5679101.0,0.0,1.675,146001.055744,0.0,,21534.818304,7477.0,0.0,,,511661.568,285.0,3373.400064,,,,,,,,,183,0.16399999999998727,925.0,156.13914385645617,,5.4,4204768.0,13245.861888,,5.775,0.06119389988340084,130
,2091819.0,113.48803589822302,0.0,0.725,1681394296.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5689931.0,0.0,1.6875,146001.055744,0.0,,21533.970432,7477.0,0.0,,,511662.42816,285.0,3373.400064,,,,,,,,,184,0.16399999999998727,925.0,129.71500514710263,,5.4,4238986.0,13245.861888,,5.5125,0.0,131
,2114109.0,86.70225571348264,0.0,0.725,1681394297.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5704045.0,0.0,1.6875,146001.055744,0.0,,21540.384768,7477.0,0.0,,,511656.013824,285.0,3373.400064,,,,,,,,,185,0.16399999999998727,925.0,191.6728341486185,,5.4,4296613.0,13245.861888,,5.5125,0.0,132
,2133762.0,286.92968758075915,0.0,0.725,1681394298.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5720926.0,0.0,1.6875,146001.055744,0.0,,21531.439104,7477.0,0.0,,,511664.963584,285.0,3373.400064,,,,,,,,,186,0.16399999999998727,925.0,32.9489782418862,,5.4,4313843.0,13245.861888,,5.5125,0.0,133
,2175313.0,85.44553962307242,0.0,0.725,1681394299.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5804640.0,0.0,1.6875,146001.055744,0.0,,21581.348864,7477.0,0.0,,,511615.021056,286.0,3373.400064,,,,,,,,,187,0.16799999999997794,925.0,280.2134906916185,,5.4,4471910.0,13245.861888,,5.5125,0.02448399029946397,134
,2201859.0,230.89566910209092,0.0,0.725,1681394301.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5822447.0,0.0,1.6875,146001.055744,0.0,,21590.089728,7477.0,0.0,,,511606.280192,286.0,3373.400064,,,,,,,,,188,0.16799999999997794,925.0,148.59391879140537,,5.4,4520769.0,13245.861888,,5.5125,0.0,136
,2228038.0,199.37494481893734,0.0,0.725,1681394302.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5838037.0,0.0,1.6625,146001.055744,0.0,,21585.772544,7477.0,0.0,,,511610.621952,286.0,3373.400064,,,,,,,,,189,0.16799999999997794,925.0,175.05538471678688,,5.4,4576235.0,13245.861888,,5.0625,0.0,137
,2234427.0,148.02474900908118,0.0,0.725,1681394303.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5841956.0,0.0,1.6625,146001.055744,0.0,,21585.98144,7477.0,0.0,,,511610.425344,286.0,3373.400064,,,,,,,,,190,0.16799999999997794,925.0,5.517939832425652,,5.4,4581304.0,13245.861888,,5.0625,0.0,138
,2246565.0,7.978072954553855,0.0,0.725,1681394304.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5856898.0,0.0,1.6625,146001.055744,0.0,,21629.857792,7477.0,0.0,,,511566.548992,286.0,3373.400064,,,,,,,,,191,0.16799999999997794,925.0,137.93488817803075,,5.4,4620093.0,13245.861888,,5.0625,0.0,139
,2259621.0,59.2247061524482,0.0,0.725,1681394305.0,0.056999999999995055,,0.0,10893.996032,2.854912,,5863964.0,0.0,1.6625,146001.055744,0.0,,21586.100224,7477.0,0.0,,,511610.30656,286.0,3373.400064,,,,,,,,,192,0.16799999999997794,925.0,104.03954291962482,,5.4,4652123.0,13245.861888,,5.0625,0.0,140
,2274383.0,151.61951903106646,0.0,0.725,1681394306.0,0.07099999999999795,,0.0,10893.996032,2.854912,,5876867.0,0.0,1.6625,146001.055744,0.0,,21598.134272,7477.0,0.0,,,511598.26432,342.0,3373.400064,,,,,,,,,193,0.17599999999998772,925.0,77.77423264767333,,5.4,4690308.0,13245.861888,,5.0625,0.26517646277021545,141
,2292406.0,76.41852399198464,0.0,0.7124999999999999,1681394307.0,0.07099999999999795,,0.0,10893.996032,2.854912,,5887074.0,0.0,1.6375000000000002,146001.055744,0.0,,21585.338368,7477.0,0.0,,,511611.06432,342.0,3373.400064,,,,,,,,,194,0.17599999999998772,925.0,204.7513671093651,,5.4,4727632.0,13245.861888,,4.6625,0.0,142
,2310299.0,199.93965020658084,0.0,0.7124999999999999,1681394308.0,0.07099999999999795,,0.0,10893.996032,2.854912,,5897645.0,0.0,1.6375000000000002,146001.055744,0.0,,21598.703616,7477.0,0.0,,,511597.699072,342.0,3373.400064,,,,,,,,,195,0.17599999999998772,925.0,88.96839831620015,,5.4,4766514.0,13245.861888,,4.6625,0.0,143
,2329585.0,92.24160160773572,0.0,0.7124999999999999,1681394309.0,0.07099999999999795,,0.0,10893.996032,2.854912,,5908230.0,0.0,1.6375000000000002,146001.055744,0.0,,21586.251776,7477.0,0.0,,,511610.150912,343.0,3373.400064,,,,,,,,,196,0.1839999999999975,925.0,193.82271620147094,,5.4,4806661.0,13245.861888,,4.6625,0.024486002656733247,144
,2347502.0,33.590790680995696,0.0,0.7124999999999999,1681394310.0,0.07099999999999795,,0.0,10893.996032,2.854912,,5919387.0,0.0,1.6375000000000002,146001.055744,0.0,,21590.376448,7477.0,0.0,,,511606.02624,343.0,3373.400064,,,,,,,,,197,0.1839999999999975,925.0,227.89771049959987,,5.4,4861360.0,13245.861888,,4.6625,0.0,145
13142.0,,,,,1681394310.0,,0.019313000004331116,,,,1.0,,,,,,,,,,29.729385546015692,,,,,0.0001,23.0,9.0,,2.0,7.212554931640625,,28.994532005999645,198,,,,,,,,,,,145
,2376608.0,19.026539645822115,0.0,0.7124999999999999,1681394311.0,0.07199999999999562,,0.0,10893.963264,2.854912,,8299788.0,0.0,1.6375000000000002,146001.05984,0.0,,22103.969792,7595.0,0.0,,,511246.577664,347.0,3373.400064,,,,0.49436676099867327,,,,,199,0.18799999999998818,926.0,169.9937985104302,0.008763464997173287,5.5,4942589.0,13245.861888,0.035158710001269355,4.6625,0.09789782582554726,146
13398.0,,,,,1681394311.0,,0.02135901500150794,,,,1.0,,,,,,,,,,0.9284339939986239,,,,,0.0001,24.0,9.0,,2.0,7.2496795654296875,0.2067126760011888,0.16207336699881125,200,,,,,,,,,,,146
,2386657.0,37.640774657159604,0.0,0.725,1681394312.0,0.07199999999999562,,0.0,10893.991936,2.854912,,9234950.0,0.0,1.625,146001.055744,0.0,,22380.040192,7649.0,0.0,,,511124.660224,347.0,3373.395968,,,,0.4096999949979363,,,0.1034455480039469,0.018141042994102463,201,0.18799999999998818,928.0,3.1295603107334893,0.004123676997551229,5.5,4973156.0,13245.861888,0.029576160995929968,4.387499999999999,0.0,147
13654.0,,,,,1681394312.0,,0.01677539299998898,,,,1.0,,,,,,,,,,0.5817618169894558,,,,,0.0001,25.0,9.0,,2.0,7.1741485595703125,,,202,,,,,,,,,,,147
13910.0,,,,,1681394312.0,,0.016947768002864905,,,,1.0,,,,,,,,,,0.6710874709970085,,,,,0.0001,26.0,9.0,0.4165936919962405,2.0,7.20989990234375,0.19707612199999858,0.005111366001074202,203,,,,0.00437497699749656,,,,0.030983545999333728,,,147
,2392880.0,37.27774145714601,0.0,0.725,1681394313.0,0.07199999999999562,,0.0,10891.116544,2.854912,,9238777.0,0.0,1.625,146001.055744,0.0,,22375.215104,7690.0,0.0,,,511407.316992,347.0,3370.51648,,,,,,,,,204,0.18799999999998818,931.0,2.4464228648291924,,5.5,4997215.0,13245.861888,0.031143277999944985,4.387499999999999,0.0,148
14166.0,,,,,1681394313.0,,0.015120459996978752,,,,1.0,,,,,,,,,,0.5849833890024456,,,,,0.0001,27.0,9.0,0.4128014450034243,2.0,7.228973388671875,0.10624256799928844,0.015324604006309528,205,,,,0.004351033996499609,,,,,,,148
,2400351.0,49.00179369367906,0.0,0.725,1681394314.0,0.07199999999999562,,0.0,10891.022336,2.854912,,9243087.0,0.0,1.625,146001.055744,0.0,,22368.09216,7755.0,0.0,,,511489.093632,347.0,3370.450944,,,,0.41497582200099714,,,0.10672063999663806,0.015713900997070596,206,0.18799999999998818,933.0,1.7913183605624303,0.004260703004547395,5.4,5041183.0,13245.865984,0.029822044998581987,4.387499999999999,0.0,149
14422.0,,,,,1681394314.0,,0.019232866005040705,,,,1.0,,,,,,,,,,0.5907259770028759,,,,,0.0001,28.0,9.0,,2.0,7.2342987060546875,,,207,,,,,,,,,,,149
14678.0,,,,,1681394314.0,,0.015738397996756248,,,,1.0,,,,,,,,,,0.5769239620058215,,,,,0.0001,29.0,9.0,0.4128403410068131,2.0,7.105560302734375,0.09559760200500023,0.026243317995977122,208,,,,0.004360586004622746,,,,0.022143716996652074,,,149
,2404753.0,1.3678417069607949,0.0,0.725,1681394315.0,0.07199999999999562,,0.0,10894.004224,2.854912,,9245791.0,0.0,1.625,146001.055744,0.0,,22367.1296,7813.0,0.0,,,511762.2272,347.0,3373.400064,,,,,,,,,209,0.18799999999998818,936.0,2.06474150987206,,5.4,5064495.0,13245.865984,0.03462883699830854,4.387499999999999,0.0,150
14934.0,,,,,1681394315.0,,0.014993549993960187,,,,1.0,,,,,,,,,,0.6836571319945506,,,,,0.0001,30.0,9.0,0.5074661010003183,2.0,7.1947174072265625,0.09725406399957137,0.0242831009963993,210,,,,0.005031479005992878,,,,,,,150
,2409687.0,1.4081574379357114,0.0,0.725,1681394316.0,0.07199999999999562,,0.0,10894.782464,2.854912,,9249238.0,0.0,1.625,146034.62656,0.0,,22366.875648,7887.0,0.0,,,511876.624384,347.0,3373.400064,,,,,,,,,211,0.18799999999998818,939.0,2.3439672046800983,,5.4,5100665.0,13279.420416,0.02995657000428764,4.387499999999999,0.0,151
15190.0,,,,,1681394316.0,,0.019853179997880943,,,,1.0,,,,,,,,,,0.5957800300166127,,,,,0.0001,31.0,9.0,0.4203711100053624,2.0,7.131500244140625,0.09603880000213394,0.024972524006443564,212,,,,0.004587846000504214,,,,,,,151
15446.0,,,,,1681394316.0,,0.01612646199646406,,,,1.0,,,,,,,,,,0.5865446469833842,,,,,0.0001,32.0,9.0,0.4132917029928649,2.0,7.213226318359375,0.09520130799501203,0.02665940699807834,213,,,,0.004329567003878765,,,,0.030936199997086078,,,151
,2414823.0,1.672609031938916,0.0,0.75,1681394317.0,0.0730000000000004,,0.0,10891.186176,2.854912,,9252762.0,0.0,1.7249999999999999,146001.055744,0.0,,22363.705344,7951.0,0.0,,,512187.736064,349.0,3370.582016,,,,,,,,,214,0.19199999999997885,942.0,2.1365232588005982,,5.3,5130293.0,13245.865984,0.030401695003092755,4.6375,0.02449248981648387,152
15702.0,,,,,1681394317.0,,0.018930121004814282,,,,1.0,,,,,,,,,,0.5934286950068781,,,,,0.0001,33.0,9.0,0.4180223590010428,2.0,7.194122314453125,0.0970348689952516,0.024031072003708687,215,,,,0.005008578998968005,,,,,,,152
,2419526.0,1.3608398172821485,0.0,0.75,1681394318.0,0.0730000000000004,,0.0,10894.004224,2.854912,,9255804.0,0.0,1.7249999999999999,146001.055744,0.0,,22362.8288,8006.0,0.0,,,512342.761472,349.0,3373.400064,,,,,,,,,216,0.19199999999997885,944.0,2.532457634208034,,5.3,5152807.0,13245.865984,0.022824446998129133,4.6375,0.0,153
15958.0,,,,,1681394318.0,,0.01638404600089416,,,,1.0,,,,,,,,,,0.6539996190113015,,,,,0.0001,34.0,9.0,0.4888763050039415,2.0,7.19989013671875,0.09517192900239024,0.02591967100306647,217,,,,0.004823221002880018,,,,,,,153
16214.0,,,,,1681394319.0,,0.015426240002852865,,,,1.0,,,,,,,,,,0.5952126390038757,,,,,0.0001,35.0,9.0,0.42135817500093253,2.0,7.1462860107421875,0.09427748800226254,0.02721802599990042,218,,,,0.005083980999188498,,,,0.03184872899873881,,,154
,2424740.0,1.430928920929234,0.0,0.75,1681394319.0,0.0730000000000004,,0.0,10739.892224,2.854912,,9259318.0,0.0,1.7249999999999999,146001.055744,0.0,,22361.255936,8069.0,0.0,,,512563.359744,350.0,3219.263488,,,,,,,,,219,0.19599999999999795,952.0,2.2031864006176414,,5.2,5194720.0,13245.865984,,4.6375,0.024495353405220605,154
16470.0,,,,,1681394319.0,,0.01779910799814388,,,,1.0,,,,,,,,,,0.5924963799843681,,,,,0.0001,36.0,9.0,0.41860412700043526,2.0,7.1650238037109375,0.09617491599783534,0.02523182099685073,220,,,,0.005310213993652724,,,,0.029376193997450173,,,154
,2429592.0,1.6308085402193295,0.0,0.75,1681394320.0,0.0730000000000004,,0.0,10770.010112,2.854912,,9262059.0,0.0,1.7249999999999999,145893.80608,0.0,,22360.12544,8126.0,0.0,,,512808.271872,350.0,3249.369088,,,,,,,,,221,0.19599999999999795,964.0,2.0545891621185195,,5.2,5216849.0,13262.6432,0.005976656997518148,4.6375,0.0,155
16520.0,,,,,1681394320.0,,0.015218250002362765,,,,1.0,,,,,,,,,,0.6200426220093505,,,,,0.0001,37.0,9.0,0.4951825340031064,2.0,7.313984394073486,0.0932638410013169,0.004637108999304473,222,,,,0.005764231005741749,,,,,,,155
16581.0,,,,,1681394320.0,,0.005952550993242767,,,,1.0,,,,,,,,,,0.5210853329845122,,,,,0.0001,38.0,9.0,0.4041984750001575,2.0,7.157786846160889,0.09481914000207325,0.004590712997014634,223,,,,0.004511560997343622,,,,0.007012892994680442,,,155
